,A,EvgA
minicoli__minE_osm__2,-3.176397650471894,0.2322869854246559
minicoli__minE_ph5__1,-2.1487269073416253,1.2751762861106943
minicoli__minE_ph5__2,-1.9325460432497992,1.0826885301395652
minicoli__minE-pyr__1,-2.306959135547365,-0.008803485808202893
minicoli__minE-pyr__2,-1.4134780254447217,-0.3124505360230154
minicoli__minE_sorb__1,-2.3796199173340318,0.8518827118006378
minicoli__minE_sorb__2,-2.410514029558703,0.8280693943652508
minicoli__minE_urid__1,-1.8245235079025464,0.6637140717855718
minicoli__minE_urid__2,-1.5265541531313247,0.682333178787923
minicoli__W3110_cyt__1,-0.459484299512247,-2.0089465820511387
minicoli__W3110_cyt__2,0.1836742949669881,-1.5667476422829472
minicoli__W3110_glc__1,2.470133402412972,-1.3566285262905122
minicoli__W3110_glc__2,2.653262674076304,-0.7633505094779967
minicoli__W3110_glyc__1,0.170374131104099,-1.8314419891547669
minicoli__W3110_glyc__2,-0.5584345054566561,-2.4121497618633967
minicoli__W3110_Fe_starve__1,3.0165624380974823,-0.1707844512748311
minicoli__W3110_Fe_starve__2,0.7818882164913358,-0.4391178606629715
minicoli__W3110_LB__1,-0.8937885484669398,0.13674186047098758
minicoli__W3110_LB__2,-1.1450316956870623,-0.2238835328760356
minicoli__W3110_N_starve__1,2.57662898945095,-0.7378527164235766
minicoli__W3110_N_starve__2,2.537749184561105,-0.9045916274132572
minicoli__W3110_osm__1,2.151316946789283,-0.4476748516415272
minicoli__W3110_osm__2,1.0803467921402423,-0.4600514904931616
minicoli__W3110_ph5__1,16.397820585854376,-0.3935843939963339
minicoli__W3110_ph5__2,17.961143422936747,-0.2923271939030361
minicoli__W3110_pyr__1,4.42115398596633,-0.5423055276588427
minicoli__W3110_pyr__2,2.8543130743038447,-0.9379323606922264
minicoli__W3110_sorb__1,1.8766722824078887,-1.673294747894592
minicoli__W3110_sorb__2,2.6504118826248027,-1.622265513555056
minicoli__W3110_urid__1,1.7471628809997093,-1.3449232472735089
minicoli__W3110_urid__2,1.5950044846906255,-1.0532394082354692
minicoli__W3110_WT_glc__1,0.4771131480725459,-1.4859029791757363
minicoli__W3110_WT_glc__2,1.2976544123631035,-0.9453705366078876
minicoli__W3110_WT_osm__1,2.0133246953292847,-0.4785164096746195
minicoli__W3110_WT_osm__2,1.2193124662097798,-0.8109980268432517
eep__BOP27__1,1.080147163113263,-1.591769170545397
eep__BOP27__2,0.9195394320952588,-1.476998070483309
eep__BOP1000__1,1.3881497987134332,-0.8719527444528294
eep__BOP1000__2,0.6419890128520417,-0.7667998328661128
eep__BOP27_ndh-cydB-appC__1,0.9801386440653336,-0.7000325951292155
eep__BOP27_ndh-cydB-appC__2,-0.3654458277842496,-1.1438993179859516
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,5.808620720011261,-0.5342842626686721
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,5.218481473113537,-0.8284577505675266
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,7.75874521286396,0.37155427476407255
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,9.780554397331109,0.5377937807719455
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.4488382780754177,-0.555232029435067
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,4.73470471261833,-0.3573978096876873
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.8220071584192992,-1.8522093460047948
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,1.417765655625713,-2.126716312929484
eep__BOP27_nuoB-cydB-appC__1,1.4223629273703104,-1.699340532911143
eep__BOP27_nuoB-cydB-appC__2,3.278547508913208,-1.0086052610065304
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,6.908051908297739,-1.3331993806136184
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,6.665867996163394,-1.3142608962486095
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,6.745855447701895,-0.7441909887863565
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,6.226411086745916,-0.8592090046192693
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,10.069489655827772,-0.37785599314138185
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,9.209174047244488,-0.0775880988055313
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,9.103959191852548,0.5091739894402654
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,9.73049104092477,0.6668993480456926
eep__BOP27_ndh-cyoB__1,2.4103461722401587,-0.1589493293336277
eep__BOP27_ndh-cyoB__2,2.598368422258535,-0.18971096369080165
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,7.580348381628764,-0.2827892918572612
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,7.074463054239553,-0.6851720681115978
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,10.512320841525405,0.4858801587197572
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,10.099443735477006,0.2842831877392093
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,7.848453200212563,-0.6739129206160879
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,7.905485191383228,-0.3284191620864183
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,5.880723222535392,-1.9761606490932628
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,6.114439898772936,-1.863180684407972
eep__BOP27_nuoB-cyoB__1,1.3483939727936656,-0.3374724105395277
eep__BOP27_nuoB-cyoB__2,2.121460706383313,-0.05716582461681164
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.4100452290262768,-1.5140921049199738
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.095562293262773,-1.6576834875312365
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.8963166747421372,-1.8850321091934688
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.6229289811123347,-1.7481133526784118
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,2.128921118526547,-2.1174901386804867
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,2.3401487066745603,-1.7120278709809815
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.4009320782884548,-1.8244676931429469
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.3193890037587361,-1.6136642615392347
eep__BOP27_ndh-cydB__1,3.9573420109345463,0.4173678613746397
eep__BOP27_ndh-cydB__2,3.012842959847808,0.15617289276934976
eep__BOP27_nuoB-cydB__1,2.8477615081680505,0.20351778703357049
eep__BOP27_nuoB-cydB__2,1.9402916239707009,0.2581582508076803
DDB2__PD-005_BW25113_Batch_6h__1,2.0603894060212173,-0.06319425781500687
DDB2__PD-005_BW25113_Batch_6h__2,2.8823015351750576,-0.1086261289797461
DDB2__PD-003_BW25113_Batch_9h__1,1.760906359147192,0.18282476620842306
DDB2__PD-003_BW25113_Batch_9h__2,2.88933728054263,0.2394343824859249
DDB2__PD-003_BW25113_Fed-batch_6h__1,3.866473325834881,-1.0855236236778278
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.934670392038417,-1.196150810726632
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.5617988267299903,-1.8425277774282505
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.1457409154915803,-1.8625630841353429
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.933120679234437,-1.3707235853903257
DDB2__PD-005_BW25113_Fed-batch_15h__1,5.03046182257642,-1.0478323544924768
DDB2__PD-005_BW25113_Fed-batch_15h__2,5.815541769457749,-1.1732007753245697
DDB2__PD-003_BW25113_Fed-batch_21h__1,4.611336518586381,-1.6138217223318907
DDB2__PD-003_BW25113_Fed-batch_21h__2,6.7606823160522485,-1.0328818304626246
DDB2__PD-004_del-basS_Batch_6h__1,1.8564546948546137,-0.13658225952951766
DDB2__PD-004_del-basS_Batch_6h__2,2.2670394718584324,-0.16464782699361535
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.988607222109096,-0.8781998034888421
DDB2__PD-004_del-basS_Fed-batch_6h__2,3.121925686189735,-1.3224433455365583
DDB2__PD-004_del-basS_Fed-batch_15h__1,5.008013739214196,-1.7082239386610711
DDB2__PD-004_del-basS_Fed-batch_15h__2,3.997601945390484,-1.8343069613065888
DDB2__PD-004_del-kdpE_Batch_6h__1,0.6592840198545045,-0.7348620902165184
DDB2__PD-004_del-kdpE_Batch_6h__2,0.9248756030595044,-0.360218831644076
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.9201455901020617,-1.3933749435426854
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.9085368801270404,-1.0868966128502011
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.688538598495256,-1.0237480650452622
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.9651344249758884,-1.0736887132597197
DDB2__PD-005_del-phoB_Batch_6h__1,1.9718887127484075,-0.6933437555010666
DDB2__PD-005_del-phoB_Batch_6h__2,0.3223107231906995,-0.7547665088363189
DDB2__PD-005_del-phoB_Batch_6h__3,2.200352824434775,-0.031613711437003644
DDB2__PD-003_del-phoB_Batch_9h__1,2.7051774860629614,0.3942056166846619
DDB2__PD-003_del-phoB_Batch_9h__2,1.3080737493625818,0.16650797115625693
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.184320794405254,-1.4479383818700526
DDB2__PD-003_del-phoB_Fed-batch_6h__2,4.128068979379798,-1.0391453409372071
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.402286212011258,-2.0947615108059594
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.9079325069579505,-1.3002671023927863
DDB2__PD-005_del-phoB_Fed-batch_15h__1,7.314426013030952,-1.6811214744228495
DDB2__PD-005_del-phoB_Fed-batch_15h__2,4.671646704538806,-1.7498246356831464
DDB2__PD-003_del-phoB_Fed-batch_21h__1,5.95675210516684,-1.5354267246421418
DDB2__PD-003_del-phoB_Fed-batch_21h__2,6.210554829925774,-1.569278148755557
DDB2__PD-004_del-qseB_Batch_6h__1,1.2032791277545138,-0.02783247752357809
DDB2__PD-004_del-qseB_Fed-batch_6h__1,1.6603636497119336,-1.0343379808442998
DDB2__PD-004_del-qseB_Fed-batch_6h__2,0.8717825261189425,-1.3781388422009917
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.6101301298781907,-0.7731853365413688
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.7273746347931119,-1.1208424710499107
DDB2__PD-004_del-qseC_Batch_6h__1,2.2247214037931973,-0.052170372724480885
DDB2__PD-004_del-qseC_Batch_6h__2,2.135533588551821,0.15924835604852738
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.5534012293689967,-0.9684139188408932
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.080280395946782,-1.825762265312208
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.3145870716823858,-0.8650177090566009
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.7908755765482371,-1.4561876199701718
DDB2__PD-005_del-qseF_Batch_6h__1,2.9169725366451438,-0.14053154712251015
DDB2__PD-005_del-qseF_Batch_6h__2,1.7223975266423373,-0.7513575550105447
DDB2__PD-003_del-qseF_Batch_6h__1,2.782660130339313,0.2157320899331534
DDB2__PD-003_del-qseF_Batch_6h__2,2.3858690391219217,0.015911683883157224
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.7371248066301184,-1.3312777937917728
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.6403655676253184,-1.7613749032957011
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.1988088000224595,-2.204557111738536
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.824207675557102,-2.085066310820011
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.017270202810551,-1.5463431901891194
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.871685821454816,-1.0667700447974937
DDB2__PD-005_del-qseF_Fed-batch_15h__2,6.523150111166997,-1.2352011038093391
DDB2__PD-003_del-qseF_Fed-batch_21h__1,6.4807217761600295,-1.3785346978769004
DDB2__PD-003_del-qseF_Fed-batch_21h__2,5.940947046852838,-1.2165054556306014
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.048145347296063,-1.0006031344830388
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,2.668215753229745,-0.06355981855795623
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.9251560594873927,0.17312436049298796
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,0.8906314259234074,-1.7264023164715523
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.8918203167381273,-1.7154121377609508
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,4.256380471333276,-1.1246319847343669
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.2059805708493987,-1.0882123565898203
DDB3__PD-009_del-arcA_Batch_6h__1,0.4756837000469286,-0.5941307915186069
DDB3__PD-009_del-arcA_Batch_6h__2,0.5367022259936154,-0.8408854349470216
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.5307612620222633,-1.4283476446554424
DDB3__PD-009_del-arcA_Fed-batch_6h__2,3.856688703404625,-0.7514072767145628
DDB3__PD-009_del-arcA_Fed-batch_15h__1,4.049411725462682,-1.470289063123687
DDB3__PD-009_del-arcA_Fed-batch_15h__2,3.716804923005108,-1.6680116745311313
DDB3__PD-006_del-baeR_Batch_12h__1,0.1870775212166014,-1.196746317959832
DDB3__PD-006_del-baeR_Batch_12h__2,1.514207616237598,-1.2637355384074225
DDB3__PD-009_del-baeR_Batch_12h__1,0.3973337796627988,-0.992840431421822
DDB3__PD-009_del-baeR_Batch_12h__2,0.6813984181031758,-1.084816960958035
DDB3__PD-006_del-baeR_Fed-batch_12h__1,1.0984794840563163,-0.3449366754221437
DDB3__PD-006_del-baeR_Fed-batch_12h__2,2.227330153535103,-0.31756738468233703
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.608542975969504,-0.008343450897164928
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.7865270630548684,-1.192813755046732
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.6059966896429315,-0.4272304701588317
DDB3__PD-006_del-lsrB_Batch_6h__1,1.782427086084877,-0.4530072360010218
DDB3__PD-006_del-lsrB_Batch_6h__2,1.5962149733005777,-0.4830121693521319
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.9639560351383416,-0.26294797925466984
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.871931712579965,-1.553700494484219
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.930169077327047,-1.6570022191938047
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,6.875895774867034,-1.422003829335937
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,5.695253130637656,-1.4635890310761566
DDB3__PD-009_del-lsrK_Batch_6h__1,0.6939428464214957,-0.9423575879714
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.4846114942417431,-1.4521451199024766
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,4.208293032048629,-1.4776157081945476
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.2588380943839184,-1.858200402288091
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,7.592452929554596,-0.6706817210127021
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,5.549523275508441,-1.9958112044522984
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,8.296164448820855,-1.0890470923944866
DDB3__PD-006_del-lsrR_Batch_6h__1,1.9904902949542795,-0.5673686719198772
DDB3__PD-006_del-lsrR_Batch_6h__2,1.4517392844291794,-0.5607977787251066
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.4689476529908747,-1.758997552889887
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.2679928173347945,-1.9584811210266384
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,6.113602474229772,-1.279603352892118
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,5.533753404873746,-1.5129847291541338
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,4.976315683848563,-1.5250251291902064
DDB3__PD-009_del-luxS_Batch_6h__1,0.5236916247290324,-0.4604358711612226
DDB3__PD-009_del-luxS_Batch_6h__2,1.2037429175597258,-0.2928474716983729
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.855078187156927,-1.6608061716685407
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.873699127245737,-1.779108195234266
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.095234076759052,-1.039857404147746
DDB3__PD-009_del-luxS_Fed-batch_15h__2,4.4756025438949,-0.8223282739285169
DDB3__PD-006_del-rpoS_Batch_9h__1,2.9392194681847195,-0.17328047764888765
DDB3__PD-006_del-rpoS_Batch_9h__2,4.057366980845565,-0.09080223888716343
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,4.231327464549094,0.17704969815130944
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,4.939334556309107,0.12895291388887564
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,3.8557616113816073,-0.019593627356506715
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,4.802866298687029,0.40787548483264935
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,5.305692878087744,0.28444759405921616
DDB3__PD-009_del-tnaA_Batch_6h__1,1.4749654385486373,-0.9384432996748416
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,3.03156107561594,-2.2738804386112985
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,6.383817021128468,-1.2023950758412143
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,5.766590174799925,-1.7987475234081425
