,A,FliA
hot_tale__hot_ale10_30c__2,2.3483424974,6.033476177
hot_tale__hot_ale10_37c__1,2.8341281082,6.47298565
hot_tale__hot_ale10_37c__2,3.1165346011,6.564913923
hot_tale__hot_ale10_44c__1,0.9471593212,4.268749304
hot_tale__hot_ale10_44c__2,0.14142166150000002,3.557373417
hot_tale__hot_ale16_30c__1,2.5457379225,6.046710246
hot_tale__hot_ale16_30c__2,2.9137567407000002,6.170959784
hot_tale__hot_ale16_37c__1,3.7260629022,6.481787785
hot_tale__hot_ale16_37c__2,3.2729423915,6.435474525
hot_tale__hot_ale16_44c__1,0.8842563679000001,2.771623758
hot_tale__hot_ale16_44c__2,0.48653102730000003,1.482175255
pdhr_ale__pdhR-13_51__1,1.946763237,5.122757446
pdhr_ale__pdhR-13_51__2,1.4075089582,4.702680884
pdhr_ale__pdhR-14_46__1,0.1720197622,-2.494766727
pdhr_ale__pdhR-14_46__2,0.18780016230000002,-1.9734018990000002
pdhr_ale__pdhR-15_51__1,1.776243881,5.059156481
pdhr_ale__pdhR-15_51__2,1.3992925945999999,5.333810885
pdhr_ale__pdhR-16_49__1,-0.44392977100000003,-1.994158703
pdhr_ale__pdhR-16_49__2,0.3254828426,-1.6070758
tcs__del_atoC_LiAcet__1,-0.862463262,-1.991903661
tcs__del_atoC_LiAcet__2,-0.9632430364000001,-1.8182545810000001
tcs__del_atoC_LiCl__1,-0.6937247269,-1.3045209020000001
tcs__del_atoC_LiCl__2,-0.5218618606000001,-1.205977881
tcs__del_atoC_m9__1,-0.7051419041,-1.140881027
tcs__del_atoC_m9__2,-0.7012021675,-0.972291341
tcs__del_baeR_etoh__1,-0.8676529139,-0.621697485
tcs__del_baeR_etoh__2,-0.6184494761,-0.93262435
tcs__del_baeR_lb__1,3.5787726542,2.7819172080000003
tcs__del_baeR_lb__2,3.1656118034,2.69508342
tcs__del_btsR_01xlb__1,1.8628222959,-0.7220754420000001
tcs__del_btsR_01xlb__2,1.8734602716,-0.98577083
tcs__del_btsR_lb__1,1.0552139339,2.011621554
tcs__del_btsR_lb__2,1.1150906433,1.5185807900000001
tcs__del_btsR_pyruvate__1,1.5226746903000001,-1.3370675570000001
tcs__del_btsR_pyruvate__2,1.2610509978,-1.4223208280000001
tcs__del_cpxR_etoh__1,0.17545074600000002,-0.937510045
tcs__del_cpxR_etoh__2,0.1581990352,-0.850301305
tcs__del_cpxR_lb__1,3.511682114,2.506147312
tcs__del_cpxR_lb__2,3.0852293678,2.624652571
tcs__del_cusR_CuSO4__1,-0.0453398724,1.164311686
tcs__del_cusR_CuSO4__2,-0.23234946150000002,0.8097696430000001
tcs__del_cusR_lb__1,0.3334079257,1.254343519
tcs__del_cusR_lb__2,0.1636203554,1.028546959
tcs__del_kdpE_01-kcl__1,-0.0619977846,-2.242257223
tcs__del_kdpE_01-kcl__2,0.11413107480000001,-2.087220152
tcs__del_kdpE_115-kcl__1,-0.0811255605,-2.104951625
tcs__del_kdpE_115-kcl__2,-0.7495517821000001,-2.209100517
tcs__del_phoB_m9__1,0.3504956487,-0.744191888
tcs__del_phoB_m9__2,0.4228487227,-0.583586779
tcs__del_phoB_m9p__1,-2.5116093098,-2.526594173
tcs__del_phoB_m9p__2,-2.3451228179,-2.307642042
tcs__del_rcsB_etoh__1,-0.41276064830000003,-2.459964919
tcs__del_rcsB_etoh__2,-0.4889181354,-2.586592472
tcs__del_rcsB_lb__1,0.5187087549,1.500795127
tcs__del_rcsB_lb__2,0.6940302131,1.367807088
tcs__del_zraR_lb__1,1.321561022,1.61858575
tcs__del_zraR_lb__2,1.426562112,1.390072015
tcs__del_zraR_zncl2__1,0.5575575496,-0.955448783
tcs__del_zraR_zncl2__2,0.5362542597000001,-0.9208647560000001
tcs__wt_01-kcl__1,0.1999455285,-0.76797881
tcs__wt_01-kcl__2,0.4527166207,-0.5357997830000001
tcs__wt_01xlb__1,2.6811120369,1.536509018
tcs__wt_01xlb__2,2.9189882606,1.658756029
tcs__wt_115-kcl__1,0.1456704163,-1.189274339
tcs__wt_115-kcl__2,0.1188456,-1.606523033
tcs__wt_CuSO4__1,2.386430432,4.862255627
tcs__wt_CuSO4__2,2.1326058633000002,5.054928189
tcs__wt_etoh__1,0.9502749205000001,0.6883807150000001
tcs__wt_etoh__2,0.25072423110000003,0.6485849850000001
tcs__wt_lb__1,3.1188051043,5.258381787
tcs__wt_lb__2,2.9714175719,5.121790338
tcs__wt_LiAcet__1,1.1090608518,4.696498189
tcs__wt_LiAcet__2,0.8227125261,4.483693298
tcs__wt_LiCl__1,1.6823455906,5.206920672
tcs__wt_LiCl__2,1.7870023394,5.159572589
tcs__wt_m9p__1,-0.5580778269000001,2.824025988
tcs__wt_m9p__2,-0.5759504,2.91205463
tcs__wt_pyr__1,2.5901440938,1.152516462
tcs__wt_pyr__2,2.7997121023,1.224854292
tcs__wt_zncl2__1,2.2068845336,3.781368084
tcs__wt_zncl2__2,2.0340581681,3.707877394
ros_tale__1_112_0pq__1,1.3715193377000001,1.207633636
ros_tale__1_112_0pq__2,0.8400976541,1.78545782
ros_tale__1_112_250pq__1,-0.3322062086,1.715151212
ros_tale__1_112_250pq__2,0.2497855393,1.663205933
ros_tale__1_112_750pq__1,0.43470739080000004,1.5240310570000002
ros_tale__1_112_750pq__2,0.2691762623,1.52993122
ros_tale__1_112_750pq__3,-0.0350088675,1.28736986
ros_tale__3_76_0pq__1,1.2140794173,2.359844847
ros_tale__3_76_0pq__2,1.5636769547,2.645669985
ros_tale__3_76_0pq__3,1.2622399877000001,2.535301288
ros_tale__3_76_0pq__4,1.1003039984,2.417269181
ros_tale__3_76_250pq__1,2.1259058052,-1.419733601
ros_tale__3_76_250pq__2,1.7884943011,-1.208231712
ros_tale__3_76_750pq__1,1.4313409338,-0.860769769
ros_tale__3_76_750pq__2,2.5216199495,-1.2223658130000001
ros_tale__7_103_0pq__1,2.8954217978,6.614841105
ros_tale__7_103_0pq__2,3.3339541769,6.699752462
ros_tale__7_103_0pq__3,2.7619910928999998,6.761614817
ros_tale__7_103_0pq__4,3.1779431253,6.8439651999999995
ros_tale__7_103_250pq__1,0.5560953034,1.33225649
ros_tale__7_103_250pq__2,0.4006924374,1.2953768970000001
ros_tale__7_103_750pq__1,0.7725050997,0.648410625
ros_tale__7_103_750pq__2,0.6982418720000001,1.022527851
ros_tale__9_77_0pq__1,1.1873069322,-0.124235226
ros_tale__9_77_0pq__2,1.6351593829,-0.367745543
ros_tale__9_77_250pq__1,1.4185557812,0.055158371000000005
ros_tale__9_77_250pq__2,1.8275672035000001,0.6962530520000001
ros_tale__9_77_750pq__1,1.8447528335,0.6923574010000001
ros_tale__9_77_750pq__2,2.3595919768,-0.271925808
ros_tale__11_83_0pq__1,1.7646418651,5.882467185
ros_tale__11_83_0pq__2,1.561830633,5.749343659
ros_tale__11_83_250pq__1,1.7975190664,5.870266903
ros_tale__11_83_250pq__2,1.779827761,6.014247659
ros_tale__11_83_750pq__1,1.9277210776,5.858036895
ros_tale__11_83_750pq__2,1.9885189223,6.068239129
ros_tale__13_87_0pq__1,3.1384247513,7.26367166
ros_tale__13_87_0pq__2,3.7864693995,7.12311898
ros_tale__13_87_250pq__1,3.0023920953,7.08536513
ros_tale__13_87_250pq__2,3.2025269297,7.27741161
ros_tale__13_87_750pq__1,3.5048096782,7.30426765
ros_tale__13_87_750pq__2,3.5782614389000003,7.34600013
ros_tale__14_27_0pq__1,2.3512608255,5.730919983
ros_tale__14_27_0pq__2,2.3726286622,5.7002310640000005
ros_tale__14_27_250pq__1,1.5151193056999999,4.763637219
ros_tale__14_27_250pq__2,2.2268105564,4.952242944
ros_tale__14_27_750pq__1,2.7737640283,3.882348157
ros_tale__14_27_750pq__2,3.0271995578,3.393220148
ros_tale__16_28_250pq__1,2.4940844852,3.761532318
ros_tale__16_28_250pq__2,2.6084690991,3.95900945
ros_tale__16_32_0pq__1,3.5702519807,5.641909006
ros_tale__16_32_0pq__2,3.2532428856,5.461078188
ros_tale__16_32_0pq__3,3.2146474267,5.426884678
ros_tale__16_32_0pq__4,3.5044280365000002,5.464095398
ros_tale__16_32_250pq__1,2.3528778824,4.702396055
ros_tale__16_32_250pq__2,2.5877134369,4.716616783
ros_tale__16_32_750pq__1,2.3760640914,4.517898478
ros_tale__16_32_750pq__2,2.6378601055,4.788583759
ros_tale__17_104_0pq__1,3.0059677454,7.41084819
ros_tale__17_104_0pq__2,2.8171406977,7.45703148
ros_tale__17_104_250pq__1,2.1496418447,5.976196154
ros_tale__17_104_250pq__2,2.1835132219,6.482514704
ros_tale__17_104_250pq__3,2.3495819657,6.718481122
ros_tale__17_104_250pq__4,1.7057611922,6.721485274
ros_tale__17_104_750pq__1,1.7133165391,6.055004525
ros_tale__17_104_750pq__2,2.24213519,6.296797217
ros_tale__18_24_250pq__1,1.9431316742,2.427755456
ros_tale__18_24_250pq__2,1.8660357645999999,2.431250973
ros_tale__18_36_0pq__1,1.6461849166,3.184560276
ros_tale__18_36_0pq__2,1.3893787249,2.988448549
ros_tale__18_36_0pq__3,2.5507968014999998,3.7066878450000003
ros_tale__18_36_0pq__4,2.1934688027,3.5672196830000003
ros_tale__18_36_250pq__1,1.6343691352,2.4809946590000003
ros_tale__18_36_250pq__2,1.5162815231,2.207587327
ros_tale__18_36_750pq__1,-0.9407225327000001,-0.311040082
ros_tale__18_36_750pq__2,-1.1390432817,-0.272991923
ros_tale__19_91_0pq__1,3.9954141071000002,5.400690758
ros_tale__19_91_0pq__2,3.4522187778,5.374223729
ros_tale__19_91_250pq__1,3.5447542973,4.624940652
ros_tale__19_91_250pq__2,2.0936311707,4.6858173050000005
ros_tale__19_91_750pq__1,3.3857594964,4.450786449
ros_tale__19_91_750pq__2,2.2906477197,4.133480255
ros_tale__19_91_750pq__3,2.6505225525,4.130675767
ros_tale__19_91_750pq__4,1.7523854289,3.556238576
ros_tale__21_97_0pq__1,2.5403376375,2.935712385
ros_tale__21_97_0pq__2,1.2690341634,3.091253745
ros_tale__21_97_250pq__1,1.6709913526,2.525058158
ros_tale__21_97_250pq__2,1.5552744115000001,2.4859568100000002
ros_tale__21_97_750pq__1,1.4244233303,1.444784962
ros_tale__21_97_750pq__2,1.3034804035,1.630937325
ros_tale__25_111_0pq__1,2.2925488151,3.14236291
ros_tale__25_111_0pq__2,0.9285053788000001,3.112732743
ros_tale__25_111_250pq__1,2.0379735462,0.9888243470000001
ros_tale__25_111_250pq__2,0.6755348571,0.437105621
ros_tale__25_111_750pq__1,0.24695012130000002,0.235396776
ros_tale__25_111_750pq__2,0.6207206006,-0.477923266
ros_tale__29_119_0pq__1,-0.4736711545,-0.197085205
ros_tale__29_119_0pq__2,-0.9010306384000001,-0.831355775
ros_tale__29_119_250pq__1,-0.574158052,-1.4776404300000001
ros_tale__29_119_250pq__2,-0.34721237860000004,-0.5068901760000001
ros_tale__29_119_750pq__1,-0.1878794799,-0.7250147920000001
ros_tale__29_119_750pq__2,-0.1403553596,-0.8335430420000001
ros_tale__ALE4_0pq__1,2.5934338674,3.943282059
ros_tale__ALE4_0pq__2,2.7986428685,4.149031212
ros_tale__ALE4_250pq__1,2.4376909017,1.703323373
ros_tale__ALE4_250pq__2,2.5413802039,1.524150377
pcoli__atASMT_325G__1,-0.2046808353,-1.6039249309999999
pcoli__atASMT_325G__2,-0.1609317304,-1.155621296
pcoli__bpTDC__1,0.3641604416,-1.668148408
pcoli__bpTDC__2,0.1324517257,-1.448920261
pcoli__BRCA__1,0.1066012237,-1.683998053
pcoli__BRCA__2,0.0796247824,-1.614767048
pcoli__BRCActrl__1,0.6923261547,-2.052432819
pcoli__BRCActrl__2,0.2378776944,-2.099137458
pcoli__BRCAswap__1,0.4211892351,-1.496584671
pcoli__BRCAswap__2,0.46217285830000004,-1.340944037
pcoli__btAANAT__1,0.6190305121,-0.9608150470000001
pcoli__btAANAT__2,0.3498871441,-1.025268663
pcoli__btASMT__1,1.4147828876,-0.97002645
pcoli__btASMT__2,1.008170058,-1.188791414
pcoli__CC1__1,-0.2046881397,-1.026727668
pcoli__CC1__2,0.9036611495,-0.9055147670000001
pcoli__ccCOMT__1,0.3469693265,-1.437688568
pcoli__ccCOMT__2,0.5696544845,-1.339051418
pcoli__ckDDC__1,-0.3049242284,-1.4680191200000001
pcoli__ckDDC__2,-0.7603756752,-1.926768492
pcoli__CNTF_belt__1,0.3795025864,-0.9105821310000001
pcoli__CNTF_belt__2,0.9056206541,-1.582790232
pcoli__cobPNMT__1,0.385278972,-0.6383143330000001
pcoli__cobPNMT__2,0.47810706070000003,-0.467265278
pcoli__cvPhhB__1,-0.1979833044,-0.665323725
pcoli__cvPhhB__2,-0.0722681567,-0.214464021
pcoli__ggAANAT__1,0.307273093,-1.425207539
pcoli__ggAANAT__2,0.2319125028,-1.275873014
pcoli__ggTPH__1,0.15968163230000001,-1.357138589
pcoli__ggTPH__2,0.4577699545,-1.311534366
pcoli__hsAANAT__1,-0.6018412509000001,-1.474427627
pcoli__hsAANAT__2,0.1116319922,-1.0733088020000001
pcoli__hsASMT__1,0.1379151805,-1.681868205
pcoli__hsASMT__2,0.36193096350000004,-1.812357918
pcoli__hsPNMT_mb__1,-0.026758588000000003,-1.723552741
pcoli__hsPNMT_mb__2,-0.23099409480000002,-1.428441851
pcoli__hsTPH__1,0.2896048636,-1.559605863
pcoli__hsTPH__2,0.2260839219,-1.540501471
pcoli__hsTPH_E2K__1,0.7126071331,-1.40131962
pcoli__hsTPH_E2K__2,0.19987615150000002,-1.660175627
pcoli__hsTPH_E2K_N91I_P99C__1,0.6837773222,-1.501823576
pcoli__hsTPH_E2K_N91I_P99C__2,0.11846333140000001,-1.9670994080000002
pcoli__hsTPH_N158trunc__1,-0.2813221306,-1.3120435590000001
pcoli__hsTPH_N158trunc__2,-0.2997632971,-1.6765661550000002
pcoli__hsTPH_N174trunc__1,0.0348002299,-1.549931465
pcoli__hsTPH_N174trunc__2,-0.1641298045,-1.634033542
pcoli__hsTPH_Ntermtrunc__1,-0.8342949491,-1.430527292
pcoli__hsTPH_Ntermtrunc__2,-0.5496677529,-1.609746825
pcoli__hsTPH1__1,0.7563770342,-1.139127759
pcoli__hsTPH1__2,0.560016653,-0.9665376960000001
pcoli__MBP__1,-0.8095250832,-1.047039192
pcoli__MBP__2,-0.0166041226,-1.6337422350000002
pcoli__msCOMT__1,-0.1281829609,-1.919292396
pcoli__msCOMT__2,-0.1892502069,-1.940992089
pcoli__ocAANAT__1,0.4846881161,-1.332674329
pcoli__ocAANAT__2,0.4913527496,-1.05780168
pcoli__osTDC_K374H__1,0.0859109141,-0.7281538550000001
pcoli__osTDC_K374H__2,0.17023751080000002,-1.040930895
pcoli__osTDC_K374L__1,-0.0586100353,-1.76780098
pcoli__osTDC_K374L__2,-0.092354738,-1.554097492
pcoli__osTDC_K374Q__1,0.3701811722,-1.121299091
pcoli__osTDC_K374Q__2,0.8512381334,-1.143761247
pcoli__osTDC_L360V__1,0.40942202050000004,-1.3594614950000001
pcoli__osTDC_L360V__2,0.238137701,-1.706877225
pcoli__pmTPH__1,-0.14548584180000002,-1.9870538940000002
pcoli__pmTPH__2,0.0129014312,-2.601829
pcoli__RFC__1,0.3933427552,-0.664817231
pcoli__RFC__2,0.20947357590000001,-0.64052743
pcoli__RFCctrl__1,-0.7078985068,-0.9875805910000001
pcoli__RFCctrl__2,-1.0510048668,-1.5211738559999999
pcoli__RFCnopause__1,-1.050201921,-1.425044743
pcoli__RFCnopause__2,-1.0852648325,-1.492340078
pcoli__RFCpluspause__1,-0.5180708641,-1.590559233
pcoli__RFCpluspause__2,-1.0998821643,-2.122928719
pcoli__rnCOMT_sol__1,-0.48039498140000003,-1.119411223
pcoli__rnCOMT_sol__2,-0.5984697992,-1.301259383
pcoli__rnPNMT__1,0.3322929274,-1.959218778
pcoli__rnPNMT__2,0.4090740974,-2.200331911
pcoli__rnTDC__1,0.14919097180000002,-1.8695929640000002
pcoli__rnTDC__2,0.3872618705,-2.028319072
pcoli__rnTDC_trunc__1,-0.3039598519,-2.032698146
pcoli__rnTDC_trunc__2,-0.3331864953,-1.78555788
pcoli__saCOMT_T2A__1,0.0192342775,-1.5874130430000002
pcoli__saCOMT_T2A__2,-0.11231626850000001,-1.516800795
pcoli__sfCOMT__1,0.8815503602,-1.054190535
pcoli__sfCOMT__2,0.8489192541,-1.108374366
pcoli__sgAANAT_D63G__1,0.3376224997,-0.6713683650000001
pcoli__sgAANAT_D63G__2,0.9276772918,-0.769593796
pcoli__ssDDC__1,0.0554135346,-1.8221851560000002
pcoli__ssDDC__2,0.1155411669,-1.773336139
pcoli__TP53B__1,-0.07181654900000001,-1.375292756
pcoli__TP53B__2,-0.4055130557,-1.5610004270000002
pcoli__WT__1,-0.7150821770000001,-1.305058977
pcoli__WT__2,-0.7940803472,-1.198755025
cck__glu_ale4__1,1.3466896106,2.734665913
cck__glu_ale4__2,1.8859454158000002,0.90561085
cck__cck_ale1__1,1.4410959856,0.816805047
cck__cck_ale1__2,1.3867340715,0.9344518540000001
cck__cck_ale2__1,1.5167030793,0.7165795500000001
cck__cck_ale2__2,1.2734522643,0.43959062800000004
cck_pgi__gmos_delpgi__1,1.2021357108,0.858666911
cck_pgi__gmos_delpgi__2,1.3045241625,3.971959845
cck_pgi__pgi_ale1__1,-0.8131222157,0.79834393
cck_pgi__pgi_ale1__2,0.3482756548,-1.14617931
cck_pgi__pgi_ale2__1,0.6738971489000001,-0.49957624700000003
cck_pgi__pgi_ale3__1,0.1023906787,1.950152789
cck_pgi__pgi_ale3__2,0.4753895977,-0.109724924
cck_pgi__pgi_ale4__1,-0.8446469758,1.8141997060000001
cck_pgi__pgi_ale4__2,0.2907118343,0.513138675
cck_pgi__pgi_ale4__3,0.11977992,0.515136828
cck_pgi__pgi_ale5__1,0.6372292341,1.9666900580000002
cck_pgi__pgi_ale5__2,1.2792614542,1.35279613
cck_pgi__pgi_ale6__1,0.3328195329,2.822984828
cck_pgi__pgi_ale6__2,1.2402609828,0.8600707460000001
cck_pgi__pgi_ale7__1,0.20502715900000001,3.561885611
cck_pgi__pgi_ale7__2,0.7727201209,2.0814283160000002
cck_pgi__pgi_ale8__1,0.7981112119,1.8366701
cck_pgi__pgi_ale8__2,0.9467985542,0.507598281
cck_sdh__gmos_delsdhCB__1,0.8107279871,-0.196104727
cck_sdh__gmos_delsdhCB__2,0.22720545590000002,0.179752415
cck_sdh__sdh_ale1__1,1.0452234055,-0.618609057
cck_sdh__sdh_ale1__2,1.376851703,-1.092561686
cck_sdh__sdh_ale2__1,1.2941646256000001,-0.644291363
cck_sdh__sdh_ale3__1,1.1846760085,-0.308110205
cck_sdh__sdh_ale3__2,1.2365483238000001,-0.610182726
cck_sdh__sdh_ale3__3,1.4162461806,0.20934026
cck_pts__gmos_delptsHIcrr__1,-1.4394170538,1.660960181
cck_pts__gmos_delptsHIcrr__2,-2.545450609,0.8493654150000001
cck_pts__pts_ale1__1,-0.5454120878000001,-1.6732369610000002
cck_pts__pts_ale1__2,-0.7358239943,-2.157871507
cck_pts__pts_ale2__1,-0.37438812260000004,-1.6126286890000001
cck_pts__pts_ale2__2,-0.8513317161,-2.438282736
cck_pts__pts_ale3__1,-1.4701185256,-2.114205855
cck_pts__pts_ale3__2,-1.3714945336,-2.4598199530000002
cck_pts__pts_ale4__1,2.623508003,3.162690596
cck_pts__pts_ale4__2,2.4891586773,2.913863736
cck_gnd__gmos_delgnd__1,0.5828034174,-1.639727579
cck_gnd__gmos_delgnd__2,0.7007772289,-1.732333292
cck_gnd__gnd_ale1__1,1.5704848527,0.9495176980000001
cck_gnd__gnd_ale1__2,1.0649845221,0.5359412
cck_gnd__gnd_ale2__1,1.6147565260999999,1.835927903
cck_gnd__gnd_ale2__2,2.2699810762,2.99864575
cck_gnd__gnd_ale3__1,1.2539703329,1.014976036
cck_gnd__gnd_ale3__2,1.2050923588,0.150784457
cck_tpiA__gmos_deltpiA__1,2.3174156159,3.678724518
cck_tpiA__gmos_deltpiA__2,0.8359446989,3.54907311
cck_tpiA__tpiA_ale1__1,2.2285434875,4.054133228
cck_tpiA__tpiA_ale1__2,2.5419402247000003,4.5057050069999995
cck_tpiA__tpiA_ale2__1,2.7527060729,4.267864391
cck_tpiA__tpiA_ale2__2,2.7123497596,4.011261991
cck_tpiA__tpiA_ale3__1,3.295367172,4.342508874
cck_tpiA__tpiA_ale3__2,2.3654388766,3.707021637
cck_tpiA__tpiA_ale4__1,2.1334213117,3.590852548
cck_tpiA__tpiA_ale4__2,1.6779446916,3.315219826
acid_tale__acid_ale1_pH7__1,2.4478615202,2.467444272
acid_tale__acid_ale1_pH7__2,2.5526049372,2.215096278
acid_tale__acid_ale1_pH5__1,3.2550354012,4.237003863
acid_tale__acid_ale1_pH5__2,3.3273094689000002,3.938432767
acid_tale__acid_ale2_pH7__1,2.1996348478,2.018568478
acid_tale__acid_ale2_pH7__2,2.166819489,1.63977312
acid_tale__acid_ale2_pH5__1,3.0008034759,3.360282074
acid_tale__acid_ale2_pH5__2,3.3408269164,3.034142003
acid_tale__low_Mg_ale_pH7__1,1.7476375764,0.8331609170000001
acid_tale__low_Mg_ale_pH7__2,1.6120392528,0.726399472
acid_tale__low_Mg_ale_pH5__1,3.299735608,1.926040156
acid_tale__low_Mg_ale_pH5__2,1.9641634996000001,0.426787181
acid_tale__MES_ale_pH7__1,3.4868459425,4.635209684
acid_tale__MES_ale_pH7__2,3.266912689,4.603303778
acid_tale__MES_ale_pH5__1,3.9164575572,4.976980459
acid_tale__MES_ale_pH5__2,4.9175254286,4.693670183
acid_tale__gmos_pH7__1,3.0417392282,5.039081943
acid_tale__gmos_pH7__2,3.1830882677,5.022040108
acid_tale__gmos_pH5__1,4.1879187024,5.955648126
acid_tale__gmos_pH5__2,4.739987621,6.145828079
adnB__wt_adn__1,-0.2076697511,-0.956211012
adnB__wt_adn__2,0.5310622828,-1.398004606
adnB__delydhB_adn__1,0.3880877447,-0.8373569120000001
adnB__delydhB_adn__2,0.004856648000000001,-0.933486392
ytf2__wt_glc__1,-0.7477955444000001,-0.281031331
ytf2__wt_glc__2,-0.8281625292,-0.321860229
ytf2__ybcM_glc__1,-0.2108123697,-0.26238308800000004
ytf2__ybcM_glc__2,-0.5615435729,-0.454878294
ytf2__ydhB_glc__1,-0.0330595509,-0.850307565
ytf2__ydhB_glc__2,-0.4552692138,-0.283395928
ytf2__yfeC_glc__1,0.2237258464,-0.255055105
ytf2__yfeC_glc__2,0.0699056029,-0.463568362
ytf2__yciT_glc__1,-0.84307559,-0.703546328
ytf2__yciT_glc__2,-0.7156154198,-0.396019736
ytf2__ydiZ_glc__1,-0.6520890020000001,0.289575444
ytf2__ydiZ_glc__2,-0.2953867982,0.40355412900000004
ytf2__ynfL_glc__1,-0.6066472482,-0.124937141
ytf2__ynfL_glc__2,-0.8162662827,-0.028933615000000003
misc2__dellon_glc__1,-0.2841694963,5.090582469
misc2__dellon_glc__2,-0.4608794117,4.8876469920000005
ytf3__wt_glc2__1,-0.1038796122,0.043136665000000005
ytf3__wt_glc2__2,-0.1997990529,0.111251339
ytf3__wt_pH7_lactate__1,-0.31490035710000003,-0.490426055
ytf3__wt_pH7_lactate__2,-0.3009054061,-0.806212566
ytf3__wt_pH55_lactate__1,-0.5927094078,-0.569144493
ytf3__wt_pH55_lactate__2,-0.5258660752000001,-0.9351031040000001
ytf3__wt_pH55_HCl__1,-0.3216839616,-0.986311322
ytf3__wt_pH55_HCl__2,-0.8622490562,-1.318215525
ytf3__dyieP_pH7__1,-0.2286681442,-0.48151554900000004
ytf3__dyieP_pH7__2,-0.2987728149,0.0040207770000000006
ytf3__dyieP_pH55__1,-0.4644207858,-0.160204004
ytf3__dyieP_pH55__2,-0.5588414991,-0.546229489
