,A,BasR
ecoli_00432,-1.7603893988000001,-0.216493806
ecoli_00433,-2.1935038522,-0.246806612
ecoli_00434,-2.8594847905,-0.515793104
ecoli_00435,-1.143628005,-0.890362077
ecoli_00436,-1.1674813130000001,-1.325154628
ecoli_00437,-2.9062860926000003,-1.203917763
ecoli_00438,-3.2663302617,-1.064460219
ecoli_00439,-2.1293631779,-0.33641127800000004
ecoli_00440,-1.9824886118,-0.48593334800000004
ecoli_00441,-1.0874630997,-1.225151799
ecoli_00442,-1.3913111431,-1.286504902
ecoli_00443,-2.7840337324,-1.008285935
ecoli_00444,-2.4911561041,-1.04692664
ecoli_00445,-1.9036590359,-0.49602087300000003
ecoli_00446,-2.0283014818,-0.51856561
ecoli_00447,-0.36056959720000004,-0.176512536
ecoli_00448,-0.4123608704,-0.39135541500000004
ecoli_00449,2.5206779162,0.15888021100000002
ecoli_00450,1.7238602806,0.161884478
ecoli_00451,-0.45064348260000003,-0.615889839
ecoli_00452,-0.1814544965,-0.49749160700000006
ecoli_00453,2.1369840981,-0.067966413
ecoli_00454,1.7175088372,0.10412513400000001
ecoli_00455,-0.1726534181,-0.336693683
ecoli_00456,-0.2494111987,-0.215687012
ecoli_00457,-0.1688297768,-0.08147957900000001
ecoli_00458,-0.0840091984,-0.004300972
ecoli_00459,0.0534256392,-0.14496938
ecoli_00460,0.2628721982,0.015667819
ecoli_00461,-5.4535535173,0.618167541
ecoli_00462,-5.5213384684,0.7076623590000001
ecoli_00463,0.5315514243,0.7474483
ecoli_00464,0.7048056201,0.6366818280000001
ecoli_00465,3.0420859142,-0.029229743000000002
ecoli_00466,3.4297848606,0.08890047200000001
ecoli_00467,-3.6193287098,0.47073838
ecoli_00468,-3.8330312464,0.312963041
ecoli_00469,3.7762844004,0.37981879900000004
ecoli_00470,3.625339186,0.283569506
ecoli_00471,-4.5582510794,0.47252267000000003
ecoli_00472,-4.2584839187,0.38508326400000004
ecoli_00473,0.1772432227,0.691572226
ecoli_00474,0.1582108332,0.83930235
ecoli_00475,-3.3304906766,0.19773368100000002
ecoli_00476,-3.391722344,0.264979809
ecoli_00477,-3.4740143003,0.300504718
ecoli_00478,-3.6885256435000002,0.207181408
ecoli_00479,17.0196530228,1.4278125799999999
ecoli_00480,17.275416602900002,1.603885691
ecoli_00481,6.4179502323,-0.375532413
ecoli_00482,6.5141633836,-0.28962292
ecoli_00483,0.4583142417,-0.353591295
ecoli_00484,0.5102216849,-0.062816378
ecoli_00485,3.4181335959,-0.19098056800000002
ecoli_00486,3.3972578788,-0.219948148
ecoli_00487,-5.5563364912,0.389446909
ecoli_00488,-5.668571205,0.312737182
ecoli_00489,-1.1410895791,0.271168191
ecoli_00490,-0.6166747972000001,0.448454709
ecoli_00491,-2.774097553,-0.11827577900000001
ecoli_00492,-3.2001208917,-0.240078747
ecoli_00493,12.6063518457,2.020341655
ecoli_00494,12.3576061487,2.112470233
ecoli_00495,14.8146595408,0.9513496250000001
ecoli_00496,15.3286879396,0.6013059620000001
ecoli_00497,3.2419065915,0.2725467
ecoli_00498,3.4822360571,0.22382811
ecoli_00499,9.6920886737,0.15183004
ecoli_00500,9.7608430308,0.160550462
ecoli_00501,-4.4473060628,-0.047598481000000005
ecoli_00502,-4.0063034592,0.27141084
ecoli_00503,-5.8796667691,0.377116029
ecoli_00504,-5.944124905,0.33675086800000004
ecoli_00505,-0.8080186014,0.274779382
ecoli_00506,-0.1369661675,0.011875473000000001
ecoli_00507,-0.5478330664000001,-0.039396772000000004
ecoli_00508,-0.3964828519,-0.049808955
ecoli_00509,-0.8720818058,-0.177304771
ecoli_00510,-0.9905769302,-0.066162437
ecoli_00511,1.6371936405,-0.312237274
ecoli_00512,1.6794112969000001,-0.27425499200000003
ecoli_00513,3.5701960603,0.5566597440000001
ecoli_00514,3.3162692612,0.503642714
ecoli_00515,12.9856689129,1.998488391
ecoli_00516,12.8643176113,2.039301619
ecoli_00517,-1.4911022824,-0.866682194
ecoli_00518,-1.7510682813,-1.354637291
ecoli_00519,-2.8780006249000003,-0.513915737
ecoli_00520,-2.624381494,-0.419887956
ecoli_00521,-3.2853888195,-0.440001493
ecoli_00522,-2.6792169951,-0.6953258880000001
ecoli_00523,-2.1517708658,-0.949999161
ecoli_00524,-1.5241099246,0.501254713
ecoli_00525,-1.4894114553,0.7609662930000001
ecoli_00526,-1.4697705099,0.74684328
ecoli_00527,-1.8600127744,0.544928418
ecoli_00528,-0.1326929966,0.146866997
ecoli_00529,-0.2793062917,-0.414691132
ecoli_00530,-1.7571198662,-0.245212426
ecoli_00531,-1.1957074958,-1.012897902
ecoli_00532,-3.4261279883,0.522306964
ecoli_00533,-3.5725444764,0.749005441
ecoli_00534,-3.4709357403,0.5485794420000001
ecoli_00535,-3.613396554,0.689688222
ecoli_00536,-3.2244779221,-0.026603862000000002
ecoli_00537,-2.8618459543,0.225325249
ecoli_00538,-3.3961532092,0.15818990300000002
ecoli_00539,-3.0301102476,0.303900649
ecoli_00540,-0.0952024099,0.253116774
ecoli_00541,0.1839980616,0.40762879900000004
ecoli_00542,-0.0386084255,0.327145577
ecoli_00543,0.017672944700000002,0.362990334
ecoli_00544,-0.9409376282,0.371796246
ecoli_00545,-0.6516961891,0.18561723400000002
ecoli_00546,-2.5616656516000003,-0.6199016470000001
ecoli_00547,-2.6934132401,-0.545798113
ecoli_00548,-2.6143787688,-0.875737387
ecoli_00549,-2.8119893935,-0.7265869970000001
ecoli_00550,-2.1428890679,-0.483758067
ecoli_00551,-2.4824463719,-0.548382567
ecoli_00552,-2.4791324348,-0.553691477
ecoli_00553,-2.5533097923,-0.704782385
ecoli_00554,-2.9122942221,-0.769217527
ecoli_00555,-3.0748972995,-0.406550552
ecoli_00556,-2.9818463503,-0.47864357700000004
ecoli_00557,-3.066846941,-0.4959111
ecoli_00558,-1.3082783049,0.395450668
ecoli_00559,-1.8856904304,0.41910024100000004
ecoli_00560,-3.6974705752,0.7483699540000001
ecoli_00561,-3.0249385609,0.812414925
ecoli_00562,-1.6061730596000001,1.574771031
ecoli_00563,-2.1563815449,1.824602306
ecoli_00564,-1.1444636080000001,-0.5154260380000001
ecoli_00565,-1.2550150186,-0.525299621
ecoli_00566,-3.7049056929,-0.207328218
ecoli_00567,-3.2310655405,-0.132361739
ecoli_00568,-2.4984835554,-0.8846614810000001
ecoli_00569,-2.3553414094000003,-0.814220409
ecoli_00570,-2.4051457712,-0.6779306900000001
ecoli_00571,-2.3197907626,-0.601807388
ecoli_00572,-2.8687392393,-0.560496777
ecoli_00573,-3.3002613279,-0.22212119400000002
ecoli_00574,-1.5528984642,-0.46201383500000004
ecoli_00575,-1.6473141601,-0.298020954
ecoli_00576,-2.7775510806,-0.600998754
ecoli_00577,-2.6622309328,-0.268488137
ecoli_00578,-2.9166267624,-0.21063431900000001
ecoli_00579,-2.7431525255,-0.205541256
ecoli_00580,-2.6832286163,-0.40755303400000004
ecoli_00581,-2.1832874912999998,-0.600124577
ecoli_00582,0.21477863900000002,0.517232641
ecoli_00583,-0.1068896522,0.053973467000000004
ecoli_00584,-2.9973085093,-0.16096686000000002
ecoli_00585,-3.1670259154,0.013286936000000001
ecoli_00586,-2.860614262,-0.762034304
ecoli_00587,-2.4250117721,-0.730816927
ecoli_00588,-2.554247862,-0.624848548
ecoli_00589,-2.5303502882,-0.7940913980000001
ecoli_00590,-1.2156767072,-0.057164811
ecoli_00591,-1.2193788358,0.165911985
ecoli_00592,-2.3311995611,0.061558383
ecoli_00593,-1.8678083389000002,0.029510449
ecoli_00594,-1.9356493611,0.047049355
ecoli_00595,-2.4071705994,0.014987763000000001
ecoli_00596,-1.9831975336,-0.394028977
ecoli_00597,-2.0302991057,-0.07198140700000001
ecoli_00598,-2.4263568386,0.22551517000000001
ecoli_00599,-1.9347310796000001,0.126832672
ecoli_00600,-1.4171129401,0.018613652
ecoli_00601,-2.0413213312,-0.11487258600000001
ecoli_00602,-2.2750375845,-0.099645936
ecoli_00603,-2.1080972838,0.009850473
ecoli_00604,-2.5558722711,0.12353311300000001
ecoli_00605,-2.0232250781,-0.116795877
ecoli_00606,-1.1375817263,-1.179443952
ecoli_00607,-1.3154009339,-0.345681273
ecoli_00608,-0.40565754,-0.998217754
ecoli_00609,-1.0259633755,-0.668867089
ecoli_00610,-0.8056241628,-0.566455779
ecoli_00611,0.3371847904,-0.405082296
ecoli_00612,-2.1425981483,-0.756983336
ecoli_00613,-2.9040685848,-0.496389524
ecoli_00614,-2.8794192405,-0.75748451
ecoli_00615,-2.3885016777,-1.089294384
ecoli_00616,-3.1508497663,-0.7254983650000001
ecoli_00617,-2.8242524374,-0.678219243
ecoli_00618,-2.656929558,-0.6522009830000001
ecoli_00619,-2.4823608262,-0.7978942010000001
ecoli_00620,0.2824404297,1.712890888
ecoli_00621,0.1443658975,1.64143222
ecoli_00622,-0.15904127440000002,-0.19763032900000002
ecoli_00623,-0.1331997805,-0.19593337
ecoli_00624,-1.0617902913,-0.416844773
ecoli_00625,-1.4724152924,-0.257392002
ecoli_00626,-0.5732198652,-0.412362512
ecoli_00627,-0.6366006708,-0.393338526
ecoli_00628,-0.6833695165,0.007728647000000001
ecoli_00629,-0.9974472013000001,0.34067225700000003
ecoli_00630,-0.2219128287,0.036765078
ecoli_00631,0.1320717709,0.038385008000000005
ecoli_00632,-0.7482364318,-0.200628939
ecoli_00633,-1.040361282,-0.03943865
ecoli_00634,-0.1899976994,-0.272385155
ecoli_00635,-0.5045235876,-0.22606457700000002
ecoli_00636,0.5836419912,0.397048177
ecoli_00637,0.9036495427000001,0.220890192
ecoli_00638,0.4671460773,-0.20893967900000002
ecoli_00639,0.27122178210000003,-0.301717644
ecoli_00640,0.5693389128,0.335220497
ecoli_00641,0.4883764989,0.5138632120000001
ecoli_00642,-0.0329906726,-0.020104444000000003
ecoli_00643,0.6027307898,0.035304082
ecoli_00644,0.7597943062,0.002353969
ecoli_00645,0.3411981317,-0.137931571
ecoli_00646,0.4266318982,-0.19094429999999998
ecoli_00647,-0.1776655777,-0.139503194
ecoli_00648,-0.3020866136,-0.28265470600000003
ecoli_00649,-0.3749679259,-0.369648254
ecoli_00650,-0.5366448909,-0.44526263800000004
ecoli_00651,-0.3415474144,-0.317578923
ecoli_00652,0.8412482368,0.5635124930000001
ecoli_00653,1.4603204419,0.6454453840000001
ecoli_00654,-1.0877808242,-0.36046829500000005
ecoli_00655,-1.1370123414,-0.25575311700000003
ecoli_00656,-0.2894840502,-0.083862831
ecoli_00657,-0.07500211350000001,-0.20995966500000002
ecoli_00658,-0.9890413861,-0.625771599
ecoli_00659,-1.2115092912,-0.601596581
ecoli_00660,-1.1359022649,0.10628900100000001
ecoli_00661,-1.2447622891,0.240587401
ecoli_00662,-0.42686096760000003,-0.552882482
ecoli_00663,-0.7934783733,-0.61068811
ecoli_00664,-2.3394362166000002,0.017899982000000002
ecoli_00665,-1.9327604605,-0.110254366
ecoli_00666,-0.39761452550000004,-0.076042232
ecoli_00667,-1.3855250569,0.136077007
ecoli_00668,-0.3339474407,0.8118774110000001
ecoli_00669,0.13841947000000002,0.47395257100000004
ecoli_00670,-0.2785457357,0.17335286
ecoli_00671,-0.295966708,-0.029549533000000003
ecoli_00672,0.1946639329,-0.39805713
ecoli_00673,0.0873446944,-0.082209055
ecoli_00674,-1.0461189547,-0.513471714
ecoli_00675,-1.2863403544,-0.47618622800000004
ecoli_00676,-0.3765750184,-0.434428749
ecoli_00677,0.058630065700000004,-0.330594367
ecoli_00678,0.2486452364,0.596347426
ecoli_00679,0.7911512475,0.812457082
ecoli_00680,-1.7767803966,-0.29753470400000004
ecoli_00681,-1.9520294676,-0.438044029
ecoli_00682,-0.3517854073,8.6043e-05
ecoli_00683,-0.4171617207,-0.05332749
ecoli_00684,-0.7176731358,-0.380716437
ecoli_00685,-1.1982053532,-0.238710153
ecoli_00686,-1.7982756434,-0.811931928
ecoli_00687,-2.3022751645,-0.604528472
ecoli_00688,-1.0590796791,-0.462977371
ecoli_00689,-1.1224286812,-0.670114109
ecoli_00690,2.0510876439,0.7673018020000001
ecoli_00691,1.7115997631000002,0.5173940610000001
ecoli_00692,1.2094437084,0.720688059
ecoli_00693,0.38394778030000004,0.6988699140000001
ecoli_00694,-0.0874671934,0.753006975
ecoli_00695,0.2205666362,0.9620916780000001
ecoli_00696,0.7940704915,0.668873248
ecoli_00697,1.4549515397000001,0.7997711230000001
ecoli_00698,-1.6275598803,-0.574509422
ecoli_00699,-1.8325790397000001,-0.66992186
ecoli_00700,-0.7277911842,-0.46336557500000003
ecoli_00701,-0.5562438851,-0.543097303
ecoli_00702,-0.9912911095,-0.038212563000000005
ecoli_00703,-0.9731992966,-0.060818688
ecoli_00704,-0.6743148607,-0.32865193
ecoli_00705,-0.4635557977,-0.305932548
ecoli_00706,-0.5585064431,-0.502883875
ecoli_00707,-0.7219095079000001,-0.568935784
ecoli_00708,-0.542795636,-0.302518657
ecoli_00709,-0.3429362776,-0.514083678
ecoli_00710,0.051956407600000004,-0.282131303
ecoli_00711,-0.4784325803,-0.15317138800000002
ecoli_00712,-0.1862347652,-0.23659175100000002
ecoli_00713,0.0086256527,-0.070387459
ecoli_00714,1.0350427517,0.739842929
ecoli_00715,1.4242404564,0.7266511130000001
ecoli_00716,-2.331689806,-0.225883518
ecoli_00717,-2.0947289498,-0.741071327
ecoli_00718,-2.5538333184,-0.8924251390000001
ecoli_00719,-2.0533041847,-1.175451964
ecoli_00720,-2.0082863697,-0.8458755480000001
ecoli_00721,-2.4388011774000002,-0.7498212080000001
ecoli_00722,-2.2840028546,-0.050481143000000006
ecoli_00723,-3.2478984016,0.053430319000000004
ecoli_00724,-1.7382621206,0.07647285300000001
ecoli_00725,-2.6290240535000002,-0.364747327
ecoli_00727,-1.5561273047,0.45605182
ecoli_00728,-2.8416331447000003,-0.189174857
ecoli_00729,-2.5522215163,-0.488121519
ecoli_00730,-2.9970684317,-0.5393427310000001
ecoli_00731,-2.7227610650000003,-1.201505482
ecoli_00732,-2.4321668615,-0.8439489520000001
ecoli_00733,-2.0946771664,0.035829118
ecoli_00734,-1.924096391,-0.47255939100000005
ecoli_00735,-1.4126129114000001,0.00433609
ecoli_00736,-1.726416519,-0.389588323
ecoli_00737,-1.6689596566,-0.029216069
ecoli_00738,-1.7259759174,-0.17025185
ecoli_00739,-2.2349543983,-0.70773838
ecoli_00740,-2.4165177553,-0.8781330380000001
ecoli_00741,-2.2840100653,0.7102298410000001
ecoli_00742,-3.2243685162,0.726942123
ecoli_00743,0.08121684850000001,0.12291056300000001
ecoli_00744,-0.293738213,-0.0017750810000000002
ecoli_00745,-0.7028072696000001,0.16211651200000002
ecoli_00746,-0.0995475121,-0.101765108
ecoli_00747,-1.1317595861,-0.047750169
ecoli_00748,-0.9012191906,-0.18406893400000002
ecoli_00749,-2.0443703669,-0.46268414
ecoli_00750,-1.2479099024,-0.320758771
ecoli_00751,1.0595422501,-0.18601507
ecoli_00752,0.33869509340000004,0.024223406000000003
ecoli_00753,-1.1777205343000001,-0.8866748870000001
ecoli_00754,-1.3370869618,-1.003906724
ecoli_00755,-1.5269435402,-1.389634053
ecoli_00756,-0.9816546585,-0.9891479460000001
ecoli_00757,-2.1137046318,-0.92316591
ecoli_00758,-2.4168587006,-1.043507818
ecoli_00759,-1.9223336673,0.21241447800000002
ecoli_00760,-0.07085458110000001,0.40126537900000003
ecoli_00761,-2.1377799708,-0.821965578
ecoli_00762,-1.6837458934,-0.734895311
ecoli_00763,-1.7068407522,-0.607642523
ecoli_00764,-1.8854686205000002,-0.70351215
ecoli_00765,-1.6401954346,-0.812193606
ecoli_00766,-1.831921909,-0.73626068
ecoli_00767,-1.0059522279,-0.342303699
ecoli_00768,0.0848516385,-0.396246068
ecoli_00769,-0.5855469321,-0.09946437500000001
ecoli_00770,-0.8368744602,0.02236962
ecoli_00771,1.2865735827,0.294483694
ecoli_00772,0.8659992314,0.037886728
ecoli_00773,-0.6527927403,0.015509485000000002
ecoli_00774,-0.3944341947,0.125602464
ecoli_00775,-0.3155322182,-0.20265866700000001
ecoli_00776,0.0378668828,-0.337501174
ecoli_00777,-1.5947759488000002,-0.81899348
ecoli_00778,-1.6680576472,-0.907053133
ecoli_00779,-2.3061953872,-0.015475564
ecoli_00780,-2.3831741177,-0.009466397000000001
ecoli_00781,-1.7432273976000001,-1.095861512
ecoli_00782,-2.0423115957,-0.922524129
ecoli_00783,-1.4220267167,-0.6884725610000001
ecoli_00784,-3.0095699164,-0.747916747
ecoli_00785,-2.5106051358,-0.9017119100000001
ecoli_00786,-1.9412167471,-0.901559116
ecoli_00787,-2.8637438156,-0.669204433
ecoli_00788,-2.4185417243,-0.522380352
ecoli_00789,-2.2288766121,-0.95416926
ecoli_00790,-2.4179908802,-0.6862771160000001
ecoli_00791,-2.127371088,-0.733148796
ecoli_00792,-2.2730747774,0.08755249300000001
ecoli_00793,-2.4410808263,-0.723301085
ecoli_00794,-2.2849600242,-0.98680886
ecoli_00795,-2.2565744899,-0.579490281
ecoli_00796,-1.9139933500000001,-0.499403558
ecoli_00797,0.4474990942,-0.873068673
ecoli_00798,-0.2755473384,-1.133646569
ecoli_00799,0.6008012841,-1.6972449219999999
ecoli_00800,-0.24900690990000002,-0.435354931
ecoli_00818,-0.8826853932000001,-0.31864187400000005
ecoli_00819,-1.0675199667,-0.18184507900000002
ecoli_00820,-1.9847839892999999,-0.320183107
ecoli_00821,-1.9511678999000002,-0.040519403
ecoli_00822,-0.6073242036000001,0.013802149000000001
ecoli_00823,-0.1893452997,-0.35053891
ecoli_00824,0.0191905934,-0.28928214
ecoli_00825,-0.7547542207,-0.15911386600000002
ecoli_00826,-0.6272410141,-0.38386817300000003
ecoli_00827,-0.5009567282,-0.35029256200000003
ecoli_00828,-1.8835728448,-0.608837888
ecoli_00829,-1.6824719798999999,-0.571556505
ecoli_00830,-0.6897342868,-0.297943903
ecoli_00831,-0.6586964521,-0.181227313
ecoli_00832,-2.7436240315,0.15574193
ecoli_00833,-1.7989659617,0.11467329600000001
ecoli_00834,0.3078104465,-0.33197801200000004
ecoli_00835,0.11269429610000001,-0.33897953200000003
ecoli_00836,-0.1706021497,-0.677461909
ecoli_00837,-0.6558113342,-0.577869689
ecoli_00838,1.6776551285,-0.308545082
ecoli_00839,1.7190726789,-0.209480661
ecoli_00840,4.0085281122,0.417831801
ecoli_00841,4.5394952543,0.401478632
ecoli_00842,0.3482380292,-0.24252484900000001
ecoli_00843,0.236799686,-0.451573828
ecoli_00844,0.0455527915,-0.6872007010000001
ecoli_00845,-0.3555323395,-0.468437977
