,A,Fnr,Crp,Fis,NarP,Cra,hns,NarL,ihfB
ecoli_00295,1.932770991,-0.582336814,0.026469302,-0.361696719,-0.62706491,-0.6794247415,-0.10067609,-0.8959829055,-0.39827128500000003
ecoli_00296,1.9317663998999999,-0.559977896,0.09906102300000001,-0.473564554,-0.44623671400000003,-0.6278564055,-0.15854421,-0.9659653555000001,-0.361897055
ecoli_00297,1.1661009678,-0.600151792,0.49321258300000004,-0.022457094,-0.07105445,-0.0891983695,0.08615909000000001,0.006563358500000001,0.234477855
ecoli_00298,1.0997701432,-0.536388949,0.508607923,-0.25175880300000003,0.184620263,-0.0803739825,0.17780839,0.20412599850000002,0.152283425
ecoli_00299,1.0512651264,-0.8817682130000001,0.38566819300000005,0.22637792,0.119926192,-0.2769369845,-0.03505131,-1.1638198045,-0.068099535
ecoli_00300,0.5834886713,-0.867665945,0.362990173,0.34277249200000004,0.27420714300000004,-0.2938275845,0.106212,-1.2477763025,-0.036035855000000006
ecoli_00301,2.6655154163,-0.7937296570000001,0.36842613300000004,0.31662175200000003,0.8893408060000001,-0.3001390625,1.01159999,-0.6137973695,-0.18176504500000001
ecoli_00302,7.987124158,-1.334528925,0.736125773,-0.27949202300000003,0.826688662,-0.4458674305,1.16864388,0.0829422195,0.269205825
ecoli_00303,0.8505103175000001,-0.626396132,0.553279673,0.6238538530000001,0.20891039,-0.3317039425,0.29644117000000003,-0.0494158055,0.148042285
ecoli_00304,0.5472597232,-0.590486033,0.42430167300000005,0.407589272,0.5741876890000001,-0.2140393105,-0.12114934000000001,-0.0662774065,-0.250908275
ecoli_00305,7.8975003289,-1.5730570959999999,0.904530523,-1.792849418,0.28718232600000004,-0.3731903915,-0.01798995,0.0309599235,0.48513176500000005
ecoli_00306,8.1663827296,-1.5773257790000001,0.929254393,-1.7853024400000002,0.24585789200000002,-0.39414975150000003,-0.08386119,-0.0016961125,0.266281765
ecoli_00307,9.4825422263,-2.032580734,0.9289372330000001,-1.281845157,0.20055773000000002,-0.3932079115,-0.07937957,-0.043633226500000004,0.38202392500000004
ecoli_00308,10.0613877857,-2.029661312,0.9358953230000001,-1.213505,-0.025866763,-0.2942019615,-0.04388363,0.0596387385,0.421074335
ecoli_00309,11.7269191582,-2.266448492,0.8647486830000001,-1.144200232,-0.051500219,0.2206331685,-0.27269954,0.2125941685,0.636740065
ecoli_00310,10.9282075936,-2.358642473,0.829767083,-1.062283034,0.089276508,0.1118040455,-0.26839107,0.2025237555,0.691051775
ecoli_00311,11.3425188424,-2.30937575,1.000233243,-1.326145408,0.551838936,-0.048174719500000004,0.2790379,0.3216119255,0.695164695
ecoli_00312,10.5720684434,-0.821020288,0.9954071830000001,-1.634018473,0.055342873,-0.3402880525,0.6530912600000001,0.3095147625,0.971904815
ecoli_00313,0.45335465420000004,-0.544667939,0.503242803,-0.06451722800000001,-0.305012435,-0.3092731875,-0.03241439,0.0021142935,0.045415855000000005
ecoli_00314,0.5346466487,-0.530756546,0.5733612730000001,0.061991157000000005,-0.198288016,-0.17641565350000002,-0.01570513,0.1372844705,0.152257115
ecoli_00315,12.4639844819,-2.548110757,0.688985203,-0.728266246,-0.531239287,-0.06474065650000001,-0.48680802,0.7491145085,0.5501011250000001
ecoli_00316,11.7957940355,-2.574525767,0.689163233,-0.725914032,-0.15816439200000001,-0.1520650225,-0.47175727,0.6345051145,0.532344675
ecoli_00317,11.8063781192,-2.5041279210000003,0.566404903,-0.625071371,-0.103251218,-0.2111487195,-0.77056655,0.9392737995,0.626683035
ecoli_00318,12.1661149184,-2.445112978,0.587592463,-0.62426598,-0.379374906,-0.058635081500000005,-0.69144047,1.0102653855,0.596736845
ecoli_00319,2.3926926488999998,-0.505443239,0.10847917900000001,0.14885626700000001,-0.08995262400000001,-0.0896427895,-0.34360699,-0.1866845735,-0.15358316500000002
ecoli_00320,2.2443838843,-0.5051048730000001,0.14360144,0.077107833,0.050648007,-0.0698728435,-0.27949188,-0.20458765950000002,-0.036589665
ecoli_00321,6.9494704226,-1.639778015,1.042582673,-1.046684625,0.32926990700000003,-0.6007593125,0.1852025,0.22164052750000002,0.775029505
ecoli_00322,7.592529059,-1.525707863,1.027989663,-1.061123279,0.547526127,-0.5026456095,0.27872811000000003,0.12060501250000001,0.8413603550000001
ecoli_00323,2.380726717,-0.8089780310000001,0.09382866100000001,1.008042233,1.432494808,-0.1736526655,0.1055782,-1.1792619845,-0.48556983000000004
ecoli_00324,1.7955013126,-0.6878140150000001,0.13043923,0.869858153,1.6160196720000002,-0.1066645425,0.15047999,-1.2122088055,-0.46299467600000005
ecoli_00325,2.9436769405,-0.770999387,0.057576022000000004,0.913504893,1.364216858,-0.1139529145,0.17891101,-1.2092205445,-0.5230424
ecoli_00326,1.3952004855,-0.5165665970000001,0.46187418300000005,0.616684833,1.4891548060000002,0.0174592985,0.4724368,-0.7819696075,0.050135135000000004
ecoli_00327,2.966918735,-0.49981868,0.7723290730000001,0.474343952,2.072093641,0.4358023165,1.72657098,-0.41918834250000003,0.5308955750000001
ecoli_00328,2.0755189712,-1.053543247,0.495795953,0.733082353,1.8609936280000001,0.1606344035,1.6569929700000001,-0.4418706255,0.239963105
ecoli_00329,3.3012659353,-0.876172555,0.621328373,0.524785193,1.770250845,0.3501225765,1.63065817,-0.3740276255,0.321393215
ecoli_00330,3.2596818815,-1.004410894,0.486348433,0.218363469,1.565965524,0.3245514705,1.5797009100000001,-0.3782253115,0.175331545
ecoli_00331,4.1037681047,-0.9421467330000001,0.13801763,-0.21022535,1.725222956,0.6820349205,0.47199175,-0.7739573245,-0.012998075000000001
ecoli_00332,4.3983494714999996,-1.093086918,0.15520324300000002,-0.328531883,1.669787421,0.6488653885,0.33791435000000003,-0.8888965105000001,-0.17918820500000002
ecoli_00333,3.7842705373000003,-0.979628476,0.211227453,0.136944699,1.7720609330000001,0.6121383695,0.6051613,-0.9141537815,0.11520936500000001
ecoli_00334,1.0535201743,-0.589808277,0.156206473,0.21885896400000002,1.924369826,0.6900592575000001,0.62997982,-1.1604518145,-0.10849309500000001
ecoli_00335,4.0203510684,-1.166562635,-0.23326590800000002,1.037321973,1.4516377660000002,-0.2568402815,-0.24876196,-1.5072900635000002,-0.712682895
ecoli_00336,3.5033991552,-0.672576971,-0.08594182800000001,1.046110623,1.658874224,-0.1528743355,-0.04567213,-1.4919827405000001,-0.45515782
ecoli_00337,4.3881228866,-1.09189336,0.027939159,0.116352668,1.8524945210000001,0.3295441655,0.31002717,-0.9541385955,-0.19995716500000002
ecoli_00338,3.8285568306,-1.139352826,0.095125363,-0.026201397,1.9101958520000002,0.39825510550000004,0.37485865,-1.0521794555,-0.057134725000000004
ecoli_00339,3.2340736242,-1.045196496,-0.186683067,1.189862043,1.519235759,-0.31673114350000003,-0.14847092,-1.6118221615000001,-0.6934130190000001
ecoli_00340,6.9798018216,-0.7250733540000001,-0.08065952300000001,1.046570473,1.7421864930000002,0.0385580375,0.11526704,-1.4187666805,-0.61577951
ecoli_00341,2.1340601026,-0.735836771,-0.32169368600000003,1.036456733,1.190685442,-0.34107716450000003,-0.11060014,-1.5853093894999999,-0.8395102720000001
ecoli_00342,1.8360244807,-0.803938064,-0.22926116100000002,0.975658863,1.3427433020000001,-0.2926749605,-0.06236804,-1.4801573155,-0.70593072
ecoli_00343,5.671057384,-1.402755684,-0.29073972200000003,-0.058915348000000006,1.61096266,0.3667620935,-0.08895912,-1.0670861065,-0.6174351720000001
ecoli_00344,6.2013302426,-1.428067927,-0.328630297,-0.029860925000000003,1.6677681199999999,0.2693497675,-0.17289961,-0.9915333705,-0.7454431260000001
ecoli_00345,3.9142579389,-1.098697508,-0.103214605,0.150638443,1.8500298270000002,0.3920265375,0.12530344000000002,-0.9357440225,-0.553778804
ecoli_00346,3.8569969917,-1.1274932340000001,-0.05797147800000001,0.071561994,1.7300363600000002,0.37092413350000003,0.13244052,-0.8875884925,-0.39342944500000004
ecoli_00347,1.0146605326,-0.5360552860000001,0.20789728300000002,0.8566230530000001,1.435887622,-0.1015453585,-0.28339365,-0.3760668075,-0.242068375
ecoli_00348,0.2068306721,-0.536045576,0.288214413,0.7949840930000001,1.241399774,-0.3156219655,-0.04200595,-0.38049006350000003,-0.145811075
ecoli_00349,1.5859445755000001,-0.524884001,0.16856253300000001,0.9098056830000001,1.395275668,-0.0694856845,-0.10517051000000001,-0.9001993245000001,-0.22252184500000002
ecoli_00350,0.8977815299,-0.48640995000000004,0.144982372,1.020238573,1.201917583,-0.0329812155,-0.02988282,-0.7239035175,-0.290125915
ecoli_00351,2.4323992103,-0.446965349,0.495849313,0.408983164,1.727276392,0.0900326495,0.38759555,0.0858218905,0.818727175
ecoli_00352,0.9853612026,-0.467055863,0.08223337900000001,0.7854916930000001,1.119682835,0.0908492365,-0.08150225,-0.7092105915,-0.43698767
ecoli_00353,2.7578797440000002,-0.494457847,0.260077643,0.8188250130000001,1.452565503,0.2280290295,-0.17518016,-0.6891163765,-0.23280757500000002
ecoli_00354,0.7248922773,-0.541468839,0.110092349,0.850229483,1.063404242,0.045015701500000005,-0.09743219,-0.7073035485,-0.44035611500000005
ecoli_00355,-0.4480163192,-0.355877681,0.946417433,0.257376687,1.726057005,0.06744731250000001,0.5349981500000001,0.14320868650000002,0.48633563500000004
ecoli_00356,-1.3132070973,-0.371652078,0.980365153,0.317308755,1.558923467,0.0447984965,0.5423251,0.056953975500000004,0.469224085
ecoli_00357,0.4621508523,-0.330622578,0.9986914830000001,-0.018749232,1.630303802,0.1602298815,0.44407603,-0.1039783605,0.310422755
ecoli_00358,0.3578004374,-0.390185284,0.9749593430000001,-0.041486231000000005,1.633557802,0.1413458675,0.42163576,-0.22807424850000002,0.406436905
ecoli_00359,3.2493796873,-0.8311115560000001,0.830338573,0.44470543,1.818059607,0.1241862345,0.22959915,-0.10879174350000001,0.107600365
ecoli_00360,2.9508574982,-0.8662979580000001,0.926503413,0.43804132300000004,1.717779785,0.1773132215,0.36025737,-0.1511696985,0.14424013500000002
ecoli_00361,3.6535823188,-0.770292729,0.8096897230000001,0.48623346500000003,1.829622974,0.3188783845,0.39006347,-0.3593032335,0.21443858500000001
ecoli_00362,3.3843418867,-0.7893792930000001,0.9991721830000001,0.624318373,1.873952609,0.3431820045,0.55723992,-0.42999641250000004,0.256181475
ecoli_00363,1.8255800027,-0.893828944,-0.219087253,-0.110975184,-0.7609860900000001,-0.3554692465,-0.0120513,-1.2446789615,-0.7748466310000001
ecoli_00364,1.2658379131,-0.8991160770000001,0.06872793,0.12504452300000002,-0.965028823,-0.2348982135,0.14660583,-1.3104621935,-0.64266658
ecoli_00365,6.4491162278,-1.5575180670000002,0.181883243,1.660646693,0.66299448,-0.8119926805000001,0.17684793000000001,-0.6316149025000001,-1.939577305
ecoli_00366,6.0013573407,-1.58392193,0.46045822300000006,1.569078573,0.434559697,-0.8293008375,-0.06617892,-0.3341771625,-2.241790295
ecoli_00367,3.6991837842,-1.179529736,-1.466715649,1.9071262230000001,-0.09276045100000001,-1.3383975505,-0.0631098,-2.6131021825,-1.209246395
ecoli_00368,4.516819798,-1.261389653,-1.564214307,1.751255813,-0.149437402,-1.2419825195,-0.32598286,-2.5333668405000003,-1.408883126
ecoli_00369,1.709178702,-0.9119070650000001,0.10006032100000001,0.068560206,-0.6197646950000001,-0.5594952585,-0.04369507,-2.3783633935,-0.692410551
ecoli_00370,1.0262685085,-1.133278434,-0.24440689100000001,0.126381815,-0.9018561740000001,-0.3955920685,-0.28571884000000003,-1.9206515735,-0.760633267
ecoli_00371,5.0054608004,-1.653565839,-0.15585906600000002,1.279271183,-0.06814183700000001,-1.0346190905,-0.19421414,-1.4034768095,-2.122024952
ecoli_00372,5.6214439631,-1.832894068,0.12222331400000001,1.580369343,0.29055442200000003,-0.8550190215,-0.0353843,-1.0727006215000001,-1.985576121
ecoli_00373,2.8579429117,-1.464487794,-2.568928611,1.587596363,-0.8913583540000001,-1.9034436515,-0.13490824,-2.9774129215,-1.809309373
ecoli_00374,2.263758023,-1.4166246660000001,-2.37205329,1.588643803,-0.85098932,-1.8338377315,-0.34945339000000003,-3.0560450505,-1.769452582
ecoli_00375,1.5733370500000001,-0.46760251500000005,-0.13952741600000002,-0.032365693,-0.9459863550000001,-0.4139257005,-0.81376161,-1.8272529995,-0.654139134
ecoli_00376,2.1281112016,-0.569228457,-0.121563182,0.224967291,-0.7744094370000001,-0.3658489225,-0.79063607,-1.6281453685,-0.673502463
ecoli_00377,2.2931887772,-0.7884398340000001,-1.138543574,1.520727603,0.027352818,-1.1970739355,-1.50652995,-1.6446397755,-1.495545031
ecoli_00378,2.1753650933,-0.754359556,-1.125744815,1.502625933,-0.199440882,-1.1370689815,-1.61614049,-1.6024175795,-1.3725593790000001
ecoli_00379,1.9017126755,-0.686895557,-0.616348749,1.520355993,-0.462934934,-1.0500158225,-1.28142286,-2.2186303355,-1.642703878
ecoli_00380,1.9000317003,-0.741423825,-0.651084973,1.4155661830000001,-0.574144011,-1.1212806755,-1.2689553,-2.2708530125,-1.608883975
ecoli_00381,3.5994419491,-0.60199696,-0.424559634,0.46159249,-0.523601184,-0.1439478705,-0.72629409,-1.5982843585,-0.7174840370000001
ecoli_00382,3.8402403496,-0.801525192,-0.35219075800000005,0.6555212930000001,-0.5553095180000001,-0.36378928450000003,-0.62723562,-1.5207189815,-0.795013022
ecoli_00383,3.0735866519,-0.830792595,0.17718560300000002,1.080170473,-0.303301303,-0.9479018825000001,-1.3036713899999999,-2.0186258885,-2.385835026
ecoli_00384,3.0784861303,-0.741680714,0.253641923,1.055675403,-0.32403848900000004,-0.8289428295,-1.2589567,-1.8782758075000001,-2.377511802
ecoli_00385,2.7352437334,-1.081759613,-0.8382274850000001,1.578386303,-0.26523876500000004,-0.9917317395,-0.51222599,-2.2702762055,-1.499025855
ecoli_00386,3.162444427,-1.061934583,-0.903455694,1.6467797430000002,-0.31225741100000004,-1.0507998015,-0.52900271,-2.4516748775,-1.429627373
ecoli_00387,0.5202516554000001,-0.775849203,-0.296102011,0.014654271000000002,-1.319375252,-0.5461974325,-1.37249192,-1.3917499185,-0.797538743
ecoli_00388,0.6747047773,-0.853964598,-0.23094071100000002,-0.052372151000000006,-1.32995547,-0.6536082705,-1.3623085,-1.6073914875000002,-0.715373115
ecoli_00389,5.6620867048,-1.010053522,-0.708797459,1.190109813,-0.466443421,-1.2084995715,-1.799592907,-1.6759964105,-1.969755932
ecoli_00390,4.8191154178,-0.9865308030000001,-0.968107711,1.108673243,-0.28602233800000004,-1.2680169395,-1.44991356,-1.9203096015,-1.89297845
ecoli_00391,0.776652808,-0.659868235,-1.356589447,1.514446123,-0.6219775150000001,-1.6057893564999999,-1.928008924,-2.2605209705,-1.285918855
ecoli_00392,1.5671671988,-0.729364565,-1.123683673,1.456631613,-0.8620574750000001,-1.5622716605,-1.997976621,-2.1954210295,-1.320916752
ecoli_00393,0.9393594841,-0.31695025400000004,0.062207968,1.032676373,-0.723835278,-0.2280425985,0.51599809,-0.6455651495,-0.311726125
ecoli_00394,-0.3673267427,-0.340003802,0.01735881,1.010794233,-0.9418954370000001,-0.4117478885,0.5427965,-0.6768525995,-0.313698215
ecoli_00395,1.0732782431,-0.375398277,0.43556652300000004,0.9126266730000001,0.231451066,-0.3369046925,0.40571399,-0.5762783755,-0.356550505
ecoli_00396,0.6567308916,-0.34373242200000004,0.40063680300000004,0.829763903,-0.030281933,-0.4763269895,0.33394832,-0.6036873375,-0.286844505
ecoli_00397,1.3841104703,-0.629555328,0.37188534300000003,-1.265274609,0.6904906710000001,0.3283116975,-0.14259705,0.39378304550000004,0.8838351350000001
ecoli_00398,1.4089395308000001,-0.7233255390000001,0.35534419300000003,-1.487063213,0.8638603090000001,0.3002538615,-0.39243138,0.4017930665,0.915693485
ecoli_00399,-0.08865993970000001,-0.41708877800000005,0.739618883,0.37418627600000004,-0.8076961330000001,0.1612692785,0.93068393,-0.5350687825,0.005993265
ecoli_00400,-0.0876056419,-0.416571966,0.562500333,0.201678769,-0.189440366,0.0925173505,0.78858715,-0.4399935325,-0.007385775000000001
ecoli_00401,0.0094340581,-0.35677252800000003,0.5847484430000001,0.519294193,-0.266703152,-0.30707745950000004,0.69304108,-0.7768702585,-0.501685806
ecoli_00402,1.1438541155,-0.5292693580000001,0.18943374300000002,0.219288643,0.089560158,-0.0948710745,0.18212902,-0.7295481665,-0.528992617
ecoli_00403,8.0215039268,-1.1714352350000001,-0.071245341,0.5281928530000001,2.344127604,0.1357722605,-0.07231908000000001,-1.3677582405,0.11469567500000001
ecoli_00404,7.9053236594000005,-1.201384863,-0.002275453,0.485925449,1.957061476,0.2854650045,0.14985745,-0.6799400215,0.23116971500000003
ecoli_00405,-0.5339341786,-0.6191741980000001,0.515020333,0.21072264500000001,-0.695403041,0.0888244745,0.56026191,-0.7456317545000001,-0.45345180900000004
ecoli_00406,-0.2384604266,-0.571577828,0.5286701730000001,0.08194114300000001,-0.393027609,0.14737257750000002,0.63790006,-0.6637240275,-0.329073775
ecoli_00407,0.1501173157,-0.722721968,0.349377103,-0.009333,0.040590041,-0.0341578565,-0.09473338,-0.8143446075,-0.40363830500000003
ecoli_00408,0.0440461139,-0.68571509,0.396319383,-0.19452722500000003,0.260568996,0.1189017955,-0.046697550000000004,-0.7327369645,-0.277036345
ecoli_00409,6.825786255,-1.597203914,0.286434483,0.5157548630000001,1.608266268,-0.12267522950000001,0.030417,-0.8433266235,0.227503365
ecoli_00410,1.6190889328,-1.099440647,0.302318703,0.08085197300000001,1.185125789,-0.1418937485,-0.12571678,-0.7923595355,0.238396985
ecoli_00411,-0.6318470966,-0.510796904,-0.059878781000000006,0.855894463,-1.236601346,-0.3591463355,0.47458269000000003,-0.7568600765,-0.546493917
ecoli_00412,1.1364968462,-0.444346291,0.027680622000000002,0.842607733,-0.82651279,-0.2995226505,0.47728225,-0.6745658195,-0.407269425
ecoli_00413,0.7907408585,-0.445443578,-0.154360834,0.5912204630000001,0.186322918,-0.4472478575,-0.03650874,-0.4799404205,-0.459973854
ecoli_00414,1.3788456749,-0.33888177,-0.04945323,0.302125229,0.34872612000000003,-0.21439937050000002,0.0066776,-0.4385081025,-0.44517688800000005
ecoli_00415,2.8701379859,-0.36460928,0.164713793,-0.28610262000000003,1.222379676,0.1914428035,-0.23480724,-0.08856976650000001,0.082785365
ecoli_00416,3.8519188575000003,-0.5246024060000001,0.075804102,-0.056523724000000004,1.5156101149999999,0.1219007205,-0.02788202,-0.12219313550000001,0.259213805
ecoli_00417,0.34373411670000004,-0.6861498490000001,-0.056768665,0.799678913,-1.03016384,-0.058053794500000006,0.50038513,-0.47335504850000004,-0.9095089900000001
ecoli_00418,0.1342268842,-0.6402435630000001,-0.10699186200000001,0.826481443,-0.7815340780000001,-0.1176217075,0.47754781,-0.41035295650000003,-0.7777570690000001
ecoli_00419,0.9310979627,-0.5045901850000001,-0.007091699000000001,0.45952306,0.415071206,-0.0756692025,0.04207809,-0.3083690125,-0.727489724
ecoli_00420,0.3973435905,-0.512467405,-0.044047578000000004,0.42680426,0.24900191400000002,-0.0424388235,0.053441010000000004,-0.31723146550000003,-0.703668932
ecoli_00421,2.5061693204,-0.325212596,0.07381628,-0.38799655600000005,1.1015868580000001,0.3606678225,0.04597573,0.4310402935,0.012718265000000001
ecoli_00422,2.6204260779,-0.332838362,0.140506256,-0.115694289,1.288350372,0.3881329455,0.01640223,0.2820975975,-0.09703083500000001
ecoli_00423,0.11007308290000001,-0.6325393610000001,0.119931675,0.989755503,-0.433994561,-0.0171176545,0.7667340500000001,-0.3300921685,-0.049583385
ecoli_00424,0.25294709460000003,-0.553225578,0.10594186400000001,0.9308610030000001,-0.545455032,0.024780219500000002,0.68958929,-0.24252976950000002,0.135071655
ecoli_00425,-0.3605835564,-0.497033549,0.057352916000000004,0.684133733,-0.676856126,-0.2434496105,0.30609926,-0.8644760725,-0.592842238
ecoli_00426,0.5839828591,-0.42973484100000003,0.174084083,0.683843453,-0.442760969,-0.2171794655,0.39011684,-0.7912126085000001,-0.58999575
ecoli_00427,1.4930297129,-0.5066094210000001,-0.07088768,0.602518753,0.10900546600000001,-0.2633924185,0.16214705000000001,-0.4892257485,-0.367639655
ecoli_00428,1.4128576552,-0.476166085,0.028525377,0.7505160230000001,0.071929723,-0.1993657325,0.30251183,-0.4169995815,-0.29849762500000004
ecoli_00429,0.1467938006,-0.54083384,0.032825572000000004,0.432709952,0.162737021,-0.2251863155,-0.01743154,-0.6802163475,-0.38001561500000003
ecoli_00430,-0.0075359220000000005,-0.542365552,0.037217243000000004,0.453376347,0.298177662,-0.3138012415,-0.03989757,-0.6042122615000001,-0.376293755
ecoli_00431,1.3192100311,-0.446139218,0.286125693,-0.062045193000000005,1.005902581,0.3286793945,-0.00652855,-0.2540971175,0.19238305500000003
ecoli_00432,1.3533933383,-0.6800252410000001,0.30561196300000004,-0.396389407,1.124805774,0.1371537125,0.01805195,0.1077505785,0.510890925
ecoli_00433,0.4771343438,-0.6060665230000001,-0.027297961000000003,-0.34963567900000003,1.125731459,0.2043196165,-0.01316454,-0.20135758250000002,0.24630422500000002
ecoli_00434,0.7914898383000001,-0.6258130630000001,-0.086313521,-0.13523410600000002,1.270864695,0.0383055815,0.05508608,-0.2117078195,0.38751159500000004
ecoli_00435,0.048629185000000005,-0.5646101130000001,0.23749544300000003,0.451254863,-0.453571186,0.1742360945,0.68202985,-0.8579470845,-0.45869837300000005
ecoli_00436,0.37031546590000003,-0.5686878670000001,0.42203483300000005,0.533828113,-0.43377262600000005,0.2046892845,0.8294365300000001,-0.8320020885,-0.355403095
ecoli_00437,0.5312217142,-0.651898806,0.06875389400000001,0.29872928,0.095596103,-0.3254524895,0.16366318,-0.9100796795,-0.447231433
ecoli_00438,0.5099437627,-0.6178540090000001,0.12083432100000001,0.306708546,0.232531005,-0.20625851950000001,0.21915571,-0.8913156855000001,-0.371389305
ecoli_00439,4.7236993227,-1.029492911,-0.035753444,0.04957964,1.769280097,0.0072313685,0.19720695,-0.5701095055000001,0.178874645
ecoli_00440,2.3522891397,-0.68996751,0.110043497,-0.20847917600000002,1.456336924,0.0135728445,0.40407201,-0.5118017245,0.311857795
ecoli_00441,0.6331599664,-0.683328931,0.129309161,0.630715923,-0.581539098,0.061462300500000004,0.38412738,-0.6838693685,-0.467012603
ecoli_00442,0.2018546993,-0.47066650200000004,0.251086443,0.6985527330000001,-0.842481719,0.0795101485,0.49640389999999995,-0.5485812645,-0.372629985
ecoli_00443,2.0141916135,-0.720102758,-0.022647861000000002,0.31309343500000003,0.5122986850000001,-0.0533457045,0.04751099,-1.0055411605,-0.431921053
ecoli_00444,1.3780480469,-0.757716979,-0.007290675000000001,0.331032157,0.481414404,-0.11059279550000001,0.12086527,-0.9989605035,-0.424432715
ecoli_00445,2.1938073289,-0.613270037,0.039920518,0.142388748,1.925064482,0.2498183645,0.0476462,-0.7385856815,0.140553845
ecoli_00446,2.6583621891,-0.634533915,0.206041613,0.22579321600000002,1.8140894310000002,0.4299435455,0.14272023,-0.4397113315,0.24958026500000002
ecoli_00447,5.8240083336,-1.473940054,0.426042593,0.041137864,1.4630707040000002,-0.1282312575,0.4327723,-0.8010420485,0.670059155
ecoli_00448,6.4567179679,-1.567203776,0.345369843,0.25877903,1.484456585,-0.0017489555000000001,0.37033955,-0.7811465095,0.584683415
ecoli_00449,3.7238192674,-1.124824807,0.413744223,-0.383202111,1.392362299,-0.1284979795,0.57773418,-0.3802087295,1.127235165
ecoli_00450,3.4891091424000003,-1.181267665,0.374689043,-0.098661227,1.382984507,-0.10850641250000001,0.43049254000000003,-0.3273251775,1.086679905
ecoli_00451,2.8240107921,-1.3757046910000001,0.208151253,0.31331580400000003,1.667964631,-0.1142150975,0.32687236000000003,-0.9761005145,0.419866055
ecoli_00452,2.682209952,-1.376913207,0.291227723,0.18330173500000002,1.823521318,-0.0220606105,0.42016391000000003,-0.7803540805,0.633658665
ecoli_00453,2.2727978782,-1.441781878,0.35863981300000003,-0.390391295,1.7122421600000002,-0.0295689625,0.47867913,-0.5638357965,0.992749325
ecoli_00454,4.3329624806,-1.43565696,0.29102474300000003,-0.39202611200000004,1.604493224,0.06996596050000001,0.73401428,-0.5128694395,0.978565255
ecoli_00455,9.2831929075,-1.529352188,0.372321163,-0.664671027,0.08088165500000001,0.11987262350000001,-0.31269492,-0.5654890545,0.07488206500000001
ecoli_00456,9.3272288749,-1.4608699120000002,0.554500683,-0.6059585270000001,0.08869529400000001,0.31394053850000003,-0.20203355,-0.4132689665,0.076697995
ecoli_00457,9.6485057458,-1.573940725,0.729717593,-0.856802754,0.326662178,0.1931644615,0.01771645,-0.3804213775,0.35601839500000004
ecoli_00458,9.5667904421,-1.587397541,0.8032040530000001,-0.6334539220000001,0.17252443,0.2529109075,0.30654788,-0.1910178925,-0.003665175
ecoli_00459,9.3856456294,-1.610960337,0.699493633,-0.845930668,0.468588969,0.13470229150000002,-0.01429938,-0.4846049565,0.390416185
ecoli_00460,9.3942764164,-1.537168137,0.8078232030000001,-0.8777779950000001,0.39478226,0.2756682365,0.01077946,-0.4006434665,0.45289707500000004
ecoli_00461,1.8024565468,-0.7947728310000001,0.7253874130000001,-4.580359271,0.623438579,1.8335522395,0.00355952,-1.4537137615,-1.004696949
ecoli_00462,2.8197001093000003,-0.711595816,0.8432000030000001,-4.616734858,0.6830952490000001,2.0021776035,-0.11221258,-1.1451116345,-1.039493529
ecoli_00463,-0.7565794257,-1.959879614,0.45295403300000003,-2.970390382,0.396949684,0.5279175545,0.64643297,-0.3820145015,0.560565675
ecoli_00464,-0.14036267730000002,-1.992148699,0.513648663,-3.21488313,0.43369505300000005,0.5804894445000001,0.63278163,-0.3027732245,0.6126008350000001
ecoli_00465,0.6512788151000001,-0.9138769640000001,-1.00432669,-0.873507802,-0.44777178,-1.5613833855,0.50218688,-1.5646758445,0.9432713450000001
ecoli_00466,0.0250831356,-0.8770422170000001,-1.132510871,-0.7332535210000001,-0.38336078500000004,-1.3891346095000001,0.49923997000000003,-1.6569003935,0.936693195
ecoli_00467,7.1673467652,-1.8100021380000002,0.905930643,-2.324817388,0.746366379,1.2765130405,0.21320014,0.2682209975,-0.685354248
ecoli_00468,7.2789116899,-1.911786533,0.882795573,-2.016888119,0.657510684,1.2704550625,0.1969339,0.5264552055,-0.7342108110000001
ecoli_00469,0.1331272103,-0.7551962090000001,-1.207481932,-0.8411960460000001,-0.5336693210000001,-1.7581450445,0.56855093,-1.4637153035,1.100573585
ecoli_00470,0.6074414889,-0.8057040050000001,-1.260247428,-0.719839709,-0.265974384,-1.7828460925,0.45746274000000003,-1.4390991645,1.042834665
ecoli_00471,1.5745629388,-1.272700713,1.209290043,-4.550710786,0.7135416210000001,1.7925485945,-0.28121229999999997,-1.1978485065,-1.245766886
ecoli_00472,2.0493653077,-1.285143709,1.196778413,-4.437634923,0.9184691770000001,1.8005069615,-0.31035452,-1.0672774624999999,-1.365107315
ecoli_00473,-1.0718985407,-1.767592873,0.560846033,-3.864628881,0.327563035,0.7477895285,0.55578499,-0.5703100065,0.496570985
ecoli_00474,-1.8186321090000002,-1.663140319,0.640789563,-3.86796052,0.401888159,0.7776630565,0.62389534,-0.2487453895,0.521179295
ecoli_00475,0.6591852551,-1.092642111,1.046254113,-2.7915488489999998,1.3157551,0.0859257475,1.23181458,-0.3636793205,0.18434866500000002
ecoli_00476,1.3281640421,-1.03221939,1.048489943,-2.870571335,1.140445517,0.14349823350000002,1.01833016,-0.1807132055,0.172252555
ecoli_00477,9.3553155781,-1.824259277,0.995224693,-2.746438998,-0.119143203,0.9697545555,0.16065807000000001,-0.4904922565,-1.04493152
