,A,ArcA,IclR,ihfB,Crp,Cra
adnB__wt_adn__1,-0.1173005667716361,0.5272525849999994,0.26010109150000016,0.5251568249999998,-0.4159558469999993,-0.6501832574999984
adnB__wt_adn__2,-1.0649404067618111,0.7179524290000003,-0.13778786249999975,-0.23070153500000146,0.22959581299999954,-0.018617202499998875
adnB__delydhB_adn__1,-0.4534687497230844,0.5016727779999997,-0.3128618114999995,0.7912719849999998,-0.5303189100000001,-0.9902791434999988
adnB__delydhB_adn__2,-0.556189833402246,0.5728210219999994,-0.14878921850000015,0.2631915649999996,-0.2645061010000003,-0.4512461614999994
ytf2__wt_glc__1,0.9875031287448228,0.4444289650000002,-0.3908901654999992,0.04946460499999894,0.2079942330000009,-0.1737854134999992
ytf2__wt_glc__2,0.495881628592785,0.2955553500000008,-0.4167537495000007,0.2280839549999989,0.2538454530000003,-0.2856267834999988
ytf2__ybcM_glc__1,2.425829420569121,0.1855667969999999,-1.0529450974999994,0.6497454849999986,0.49687887299999994,-0.8907573164999993
ytf2__ybcM_glc__2,2.59762780676134,0.12960723900000026,-0.7608927454999996,0.5978502849999998,0.5496294230000007,-0.7758062414999998
ytf2__ydhB_glc__1,1.477669294736166,0.38896984099999976,-0.6459088084999998,0.7921500049999999,0.3261516029999996,-0.3476782994999992
ytf2__ydhB_glc__2,1.1007507580550422,0.33696669000000057,-0.4920060254999994,0.6870991049999997,0.3955030429999997,-0.3220592404999998
ytf2__yfeC_glc__1,0.7384197245328317,0.2684459090000004,-0.5425244154999991,0.4592277549999988,0.2082961430000001,-0.2695613744999994
ytf2__yfeC_glc__2,1.0723072589172655,0.342192764,-0.6029227764999998,0.594893944999999,0.3760682129999999,-0.2679638034999989
ytf2__yciT_glc__1,0.854545946296442,0.4393219980000005,-0.5137203234999994,-0.04849385500000025,0.4599342330000002,-0.28724605449999885
ytf2__yciT_glc__2,0.8631137788163313,0.4273207550000002,-0.6324371545000007,-0.07781319500000095,0.5174864029999995,-0.3730083484999991
ytf2__ydiZ_glc__1,-0.4282288185300862,0.11059916299999983,-0.5445622154999992,-0.2587898850000005,0.2818442530000009,-0.3173679714999995
ytf2__ydiZ_glc__2,-0.2426528779942814,0.0397261560000004,-0.3852056314999999,-0.3127929250000019,0.28140171300000105,-0.20760092449999945
ytf2__ynfL_glc__1,0.6291122093883298,0.4932498049999996,-0.4102989504999997,0.4299068449999997,0.5107562229999996,-0.16880682449999895
ytf2__ynfL_glc__2,0.7634672245816074,0.4677520689999994,-0.4036600815,0.34708826499999823,0.523190413,-0.15857251949999895
ytf3__wt_glc2__1,0.1344679817201146,0.4366402429999994,-0.7731446814999998,-0.2153050750000016,0.45626287299999996,-0.15415739849999888
ytf3__wt_glc2__2,0.177504342038669,0.5397568400000008,-0.7503795904999997,-0.2192110050000018,0.5116651829999999,-0.009575632499998932
ytf3__wt_pH7_lactate__1,0.9276068158914464,0.39452894300000096,-0.9556356004999992,-0.35766615500000043,0.560872303,-0.17338632949999955
ytf3__wt_pH7_lactate__2,1.0573157131512148,0.3793994070000011,-1.0334627134999996,-0.38658874500000096,0.5532738630000011,-0.15496839349999902
ytf3__wt_pH55_lactate__1,1.799117480910576,0.933717166000001,-0.8920619254999993,0.24783653499999936,0.7780642029999996,0.07032851750000102
ytf3__wt_pH55_lactate__2,1.649014543442428,0.7950869360000006,-0.8243846184999999,0.2368487649999995,0.7423117129999994,0.022572651500000877
ytf3__wt_pH55_HCl__1,0.9701054446658574,1.0310778860000005,-0.7033441804999994,0.0558934750000013,0.6150495429999996,0.12006142250000094
ytf3__wt_pH55_HCl__2,0.9959952542211594,0.9522224260000004,-0.7233298785000004,0.10318142499999894,0.6014201329999995,0.10575864450000072
ytf3__dyieP_pH7__1,0.5004335497970968,0.4122481039999997,-0.7299256664999998,-0.05610661500000092,0.4791694330000009,-0.18636152049999927
ytf3__dyieP_pH7__2,0.1963144941503579,0.30771917800000104,-0.7016967554999995,-0.0726562150000003,0.42496669299999995,0.014338835500001148
ytf3__dyieP_pH55__1,1.6073263716493642,0.356117652,-1.2152633745,-0.2465831250000008,0.4390071130000006,-0.13868195349999898
ytf3__dyieP_pH55__2,1.7769374639359652,0.4037383690000009,-0.9402580914999996,-0.5650174650000004,0.623551333,-0.053901240499999226
minicoli__aldA_f1c2__1,-4.163997389405087,-0.3237420497256398,-0.9484345604615091,0.28270766448018136,0.7631858827982381,-0.0010409760904321883
minicoli__aldA_minE__1,-3.659977619058857,-0.911192403388803,-1.1596318488572452,-0.008784661921561465,0.255888508978142,0.06666136995305827
minicoli__mg1655_glc__1,-0.4661031232997166,-0.6418111496228818,0.5547500645606576,-0.9619277142539032,-0.8470184669947685,-0.3291620234842085
minicoli__mg1655_glc__2,0.0307065861950468,-0.5787584384086237,0.5214214853551393,-0.9262398602577572,-0.8039264138958604,-0.2747990138745049
minicoli__minE_cyt__1,12.931579764575249,0.4666528963481369,2.6554262656436003,-0.8348764649604856,0.7601914841850306,1.1578804653665191
minicoli__minE_cyt__2,11.853113898404516,0.17121876716995565,2.320781847736136,-0.5690441526455867,0.4729475383347843,0.9184972119919036
minicoli__minE_fruc__1,9.581765263469704,0.8719337308134794,0.447822343422482,-0.9014069452294446,0.34172110794916755,0.2258735458949648
minicoli__minE_fruc__2,9.349699126704062,0.8909491461681647,0.6026136838558784,-0.6340809109917522,0.461542666559108,0.1216163419923193
minicoli__minE_glc__1,10.705219266233415,0.007363793075395364,0.8928227134285311,-1.3609775714955052,0.2938109111467888,0.2289919067336603
minicoli__minE_glc__2,10.046683002290717,-0.2424910058030445,1.1392067739849132,-1.254657547912517,0.10430003951357314,0.08756301699938884
minicoli__minE_glyc__1,14.812286478223143,2.4742684385387754,1.2199616429226798,0.6219776582896834,0.575831448418306,0.14359910106760854
minicoli__minE_glyc__2,15.289260606787677,3.0930682561229124,0.978897943560014,1.1086080696881222,0.6844880187857836,0.09408744443247308
minicoli__minE_Fe_starve__1,5.83173120398716,-0.1710598458624375,1.3691722239011312,-0.6132369015539592,0.5804469724508969,0.5265902127887463
minicoli__minE_Fe_starve__2,6.144968045761078,-0.2806298806555461,1.332154081656645,-0.8868519905749537,0.6236096478485607,0.6077659215484461
minicoli__minE_LB__1,2.1362262142792527,-0.7363142398523461,0.1492441770383781,-0.7813128982775428,-0.5768918406871162,-0.9423118604298484
minicoli__minE_LB__2,1.5527660184750978,-0.6541460235950414,0.1578915710632467,-0.9184217345720658,-0.8092098841975535,-0.8901868794333421
minicoli__minE_N_starve__1,9.969797388250257,0.3056246870060626,1.8437713588329263,-0.8020966808586749,0.3528053698058322,0.33316990234676513
minicoli__minE_N_starve__2,10.320349299867123,0.5162765139964449,1.124666666616008,-0.8117468867828155,0.4807614269391625,0.10215952977588838
minicoli__minE_osm__1,14.4318964173004,0.3170227157905714,2.19676595094894,-1.1461673975041418,0.3547041686708319,0.6342226502272155
minicoli__minE_osm__2,14.566287548522546,0.41127809203618426,2.178454743370692,-1.1128756583828086,0.5658446295801518,0.7587840974660942
minicoli__minE_ph5__1,10.821535494001692,1.3450111748831883,1.2160584733932662,-0.7895866085281948,0.6501761031624761,0.3386778718437196
minicoli__minE_ph5__2,10.898406688141138,1.2535509623955168,1.1529556805696402,-0.8929756734900813,0.6347492200625684,0.4408421558570934
minicoli__minE-pyr__1,13.422632146923856,2.4748616710801516,0.2653215785801075,-0.1310536942801015,0.9884421842001724,1.1652864392325257
minicoli__minE-pyr__2,14.494596733827237,3.5163621913034038,-0.805203374207653,0.7822558293564157,0.5805078277861995,0.3047828212918233
minicoli__minE_sorb__1,12.6598076724068,0.8378339968450916,1.27704462167927,-1.2061753638400765,0.6284983244472482,0.6671229684637847
minicoli__minE_sorb__2,12.542445947956848,0.9469366170070844,1.1737560704397278,-1.1577428459842365,0.6064916202251851,0.563672140768559
minicoli__minE_urid__1,12.415651207886752,0.2046565530247744,1.1712840697975722,-0.8441129461127481,0.4108001218596762,-0.13167043968619566
minicoli__minE_urid__2,11.876496162773655,0.03364679350374366,1.1717810749809736,-0.7522654153567885,0.34830946039232913,-0.1245194724183678
minicoli__W3110_cyt__1,2.360983377039781,-0.5301910453040524,1.1453158125401421,-1.015278390370714,-0.2741512513245965,0.1448838533264114
minicoli__W3110_cyt__2,2.4863767147018536,-0.3368431507769891,1.3684908156655666,-0.909107817675249,-0.2471138346472994,0.3262745956970283
minicoli__W3110_glc__1,-0.0067807423225602,-0.6086904834372895,-0.2411459199073365,-1.7788439589977398,-0.3286400323548726,-0.2665712299427758
minicoli__W3110_glc__2,-1.285279059084495,-0.6971867177950166,-0.5078680191001537,-1.5532957022247889,-0.4080395046534289,-0.7695094578213713
minicoli__W3110_glyc__1,0.9249063450333924,0.1508756874776811,0.6804149663843573,-1.1881258435469348,0.1888029313895725,0.5170723144718874
minicoli__W3110_glyc__2,1.088332628131161,0.2321228481262079,1.5137978538295729,-0.9549192926912228,0.16079573130215685,0.6168351825370406
minicoli__W3110_Fe_starve__1,4.666739586016422,1.2379965420217314,0.13911057816840788,-1.018293050645175,-0.39335282894219503,-0.5947978903723188
minicoli__W3110_Fe_starve__2,4.145842084184087,0.8281041906811559,0.09781544620452998,-0.8084117025892805,-0.3767980913136952,-0.6819718593879598
minicoli__W3110_LB__1,-7.70000516026324,0.5284133516214329,0.1698638724834538,-1.397175263328622,0.4782054662101167,0.9974218791606244
minicoli__W3110_LB__2,-7.404117500700197,0.5814419542783398,0.264725440891457,-1.3807607601221523,0.4998332578699021,1.0665668088663445
minicoli__W3110_N_starve__1,1.3954493239187726,-0.4845865466215269,0.28875290419195565,-1.278023396695554,-0.3672969470778735,-0.6306375321997377
minicoli__W3110_N_starve__2,2.119880187756882,-0.4154201448784409,0.4894083110227188,-1.1301093306704164,-0.17080551194691118,-0.4752042379661887
minicoli__W3110_osm__1,0.2574782813955389,0.2902205422954207,0.2785521600088039,-0.9083155287438966,0.18475333822734186,0.23952101885389346
minicoli__W3110_osm__2,0.479330497392842,0.20430815560578885,0.2157770740420748,-0.8072059360448574,0.21075048409365135,0.09663737557600438
minicoli__W3110_ph5__1,1.1538821333134843,0.5092625739127197,0.06278586280672371,-0.8223204336513152,-0.0020982938586069366,-0.11264318501498673
minicoli__W3110_ph5__2,1.3123437298330836,0.8176567998560635,0.08241258574587818,-0.9698354462931764,0.06374104599613695,-0.14640191358315136
minicoli__W3110_pyr__1,0.8232130659999402,0.2913987809565999,-0.5221361171549139,-1.0895345223732402,0.6437353797175921,0.20403512970052876
minicoli__W3110_pyr__2,0.4631656424626486,0.4255120693129637,0.14090020255958802,-0.9500493523620576,0.8084862253725884,0.2152523078309372
minicoli__W3110_sorb__1,1.7353406065850048,-0.2376510752375243,-0.15385400889647016,-1.8177527339802992,-0.3697472429572191,-0.20337381926513576
minicoli__W3110_sorb__2,1.9746445163948705,-0.17434747531926045,-0.021811588808652086,-1.923440254837608,-0.2282472383218792,-0.2077984855544361
minicoli__W3110_urid__1,5.488306839262706,1.163349990862189,0.14725250926766176,-1.4523310384677988,-0.14597371871249898,-0.5058289854718065
minicoli__W3110_urid__2,5.858839933372951,1.0703887246183168,0.7167559527003826,-1.2823063915635249,0.0011588474703554395,-0.5875989247776507
minicoli__W3110_WT_glc__1,-1.168315484217933,-0.08047298741824349,0.6445819496676473,-1.0582137052570122,-0.05853650097271945,0.07198756357234881
minicoli__W3110_WT_glc__2,-0.8850710258244727,-0.22208729458725784,0.055142082669407344,-1.1937874045379484,-0.2736059720925805,-0.16488827961705702
minicoli__W3110_WT_osm__1,2.185621409455548,-0.14583131137113625,0.20656950019696296,-1.1715619238634165,-0.4068572548991813,-0.2134448593474101
minicoli__W3110_WT_osm__2,1.1442257223623642,-0.047172539438088634,0.8892644713316837,-1.0884327680568866,-0.26682409365055193,0.0678482388372652
eep__BOP27__1,-3.111065653977817,-0.14620173759228014,-1.0118133686036677,-0.4855698303518246,0.09382866102208354,-0.17365266553616188
eep__BOP27__2,-2.191433636563235,-0.07992882027931003,-0.9657658501941216,-0.4629946758289218,0.13043922998821067,-0.10666454289832572
eep__BOP1000__1,-3.70782583816029,0.4873436747107167,-0.3402907903037269,0.5308955705103298,0.7723290743721964,0.4358023160832234
eep__BOP1000__2,-3.5758824221320347,0.5504527796550729,-0.30004504524994235,0.2399631087707679,0.49579595280529,0.16063440391295192
eep__BOP27_ndh-cydB-appC__1,1.0651614263405207,-3.0621051043747505,-0.3293738139445752,0.7668592068424882,0.7178399562547568,-0.1838445352857292
eep__BOP27_ndh-cydB-appC__2,1.3000859856932472,-3.153278564733707,-0.3039875834943153,0.8362626103316586,0.7133880226929996,-0.09503015074006528
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.205785964234786,-3.7243612653917815,-2.4937372834106344,0.008977674154612814,-0.5253466876128723,-0.8397980197228989
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-2.444413560708289,-3.808017157825741,-2.0108941587451317,0.3678086443212951,-0.2758437215494869,-0.3814461639772429
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-1.5692986708628165,-3.2711578754543083,-1.7666615298935824,1.369564724942233,0.028680680978968812,-0.9315392281276421
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.1851961516513984,-3.318008728623793,-2.299930146632461,1.5565114648951963,0.12755066767542012,-1.0732862877913067
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.3259170559748439,-3.433709238643247,-1.1247216493320522,0.3757118873628969,0.3217998396952169,-0.8251676247990147
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.1378611629266466,-3.8413114579423966,-1.567054159505313,0.991764205576798,0.7396323977227315,-0.6278754800358746
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-2.774780052026502,-3.2034251279729835,-0.5113370806059594,-0.09288607623148692,0.3720932222038407,-0.2976590340733347
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-2.0991874305622704,-2.778417210950212,-0.3848695994992529,-0.15917727227525624,0.6134547669373926,-0.1028714499408343
eep__BOP27_nuoB-cydB-appC__1,1.7771389594193356,-3.937929713638933,-0.6406817710250623,1.0123882048836492,0.4882750943039085,-0.7715792655171825
eep__BOP27_nuoB-cydB-appC__2,-0.4932377219551904,-4.1209264417296385,-1.1301968089472316,1.2305292226965463,0.11815421918128875,-0.8689160572629664
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-3.564335350841346,-3.0309094270208385,-0.600351573757143,1.0924475487942915,-0.21372449261360948,-0.17779219544248726
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-4.006846350416973,-2.9332090270357023,-0.4874625270689474,0.8776706958845306,-0.06724694596392844,-0.07569008955575462
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-1.021353724438817,-3.4693477747133903,-0.7161880624042851,0.7131489698564231,0.08839676249674255,0.11503628188100025
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.6238360934256202,-3.5016915859662365,-0.6196652400002565,0.6039562211561318,0.15877789631800887,0.26848859330994834
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-5.711210823502662,-3.1592767430620388,-1.9464080172536555,0.7188794966945355,-0.17916595071337582,-0.8080588829611868
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-4.992686594718465,-2.9655876287353573,-1.6511511778671446,0.7208563207542262,-0.09374282793228694,-0.6275174450943872
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-4.375031688929757,-3.5068322033211916,-1.9703979158362264,0.4787633633725133,-0.21533576919100209,-0.6713775184689403
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-3.905979902352819,-3.4791318201259958,-2.107302524228248,0.31002016076639016,-0.22582268173968426,-0.8627350662374482
eep__BOP27_ndh-cyoB__1,-2.4807602531131847,0.1481630854205811,-0.3864305274538671,0.04652207908748629,0.3901020806678357,0.12204145132596622
eep__BOP27_ndh-cyoB__2,-3.2367522898362524,0.32618443918329376,-0.31350120644815505,0.1525466758699423,0.4659621036932382,0.2640895637384881
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-7.539871514334942,-0.4199868475363182,-1.8134589683394615,-0.6031043621320347,-0.3892631557815793,-1.3458612212297716
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-7.262822684033981,-0.3906788514977926,-1.7437845240650949,-0.2755688068719486,-0.3696585111725295,-1.1895417680746592
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-6.218566532839188,0.3571636284017643,-1.8712076867081748,0.8613449595017233,-0.0005791883812236165,-1.1413755691984724
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-6.975018247895324,0.4376479785766048,-1.8037118115729225,1.1339170154208436,0.02281436954393712,-0.7558443032296838
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-6.707812380490147,0.1271638752880957,-2.2290859887533303,0.38458114878599936,0.2178899696497876,-1.0457380626277626
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-5.010563270154921,0.4022448875336675,-2.112063059644956,1.19025642213405,0.20618357401769136,-1.1036840852127296
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-4.857294499831569,-0.23694829040733545,-2.6574792163145045,0.7002781761861172,0.22911237248339056,-1.4368489966026783
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-4.670844112097568,-0.026664647464539115,-2.5534247248818867,0.8238460487210197,0.3309433360820844,-1.2563447166754305
eep__BOP27_nuoB-cyoB__1,-3.065930343888343,0.26231120668337304,-0.6505309732223674,-0.0910620009191696,0.3184592194490801,0.3180709048401491
eep__BOP27_nuoB-cyoB__2,-3.3649915591742,0.3556974072113164,-0.4708450680341834,0.10145108310278772,0.4559210903879496,0.3542206491578579
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.1519383256380946,0.719921200642629,-0.6377789515651013,1.3943803075400432,0.7765435519830799,0.024057670593871986
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.317380437418637,0.4179779460388495,-0.8174343331799783,1.3257065983627356,0.59322303693056,0.030796354535242543
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-1.537611687266618,0.8958494659030958,-1.0260372411816518,1.166680045786446,0.9087634004837568,-0.107365800599184
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.6157354423806385,0.9543161210571168,-0.8242482155272581,1.3378173801584443,0.8216013681301941,0.08939512172010744
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-3.54460818821807,0.45160387390750495,-0.5644349574333525,1.1687628629485527,0.4719138623499397,0.465811759989073
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-3.50204016469876,0.6116107726484703,-0.6279089990591116,1.0998825909189929,0.5587931596523799,0.44675753250856776
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-2.3237638207186384,0.8870432175155063,-0.6146504106921684,1.2436140993913902,0.6343408622266598,0.10080859758612526
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-2.811525283288589,0.9473110097078924,-0.8436671535961153,1.3095600995106091,0.6467570174864914,0.14983326568847932
eep__BOP27_ndh-cydB__1,1.1840342200741665,-1.65715560720321,-0.37084221699870223,0.3092778452526268,0.5795424806329965,-0.0675634195691126
eep__BOP27_ndh-cydB__2,1.2406589312884575,-1.1935915841494538,-0.255324271923393,0.3388753467078942,0.5830047350587346,-0.15919260971110827
eep__BOP27_nuoB-cydB__1,0.9402216586957725,-2.4537265176660163,-0.4590807560735914,0.7592784478263291,0.7793213906795806,-0.1138462942532268
eep__BOP27_nuoB-cydB__2,1.245338224863912,-2.218199795158088,-0.5349757186920714,0.7204023475208725,0.8418525340196368,-0.14936158826703316
DDB2__PD-005_BW25113_Batch_6h__1,1.5445926883488996,0.3931769053422478,-1.1729305094996478,0.18155822321439172,-0.12723029239772998,-0.6754900041731773
DDB2__PD-005_BW25113_Batch_6h__2,1.176616409002991,0.3816715434689879,-1.3069777732689314,0.2983264327595414,-0.19715708438903512,-0.7159528513189937
DDB2__PD-003_BW25113_Batch_9h__1,0.7583887986427407,0.4952797007150238,-1.328008482411691,0.12410438571799708,-0.16807586777489902,-0.6982815734580674
DDB2__PD-003_BW25113_Batch_9h__2,0.368321412549579,0.6763975862609097,-0.9242974502596636,0.8117303995605933,-0.15998061409660205,-1.1208984857070297
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.409468492651736,1.087831774252562,-1.374577819543812,0.2640700302398784,-0.027134141818516252,-0.6828048298411646
DDB2__PD-003_BW25113_Fed-batch_6h__2,5.34885126650737,1.3332135790572046,-1.1179976842511523,0.1794903926417426,-0.17852551024006402,-0.615424667042813
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.6573972824150585,1.3816751638712128,-0.44167791568655534,0.5360570781308969,-0.3223346990388993,0.0003600499560043602
DDB2__PD-005_BW25113_Fed-batch_6h__2,4.607057160760466,1.4104425097017046,-0.2517927578728569,0.3800561083253502,-0.142315246792732,-0.3025564590843963
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.78733003908605,1.1441143591155625,-1.08309728682669,0.3992883680917228,-0.0021470405809242976,-0.35894686041143675
DDB2__PD-005_BW25113_Fed-batch_15h__1,3.657798091453709,0.8557642478624956,-0.4872301531088184,-0.0608244512669458,0.2350709659175898,-0.22255501697174385
DDB2__PD-005_BW25113_Fed-batch_15h__2,2.1645296082834182,1.0046346270856503,-0.4383160333251057,-0.12214975488599222,0.2314675354999398,-0.10208105099793664
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.8176460506200067,1.006342715071666,-0.6217502728634994,0.21096539346346965,0.3617103437948988,-0.03459804059147231
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.0847971528203115,1.2244237175796115,-0.4892864480387864,-0.10655762219971264,0.5141217169364491,-0.08002806980994226
DDB2__PD-004_del-basS_Batch_6h__1,0.4216123815462048,0.3095364210991338,-1.2052867504772848,0.3719063055734093,-0.3925529624361753,-0.5223243130671218
DDB2__PD-004_del-basS_Batch_6h__2,0.2502750874974301,0.3181007305957397,-1.0764856461706778,0.3277966279892546,-0.3297445270973629,-0.5636597603137066
DDB2__PD-004_del-basS_Fed-batch_6h__1,3.206453796344847,0.825068176523537,-1.937431551233126,0.2084301936283328,-0.5282964282981357,-0.1484561091638108
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.7595185755645424,0.8249969289240884,-1.0287480997641216,0.5928622902875063,-0.04672945896208347,0.09870385867127762
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.2995283754353828,0.38145094633491183,-1.0423046911938023,0.12334801398207952,-0.18462207311152845,0.10003045124068423
DDB2__PD-004_del-basS_Fed-batch_15h__2,1.394705313820412,0.4763168898167756,-0.5288704680822285,0.18752449644239452,0.11541921525898854,-0.025118451745531626
DDB2__PD-004_del-kdpE_Batch_6h__1,0.9044204537902164,0.2538693895330155,-0.9586633767069016,0.4040466391694935,-0.10203008187775353,-0.5225260756448264
DDB2__PD-004_del-kdpE_Batch_6h__2,0.7480125641531448,0.35481053749607305,-1.1767861844436966,0.4173407090126275,-0.13771078535060433,-0.4463298013859056
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,4.29149187748112,0.9931099864581636,-1.8259778668612112,0.14497496952373012,-0.30953429046660297,-0.1704946803393108
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,4.078337334024226,1.1726556201721363,-1.4783499293700408,0.15183669538831698,-0.20352765843154152,0.06480663381826446
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.213369606902615,0.3677489090919917,-1.1863748277604804,-0.002677980394226509,0.19855716077668184,0.08911059183156844
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.7680482420842163,0.4992861089511891,-0.7294842053022315,0.2416916635200224,0.3785889334450516,0.1401218568985536
DDB2__PD-005_del-phoB_Batch_6h__1,-0.0646409326184659,0.5205404205013568,-0.6267592208483208,0.09210867090775032,-0.18690698319940324,-0.5253922154142927
DDB2__PD-005_del-phoB_Batch_6h__2,1.383049264705473,0.2827072492520557,-0.5426428529468179,0.0358173017019503,-0.22105351110348792,-0.5046817145065585
DDB2__PD-005_del-phoB_Batch_6h__3,0.4477757015450705,0.14308616959888454,-1.0429654662674477,0.4165576109404956,-0.14235715509988545,-0.7527883175634686
DDB2__PD-003_del-phoB_Batch_9h__1,0.2504098793580852,-0.090344227800367,-1.1832416995641424,-0.2290701220608895,-0.27939917001360826,-1.086645850311018
DDB2__PD-003_del-phoB_Batch_9h__2,0.1845052777252171,0.23001074622515996,-1.1885161552239571,0.24555982875807916,-0.2833164869874789,-0.773375445667206
DDB2__PD-003_del-phoB_Fed-batch_6h__1,4.371550319460198,1.0637349216475265,-1.0289847710895454,0.5669300518513438,-0.024235422345480373,-0.3805381670815899
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.605830935977542,0.994703871903626,-1.1924253277444388,0.20761532582634776,-0.06170063906209222,-0.4190509796558128
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.417882408361993,1.5125660345520178,-0.9813971113708292,0.10439288476699816,0.431330570779684,-0.06811381933442462
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.920305566865214,0.9578587986479086,-1.0418038439282773,0.6103921644394426,0.0373685130868342,-0.14072677837913886
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.8390271903279989,0.7595027044480709,-0.5057501280063148,-0.3773953979403153,0.24940911188163994,-0.038428122868807264
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.934083582966725,0.722647732353149,-0.4710602649395277,-0.1920951702025615,0.2134181153241954,-0.03219274536685912
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.1439577552609076,0.7858611700706746,-0.9494864869086772,0.27536616048789675,0.33369608246568383,0.05047499440521541
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.425935262517747,0.7291003923545887,-0.7384594882497515,-0.24516381536352586,0.2847021347030569,-0.2872661752162058
DDB2__PD-004_del-qseB_Batch_6h__1,0.8249662393769982,0.5400664376371864,-1.0950602478540334,0.5436454634895593,-0.12791638658763738,-0.4496941377942063
DDB2__PD-004_del-qseB_Fed-batch_6h__1,3.9490844204906823,1.6773601038035582,-1.2821567103232896,0.4116384782169593,0.0070327348853478355,-0.0207853029812668
DDB2__PD-004_del-qseB_Fed-batch_6h__2,4.602946041767776,1.7267524841069637,-0.8168902518716967,0.4775605946870236,0.14395110458813146,-0.2969492778156111
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.477582515879233,0.7923739763173199,-1.1530938454573798,0.15844253731117952,0.14349024146300948,0.1937598417730726
DDB2__PD-004_del-qseB_Fed-batch_15h__2,4.189762106753878,1.0177549652043716,-0.7126754786597598,-0.16387380122226958,0.3342680715119659,0.07044562273525834
DDB2__PD-004_del-qseC_Batch_6h__1,0.4408337832444532,0.4870148723850569,-1.1931725048997637,0.501527734219259,-0.1054807241193494,-0.4051864357393642
DDB2__PD-004_del-qseC_Batch_6h__2,-0.053051387559557,0.5463102172046971,-1.0747383710090794,0.598855331228231,-0.1890055363379357,-0.4410877968374756
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.207868339841816,1.2592812578797703,-1.8024301827853728,0.14708219179059867,-0.20126649289716705,0.035470160404630136
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.7330345849819655,1.1573187967869245,-1.0323264907704877,0.2529881039159356,0.007007073388662022,0.018304623859102698
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.2724458626102124,0.4458492795892539,-0.9426086371546852,-0.06883684592664885,0.24433059166856094,0.010468926904017906
