,A,MarA,LacI,Crp,hns
ecoli_00269,-1.6489701830999999,-1.040810501,-1.6859775175,0.911502773,-0.33168704
ecoli_00270,-1.0523893142,-0.791722492,-1.5965084985,0.943276293,-0.32224971
ecoli_00271,0.1418443232,-0.590378359,-0.1210638185,0.106685208,-0.14761467
ecoli_00272,0.14806104350000002,-0.409119569,-0.3120909525,0.063971556,-0.25834116
ecoli_00273,-0.5044950145,0.158971882,0.11730800250000001,0.821857583,-0.24344014
ecoli_00274,0.0266274567,0.083640541,0.0043636235,0.648169773,-0.30493191000000003
ecoli_00275,-0.2261956145,0.119626195,0.1984465065,0.843077653,0.09664759
ecoli_00276,-0.12152975340000001,0.138055906,0.1228665875,0.8884085730000001,0.11471069
ecoli_00277,-0.3290597679,0.89940343,0.1532744925,0.348438943,0.38368973
ecoli_00278,-0.4166065559,0.45735319500000005,0.0520791445,0.309908293,0.19188632
ecoli_00279,-0.18800180330000002,6.743759748,-0.2111263905,-0.030941686000000003,-0.2405829
ecoli_00280,-0.7567003240000001,6.422402148,0.0527411405,-0.041858422,-0.24703219
ecoli_00281,-0.0715218806,0.39733983100000003,0.3629960975,-0.41418928400000005,-0.28858347
ecoli_00282,-0.3949522481,0.197324099,0.8869556085,-0.322180379,-0.13067377
ecoli_00283,-0.9470095057000001,0.618800812,-0.0676847855,0.482338413,0.37821133
ecoli_00284,-1.1174647827,0.684953498,-0.1704080285,0.519726133,0.46753616000000003
ecoli_00285,-0.6232354311,0.22293890500000002,-0.5090139185,0.10509646700000001,-0.17973696
ecoli_00286,-0.5254465173,0.517888582,-0.3047975625,0.09710128400000001,-0.1649194
ecoli_00287,0.343154473,-0.353327963,-0.1037244215,1.000412783,0.26459004
ecoli_00288,0.1242609318,0.02452097,0.09719928750000001,1.013481493,0.21013319
ecoli_00289,-0.5178398591,0.091489397,-0.38729749550000003,0.44647993300000005,-0.13487912
ecoli_00290,-0.1586851762,0.176352015,-0.2344301135,0.618285233,0.26804332000000003
ecoli_00291,-0.3718705731,0.13796364,-0.08061958150000001,0.46214110300000005,-0.016185830000000002
ecoli_00292,-0.1006183887,0.106885404,-0.25332774950000003,0.518639853,0.20783508
ecoli_00293,-0.3162068631,-0.07871710300000001,-0.2419408315,0.47472340300000004,0.03883352
ecoli_00294,-0.2124948248,-0.128721938,-0.3707081115,0.429799533,-0.11833546
ecoli_00295,0.264325706,-0.605153269,-0.8307238025,0.026469302,-0.10067609
ecoli_00296,-0.1784762217,-0.615734408,-0.9310579565,0.09906102300000001,-0.15854421
ecoli_00297,-0.4439449721,-0.047915113,-0.4584836935,0.49321258300000004,0.08615909000000001
ecoli_00298,-0.39870294500000003,0.303168498,-0.19189533150000002,0.508607923,0.17780839
ecoli_00299,-0.8021096197,-0.088714236,-0.4981844265,0.38566819300000005,-0.03505131
ecoli_00300,-0.5689978912,-0.217774464,-0.6320198505,0.362990173,0.106212
ecoli_00301,-0.3870478596,-0.217197997,-0.4093502565,0.36842613300000004,1.01159999
ecoli_00302,-0.45696324320000004,-0.91323383,-0.9607757985000001,0.736125773,1.16864388
ecoli_00303,0.0022086324,0.739691506,-0.3323572315,0.553279673,0.29644117000000003
ecoli_00304,-0.2867594344,0.5923539250000001,-0.2308432765,0.42430167300000005,-0.12114934000000001
ecoli_00305,-1.0356754989,-0.785410371,-0.9512674895000001,0.904530523,-0.01798995
ecoli_00306,-0.8578692424000001,-0.43774273,-1.1345808235,0.929254393,-0.08386119
ecoli_00307,-1.3221205219,-0.6552119630000001,-1.1650393385,0.9289372330000001,-0.07937957
ecoli_00308,-0.9219672773,-0.6706809420000001,-1.2811210445,0.9358953230000001,-0.04388363
ecoli_00309,-0.48912949710000003,-0.7249540080000001,-1.3159734485,0.8647486830000001,-0.27269954
ecoli_00310,-0.4617116861,-0.7253119170000001,-1.1550611445,0.829767083,-0.26839107
ecoli_00311,-0.6961215911,-1.7140096580000002,-1.1674264915,1.000233243,0.2790379
ecoli_00312,-0.6891776788,-1.300230268,-1.1286726575000001,0.9954071830000001,0.6530912600000001
ecoli_00313,-0.3344871486,0.262825485,-0.1327110325,0.503242803,-0.03241439
ecoli_00314,0.2067973452,0.229828305,-0.2218234905,0.5733612730000001,-0.01570513
ecoli_00315,-0.8420952969000001,-1.139594049,-1.1656054275,0.688985203,-0.48680802
ecoli_00316,-1.1342371298,-1.494460819,-1.0714197215,0.689163233,-0.47175727
ecoli_00317,-0.8245793637000001,-1.95843956,-1.2884114575,0.566404903,-0.77056655
ecoli_00318,-1.0454441705,-1.946476469,-1.0827839945,0.587592463,-0.69144047
ecoli_00319,-0.21499530690000002,-0.24024159,-0.3429252615,0.10847917900000001,-0.34360699
ecoli_00320,-0.3714228934,-0.334408268,-0.2488838895,0.14360144,-0.27949188
ecoli_00321,-1.1729551053,-0.950013631,-1.0591980005,1.042582673,0.1852025
ecoli_00322,-1.3368487437,-0.721796585,-1.0225485035,1.027989663,0.27872811000000003
ecoli_00323,0.0758709638,-0.14860584200000002,-0.5130785345000001,0.09382866100000001,0.1055782
ecoli_00324,-0.1312149359,-0.11732392900000001,-0.2065880685,0.13043923,0.15047999
ecoli_00325,-0.46016769160000004,-0.07642019800000001,-0.5595303495,0.057576022000000004,0.17891101
ecoli_00326,-0.7334217341,-0.16997815100000002,-0.1920607215,0.46187418300000005,0.4724368
ecoli_00327,-0.7069927623000001,-0.8649138470000001,-0.1481342235,0.7723290730000001,1.72657098
ecoli_00328,-0.2828963566,-0.779956121,-0.3617108435,0.495795953,1.6569929700000001
ecoli_00329,-0.445650504,-0.5139027190000001,-0.3201157595,0.621328373,1.63065817
ecoli_00330,-1.5288339509000002,-0.359865094,-0.3718727625,0.486348433,1.5797009100000001
ecoli_00331,-0.5852807868000001,0.01006554,-0.39861278250000004,0.13801763,0.47199175
ecoli_00332,-0.4123976172,-0.013535902,-0.5550480845,0.15520324300000002,0.33791435000000003
ecoli_00333,-0.0189475173,-0.22777883200000001,-0.42881781750000003,0.211227453,0.6051613
ecoli_00334,-0.2857336783,-0.169680836,-0.0336789525,0.156206473,0.62997982
ecoli_00335,0.2389055244,-0.299290581,-0.7239228575000001,-0.23326590800000002,-0.24876196
ecoli_00336,-0.20527845320000002,-0.46903406500000006,-0.5297540355,-0.08594182800000001,-0.04567213
ecoli_00337,-0.9013671743,-0.391472223,-0.49894697250000003,0.027939159,0.31002717
ecoli_00338,-0.5651902646,-0.125488171,-0.36661295450000003,0.095125363,0.37485865
ecoli_00339,-0.2883653531,-0.33761729100000004,-0.7074258285,-0.186683067,-0.14847092
ecoli_00340,-0.5799579311,-0.41007112,-0.6263028475,-0.08065952300000001,0.11526704
ecoli_00341,-0.0997324826,-0.19250085,-0.6814027905000001,-0.32169368600000003,-0.11060014
ecoli_00342,-0.3056696042,-0.283483311,-0.5173317325,-0.22926116100000002,-0.06236804
ecoli_00343,-1.0572291213,-0.075546579,-0.4646354105,-0.29073972200000003,-0.08895912
ecoli_00344,-1.0270393265,0.164429927,-0.5581930185,-0.328630297,-0.17289961
ecoli_00345,-0.7252186183,0.259825817,-0.3887053145,-0.103214605,0.12530344000000002
ecoli_00346,-0.2857074231,0.08063954,-0.3032481905,-0.05797147800000001,0.13244052
ecoli_00347,0.2986266836,0.01604184,-0.1307105315,0.20789728300000002,-0.28339365
ecoli_00348,0.48502415470000004,0.098935189,-0.23032715150000002,0.288214413,-0.04200595
ecoli_00349,0.46995923900000003,-0.563903005,-0.24547662350000002,0.16856253300000001,-0.10517051000000001
ecoli_00350,-0.0040371215,-0.42157143700000005,-0.1981979305,0.144982372,-0.02988282
ecoli_00351,-0.2670312109,-0.39749560100000003,0.3407672205,0.495849313,0.38759555
ecoli_00352,0.47443431820000004,-0.47351622400000004,0.0592948315,0.08223337900000001,-0.08150225
ecoli_00353,0.5550530556000001,-0.587889824,-0.2701737745,0.260077643,-0.17518016
ecoli_00354,0.5718013503,-0.560586278,-0.0213207075,0.110092349,-0.09743219
ecoli_00355,-0.9093095316,-0.8019440360000001,0.2733021465,0.946417433,0.5349981500000001
ecoli_00356,-0.5681890706,-0.74970529,0.3200423965,0.980365153,0.5423251
ecoli_00357,-0.6554133073,-1.244061034,0.4939395715,0.9986914830000001,0.44407603
ecoli_00358,-0.6685679221,-1.390353849,0.3674334405,0.9749593430000001,0.42163576
ecoli_00359,-0.7114633203,-0.084242309,0.2149853515,0.830338573,0.22959915
ecoli_00360,-0.8792367583,0.087735411,0.2040980905,0.926503413,0.36025737
ecoli_00361,-0.7989169265,-0.50632305,0.2966825675,0.8096897230000001,0.39006347
ecoli_00362,-0.9748833121,-0.492056957,0.14480755950000002,0.9991721830000001,0.55723992
ecoli_00363,-0.0764870046,-1.13607885,-0.8985470675,-0.219087253,-0.0120513
ecoli_00364,0.0209085965,-0.803007416,-0.8198561975,0.06872793,0.14660583
ecoli_00365,1.2731014917999999,-0.10210437,-0.9691605015,0.181883243,0.17684793000000001
ecoli_00366,2.2373801754000002,-0.154102567,-1.0104930095,0.46045822300000006,-0.06617892
ecoli_00367,0.3647576629,0.44189197100000005,-1.6028670205000002,-1.466715649,-0.0631098
ecoli_00368,0.2729395746,0.18031049500000002,-1.5040653595,-1.564214307,-0.32598286
ecoli_00369,-1.0813301206,-1.108740191,-1.1567926055,0.10006032100000001,-0.04369507
ecoli_00370,-0.1738923454,-1.574206712,-0.7524876175,-0.24440689100000001,-0.28571884000000003
ecoli_00371,2.053021619,-0.555420051,-1.1705409245,-0.15585906600000002,-0.19421414
ecoli_00372,1.6342412599,-0.5904511570000001,-1.1162070785,0.12222331400000001,-0.0353843
ecoli_00373,0.7050060258,0.5240084220000001,-1.7987190935,-2.568928611,-0.13490824
ecoli_00374,0.8081362993000001,0.420254801,-1.8334048445,-2.37205329,-0.34945339000000003
ecoli_00375,-0.4699957121,-2.567075683,-1.0948636715,-0.13952741600000002,-0.81376161
ecoli_00376,-0.5029840011,-1.725468087,-1.0790802615,-0.121563182,-0.79063607
ecoli_00377,0.45750943580000003,0.018707673,-0.9815544345,-1.138543574,-1.50652995
ecoli_00378,0.5977033527,0.141280746,-0.8915822365,-1.125744815,-1.61614049
ecoli_00379,0.0122259507,0.7355021340000001,-0.6898292175,-0.616348749,-1.28142286
ecoli_00380,0.42664906100000005,0.521559667,-0.8766901515000001,-0.651084973,-1.2689553
ecoli_00381,0.0045500388000000004,-1.065313172,-1.0413543785,-0.424559634,-0.72629409
ecoli_00382,0.2099399003,-0.872380385,-1.2790215595,-0.35219075800000005,-0.62723562
ecoli_00383,0.8141802145,0.079236023,-1.2470714205,0.17718560300000002,-1.3036713899999999
ecoli_00384,0.7116120703000001,0.177248812,-1.0607436395,0.253641923,-1.2589567
ecoli_00385,0.7734126702,0.36169707700000003,-1.1333997735,-0.8382274850000001,-0.51222599
ecoli_00386,0.5569335341,0.32906027600000004,-1.2076784885,-0.903455694,-0.52900271
ecoli_00387,-0.4561186142,-1.368179002,-0.6614825295,-0.296102011,-1.37249192
ecoli_00388,-0.5580737078,-1.3408830250000001,-0.9180964305,-0.23094071100000002,-1.3623085
ecoli_00389,0.2147215119,-0.629479235,-1.3889755525,-0.708797459,-1.799592907
ecoli_00390,-0.059064328400000005,-0.33357416300000003,-1.1187568695,-0.968107711,-1.44991356
ecoli_00391,0.4292926318,0.931591575,-0.9650518555,-1.356589447,-1.928008924
ecoli_00392,0.3032527758,0.7967254730000001,-1.0055158385,-1.123683673,-1.997976621
ecoli_00393,-0.26891177050000004,-0.329337506,-0.6403221435,0.062207968,0.51599809
ecoli_00394,-0.7115130499,-0.27376430500000004,-0.6428652105,0.01735881,0.5427965
ecoli_00395,-0.18675260740000002,0.765021064,-0.3279413315,0.43556652300000004,0.40571399
ecoli_00396,0.0140440788,0.7514965170000001,-0.32688006750000004,0.40063680300000004,0.33394832
ecoli_00397,-1.0881618545,1.7518639880000002,0.28916713850000003,0.37188534300000003,-0.14259705
ecoli_00398,-1.2997431778,1.862525535,0.38747408450000004,0.35534419300000003,-0.39243138
ecoli_00399,0.2916499504,0.194570073,-0.34383681450000003,0.739618883,0.93068393
ecoli_00400,-0.2975033226,-0.006167047,-0.4219423175,0.562500333,0.78858715
ecoli_00401,-0.3341166305,1.382939069,-0.6579826345,0.5847484430000001,0.69304108
ecoli_00402,-0.60895869,1.009139364,-0.5616841255,0.18943374300000002,0.18212902
ecoli_00403,0.012172018000000001,2.649137979,-0.0987205575,-0.071245341,-0.07231908000000001
ecoli_00404,-0.978889314,2.95555083,-0.0030256085,-0.002275453,0.14985745
ecoli_00405,0.0511562553,0.042711414,-0.4518392935,0.515020333,0.56026191
ecoli_00406,-0.1006267395,-0.38937947,-0.6553097465000001,0.5286701730000001,0.63790006
ecoli_00407,-0.9035898640000001,0.59363754,-0.4637264185,0.349377103,-0.09473338
ecoli_00408,-0.5222531306,0.665515022,-0.39417812750000003,0.396319383,-0.046697550000000004
ecoli_00409,-1.4458296442,3.068794503,-0.2538208205,0.286434483,0.030417
ecoli_00410,-0.389250552,2.983708356,-0.0196745615,0.302318703,-0.12571678
ecoli_00411,-0.4046473139,0.19074565500000001,-0.8376490325,-0.059878781000000006,0.47458269000000003
ecoli_00412,0.026967971900000002,0.36850691900000004,-0.8122094035,0.027680622000000002,0.47728225
ecoli_00413,-0.9453635483,1.501534666,-0.6888427205000001,-0.154360834,-0.03650874
ecoli_00414,-0.35820080670000004,1.272028782,-0.7793556375,-0.04945323,0.0066776
ecoli_00415,-1.0362751927,3.255822736,0.11778440250000001,0.164713793,-0.23480724
ecoli_00416,-1.0429544219,3.216150764,0.0694451125,0.075804102,-0.02788202
ecoli_00417,0.1047531438,-0.46896879300000005,-0.3893008275,-0.056768665,0.50038513
ecoli_00418,0.1924015473,-0.010907354000000001,-0.4149182595,-0.10699186200000001,0.47754781
ecoli_00419,-0.10077460440000001,0.902782603,-0.5346085645,-0.007091699000000001,0.04207809
ecoli_00420,-0.3964632504,0.871721351,-0.5166892105,-0.044047578000000004,0.053441010000000004
ecoli_00421,-0.7359195118,2.619170993,0.3412922405,0.07381628,0.04597573
ecoli_00422,-0.7787407515,2.409640766,0.2603216115,0.140506256,0.01640223
ecoli_00423,-0.03712643,-0.344541877,-0.6641718945,0.119931675,0.7667340500000001
ecoli_00424,0.1804673209,-0.40904473,-0.48070658850000003,0.10594186400000001,0.68958929
ecoli_00425,0.0808966654,0.144975911,-0.6329014875,0.057352916000000004,0.30609926
ecoli_00426,0.3228900675,-0.040281662,-0.7189923895,0.174084083,0.39011684
ecoli_00427,-0.3817863378,1.067153585,-0.6901214125,-0.07088768,0.16214705000000001
ecoli_00428,-0.6069747964000001,1.096217679,-0.6806000415,0.028525377,0.30251183
ecoli_00429,-0.3663516043,1.10132455,-0.8242894345,0.032825572000000004,-0.01743154
ecoli_00430,-0.12544357920000002,1.205377941,-0.7763612015,0.037217243000000004,-0.03989757
ecoli_00431,-0.9793252632,2.841133955,0.1086503935,0.286125693,-0.00652855
ecoli_00432,-0.7199242763,3.465092303,0.2286691835,0.30561196300000004,0.01805195
ecoli_00433,-0.9896884756000001,2.895645033,0.1387322295,-0.027297961000000003,-0.01316454
ecoli_00434,-0.8122095857,3.187494019,0.1171861045,-0.086313521,0.05508608
ecoli_00435,0.2043066108,-0.315068247,-0.5723292235,0.23749544300000003,0.68202985
ecoli_00436,0.44575188260000004,-0.33021573800000004,-0.6244395475,0.42203483300000005,0.8294365300000001
ecoli_00437,-0.10834408350000001,0.9291466660000001,-0.9391435785000001,0.06875389400000001,0.16366318
ecoli_00438,-0.0055276265000000005,0.974881022,-0.8148146265,0.12083432100000001,0.21915571
ecoli_00439,-0.9570379657,2.892287012,0.0575297935,-0.035753444,0.19720695
ecoli_00440,-1.6273005527,2.951651204,-0.0979459105,0.110043497,0.40407201
ecoli_00441,-0.0725619155,-0.070231466,-0.8254610425000001,0.129309161,0.38412738
ecoli_00442,0.08427595310000001,0.127384262,-0.5561970865,0.251086443,0.49640389999999995
ecoli_00443,-0.3976317717,1.068818203,-0.7176601375,-0.022647861000000002,0.04751099
ecoli_00444,-0.3052886374,1.088935733,-0.6324696525,-0.007290675000000001,0.12086527
ecoli_00445,-0.7171289628,3.021435049,0.10130552450000001,0.039920518,0.0476462
ecoli_00446,-0.8730563724,3.198685722,-0.0151227055,0.206041613,0.14272023
ecoli_00447,-0.9038394126,-0.5092632340000001,-0.8981021535,0.426042593,0.4327723
ecoli_00448,-0.9375259706,-0.619156798,-0.8643278355,0.345369843,0.37033955
ecoli_00449,-0.4321163763,-0.745218712,-0.5672704875,0.413744223,0.57773418
ecoli_00450,-0.7407593370000001,-0.717819949,-0.8215100305,0.374689043,0.43049254000000003
ecoli_00451,-0.7496824176,-0.28483462,-0.8662523955,0.208151253,0.32687236000000003
ecoli_00452,-0.48551801400000005,-0.563390665,-0.9273492765,0.291227723,0.42016391000000003
ecoli_00453,-0.1344241079,-0.546591169,-1.0151274925,0.35863981300000003,0.47867913
ecoli_00454,-0.6085886688000001,-0.710545188,-1.0663818865,0.29102474300000003,0.73401428
ecoli_00455,0.0873119677,-1.122669415,-1.5680936865000001,0.372321163,-0.31269492
ecoli_00456,0.0115241721,-1.107046473,-1.7839176724999999,0.554500683,-0.20203355
ecoli_00457,-0.0097286764,-1.034165102,-1.4635879925,0.729717593,0.01771645
ecoli_00458,0.0495949807,-0.727479863,-1.5070242135,0.8032040530000001,0.30654788
ecoli_00459,-0.2181190469,-1.270706995,-1.4614176175,0.699493633,-0.01429938
ecoli_00460,-0.1481535084,-1.605544265,-1.2063301175,0.8078232030000001,0.01077946
ecoli_00461,1.0086256945,-0.43911420100000004,-2.3288924205,0.7253874130000001,0.00355952
ecoli_00462,1.1878421155,-0.145431062,-2.1838617305,0.8432000030000001,-0.11221258
ecoli_00463,2.5722135349,-1.743008105,-1.7772851835,0.45295403300000003,0.64643297
ecoli_00464,1.983274825,-1.570038332,-1.7340980225,0.513648663,0.63278163
ecoli_00465,-1.9083325499,-1.869790074,-0.9913630815000001,-1.00432669,0.50218688
ecoli_00466,-2.1042365134,-1.804266229,-0.9722915555,-1.132510871,0.49923997000000003
ecoli_00467,4.3114481112,-1.131152891,-1.0966862725,0.905930643,0.21320014
ecoli_00468,4.3563753157,-1.151087204,-1.1063858435,0.882795573,0.1969339
ecoli_00469,-2.1652985264,-1.709134153,-0.8929309785,-1.207481932,0.56855093
ecoli_00470,-2.0610590944,-1.5463095660000001,-0.8383232985,-1.260247428,0.45746274000000003
ecoli_00471,0.9779794014000001,0.567896105,-1.8576460515000002,1.209290043,-0.28121229999999997
ecoli_00472,0.4040384144,0.67026882,-1.7980612395,1.196778413,-0.31035452
ecoli_00473,2.3858554401,-1.3448398240000001,-1.6595760615000001,0.560846033,0.55578499
ecoli_00474,2.3971629534,-1.382608675,-1.6552950405,0.640789563,0.62389534
ecoli_00475,4.1170806397,0.773822741,-1.0419878405,1.046254113,1.23181458
ecoli_00476,4.232188026,0.825756993,-1.1613915935,1.048489943,1.01833016
ecoli_00477,4.3230073982,-0.697726077,-0.9390178885,0.995224693,0.16065807000000001
ecoli_00478,4.4048613591,-1.140085365,-1.0075636145,1.040602243,0.28002335
ecoli_00479,-0.985218553,0.08925255500000001,-0.3341521015,0.088105161,0.20112823
ecoli_00480,-0.6721444517,0.22465778500000003,-0.0851728985,0.12273579200000001,0.28447756
ecoli_00481,0.2526311929,-1.051468789,-0.5947154055,0.04519701,-0.0973469
ecoli_00482,-0.1443471406,-1.514119814,-0.5476307995,-0.003365355,-0.14090949
ecoli_00483,-0.11755769660000001,-1.019234353,-1.0632165275,0.731063943,0.22264682
ecoli_00484,0.3456622372,-0.9717921900000001,-1.1578680655,0.757859213,0.21059784
ecoli_00485,-2.0095591424,-0.533904151,-0.8813196675,-0.51730162,1.70998187
ecoli_00486,-1.6786350252000002,-0.765481191,-0.9436507705,-0.48681598000000004,1.69814819
ecoli_00487,-0.6978409918,2.652914533,-0.4829365975,0.858421713,-0.02099361
ecoli_00488,-0.8562208619,2.54509792,-0.6367283105,0.9214160130000001,0.051601640000000004
ecoli_00489,3.3108589671,-0.7026384440000001,-1.0616592525,0.6655188230000001,0.34237327
ecoli_00490,2.8975270186,-0.08003687200000001,-1.1410889105,0.700550933,0.37001703
ecoli_00491,4.8995196554,-0.057346021000000004,0.43831508350000004,0.536767573,0.52794562
ecoli_00492,4.6454008145,-0.086518492,0.3783104895,0.5696375730000001,0.51811106
ecoli_00493,3.3315977654,0.8940729180000001,-0.5294913645,0.833890483,0.6172066700000001
ecoli_00494,3.1595728156,0.961769375,-0.5351054345,0.8158754130000001,0.6346432200000001
ecoli_00495,-0.6421811481,-1.479628089,-0.9595580645,-0.04219238,0.48516773
ecoli_00496,-0.5323052737,-1.049473685,-0.8622004545,-0.041591509000000006,0.49623364000000003
ecoli_00497,-1.9774287235,-1.314256239,-0.7673369415,-1.18682151,0.47949135
ecoli_00498,-1.913467226,-1.727307991,-0.7787435825,-1.187464975,0.435488
ecoli_00499,0.055131469200000005,-1.07646142,-0.39985604550000003,-0.09970663,-0.14088623
ecoli_00500,0.3513281921,-1.604823502,-0.41171121850000003,-0.12142913200000001,-0.16340733000000002
ecoli_00501,4.1681028014,0.629489685,-0.9071063465,0.733850203,0.40600823
ecoli_00502,4.5100103754,0.54048711,-0.6839453455000001,0.730520613,0.46997409
ecoli_00503,0.32671075800000005,2.420376846,-0.9643023725000001,0.575463063,-0.58603246
ecoli_00504,-0.0809876308,2.478918709,-0.8308007155,0.539484413,-0.70255185
ecoli_00505,2.8075034396,0.7343466540000001,-0.8836384745,0.9893765630000001,1.2011202
ecoli_00506,2.0964846622,0.849868991,-1.0266614455,1.092255943,1.26498694
ecoli_00507,-0.5516646367,-1.06830526,-1.4608797225,0.649175273,0.40492605
ecoli_00508,-0.37114191620000003,-1.149203038,-1.4312495835,0.406217943,-0.053889610000000004
ecoli_00509,-0.7385561873,-0.929159523,-1.3902182075,0.574315623,0.01586921
ecoli_00510,-0.2887777589,-1.07335332,-1.5680225985,0.6016396030000001,0.0448398
ecoli_00511,-1.8526339875,-0.96130671,-0.7763741355,-0.395497808,1.35846915
ecoli_00512,-2.0633954557,-0.95518496,-0.7277674415000001,-0.420119436,1.3203357900000001
ecoli_00513,-1.8765152186,-1.248421818,-0.6751441175,-1.287916309,0.34927395
ecoli_00514,-2.1661128025,-1.643333336,-0.7123108875,-1.163147485,0.39115786
ecoli_00515,3.3597038941,1.148156502,-0.6014322585,0.665530193,0.36855357
ecoli_00516,3.5028939087,1.348928144,-0.4937384865,0.6831118230000001,0.40012365
ecoli_00517,0.3499036142,-0.26759264800000004,-0.6486415765,0.040594261,0.6429495
ecoli_00518,-0.2868824964,-0.497692006,-1.1168059755,0.219280403,0.44969231
ecoli_00519,0.0765234363,-1.129589045,-1.5853157985,1.110700303,1.01343777
ecoli_00520,-0.1567749552,-0.470308353,-1.2142785845,0.843117993,0.99222908
ecoli_00521,0.3442092002,-1.069021707,-1.3488122665,0.9049245530000001,1.32581989
ecoli_00522,-0.09400459900000001,-0.520820818,-1.5642231985000001,1.048487963,1.5261695
ecoli_00523,-0.0670737592,-0.709363371,-1.6879272225,0.7018120830000001,1.32236513
ecoli_00524,0.1897616454,0.353955228,0.07196686050000001,0.40668794300000005,0.75530452
ecoli_00525,-0.0862510085,0.52272789,0.0773080335,0.36532405300000004,0.84317699
ecoli_00526,-0.3120572184,0.878863767,0.1495823905,0.389190503,0.79641973
ecoli_00527,0.54026288,0.62553209,0.1150688925,0.43728822300000003,0.80001228
ecoli_00528,-0.5789184357,0.9867184880000001,-0.9447198295,-0.610562742,0.31350032
ecoli_00529,-0.20094445390000001,0.9480556830000001,-0.7815897595,-0.773419076,-0.02782439
ecoli_00530,-0.8253895057,0.857800593,-0.9869764465,0.051653856000000005,0.08685863
ecoli_00531,0.029496960500000002,0.699510588,-0.8897266565,-0.9425002680000001,-0.49775873000000004
ecoli_00532,-0.24690735960000001,-2.315665791,-1.2875343115,0.7026568830000001,1.42443941
ecoli_00533,-0.33849434440000004,-2.145191751,-1.4928589805,0.947477173,1.49155281
ecoli_00534,-0.0142161473,-2.613665237,-1.1862520305,0.7939082030000001,1.44866504
ecoli_00535,-0.5488469934,-2.303136301,-1.5214028195,1.056964733,1.62702083
ecoli_00536,0.6402046303000001,-0.170974087,-0.8726076665,-0.24247490100000002,0.54081377
ecoli_00537,0.46080550410000004,-0.37561196300000005,-0.9814829705,-0.20438087800000002,0.48600325
ecoli_00538,0.2523188483,0.326554542,-1.1458429705,0.088597729,0.52912561
ecoli_00539,0.29929168170000003,-0.09630542900000001,-1.3735324405,0.14973729300000002,0.7043804
ecoli_00540,-1.0414943551,-0.44993608,-0.7455017775,-0.7757600000000001,0.05035374
ecoli_00541,-0.9560257789000001,-0.596981204,-0.9611205845,-0.573824628,0.06585657
ecoli_00542,-1.0115655697000001,1.67710085,-0.5123491735,-0.910153037,0.08244431
ecoli_00543,-0.5957886463000001,1.125753971,-0.7038068335000001,-0.9544832510000001,0.06150486
ecoli_00544,-0.7471496885000001,1.34317682,-1.0088783865,-0.588176502,0.22406956
ecoli_00545,-0.7987326614,1.854662592,-0.8974216435000001,-0.8824148350000001,0.01661359
ecoli_00546,-0.7172923411000001,-1.488047146,-1.0611790895,0.767703793,1.31938493
ecoli_00547,-1.0295781503,-1.021224608,-0.7172908365,0.727341753,1.24802713
ecoli_00548,-0.5299804058,-0.6485732150000001,-1.0733885335,0.616797033,1.00736174
ecoli_00549,-1.1445196653,-1.01867711,-1.3956813575,0.8796841830000001,1.09908479
ecoli_00550,-1.0636503496,-1.5849052590000001,-1.1091272105,0.9722065830000001,1.09254649
ecoli_00551,-1.073144615,-1.268862959,-1.4943263225,1.096863553,1.38806858
ecoli_00552,-0.7956720046,-1.60344627,-1.7262756405,0.40261139300000004,0.73973953
ecoli_00553,-1.1323245837,-1.262111212,-1.5257292435,0.201186783,1.05477262
ecoli_00554,-0.23970390930000002,-1.316319454,-1.6902062085,0.613315693,0.98252839
ecoli_00555,-0.6940041514,-0.8430170570000001,-1.9546227025,0.806008833,1.22590753
ecoli_00556,-1.0266687611,-0.662841444,-1.9291313065,1.099164733,1.35560079
ecoli_00557,-0.2786804173,-0.87954193,-1.4010622955,1.124829123,1.59672657
ecoli_00558,0.2327985962,-1.9015456080000002,-0.9980532275,-0.037079376000000004,0.44638784000000004
ecoli_00559,-0.5192359648,-2.258632163,-0.9690226465,-0.11367244900000001,0.33690615
ecoli_00560,-1.0134863768,-1.381006129,-0.9067378535,0.407816973,0.18500819999999998
ecoli_00561,-0.2277389941,-0.704516486,-0.9884058625000001,0.321498873,0.17453282
ecoli_00562,-0.6753027166000001,-0.533278665,-0.15343438750000002,0.963881143,1.23630888
ecoli_00563,-1.0667927113,0.079507569,-0.2436017885,1.226371643,1.51723098
ecoli_00564,0.5511770046000001,1.3040979209999999,-0.3725723435,0.654686623,1.11599795
ecoli_00565,0.2064745207,1.317935125,-0.2359677195,0.625724853,1.00761418
ecoli_00566,-0.20794275410000002,-1.460859676,-2.0303596245,1.494979073,1.8599309499999999
ecoli_00567,-0.4007702658,-1.6509048160000002,-1.7788006545,1.442336843,1.96775104
ecoli_00568,-0.3944204432,0.74644267,-0.2642191505,0.607936503,1.34722826
ecoli_00569,-0.4179224999,0.613061329,-0.4299655255,0.622877623,1.33282406
ecoli_00570,-0.0409585967,1.698648988,-0.2033510375,0.496195963,1.06043573
ecoli_00571,-0.0420477421,1.607893105,-0.30998571350000004,0.602191523,1.0595746
ecoli_00572,0.5417451144000001,0.510394574,-1.0754549785,0.625901413,1.54486479
ecoli_00573,0.8169545564,-0.36189158800000004,-1.3186236925,1.045357503,1.70512787
ecoli_00574,-1.3029816724,-1.9890304310000002,-2.5358278015,1.6003325529999999,1.48876575
