,A,RpoS
minicoli__W3110_glyc__1,-4.024448717183768,0.8090376430280166
minicoli__W3110_glyc__2,-3.2023120296730365,0.7910440460921961
minicoli__W3110_Fe_starve__1,13.873312978585616,1.6989394492472325
minicoli__W3110_Fe_starve__2,10.303300815462675,1.3963751613322106
minicoli__W3110_LB__1,-33.00037890205552,-0.9371382301335772
minicoli__W3110_LB__2,-32.95609765248293,-0.8302557413004763
minicoli__W3110_N_starve__1,-9.081639679009532,0.3899165046438391
minicoli__W3110_N_starve__2,-9.606378982020956,0.4936849359911442
minicoli__W3110_osm__1,-7.1589879718856,0.262185513399519
minicoli__W3110_osm__2,-5.8464471318274684,0.21488083625218835
minicoli__W3110_ph5__1,-1.3282692026249894,0.2209019410416193
minicoli__W3110_ph5__2,-0.2508066265423073,0.32030156481283
minicoli__W3110_pyr__1,-0.5203542533763807,0.7432817959826554
minicoli__W3110_pyr__2,1.8822716989390555,0.8999659399959103
minicoli__W3110_sorb__1,-2.5757402542213157,0.2079504262772538
minicoli__W3110_sorb__2,-2.888895542970636,0.31686818839891195
minicoli__W3110_urid__1,15.744849897187969,1.4819174580875174
minicoli__W3110_urid__2,16.14566086361214,1.4275684727315134
minicoli__W3110_WT_glc__1,-15.244650223667389,0.06349504959406715
minicoli__W3110_WT_glc__2,-15.987140275464842,-0.018571397773699868
minicoli__W3110_WT_osm__1,-5.54640706707218,0.7008213280280398
minicoli__W3110_WT_osm__2,-3.821877905456446,0.6649093091669993
eep__BOP27__1,-14.701673390653848,0.3785155052329952
eep__BOP27__2,-12.079797008472262,0.4468185138055922
eep__BOP1000__1,-15.527036125973488,1.4713367957262875
eep__BOP1000__2,-16.264036203453017,0.989478177813707
eep__BOP27_ndh-cydB-appC__1,6.679711154876812,2.317421372868964
eep__BOP27_ndh-cydB-appC__2,5.541485725913764,2.2978148291494165
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-10.390297786123943,1.7404413409646615
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-7.717510402641372,1.9351072452060036
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,8.113346847181141,2.5253682010992518
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,12.4999498562407,2.647597469113588
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.6449933816818401,2.1382915243849805
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,1.3047596948034137,2.302840250647522
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-13.073640939996649,1.2291766273749314
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-12.204023708934228,1.1154304360841178
eep__BOP27_nuoB-cydB-appC__1,5.839876025052546,2.6120280480094142
eep__BOP27_nuoB-cydB-appC__2,6.637044077447808,2.8389862002440442
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-3.245452309502466,2.5713677903114256
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-9.00806980905122,2.629641368887663
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.0645813509940392,2.8441061490184403
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.4629885932224582,2.7650993114923565
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-6.503611125538948,2.7681233846049533
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-6.975309074619053,2.696933587596904
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,3.964226562283262,3.139938211880993
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.1239000781051694,3.0489188019087496
eep__BOP27_ndh-cyoB__1,-4.176965692140553,0.4713222993156485
eep__BOP27_ndh-cyoB__2,-4.158307298803817,0.6414976083950954
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-25.979757159584747,1.3064189212051218
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-25.69471573063181,1.4710138735412404
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-8.244461428195764,1.9440938880222396
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-7.68574677504543,1.9537762827496543
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-18.346315718230816,1.8482258720267242
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-3.0168608612183103,2.161721485284525
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-4.38595706221077,2.088803788076463
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-2.685147855110904,2.0948225168571035
eep__BOP27_nuoB-cyoB__1,-6.964034459857945,0.06446336749440462
eep__BOP27_nuoB-cyoB__2,-5.1188287255967,0.32339708438465564
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,7.260883361221838,2.185858189263829
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,5.901042315245543,2.0285166076762007
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,6.8432375306065945,1.7344872690172206
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,8.220611798544816,1.9433374502320573
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-4.561912420621298,1.649611684883595
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-3.951617255060028,1.5503142048203349
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,8.116933769975832,1.727164699102751
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,6.511000468774969,1.6671703330956458
eep__BOP27_ndh-cydB__1,-2.179356005379467,0.7279547550972261
eep__BOP27_ndh-cydB__2,-3.451060325375169,0.7631658944745716
eep__BOP27_nuoB-cydB__1,2.9372798822205106,1.2756696004360926
eep__BOP27_nuoB-cydB__2,5.068843401912506,1.3052449489533036
DDB2__PD-005_BW25113_Batch_6h__1,7.850034338992421,1.1857462433990893
DDB2__PD-005_BW25113_Batch_6h__2,7.685555677822549,1.1333922684479898
DDB2__PD-003_BW25113_Batch_9h__1,6.945501400345891,1.099372092479328
DDB2__PD-003_BW25113_Batch_9h__2,7.295843616034135,0.9390896503562658
DDB2__PD-003_BW25113_Fed-batch_6h__1,11.218905402002909,2.0819111638148198
DDB2__PD-003_BW25113_Fed-batch_6h__2,13.765291025012369,2.155536098848927
DDB2__PD-005_BW25113_Fed-batch_6h__1,12.722916874207824,2.2089944118804112
DDB2__PD-005_BW25113_Fed-batch_6h__2,13.9286757494553,2.338532091049068
DDB2__PD-005_BW25113_Fed-batch_6h__3,12.950668632592588,2.12824113720454
DDB2__PD-005_BW25113_Fed-batch_15h__1,5.626816090373321,2.3785215299797446
DDB2__PD-005_BW25113_Fed-batch_15h__2,5.395177041981002,2.3328594444979487
DDB2__PD-003_BW25113_Fed-batch_21h__1,5.719490737564636,2.4193768749679805
DDB2__PD-003_BW25113_Fed-batch_21h__2,5.686107223053828,2.230834590090227
DDB2__PD-004_del-basS_Batch_6h__1,5.709532946034252,1.1788390388339014
DDB2__PD-004_del-basS_Batch_6h__2,4.289646990191757,1.158464906520459
DDB2__PD-004_del-basS_Fed-batch_6h__1,7.694875686780772,2.0569406429957957
DDB2__PD-004_del-basS_Fed-batch_6h__2,7.62920790294813,2.126960825052356
DDB2__PD-004_del-basS_Fed-batch_15h__1,-2.4769205777337984,2.071667089785782
DDB2__PD-004_del-basS_Fed-batch_15h__2,-1.3058190955213098,2.1677248116381107
DDB2__PD-004_del-kdpE_Batch_6h__1,6.094248324302247,1.2103773361834025
DDB2__PD-004_del-kdpE_Batch_6h__2,6.740300924827069,1.2374754989534562
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,11.237671717796664,2.156461938143704
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,13.26200900008728,2.0937534242666143
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,4.623298663975175,2.0026744419723617
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,5.485417381830238,2.24026799430173
DDB2__PD-005_del-phoB_Batch_6h__1,7.333732956022817,1.2283335574245964
DDB2__PD-005_del-phoB_Batch_6h__2,7.874822698691273,1.2893682396435295
DDB2__PD-005_del-phoB_Batch_6h__3,5.80465561343585,1.049127395368444
DDB2__PD-003_del-phoB_Batch_9h__1,4.038719210684781,0.6838257918683635
DDB2__PD-003_del-phoB_Batch_9h__2,4.864779297944454,0.7296881903352563
DDB2__PD-003_del-phoB_Fed-batch_6h__1,10.909535098075064,2.026828809300428
DDB2__PD-003_del-phoB_Fed-batch_6h__2,11.139352731068955,2.138215827353436
DDB2__PD-005_del-phoB_Fed-batch_6h__1,9.788300943124488,2.5585986488338754
DDB2__PD-005_del-phoB_Fed-batch_6h__2,11.505647425170544,2.1591140093624634
DDB2__PD-005_del-phoB_Fed-batch_15h__1,4.070818781722696,2.3587947245007097
DDB2__PD-005_del-phoB_Fed-batch_15h__2,4.805979255625069,2.446731491740211
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.3607310133315296,2.228090991969159
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.8478041184284244,2.2319069674927885
DDB2__PD-004_del-qseB_Batch_6h__1,8.472897550864424,1.3734503562619322
DDB2__PD-004_del-qseB_Fed-batch_6h__1,15.448874534622671,2.1231285793141232
DDB2__PD-004_del-qseB_Fed-batch_6h__2,15.830599577762868,2.137606036323751
DDB2__PD-004_del-qseB_Fed-batch_15h__1,5.6584845570992535,1.9636231830695736
DDB2__PD-004_del-qseB_Fed-batch_15h__2,6.607720124248552,2.2084547742833043
DDB2__PD-004_del-qseC_Batch_6h__1,8.477474276509877,1.3503318173190806
DDB2__PD-004_del-qseC_Batch_6h__2,8.053578252137505,1.3510645570398123
DDB2__PD-004_del-qseC_Fed-batch_6h__1,15.669740205096122,2.038442346495682
DDB2__PD-004_del-qseC_Fed-batch_6h__2,12.871335198348731,2.403975530810856
DDB2__PD-004_del-qseC_Fed-batch_15h__1,4.74887864781686,2.00620879873315
DDB2__PD-004_del-qseC_Fed-batch_15h__2,5.5575244447178,2.2472344628291445
DDB2__PD-005_del-qseF_Batch_6h__1,7.89599925796164,1.2084570098198473
DDB2__PD-005_del-qseF_Batch_6h__2,9.324746275194824,1.445530740856551
DDB2__PD-003_del-qseF_Batch_6h__1,7.682607788683438,1.2186360057499996
DDB2__PD-003_del-qseF_Batch_6h__2,7.048867571134496,1.1409144739563164
DDB2__PD-003_del-qseF_Fed-batch_6h__1,10.148290895107255,2.1853312664749542
DDB2__PD-003_del-qseF_Fed-batch_6h__2,11.007946002416304,2.2879192152109638
DDB2__PD-005_del-qseF_Fed-batch_6h__1,10.97489958984394,2.5640315094657997
DDB2__PD-005_del-qseF_Fed-batch_6h__2,8.023161649140965,2.2192549492864235
DDB2__PD-005_del-qseF_Fed-batch_6h__3,10.483270192457589,2.4241200357748927
DDB2__PD-005_del-qseF_Fed-batch_15h__1,5.247077081168349,2.423007626557624
DDB2__PD-005_del-qseF_Fed-batch_15h__2,5.57115940419052,2.4059235207216254
DDB2__PD-003_del-qseF_Fed-batch_21h__1,4.746653095560462,2.2850128752370846
DDB2__PD-003_del-qseF_Fed-batch_21h__2,5.208899699714423,2.278765062841728
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,9.891956330585558,1.4784403745245562
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,8.717278418004863,1.2916923331383217
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,8.075721118638334,0.9793258356481438
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,11.932993524931156,2.4065521722346883
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,9.77590289325118,2.258312888720642
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,5.591439214872566,2.3003327876467115
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,6.607812561753877,2.4740415041548687
DDB3__PD-009_del-arcA_Batch_6h__1,5.13693934896504,1.3511083801617954
DDB3__PD-009_del-arcA_Batch_6h__2,5.008248960917403,1.3592141962309745
DDB3__PD-009_del-arcA_Fed-batch_6h__1,8.814151814667893,2.157758779999821
DDB3__PD-009_del-arcA_Fed-batch_6h__2,9.431616895591556,1.8480844229806068
DDB3__PD-009_del-arcA_Fed-batch_15h__1,3.357542018018712,2.241684515983442
DDB3__PD-009_del-arcA_Fed-batch_15h__2,3.200829211947186,2.1991564550845712
DDB3__PD-006_del-baeR_Batch_12h__1,10.266163761685489,1.4228029117553564
DDB3__PD-006_del-baeR_Batch_12h__2,12.061121688113715,1.5636376323256638
DDB3__PD-009_del-baeR_Batch_12h__1,11.171573048039155,1.5365175350888407
DDB3__PD-009_del-baeR_Batch_12h__2,12.265503054905697,1.6501431610283517
DDB3__PD-006_del-baeR_Fed-batch_12h__1,14.837164888461324,2.0130847250306707
DDB3__PD-006_del-baeR_Fed-batch_12h__2,15.25523468219029,2.0641961624842686
DDB3__PD-009_del-baeR_Fed-batch_12h__1,10.52217608101832,1.6324828169612164
DDB3__PD-009_del-baeR_Fed-batch_12h__2,7.7482372801721615,1.7935632047925054
DDB3__PD-009_del-baeR_Fed-batch_18h__1,7.076899915918293,1.724123918621876
DDB3__PD-006_del-lsrB_Batch_6h__1,7.893431415898839,1.3307996296602769
DDB3__PD-006_del-lsrB_Batch_6h__2,7.210460249182798,1.2641754621072554
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,0.5807220604612374,1.327582549931222
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,11.773527806357484,2.3937749005883475
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,11.391562825654512,2.3574415591615363
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,6.100592332079694,2.4954027198351607
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,5.504751451090326,2.4227523954585592
DDB3__PD-009_del-lsrK_Batch_6h__1,5.605030506352201,1.1474654587129258
DDB3__PD-009_del-lsrK_Batch_6h__2,6.41185352262086,1.2926379767585858
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,10.73384467413036,2.36777534284626
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,12.197792154843324,1.7851082282417678
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,2.687183355571802,2.0603413155643
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,4.36903706655723,2.506252591851849
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.80162017339404,2.115307384069929
DDB3__PD-006_del-lsrR_Batch_6h__1,6.182837589551725,1.1621707451432126
DDB3__PD-006_del-lsrR_Batch_6h__2,6.344426144860063,1.1968202462267763
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,10.028022104354744,2.225389038716326
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,12.355122296841524,2.258999059791103
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,5.0579051463138684,2.3154167606575484
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,4.35019718843008,2.3027523249713404
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,4.501151647512376,2.23774695603718
DDB3__PD-009_del-luxS_Batch_6h__1,6.9260324588935545,1.1885211794344883
DDB3__PD-009_del-luxS_Batch_6h__2,6.874361532853568,1.2113954942412004
DDB3__PD-009_del-luxS_Fed-batch_6h__1,14.413927858355782,2.0678026053871217
DDB3__PD-009_del-luxS_Fed-batch_6h__2,10.965464926016908,2.56872294452171
DDB3__PD-009_del-luxS_Fed-batch_15h__1,7.153496100737604,2.1422111168118114
DDB3__PD-009_del-luxS_Fed-batch_15h__2,6.700202232183434,2.1323003460565437
DDB3__PD-006_del-rpoS_Batch_9h__1,-32.65905734519487,-1.2714299320695996
DDB3__PD-006_del-rpoS_Batch_9h__2,-34.444082225306644,-1.4909916888527182
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-32.68057676478654,-0.8635949373896672
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-32.83162408916982,-0.7727166195738775
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-32.501216061490815,-0.6795442621417518
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-33.81712095170627,-1.22392311644262
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-34.66524660519678,-1.1251889789187093
DDB3__PD-009_del-tnaA_Batch_6h__1,7.973165943522057,1.3372274478805313
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,11.096650030042456,2.4790982643174395
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,5.214781506244343,2.3883387724231167
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,5.6627129260217,2.594665395146309
