,A,flhD
time_course__lb_4hr__1,0.0749846687,0.36411115860000004
time_course__lb_4hr__2,-0.1882003276,-0.3673899781
time_course__lb_4hr__3,0.1132156589,0.0032788195000000003
time_course__lb_8hr__1,-5.8549054899,-1.5131486476
time_course__lb_8hr__2,-5.8531641384,-1.4286965752
time_course__lb_8hr__3,-5.5916320868,-0.9326195078
time_course__lb_24hr__1,-5.074945598,-2.3851273003
time_course__lb_24hr__2,-6.5886375628,-1.6803343535000002
time_course__lb_24hr__3,-4.3713626611,-1.5168876019000002
time_course__lb_72hr__1,-4.5424843022,0.4759605295
time_course__lb_72hr__2,-5.4981068028,0.3230913579
time_course__lb_72hr__3,-6.2238786323,0.26844368500000004
time_course__lb_144hr__1,-7.2439010316,-1.2137700945
time_course__lb_144hr__2,-6.655896616,-1.1607391165
time_course__lb_144hr__3,-6.6180991772,-0.9058182725
time_course__lb_192hr__1,-6.0204224608,-1.0771949043
time_course__lb_192hr__2,-6.3824985425000005,-0.4713466021
time_course__lb_192hr__3,-6.1523465578,-0.4529729644
triclosan__wt__1,-1.5513404123,0.09361628500000001
triclosan__wt__2,-1.4870766636,0.35504464280000003
triclosan__wt__3,3.0384170758,-0.4486609278
triclosan__evo_amx_tcs__1,3.3601458161,-0.6847361736
triclosan__evo_amx_tcs__2,6.6170010626,-0.17231911600000002
triclosan__evo_amx_tcs__3,0.292978889,-0.8510598269
triclosan__evo_chl_tcs__1,-2.6304392779,-1.1039517826
triclosan__evo_chl_tcs__2,-2.7626065053,-1.9963833077
triclosan__evo_chl_tcs__3,-2.303647187,-1.9635927908
triclosan__evo_tet_tcs__1,-0.3747195367,-2.0962766261
triclosan__evo_tet_tcs__2,-0.6097557766,-1.6847907486
truHMM__48C_15m__1,-5.5013960079,0.4767557329
truHMM__48C_15m__2,-5.0715710916,0.6103149337
truHMM__48C_15m__3,-6.234628738,-1.4471971041
truHMM__48C_30m__1,-10.8760770642,0.090307498
truHMM__48C_30m__2,-11.4415187703,0.2493669155
truHMM__48C_60m__1,-12.5888668396,-0.6807172072000001
truHMM__48C_60m__2,-12.4820750531,-0.6834363014
truHMM__phos_0h__1,0.0501687887,0.1261590807
truHMM__phos_0h__2,-0.0501687887,-0.1261590807
truHMM__phos_2h__1,-8.0297165628,0.2131585603
truHMM__phos_2h__2,-7.4191798711,0.4472335485
truHMM__phos_4h__1,-11.6560582192,1.9244787927
truHMM__phos_4h__2,-11.939900729,1.9216676971000002
truHMM__phos_4h__3,-11.251995796,0.7514134873
control__wt_glc__1,-0.32970464120000004,-0.12659477300000002
control__wt_glc__2,0.32970464120000004,0.12659477300000002
fur__wt_dpd__1,-5.4204547451,-1.767465609
fur__wt_dpd__2,-5.6153086505,-1.880887454
fur__wt_fe__1,-6.9796298026,-0.301989067
fur__wt_fe__2,-6.5945059565,-0.276890647
fur__delfur_dpd__1,-6.0958918879,-2.018074196
fur__delfur_dpd__2,-6.2905157854,-1.910472906
fur__delfur_fe2__1,-1.5662893184,0.13425278300000001
fur__delfur_fe2__2,-2.9320415206,0.121330005
acid__wt_ph5__1,-5.1486255639,-0.7547466570000001
acid__wt_ph5__2,-4.590944617,-0.7751480550000001
acid__delgadx_ph5__1,-5.2081269281,-0.668438976
acid__delgadw_ph5__1,-4.3370583445,-1.057638203
acid__delgadw_ph5__2,-4.6025624529,-0.7929399760000001
acid__delgade_ph5__1,-5.0720433511,-0.675653637
acid__delgade_ph5__2,-4.9416476255,-0.8510678880000001
oxidative__wt_pq__1,-6.5487598844,-1.956612878
oxidative__wt_pq__2,-6.4024984594,-2.460791912
oxidative__deloxyr_pq__1,-5.7605996011,-1.464179796
oxidative__deloxyr_pq__2,-5.7862751456,-1.811936766
oxidative__delsoxr_pq__1,-6.916605752,-1.304104916
oxidative__delsoxr_pq__2,-6.052209785,-1.859776541
oxidative__delsoxs_pq__1,-6.4965813765,-1.996021893
oxidative__delsoxs_pq__2,-6.9989425718,-1.403336773
nac_ntrc__wt_csn__1,-5.8233129797,-0.912579389
nac_ntrc__wt_csn__2,-5.9206819315,-0.8109859920000001
nac_ntrc__wt_cytd__1,-7.0961220997,-0.728730195
nac_ntrc__wt_cytd__2,-7.2645420159,-0.8302642440000001
nac_ntrc__wt_gln__1,-7.4362382971,-0.287646832
nac_ntrc__wt_gln__2,-7.3295594294,-0.7679582970000001
nac_ntrc__bw_delnac_csn__1,-4.1283771023,-1.114148526
nac_ntrc__bw_delnac_csn__2,-4.7830910636,-1.174369788
nac_ntrc__bw_delnac_cytd__1,-5.5872193799000005,0.113220678
nac_ntrc__bw_delnac_cytd__2,-5.657405458,-0.35367678900000005
nac_ntrc__bw_delnac_gln__1,-5.0633749088,-0.24886122600000002
nac_ntrc__bw_delnac_gln__2,-6.2953082729,-0.274518048
nac_ntrc__bw_delnac_nh4__1,20.2755591467,1.615777079
nac_ntrc__bw_delnac_nh4__2,20.1439604011,1.541546205
misc__wt_no_te__1,-6.6974114043,-0.731129448
misc__wt_no_te__2,-1.5376129771,-0.445726506
misc__bw_delcbl__1,-0.6241406620000001,0.296964724
misc__bw_delcbl__2,-0.5629545536,0.174066895
misc__bw_delfabr__1,24.7500475783,2.249422247
misc__bw_delfabr__2,24.703476407,2.202174337
misc__bw_delfadr__1,12.519588154000001,1.071501677
misc__bw_delfadr__2,12.368740443,1.091158002
misc__nitr_031__1,-4.4922519831,-0.5800470750000001
omics__wt_glu__1,-3.1936272618,-0.153124544
omics__wt_glu__2,-2.9123490336,-0.28167442600000003
omics__wt_gly__1,-1.1154345777,-0.229133585
omics__wt_gly__2,-0.8166717394,-0.049074383000000006
omics__wt_thr__1,-2.1684731528,-0.06289704
omics__wt_thr__2,-3.6916479686,-0.023168447
omics__bw_ac__1,8.4295233764,0.7029883920000001
omics__bw_ac__2,8.3605727787,1.087496802
omics__bw_fum__1,16.7537719391,0.920113316
omics__bw_fum__2,16.6230243025,0.887568515
omics__bw_glc__1,-0.014123238000000001,0.509963614
omics__bw_glc__2,0.11215564880000001,0.142197096
omics__bw_pyr__1,2.8065471727,0.759018077
omics__bw_pyr__2,2.5720500601,0.888819797
ompr__wt_nacl__1,-6.3703894518,-1.39192601
ompr__wt_nacl__2,-6.7558430754,-2.051410534
ompr__bw_delompr_nacl__1,9.9827582604,-3.2615163640000002
ompr__bw_delompr_nacl__2,9.774226772,-2.303239407
minspan__wt_ade__1,-0.3379709523,1.456916161
minspan__wt_glc__1,16.257501812,2.057132309
minspan__wt_glc__2,17.4498416868,2.290942062
minspan__wt_glc__3,18.0716469076,2.142775065
minspan__wt_glc_anaero__1,20.0316338161,2.16048183
minspan__wt_glc_anaero__2,20.2931838841,1.96922437
minspan__wt_trp__1,15.6163835195,2.513728258
minspan__bw_delcra_glc__1,1.8952250364,1.111017702
minspan__bw_delcra_trp__1,1.9184839312,1.534987427
minspan__bw_delmntr__1,26.164386111,2.815457202
minspan__bw_delnac_ade__1,5.8249742085000005,1.17973262
minspan__bw_delnac_glc__1,15.9074846765,1.8793220970000002
cra_crp__wt_ac__1,3.9674404409,0.781585265
cra_crp__wt_ac__2,4.126207169,0.5945523030000001
cra_crp__wt_fru__1,7.8453224953,0.808830315
cra_crp__wt_fru__2,7.8088368206,0.8181565150000001
cra_crp__delcra_ac__1,-4.4290706367,0.253090647
cra_crp__delcra_ac__2,-4.3433316601,0.21494110400000002
cra_crp__delcra_fru__1,-5.5696351127,-0.966138084
cra_crp__delcra_fru__2,-5.5518710416,-1.084932887
cra_crp__delcra_glc__1,-1.8400617466,-0.35500254400000003
cra_crp__delcra_glc__2,-1.8468477099,-0.351496603
rpoB__wt_031__1,-1.5553566304,0.5000578760000001
rpoB__wt_044__1,-5.9968518189,-0.021210687000000002
rpoB__wt_lb__1,-6.0197986378,-0.695450046
rpoB__wt_lb__2,-6.4803496334,-0.707259162
rpoB__rpoBE546V_031__1,-4.2545978658,-0.32673598400000003
rpoB__rpoBE546V_044__1,-6.2553198171,0.36384229
rpoB__rpoBE546V_lb__1,-8.0332557227,-1.043133153
rpoB__rpoBE546V_lb__2,-7.5001818716,-0.762233056
rpoB__rpoBE546V_glc__1,-8.6257887563,-0.26938833700000003
rpoB__rpoBE672K_glc__1,-6.7489456636,-0.900076388
rpoB__rpoBE672K_glc__2,-6.0863923287,-0.8111437810000001
rpoB__rpoBE672K_lb__1,-4.185998222,-0.7128539580000001
rpoB__rpoBE672K_lb__2,-4.5560397087,-0.532445375
crp__wt_fru__1,14.2980024154,0.864345015
crp__wt_glyc__1,18.9754533984,1.456978364
crp__wt_glyc__2,19.0355170454,1.415658544
crp__delar1_glyc__1,-7.6675736304,-2.251953479
crp__delar1_glyc__2,-6.6556729256,-2.388129284
crp__delar1ar2_glyc__1,-6.9321787014,-1.561501683
crp__delar1ar2_glyc__2,-6.7237260682,-2.031664782
crp__delar1ar2_glyc__3,-7.0054428895,-2.415498399
crp__delar2_glyc__1,18.8343593612,1.414329865
crp__delar2_glyc__2,19.1654472967,1.734843162
crp__delar2_glyc__3,19.6378448428,1.480120271
crp__delcrp_fru__1,-6.9255595576,-3.297986385
crp__delcrp_fru__2,-5.9190701526,-3.916488529
crp__delcrp_fru__3,-5.6291479173,-2.528279265
crp__delcrp_glc__1,-6.4762814818,-3.493648318
crp__delcrp_glc__2,-6.2227377668,-2.467526382
crp__delcrp_glc__3,-7.0318129415,-2.722754872
crp__delcrp_glyc__1,-6.8637833491,-2.899493084
crp__delcrp_glyc__2,-5.8485026788,-2.6725856720000003
crp__delcrp_glyc__3,-6.2935766437,-2.082546713
glu__glu_ale3__1,11.0651924192,-0.652939683
glu__glu_ale4__1,20.2673129007,0.247950463
glu__glu_ale5__1,27.3894351793,1.449544518
glu__glu_ale6__1,15.3968709066,0.657418391
glu__glu_ale8__1,18.6635103133,0.460553806
glu__glu_ale9__1,10.5316538297,-0.5133780370000001
glu__glu_ale10__1,18.0023804218,-0.777021065
42c__wt_42c__1,-7.0520517081,0.5328236780000001
42c__42c_ale1__1,28.2170967487,1.7774252540000002
42c__42c_ale2__1,25.938426242,1.753271314
42c__42c_ale3__1,25.9686441835,2.489506627
42c__42c_ale4__1,19.2768387183,0.441467747
42c__42c_ale5__1,22.7000220612,2.004502254
42c__42c_ale6__1,4.3168500305,-0.43257751600000005
42c__42c_ale8__1,1.0610864101,-1.080570669
42c__42c_ale9__1,26.7861813929,2.3618647360000002
42c__42c_ale10__1,23.2287150652,0.541456201
ssw__wt_ac__1,-6.8791558346,-0.083122765
ssw__wt_glc__1,14.0595156767,1.443749003
ssw__wt_glyc__1,4.428830454,1.458514101
ssw__wt_xyl__1,-6.4021911037,0.239087033
ssw__glc_ale1__1,-4.7335460443,0.18071463000000001
ssw__glc_ale2__1,-5.0864898005,-0.8678545320000001
ssw__glc_ale3__1,-5.1286300509,-0.43032905200000005
ssw__glyc_ale1__1,-5.6570305484,-0.22017623600000003
ssw__glyc_ale2__1,-1.3072382342,-0.6450267860000001
ssw__xyl_ale1__1,19.9945560505,1.12170526
ssw__xyl_ale2__1,24.0162249294,1.807538405
ssw__xyl_ale3__1,-4.7219546185,-0.895736861
ssw__glc_ac_ac2__1,0.5488250785000001,-1.214357268
ssw__glc_ac_glc1__1,-3.8531051324,-1.077765353
ssw__glc_glyc_glc__1,-5.9518295823,-2.098721109
ssw__glc_glyc_glyc__1,0.38282062110000004,-1.41856405
ssw__glc_xyl_glc__1,-5.5238142583,-0.8073933080000001
ssw__glc_xyl_xyl__1,-4.9469230235,0.245534157
ica__wt_glc__1,28.6943124122,2.490295743
ica__wt_glc__2,28.7727743275,2.452439383
ica__wt_glc__3,28.0258388992,1.895192989
ica__wt_glc__4,26.1828485553,1.9398067270000001
ica__arg_sbt__1,26.6279321324,2.228382359
ica__arg_sbt__2,27.3358615682,2.365644629
ica__cytd_rib__1,26.2620478331,2.136301232
ica__cytd_rib__2,24.918909683,2.124113133
ica__gth__1,-2.3855674081,-1.235841635
ica__gth__2,-2.4782641594,-1.695064113
ica__leu_glcr__1,27.0676552218,3.101601013
ica__leu_glcr__2,27.2936766755,3.088069511
ica__met_glc__1,26.9574064898,2.112304418
ica__met_glc__2,27.131572995,2.173916207
ica__no3_anaero__1,10.9639490517,0.23812283
ica__no3_anaero__2,9.3172797974,0.597006236
ica__phe_acgam__1,26.2964729287,2.518213547
ica__phe_acgam__2,26.9585569121,2.45811977
ica__thm_gal__1,27.0446732082,2.983540182
ica__thm_gal__2,27.1193737039,2.897956228
ica__tyr_glcn__1,30.0258655367,2.668535432
ica__tyr_glcn__2,29.8216433948,2.7200002850000002
ica__ura_pyr__1,25.7818207175,2.408677533
ica__ura_pyr__2,25.2525473601,2.485378561
ica__wt_glc__5,26.7199969113,2.216084835
ica__wt_glc__6,26.4091112926,2.3599868280000003
ica__bw_delpurR_cytd__1,27.8891894727,2.542113171
ica__bw_delpurR_cytd__2,25.0037521826,2.3832579799999998
ica__ade_glc__1,24.7988360532,2.306738328
ica__ade_glc__2,27.6344891276,2.701235821
ytf__wt_glc__1,-0.6886695685,-0.179178581
ytf__wt_glc__2,-3.2607749796,0.216635497
ytf__delyafC__1,-5.236088037,0.646294314
ytf__delyafC__2,-5.0539561654,0.20717934300000002
ytf__delyeiE__1,-4.5677657874,0.714560587
ytf__delyeiE__2,-4.9687260319,0.18095771500000002
ytf__delyiaJ__1,-5.4458527871,0.039415546
ytf__delyiaJ__2,-6.108909067,0.020599499
ytf__delyieP__1,-4.7576480750000005,0.301111616
ytf__delyieP__2,-3.309971714,-0.175911601
ytf__wt_ph5__1,-5.5958922755,-0.672051729
ytf__wt_ph5__2,-4.8255257348,-0.338883902
ytf__wt_ph8__1,-6.3372259589,-0.042680769
ytf__wt_ph8__2,-5.9915733837000005,-0.107543019
ytf__delybaO__1,-5.1035438369,0.44578902400000003
ytf__delybaO__2,-3.2156614597,0.825620274
ytf__delybaQ__1,-1.9635445099000002,0.271855673
ytf__delybaQ__2,-1.6533742235000002,0.041616233
ytf__delybiH__1,-2.8687654274,-0.8676692410000001
ytf__delybiH__2,-3.4611833215,-0.29116599800000004
ytf__delydcI_ph5__1,-4.4581315078,-0.174889749
ytf__delydcI_ph5__2,-4.5476945975,-0.263204243
ytf__delydcI_ph8__1,-5.8154921908,-0.38624468
ytf__delydcI_ph8__2,-5.8250338733,-0.189350447
ytf__delyddM__1,-2.6513451786999997,-0.256412095
ytf__delyddM__2,-2.7934207882,-0.36643869900000003
ytf__delyheO__1,-6.0970039139,0.31827007900000004
ytf__delyheO__2,-3.9259147934,0.6635284330000001
fps__bw_glc__1,-3.0054952256,0.477180152
fps__bw_glc__2,-3.4882671447,0.5877181810000001
fps__fps_thrA_ale1__1,8.0579433455,1.839629977
fps__fps_thrA_ale1__2,8.2281446973,2.006337586
fps__fps_thrA_ale2__1,7.7165705342,1.941530786
fps__fps_thrA_ale2__2,7.016037738,1.976282254
fps__fps_serB_ale1__1,16.2993185498,2.867824534
fps__fps_serB_ale1__2,16.4875876865,2.725414106
fps__fps_serB_ale4__1,-7.0078229315,0.751301498
fps__fps_serB_ale4__2,-6.9570403661,1.0133175
fps__fps_ptsI_ale1__1,-1.0194423511,0.63521404
fps__fps_ptsI_ale1__2,-0.5564742099000001,0.777167652
fps__fps_ptsI_ale3__1,4.6195788021,0.739475785
fps__fps_ptsI_ale3__2,3.2232355248,0.68866243
pal__lyx_ale2_f6__1,5.6919062189,0.36918714900000005
pal__lyx_ale2__1,9.486084253,0.8753936130000001
pal__lyx_ale2__2,9.7464580724,1.105401543
pal__lyx_ale4__1,13.5946919616,1.109517462
pal__lyx_ale4__2,13.5775034924,0.990241299
pal__5drib_ale10_f18__1,-0.1302736561,0.378035656
pal__5drib_ale10_f18__2,0.8899936414,0.247100229
pal__5drib_ale10__1,2.6396655874,0.40645072600000004
pal__arab_ale14_f9__1,-2.5700436891000003,0.5572064090000001
pal__arab_ale14_f9__2,-2.9804143856,0.479317125
pal__arab_ale14__1,3.3939356242,0.388648151
pal__arab_ale14__2,3.6299970143999998,0.537835476
pal__arab_ale16__1,-4.251498555,0.866598602
pal__arab_ale16__2,-5.1826674221,0.867932514
pal__tartr_ale26_f10__1,-6.3753042077,-0.910311697
pal__tartr_ale26_f10__2,-7.4948900508000005,-0.260346747
pal__tartr_ale26__1,-5.4107576479,-0.100335382
pal__tartr_ale26__2,-4.8204945891,-0.012420493000000001
pal__tartr_ale28_f10__1,-3.6294832033,0.149885852
pal__tartr_ale28_f10__2,-4.9197490509,-0.22147469900000002
pal__tartr_ale28__1,5.618980664,0.575068115
pal__tartr_ale28__2,6.4359500344,0.530433175
efeU__delmenFentC_citr__1,-3.5782965068,0.060402999000000006
efeU__delmenFentC_citr__2,-3.930637241,-0.47311935400000005
efeU__delmenFentC__1,-6.1030978119,-0.636412612
efeU__delmenFentC__2,-6.186627586,-0.7587817750000001
efeU__menFentC_ale39__1,-4.3167743332,-0.22288194700000002
efeU__menFentC_ale39__2,-4.9012418218,-0.238466383
efeU__menFentC_ale29__1,-8.1244628735,-1.2788957459999999
efeU__menFentC_ale29__2,-7.100416245,-1.348244843
efeU__menFentC_ale30__1,-3.055047652,0.9363966950000001
efeU__menFentC_ale30__2,-5.9259246291,0.283725402
efeU__menFentCubiC_ale36__1,-6.7173376536,-1.198277712
efeU__menFentCubiC_ale36__2,-7.8387277269,-0.77902878
efeU__menFentCubiC_ale37__1,-7.4316566268,-0.9361329690000001
efeU__menFentCubiC_ale37__2,-7.3158542591,-1.0344128
efeU__menFentCubiC_ale38__1,-3.7030656632000003,-0.175843991
efeU__menFentCubiC_ale38__2,-5.634451823,-0.28644184300000003
misc2__salc_glc__1,-4.5227322358,0.30143253600000003
misc2__salc_glc__2,-5.5085945159000005,-0.06903392700000001
misc2__dbcn_glc__1,25.7482351044,1.463437711
misc2__dbcn_glc__2,22.7082706931,1.381185672
misc2__tyr_glc__1,26.2718986657,2.116689324
misc2__tyr_glc__2,25.7080224926,1.942793294
misc2__arg_cytd__1,22.9877825915,1.780998534
misc2__arg_cytd__2,22.8198301219,1.557233082
misc2__delyheO_pyr__1,2.5459674555,0.5170173170000001
misc2__delyheO_pyr__2,1.8637591247,0.46639146400000003
nquinone__delubiC__1,22.9674912299,2.081093682
nquinone__delubiC__2,21.1078671409,2.067243949
nquinone__ubiC_ale1__1,15.0207803084,2.016187239
nquinone__ubiC_ale1__2,15.0401958467,2.130172704
nquinone__ubiC_ale2__1,7.8861121578,1.6017845400000001
nquinone__ubiC_ale2__2,8.1704434275,1.685121228
nquinone__ubiC_ale3__1,25.3736153622,2.078965756
nquinone__ubiC_ale3__2,25.1443942047,1.758260925
nquinone__ubiC_ale4__1,8.1396483433,1.745223253
nquinone__ubiC_ale4__2,8.4800431618,1.5883818729999999
nquinone__delpdhR__1,28.5824405566,2.487520671
nquinone__delpdhR__2,28.1422189802,2.742434285
quinone__glu_ale4__1,21.8341213726,1.283280991
quinone__glu_ale4__2,21.4648192004,0.628675192
quinone__delmenF__1,1.3221174093,0.49441161400000005
quinone__delmenF__2,-1.5361345370000001,0.34559976000000003
quinone__menF_ale5__1,-2.1636711833,-0.617665388
quinone__menF_ale5__2,-2.7350037348000003,-0.9428778360000001
quinone__menF_ale6__1,-4.1533512607,-0.341965565
quinone__menF_ale6__2,-4.179942725,-0.376441118
quinone__menF_ale7__1,-3.660240528,-0.176329813
quinone__menF_ale7__2,-3.7242643845,-0.163202068
quinone__menF_ale8__1,-1.016526753,0.037136844
quinone__menF_ale8__2,-2.8020115475000003,-0.201090442
quinone__delmenFubiC__1,-5.8517899796,-0.396171798
quinone__delmenFubiC__2,-5.4569227785,-0.138630319
quinone__menFubiC_ale1__1,-2.1367753549,-0.7480392810000001
quinone__menFubiC_ale1__2,-1.6878595460999999,-0.9295279080000001
quinone__menFubiC_ale2__1,-5.7982540227,-1.116040735
quinone__menFubiC_ale2__2,-5.7081910567000005,-0.725380417
quinone__menFubiC_ale3__1,-0.6075774376,0.244913292
quinone__menFubiC_ale3__2,-0.7692298348000001,0.777354618
quinone__menFubiC_ale4__1,-6.1480003466,-0.8971376040000001
quinone__menFubiC_ale4__2,-6.0187386671,-1.099791068
oxyR__wt_glc__1,25.9372219873,2.244631237
oxyR__wt_glc__2,26.1145318702,2.173552001
oxyR__wt_h2o2__1,25.0849755285,2.170221132
oxyR__wt_h2o2__2,24.4494451104,1.7986536640000002
oxyR__glu_ale4__1,12.2400062537,0.924601918
oxyR__glu_ale4__2,12.1529094685,0.893076088
oxyR__glu_ale4_h2o2__1,14.3902729679,1.059471857
oxyR__glu_ale4_h2o2__2,6.6926548634,0.7125101410000001
oxyR__oxyR_ale17__1,1.1457380445,1.368485088
oxyR__oxyR_ale17__2,-2.7926667377000003,1.10586138
oxyR__oxyR_ale17_h2o2__1,8.4481708738,1.713999958
oxyR__oxyR_ale17_h2o2__2,9.8651636318,1.526206519
oxyR__oxyR_ale18__1,25.5684262862,2.001790782
oxyR__oxyR_ale18__2,25.1923984393,2.136277352
oxyR__oxyR_ale18_h2o2__1,16.793920097,1.311755059
oxyR__oxyR_ale18_h2o2__2,19.4102369057,1.517619146
oxyR__oxyR_ale19__1,21.1188803014,2.06372208
oxyR__oxyR_ale19__2,21.6778692221,1.91510892
oxyR__oxyR_ale19_h2o2__1,23.0073993883,1.969568062
oxyR__oxyR_ale19_h2o2__2,23.3423647464,1.911255718
oxyR__oxyR_ale20__1,-6.3551348591,0.9457226830000001
oxyR__oxyR_ale20__2,-7.0915352425,1.2245723640000001
oxyR__oxyR_ale20_h2o2__1,-4.5185222581,1.173734902
oxyR__oxyR_ale20_h2o2__2,-4.4776312888,0.988142504
svns_pgi__BmePgi24_15__1,-7.3612903928,0.21844016400000002
svns_pgi__BmePgi24_15__2,-6.0302730623,0.189098176
svns_pgi__BmePgi24_26__1,-7.2210258978,0.38370823800000003
svns_pgi__BmePgi24_26__2,-8.2222242605,0.21180419900000003
svns_pgi__BmePgi24_41__1,-8.0177357352,0.20384786600000002
svns_pgi__BmePgi24_41__2,-7.3706687522,0.37454479300000004
svns_pgi__BmePgi24_52__1,-6.8354825784,0.177850705
svns_pgi__BmePgi24_52__2,-7.8890612044,0.129183042
svns_pgi__PaePgi2_34__1,-8.0937439647,-1.751975115
svns_pgi__PaePgi2_34__2,-9.0687246508,-1.5200819349999999
svns_pgi__PaePgi2_63__1,-8.4764082994,-1.6075423930000001
svns_pgi__PaePgi2_63__2,-8.7192971502,-1.6181470660000001
svns_pgi__PaePgi24_54__1,-8.2720663791,-1.477112251
svns_pgi__PaePgi24_54__2,-8.5036510846,-1.850636112
svns_pgi__PaePgi24_90__1,-9.0539041189,-1.906391237
svns_pgi__PaePgi24_90__2,-8.6200623881,-1.977305699
abx_media__m9_ctrl__1,6.712527185,-0.100565267
abx_media__m9_ctrl__2,7.8442619139000005,0.206925136
abx_media__rpmi_ctrl__1,20.184352854,2.0691477640000002
abx_media__rpmi_ctrl__2,22.0421160309,1.94828184
abx_media__camhb_ctrl__1,5.4251242309,0.8445057460000001
abx_media__camhb_ctrl__2,5.9793493278,0.607450084
abx_media__m9_mero__1,4.8671178544,-0.844547954
abx_media__m9_mero__2,7.6561253492,-0.09930185200000001
abx_media__rpmi_mero__1,18.530906452099998,1.971832153
abx_media__rpmi_mero__2,19.6464387373,2.039810244
abx_media__camhb_mero__1,4.9941197219,-1.56025038
abx_media__camhb_mero__2,5.2360223895,-0.865575728
abx_media__m9_trisulf__1,8.8951797228,-1.256438904
abx_media__m9_trisulf__2,7.9800418499,-1.013137859
abx_media__rpmi_trisulf__1,2.206663393,-1.566168539
abx_media__rpmi_trisulf__2,0.546768773,-2.119980255
abx_media__camhb_trisulf__1,-0.4062278798,-2.443539889
abx_media__camhb_trisulf__2,0.9862284144000001,-1.979469816
abx_media__m9_cef__1,9.108325293,0.260596748
abx_media__m9_cef__2,9.313488219,-0.027782823
abx_media__rpmi_cef__1,12.1803455739,0.018353361000000002
abx_media__rpmi_cef__2,11.8132840358,0.47742122200000003
abx_media__camhb_cef__1,9.3604413535,-1.7800330500000001
abx_media__camhb_cef__2,9.6562934784,-1.59875498
abx_media__m9_cipro__1,14.3964169682,-0.682633892
abx_media__m9_cipro__2,14.4101018634,-0.7594989980000001
abx_media__rpmi_cipro__1,13.7217343257,-0.576686869
abx_media__rpmi_cipro__2,13.8341089848,-0.7895004750000001
abx_media__camhb_cipro__1,6.0369030836,-1.762879713
abx_media__camhb_cipro__2,5.4031776481,-1.586339112
hot_tale__42c_ale3_30c__1,29.0943558436,2.237680585
hot_tale__42c_ale3_30c__2,28.0771041106,2.306604151
hot_tale__42c_ale3_37c__1,28.469783217,2.395374984
hot_tale__42c_ale3_37c__2,28.5847462713,2.488447088
hot_tale__42c_ale3_44c__1,-5.823015876,1.8608806420000001
hot_tale__42c_ale3_44c__2,-5.5037739799,1.369801592
hot_tale__hot_ale3_mid_30c__1,19.6433509829,2.020853684
hot_tale__hot_ale3_mid_30c__2,28.2976307312,2.478346114
hot_tale__hot_ale3_mid_37c__1,29.5133513064,2.650846735
hot_tale__hot_ale3_mid_37c__2,28.7863895719,2.6458565380000003
hot_tale__hot_ale3_mid_44c__1,20.5961784045,2.437296425
hot_tale__hot_ale3_mid_44c__2,18.0280890943,2.782620874
hot_tale__hot_ale3_30c__1,26.6626774348,2.2926954950000002
hot_tale__hot_ale3_30c__2,27.4843195629,2.218483095
hot_tale__hot_ale3_37c__1,26.5801348166,2.156801522
hot_tale__hot_ale3_37c__2,26.9927539834,2.114231912
hot_tale__hot_ale3_44c__1,12.6244140806,2.191115108
hot_tale__hot_ale3_44c__2,9.6520747177,2.135317868
hot_tale__hot_ale4_30c__1,26.9455784176,1.3999055980000001
hot_tale__hot_ale4_30c__2,26.5283842777,1.424411969
hot_tale__hot_ale4_37c__1,28.2422388435,2.140272454
hot_tale__hot_ale4_37c__2,28.7192782225,2.3395818840000002
hot_tale__hot_ale4_44c__1,10.3844629902,2.584985535
hot_tale__hot_ale4_44c__2,15.6929780405,2.557000468
hot_tale__hot_ale8_30c__1,28.2278407277,1.9946975390000001
hot_tale__hot_ale8_30c__2,29.0113515167,1.929778892
hot_tale__hot_ale8_37c__1,28.5810638848,2.247377594
hot_tale__hot_ale8_37c__2,28.5466193013,2.169902969
hot_tale__hot_ale8_44c__1,14.3761520475,2.837937414
hot_tale__hot_ale8_44c__2,18.8078132349,2.875959558
hot_tale__hot_ale9_mid_30c__1,24.907782395,2.109467681
hot_tale__hot_ale9_mid_30c__2,25.0327780614,2.014797493
hot_tale__hot_ale9_30c__1,28.5715751958,2.243895559
hot_tale__hot_ale9_30c__2,28.4139991872,2.236727546
hot_tale__hot_ale9_mid_37c__1,26.2547281014,2.375350876
hot_tale__hot_ale9_mid_37c__2,25.877648314600002,2.338213343
hot_tale__hot_ale9_37c__1,26.1782978579,2.388963054
hot_tale__hot_ale9_37c__2,26.0502991543,2.402265634
hot_tale__hot_ale9_mid_44c__1,-6.3765748119,2.041660846
hot_tale__hot_ale9_mid_44c__2,-6.1744067893,1.67586502
hot_tale__hot_ale9_44c__1,-3.460821042,2.719363158
hot_tale__hot_ale9_44c__2,-1.7113177586,2.7229248530000003
hot_tale__hot_ale10_30c__1,26.3214501586,2.127534757
hot_tale__hot_ale10_30c__2,25.7738141805,2.065115979
hot_tale__hot_ale10_37c__1,27.7331933728,2.267783424
hot_tale__hot_ale10_37c__2,27.7762124137,2.291156619
hot_tale__hot_ale10_44c__1,12.7545218445,2.701596198
hot_tale__hot_ale10_44c__2,8.0925752046,2.561485851
hot_tale__hot_ale16_30c__1,25.777344458800002,1.960722539
hot_tale__hot_ale16_30c__2,26.4082300026,2.230470634
hot_tale__hot_ale16_37c__1,26.4545790533,2.376829036
hot_tale__hot_ale16_37c__2,26.7005264914,2.305078559
