,A,YieP
minicoli__minE_sorb__2,-2.878597113454343,0.9550275484560604
minicoli__minE_urid__1,-2.4885149491129277,0.7989340546248647
minicoli__minE_urid__2,-2.948144316009494,0.7617956327714897
minicoli__W3110_cyt__1,-0.1106642651224112,-0.6866763045817734
minicoli__W3110_cyt__2,0.0758661833732644,-0.4505932938550172
minicoli__W3110_glc__1,0.4434358314167519,-0.3761294252572975
minicoli__W3110_glc__2,-0.8942174355687053,-0.1700328450980919
minicoli__W3110_glyc__1,0.1995449707637709,-0.2659482728877167
minicoli__W3110_glyc__2,-0.396506714785974,-0.15287249257627697
minicoli__W3110_Fe_starve__1,0.9344320371966316,0.177071985806049
minicoli__W3110_Fe_starve__2,0.7662043070160901,0.08941809855043736
minicoli__W3110_LB__1,3.1532524117435656,-0.22590327455616865
minicoli__W3110_LB__2,2.8855007233200856,-0.36143665350926746
minicoli__W3110_N_starve__1,-0.8466613378656551,0.3615235755713711
minicoli__W3110_N_starve__2,-0.2755112826934178,0.32386355367803343
minicoli__W3110_osm__1,-0.3454721014457693,0.3895370117669783
minicoli__W3110_osm__2,-0.5134202760964744,0.2570266885842498
minicoli__W3110_ph5__1,-1.3719028887065554,0.20948889897679912
minicoli__W3110_ph5__2,-0.9849647399446358,0.2912579792761827
minicoli__W3110_pyr__1,0.5458436041084653,0.03396458226419341
minicoli__W3110_pyr__2,0.1206053363251918,0.032044640274627056
minicoli__W3110_sorb__1,-0.2798563277137679,-0.5386647825817308
minicoli__W3110_sorb__2,-0.3922168575339644,-0.4798266852702113
minicoli__W3110_urid__1,0.8369068576316824,0.035696913999721865
minicoli__W3110_urid__2,0.3325788050742466,0.1791609989328391
minicoli__W3110_WT_glc__1,-1.9529374432163384,0.029462359783606118
minicoli__W3110_WT_glc__2,-1.6497054063792536,-0.02151350827661691
minicoli__W3110_WT_osm__1,-1.629555620417012,-0.011044323241003795
minicoli__W3110_WT_osm__2,-1.3268940052281355,0.2812714933433176
eep__BOP27__1,-0.2171862777662628,-0.4037384597321951
eep__BOP27__2,0.2513280885052369,-0.4408427460348694
eep__BOP1000__1,0.8064920431228285,0.03700484785998537
eep__BOP1000__2,0.6447648081933185,0.1517598303237735
eep__BOP27_ndh-cydB-appC__1,1.144093144891324,0.14563419559731727
eep__BOP27_ndh-cydB-appC__2,1.606155272785673,0.10534070941211128
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,5.025926458085159,0.9309510411300694
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,3.969858418240092,0.9169801982023964
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,5.165452250014647,1.5878628229725231
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,3.959962293998879,1.8938994193142715
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.952412092958748,1.053503255751532
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.454395459811982,1.9140965264385643
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.0598176472195469,0.42481699535725337
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.2177506961304053,0.5429551623444686
eep__BOP27_nuoB-cydB-appC__1,2.2978642529744464,0.6575601234634272
eep__BOP27_nuoB-cydB-appC__2,3.523354474890037,0.7304229627473795
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,4.142941633390504,0.6426980346264193
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,5.972555264065148,0.6682340386047221
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,4.143516268290394,0.5790029585476173
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,4.152986649748707,0.5413294625927323
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,6.049187547421286,1.0061521781299625
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,6.829916081130286,1.1889139404923883
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.41019342684672,1.1443667131531754
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,5.595224980949085,1.2114724373732413
eep__BOP27_ndh-cyoB__1,0.4111896841505902,0.1404346586527634
eep__BOP27_ndh-cyoB__2,0.8207174384150621,0.0030842336898304623
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,3.3371010803202954,0.9591251127748306
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,4.396484962968822,1.3907064863657936
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,5.014762569198444,2.145127619062258
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,4.576895751751739,2.0146200871974718
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,4.864723237223306,2.31664569635171
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,4.039182501890597,2.2000562011526132
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.783813177163067,1.9586260191364424
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,2.544334125699765,2.044814952818907
eep__BOP27_nuoB-cyoB__1,-0.3952769037085396,0.0810880906277367
eep__BOP27_nuoB-cyoB__2,-0.0747405172196224,0.2113424508620616
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.3654814129921935,1.1732069462815735
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.3182386819632923,0.9784256578938076
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.1778580041692753,1.5577646913803314
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.4798532521351737,1.4710323851864544
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.3031126013184668,0.9869323504493686
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.1216659197502468,1.033256424332155
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.5045075265831709,1.2833392708342766
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.5082645679384674,1.2000316438960876
eep__BOP27_ndh-cydB__1,1.698391165144954,0.056149650691762254
eep__BOP27_ndh-cydB__2,1.9133585873712944,0.16236807855271174
eep__BOP27_nuoB-cydB__1,2.1181772373938736,-0.17223786061561874
eep__BOP27_nuoB-cydB__2,1.793162290008925,0.13040437130775204
DDB2__PD-005_BW25113_Batch_6h__1,-2.0774547245036814,0.47812989634118
DDB2__PD-005_BW25113_Batch_6h__2,-2.075020384096224,0.5675469608364523
DDB2__PD-003_BW25113_Batch_9h__1,-1.7227899801460145,0.679760266823207
DDB2__PD-003_BW25113_Batch_9h__2,-2.497310884122564,0.6520687552578881
DDB2__PD-003_BW25113_Fed-batch_6h__1,2.363597351309404,-0.4384254367075977
DDB2__PD-003_BW25113_Fed-batch_6h__2,0.9993973934475888,-0.11836846520729427
DDB2__PD-005_BW25113_Fed-batch_6h__1,3.383693372175127,-1.0022687227033105
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.0895687920912502,-0.935157912280558
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.5874087751570898,-0.19093703812921792
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.1957486401009063,-0.7386999493689981
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.475275359445956,-0.7210214784227578
DDB2__PD-003_BW25113_Fed-batch_21h__1,3.007621635490212,-1.0773070565763891
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.3309367680240825,-0.6946648887674058
DDB2__PD-004_del-basS_Batch_6h__1,-1.7993742372565795,0.4071638323845885
DDB2__PD-004_del-basS_Batch_6h__2,-1.214447333727125,0.33985813420533617
DDB2__PD-004_del-basS_Fed-batch_6h__1,0.5112884580925466,-0.14179306217474694
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.2003969719722056,-0.2657418519809473
DDB2__PD-004_del-basS_Fed-batch_15h__1,0.434726429527062,-0.9385168034546832
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.1070473687292491,-0.8068869223933222
DDB2__PD-004_del-kdpE_Batch_6h__1,-1.5713113565420225,0.2577028659752134
DDB2__PD-004_del-kdpE_Batch_6h__2,-1.0313644819764036,0.5266462237453826
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.9072399289026023,-0.3717301286738186
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.1594240828921865,-0.5065421165144119
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.4985401205081923,-0.5717674037470948
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.9465446035259982,-0.6503113311929916
DDB2__PD-005_del-phoB_Batch_6h__1,-0.5859758545917759,0.0967675410160922
DDB2__PD-005_del-phoB_Batch_6h__2,-1.977960636696478,0.34238817302360225
DDB2__PD-005_del-phoB_Batch_6h__3,-1.8200353687328152,0.6209516099793264
DDB2__PD-003_del-phoB_Batch_9h__1,-2.2519235881801536,0.6529123529279994
DDB2__PD-003_del-phoB_Batch_9h__2,-2.4705334828334053,0.4915262136316452
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.5108950030103692,-0.535592577506379
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-0.2086698883624849,-0.5811374332336811
DDB2__PD-005_del-phoB_Fed-batch_6h__1,0.1838318307533622,-0.7355939403845726
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.4631554333039771,-0.3817012248774061
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.8254607862822916,-0.7467643106678654
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.6503442145996476,-0.9585695361805396
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.5482194716185624,-0.9766894028534924
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.3251971133117157,-0.9054541339806974
DDB2__PD-004_del-qseB_Batch_6h__1,-1.0868909170007877,0.4460979485219827
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.0666649857091524,0.019993133120418168
DDB2__PD-004_del-qseB_Fed-batch_6h__2,1.5423276945767654,-0.13701595793146382
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.2427544601642275,-0.7390538512049369
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.7036106781822251,-1.127073488492619
DDB2__PD-004_del-qseC_Batch_6h__1,-1.5323822619020877,0.5138415971352526
DDB2__PD-004_del-qseC_Batch_6h__2,-0.6457095619498529,0.41721941849430705
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.967263816338676,-0.018213752277683067
DDB2__PD-004_del-qseC_Fed-batch_6h__2,2.1052712757697627,-0.5386625126216718
DDB2__PD-004_del-qseC_Fed-batch_15h__1,0.8317106472176552,-0.6306140289020066
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.6491003490042613,-1.0973286236574908
DDB2__PD-005_del-qseF_Batch_6h__1,-1.494860260573616,0.6534002242381707
DDB2__PD-005_del-qseF_Batch_6h__2,-0.6286566207616792,0.08871971776044685
DDB2__PD-003_del-qseF_Batch_6h__1,-1.5643153109204773,0.673045274494994
DDB2__PD-003_del-qseF_Batch_6h__2,-1.9725064777781132,0.5378541930672176
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.3269999031084458,-0.6635643830846067
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.6971602449881538,-0.3892812055402031
DDB2__PD-005_del-qseF_Fed-batch_6h__1,0.4470928920539498,-0.7410963484162378
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.28305391398333,-0.7692354171289999
DDB2__PD-005_del-qseF_Fed-batch_6h__3,1.520068060446715,-0.2791358972662126
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.486950844966247,-1.1225083111698604
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.0837996528809437,-0.8141934453747428
DDB2__PD-003_del-qseF_Fed-batch_21h__1,3.028545599223049,-1.0343832419546477
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.109686366178688,-1.224245231219296
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.4446993245619412,0.1613680095559351
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-1.3321059420464831,0.6925595966720035
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-1.6714578678588696,0.9079033858448442
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.332609610980959,-0.6553691435095601
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,1.5503466595017057,-0.3787930911243729
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.192962891696856,-0.6740283237391926
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.2279944554205735,-0.73691001038108
DDB3__PD-009_del-arcA_Batch_6h__1,-1.6795666318846298,0.10875430646196273
DDB3__PD-009_del-arcA_Batch_6h__2,-2.6949013270579707,0.27371791276773205
DDB3__PD-009_del-arcA_Fed-batch_6h__1,0.6426796431753503,-0.6899366806880218
DDB3__PD-009_del-arcA_Fed-batch_6h__2,0.4639303369565249,-0.3099801709797632
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.9303640689615432,-1.2034048668669417
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.8597450482911649,-0.7013237981410496
DDB3__PD-006_del-baeR_Batch_12h__1,0.0091088538795622,0.2491365488582584
DDB3__PD-006_del-baeR_Batch_12h__2,-0.341911401981902,0.11944555683851732
DDB3__PD-009_del-baeR_Batch_12h__1,0.0710910341228525,0.5175105416388943
DDB3__PD-009_del-baeR_Batch_12h__2,2.130908135911743,-0.028316740831018983
DDB3__PD-006_del-baeR_Fed-batch_12h__1,1.930082822214234,0.5749079218308752
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.851014909810257,0.7306139557957021
DDB3__PD-009_del-baeR_Fed-batch_12h__1,2.565619780905729,-0.11745662714213267
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.5991043196131662,-0.5226800785048296
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.8691444239276545,-0.8204759777230839
DDB3__PD-006_del-lsrB_Batch_6h__1,-2.103297105518076,0.26685886130748226
DDB3__PD-006_del-lsrB_Batch_6h__2,-1.83462397561542,0.3396626691285167
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,0.6415541336075924,-0.6474824103900039
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.611286094798948,-0.3757901952014473
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.6268911270418804,-0.6464728830534279
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,1.5966707802424416,-0.9645604371304008
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.3141872356048974,-1.190014559935415
DDB3__PD-009_del-lsrK_Batch_6h__1,-1.363785578052657,0.21765267936407007
DDB3__PD-009_del-lsrK_Batch_6h__2,-2.3497757847025103,0.13650006754651225
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.982946807400365,-0.8360088698637425
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.575599701631347,-1.1290903382619035
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,1.3256134196120903,-0.7741348598054163
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.231563396408333,-1.0115594344959078
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,1.8775385724350693,-0.6861347608418296
DDB3__PD-006_del-lsrR_Batch_6h__1,-2.161837007481572,0.5489673529535963
DDB3__PD-006_del-lsrR_Batch_6h__2,-2.7312031698227406,0.5890335861550433
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,1.6796061449172095,-0.587258711009051
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-0.0590749516691165,-1.0021900974703613
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,2.340580992211228,-1.2003924162949635
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.3984014602812984,-0.7888895415626065
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.480020471780097,-0.8423809614162838
DDB3__PD-009_del-luxS_Batch_6h__1,-3.088841180671979,0.382079128837284
DDB3__PD-009_del-luxS_Batch_6h__2,-1.8738233407415816,0.612161096252227
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.9123919483546292,-0.7623605551734283
DDB3__PD-009_del-luxS_Fed-batch_6h__2,2.815203202237279,-0.7207016699641704
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.758189714805025,-0.4620150427553078
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.2293193595456744,-0.5572404890866123
DDB3__PD-006_del-rpoS_Batch_9h__1,-2.8059719397278244,0.0328638298595294
DDB3__PD-006_del-rpoS_Batch_9h__2,-3.0713061817409897,0.18580469721549345
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.0936171961139469,-0.9730615849113278
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.24741806031875,-0.7814725962222946
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-1.2017388923846577,-1.368430767677098
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.384411531861797,-1.602863206973182
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-2.1988897022450806,-0.5487752917932012
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.8134133277158335,-0.0887056090573024
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,1.780193186369039,-0.9423930389482288
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,0.8714437047924164,-0.8009828464615429
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,1.616634735186338,-1.2271136124135706
