,A,Zur,CueR,ZntR
ytf3__wt_pH55_lactate__2,0.913030676570667,-0.9490958605,-0.42085746399999996,0.7648485689999998
ytf3__wt_pH55_HCl__1,1.2095144324919438,-0.5118747335,-0.22507375100000004,0.8731214760000006
ytf3__wt_pH55_HCl__2,1.3433098072455645,-0.4494746684999997,-0.18357455400000067,0.7596499889999997
ytf3__dyieP_pH7__1,1.6351086709335805,-0.7918721215000001,-0.942249737,0.4586733280000006
ytf3__dyieP_pH7__2,1.553834713115427,-0.6714814605000008,-0.9209520690000002,0.5291005389999999
ytf3__dyieP_pH55__1,1.864715410010448,-0.9515237765000002,-1.282868131,0.32492500800000107
ytf3__dyieP_pH55__2,2.398773767809846,-1.0368801985000005,-1.0197200459999998,0.663388588000001
minicoli__aldA_f1c2__1,-1.6677677135491535,0.6665667849602128,-0.2548244123845569,2.0786034659645187
minicoli__aldA_minE__1,-1.248290208560666,0.050051867520044084,-0.6530680701415523,1.634026782020916
minicoli__mg1655_glc__1,1.805227723317725,-0.4521066384680026,-1.8076801649363092,0.13834817241755726
minicoli__mg1655_glc__2,2.186312481244987,-0.2947968514677344,-1.7183131476767954,0.25551986027743645
minicoli__minE_cyt__1,-0.0733580599310425,0.6667127177996726,-0.7143938044433575,1.3210655484411076
minicoli__minE_cyt__2,-0.3268271008799706,0.6117504419176045,-0.9703324821145314,1.3104882793344768
minicoli__minE_fruc__1,0.1153436986185855,-0.4105854502718183,-1.2424407592607798,0.8214946245745836
minicoli__minE_fruc__2,0.099918419316409,-0.4372657096441337,-1.197877995600126,0.8453729402879526
minicoli__minE_glc__1,-0.4664942804440842,-0.13567369889134362,-1.2964265108500568,0.6077357508680565
minicoli__minE_glc__2,0.2910575450737304,-0.2914470593245069,-1.2683101253838434,0.9449558811781378
minicoli__minE_glyc__1,-1.0638031560557866,-0.3969802127051798,0.8073291527109232,1.2196142504812697
minicoli__minE_glyc__2,-1.3284117038670598,-0.2806225102193878,0.4763765617024331,0.8170942501730742
minicoli__minE_Fe_starve__1,-0.7153129084938373,1.0368569828322256,-0.5779975462291205,1.6226356189084576
minicoli__minE_Fe_starve__2,-0.8003925496167702,1.2103399960169643,-0.6408608854179878,1.1038314469256971
minicoli__minE_LB__1,-0.1954845948220355,-0.6334555147632432,-1.8023360814214984,0.314327570010823
minicoli__minE_LB__2,-0.2005580936954861,-0.4833882339910192,-1.7349806336207303,0.15357368191920615
minicoli__minE_N_starve__1,-1.7310689291002634,0.1416094395341112,-0.16605374980579324,1.3666082576507934
minicoli__minE_N_starve__2,-0.9442298361961434,-0.2974223144964219,-0.653901168160445,1.3358203625711995
minicoli__minE_osm__1,-0.771682685457276,1.0040683417770362,-0.4989655042163115,1.6641806491065951
minicoli__minE_osm__2,0.2129215313379505,1.0551210600577487,-0.34572494455351777,1.5647497146618632
minicoli__minE_ph5__1,-0.7758312004094353,0.7071014083070306,0.969553185065272,1.5777167451191074
minicoli__minE_ph5__2,-1.1681503241060045,0.4802592003885797,0.918527826595562,1.4590595680423686
minicoli__minE-pyr__1,-0.6295562343589832,-0.6756784137628671,-0.6329708671047634,1.1216703528051966
minicoli__minE-pyr__2,-0.4933551924371507,-1.362000863155037,-0.14236235953340515,0.7120064194561913
minicoli__minE_sorb__1,0.0309120546940477,-0.3485877188831061,-0.8865137092659134,0.9153617290776488
minicoli__minE_sorb__2,0.1534591872202636,-0.4970444876408786,-0.8456003865021984,0.8072178019376821
minicoli__minE_urid__1,0.4301511983587784,-0.4016682172270771,-1.449365662292719,1.221817951413481
minicoli__minE_urid__2,0.6223783894368153,-0.6231047401391479,-1.8009224929414156,1.0914532977575035
minicoli__W3110_cyt__1,0.9952928213381652,-0.7935928852177767,-2.233391959022668,0.13049593461443187
minicoli__W3110_cyt__2,1.779453950422104,-0.09779545880556563,-2.160443329118018,0.420482416594
minicoli__W3110_glc__1,1.3103815653826694,-1.2288226923249803,-2.1574431520683754,-0.11728481342842745
minicoli__W3110_glc__2,4.239322808912232,-1.4204938005136531,-2.9235637286955765,-0.1787928399756371
minicoli__W3110_glyc__1,1.8597366897423824,-0.8107648142871318,-1.5633662586456527,0.21639436381791727
minicoli__W3110_glyc__2,0.5817548199244734,-0.3744543900049031,-1.4928720068772463,0.16961503842403047
minicoli__W3110_Fe_starve__1,1.2604866573595055,0.1785829189886261,1.6686787238920615,1.1616242060615178
minicoli__W3110_Fe_starve__2,0.9031821253709188,-0.08161509721997806,1.0747523002403705,1.0858111090714475
minicoli__W3110_LB__1,2.709113979576702,-0.5961024601353042,-2.0903116626289515,0.1543539970482959
minicoli__W3110_LB__2,2.094505131649964,-0.7385466925757118,-1.9829321891126703,-0.11443223381330905
minicoli__W3110_N_starve__1,0.4801835511448483,-0.911000758141098,-2.014517016206077,0.5054882479394474
minicoli__W3110_N_starve__2,0.0451923453348888,-0.8286517565027731,-1.7095862635995491,0.4258685939269151
minicoli__W3110_osm__1,1.9849853668019504,0.09514245962001501,-1.749623635150865,0.3150734444346819
minicoli__W3110_osm__2,2.631707782393308,-0.08217731573214683,-1.763685215439743,0.3057563105084027
minicoli__W3110_ph5__1,0.5029809380564921,-0.016659568187665563,-0.2138804582094469,0.613533684937174
minicoli__W3110_ph5__2,1.8568404037848127,-0.08645193056410427,-0.11277688731636905,0.7288893545618746
minicoli__W3110_pyr__1,0.7537093905410543,-0.4822103890868386,-1.010796282706259,0.3453275043642767
minicoli__W3110_pyr__2,0.1067939236876164,-0.11589708562037693,-0.5399591734045179,0.4236513812085434
minicoli__W3110_sorb__1,3.3721716996400017,-1.3946732292758313,-2.81799084012942,-0.08724564334805153
minicoli__W3110_sorb__2,3.3836813139258526,-1.3803805819366881,-2.7616770783275544,0.07729568013984345
minicoli__W3110_urid__1,3.2984832868903977,-1.096073597293883,0.0834565917241612,0.6110788331055046
minicoli__W3110_urid__2,2.5676711157300414,-0.4691477300220628,0.02608512032454513,0.8256680100945593
minicoli__W3110_WT_glc__1,1.3296791899035003,-0.23475692568021425,-1.81885942447256,-0.01631152208568754
minicoli__W3110_WT_glc__2,2.1543372325900974,-0.4539334585454595,-2.195785825451884,0.017688090587643757
minicoli__W3110_WT_osm__1,2.7215681482194465,-0.4346721417505775,-2.056951268095242,0.506184340684543
minicoli__W3110_WT_osm__2,2.689506973991955,-0.17966657929310606,-1.5037225610733715,0.3324709638046777
eep__BOP27__1,0.8082870123920124,-0.911479258243876,-1.1957781247982266,-0.027749394820108183
eep__BOP27__2,1.2233014915002618,-1.090208675487876,-1.1832656103743755,0.04237700764340602
eep__BOP1000__1,1.6125843683042025,-0.8313818302717086,-1.1164867576738242,0.5676232941111969
eep__BOP1000__2,1.6781897229902358,-0.2182142590210132,-1.2580903029639643,0.7348103837694548
eep__BOP27_ndh-cydB-appC__1,-0.5907487421610709,-0.055863485755655695,0.0735212710358315,0.957954680855595
eep__BOP27_ndh-cydB-appC__2,-1.323335598397581,0.03627932986253146,0.21422853408036333,0.7522552976094827
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,4.1545100887165605,-0.8760830479222594,-2.3819677234225685,1.1456053889073736
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,3.5577176553094163,0.036772853549599034,-1.5900992870708557,1.1153889586674568
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,3.199737874918415,-0.8017410583470497,-1.4539833790038434,1.1369510896243489
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,3.6086617040200135,-0.7195527982566778,-1.050208062127977,1.3568187690554954
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.5169102515596384,0.3358474299474814,-0.6185230334607104,0.6060931568646382
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.433679289387548,0.5144043906705811,-0.2164762189866165,1.357941645251489
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,2.0925026145489034,-0.06041135070752812,-1.2532007739315718,0.26029254237167265
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,1.954745109612184,-0.23181140800552316,-1.2654334676489851,0.3406715944815826
eep__BOP27_nuoB-cydB-appC__1,-1.4123992055565433,0.9190250270956924,0.1260613815251066,0.8536486761675368
eep__BOP27_nuoB-cydB-appC__2,-0.297284522874457,0.8454597632280976,-0.4662696175660885,0.9028264562308976
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.274785903560692,0.3973940098723654,-0.9569478987603874,0.7897731561943626
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.87909821632769,0.4362113848791438,-1.0708203505880045,1.0406911632813536
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.1888755704644716,0.3491181626035642,-0.31678393816945416,0.5338482786651335
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.7038093011225279,0.24269845134280746,-0.2827289808345492,0.8805792846048011
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,4.40753525763657,-0.6722883170042229,-2.548376669057469,1.4072643359995816
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,4.1446139923220855,-0.6939143488489741,-2.060234295087703,1.6048265623460498
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.649685204324828,-0.8269437419932313,-1.8079501095740165,1.214144192363534
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,4.31075825692264,-1.0978065794933425,-2.191437747968494,1.3573534368469682
eep__BOP27_ndh-cyoB__1,0.5090600411132671,-0.6475124638450085,-0.4763486353176729,0.5638453984181622
eep__BOP27_ndh-cyoB__2,1.1393209737746377,-0.5427411072180304,-0.3506318533312802,0.7740509219907103
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,4.959286925965317,-0.8430434620502636,-3.039172492763408,1.1160813028386285
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,5.221827257087785,-0.11689727385330252,-2.6856222523948063,1.409575582209941
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,5.814933723236124,-0.11888584576353177,-1.8390076838121916,1.703101077287532
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,4.876671952786942,0.0575488212861277,-1.3647582901483473,1.4715525758692252
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,4.9023329165457685,0.20511026352817208,-2.168518982645356,1.6200714262348272
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,4.6274822087527685,-0.05150520562939054,-2.2920814598388475,1.3593374516489636
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,3.609469345672831,-0.08415671119027658,-2.304478025899975,1.689963692632018
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,3.003796336932393,-0.11981162694855295,-2.009861944716092,1.7300196235265377
eep__BOP27_nuoB-cyoB__1,0.9228488336801792,-0.672975796954959,-0.4093313329835944,0.5467586422643951
eep__BOP27_nuoB-cyoB__2,0.7060425097355304,-0.6856104302321073,-0.3643694735007719,0.7239102020443928
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.136515553514894,0.7511013612072741,0.13800588778658174,0.8255157787813481
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,0.4145484559548857,0.7677337586491824,0.09189775647688947,0.932649678357869
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.6795493591620361,0.5482959826754774,-0.005655250915644672,1.1047179459584129
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.7120996393868133,0.4794313532661789,0.12013266637223907,0.9915874951611006
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.0636843174685522,0.8042365211290932,-0.1185490219836156,0.6546121391009185
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.1901604624484955,0.7007145564935131,-0.1856340435805759,0.8212939812609683
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.8527302520947329,0.3461116754936331,0.3614543304907141,0.6512475109041134
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.5584915603235013,0.4861240376681151,0.16088903495297213,0.7801594899128625
eep__BOP27_ndh-cydB__1,10.393220346645371,-0.302762007634378,-0.043492259379727116,0.6035386370051681
eep__BOP27_ndh-cydB__2,12.667674292362774,-0.09928477330591612,-0.05431915006453725,0.6787642045320856
eep__BOP27_nuoB-cydB__1,3.2318527853803003,-0.3711432689523706,-0.1915656975249318,0.8170569314365119
eep__BOP27_nuoB-cydB__2,2.849938568608497,-0.5656697061164975,-0.08446400271485555,1.121776951512115
DDB2__PD-005_BW25113_Batch_6h__1,2.881476590978076,-0.2580040601790028,-0.16464088575792246,0.15118722150361652
DDB2__PD-005_BW25113_Batch_6h__2,3.074161925757388,-0.3015037144040038,-0.33608333665714696,0.41800887984018864
DDB2__PD-003_BW25113_Batch_9h__1,10.3917066923892,-0.17299707207358228,0.0732840432808235,0.26162673001463155
DDB2__PD-003_BW25113_Batch_9h__2,9.91587537806526,0.039900677990241114,0.2535075705926033,-0.5025212590746309
DDB2__PD-003_BW25113_Fed-batch_6h__1,19.01357549420536,-0.4957486003132781,-0.20592188406821246,0.4837093242909525
DDB2__PD-003_BW25113_Fed-batch_6h__2,18.524395719580436,-0.29547457150819056,0.0008207245439386668,0.7087598140804072
DDB2__PD-005_BW25113_Fed-batch_6h__1,19.14290490070558,-0.3244926838095949,-0.13773794253534,1.0943211479631874
DDB2__PD-005_BW25113_Fed-batch_6h__2,18.892378292113605,-0.764785448574063,-0.2070420028941875,1.0168205460631643
DDB2__PD-005_BW25113_Fed-batch_6h__3,18.90750342217969,-0.3952355560021479,-0.4619105669385464,0.8441464720175356
DDB2__PD-005_BW25113_Fed-batch_15h__1,19.30352041408649,-0.3102198032289367,-0.5883407915302126,0.7351955026497228
DDB2__PD-005_BW25113_Fed-batch_15h__2,19.27709156540453,-0.2139772628308876,-0.5901659727411834,1.0427487741550578
DDB2__PD-003_BW25113_Fed-batch_21h__1,18.744146747946253,-0.3830197007679877,-0.1799747942363128,0.4032819579693205
DDB2__PD-003_BW25113_Fed-batch_21h__2,20.09336221069456,-0.025789846808732086,-0.8175402245736993,1.4927849621554126
DDB2__PD-004_del-basS_Batch_6h__1,0.3764298162052574,-0.25188729440773816,-0.5355603526165815,0.5317129397071172
DDB2__PD-004_del-basS_Batch_6h__2,1.2704001409128889,-0.23137079010249104,-0.39661180202898105,0.4300743441913673
DDB2__PD-004_del-basS_Fed-batch_6h__1,18.907233468621207,-1.458659853094848,-0.6762970241770665,1.0375973372455791
DDB2__PD-004_del-basS_Fed-batch_6h__2,18.20918531783653,-0.7942410473320924,-0.3228328215175376,1.0268964683365134
DDB2__PD-004_del-basS_Fed-batch_15h__1,18.699358132605425,-0.4993184951483318,-0.6433624143774184,0.8926934073502766
DDB2__PD-004_del-basS_Fed-batch_15h__2,18.49931454248754,-0.16889909597463593,-0.6370110550945913,0.9959529334206351
DDB2__PD-004_del-kdpE_Batch_6h__1,1.932354687454364,-0.3298033177299686,-0.6988491924105169,0.4337414638381967
DDB2__PD-004_del-kdpE_Batch_6h__2,2.263802321725734,-0.07203053355704547,-0.5123021009331028,0.8010298512902496
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,19.409489370369226,-1.0605415305432777,-0.6364289188199725,0.7966567483011566
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,19.34586493169224,-1.2284045698150363,-0.6112547037937537,1.0555235386548851
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,19.36698913695882,-0.3303143893982208,-0.4824094679580026,0.8421404028287753
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,18.77954866927784,-0.008079288369677862,-0.6441340440083785,1.1109241810977446
DDB2__PD-005_del-phoB_Batch_6h__1,1.492856880677066,-0.2906180666351661,-0.07872523035699698,0.5285221558779574
DDB2__PD-005_del-phoB_Batch_6h__2,3.0632896997654986,-0.35146957832091275,-0.7110966977825504,0.5334053322847545
DDB2__PD-005_del-phoB_Batch_6h__3,2.2180941759844925,-0.02537829890382604,-0.8541632566854975,0.4171019577827808
DDB2__PD-003_del-phoB_Batch_9h__1,12.729600826712732,-0.14881557631656772,-0.39013836717241546,0.17264634347656838
DDB2__PD-003_del-phoB_Batch_9h__2,13.304515133783791,0.030744482180245388,-0.1575402902936558,-0.4236061975172927
DDB2__PD-003_del-phoB_Fed-batch_6h__1,19.06403465617674,-0.7444053479508623,0.11956412732281765,0.4136066674184367
DDB2__PD-003_del-phoB_Fed-batch_6h__2,18.669053819732262,-0.7269357688452267,-0.3009472775580688,0.5765662956573845
DDB2__PD-005_del-phoB_Fed-batch_6h__1,17.90832498056287,-0.3592863887352724,-0.7234828103441355,0.5922500240683908
DDB2__PD-005_del-phoB_Fed-batch_6h__2,18.704751842684416,-0.483932828611577,-0.3719938665285651,0.9862968442077841
DDB2__PD-005_del-phoB_Fed-batch_15h__1,19.65188320246948,-0.31318848373870445,-0.6663938593966751,1.2000023576409813
DDB2__PD-005_del-phoB_Fed-batch_15h__2,19.481995462411376,-0.3965167922666959,-0.5374929090307932,1.200823638594625
DDB2__PD-003_del-phoB_Fed-batch_21h__1,19.17942533502938,-0.14960789216989226,-0.4181205019635481,0.40609816238954105
DDB2__PD-003_del-phoB_Fed-batch_21h__2,18.24268071446301,0.09041910247556384,-0.5328321044871638,0.2783036855584609
DDB2__PD-004_del-qseB_Batch_6h__1,2.719644057233669,-0.2566202747627981,-0.2392712790676059,0.7566109161528995
DDB2__PD-004_del-qseB_Fed-batch_6h__1,19.159393950836687,-1.0705155306833474,-0.2948854302284607,1.008656514960732
DDB2__PD-004_del-qseB_Fed-batch_6h__2,19.144572905761933,-0.809987652059097,-0.19928277912682724,0.9612610931255724
DDB2__PD-004_del-qseB_Fed-batch_15h__1,19.32284255844447,-0.13910911897226175,-0.4900555456378868,0.9589862194321306
DDB2__PD-004_del-qseB_Fed-batch_15h__2,19.08297643408239,-0.3575312410910447,-0.4058983544552728,1.0511579156476127
DDB2__PD-004_del-qseC_Batch_6h__1,3.1161009363502825,-0.2582196048247951,-0.03176514972533173,0.7328838883111821
DDB2__PD-004_del-qseC_Batch_6h__2,3.026599637356599,0.10817428358406468,-0.1676695078941748,0.5508255793343659
DDB2__PD-004_del-qseC_Fed-batch_6h__1,19.597172133112053,-1.2936032000482198,-0.6796532846178165,0.8627194613720475
DDB2__PD-004_del-qseC_Fed-batch_6h__2,18.65773787679291,-1.2061520253605789,-0.3966004570632585,1.1755082387063889
DDB2__PD-004_del-qseC_Fed-batch_15h__1,19.55937604693486,-0.17692831680765675,-0.6974592726948474,0.9013496553066966
DDB2__PD-004_del-qseC_Fed-batch_15h__2,18.96097518559236,-0.25053878807950797,-0.6426002750392934,1.1343770019193924
DDB2__PD-005_del-qseF_Batch_6h__1,3.193522216178216,-0.4671415323048525,-0.40232785820868777,0.5858962796036353
DDB2__PD-005_del-qseF_Batch_6h__2,2.601174054767258,-0.2244534130763816,0.2072593438313888,0.9213218374840482
DDB2__PD-003_del-qseF_Batch_6h__1,10.787964185769562,0.07866377350447706,-0.1104577549711161,-0.4030041980708381
DDB2__PD-003_del-qseF_Batch_6h__2,10.508838456593072,-0.2520757127840039,0.08607549607465259,0.14411113150633525
DDB2__PD-003_del-qseF_Fed-batch_6h__1,19.21781827187683,-0.2959378472711727,-0.05874930462919181,0.4765360013254263
DDB2__PD-003_del-qseF_Fed-batch_6h__2,18.79713025507984,-0.4597989650724657,-0.5714457454382176,0.9717377223891468
DDB2__PD-005_del-qseF_Fed-batch_6h__1,18.92887365202928,-0.5247813766988942,0.3387640065731521,0.9031560912062098
DDB2__PD-005_del-qseF_Fed-batch_6h__2,18.982760761771736,-0.8181312607917599,-0.15832939854133166,0.7881405897078038
DDB2__PD-005_del-qseF_Fed-batch_6h__3,18.94383128490265,-0.48585765879537396,-0.3818145998250824,1.043964560525696
DDB2__PD-005_del-qseF_Fed-batch_15h__1,19.61966497674688,-0.014150910059163913,-0.6288388290130928,1.0332665261191345
DDB2__PD-005_del-qseF_Fed-batch_15h__2,19.936989956357923,-1.0531662883986348,-0.807195810466296,1.6059199585825192
DDB2__PD-003_del-qseF_Fed-batch_21h__1,18.70782725506101,-0.20954979614338853,-0.19888044812355155,0.5835038160724366
DDB2__PD-003_del-qseF_Fed-batch_21h__2,18.938112624123555,-0.3342359243417876,-0.2801000468343027,0.1609952357013169
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,3.240339537498205,-0.35906313089301456,0.11824779388647765,0.8252783448358629
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,3.591442139176329,0.08285471730692784,-0.2320874959488899,0.5727286298757566
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.094392652483859,0.1088086961127992,-0.18668914696372685,-0.028433472153328587
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,19.03604873234441,-0.6514430504553079,0.0178986988729184,1.1249227098838626
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,18.886012807356423,-0.724835151414835,-0.4186403948339423,0.8915834524300825
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,19.286793231138,-0.0626232486133036,-0.5257335714802069,0.9130473121454871
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,19.38599289495641,-0.6008565692645709,-0.3846728530236385,1.057109711829188
DDB3__PD-009_del-arcA_Batch_6h__1,1.0752565028102543,-0.14900087444399812,-0.3183150943329052,0.2793321023185253
DDB3__PD-009_del-arcA_Batch_6h__2,0.0793449259454211,-0.26545986912111985,-0.4609760393071039,0.4225229507601407
DDB3__PD-009_del-arcA_Fed-batch_6h__1,20.485810430417825,-0.716670808046727,-0.57959215019841,1.1307803560561966
DDB3__PD-009_del-arcA_Fed-batch_6h__2,20.93514479803324,-1.102737818761705,-1.112008265266411,0.8548481990663896
DDB3__PD-009_del-arcA_Fed-batch_15h__1,20.580831764214867,-0.2883886739615029,-0.20320486184662198,0.3164091050811466
DDB3__PD-009_del-arcA_Fed-batch_15h__2,19.932248447825646,-0.4139421337546718,-0.8065374504421525,0.8660757599444961
DDB3__PD-006_del-baeR_Batch_12h__1,3.1116033103189085,-0.20813398615539305,-0.09966251018109153,0.7473773404143245
DDB3__PD-006_del-baeR_Batch_12h__2,1.1127528109113962,-0.4225856588822783,-0.4920777273263974,0.9667267164358124
DDB3__PD-009_del-baeR_Batch_12h__1,3.0530128558697087,-0.2786666458853011,0.4085112438138809,1.0262135245732225
DDB3__PD-009_del-baeR_Batch_12h__2,4.587423115454904,-0.12584537962627884,-0.041025150034387885,1.2996759022509874
DDB3__PD-006_del-baeR_Fed-batch_12h__1,20.326381339595304,0.02212435459075479,0.7761653060443692,0.9141876056033488
DDB3__PD-006_del-baeR_Fed-batch_12h__2,20.72995844493747,-0.2872738124864407,0.7470344993251716,1.0946386006011206
DDB3__PD-009_del-baeR_Fed-batch_12h__1,21.500736870674803,-0.8245269071506138,-0.6649944243114714,1.13548124657979
DDB3__PD-009_del-baeR_Fed-batch_12h__2,20.114481403761012,-0.5222488188161679,-0.32951486449581946,0.8480864779963984
DDB3__PD-009_del-baeR_Fed-batch_18h__1,20.567011118924032,-0.43847591756261295,-0.3307092247782633,0.26320768743913003
DDB3__PD-006_del-lsrB_Batch_6h__1,3.293336661442229,-0.24305632901815602,-0.1622371730466483,0.622422267622528
DDB3__PD-006_del-lsrB_Batch_6h__2,2.63845465928685,-0.2884168375515719,-0.1694016699488241,0.42241976994261066
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,20.154635467243224,-0.08054388420964287,-0.3483642757210079,0.9942416612867602
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,18.96908160040436,-0.2988974476033279,-0.26674548507882445,1.1615922827240084
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,18.921463612515456,-0.2434670438847801,-0.3208498292308315,1.1920792344848878
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,18.71591399911032,-0.04654098756064773,-0.2371136057338896,0.8929822347547294
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,19.216793544486208,-0.016456946486558266,-0.1047753908507394,1.0525501914317037
DDB3__PD-009_del-lsrK_Batch_6h__1,0.8495876343232251,-0.14858388807982426,-0.7950783405255121,0.472786019031429
DDB3__PD-009_del-lsrK_Batch_6h__2,1.7543307833612038,-0.14779903614757295,-0.7631747126840134,0.6032885415615006
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,19.092229913562832,-0.6462115900620029,-0.09228295081839644,1.3012230983192108
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,20.093237430427944,-0.6973707259357624,-0.3093549993761835,1.1831970867922674
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,19.935598061934435,-0.0788852522731931,-1.3859400897644845,0.6276178460267721
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,18.875945716533277,-0.06179102566200623,-0.3447616961216422,1.280696694110785
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,19.03666274183037,0.2314734106244556,-0.6981431362518631,0.7445740346950949
DDB3__PD-006_del-lsrR_Batch_6h__1,2.9716608102988324,-0.3766720526466978,-0.6489469630139117,0.821624363395876
DDB3__PD-006_del-lsrR_Batch_6h__2,3.034001398995497,-0.37241515966203664,-0.838992929733422,0.8251779037776172
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,19.08912388327713,-0.7721567800136553,-0.4571836819624631,0.9813628240187402
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,18.939622651299928,-1.328908567802305,-0.4739439143148072,1.147218895319643
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,19.102301438401646,-0.3823391791473609,-0.6692280610594485,0.8231194423138977
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,19.01219844994532,-0.355174778664666,-0.4817145195887633,0.9494995068351306
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,19.450727191130905,-0.2476568742920344,-0.6096854432103616,0.9633398566184112
DDB3__PD-009_del-luxS_Batch_6h__1,-0.3825205487186464,0.005730235296930175,-0.27969723596655793,0.5749562608080128
DDB3__PD-009_del-luxS_Batch_6h__2,1.6915281631377526,0.15631030879118854,-0.21643984903787586,0.1508821901302424
DDB3__PD-009_del-luxS_Fed-batch_6h__1,19.895116716630188,-0.7157584860742805,-0.11069686427365966,1.3358671681296173
DDB3__PD-009_del-luxS_Fed-batch_6h__2,19.068299938827565,-0.5622652251323323,-0.3655591096346251,1.27106781855818
DDB3__PD-009_del-luxS_Fed-batch_15h__1,19.752675071037803,-0.1806289072617373,-0.23075596217640196,0.9757772444040348
DDB3__PD-009_del-luxS_Fed-batch_15h__2,20.194430608507,-0.051499504652155366,-0.3773032269403212,0.9566035358091708
DDB3__PD-006_del-rpoS_Batch_9h__1,3.157324291252475,-0.026968559427205108,-0.8241268733722,0.8548637057896373
DDB3__PD-006_del-rpoS_Batch_9h__2,3.577090850946038,-0.05240570540770762,-1.0911576102353315,0.663285017841508
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,20.928347079793166,-0.12050156825449942,-0.5577288061503554,0.7424529135183011
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,21.16774234988065,0.06624828088453949,-0.2716584547848031,0.7201506015907286
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,21.13717333272538,-0.15612797763836195,-0.7821379151775583,0.7537706012057885
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,21.373722801737845,-0.14871619324683838,-1.139975300523643,0.7468908530665779
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,21.589701793951352,0.4884667870351409,-0.7586413415028126,1.1725907232295194
DDB3__PD-009_del-tnaA_Batch_6h__1,6.4813065028296535,-0.21428822392159752,-0.14883384459399984,0.5408182960890979
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,19.05446803814921,-1.1309250417802923,-0.3138734231412723,1.0332291106342977
