,A,Fnr,NarL
opex__naocl_amp__3,1.5539051973,-0.21893380140000002,-0.1240622452
opex__naocl_kan__1,1.1761552622,-0.16718556510000002,-0.0397945673
opex__naocl_kan__2,1.6454751324,-0.0667269998,-0.125197956
opex__naocl_kan__3,1.4461217464,-0.4111659637,0.0010305237
opex__naocl_nor__1,0.4022691822,-0.31117580580000004,-0.1249543537
opex__naocl_nor__2,0.5379251737,-0.3408750725,-0.0325094459
opex__naocl_nor__3,1.3018030076,-0.2263890443,-0.1724386933
opex__naocl_rif__1,3.3938104477,-1.9176765598,0.7657547371000001
opex__naocl_rif__2,3.4041216122,-2.0005578852,0.7910535291
opex__naocl_rif__3,3.1049513056,-1.6690285604000001,0.7370861622
phage_lysogen__wt_ctrl__1,-0.4105327694,0.3179345689,0.1253235786
phage_lysogen__wt_ctrl__2,-0.5043147567,0.18223048190000002,-0.0846423338
phage_lysogen__wt_ctrl__3,0.9148475261000001,-0.5001650508000001,-0.0406812448
phage_lysogen__O104_H4__1,-0.3638412244,0.5251016409,0.35971976240000003
phage_lysogen__O104_H4__2,0.5308254677,0.1786556813,0.46663715100000003
phage_lysogen__O104_H4__3,3.5349410208,-0.6112737865,0.5980069538
phage_lysogen__O157_H7_PA8__1,-0.6202058020000001,0.5262288232,0.4190158688
phage_lysogen__O157_H7_PA8__2,1.2862309328000001,-0.2727957778,0.49050310150000004
phage_lysogen__O157_H7_PA8__3,3.9275337025,-0.6946207608,0.9324703254000001
phage_resist__ygbE_oe__1,3.2231777314,-0.119554107,1.6004875978
phage_resist__wt__1,-1.9366631462,-0.3170220687,-1.2078155316
phage_resist__wt__2,-0.4213789174,0.4426468001,0.1478193939
phage_resist__wt__3,1.1872222241000001,-0.005799319900000001,0.5778896560000001
phage_resist__wt__4,1.1708198395,-0.1198254115,0.48210648170000003
phage_resist__ygbE_oe__2,-1.5332452537,0.4505488275,0.32981440300000003
phage_resist__ygbE_oe__3,-1.1733230123,0.2816095837,0.2835378013
phage_resist__ygbE_oe__4,-1.1259279024,0.2166968225,0.6685160269
phage_resist__yahA_oe__1,-0.6470981304,1.4108055474,1.2042529344
phage_resist__yahA_oe__2,-0.5314408321,1.4817713212,1.1740473575
phage_resist__yahA_oe__3,-0.4722076102,1.4869945274,1.2045164714
phage_resist__yrfF_ko__1,0.7709376348,0.3310877378,0.6950498322
phage_resist__yrfF_ko__2,0.3845233255,0.3901382749,0.6422432227
phage_resist__yrfF_ko__3,1.4357091031,0.0408617343,0.7213649933
pollution__wt_ctrl__1,0.3686856175,-0.0814799261,-0.22207445720000002
pollution__wt_ctrl__2,1.08961649,-0.2479318523,0.11951122400000001
pollution__wt_ctrl__3,-1.4583021076,0.3294117784,0.1025632332
pollution__wt_urban__1,0.3788513732,0.47526292600000003,-0.2897964329
pollution__wt_urban__2,0.27401666080000003,0.399529935,-0.38930924710000003
pollution__wt_urban__3,-0.2528344373,0.4636494588,-0.4750198538
pollution__wt_diesel__1,-2.1357678573,0.4731850638,-0.060869944100000004
pollution__wt_diesel__2,1.1386309216,0.10933264640000001,0.219839851
pollution__wt_diesel__3,0.0626233066,-0.3342927867,0.1249547648
pollution__evo_diesel__1,-0.6739873301,0.12056433700000001,-0.5165319329
pollution__evo_diesel__2,-1.7503310346,0.29229301500000004,-0.2281622478
pollution__evo_diesel__3,-1.1918905116,0.23799157110000002,-0.7624830522
ppGpp__wt_relAtrunc_00m__1,-0.21223944090000002,-0.0411554648,-0.1924147068
ppGpp__wt_relAtrunc_00m__2,-0.4534512834,-0.2025695905,0.0671026978
ppGpp__mut_delrelA_10m__1,-0.0502067894,0.5362358304,0.9901104417000001
ppGpp__mut_delrelA_05m__1,-0.2130363864,0.4017882678,0.5738845173
ppGpp__mut_delrelA_10m__2,0.1636757316,0.3807298423,0.9514955949
ppGpp__mut_delrelA_10m__3,-0.0089050723,0.5917958579,1.1686499769
ppGpp__mut_delrelA_00m__1,-0.6411435269,0.5170737542,0.6307025854
ppGpp__mut_delrelA_00m__2,-0.7547886018000001,0.3270566549,0.4239319917
ppGpp__mut_delrelA_05m__2,-0.6261866942000001,0.29859400950000003,0.5241369097
ppGpp__mut_delrelA_05m__3,-0.6355180248,0.4231736048,0.7045524360000001
ppGpp__mut_delrelA_00m__3,-0.5629129839,0.46268946920000004,0.5315418983
ppGpp__wt_delrelA_10m__1,1.9117285,0.1092882143,1.6931631819000001
ppGpp__wt_delrelA_05m__1,1.0143292738,-0.1709551273,0.8817612938
ppGpp__wt_delrelA_05m__2,1.2522742178000001,-0.1236654839,0.8665839936
ppGpp__wt_delrelA_10m__2,1.4601708057,0.2443210787,1.6733409549
ppGpp__wt_delrelA_10m__3,1.8960276720000002,0.2046474319,1.7355360369000001
ppGpp__wt_delrelA_00m__1,-0.17564271650000002,0.0131317333,-0.0605163211
ppGpp__wt_delrelA_00m__2,0.025884329100000002,0.0016198894000000001,0.0505840361
ppGpp__wt_delrelA_05m__3,1.1493535275,-0.068830864,0.8196507850000001
ppGpp__wt_delrelA_00m__3,0.1497583875,-0.014751622800000001,0.009932285
ppGpp__mut_relAtrunc_10m__1,-0.43336705540000003,0.2993968877,0.3551519179
ppGpp__mut_relAtrunc_05m__1,-0.5648728499,0.2372887783,0.2717580786
ppGpp__mut_relAtrunc_05m__2,-0.8025911487,0.2941459511,0.4722876371
ppGpp__wt_relAtrunc_10m__1,-0.612176296,-0.2101261882,-0.2883396092
ppGpp__wt_relAtrunc_10m__2,-0.1185126202,-0.1270523133,-0.2178965834
ppGpp__wt_relAtrunc_10m__3,-0.3918231735,-0.0790129266,-0.27739284940000003
ppGpp__mut_relAtrunc_00m__1,-0.3044581068,0.5584079094000001,0.5559413535000001
ppGpp__wt_relAtrunc_00m__3,-0.08925898060000001,0.0044322814,0.1662981304
ppGpp__wt_relAtrunc_05m__1,-0.5694970644,-0.1535203644,-0.207634334
ppGpp__wt_relAtrunc_05m__2,-0.49961718730000004,-0.1989277479,-0.35920091730000003
ppGpp__wt_relAtrunc_05m__3,-0.23363433860000002,-0.11060810300000001,-0.2164583904
ppGpp__mut_relAtrunc_00m__2,-0.1542888647,0.1314688236,0.341689538
ppGpp__mut_relAtrunc_00m__3,-0.4618432537,0.1838631336,0.41433005580000004
ppGpp__mut_relAtrunc_10m__2,-0.435314898,0.1477637272,0.1643844771
ppGpp__mut_relAtrunc_05m__3,-0.7071389912,0.3884039694,0.3985071779
ppGpp__mut_relAtrunc_10m__3,-0.8047552766,0.3191821125,0.35461388920000003
pressure__high_pressure__1,-3.2702183232,0.7734956825,-0.9388010775000001
pressure__high_pressure__2,-1.8938898086,0.7219430089000001,-0.6745487105
pressure__low_pressure__1,-0.5325163029000001,0.1790881402,-0.020260472800000002
pressure__low_pressure__2,0.5325163029000001,-0.1790881402,0.020260472800000002
quantum_dots__ctrl__1,0.0283599686,0.12426001610000001,-0.10862044400000001
quantum_dots__ctrl__2,-0.0283599686,-0.12426001610000001,0.10862044400000001
quantum_dots__cdte_light__1,0.5312473897000001,0.6018622403,-0.20038221420000002
quantum_dots__cdte_light__2,1.0453066168,0.6799802673,0.1431525804
quantum_dots__cdte_dark__1,1.5077279153,0.3707996442,-0.24373348350000001
quantum_dots__cdte_dark__2,2.1221436265,0.46834393950000003,-0.16452277310000002
quantum_dots__cdse_light__1,1.2994411986,0.1720929292,-0.2856081164
quantum_dots__cdse_light__2,2.1438759733,0.11808093680000001,-0.0238121763
quantum_dots__cdse_dark__1,2.6297148576,0.3892559581,0.0673951557
quantum_dots__cdse_dark__2,0.2915107521,0.2630490143,0.2663090582
raman__wt__1,-0.5965309454000001,0.1685579585,0.056704150800000006
raman__del_cyaA__1,-7.8611216062,0.6340361556,1.479586695
raman__del_cyaA_01mM__1,-10.1117744491,0.5859364184,1.639253818
raman__del_cyaA_05mM__1,-5.1459529183,0.1388133504,1.3770820739
raman__del_cyaA_1mM__1,-0.040021541,0.1720571806,0.7792600630000001
raman__wt__2,0.0344101224,0.17014523580000002,-0.0445686966
raman__del_cyaA__2,-10.2819714262,0.4002211491,1.4481519999999999
raman__del_cyaA_01mM__2,-9.8295258529,0.6187439533,1.4373939677
raman__del_cyaA_05mM__2,-6.4348032657,-0.0231897728,2.4694155805999998
raman__del_cyaA_1mM__2,-0.5677848134,0.1774231919,0.5968325534000001
raman__wt__3,0.562120823,-0.3387031943,-0.0121354542
raman__del_cyaA__3,-9.6308552519,0.6168372836,1.5365692734
raman__del_cyaA_01mM__3,-8.7965228433,0.47221863690000004,1.1944590751
raman__del_cyaA_05mM__3,-6.3191902229,0.1866437766,0.8287414566
raman__del_cyaA_1mM__3,-0.6043925414,0.5095188969000001,0.5234341099
rand_barrel__mut_nanE__1,-2.1957029097,0.1745111691,0.0122861384
rand_barrel__mut_nanE__2,-2.3040996157,0.1781953679,-0.0858173234
rand_barrel__mut_nanE__3,4.6400629108,0.6569750524,-0.29398723920000003
rand_barrel__mut_pdxJ_1__1,-0.13985338320000001,0.1787996128,-0.11454335530000001
rand_barrel__mut_pdxJ_1__2,-0.0993032989,0.11778360900000001,0.2151462495
rand_barrel__mut_pdxJ_1__3,3.4711415533,0.654130041,-0.0620120392
rand_barrel__mut_pdxJ_2__1,-1.0119042253,0.13318347290000002,-0.0270007778
rand_barrel__mut_pdxJ_2__2,0.0606107851,0.0482401603,0.0481567592
rand_barrel__mut_pdxJ_3__1,-2.0593871659,0.1520617836,0.082140617
rand_barrel__mut_pdxJ_3__2,-1.7326094297,0.022923051700000002,0.20203678830000002
rand_barrel__del_serB__1,0.3994909876,-0.012503975300000001,-0.025006627
rand_barrel__del_serB__2,-0.3994909876,0.012503975300000001,0.025006627
rockhopper__CV104_pHDB3__1,-3.1831941706,-0.5360698087,-2.1238755546
rockhopper__CV104_pHDB3__2,-3.4598431451,-0.1752285714,-1.9248298331
rockhopper__CV104_pHDB3__3,-3.8234689995,0.0422851349,-1.6931748922
rockhopper__CV104_pLCV1__1,-3.7760873112,-0.1848959024,-2.0237864724
rockhopper__CV104_pLCV1__2,-3.6792594984,-0.11445331630000001,-1.9135664945
rockhopper__CV104_pLCV1__3,-3.6208681386,0.109365481,-1.8198528319
rockhopper__wt_lb__1,-3.0012292997,0.07952887700000001,-1.2003054988
rockhopper__wt_lb__2,-2.6702236021,-0.1709218388,-0.8426649982000001
rockhopper__wt_lb__3,-2.7344178980000002,0.1546433043,-1.1818286916
rockhopper__wt_lb_aMG__1,-3.3924097918,0.24525902700000002,-0.2348409917
rockhopper__wt_lb_aMG__2,-3.2381062465,-0.0468967645,-0.6748495210000001
rockhopper__wt_lb_aMG__3,-3.6410385471,0.2451304448,-0.78678222
rockhopper__del_sgrR_lb_aMG__1,-3.2848052091,0.3046829473,-0.1825263235
rockhopper__del_sgrR_lb_aMG__2,-3.3222804005,0.5800346571,-0.0445204394
rockhopper__del_sgrR_lb_aMG__3,-3.8409477807,0.41055047240000003,-0.3660800893
rockhopper__del_sgrS_glyc_aMG__1,-2.9018694729,0.3495013483,-0.7796313167000001
rockhopper__del_sgrS_glyc_aMG__2,-2.4599251144,0.2135503367,-0.6203881761000001
rockhopper__del_sgrS_glyc_aMG__3,-1.9641974386,0.27022110390000004,-1.1406679103
rockhopper__del_sgrS_glyc__1,-4.4341314734,-0.5960188213000001,-2.095595951
rockhopper__del_sgrS_glyc__2,-4.6736985266,-0.5153006611000001,-1.7255578059
rockhopper__del_sgrS_glyc__3,-4.0239363816000004,-0.7494009207,-2.0588338165
rockhopper__wt_lb_aMG__4,-4.3225239742,0.9373966127000001,-0.2600976211
rockhopper__wt_lb_aMG__5,-3.398458582,0.524749906,-0.3351713465
rockhopper__wt_lb_aMG__6,-3.6842217308,0.5390292830000001,-0.3279873786
rockhopper__wt_glyc_aMG__1,-3.1474375024,0.1927103994,-0.9964165641
rockhopper__wt_glyc_aMG__2,-3.7019526019,-0.2721809743,-1.5132070228
rockhopper__wt_glyc_aMG__3,-3.4765096663,0.0942445324,-1.2810773083
rockhopper__wt_glyc__1,-4.1278495876,-0.5028454892,-1.716588631
rockhopper__wt_glyc__2,-4.0405900193,-0.7619765309000001,-2.217729829
rockhopper__wt_glyc__3,-4.9708330701,-0.7772664028,-2.1868854681
rockhopper__CV108_glyc_aMG__1,-1.5084840911000001,-0.1627574406,0.438458194
rockhopper__CV108_glyc_aMG__2,-2.1975290084,0.1195934634,0.7679634367
rockhopper__CV108_glyc_aMG__3,-3.8871520423,0.585866443,1.2636967111000001
rockhopper__wt_glyc__4,-0.0327435107,-0.2748920794,-0.1698607039
rockhopper__wt_glyc__5,-2.5283460017,-0.023622468400000003,-0.3732044211
rockhopper__wt_glyc__6,2.9920309046,-0.0868330756,0.5221025507
rockhopper__wt_glyc_aMG__4,-0.37597473400000003,0.8093858327,1.4006188512
rockhopper__wt_glyc_aMG__5,-1.8430445908,0.6000033542000001,1.1904970975
rockhopper__wt_glyc_aMG__6,-3.5839503948,0.9300053628,1.3947751706
rockhopper__wt_glyc__7,2.4436806747,0.3147084383,1.4861170212
rockhopper__wt_glyc__8,0.6405635147000001,0.8163029064,1.6957112561
rockhopper__wt_glyc__9,2.7324771817,0.4865455977,1.6054620824999999
rockhopper__wt_glyc__10,3.5506007289,-0.19694005890000002,0.5192033906
rockhopper__wt_glyc__11,2.0135343492,0.5357216237,0.3483575336
rockhopper__wt_glyc__12,1.3274748356,0.471097539,0.4873152184
rpoD__wt__1,-0.1104328807,-0.2306984564,-0.0267978704
rpoD__wt__2,0.2963108739,0.27096734170000003,0.2364860393
rpoD__rpoD_mut__1,1.4760343042000001,0.11141910790000001,-0.0133665929
rpoD__rpoD_mut__2,-1.6804909522,0.8818179069000001,-0.2734320665
rpoD__rpoD_mut__3,-0.028478702300000002,0.17360545200000002,-0.4882434739
rpoD__wt__3,-0.18587799330000002,-0.0402688853,-0.2096881689
rpoN_peptide__ctrl__1,0.0610845032,0.07876370120000001,0.0023518207
rpoN_peptide__ctrl__2,0.0472689819,0.0458313293,0.0699067466
rpoN_peptide__ctrl__3,-0.10835348510000001,-0.1245950304,-0.0722585673
rpoN_peptide__nminus__1,-0.1690394089,0.07101942430000001,0.0024208119
rpoN_peptide__nminus__2,-0.0585411121,0.029034705900000003,0.083799629
rpoN_peptide__nminus__3,-0.2318190464,-0.07063298700000001,-0.0762617828
rpoN_peptide__nplus__1,-1.8014641763,-0.4390160696,-0.8993829435
rpoN_peptide__nplus__2,-1.7619931504,-0.5132100212,-0.8739742540000001
rpoN_peptide__nplus__3,-1.7191014868,-0.5274770167,-0.9014032147000001
rpoN_peptide__s54_wt__1,0.191036918,-0.0473843372,0.3173716744
rpoN_peptide__s54_wt__2,0.1381475971,-0.0589448946,0.16772660120000002
rpoN_peptide__s54_wt__3,0.3205753538,-0.1527826934,0.4003626234
rsd__wt_ee__1,0.6272984876000001,-0.1087062049,-0.4025870657
rsd__wt_ee__2,-0.6272984876000001,0.1087062049,0.4025870657
rsd__del_rsd_ee__1,1.2613917342,-0.0279470508,0.0925693751
rsd__del_rsd_ee__2,0.1937119756,-0.0884184305,0.19458633690000002
rsd__del_ssrS_ee__1,1.5484835658,0.523433386,-0.1438711512
rsd__del_ssrS_ee__2,0.5714053573,0.3201135047,0.7490306755
rsd__del_rsd_ssrS_ee__1,-5.1384851306,0.2712930537,0.074671387
rsd__del_rsd_ssrS_ee__2,-5.7393804362,0.6900611251000001,0.0628747348
rsd__del_rpoS_ee__1,3.4296099777,0.7065502985000001,0.7513948821
rsd__del_rpoS_ee__2,3.4655185565,0.6768054222000001,0.3131183033
rsd__wt_me__1,1.2904578343,-0.1630534231,0.3595359897
rsd__wt_me__2,1.2175186255,-0.11977652670000001,0.3169229059
rsd__del_rpoS_me__1,4.0470080896,0.1754536481,0.4681281316
rsd__del_rpoS_me__2,3.8689124914,0.2047409573,0.6968841331000001
rsd__wt_ts__1,-1.7969996638999999,0.6816640879,-1.4545875465
rsd__wt_ts__2,-2.5145751235000002,0.8185960482,-1.5284104128
rsd__del_rsd_ssrS_ts__1,-3.3232176589,0.7219122925,0.0659154057
rsd__del_rsd_ssrS_ts__2,-3.198370624,0.7857176267,0.0430623392
rsd__del_rpoS_ts__1,-4.8111721588,1.6269512069,-0.2841817847
rsd__del_rpoS_ts__2,-4.7770189531,1.7264439833,-0.33706655680000003
rsd__wt_s__1,-3.0817152347,1.3975523745,-1.6854997535
rsd__wt_s__2,-3.3628075779,1.3710309417,-1.7868715421
rsd__del_rsd_s__1,-2.6759372557,1.4797326518,-1.491642471
rsd__del_rsd_s__2,-2.4849183079,1.3890769,-1.3636360714
rsd__del_rsd_ssrS_s__1,-3.6446653776,1.9067585004,-1.1860137782
rsd__del_rsd_ssrS_s__2,-2.6436938265,1.8625522063000002,-0.9215139918
rsd__del_rsd_ls__1,-3.9928740921,1.2300910035000001,-1.4481110331
rsd__del_rsd_ls__2,-3.042810822,1.064799884,-1.0289320185
rsd__del_ssrS_ls__1,-3.8298371232,1.4783430668,-1.6622604147
rsd__del_ssrS_ls__2,-4.6439427477,1.1249858676,-2.0043529381
rsd__del_rsd_ssrS_ls__1,-1.1609591841,1.7596019351,-0.2504223511
rsd__del_rsd_ssrS_ls__2,-2.0084748789,1.6288132779,-0.8332494568000001
rsd__del_rpoS_ls__1,-2.4348049097,0.9203576051000001,-1.3542276922
rsd__del_rpoS_ls__2,-0.6998606708,1.2506586523,-0.5478662345
sdsR_ryeA__wt_3h__1,-2.1318783122,0.0336110383,-0.1026337939
sdsR_ryeA__wt_8h__1,-13.2182410645,0.9670152922,-0.8739951331
sdsR_ryeA__wt_3h__2,2.1318783122,-0.0336110383,0.1026337939
sdsR_ryeA__wt_8h__2,-13.0723241426,0.9802278685,-0.8475719968000001
starve_series__t00_growth1__1,-0.3428638013,-0.0940147947,0.0693966778
starve_series__t00_growth1__2,0.5124281886000001,-0.0729560592,0.0880318004
starve_series__t00_growth1__3,0.12876304430000002,-0.0934380196,0.10330399870000001
starve_series__t00_growth1__4,-0.29832743170000003,0.2604088735,-0.2607324769
starve_series__t01_starve__1,6.8594724047,0.0908191643,-0.019136991500000002
starve_series__t01_starve__2,8.8286986358,-0.122104848,-0.0043045206
starve_series__t02_starve__1,0.1579361245,-0.3236320149,0.0793427185
starve_series__t02_starve__2,-0.3224467811,-0.4089767167,0.0416665065
starve_series__t03_starve__1,-1.259127774,-0.0539025833,-0.0723243017
starve_series__t03_starve__2,-1.1356700896,-0.0313921183,0.20564480240000002
starve_series__t04_starve__1,-1.3442105974,-0.0674881938,-0.0801889761
starve_series__t04_starve__2,-0.5671087471,-0.085607108,-0.0701353734
starve_series__t05_starve__1,0.1947401575,0.0586922297,-0.5657531824
starve_series__t05_starve__2,-0.2296435033,0.0521020172,-0.4041308791
starve_series__t06_starve__1,-0.0983356906,0.2418407138,-0.6865694608
starve_series__t06_starve__2,-0.2994514169,0.40923488700000005,-0.8513258193000001
starve_series__t07_starve__1,-0.8580570567,0.3762321885,-1.1299654424
starve_series__t07_starve__2,-0.4369379929,0.3555008103,-0.933115918
starve_series__t08_starve__1,-0.249058984,0.5810940072,-1.1135289598
starve_series__t08_starve__2,-0.5488510949000001,0.4565764128,-1.2365579244
starve_series__t09_starve__1,0.08438558830000001,0.589817838,-1.444793609
starve_series__t09_starve__2,-0.45391382480000003,0.42368360180000003,-1.390350706
starve_series__t10_starve__1,-0.4918034734,0.5569795390000001,-1.2959562043
starve_series__t10_starve__2,-0.4711061375,0.5860481001,-1.0968500784
starve_series__t11_starve__1,-0.5278782437,0.5071308149,-1.3179181148999999
starve_series__t11_starve__2,-0.5514965597,0.5016930772,-1.4098723728
starve_series__t12_starve__1,-0.8456205874,0.3262912441,-1.7727425041
starve_series__t12_starve__2,-0.36384230500000003,0.31208012690000003,-1.6511647124
starve_series__t14_starve__1,-0.7501007298,0.3098140365,-1.8502298159000001
starve_series__t14_starve__2,-0.5224856482,0.23363915670000002,-1.5555662549
starve_series__t16_starve__1,-1.0623334599,0.3060914771,-2.421451442
starve_series__t16_starve__2,-1.1003842574,0.31465924160000003,-2.0131551563
starve_series__t17_starve__1,-1.1774592441,0.1192327809,-2.3191200787
starve_series__t17_starve__2,-1.0964420898,0.2439947486,-2.3228855138
starve_series__t18_starve__1,-1.8343939437,0.2904534649,-2.5769766365
starve_series__t18_starve__2,-2.228084191,0.1328829768,-2.5369478757
starve_series__t20_starve__1,-0.33787170440000003,0.1476855704,-1.1726450708
starve_series__t20_starve__2,-0.3178635682,0.2423709028,-1.0831762795
starve_series__t21_growth2__1,-0.6121032605,-0.1110286986,-0.8144050294
starve_series__t21_growth2__2,0.016096698700000002,-0.015926561500000002,-1.0897901540000001
starve_series__t22_growth2__1,-1.0439082527,0.315685362,-0.5725629139
starve_series__t22_growth2__2,-0.9151471571,0.0477216236,-0.5047180018
starve_series__t23_growth2__1,0.1558511088,0.1446413353,-0.21313696140000002
starve_series__t23_growth2__2,0.0758654036,0.1319367871,-0.4467852444
starve_series__t25_growth2__1,0.3074148419,0.0744684617,-0.3449885934
starve_series__t25_growth2__2,1.1554070611,0.1283015763,-0.6096909623
starve_series__t26_growth2__1,0.9826835752,-0.013387759800000001,-0.4181768822
starve_series__t26_growth2__2,1.3665307724,-0.2235972326,-0.4815123309
starve_series__t27_growth2__1,0.8834840641,-0.33215467790000003,-0.439851276
starve_series__t27_growth2__2,1.0010508227,-0.34324592330000003,-0.4162674541
starve_series__t28_growth2__1,-0.2220729931,-0.2677031971,-0.16152440610000002
starve_series__t28_growth2__2,0.3684853783,-0.1610063598,-0.1204208108
time_course__lb_4hr__1,0.5730343707000001,0.016506649300000002,0.1486151753
time_course__lb_4hr__2,-0.22253208870000002,0.0143873127,-0.0551325043
time_course__lb_4hr__3,-0.350502282,-0.030893961900000003,-0.0934826711
time_course__lb_8hr__1,-7.3963109829,0.9975450628,-0.672599147
time_course__lb_8hr__2,-8.0354363195,0.9630259824,-0.5906992257
time_course__lb_8hr__3,-7.4792347364000005,0.8600162935000001,-0.3527216748
time_course__lb_24hr__1,-10.7534641573,1.7515674252,-0.5150341642
time_course__lb_24hr__2,-10.4661873302,1.6815378387000002,-0.3313643921
time_course__lb_24hr__3,-10.7425198604,1.732005895,-0.6088982108000001
time_course__lb_72hr__1,-9.2488171346,1.7692140925,-0.2751987074
time_course__lb_72hr__2,-9.604509172,1.8226771264,-0.0606281133
time_course__lb_72hr__3,-10.087299952,1.8851821976,-0.1204160855
time_course__lb_144hr__1,-12.2005969075,1.9998875114999999,-0.48506849500000004
time_course__lb_144hr__2,-11.9232080319,1.7638316107,-0.5949215696
time_course__lb_144hr__3,-11.631222735,1.6762232269,-0.5427886443000001
time_course__lb_192hr__1,-11.7002284395,1.4995673533,-0.2764711031
time_course__lb_192hr__2,-11.5114573418,1.7732313111,-0.1406920177
time_course__lb_192hr__3,-11.3415072571,1.5139675299,-0.1710448423
triclosan__wt__1,-0.8297601364,-0.1493383958,-0.3126609598
triclosan__wt__2,-1.1785590989,0.2514836118,-0.3102798345
triclosan__wt__3,2.0083192354,-0.10214521600000001,0.6229407942
triclosan__evo_amx_tcs__1,4.2728876915,-0.8570213898,0.6427794272
triclosan__evo_amx_tcs__2,8.0058105985,-0.953865673,1.3352452116
triclosan__evo_amx_tcs__3,3.7273337638,-0.3690855927,0.8051992088000001
triclosan__evo_chl_tcs__1,0.4465228768,-0.1095774129,-0.06535140960000001
triclosan__evo_chl_tcs__2,2.1205646957,0.0461727258,0.4141842249
triclosan__evo_chl_tcs__3,1.8074218109,0.30400400380000003,0.4079286177
triclosan__evo_tet_tcs__1,6.108130625,0.0976596165,0.39324451260000004
triclosan__evo_tet_tcs__2,4.2274843515,0.026217808000000002,0.6014031905
truHMM__48C_15m__1,-6.5565299257,0.44776296200000004,0.0285947717
truHMM__48C_15m__2,-6.5640571807,0.5225921363,0.1019001684
truHMM__48C_15m__3,-6.5620660694,0.07468775180000001,-0.2899431134
truHMM__48C_30m__1,-9.7368103705,-1.368121549,-0.502409151
truHMM__48C_30m__2,-9.9691451475,-1.3692575224999999,-0.4881409097
truHMM__48C_60m__1,-12.2539397451,-1.0655740649,-0.6031753716
truHMM__48C_60m__2,-12.2372448142,-1.2220723641,-0.6064619718
truHMM__phos_0h__1,-0.0492260725,-0.0187283733,-0.123546917
truHMM__phos_0h__2,0.0492260725,0.0187283733,0.123546917
truHMM__phos_2h__1,-3.7663881166,-0.062006198000000005,0.4434400509
truHMM__phos_2h__2,-3.3785388622,0.0546371406,0.5074638392
truHMM__phos_4h__1,-2.2704838543,0.588655707,0.4672151162
truHMM__phos_4h__2,-2.1255567826,0.6322269285000001,0.45149671690000004
truHMM__phos_4h__3,-3.6689293488,0.16482961540000002,-0.0979546597
control__wt_glc__1,-0.3822112398,-0.052632,0.0046058085
control__wt_glc__2,0.3822112398,0.052632,-0.0046058085
fur__wt_dpd__1,-0.9917026558,-0.22332754900000001,0.7958407655
fur__wt_dpd__2,-0.7609390296,-0.207263208,0.7809120795000001
fur__wt_fe__1,-0.34016541710000003,-0.5591243690000001,0.0860204375
fur__wt_fe__2,-0.2613957092,-0.518033721,0.1956717155
fur__delfur_dpd__1,-1.2986591131,-0.358693874,0.6368233545
fur__delfur_dpd__2,-1.1959245609,-0.349967695,0.6053562415
fur__delfur_fe2__1,-1.6044448006,-0.27282969900000004,0.22929593850000002
fur__delfur_fe2__2,-1.5591101995,-0.26540585,0.3102063565
acid__wt_ph5__1,-0.6701408053,-0.524846931,0.7226422635
acid__wt_ph5__2,-0.49245666260000004,-0.539491976,0.6039874685000001
acid__delgadx_ph5__1,-0.5048253568000001,-0.480809823,0.7064404205
acid__delgadw_ph5__1,-0.2735221308,-0.5694477410000001,0.6671839155
acid__delgadw_ph5__2,-0.5467539358,-0.545782447,0.6889960855
acid__delgade_ph5__1,-0.3565914482,-0.49659595500000003,0.4548568885
acid__delgade_ph5__2,-0.1449126426,-0.5235996460000001,0.44526442450000003
oxidative__wt_pq__1,-1.6699958196,-0.277983604,1.1253454755
oxidative__wt_pq__2,-1.273291822,-0.403604734,1.2190429045
oxidative__deloxyr_pq__1,-1.3563207226,-0.117314808,1.0256380375
oxidative__deloxyr_pq__2,-1.4002527048,-0.052995724,1.1128686855
oxidative__delsoxr_pq__1,-1.7279509348,-0.46957113400000006,0.8344043915
oxidative__delsoxr_pq__2,-1.9437151678000002,-0.475574296,0.8354505565
oxidative__delsoxs_pq__1,-1.3744354626,-0.138763319,1.2055026185
oxidative__delsoxs_pq__2,-1.588310344,-0.142115652,1.1488311055
nac_ntrc__wt_csn__1,-0.0778809379,-0.158711963,-0.0734486025
nac_ntrc__wt_csn__2,0.24251566530000002,-0.20401648900000002,-0.1056086415
nac_ntrc__wt_cytd__1,-0.2269377767,-0.22330206500000002,0.0931236545
nac_ntrc__wt_cytd__2,-0.5875660631,-0.148782092,0.11562003450000001
nac_ntrc__wt_gln__1,-0.9452561594000001,-0.133928986,0.3107882125
nac_ntrc__wt_gln__2,-0.9945924705,-0.07252378100000001,0.4495536755
nac_ntrc__bw_delnac_csn__1,0.7396936719,-0.17298681200000002,0.24024664550000002
nac_ntrc__bw_delnac_csn__2,0.1794727543,-0.207335707,0.1500497735
nac_ntrc__bw_delnac_cytd__1,0.1586646392,-0.39908493100000003,0.4465692275
nac_ntrc__bw_delnac_cytd__2,0.4348329394,-0.458070531,0.46664448950000004
nac_ntrc__bw_delnac_gln__1,-1.4991514604,-0.387752121,0.6344954095
nac_ntrc__bw_delnac_gln__2,-1.2270519623,-0.318289392,0.6517965395
nac_ntrc__bw_delnac_nh4__1,-0.8867822186000001,-0.40746298400000003,0.0492521515
nac_ntrc__bw_delnac_nh4__2,-0.7242544693,-0.431925496,0.0915861905
misc__wt_no_te__1,-2.4028046239,-0.574722853,0.8055963485000001
