,A,BasR
minicoli__minE_LB__1,-5.970053697064568,-5.443452185
minicoli__minE_LB__2,-6.051193408758794,-5.443452185
minicoli__minE_N_starve__1,-8.75104030133326,-5.443452185
minicoli__minE_N_starve__2,-8.735151114961901,-5.443452185
minicoli__minE_osm__1,-8.316623431966413,-5.443452185
minicoli__minE_osm__2,-8.86991250440243,-5.443452185
minicoli__minE_ph5__1,-9.582343066271498,-5.443452185
minicoli__minE_ph5__2,-9.715629551655963,-5.443452185
minicoli__minE-pyr__1,-7.762279364603914,-5.214658116143292
minicoli__minE-pyr__2,-8.109199028763904,-5.443452185
minicoli__minE_sorb__1,-7.542689523857197,-5.240157364976513
minicoli__minE_sorb__2,-7.940777757257685,-5.443452185
minicoli__minE_urid__1,-8.359912770337381,-5.443452185
minicoli__minE_urid__2,-8.417191848778945,-5.443452185
minicoli__W3110_cyt__1,1.948999952954687,-1.2173958505544815
minicoli__W3110_cyt__2,1.528235936280541,-1.1478520692150438
minicoli__W3110_glc__1,1.323551346640072,-1.38512673684827
minicoli__W3110_glc__2,0.6662738715896397,-1.7135078707595042
minicoli__W3110_glyc__1,3.494519413642424,-0.6606835001334765
minicoli__W3110_glyc__2,3.132996610365588,-0.4708851263731155
minicoli__W3110_Fe_starve__1,1.6698488035316936,-0.6542274147681137
minicoli__W3110_Fe_starve__2,0.9149429330786472,-0.5944727693386769
minicoli__W3110_LB__1,-3.833124742575316,-0.7809969484059334
minicoli__W3110_LB__2,-3.7397720685461535,-0.6374513077620758
minicoli__W3110_N_starve__1,1.3667907632468534,-1.063660978900339
minicoli__W3110_N_starve__2,1.336809490452272,-0.9638685477236928
minicoli__W3110_osm__1,0.0772183867977311,-0.7688455888786132
minicoli__W3110_osm__2,0.1486435824412763,-1.009203035516781
minicoli__W3110_ph5__1,7.74185070630347,-0.0657358066148861
minicoli__W3110_ph5__2,8.324186712049606,0.1857022164235662
minicoli__W3110_pyr__1,3.04764373652642,-0.7995345044093831
minicoli__W3110_pyr__2,2.7609146399005144,-0.473410518353476
minicoli__W3110_sorb__1,2.4707252490260725,-1.55266036308308
minicoli__W3110_sorb__2,2.6925867754993016,-1.6322227797796214
minicoli__W3110_urid__1,5.095161104207919,-1.2262992551656184
minicoli__W3110_urid__2,6.034683814656871,-0.9252088767888392
minicoli__W3110_WT_glc__1,0.7529267132750523,-0.6083298772433938
minicoli__W3110_WT_glc__2,0.8777564968588797,-0.9091292712822048
minicoli__W3110_WT_osm__1,2.033666264175146,-0.7692933003389886
minicoli__W3110_WT_osm__2,1.8968771898446743,-0.7429043509216413
eep__BOP27__1,-1.5800697980963714,-0.8140620017155156
eep__BOP27__2,-1.1442458084917615,-0.6829204045060475
eep__BOP1000__1,-1.9952156766490603,-0.2639671797320675
eep__BOP1000__2,-2.312821327856481,-0.12691729412311048
eep__BOP27_ndh-cydB-appC__1,0.8238462020772743,0.055491234145181416
eep__BOP27_ndh-cydB-appC__2,0.0944271247126561,-0.05881876374171835
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.8309868074109558,-0.7742781930933749
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.127755437840881,-0.3942596923840069
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,2.985338346720857,0.8584014339170123
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,3.758689047626192,1.2837074440420428
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.5284581755311681,0.1119655298376605
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.0758801309978991,0.5610824845425775
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.4276001785694847,-0.4467732315238866
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.6034483972520417,-0.6986116768270776
eep__BOP27_nuoB-cydB-appC__1,-0.0332592223863842,0.7978284835117959
eep__BOP27_nuoB-cydB-appC__2,0.0050713302375539,0.5908045694928479
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.6473197101698313,0.521833671508273
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.7139397925020593,0.3660043976935175
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.0962724977490144,0.27903843013466023
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.5923706700881063,0.2649657560187064
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.7317928601212472,0.04593848709129489
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.247769094786487,-0.1273743312526623
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.6606697253179104,-0.3426025684307525
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,1.0508997528638395,-0.17506818743919614
eep__BOP27_ndh-cyoB__1,0.2805173789736673,-0.3292813220530304
eep__BOP27_ndh-cyoB__2,0.0650663009793493,-0.24126600252146346
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.7293690277723734,-0.6528495073383596
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.5998161654871286,-0.3330083364409715
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.040949803592061,0.2705578522800405
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.9488718684038544,0.3723522235537473
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.90373345687644,-0.02622435631827447
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.3395406470718725,0.3308089518941069
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-1.6631004011772073,0.05483351382317903
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-1.213175936552437,0.08802077772321315
eep__BOP27_nuoB-cyoB__1,-0.1341961592441367,-0.31484838948711946
eep__BOP27_nuoB-cyoB__2,0.1136851854018921,-0.3190569252405764
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.627716392866534,0.8798122950747418
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.8767504766551293,0.7719005390456877
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.201841417409849,0.9239815448348896
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.322040109226192,0.9991451129474572
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.3142661251830272,0.7325049883002492
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.3841053550645046,0.5652275990244524
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-1.5775343699294395,1.052276163163878
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-1.870385733757094,0.8560199380236444
eep__BOP27_ndh-cydB__1,0.7008503921740927,-0.013831577259765028
eep__BOP27_ndh-cydB__2,0.5060246367081103,0.3224810059259946
eep__BOP27_nuoB-cydB__1,1.4716726414450148,0.186775572047738
eep__BOP27_nuoB-cydB__2,1.0977503362364598,0.1881160629964329
DDB2__PD-005_BW25113_Batch_6h__1,3.441868028407697,-0.17415103930114828
DDB2__PD-005_BW25113_Batch_6h__2,3.561280939464046,-0.7185022395204523
DDB2__PD-003_BW25113_Batch_9h__1,2.236394262844991,-0.5448897890745767
DDB2__PD-003_BW25113_Batch_9h__2,3.2590388060788467,-0.06889670975898365
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.7272579557977583,-0.2495033858023001
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.2980859043234347,0.313961798256682
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.865100831917317,-0.01925682705811393
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.2775496504096795,0.021819068340467318
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.502878638005383,0.3222222840323976
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.2078747547040245,0.2174534896773244
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.0774112206111273,0.05556737519985333
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.7207317713567422,0.09424868783819652
DDB2__PD-003_BW25113_Fed-batch_21h__2,0.6498125565968083,0.5204306054777765
DDB2__PD-004_del-basS_Batch_6h__1,1.8178960725340216,0.11134266053803543
DDB2__PD-004_del-basS_Batch_6h__2,1.6964659786302452,0.1058268128387212
DDB2__PD-004_del-basS_Fed-batch_6h__1,1.9208175274232249,0.26846939933113845
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.19556601025931,0.7463222002821421
DDB2__PD-004_del-basS_Fed-batch_15h__1,0.0011717613584739,0.360055167456534
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.4244784213271239,0.5252137924126945
DDB2__PD-004_del-kdpE_Batch_6h__1,2.509818648036876,-0.5764613419592406
DDB2__PD-004_del-kdpE_Batch_6h__2,2.336975309590406,-0.5027530201131416
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.171334697330087,-0.5284264273806727
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.100247592449502,-0.1414374038827262
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,0.8317193880455772,-0.12980766202293292
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.6564582472655909,0.11615912616254055
DDB2__PD-005_del-phoB_Batch_6h__1,0.9530652504034351,-0.2975947359302715
DDB2__PD-005_del-phoB_Batch_6h__2,2.325601157387442,-0.1546639089826316
DDB2__PD-005_del-phoB_Batch_6h__3,2.64191005403636,-0.14480403011738918
DDB2__PD-003_del-phoB_Batch_9h__1,2.1510281573864574,-0.5965466567733797
DDB2__PD-003_del-phoB_Batch_9h__2,1.535454230053095,-0.2216607944066276
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.193236785990316,0.06491957717017449
DDB2__PD-003_del-phoB_Fed-batch_6h__2,2.027937056806979,0.3216924966112113
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.062638511484076,0.1400679988164324
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.647155921551153,0.17153388701353656
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-0.1150950865756172,-0.17380572909642744
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.2234620167858984,0.11911518002054232
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.5705442188315533,0.053116804011368764
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.7008257607931812,0.1553181610054919
DDB2__PD-004_del-qseB_Batch_6h__1,3.00844457043304,-0.19608946709753905
DDB2__PD-004_del-qseB_Fed-batch_6h__1,3.818733916986684,0.4638128159429966
DDB2__PD-004_del-qseB_Fed-batch_6h__2,4.995256824626107,0.7001190254555372
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.5502241804046757,-0.18451388236841024
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.7473234088753941,-0.4649798124145637
DDB2__PD-004_del-qseC_Batch_6h__1,3.323766414710058,-0.2803111092567434
DDB2__PD-004_del-qseC_Batch_6h__2,2.4864262347389694,-0.6855018738468441
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.519943196649173,-0.11152467153539458
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.961216378278594,-0.06542289049870131
DDB2__PD-004_del-qseC_Fed-batch_15h__1,0.7772450170011332,-0.0924164004435184
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.18736837588931,0.1035573104049572
DDB2__PD-005_del-qseF_Batch_6h__1,3.420633291514772,-0.3432036360801876
DDB2__PD-005_del-qseF_Batch_6h__2,2.7577582415217914,-0.2157754924934432
DDB2__PD-003_del-qseF_Batch_6h__1,3.415268282383891,0.12024915135900115
DDB2__PD-003_del-qseF_Batch_6h__2,2.5254715733012607,-0.5690087707678133
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.156279214575319,-0.03076790911258964
DDB2__PD-003_del-qseF_Fed-batch_6h__2,2.7660015706748395,0.1414455790600586
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.709653220459494,0.44255227395209307
DDB2__PD-005_del-qseF_Fed-batch_6h__2,1.7766797444574076,0.21467193169435286
DDB2__PD-005_del-qseF_Fed-batch_6h__3,2.011236293821609,0.2925833684907673
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.5708736920174258,-0.20924026307293356
DDB2__PD-005_del-qseF_Fed-batch_15h__2,0.9198823459335416,-0.19541242871595527
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.637914700635081,0.1428425552981194
DDB2__PD-003_del-qseF_Fed-batch_21h__2,1.1611220362667094,0.050946426173589465
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,3.025782229179016,-0.4397689877690718
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,3.919468781780016,-0.04996176297039945
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.9657897261896937,0.10689585963429947
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,3.1344145574138538,0.4072183654902233
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.608532555940412,0.19196304850076285
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.386150079172716,0.15574724757201164
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.688578454116553,0.002108119322613789
DDB3__PD-009_del-arcA_Batch_6h__1,1.4496459608884509,-0.43413096559441655
DDB3__PD-009_del-arcA_Batch_6h__2,1.8902914693355155,-0.5895972655293251
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.3835784635787176,-0.07578978574330719
DDB3__PD-009_del-arcA_Fed-batch_6h__2,2.447874495672676,-0.3906960422892274
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.310528604863139,0.042836267983227934
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.3389131811021513,-0.2763607689079386
DDB3__PD-006_del-baeR_Batch_12h__1,2.5054424357751315,-0.4461109774106529
DDB3__PD-006_del-baeR_Batch_12h__2,4.154493223756683,0.14230016695709846
DDB3__PD-009_del-baeR_Batch_12h__1,2.7027482918018664,-0.058034880491728565
DDB3__PD-009_del-baeR_Batch_12h__2,3.058049888375328,0.16459505303509747
DDB3__PD-006_del-baeR_Fed-batch_12h__1,4.938825317226718,-0.23709844675236005
DDB3__PD-006_del-baeR_Fed-batch_12h__2,4.005277017069918,-0.13961944326696776
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.8425687318847448,-0.04904300797345407
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.077694033653859,-0.34671403548212965
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.240637855127551,0.05646705286362064
DDB3__PD-006_del-lsrB_Batch_6h__1,3.1136661207947918,-0.15165620875331598
DDB3__PD-006_del-lsrB_Batch_6h__2,3.466022870331501,-0.2967886421001218
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,1.679472362162409,-0.3913830038386239
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.167856784109367,0.17327261303401809
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.561033429878314,-0.01682294939185347
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,0.7198450100240212,0.04603194279457856
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,1.5261020105913623,0.3649622532816075
DDB3__PD-009_del-lsrK_Batch_6h__1,2.6323811158094785,-0.08920723655401819
DDB3__PD-009_del-lsrK_Batch_6h__2,2.203563261330283,-0.4667123820520018
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,2.132200092858159,0.2992686191125502
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,2.807340561893517,-0.3095860735929437
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.7215363715640224,-0.4592915044270818
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-0.229846170495243,0.06602484192194957
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.9510575573183464,0.117016393260716
DDB3__PD-006_del-lsrR_Batch_6h__1,2.817701626594926,-0.3425466320327057
DDB3__PD-006_del-lsrR_Batch_6h__2,2.1410331391715007,-0.018343370906411142
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.4513349489194742,0.12741034304486298
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.577308252288009,0.2896155961158575
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,0.5726153676738577,-0.0582638344228803
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,0.9162172966224686,0.1375266519585221
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.4870188518541845,-0.13623301566634805
DDB3__PD-009_del-luxS_Batch_6h__1,2.650940513802217,-0.29226849619570583
DDB3__PD-009_del-luxS_Batch_6h__2,1.1574232775828004,0.1867529014795215
DDB3__PD-009_del-luxS_Fed-batch_6h__1,3.214884371227797,-0.2278963168426875
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.718308144410244,0.16385396032701482
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.3646625231077077,-0.22549935473999216
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.6321877092281789,0.0735168934073176
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.5392907456780085,-0.3138920375664105
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.8071628106773501,-0.6157173235703155
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.7662909814017272,-0.7472257369907549
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.4939045775345234,-0.6366341032774114
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-0.1308399845651135,-0.7831833030616675
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.269510325685524,-0.9948735489681768
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.0497584271462296,-0.38373319293012204
DDB3__PD-009_del-tnaA_Batch_6h__1,3.0320715101316766,-0.31265467406574743
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,1.5817439254427073,0.12423726539922343
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,0.9328397003918792,0.12965986861290713
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-0.3697812095563935,0.1054085870610928
