,A,Fnr,NsrR,NarP,Fis,flhD,NarL,ihfB
SRX6452030,2.8599482901,0.4468453882,3.5001485204,0.1149848837,-1.3519210233,-2.5754241321,-0.8985766062,0.7561082961000001
SRX6452031,0.8374389556,-0.1340233916,0.7702152468,0.306124597,-0.12980234100000002,-1.2134138867,0.5490952302000001,0.4480533525
SRX6452044,1.5771673859000002,-0.0619563058,1.045183252,0.3454800804,-0.2494201341,-1.1998704524,0.6266259750000001,0.4746197462
SRX6452045,0.15432011210000002,0.0976427973,0.4673395328,0.35284251450000004,-0.0536076146,-0.9179394827,0.8819797836000001,0.9323482898000001
SRX6452046,1.1091158544,-0.21477502510000002,0.5865915778,0.3887046866,-0.3022908939,-1.3004401629,0.4671128256,0.5534249098
SRX6452047,2.6542325125,0.3342765871,3.2115214889,0.5699841558000001,-1.2008574747,-2.0832300614,-0.25440008680000004,1.5819909601000002
SRX6452048,-0.1008449835,0.0744435516,-0.056783838600000004,0.0721279809,0.0819279125,0.1814182389,0.0238770435,-0.1013773724
SRX6452059,1.9106965093000001,0.0047005741,2.7992526776,0.47702601050000004,-1.2161106948,-2.2848464484,-0.8698364328,1.5114326746
SRX1828491,9.4505061761,-0.7086893064,0.5726293509,-0.3882358831,-0.7821384977,1.0291135471,0.7143911841,-0.22883507590000002
SRX1828492,9.2984634157,-0.6762833235,0.9749454312,-0.23270777210000002,-0.932373954,1.0634169959,0.6505880478,-0.16930334090000002
SRX1828493,8.1102319475,-0.5961064718,1.0357844523,-0.3053632417,-1.221042918,0.9794416664000001,0.7390140172,-0.0495267151
SRX1828494,12.1935890087,-0.9389203311000001,0.1918131009,-0.2225489537,-2.7069705654,1.0631892644,1.456653752,-0.1082065834
SRX1828495,-0.3408126308,0.3523185716,1.1038561369,0.1104717879,0.287056627,0.7450604029,-0.33647211250000003,0.27176167630000003
SRX1828496,0.29480556350000003,0.2347033211,1.0201592171,0.16233368750000002,-0.0173445622,0.5706719983,-0.33321797410000004,0.1478877247
SRX1828497,2.4784439493,-0.0167791524,1.2419933946000001,-0.4600985013,0.0094257983,0.4477095022,-0.0371787602,0.0989071549
SRX1828498,1.3514181949,0.1179135661,1.3503493389,-0.5871985151,-0.1510938893,0.6775408656,-0.3738716425,0.092265601
SRX1828499,6.496944098,-0.13920940210000002,1.3382076975000001,0.053796720900000004,-0.3868069602,0.9362783282,0.2361730718,-0.1910441595
SRX1828500,8.7289038559,-0.3839734456,1.3538958114000001,-0.013133453500000001,-0.5636522443,0.7594104741000001,0.6289486114,-0.2720639669
SRX1828501,2.6149251771,-0.0986806617,1.1420954199,-0.0349336574,0.5248593509,0.7384340557,0.0653597444,-0.10026415400000001
SRX1828502,-1.0358436428,0.1994489292,1.7348959518,-0.12919229200000001,0.6282254388,1.0898786481,-0.0066229651,0.1267075309
SRX1828503,1.6416240691000001,-0.4435333853,1.4537998517,-0.5810606737,0.7159548429,1.121463123,0.0669873619,-0.0752220175
SRX1828504,0.5268350777,-0.4244188257,1.726108236,-0.7654759288,0.6182181113,1.1873438174,-0.2834279713,-0.1755236102
SRX1828505,1.1901682714,-0.1329093335,1.0065278475,-0.145554193,0.22890917130000002,0.0118761162,-0.0502256408,-0.167099086
SRX1828506,4.0690636266,-0.4127689734,1.1855405091,-0.4375491348,0.109888472,0.5241512584,0.247227937,-0.3144100777
SRX1828507,-1.6360403693999999,0.0866657269,-0.1961563542,0.0042718084,0.1527335719,0.0785035017,-0.1598103672,-0.0172169932
SRX1828508,1.6360403693999999,-0.0866657269,0.1961563542,-0.0042718084,-0.1527335719,-0.0785035017,0.1598103672,0.0172169932
SRX3796953,0.7929228211,-0.011919778300000001,-0.0515895356,-0.1629435063,0.024414631500000002,0.1433898172,-0.0693826511,-0.093145789
SRX3796954,-0.7929228211,0.011919778300000001,0.0515895356,0.1629435063,-0.024414631500000002,-0.1433898172,0.0693826511,0.093145789
SRX3796955,2.767343405,-0.20470735180000002,1.3090593839,1.5346073630000001,-2.114763965,-2.4239976339,-0.7470648342,0.1545839931
SRX3796956,1.9437555225,0.1806692184,1.4658003038,1.9199258465,-1.3723149443,-1.3105963456,-0.4442728589,0.5016686799
SRX3796957,-0.8520811819,0.1726251009,0.7648579523,-0.2921165994,-3.7252923539,-2.399353384,-1.1569247643,0.2930838522
SRX3796958,-1.9500532624,0.0196643383,0.45591726190000004,-0.2293722164,-2.4454115756,-2.5158486111,-0.6419065984,0.4443584974
SRX3796959,0.24309190220000002,0.2249489489,-0.1236085108,0.11659635400000001,0.0167388883,-0.3360944815,0.5707381704,0.1499765312
SRX3796960,-0.750367153,0.1194383926,-0.186265979,0.0437533655,-0.1957316187,-0.3708449746,0.3533200413,0.0832177955
SRX3796961,7.2706223033,-0.6919210905000001,0.0702121977,0.7096763139000001,-1.080219651,-0.8924450764,0.3047987967,0.1494158533
SRX3796962,6.7318709059,-0.5639088368,-0.7287774446,0.7911387101,-0.9871260732,-0.2598356852,0.35697272420000004,0.0520250297
SRX3796963,-1.3741725694,-0.0544059229,0.9649979204,-0.1283111124,-4.4216831064,-3.1014428251,-1.9893185044,-0.5083392594
SRX3796964,-2.4650263542,-0.014093932000000002,1.002290419,-0.0642501974,-3.5486364850000003,-3.1372679324,-1.6502186426,-0.1052962085
SRX3796965,0.2750477966,-0.4503003694,0.0036463988,0.6397423645,1.1319545576,-1.1946395809,-1.3989629846,-1.060972326
SRX3796966,0.0579609252,-0.4641175329,0.135700425,0.4281434028,1.1840445128,-1.6321127232000001,-1.2592386683,-1.0260900458
SRX3796967,5.6395334458,-1.0025144526,0.1657994424,1.2126959896,-2.3765078592,-2.6952618360000002,-0.3552720569,0.5162780332
SRX3796968,8.3234501349,-1.1404914458,0.4030909687,0.4158007164,-2.2683924035,-2.149572878,-0.44047911510000004,-0.1665471899
SRX3796969,2.4838130835,-0.8909438317,0.5790295558,0.3968382523,-2.2786609437,-0.8207430724,-1.336142346,-0.25053451520000003
SRX3796970,-1.3211582708,-0.5318614534,0.8332215900000001,0.0909441169,-2.7231504102,-1.4656927577,-0.8255995352000001,-0.2176500094
SRX3796971,-0.0718156828,0.0033368332,-0.5271645603,-0.1274500801,-0.2182919466,0.3665429979,-0.1292564387,-0.1135008517
SRX3796972,-0.9749750568000001,0.0118921209,-0.5368352537000001,-0.039382486200000004,-0.0242470402,0.5661154070000001,0.0010248064,-0.1418917681
SRX3796973,7.0261210321,-0.5675203342,0.6059355872000001,1.2688243758,-0.9060973042,-0.9803192008,0.6665405664,0.8887595407000001
SRX3796974,6.194240173,-0.5965645774,0.8190399118,1.1384051438,-1.1547088198,-1.2159320078,1.1567031192,0.9354712413
SRX3796975,-2.2112934868,-0.09172600310000001,0.4581265278,-0.6068568446,-2.5432279332,-2.0524389402,-1.2638361669,-0.114380222
SRX3796976,-1.9749300607,-0.2604633833,0.3985368083,-0.3328511602,-2.3935231091,-2.398184152,-1.1661057503,-0.4618928782
SRX3796977,-1.0805241039,0.0257724632,-0.1346230007,-0.24906410510000002,-0.45812532250000004,0.1906339239,0.40706474730000003,-0.1224464358
SRX3796978,-0.4972275942,-0.0743060465,-0.07511410980000001,0.0385167732,-0.2838028885,-0.2569659144,0.1579802472,0.2983490954
SRX3796979,5.0811711175,-0.7908679979000001,0.0381839568,0.9740432111,-0.5891335045,0.0155252129,0.5294972933000001,-0.24434000990000002
SRX3796980,6.557789441,-0.5605540760000001,-0.2364188204,0.8732653151,-0.4693303165,-0.1785898558,0.7500253049000001,0.0135024936
SRX3796981,-2.2696639427,0.1988388559,0.407646496,-0.4748877644,-3.61692264,-3.2862671663,-1.2858413951,-0.0888189655
SRX3796982,-2.2861962959,0.2155505949,0.7927902429,-0.1711646672,-3.1070494255,-1.9007090054,-1.1264390268,0.0958785737
SRX3796983,-0.1331498088,-0.4247212359,0.0199683992,0.6795692222,1.2398870798,-0.4759115418,-1.2101778078,-1.0485301634
SRX3796984,0.5045778833,-0.4265440585,0.0383274783,0.538312283,1.1984778804,-0.4826881753,-1.0155130628,-0.9506783407
SRX3796985,4.9881129198,-0.8679103318,0.5696272652000001,0.6398781248000001,-1.2922345251,-2.5219065013,0.4587100022,0.0092334253
SRX3796986,6.3955893305,-0.8983829466000001,0.9054220354,0.8091773401,-1.2026820878,-2.2828526941,0.3726461786,0.24535617110000002
SRX3796987,-0.0536210617,-0.3971189492,0.7583036473,1.801071051,-3.0266003764,-1.5236008124,-0.006970225,0.047163355000000004
SRX3796988,0.43731851310000003,-0.24081092610000002,0.8405461971,2.3546374513,-2.4836285022,-0.5959154528,0.2360315618,0.5261040576
SRX2568270,1.1618961958,0.08827390900000001,-0.10737766060000001,0.5751359908,0.033841533800000004,-0.2131620893,0.0899212674,0.1562382721
SRX2568271,3.7914123863,-0.23167562300000002,0.6114167192000001,0.7346961230000001,-0.049245688700000005,0.1102255208,0.3344896395,0.6331112553
SRX2568272,2.3228302468,0.2629024821,0.6232606605000001,0.6047726091,1.2225378398,0.1841788547,0.7913739665,0.6614788326000001
SRX2568273,-0.0828323608,0.43528731260000003,1.2181312051,1.9225870526,2.2585122881,0.2100131948,0.8612887107,0.24987335840000002
SRX2568274,-0.32168439200000004,0.3820487614,1.4322879893,2.1788639651,2.4230351901000002,-0.7065231553,1.4657611373,0.0917625044
SRX2568275,-1.1618961958,-0.08827390900000001,0.10737766060000001,-0.5751359908,-0.033841533800000004,0.2131620893,-0.0899212674,-0.1562382721
SRX2568276,3.25077849,-0.2043366113,0.46160384200000004,0.9692767364,-0.6864290104,0.6422482559,0.46202607490000003,0.0567651034
SRX2568277,0.4395720656,-0.32261156550000003,0.7767115647,1.170775324,1.3937637813000001,0.2960730326,0.8510675943,0.7709594122000001
SRX2568278,-3.9072832308,0.5355032213,1.1459530917,1.894479169,2.3149353142,-0.6766807486,1.1189896353,-0.0509849852
SRX2568279,1.1768299665,0.39596403090000004,1.7594913248,2.9757521876,2.3375220159,-0.3275895629,1.5230976053,0.0225987589
SRX3421856,0.1093379599,-0.0188473862,-0.2108393324,-0.014799067400000001,-0.1157857421,0.0910839324,0.0364508381,-0.0052523366
SRX3421857,-0.1093379599,0.0188473862,0.2108393324,0.014799067400000001,0.1157857421,-0.0910839324,-0.0364508381,0.0052523366
SRX3421858,2.5098113158,0.8768952831,1.4401758023,1.5939110586,0.5468728273,0.1640848392,1.3025315569,0.570603653
SRX3421859,2.1353174215,0.7943170451,1.3436867236,1.5294029995,0.5533159695000001,0.124216475,1.2303245734,0.6901759176000001
SRX3421860,2.9296250888,0.0022417352,-0.6768406117,0.6434567221,0.2511092065,0.19872546500000002,0.27129302310000003,1.5424410397
SRX3421861,1.3885349413,-0.1816462398,-1.7825088104,0.9248736934,0.131072302,0.6012948193000001,0.3016804166,1.5776798909
SRX3421868,10.4940361597,0.3641228837,1.6423772885,1.0143844797,-0.1818851726,-0.990361322,0.6508127193000001,2.225918038
SRX3421869,9.6327090959,0.46529772480000003,1.9838576693,1.0286705826,0.2745521278,-0.5198156838,0.44962002560000003,1.9230280871
SRX2606337,-0.35195521300000004,0.0143233844,-0.7653162910000001,-1.0757898461,0.07487801570000001,-0.1533306096,0.0449755047,-0.1894888166
SRX2606338,1.1483895911,-0.5673512663,0.3324445475,-0.13170815900000002,-0.6565833954,-0.5484061966,0.0404729277,-0.0070085912
SRX2606339,4.2521979646,-0.9106348201000001,0.1388916925,0.3347815394,-1.0427471952,-0.7265994543000001,0.5646768631,0.1387935465
SRX2606340,5.1298210448,-0.7654763169000001,0.5286852769,0.3358194199,-1.0825620507,-0.7461501570000001,1.0481098526000001,1.1480823992
SRX2606341,2.4150877342,0.10413819610000001,0.8423571572,0.3532348375,-3.3187226575,-3.3475393834,-0.2324561156,0.553251837
SRX2606342,0.1399624119,0.1963005887,1.1636156149,0.5359288312,-2.8191303764,-3.2677746725,0.0907580217,2.2675264486
SRX2606343,0.3669691464,0.5268947778,0.5603932757,-0.795546317,-1.9491554055,-3.3068187399,1.6165050362,2.6073396528
SRX2606344,1.0594213785,-0.0169749804,1.3820655194,1.4231360473,0.0452324552,-4.0953361159,-0.716489989,1.1005582828
SRX2606345,0.9666264505000001,0.1514677783,2.1152537913,2.2556247376,-0.6609366898,-3.0596941667,-0.4734153022,1.4531342244
SRX2606346,1.5811126488,0.0907918983,0.1762496514,0.7959702219,0.38973536070000003,-0.326116432,0.9099142447,0.3869285342
SRX2606347,0.038998567500000005,-0.0046689013,0.08778581590000001,0.2770159203,-0.0583467747,0.1103577625,-0.035873579,0.06269682730000001
SRX2606348,1.3065427035,-0.426649692,0.1446628461,0.3475332458,-0.35616509550000003,-0.4488627538,0.1110320399,0.0100486958
SRX2606349,7.0955713969,-1.0217004236,0.5677015573,0.7616610989,-1.3598627085000001,-0.8146020177000001,0.6949480938,0.5188256616
SRX2606350,4.4384540432,-0.7745977194,0.43442406180000004,0.8156948725000001,-1.4208368562,-0.5261632586,1.0423263303,1.1551031202
SRX2606351,1.5182247039,0.1257959895,0.6454658829000001,0.3533129658,-3.072473064,-2.9601277573,0.0440971979,0.9031231929
SRX2606352,-0.2539813473,0.1732554926,1.8128216475,0.7853105724,-2.7321624165,-2.7439903714,0.1794544521,2.3014184749
SRX2606353,-0.3228681955,0.4697261488,0.2575551278,-0.1405527954,0.9495502798000001,-1.2254052065,0.8616533338,0.8161729794
SRX2606354,0.8440879975000001,-0.11645100400000001,1.1893310846,1.2716556320999999,0.0868147542,-3.4190789229,-0.8006492843,1.18477867
SRX2606355,0.5642765793,0.1571979088,1.258241031,2.0195727069,-0.3509444424,-3.0278136433,0.207714641,1.4069757974
SRX2606356,5.9023908599,-0.6415963887,0.25188898930000003,1.065612588,-0.3757595366,0.37133069830000004,0.7792094978,0.4216682631
SRX2606357,0.3129566455,-0.0096544831,0.6775304752,0.7987739258000001,-0.016531241000000002,0.0429728471,-0.009101925700000001,0.1267919893
SRX2606358,1.4007033247,-0.3169365246,0.2136836454,0.40502934960000003,-0.3345950427,-0.2932998711,0.0297155485,0.0051995689
SRX2606359,7.4098053523,-0.748058828,0.9931276723,1.1495329676,-1.4766177772,-0.6164977258000001,0.9421323020000001,0.8339415168000001
SRX2606360,4.7878207347,-0.642971501,0.3789710237,0.7893427970000001,-1.498266883,-0.1998377797,1.0018642376,0.9644064039
SRX2606361,2.437126408,0.1558185043,0.8696177181,-0.0664780346,-3.2928138167,-2.5098092529000002,-1.1827283539,-0.8350756355000001
SRX2606362,0.4043032869,0.1043121531,0.6378695414000001,0.3367681102,-2.4003570599,-2.8347133275000003,0.1868455151,1.9415273842
SRX2606363,0.0558235267,0.6420763381,0.1559818672,-0.0068261518,-0.0695999777,-2.0165949447,1.4647137819,1.9147132720000002
SRX2606364,0.7571970847,-0.1316689648,1.0625113835,1.1713202897000001,0.1518163357,-3.3074719139,-0.7801921039,1.1322130394
SRX2606365,0.44469678830000003,0.09705247630000001,1.0503455254,1.5251462585,-0.4200043473,-3.1334860925,0.005003820500000001,1.5095176118
SRX2606366,6.6632770645,-0.6977402275,0.2460650959,1.1659920872,-0.80639958,-0.0107137601,1.1691502198000001,0.6635232554
SRX3648427,-4.0878720804,-0.7516619417,0.3194394023,-0.7932878302,-0.9386923667,-3.0112938923,0.5219592883,0.48992119580000004
SRX3648428,-4.3106145708,-1.1496425843,0.0764181354,-0.3324360118,-0.25215089490000003,-3.8324852301,0.1476989733,0.3120800843
SRX3648429,-4.7903236982,-0.9921913121,0.5169209451,0.1938367328,-0.0785608581,-2.9261200316,-0.1640617939,0.1877009152
SRX3648430,-0.2600185511,0.006689497000000001,0.058720868600000004,-0.1961719882,-1.0350762236,0.4470829697,0.3242742006,0.0630767935
SRX3648431,-1.2190038296,0.078838191,-0.2040224453,-0.3249572721,-1.0935750268,0.6206966791,0.3638314532,0.0691725602
SRX3648432,-2.5353186978,0.0518871206,-0.4275522208,-0.6389769717,-0.5778258191,-0.45517806450000003,-0.0790272035,-0.1545204794
SRX3648433,0.2627390734,-0.1923720784,0.21562811580000002,-0.1847351964,-0.400132172,0.2179676096,0.3222878997,0.1929939407
SRX3648434,-1.6155158604,-0.0085819389,-0.32047032200000003,0.0160035254,0.0676410445,0.1954278894,0.10925400710000001,0.0693341213
SRX3648435,-2.6793558719,-0.0053562109,-0.6328105218,-0.6636773370000001,0.5454358936,-0.6274843228,-0.7184818104,-0.4425272645
SRX3648436,-4.9952752761,-0.6587832035,0.9677256817000001,-0.0852295998,-0.2553892776,0.1347209972,-1.8842522649000002,-1.2325982184
SRX3648437,-1.6757019999,-0.9242868331,1.0246493792,0.1142079317,-0.2290453875,0.5215930861,-1.6301626145,-0.9705946505
SRX3648438,-2.8716058017,-0.7405011435000001,1.5790150473,-0.0158329611,-0.2546924338,-0.3435752761,-1.9436156288,-1.0401167738
SRX3648439,-1.0329508981,-0.1190072798,0.011878822800000001,-0.3970176224,-0.24278614980000002,-0.6806631816000001,0.44070444140000004,-0.1261411765
SRX3648440,-1.1555772578,-0.0044759721,-0.16822292090000002,-0.3059331215,0.097818468,-0.1507720249,0.0165354,-0.1977983036
SRX3648441,-1.8573628528000001,-0.06839568160000001,-0.0165291542,-0.4381170064,0.9171291485,-1.2323876174,-1.2321601906,-0.5428522547
SRX3648442,-6.961976208,-0.49915717730000003,3.0870172327,-0.6500549653000001,1.0829186649,-0.0785532891,-1.9270394445,-0.7008032636
SRX3648443,-2.7485985061,-0.9562176016,2.1692333662,-0.2176950305,1.0640088512,0.7097406947,-1.8220703881,-0.9762081964
SRX3648444,-2.2642474072,-0.8397931040000001,2.1834464794,-0.28617542230000004,0.747261389,0.0387133221,-2.0141383928,-1.2619941227
SRX3648445,-1.0862700194000001,-0.6163406841,0.48350506,-0.2749243508,-0.5577895195,-1.2537226773,0.1347020481,0.2438998293
SRX3648446,-2.2373851309,-0.6206016748000001,-0.0014482557,-0.3188610704,-0.47252782720000003,-2.1828183151,0.13541031,0.26576712140000003
SRX3648447,-4.05072378,-0.5586389879,-0.25881734100000003,-0.6145075322,0.1080499131,-1.7055560419,-0.2213388594,0.0780191361
SRX3648448,0.7967699888,-0.1166496013,0.2178489815,-0.147890828,-0.4885816355,0.2891949413,0.31016244130000004,0.1598698194
SRX3648449,0.6396112151000001,-0.051026380600000004,0.2892328758,-0.1239684306,-0.2830253224,0.2295921453,0.20727662,0.10642429290000001
SRX3648450,-0.4336335887,-0.1833504845,-0.37861318120000004,-0.0193354851,-0.25352381290000003,0.2783680579,0.3105311283,0.0510856679
SRX3648451,-0.1730188202,0.0806954445,-0.0265545935,0.2530393656,-0.010805184300000001,0.2225706218,0.3304123874,0.1552387405
SRX3648452,-0.44889504960000004,0.0191679243,-0.054561123,0.0476726274,0.5705837072000001,-0.5251747053,-0.607020917,-0.26248649690000003
SRX3648453,-0.3808337453,0.2511630976,-0.0473529597,-0.0095172493,0.4653522479,-0.4945510611,-0.5513616599,-0.2101320238
SRX3648454,-5.6067872936,-0.7860369249,2.3892624639,0.2844510209,-0.3413493322,-0.0864241758,-2.123486846,-0.9780117109
SRX3648455,-1.1900466948,-1.2163194972,1.6798493753,0.5292508769000001,-0.4090680726,-0.0708286369,-1.9741431864,-1.1075124308
SRX3648456,-2.7250788683,-0.8969322540000001,2.2990630487,0.4988692608,-0.5037249561,-0.5528944566,-1.9122287610000002,-0.8407783841
SRX3648457,-2.5146227195,-1.3651194326,0.1513547386,-0.830366512,-0.8940291501000001,-4.6784793318,0.3908335277,0.4302949447
SRX3648458,-2.8273104047,-1.2914137657,0.1694939745,-0.4305743459,-0.4743960219,-3.5617845201,0.2676428987,0.45006282140000003
SRX3648459,-2.8080245375,-1.0983352413,0.42573099810000004,-0.44432474850000003,0.1873640392,-3.9030963259,-0.8435504156,-0.0423093921
SRX3648460,0.4697983505,-0.0289735559,0.0229417081,-0.5394489885,-0.4584529664,-1.6750953061,0.4723209412,-0.0001481002
SRX3648461,-0.7958803424,0.18845651800000002,-0.5283309495,-0.1885031941,0.0097164085,-1.0701318796,0.4053283754,-0.0816094765
SRX3648462,-1.9964583549000001,0.053335694100000004,-0.1793020247,-0.09678042020000001,0.5664126064,-2.4182279507,-0.4314810383,-0.5324568165
SRX3648463,-0.3638545137,-0.2293278892,0.2457977392,-0.23330243280000001,-0.380567775,-0.12120211950000001,0.3491968233,0.0603716803
SRX3648464,-1.1491230712,-0.0863974743,-0.3668654565,0.0163908616,0.0383145068,-0.047907401100000004,-0.020479620400000002,-0.0438065497
SRX3648465,-1.9975105911000002,-0.10364660020000001,-0.2226099429,-0.2018644897,0.6004540575,-0.4875011669,-0.3568322578,-0.148872566
SRX3648466,0.3429394374,-0.1980404688,0.1715432013,-0.1554161803,-0.45391390810000004,0.45531288700000005,0.0682774199,0.0852196846
