,A,ArcA,PdhR,Fur,Fis,Fnr
SRX5694496,3.0624601949,-0.37866698060000004,-0.7484889823,0.20705104600000002,-0.0051063792,0.0158778074
SRX5694497,5.506240094,-0.2466820523,-0.1616024161,-0.6046674664,-0.4897510559,-0.353805546
SRX5694498,5.7431570567,-0.44428095980000004,-0.28948498640000003,0.37935470130000004,0.0520352295,-0.0949833372
SRX5694499,0.2479787581,0.7972235026000001,0.7328503404000001,-1.8605704420000002,-2.7278824412000002,-0.0402154183
SRX5694500,8.4630749921,-0.6681049898,0.23284967310000002,-0.0364565174,-0.1546018324,-1.0545825032
SRX5694501,5.9214830236000005,-0.6444253488,0.28341805600000003,-0.2639155763,0.6156958517000001,0.0329465014
SRX5694502,0.8260633836,1.3237205784000001,1.1061748645,-2.7622205534,0.4154984903,0.49062571110000003
SRX5694503,3.76095309,-0.7269781167,1.1248963119,-0.2132231823,1.0135886341,-2.5030278976
SRX5694504,2.7105391621,-0.419732614,-0.7261404472,0.2064630466,-0.11146936290000001,0.22288803100000001
SRX5694505,3.6694295802,-1.20391518,2.7187370817,0.0577428534,1.887193075,0.35465275100000004
SRX5694506,0.9860218684000001,0.3177096072,2.3050613132,-2.3568652096,-0.5722274328,0.49303985780000004
SRX5694507,3.1186562416,-0.3527548835,0.0066911849,0.3200277955,0.2466288767,0.0909615292
SRX5694508,0.4474242872,-0.5273337604,0.0253528349,0.6056430424,0.8165493472,-0.6050113022
SRX5694509,4.8185506344,-0.09956798480000001,-0.232407202,0.0134003031,-0.319508367,-0.9469901951
SRX5694510,2.4152374396000003,-0.5793740741,-0.5013601774,0.10668859060000001,0.6498663518000001,0.0893514383
SRX5694511,4.060133903,-0.6560487783,0.3265748053,-0.0494546845,-0.38826863,0.533781862
SRX5694512,5.7351001759999995,-0.8122972091,0.7219312425000001,-0.8097365024000001,1.013942677,-0.5504288499000001
SRX5694513,-1.4027743143,-0.5523283406,-1.110445881,0.8101006176000001,1.4644864188,-1.5708370051
SRX5694514,3.1333978289,-0.4941901373,2.2939059183,-0.3559069964,1.8604234785,0.025528003
SRX5694515,6.3961548785,0.018631723200000002,0.217358774,0.4551156994,-1.124764281,1.1960883277
SRX5694516,2.0737366838,-0.5160877503,-2.7552709095,1.2268474971,0.3535047649,0.7337960436000001
SRX5694517,2.6037185555,-0.7014788256000001,-0.1604662312,-0.20605385510000002,-0.034453891,0.16543111060000001
SRX5694518,4.1974092394,-0.5921202789000001,0.0071152463,-0.0493249346,-0.19569118060000001,-0.3013275018
SRX5694519,2.3741767639,-0.6426764761,-1.3121209232,0.2139632804,-0.3801509898,0.0524331097
SRX5694520,2.8446014722,0.8100192573,1.7874537529,-0.9844755649,-1.0023959654,-0.1296792457
SRX5694521,3.7434337847,-0.6810660943,-0.6204937620000001,-0.1272964559,-0.056936019500000004,-0.1166385846
SRX5694522,4.3276544197,-0.44490424640000004,0.5936549796,-0.21628696120000002,-0.3379730403,0.5228202102
SRX5694523,6.0281479615,-0.8069696731,-0.48501010180000004,-1.0267400538,-0.8420500264,0.0620767183
SRX5694524,4.8731292492,-0.8317090932000001,-0.7931422532,-0.3111905457,-1.0029958417,-0.1670867104
SRX5694525,3.0053235472,-0.48981127210000003,-0.2211643686,0.2529200303,-0.22377773080000002,-0.023023933200000003
SRX5694526,5.0261660951,-0.7361761565,-1.8204814434,-0.4619682342,0.024912922,-0.1780022674
SRX5694527,9.3545950224,-0.7635762723,0.49493397910000003,-0.2951551482,0.13747772960000001,-1.288192235
SRX5694528,-1.7127751252,-0.673219145,-0.3579742077,0.7855921914,2.71960381,-1.1735091948
SRX5694529,7.8193647481,-0.6117182999,-0.4074329789,-0.5429902316,-0.7059431479,0.4256665049
SRX5694530,0.6432512788,0.8249116608,0.9636096666,-1.5336123418,-1.5566374295,-0.14596955720000002
SRX5694532,4.2484119347,-0.1835209761,-0.5947242583,0.2588343682,0.8647613976,-0.6767342955
SRX5694533,5.3861994559,1.2297299564,3.1011735072,0.6220929629,-3.0197401395,1.5844404703000001
SRX5694534,4.4199553605,0.8964491817,1.2477117179000001,1.2394401836,-0.5705754439,1.4941188956
SRX5694535,1.1906634218,0.6051719506000001,1.4248720643000001,-2.2944195337,-1.2445603568,-0.0048985968
SRX5694536,6.0657861768,-0.7366201193,-0.19339094,-0.546337307,-1.1954291624,0.23466406990000002
SRX5694537,2.7967695646,-0.6509915197,-0.5426747711000001,0.08847196630000001,-0.3498157051,0.10958004780000001
SRX5694538,2.3445566394,-0.3619950656,-0.047269524,0.1839479357,-0.4590984652,0.2428538366
SRX5694539,7.5231321549,-0.48443834680000003,-0.4325936584,0.0094679772,0.15292946270000002,0.0122195926
SRX5694540,5.9241057655,-0.5860169708,-0.3871520861,-0.0293648918,1.1971670731,-0.7705289413
SRX5694541,8.4497322482,-0.4899706324,0.45754503300000005,-0.3464823681,0.4206726123,0.14097936390000002
SRX5694543,4.9357989541,-0.6916261842,0.3303249291,1.2105217473,1.0242948384,0.7008066596
SRX5694544,7.9977085973,-0.7723148823,0.0648946327,-0.41186003530000004,-0.053224063700000004,-0.2315847967
SRX5694545,4.9166046615,-0.9345604604000001,-0.4032191774,-0.4174099093,-0.0662129665,0.0029379619
SRX5694546,6.1150498666,-0.7274115978,-1.6830977376,-0.3730734275,0.6274272003,0.2023907492
SRX5694547,1.3215186478,-0.3357729393,-0.9645224433,0.19588775360000002,0.0059643151,0.1023474546
SRX5694548,-0.0672665321,0.028162841,0.2444574468,-0.0031541915,-0.07087010740000001,0.09042078
SRX5694550,-1.6831595883000001,-0.7346413894,-1.1656631432,0.41762297540000004,-0.5779444718,-0.36047292010000004
SRX5694551,3.688327488,0.4764316374,1.6855257431,-2.2622171398,-0.5999489629,-0.15851963700000002
SRX5694552,1.355452592,-0.7448938301,-1.5526443466000002,0.232968534,0.20052178510000002,-0.47527159550000003
SRX5694553,1.7757489987000001,-0.3273924877,-0.5542680600000001,0.3302543835,-0.3913219023,0.1865548514
SRX5694554,1.5721640051999999,-0.4181937543,-1.5642115208,-0.3594998783,-0.1053020553,-0.3567155809
SRX5694555,0.4082081993,-0.2452545928,-0.007052149000000001,0.06828788670000001,0.7680486862,0.4367343567
SRX6072760,6.6559449652,-1.0870508238,-1.2529040953,-0.3091293717,0.22833030780000002,0.6625246456
SRX6072761,10.2166006107,-0.9961289279000001,2.4311615595,-0.2476867748,0.5278165841,0.7880810208
SRX6072762,5.324897917,-0.771228957,-1.2878903488,-0.1375804635,-0.20520808100000001,0.6348490171
SRX6072763,4.8587830276,-0.2988503818,-0.5471201156000001,-0.1394691808,-0.7341148212,0.5130885568
SRX6072764,9.5174560234,-1.3060500737,2.640295569,-0.4256180175,1.0430368979,0.7836153299
SRX6072765,6.3012856608,-0.4698493415,-1.2277657191,-0.08270790700000001,-0.6985202754000001,0.5666938681
SRX6376491,-4.0893392955,-0.431836726,-1.4489325645,0.9332064710000001,-0.6413569161,-0.2069186369
SRX6376492,0.0093515678,-0.2479315403,-0.2997358518,0.5635600347,0.9652532231000001,0.30096120800000004
SRX6376493,1.3687202119,-0.3208997619,0.9242851224,0.3239852952,1.170595876,0.2233268874
SRX6376494,0.5073105663,-0.5793796718,2.4811667341,0.5102443348,1.3937501455,0.36914748480000004
SRX6376495,-4.5048076032,-1.0214167472,-1.3849181407,0.40426799890000004,-1.027994384,-0.38116480880000003
SRX6376496,-3.9552778493,-0.3290600459,-1.5027356445,0.6526482373,-1.1336470549,-0.179866355
SRX2723951,2.0464748895,0.6598914536,0.9484828073,0.3778135936,-0.7277895402,0.3573392885
SRX2723952,3.0163617343,0.9832884074,1.2674379748,0.14134090870000002,-1.199162911,0.5215083736
SRX2723953,3.8977692454,0.8721664519000001,1.2847366578,-0.6251469007,-0.9530644318,0.4033689451
SRX2723954,0.5455944498,2.1359526484,0.8454935032,0.6218376215,-3.7183967712,0.10380176390000001
SRX2723955,0.7522062314,0.2737678919,0.5883583627,0.0857543283,-0.3562042362,0.4097892231
SRX2723956,0.0621834826,0.695521326,0.7014167331000001,0.24758132100000002,-0.6589063665,0.5224825499
SRX2723957,0.1242427252,0.0027797833,0.051499249100000005,0.0461481408,-0.2194647979,0.1528474884
SRX2723958,3.3906835289,0.40495222070000003,0.3657764405,-1.2705249067,-0.7193369719,0.3481605142
SRX2723959,-0.24792194520000002,0.060148937000000006,0.164972939,0.1361474618,-0.10056589960000001,-0.0266460084
SRX2723960,1.9365757474,0.5717783675,0.6418990062000001,0.2687656366,-0.8598011477,0.1774931888
SRX2723961,2.3236944148,2.013377032,0.6244775627,0.4617807902,-2.7835646401,-0.1232001154
SRX2723962,1.8681846772,0.5681472350000001,0.8638865186,0.28188172170000003,-0.5747392391,0.190084841
SRX2723963,0.3641250881,0.010549156700000001,0.1756232516,0.054636685500000004,0.2280425133,0.2671184528
SRX2723964,0.9354482352000001,0.4934227188,0.6896762443000001,0.15496246200000002,-0.5330604689,0.2566617834
SRX2723965,0.5642633898,0.5664943758000001,0.6307089147,0.3121187138,-0.41419738770000003,0.1341478918
SRX2723966,-0.1005789882,0.0090813135,0.0050811928,0.0138035004,-0.2264190111,-0.0535312287
SRX2723967,-0.1824043611,-0.0779921871,-0.083710136,-0.0782284993,0.1802409355,0.0033558917
SRX2723968,0.2829833493,0.0689108736,0.0786289433,0.0644249989,0.0461780757,0.050175337
SRX6977206,3.7373404103,-0.2660637843,0.8676297146,-0.019950289700000002,1.7345367328,0.0681602907
SRX6977207,4.027251722,-0.1977449234,0.5116125916,-0.1267881105,1.6430920745000002,-0.1688407481
SRX6977208,3.7952899079,-0.8011750807,0.2663298783,0.1021867115,0.20058829120000002,0.44868520630000003
SRX6977209,4.162087785,-0.7229537595000001,0.7050807880000001,0.0980585441,0.4122695289,0.41306374030000004
SRX6977210,4.0337548733,-0.7316805148000001,0.6256474018,0.0754202181,0.6093455547000001,0.3264594677
SRX6977211,-1.9453079845999999,0.24226025480000002,-0.1288097414,0.2583894056,0.1896527222,0.28664804520000003
SRX6977212,-0.080358182,0.035584912600000004,-0.0788158421,-0.0691244917,-0.1683412478,-0.0931429685
SRX6977213,2.0256661666,-0.27784516740000004,0.20762558350000002,-0.1892649139,-0.021311474400000002,-0.1935050767
SRX6977214,4.5345782669,-0.45637460430000004,1.1998775921,-0.20818591,1.7180056736,-0.101350492
SRX1153733,0.07752999890000001,-0.0047153767,0.2289145145,-0.0316871123,0.052755219900000004,-0.0045074173
SRX1153734,-0.07752999890000001,0.0047153767,-0.2289145145,0.0316871123,-0.052755219900000004,0.0045074173
SRX1153735,0.6716021397,-0.642745039,1.1055213994,0.0453055736,0.7894521597,0.0400032595
SRX1153736,2.3609502091,-0.5084827087,1.3109836002,0.0911147029,0.7580441492000001,0.3296413226
SRX5204053,-1.0899474339,-0.08529558670000001,-0.8051359477000001,0.2520540591,0.6329868785,0.2247859218
SRX5204054,-0.7983720365,0.8012682941,-1.2311814372,0.34208968700000003,-0.6561568365,0.1810715899
SRX5204055,-1.5609602662,0.1542748704,-1.1912737659000001,0.2858465444,0.5767492962,0.1722943406
SRX5204056,-0.1642424582,0.1090142038,-0.6809967843,0.5780864528,-0.0513879521,0.4185490194
SRX5204057,0.5369110112000001,0.0078292888,-0.3329951255,0.5017651118,0.17489849640000002,0.4755510751
SRX5204058,-0.2637752606,0.1253351143,-0.9164459368000001,0.5290245021000001,0.14281611900000002,0.5168922582000001
SRX5204059,0.2596179924,0.5831462612,-0.5665100711000001,0.596460589,0.0585247031,0.422114445
SRX5204060,-0.022401457200000002,0.41584700280000003,-0.617787054,0.4463801021,0.0340714762,0.285798337
SRX5204061,-0.7195526013,0.6879144689000001,-0.7810297583,0.4820870835,0.23495383660000002,0.2501234208
SRX5204062,-0.1698667341,0.3425481281,-0.8826170125,0.40486032110000003,0.26172864300000004,0.316269336
SRX5204063,-0.4651504044,0.5119545347,-0.9341644155000001,0.34088286760000003,0.2895168958,0.2082039373
SRX5204064,0.5230201019,-0.0117761242,-0.1105030409,0.1943758722,-0.088372876,0.1760932673
SRX5204065,0.6747447794,-0.095873567,-0.2907525412,0.6256298539,0.0121171662,0.5466445614000001
SRX5204066,0.8964479583,-0.0802858917,-0.23431072400000003,0.6327614567000001,-0.0529875656,0.5152025342000001
SRX5204067,0.5551592143,-0.127856044,-0.34637535480000003,0.6377359451,0.2660504561,0.400732146
SRX5204068,1.8168801326000001,0.1746383879,-0.0422346043,0.2619931942,0.2570534779,0.1717214819
SRX5204069,0.2731592415,0.3394955556,-0.0390514607,0.2474442312,0.4849797898,0.0191047924
SRX5204070,1.6795282659000002,0.1148926958,-0.07608491490000001,0.1590140583,-0.12553732110000002,0.3088587501
SRX5204071,0.4554265644,0.15453108570000001,-0.4207120152,0.38594499200000004,0.0951233652,0.2009671556
SRX5204072,-0.3168697078,0.23635940800000002,-0.4274238024,0.2343658496,0.2292847203,0.0443876464
SRX5204073,-0.6162488024,0.23717754370000002,-0.2551089637,0.39014394490000004,0.1548980614,0.2179832945
SRX5204074,-0.38321794200000003,0.2930704619,-0.47139472520000003,0.18811319880000002,-0.14826816410000002,0.332161076
SRX5204075,0.4538671501,0.1857983671,-0.47448876780000004,0.2124506794,0.6495129605000001,-0.0487828519
SRX5204076,0.7471855651,0.019161760700000002,-0.2950678144,0.2109134925,-0.060472628800000004,0.22229229550000001
SRX5204077,-0.0356300482,-0.0826576492,-0.4273476215,0.0761853915,0.1646446561,-0.13260173050000001
SRX5204078,0.4928504716,-0.2361644672,-0.0283280812,0.0919281359,-0.08096627,0.0773141388
SRX5204079,0.4517874442,-0.12815926800000002,-0.0584551081,0.0834800963,0.117781881,-0.0241015952
SRX5204080,0.1389223477,0.1660170045,-0.2837902861,0.5144330075,-0.6847433927000001,0.5893290409
SRX5204081,-0.8248494961,0.1192504917,-0.9023643910000001,0.3199411115,-0.42030070900000005,0.3070388345
SRX5204082,-0.3923305521,0.09662175020000001,-0.8401864626000001,0.3218606906,-0.1744262623,0.2197501316
SRX5204083,-0.9731851197,0.1154296665,-0.4171498819,0.2981018311,0.0188952823,0.287546719
SRX5204084,-0.9303746351000001,0.023372325500000003,-0.4309988131,0.1894557258,-0.3192634654,0.40118421330000004
SRX5204085,-0.8840597799000001,0.0679530203,-0.6980238871000001,0.24615529830000002,-0.0397406467,0.388749069
SRX5204086,-1.355778811,-0.6046974157,-0.3742015785,0.2373091123,0.7115763706,0.20197490540000002
SRX5204087,-1.7135376114,-0.38429209540000003,-0.7512336192,0.3829640727,0.1950893698,0.17172482890000001
SRX5204088,-0.7658345376,-0.5186902934000001,-0.4266956136,0.2842929629,0.5282951253,0.2927978321
SRX5204089,-1.647998452,0.2186115154,-0.6393380710000001,0.3008923362,0.0515801748,0.2198247872
SRX5204090,-1.472851705,0.2820235584,-0.6679222774,0.1605794644,-0.2583861241,0.0283784921
SRX5204091,-1.3356599545,0.2637065304,-0.4872932339,0.09660391060000001,-0.0334541137,0.1787224295
SRX5204092,-1.1584352744,0.283266057,-0.8472219903,0.5089992433,0.6821251932,0.35757155150000003
SRX5204093,-1.7897328224,0.2464858514,-0.0220747341,0.4420170532,0.5425407228,0.32179454960000003
SRX5204094,-0.7926038075,0.43201735620000004,-1.0029078823,0.4537280715,0.20829532850000002,0.2417419562
SRX5204095,0.18318264310000001,0.1567052096,0.0685430224,0.11793971110000001,-0.11601881130000001,0.014165511200000001
SRX5204096,0.10817345900000001,-0.1563113709,0.1043086621,-0.17206519210000001,0.2263863717,0.052952773200000004
SRX5204097,-0.2913561021,-0.0003938387,-0.17285168450000002,0.054125481,-0.11036756040000001,-0.0671182844
SRX683459,0.5646501666,-0.10668910940000001,-0.1095196388,-0.0486247704,-0.0467644334,-0.0865634136
SRX683460,4.5620386323,-0.37610427960000004,2.3212131487,0.0863759311,-4.1542788282,1.4925420012
SRX683461,0.1540403565,-0.3472299849,0.2360880173,0.06502803530000001,0.0808683281,0.0187624909
SRX683462,6.3980302141,-0.2737152619,2.3553656076,-0.3930604082,-3.0652901006,1.3185055078
SRX683463,-0.7186905231,0.4539190943,-0.1265683785,-0.0164032649,-0.0341038947,0.0678009227
SRX683464,4.8684096927,-0.36715026040000004,2.5320492136,-0.1930249903,-3.7930762906,1.2534834047
SRX683465,0.2354395414,-0.1900522406,-0.6923686761000001,-0.21200383960000002,-1.0469507982,0.0170366385
SRX683466,5.0755368638,0.4586848329,2.0537940365,-0.5035215756,-3.7214480331,1.3079558571
SRX683467,0.6025194381,-0.1137331701,-0.1291364353,-0.2831256741,-0.6530133497,-0.0336556815
SRX683468,6.2277538588,0.351457515,1.9840214192,-0.40118780330000003,-4.4789907589,1.0205551288
SRX683469,0.2386832951,0.38930109500000004,-0.5602061941,-0.28666178810000004,-0.9919315539,0.0949490676
SRX683470,5.2314630574,0.2544534292,1.8550166787,-0.3067578717,-4.5133405724,1.441513244
SRX322077,-1.5197693835,0.19182513380000002,-0.21195578780000002,-0.30128122220000003,0.17375886610000002,-0.1323695671
SRX322078,-1.1554652309,0.130973745,0.327124377,-0.47141993120000003,0.0221048933,-0.2324718932
SRX322079,-1.0172262779,0.1069520676,-0.12047321670000001,-0.3329440299,-0.08231757840000001,-0.10928785190000001
SRX322080,-2.4554042288,0.2023433892,-1.5700361876,-0.0386088765,-0.44412843420000003,-0.32368347410000003
SRX322081,0.7546225785,0.1335451758,0.0497514639,-0.037388450600000005,0.1763071341,-0.11529488510000001
SRX322082,-0.586484911,0.20095338040000002,0.5527353097000001,0.0415518493,-0.0210385501,-0.22967213860000002
SRX322083,-0.8836365526000001,0.2056374265,-0.22778408460000002,0.4150982022,-0.2778844546,0.2338020884
SRX322084,-0.3545973754,-0.059188026500000004,-0.1591448539,-0.29530520400000004,0.0923257703,-0.3037351931
SRX322085,1.238233928,-0.14644939999999998,0.38692893850000004,-0.1197929981,0.1855586843,0.0699331047
SRX2708592,3.8518606251,-1.7960660373000001,1.4030829904,-0.3056682926,0.1353325465,1.1604539591
SRX2708593,4.0269545125,-1.753761413,1.5650687668,-0.8601750464,-0.4626390308,0.4299474667
SRX2708594,4.4450873344,-0.8866115556,1.2482974135,-0.1221941395,0.9470647594,0.3209733046
SRX2708595,-0.7678729885000001,0.0366773828,-0.2240427173,-0.1301458119,-0.3240282293,0.3724001926
SRX2708596,0.7738244396,0.044415883100000005,0.10243615,0.056128073800000004,0.4492695303,-0.1817715842
SRX2708597,-0.0059514511,-0.0810932659,0.12160656730000001,0.07401773810000001,-0.1252413011,-0.1906286084
SRX2708598,1.2579261824,-0.3119249987,0.7629553657,-0.8608175296,-1.0067531821,-0.37520259570000003
SRX2708600,0.9593889044,-0.1038033336,0.6814967393,-0.3904483173,-0.9374082532,0.0849805542
SRX2708601,-0.2633474351,0.18864385660000002,0.16496625080000002,0.23874563000000001,0.2443714485,0.2663450693
SRX2708602,-0.6101479442000001,0.3724957179,-0.17636309930000002,-0.7989603254000001,0.1211573306,-0.4927120686
SRX2708603,-0.539952669,0.0447130736,0.3815607589,0.1526927294,0.48234402860000003,-0.0509766252
SRX3073814,0.723195911,-0.3108098738,1.0548497563,-0.1408672877,0.2856609869,-0.0513239485
SRX3073815,3.7271125925,-0.3938586915,-4.8066691379,-1.1689133452,0.46229152290000003,-2.3506769454
SRX3073816,7.7104346401,-0.43797418,-4.8362836336,-2.9631861775,-0.4388963777,-5.1327364186
SRX3073817,0.6262441019,-1.0373322502,-3.0574361463,-3.5297433569,-2.3116290869,-5.1188929344
SRX3073818,-4.5264339314,-0.8228630646,-2.0634936135,-2.5668577838,-2.1120537944,-4.3981483095
SRX3073819,-0.1925189482,0.0260618476,-0.1158782928,0.0678783641,-0.12989996580000002,-0.1353633723
SRX3073820,4.5301965279,-0.7228986307,-4.1631960693,-1.8762897558,-0.0704869526,-3.5406721412
SRX3073821,7.1141003909,-1.2012400512,-3.9815479125,-3.7489709361,-1.4164738337,-5.2387007732
SRX3073822,-0.3512191948,-1.2784560322,-2.4035591286,-3.3741618451,-2.6336419404,-4.5451895689
SRX3073823,-4.1086085339,-1.4956265605,-1.7811302653,-2.7276941132,-2.0190826252,-4.1218901623
SRX3073824,-0.723195911,0.3108098738,-1.0548497563,0.1408672877,-0.2856609869,0.0513239485
SRX3073825,4.5156585073,-0.1162291865,-4.7632823406,-1.3181453672,-0.4127282782,-2.7297899689
SRX3073826,7.7157905063,-0.26008587,-4.1559703276,-3.2146543061,-1.1173694931,-5.6583522764000005
SRX3073827,0.44812199280000004,-0.9215448220000001,-2.7294894993,-3.4136311076,-2.5035840857,-5.0748165103
