,A,OxyR
ecoli_00408,0.1709220136,-0.5419484445
ecoli_00409,-0.36996654090000003,-0.6518214305000001
ecoli_00410,0.0619773749,-0.7044402525
ecoli_00411,-1.0606775721,-0.7862631545000001
ecoli_00412,-0.8124516804,-0.7303649795
ecoli_00413,-0.4269757408,-0.5801856455000001
ecoli_00414,-0.43876393750000003,-0.4431834995
ecoli_00415,-0.3858675962,-0.4048787945
ecoli_00416,-0.4721969775,-0.4971799975
ecoli_00417,-1.5197324137,-0.8235392035
ecoli_00418,-1.043782,-0.8963596585
ecoli_00419,-0.5082387054,-0.8013394765
ecoli_00420,-0.36635123140000003,-0.7186245875
ecoli_00421,-0.4587012827,-0.3441999155
ecoli_00422,-0.6907603148,-0.41325572250000003
ecoli_00423,-1.0591775102,-0.6972616095
ecoli_00424,-0.8102492323,-0.7866384075
ecoli_00425,-0.8577193783,-0.6134601485
ecoli_00426,-0.6356138549,-0.7004979795
ecoli_00427,-0.3949235371,-0.6122906855
ecoli_00428,-0.33941316400000004,-0.5669987765
ecoli_00429,-0.10856315350000001,-0.6084114275
ecoli_00430,-0.0701956262,-0.5880797965
ecoli_00431,-0.5298512949,-0.4006998095
ecoli_00432,-0.2644769269,-0.1809357815
ecoli_00433,-0.1288886186,-0.4198777255
ecoli_00434,-0.0831821726,-0.4868589055
ecoli_00435,-0.41984463380000003,-0.6034053895
ecoli_00436,-0.3931008315,-0.6127870545
ecoli_00437,0.1188760469,-0.6314334165000001
ecoli_00438,-0.0395181566,-0.6343397055000001
ecoli_00439,-0.8974456780000001,-0.3833000335
ecoli_00440,-0.7845433885,-0.45796661050000004
ecoli_00441,-0.9459215004,-0.7758766995
ecoli_00442,-0.8112194620000001,-0.6361274015
ecoli_00443,-0.2072494678,-0.6062849315000001
ecoli_00444,-0.3694957886,-0.6515779725
ecoli_00445,-1.1219379686,-0.23052606650000002
ecoli_00446,-1.1750867991,-0.30932721750000003
ecoli_00447,10.7807896798,1.0234820575
ecoli_00448,10.9895148204,1.0769255545
ecoli_00449,-0.2192874448,-0.8424038135
ecoli_00450,-0.8285743096,-0.8523148985000001
ecoli_00451,-1.2509327744,-1.1060602335
ecoli_00452,-1.1110406266,-1.0589602685
ecoli_00453,-1.3602054426999999,-0.9263042795
ecoli_00454,-0.5970372808000001,-0.8070679015000001
ecoli_00455,-1.4253591594000001,-0.5248353725
ecoli_00456,-1.4491127299,-0.5116463305
ecoli_00457,-1.3471036614,-0.4294151795
ecoli_00458,-1.3717843659,-0.3806775175
ecoli_00459,-1.3890816557,-0.3549411715
ecoli_00460,-1.6734231793,-0.2786400585
ecoli_00461,1.2526735447,-0.7058953965
ecoli_00462,1.1155511122,-0.7856825765000001
ecoli_00463,0.8377746651,-1.4608778885
ecoli_00464,0.9908259687000001,-1.4564998495
ecoli_00465,-1.318734555,-2.4473815705
ecoli_00466,-1.3615343713999999,-2.4461956535000002
ecoli_00467,-0.6973307193,-0.1925916845
ecoli_00468,-0.5988069894,-0.1527953265
ecoli_00469,-1.3290621732,-2.5450382205
ecoli_00470,-1.5186364875,-2.5350089415
ecoli_00471,-0.037438014400000004,-0.6393223865000001
ecoli_00472,0.09538757020000001,-0.6041411595
ecoli_00473,0.8140081851000001,-1.3451965495
ecoli_00474,1.1498086586,-1.2135160075
ecoli_00475,1.0095609523,-0.1044509695
ecoli_00476,0.8449097625,-0.0961643675
ecoli_00477,-0.4033743172,-0.2270937715
ecoli_00478,-0.561426728,-0.14279985550000002
ecoli_00479,-0.2700790738,-1.4079872015000001
ecoli_00480,-0.2703299402,-1.4708574165
ecoli_00481,-0.9683631365,-1.1890698995
ecoli_00482,-1.0597889232,-1.1256836145
ecoli_00483,-1.3272676102,-0.5876799345
ecoli_00484,-1.3807923303,-0.6493126995
ecoli_00485,1.6329212404,-0.7341031565
ecoli_00486,1.5132179300000002,-0.7510952535000001
ecoli_00487,2.8462323436,-0.2101466405
ecoli_00488,3.0320147507,-0.22202599350000002
ecoli_00489,0.7624275284,-0.7482092185
ecoli_00490,0.9236992595,-0.8695576125000001
ecoli_00491,-1.3364835465,-0.7630752655
ecoli_00492,-1.6228852012,-0.7741527925
ecoli_00493,-0.724194109,-0.1379674115
ecoli_00494,-0.7511474345,-0.12591256550000002
ecoli_00495,-0.8247159619000001,-1.3662393985
ecoli_00496,-0.8483066285,-1.3850414275
ecoli_00497,-1.3370939054,-2.3744118255
ecoli_00498,-1.4319537478,-2.4102048035
ecoli_00499,-0.6213987148,-1.2568545945
ecoli_00500,-0.8346768297,-1.3351237655000001
ecoli_00501,-0.040993693500000004,-0.4111600425
ecoli_00502,0.059008342000000005,-0.3499664625
ecoli_00503,2.2351042683,-0.3629170315
ecoli_00504,2.1594991109,-0.2963543045
ecoli_00505,1.2279373969,-1.1292743605
ecoli_00506,1.1833777733,-1.2224822725
ecoli_00507,-0.9303712306,-0.8903084205
ecoli_00508,-1.2297909329,-0.6735522375
ecoli_00509,-0.8943306027000001,-0.6271962585
ecoli_00510,-0.9405973495000001,-0.5916055635
ecoli_00511,2.4100133356,-0.2690833975
ecoli_00512,2.3866371387,-0.23141838950000002
ecoli_00513,-1.2922373395,-2.5333726725
ecoli_00514,-1.3821254555,-2.3547461705
ecoli_00515,-1.1796386036,-0.2129019705
ecoli_00516,-1.5452088193,-0.2453673215
ecoli_00517,2.7156761912,-0.8602575505000001
ecoli_00518,3.0261457241,-0.5616868425
ecoli_00519,4.3952991101,0.1258246355
ecoli_00520,3.9779613811,-0.0329863075
ecoli_00521,3.7415323274,-0.0114666005
ecoli_00522,2.9446808435,-0.2879711535
ecoli_00523,2.4331840396,-0.41428942350000003
ecoli_00524,-1.8009286742000001,-0.2617826775
ecoli_00525,-1.5215035575,-0.3602724795
ecoli_00526,-1.9693636751999999,-0.2120927685
ecoli_00527,-2.1986966648,-0.3050046025
ecoli_00528,13.4495107865,-0.3607246495
ecoli_00529,11.4563212242,-0.5561984085
ecoli_00530,14.4045585289,-0.34552306450000003
ecoli_00531,17.0407945462,-1.1783680145
ecoli_00532,-3.2119230087,0.036556476500000004
ecoli_00533,-3.0048051915,0.0012731255000000001
ecoli_00534,-3.282269215,0.0899558285
ecoli_00535,-3.2360443165,-0.0001377615
ecoli_00536,-0.24392471640000002,-0.9708495055
ecoli_00537,0.0749034911,-0.7184804895
ecoli_00538,2.2046996989,-1.2062947325
ecoli_00539,2.2347186335,-1.0997939725
ecoli_00540,-3.2515939391,-0.23458529350000001
ecoli_00541,-3.6243156759,-0.1925243975
ecoli_00542,4.2022668816,0.29441045250000003
ecoli_00543,3.020129885,0.4787550035
ecoli_00544,9.6658072394,-0.07823738150000001
ecoli_00545,9.9721199685,-0.11965215850000001
ecoli_00546,-2.9151737556,-0.9934368375
ecoli_00547,-2.8201070583,-0.9681340385
ecoli_00548,-1.2625910544,-1.1879911025
ecoli_00549,-0.7901441119,-1.1133307825
ecoli_00550,0.4075926299,-0.8547737885000001
ecoli_00551,0.5500504732,-0.8953492055000001
ecoli_00552,2.2244016806,0.5854895805
ecoli_00553,1.5633981374,0.4142926625
ecoli_00554,2.8833819486000003,0.6562450045
ecoli_00555,3.2953390267,0.5958225115
ecoli_00556,3.0462403598,0.5825867905000001
ecoli_00557,3.1547387068,0.5510451505
ecoli_00558,-3.0696443075,-0.2168582915
ecoli_00559,-3.0072017384,-0.1546324705
ecoli_00560,-0.23064891610000002,0.2965735085
ecoli_00561,-0.44988828410000004,0.1819924785
ecoli_00562,15.3543896161,-0.0293968145
ecoli_00563,17.1252411996,-0.2827695005
ecoli_00564,-1.506112108,-0.36613704350000004
ecoli_00565,-1.4534260579,-0.38407257650000004
ecoli_00566,-2.7075881962,-0.5256811375
ecoli_00567,-2.812887657,-0.5077673935
ecoli_00568,-1.3246125015999999,-0.5507710195000001
ecoli_00569,-1.1995418094,-0.6772155565
ecoli_00570,2.4931528024,-0.6531554165
ecoli_00571,2.5253438548,-0.6144836545
ecoli_00572,4.0449138047,-1.2708966035
ecoli_00573,3.973384759,-0.9654960375
ecoli_00574,1.7498590404,-0.6092015635
ecoli_00575,0.9584300978,-0.4358245865
ecoli_00576,1.3136826741,-0.1420981995
ecoli_00577,2.1899741647,0.3244167215
ecoli_00578,1.9982831392,0.4104019705
ecoli_00579,0.078053325,0.1865085485
ecoli_00580,2.8291161348,-0.12470629150000001
ecoli_00581,3.150766032,-0.3235812145
ecoli_00582,0.2074394455,-0.024803145500000002
ecoli_00583,-0.0271686774,-0.25681109550000003
ecoli_00584,-3.5764953514,-0.3126067705
ecoli_00585,-3.6538642138,-0.2330085985
ecoli_00586,-0.9162384951,-0.8308111025
ecoli_00587,-1.3382975682,-0.4904762355
ecoli_00588,2.1635850875,-0.5193094405
ecoli_00589,1.8638099291999999,-0.5772003485
ecoli_00590,6.7170673909000005,-0.9143454165
ecoli_00591,7.4678228258,-0.7597827365
ecoli_00592,-2.7031397975,-0.4815068105
ecoli_00593,-2.6552850907,-0.3748679445
ecoli_00594,-0.7316738194,-0.1919773645
ecoli_00595,-1.08739822,0.0278082795
ecoli_00596,-0.5913587498,-0.27763911950000003
ecoli_00597,-1.0005028624,-0.5798840875
ecoli_00598,-0.3821027568,0.3893269915
ecoli_00599,-1.3515518075,-0.0880200975
ecoli_00600,-2.5881677124999998,-0.1901853305
ecoli_00601,-2.1963530573,-0.8779665925000001
ecoli_00602,0.42751266330000004,-1.1854809285
ecoli_00603,0.0205958699,-1.1187871275
ecoli_00604,3.5981325228000003,-0.36523616950000004
ecoli_00605,2.0711733511,-1.0292269655
ecoli_00606,-5.4263422266,-1.1653501825
ecoli_00607,-5.5533940002,-0.4026854125
ecoli_00608,-1.5698193625,-1.2822724564999999
ecoli_00609,-2.5093258257,-0.7130351835000001
ecoli_00610,0.4498001062,-0.7012473565
ecoli_00611,1.0965865391,-0.6574255855000001
ecoli_00612,-5.7084023286,-0.0866388825
ecoli_00613,-5.4437147581,0.11948233250000001
ecoli_00614,-3.3553552061,-0.41958440150000004
ecoli_00615,-3.9196605751,-0.29054131850000003
ecoli_00616,-3.0910796406,-0.0176487735
ecoli_00617,-2.9431747348,-0.1773623785
ecoli_00618,-0.46715178890000003,-0.7692487435
ecoli_00619,-0.33783223830000003,-0.7895400685
ecoli_00620,5.8977144705,-0.0018000455
ecoli_00621,5.7825081626,-0.0158030365
ecoli_00622,0.0489538767,-0.5517745515
ecoli_00623,0.1871592155,-0.4597249305
ecoli_00624,0.3830384456,-0.4000996265
ecoli_00625,0.2926357307,-0.3919047035
ecoli_00626,0.1311765762,-0.6763400005
ecoli_00627,-0.0433504674,-0.6782373225
ecoli_00628,0.011304427300000001,-0.5933470365
ecoli_00629,-0.3046438066,-0.5192837905000001
ecoli_00630,-0.199109118,-0.5658875095
ecoli_00631,-0.2902692502,-0.5456173375
ecoli_00632,-0.1513562863,-0.5035720475000001
ecoli_00633,-0.5509845741,-0.39378996650000003
ecoli_00634,0.0725791201,-0.6951313945
ecoli_00635,-0.0830982152,-0.5854772935
ecoli_00636,-0.2325362275,-0.4803974615
ecoli_00637,-0.0391705902,-0.5041557945
ecoli_00638,0.079766552,-0.6036115815
ecoli_00639,0.2846158566,-0.5883350565000001
ecoli_00640,-0.2368051747,-0.7020658935
ecoli_00641,-0.2297371578,-0.5400249375
ecoli_00642,0.0815397535,-0.6697560255
ecoli_00643,0.040567695800000005,-0.8285104465
ecoli_00644,-0.1164055635,-0.6522494965
ecoli_00645,-0.2673967706,-0.6742173605
ecoli_00646,-0.2190902921,-0.6856070855
ecoli_00647,-0.3992669596,-0.6451058775
ecoli_00648,0.35169769570000003,-0.6310920505000001
ecoli_00649,0.15538370370000001,-0.5296098895
ecoli_00650,-0.531509616,-0.4817617175
ecoli_00651,-0.314736204,-0.5388506745
ecoli_00652,-0.1525772886,-0.4803764505
ecoli_00653,-0.1274842339,-0.5051379565
ecoli_00654,0.22477008480000002,-0.4129736885
ecoli_00655,-0.0060803249000000005,-0.4443010865
ecoli_00656,0.2856478237,-0.5681267065
ecoli_00657,0.2026230446,-0.6343855585
ecoli_00658,-0.3002747192,-1.0118797305
ecoli_00659,-0.4380360942,-0.8443167955
ecoli_00660,-0.3245508787,-0.3300229975
ecoli_00661,-0.1741571376,-0.44114208850000003
ecoli_00662,0.3430870548,-0.6488565705
ecoli_00663,-0.12302939780000001,-0.6658363085
ecoli_00664,-0.3005975596,-0.2244638365
ecoli_00665,-0.1604352386,-0.2482690085
ecoli_00666,-0.4300198046,-0.5153169895
ecoli_00667,-0.6510889973,-0.48553604850000004
ecoli_00668,-0.1257683311,-0.2952392075
ecoli_00669,0.2249793673,-0.2963726025
ecoli_00670,-0.3551795236,-0.4302125505
ecoli_00671,-0.3648666752,-0.4850190415
ecoli_00672,-0.0407927052,-0.7390115905
ecoli_00673,0.14556167,-0.7039886675
ecoli_00674,0.2911752817,-0.40989327750000004
ecoli_00675,0.30853603020000003,-0.42889552150000004
ecoli_00676,0.18933695490000002,-0.5881114505
ecoli_00677,0.17612253190000002,-0.5782192045
ecoli_00678,0.2394570959,-0.4600701575
ecoli_00679,0.3633617304,-0.37878255650000003
ecoli_00680,0.3662096302,-0.3075448425
ecoli_00681,0.556838589,-0.33202824950000004
ecoli_00682,-0.2259745102,-0.4807711765
ecoli_00683,-0.20950297580000002,-0.5577874855
ecoli_00684,-0.0384493028,-0.6317186525
ecoli_00685,0.3260204089,-0.5808814035000001
ecoli_00686,0.24838473120000001,-0.46387577950000003
ecoli_00687,0.3433546441,-0.4197538495
ecoli_00688,-0.4068107251,-0.6170092725
ecoli_00689,-0.32309510750000003,-0.5957459565000001
ecoli_00690,-0.2683240676,-0.5595786875000001
ecoli_00691,-0.2741364819,-0.5815827905000001
ecoli_00692,-0.4473482221,-0.3703794165
ecoli_00693,0.012798431300000001,-0.2427113665
ecoli_00694,-0.2832988788,-0.2989904155
ecoli_00695,-0.7909248225000001,-0.33819532750000003
ecoli_00696,-0.4515131705,-0.3700090915
ecoli_00697,-0.35765097300000004,-0.5806966875
ecoli_00698,0.2599981494,-0.47491211250000004
ecoli_00699,0.001406799,-0.4156390185
ecoli_00700,0.0112106314,-0.6327912995
ecoli_00701,0.2080184012,-0.5615222185000001
ecoli_00702,0.9580665197,-0.2427917325
ecoli_00703,0.8828892027,-0.20000929450000002
ecoli_00704,0.1797599813,-0.4989749945
ecoli_00705,0.2096096835,-0.4754803765
ecoli_00706,0.1455094304,-0.7702616665
ecoli_00707,-0.17451914170000002,-0.7935275195
ecoli_00708,-0.4002231818,-0.6463665615
ecoli_00709,-0.2941592966,-0.7707510275
ecoli_00710,-0.3846240221,-0.5057972325
ecoli_00711,-0.1920594967,-0.46933146950000004
ecoli_00712,0.10587849140000001,-0.4794570795
ecoli_00713,-0.1698977067,-0.5024868615
ecoli_00714,0.33014772330000003,-0.21860746450000001
ecoli_00715,-0.0944358148,-0.3694470735
ecoli_00716,0.5915140080000001,-0.0823625285
ecoli_00717,0.5259834151,-0.46918368250000003
ecoli_00718,0.14004288580000002,-0.6537900195
ecoli_00719,0.2966980037,-0.5664496575
ecoli_00720,0.5351530859,-0.6403309005000001
ecoli_00721,0.34784238570000003,-0.5576050315000001
ecoli_00722,-0.6745836716,-0.6915469765000001
ecoli_00723,-0.5167963745,-0.0596391605
ecoli_00724,-0.6289696707,0.1125118875
ecoli_00725,-0.6311161836,-0.2237146075
ecoli_00727,-0.44001342790000003,-0.15546993350000002
ecoli_00728,-0.4870748272,-0.059715235500000005
ecoli_00729,-0.2444697983,-0.3462465295
ecoli_00730,-0.5489189002,-0.5070741625
ecoli_00731,-0.4825338297,-0.9877729065
ecoli_00732,-0.32143453250000004,-0.9295290365000001
ecoli_00733,-0.2885752588,-0.10622413750000001
ecoli_00734,-0.5024345025,-0.42723048350000004
ecoli_00735,-0.4395259405,-0.0605400445
ecoli_00736,-0.0249599539,-0.2520804835
ecoli_00737,-0.6158147692,0.0048095675000000004
ecoli_00738,-0.6106635198,-0.3966127695
ecoli_00739,-0.4204679277,-0.1931100805
ecoli_00740,-0.272466366,-0.44232801850000003
ecoli_00741,-0.45295930700000003,0.025473435500000002
ecoli_00742,0.24627626,0.2134118935
ecoli_00743,0.7717474344,-0.1686802215
ecoli_00744,0.8262484280000001,-0.2907760165
ecoli_00745,0.4670799177,-0.4282898195
ecoli_00746,0.6731666845000001,-0.4442038585
ecoli_00747,0.6227696417,-0.3474882695
ecoli_00748,0.8325605418,-0.42998301250000004
ecoli_00749,-0.2372801188,-0.3872852225
ecoli_00750,0.11719696140000001,-0.4256405985
ecoli_00751,0.8679736450000001,-0.6697723995
ecoli_00752,0.9868422109,-0.4812004855
ecoli_00753,-0.30952146550000004,-0.7018300215000001
ecoli_00754,-0.38404638100000005,-0.7252091415
ecoli_00755,2.1096547964,-1.0288254705
ecoli_00756,2.3116649191,-0.9309478065000001
ecoli_00757,-0.8454658516,-0.5686097185
ecoli_00758,-0.3876508885,-0.5720721925000001
ecoli_00759,-0.7819114731,-0.3744352885
ecoli_00760,-1.0789614246,-0.3004832385
ecoli_00761,0.024636925400000002,-0.6037390405
ecoli_00762,0.0550645452,-0.7930329945
ecoli_00763,0.3176099719,-0.6741851525
ecoli_00764,0.3224210958,-0.4490926925
ecoli_00765,-0.010476062000000001,-0.6179417185
ecoli_00766,-0.0126603305,-0.6392737005
ecoli_00767,-0.6023105395,-0.6136480775
ecoli_00768,-1.0558844982,-0.6208803955000001
ecoli_00769,0.7937274597,-0.4716741795
ecoli_00770,0.8354497727,-0.49269759750000003
ecoli_00771,0.6222223504000001,-0.3832389075
ecoli_00772,0.4394042253,-0.3846209085
ecoli_00773,1.1956383908000001,-0.3334967475
ecoli_00774,1.1767715528,-0.24160090850000002
ecoli_00775,0.5166018553,-0.37277510350000004
ecoli_00776,0.7414501641,-0.3708748255
ecoli_00777,-0.9833596493000001,-0.5524182775
ecoli_00778,-1.1643492429,-0.6082515145
ecoli_00779,-1.5353924713,-0.8105111355
ecoli_00780,-1.5997406962,-0.6683658965
ecoli_00781,-1.4725152353,-0.49045993050000003
ecoli_00782,-1.2682761028,-0.5477859385
ecoli_00783,-1.5877529918,-0.7459036815000001
ecoli_00784,-0.8895050449,-0.5791015025
ecoli_00785,12.8435454959,-0.012866819500000001
ecoli_00786,12.8717742588,-0.0483711795
ecoli_00787,13.662030057900001,-0.1225805895
ecoli_00788,14.4373589136,-0.13957732150000002
ecoli_00789,-0.7615917887,-0.7017408275
ecoli_00790,-1.1892080704,-0.6687362145
ecoli_00791,-0.3227256714,-1.0172692055
ecoli_00792,-0.3402787733,-0.5721647755
ecoli_00793,-1.2444122585,-0.5017021995000001
ecoli_00794,-0.7781052476,-0.5833008935
ecoli_00795,-0.8023492727,-0.7150428845
ecoli_00796,-0.6750698544,-0.6608393745000001
ecoli_00797,-1.7833149791,-1.2554890815
ecoli_00798,-2.2242335407000002,-1.5306097885
ecoli_00799,-1.7820689547000002,-1.4930721215
ecoli_00800,-1.2109478713,-1.0762917375
ecoli_00818,-1.6284037303,-0.6502067195
ecoli_00819,-1.2486262182,-0.6794069925
ecoli_00820,-1.217563162,-0.6258904925000001
ecoli_00821,-1.2448732121,-0.5500292205
ecoli_00822,-0.4446213901,-0.5844354445000001
ecoli_00823,-0.7458875596,-0.6524518165000001
ecoli_00824,-0.5420723011,-0.8014976995
ecoli_00825,-0.6543262670000001,-0.7787802195
ecoli_00826,-1.142080469,-0.7192877465
ecoli_00827,-1.1808387644,-0.7308054625
ecoli_00828,-1.1644170321,-0.6649102315000001
ecoli_00829,-1.1064954313,-0.6196844115
ecoli_00830,-0.9159923778,-0.5614662865
ecoli_00831,-1.0195817003,-0.4637549655
ecoli_00832,-0.788826562,0.11829938150000001
ecoli_00833,-1.2654134381,0.1797457415
ecoli_00834,-1.6315717884,-0.8411719095
ecoli_00835,-1.164409501,-0.6779516905
ecoli_00836,-1.8218455416000001,-0.8580844675
ecoli_00837,-1.8716921489,-0.7968318145000001
ecoli_00838,-1.3620394444000001,-1.1045451935
ecoli_00839,-1.3020143225,-0.9249712915
ecoli_00840,-1.3535056158,-0.8801270425000001
ecoli_00841,-1.4036672636,-1.0458544375
ecoli_00842,-1.0381235726,-0.7506950845
ecoli_00843,-1.1848424142,-0.8741295375
ecoli_00844,-1.2780706951,-1.0409153475
ecoli_00845,-1.5063166816,-0.8883930915
