,A,PhoB
hot_tale__hot_ale10_44c__2,-1.3530371502,0.9538342340000001
hot_tale__hot_ale16_30c__1,-0.6908311075,-0.39070078
hot_tale__hot_ale16_30c__2,-0.7899280352,-0.20452825900000002
hot_tale__hot_ale16_37c__1,-1.5317929389,-0.33617444
hot_tale__hot_ale16_37c__2,-1.6522162183,-0.48775664
hot_tale__hot_ale16_44c__1,-1.3130863282,0.8253096670000001
hot_tale__hot_ale16_44c__2,-1.0611867552,0.82358393
pdhr_ale__pdhR-13_51__1,0.19959932230000002,-0.37903662600000004
pdhr_ale__pdhR-13_51__2,0.0398704986,-0.400746394
pdhr_ale__pdhR-14_46__1,1.6638480821,0.143452049
pdhr_ale__pdhR-14_46__2,0.5282618704,-0.041702169000000004
pdhr_ale__pdhR-15_51__1,-1.1280680272,-0.508720359
pdhr_ale__pdhR-15_51__2,-0.880430793,-0.44370049
pdhr_ale__pdhR-16_49__1,-0.3498067849,-0.255448065
pdhr_ale__pdhR-16_49__2,0.9249758783,0.379315938
tcs__del_atoC_LiAcet__1,-4.237743237,-1.20407858
tcs__del_atoC_LiAcet__2,-4.0500856754,-1.03292215
tcs__del_atoC_LiCl__1,-3.5955141993,-0.8457899600000001
tcs__del_atoC_LiCl__2,-3.2533082449,-0.9364428340000001
tcs__del_atoC_m9__1,-3.2981645364,-1.123990754
tcs__del_atoC_m9__2,-3.2416831339,-1.170602395
tcs__del_baeR_etoh__1,2.3407634459,0.259692344
tcs__del_baeR_etoh__2,2.9593217807,0.385695379
tcs__del_baeR_lb__1,-2.7448377847,-0.29293508900000004
tcs__del_baeR_lb__2,-2.745019145,-0.36615031000000003
tcs__del_btsR_01xlb__1,7.3750391349,2.118518839
tcs__del_btsR_01xlb__2,7.7795069131,2.151606509
tcs__del_btsR_lb__1,-4.2694538993,-0.8547377190000001
tcs__del_btsR_lb__2,-3.8911775915,-0.8218046210000001
tcs__del_btsR_pyruvate__1,7.8019683024,2.361356577
tcs__del_btsR_pyruvate__2,7.9890217578,2.367585896
tcs__del_cpxR_etoh__1,3.5646809406999997,0.946586652
tcs__del_cpxR_etoh__2,3.5045508757,0.87955819
tcs__del_cpxR_lb__1,-2.9720608109,0.038567188
tcs__del_cpxR_lb__2,-2.9223352273,-0.377336869
tcs__del_cusR_CuSO4__1,-2.7341346131,-0.60353383
tcs__del_cusR_CuSO4__2,-2.3482568982,-0.45663275600000003
tcs__del_cusR_lb__1,-3.5198249406,-1.171903853
tcs__del_cusR_lb__2,-3.3869427253,-1.007599121
tcs__del_kdpE_01-kcl__1,-0.5300387232,0.229791813
tcs__del_kdpE_01-kcl__2,-0.7387847411,-0.095115512
tcs__del_kdpE_115-kcl__1,-2.4081334871,-0.722959738
tcs__del_kdpE_115-kcl__2,-2.7322805449,-0.7827447200000001
tcs__del_phoB_m9__1,-5.7866108222,-5.282633958
tcs__del_phoB_m9__2,-5.7037064087000005,-5.282633958
tcs__del_phoB_m9p__1,-4.954573714,-5.282633958
tcs__del_phoB_m9p__2,-4.8348336917,-5.282633958
tcs__del_rcsB_etoh__1,7.3458278864,2.4723925490000003
tcs__del_rcsB_etoh__2,7.0463331414,2.526133744
tcs__del_rcsB_lb__1,-3.7270631849,-0.088404828
tcs__del_rcsB_lb__2,-3.3528087638,-0.056345136000000004
tcs__del_zraR_lb__1,-1.7153157499,-0.39651705600000003
tcs__del_zraR_lb__2,-2.0213196464,-0.53979235
tcs__del_zraR_zncl2__1,-1.5104419660000001,-0.213391612
tcs__del_zraR_zncl2__2,-1.9297762867000001,-0.21758517600000002
tcs__wt_01-kcl__1,-2.7036361769,-0.058967909000000006
tcs__wt_01-kcl__2,-2.8152396942999998,-0.150435282
tcs__wt_01xlb__1,5.2536350091,1.6833137360000001
tcs__wt_01xlb__2,5.8824847929,1.8368352190000001
tcs__wt_115-kcl__1,-1.8494156899,-0.682374535
tcs__wt_115-kcl__2,-2.4582020385,-0.860939047
tcs__wt_CuSO4__1,-1.5723494418000001,-0.9027704740000001
tcs__wt_CuSO4__2,-2.066347245,-0.778806929
tcs__wt_etoh__1,4.8609590555,1.778500754
tcs__wt_etoh__2,4.5668720255,1.7171386270000002
tcs__wt_lb__1,-3.8308491664,-0.530474656
tcs__wt_lb__2,-4.0615771726,-0.66361421
tcs__wt_LiAcet__1,-3.8086624112000003,-1.332945795
tcs__wt_LiAcet__2,-3.7370062134,-1.004846426
tcs__wt_LiCl__1,-3.2352509153,-0.775510374
tcs__wt_LiCl__2,-3.5394598310000003,-1.040161234
tcs__wt_m9p__1,8.1484090332,5.022704642
tcs__wt_m9p__2,8.25652095,4.979726942
tcs__wt_pyr__1,4.9392195468,1.708972026
tcs__wt_pyr__2,5.0043330505,1.71526768
tcs__wt_zncl2__1,-2.0451850625,-0.227710493
tcs__wt_zncl2__2,-2.0573306022,-0.39820969
ros_tale__1_112_0pq__1,-4.0040519174,-1.4347989490000002
ros_tale__1_112_0pq__2,-4.5136665592,-1.806604738
ros_tale__1_112_250pq__1,-3.8464185950000003,-1.318576126
ros_tale__1_112_250pq__2,-3.9969410278,-1.2980672580000001
ros_tale__1_112_750pq__1,-4.496702928,-1.116835655
ros_tale__1_112_750pq__2,-4.3378959615,-1.074398467
ros_tale__1_112_750pq__3,-5.3091167138,-1.342652597
ros_tale__3_76_0pq__1,2.3658284244,-0.343425395
ros_tale__3_76_0pq__2,2.4466115683,-0.11020076100000001
ros_tale__3_76_0pq__3,2.6326502336,-0.258627161
ros_tale__3_76_0pq__4,2.8309225968,0.130459716
ros_tale__3_76_250pq__1,-1.4112600267,-1.352112192
ros_tale__3_76_250pq__2,-2.5981864745000003,-1.276415738
ros_tale__3_76_750pq__1,-2.9100963785,-1.479120111
ros_tale__3_76_750pq__2,-3.9494076003,-1.707001699
ros_tale__7_103_0pq__1,-1.7719501374000002,-1.291062112
ros_tale__7_103_0pq__2,-1.5306424037,-0.88184554
ros_tale__7_103_0pq__3,-1.6488971942,-0.900528478
ros_tale__7_103_0pq__4,-1.578962261,-1.083698287
ros_tale__7_103_250pq__1,-2.1624384302,-1.405779064
ros_tale__7_103_250pq__2,-1.5773068362,-1.064865027
ros_tale__7_103_750pq__1,-1.7138516516000002,-1.435941012
ros_tale__7_103_750pq__2,-1.7033225291,-1.235207503
ros_tale__9_77_0pq__1,-1.5884761631000002,-0.8109521160000001
ros_tale__9_77_0pq__2,-1.1649760273,-0.641999706
ros_tale__9_77_250pq__1,-1.8896169111,-0.426380478
ros_tale__9_77_250pq__2,-2.0497366367,-0.539542941
ros_tale__9_77_750pq__1,-1.3127426351,-0.9034198910000001
ros_tale__9_77_750pq__2,-1.9645849653,-0.8227816530000001
ros_tale__11_83_0pq__1,0.26766452560000004,-1.081865241
ros_tale__11_83_0pq__2,1.0838219423,-0.852497378
ros_tale__11_83_250pq__1,0.1635029049,-1.074542542
ros_tale__11_83_250pq__2,-0.0146461394,-1.3084105670000001
ros_tale__11_83_750pq__1,-1.9081327699,-1.627596788
ros_tale__11_83_750pq__2,-1.2671243787,-1.7451169210000002
ros_tale__13_87_0pq__1,-4.7339169948,-1.7546889170000002
ros_tale__13_87_0pq__2,-4.4650042332,-1.63741031
ros_tale__13_87_250pq__1,-4.6625572963,-1.36089314
ros_tale__13_87_250pq__2,-4.5184263122,-1.566288323
ros_tale__13_87_750pq__1,-3.9537523533,-1.30577057
ros_tale__13_87_750pq__2,-3.9220757236,-1.759341434
ros_tale__14_27_0pq__1,-2.4051994732,-1.142248492
ros_tale__14_27_0pq__2,-2.1807106418,-1.23488978
ros_tale__14_27_250pq__1,-2.548951046,-1.223559293
ros_tale__14_27_250pq__2,-3.2247638738,-1.3134003650000001
ros_tale__14_27_750pq__1,-1.1646162095,-0.28814331
ros_tale__14_27_750pq__2,-1.1233705762,-0.5362454440000001
ros_tale__16_28_250pq__1,1.0507758803,0.044990051
ros_tale__16_28_250pq__2,1.4513295259,0.281648705
ros_tale__16_32_0pq__1,-3.1828604559,-1.434531555
ros_tale__16_32_0pq__2,-3.0601510315,-1.411341317
ros_tale__16_32_0pq__3,4.2316681656,0.8161159240000001
ros_tale__16_32_0pq__4,4.2325095618,0.6021114790000001
ros_tale__16_32_250pq__1,4.0716340354,0.609352364
ros_tale__16_32_250pq__2,4.0127352391,0.569991086
ros_tale__16_32_750pq__1,-1.8516658045,-1.383708697
ros_tale__16_32_750pq__2,-2.1682698995,-1.310352342
ros_tale__17_104_0pq__1,-1.7337907908,-1.680785142
ros_tale__17_104_0pq__2,-2.1251476009,-1.424231916
ros_tale__17_104_250pq__1,-3.4596239845,-1.399516167
ros_tale__17_104_250pq__2,-2.7722069615000002,-1.23627063
ros_tale__17_104_250pq__3,-2.7707442765,-0.8481658
ros_tale__17_104_250pq__4,-3.2093721878,-1.465499959
ros_tale__17_104_750pq__1,-4.355944953,-1.495956099
ros_tale__17_104_750pq__2,-4.1327336552,-1.3391748780000001
ros_tale__18_24_250pq__1,2.5109226616,0.48033255500000005
ros_tale__18_24_250pq__2,-0.18710133280000002,-0.125299569
ros_tale__18_36_0pq__1,-3.6536713833,-1.316105542
ros_tale__18_36_0pq__2,-3.3668013316,-1.346362998
ros_tale__18_36_0pq__3,0.155328966,-0.31220714
ros_tale__18_36_0pq__4,0.2585632303,-0.41192644900000003
ros_tale__18_36_250pq__1,-0.2745461683,-0.232864701
ros_tale__18_36_250pq__2,-0.1434926864,-0.31837345100000003
ros_tale__18_36_750pq__1,-4.0246193891,-0.8907897730000001
ros_tale__18_36_750pq__2,-4.300775794,-0.853401641
ros_tale__19_91_0pq__1,-2.8249431897,-1.029036376
ros_tale__19_91_0pq__2,-3.6221843828,-1.263426079
ros_tale__19_91_250pq__1,-3.9738909973,-1.2670634440000001
ros_tale__19_91_250pq__2,-4.5055466765,-1.543332898
ros_tale__19_91_750pq__1,-4.8157934858,-1.024802647
ros_tale__19_91_750pq__2,-3.7652224022,-1.00319695
ros_tale__19_91_750pq__3,-4.5323024217,-1.188702586
ros_tale__19_91_750pq__4,-4.0913135068,-1.232903931
ros_tale__21_97_0pq__1,-1.3602025992,-0.987240023
ros_tale__21_97_0pq__2,-3.1276000254,-1.248473714
ros_tale__21_97_250pq__1,-2.557879095,-1.268267319
ros_tale__21_97_250pq__2,-3.0234673101,-1.266195234
ros_tale__21_97_750pq__1,-2.4145107912,-1.011071283
ros_tale__21_97_750pq__2,-3.1679288809,-1.02112165
ros_tale__25_111_0pq__1,-4.6686584218,-1.328818164
ros_tale__25_111_0pq__2,-4.7074574715,-1.014737278
ros_tale__25_111_250pq__1,-5.0690091383,-1.597532548
ros_tale__25_111_250pq__2,-5.1654780045,-1.223001622
ros_tale__25_111_750pq__1,-4.4349460848,-1.225496646
ros_tale__25_111_750pq__2,-3.4175645169,-0.8785492500000001
ros_tale__29_119_0pq__1,-5.3596590253,-1.387054677
ros_tale__29_119_0pq__2,-4.8989763262,-1.410677988
ros_tale__29_119_250pq__1,-4.6950846468,-1.449401945
ros_tale__29_119_250pq__2,-5.3968466519,-1.633134888
ros_tale__29_119_750pq__1,-4.8115149233,-1.037652696
ros_tale__29_119_750pq__2,-5.3514149543,-1.635827521
ros_tale__ALE4_0pq__1,-0.0069377101,-0.5022442770000001
ros_tale__ALE4_0pq__2,-0.11921801700000001,-0.41610823700000005
ros_tale__ALE4_250pq__1,2.0938642453,0.992646915
ros_tale__ALE4_250pq__2,2.1278660059,0.9037070660000001
pcoli__atASMT_325G__1,0.127594139,0.31433510200000003
pcoli__atASMT_325G__2,-0.042360025100000004,0.034361214
pcoli__bpTDC__1,0.7365778581,0.580944409
pcoli__bpTDC__2,0.8112179349,0.595210737
pcoli__BRCA__1,0.8895527171000001,0.645147718
pcoli__BRCA__2,0.7791058656000001,0.5615635130000001
pcoli__BRCActrl__1,-0.8311952771000001,0.21405702000000001
pcoli__BRCActrl__2,-1.0598466861,0.035691079
pcoli__BRCAswap__1,0.09740422180000001,0.366236276
pcoli__BRCAswap__2,-0.0757571078,0.25559777300000003
pcoli__btAANAT__1,0.2296434564,0.052953402000000004
pcoli__btAANAT__2,-0.1539144447,-0.09659766800000001
pcoli__btASMT__1,0.47687405,0.053113514
pcoli__btASMT__2,0.22611416350000002,0.220490192
pcoli__CC1__1,-1.0438666728,-0.064176285
pcoli__CC1__2,-0.9408717016,-0.006203199
pcoli__ccCOMT__1,-0.0792130042,0.347050252
pcoli__ccCOMT__2,-0.2403175357,-0.04324447
pcoli__ckDDC__1,-1.1278203900000001,-0.166729985
pcoli__ckDDC__2,-1.3406908764,-0.18877655200000001
pcoli__CNTF_belt__1,-0.0400237471,0.24425676100000002
pcoli__CNTF_belt__2,-0.42215002220000003,-0.10841041300000001
pcoli__cobPNMT__1,-0.8166631178,0.16277627
pcoli__cobPNMT__2,-0.9872534738000001,0.011386012000000001
pcoli__cvPhhB__1,-0.4030862691,-0.13770187
pcoli__cvPhhB__2,-0.7090492337000001,-0.338680429
pcoli__ggAANAT__1,-0.0061096533,0.28037188500000004
pcoli__ggAANAT__2,0.3525548922,0.314890104
pcoli__ggTPH__1,-0.4998812651,-0.10469591700000001
pcoli__ggTPH__2,-0.7085572935000001,0.013877755
pcoli__hsAANAT__1,-2.7421147618,-0.058894401000000006
pcoli__hsAANAT__2,-2.2989735935,-0.030809998
pcoli__hsASMT__1,-0.0237992591,0.17189509700000002
pcoli__hsASMT__2,-0.0848471694,0.147155046
pcoli__hsPNMT_mb__1,-0.1248926852,0.309702333
pcoli__hsPNMT_mb__2,-0.1327429484,0.38693276600000004
pcoli__hsTPH__1,-0.2964423417,0.153995757
pcoli__hsTPH__2,-0.3836983117,0.038279141
pcoli__hsTPH_E2K__1,-0.4694948923,-0.113867693
pcoli__hsTPH_E2K__2,-0.4175366803,-0.017302241
pcoli__hsTPH_E2K_N91I_P99C__1,0.42918780510000004,0.579908254
pcoli__hsTPH_E2K_N91I_P99C__2,0.1380180768,0.26601462800000003
pcoli__hsTPH_N158trunc__1,-0.6444363076,0.088740288
pcoli__hsTPH_N158trunc__2,-0.2692703692,0.10340381800000001
pcoli__hsTPH_N174trunc__1,-0.4611172081,0.112196163
pcoli__hsTPH_N174trunc__2,-0.5625646334000001,-0.206180673
pcoli__hsTPH_Ntermtrunc__1,-1.1196974685,-0.013471974000000001
pcoli__hsTPH_Ntermtrunc__2,-1.2736853583,-0.12876642900000002
pcoli__hsTPH1__1,-0.1881490436,0.090051856
pcoli__hsTPH1__2,-0.42941616120000003,-0.033717988000000004
pcoli__MBP__1,-0.7670970948,-0.571310642
pcoli__MBP__2,-0.46829387320000004,-0.32184570900000004
pcoli__msCOMT__1,0.9477012729000001,0.6249342560000001
pcoli__msCOMT__2,0.9513568591,0.7065176400000001
pcoli__ocAANAT__1,0.23148266480000002,0.11599239700000001
pcoli__ocAANAT__2,0.1354564313,0.157405818
pcoli__osTDC_K374H__1,-0.4668831599,0.367323029
pcoli__osTDC_K374H__2,-0.3971238043,0.24932751400000003
pcoli__osTDC_K374L__1,0.3662255491,0.444189596
pcoli__osTDC_K374L__2,0.539679707,0.461780485
pcoli__osTDC_K374Q__1,0.0494862825,0.320329695
pcoli__osTDC_K374Q__2,-0.025091392100000002,0.17223880700000002
pcoli__osTDC_L360V__1,0.2290596688,0.407317517
pcoli__osTDC_L360V__2,-0.0251454784,0.392443441
pcoli__pmTPH__1,0.6315979056000001,0.259080205
pcoli__pmTPH__2,0.5484407339,0.30778202
pcoli__RFC__1,0.1039238014,0.148784503
pcoli__RFC__2,-0.0013176999,-0.12344458500000001
pcoli__RFCctrl__1,-2.4018436919,0.313968907
pcoli__RFCctrl__2,-2.7635472252,0.223095115
pcoli__RFCnopause__1,-2.7879436349,0.066407622
pcoli__RFCnopause__2,-2.7090939599,-0.055767209000000005
pcoli__RFCpluspause__1,-2.6087415801000002,-0.127673488
pcoli__RFCpluspause__2,-2.7963172368,-0.321241153
pcoli__rnCOMT_sol__1,-2.2070453812,0.162696217
pcoli__rnCOMT_sol__2,-2.3029931294,0.18787809300000002
pcoli__rnPNMT__1,0.3451571631,0.22445592600000003
pcoli__rnPNMT__2,0.3020849699,0.311034576
pcoli__rnTDC__1,0.2965454614,0.383303895
pcoli__rnTDC__2,0.0722351182,0.323521377
pcoli__rnTDC_trunc__1,0.7612634311,0.341875244
pcoli__rnTDC_trunc__2,0.3527487687,0.20922975600000002
pcoli__saCOMT_T2A__1,-0.2385140571,0.0776022
pcoli__saCOMT_T2A__2,-0.1168136257,0.24319605
pcoli__sfCOMT__1,0.38723541170000003,0.129621543
pcoli__sfCOMT__2,0.26452525400000004,0.011964832
pcoli__sgAANAT_D63G__1,-0.1399130371,0.1526942
pcoli__sgAANAT_D63G__2,-0.1077348525,0.013648154000000001
pcoli__ssDDC__1,0.1064073933,0.5584741550000001
pcoli__ssDDC__2,-0.0349124992,0.43644434
pcoli__TP53B__1,-0.0428107605,0.799128884
pcoli__TP53B__2,-0.39532455040000003,0.553086898
pcoli__WT__1,-0.7901133867,0.31129624300000003
pcoli__WT__2,-1.1040755376,0.21833892100000002
cck__glu_ale4__1,0.2082214318,-0.21395842
cck__glu_ale4__2,0.012012495100000001,-0.343157688
cck__cck_ale1__1,0.4211182269,-0.717446279
cck__cck_ale1__2,0.117689731,-0.601702849
cck__cck_ale2__1,0.0398117564,-0.792473662
cck__cck_ale2__2,0.36355954420000003,-0.5065544040000001
cck_pgi__gmos_delpgi__1,-0.8429690533,-0.01115884
cck_pgi__gmos_delpgi__2,-1.0050553813,0.07395172500000001
cck_pgi__pgi_ale1__1,-0.915514416,-0.214048337
cck_pgi__pgi_ale1__2,0.0020242897,-0.212799083
cck_pgi__pgi_ale2__1,-0.15132123520000001,0.005035892
cck_pgi__pgi_ale3__1,-0.5847487901,-0.21392717700000002
cck_pgi__pgi_ale3__2,-0.7933854249000001,-0.559861216
cck_pgi__pgi_ale4__1,-0.052174437500000004,-0.133389151
cck_pgi__pgi_ale4__2,-0.7245833575,-0.6876107060000001
cck_pgi__pgi_ale4__3,-0.5112065087000001,-0.49212619300000005
cck_pgi__pgi_ale5__1,0.5326427494,-0.185789215
cck_pgi__pgi_ale5__2,0.1509743257,-0.304114414
cck_pgi__pgi_ale6__1,0.1897431228,0.11781993600000001
cck_pgi__pgi_ale6__2,0.1164481552,-0.28640714300000003
cck_pgi__pgi_ale7__1,0.6836443151,0.19249606700000002
cck_pgi__pgi_ale7__2,0.9956041013,-0.088696009
cck_pgi__pgi_ale8__1,0.0074009727,-0.111970685
cck_pgi__pgi_ale8__2,-0.0138888829,-0.174391659
cck_sdh__gmos_delsdhCB__1,-2.4952850561,-0.506150966
cck_sdh__gmos_delsdhCB__2,-1.2481674256,-0.44075512600000005
cck_sdh__sdh_ale1__1,-0.30373493630000004,0.010352866
cck_sdh__sdh_ale1__2,-0.2774160255,-0.240923
cck_sdh__sdh_ale2__1,0.3309489631,-0.155276411
cck_sdh__sdh_ale3__1,0.059059638000000005,-0.399903493
cck_sdh__sdh_ale3__2,-0.09486934620000001,-0.303374413
cck_sdh__sdh_ale3__3,-0.3104746101,-0.395883973
cck_pts__gmos_delptsHIcrr__1,-1.4092002324,-1.081246267
cck_pts__gmos_delptsHIcrr__2,-0.6648984721,-0.7194017970000001
cck_pts__pts_ale1__1,0.5555288112,-0.114917868
cck_pts__pts_ale1__2,0.8467289247,-0.26008891
cck_pts__pts_ale2__1,1.9479549716000002,-0.789741126
cck_pts__pts_ale2__2,1.9652782276,-0.785233591
cck_pts__pts_ale3__1,0.9143659846000001,-0.33323402700000004
cck_pts__pts_ale3__2,0.9790293843000001,-0.32741003300000004
cck_pts__pts_ale4__1,1.6239429213,-0.614425305
cck_pts__pts_ale4__2,1.0071362663,-0.981676977
cck_gnd__gmos_delgnd__1,-1.5301446961,-0.709274362
cck_gnd__gmos_delgnd__2,-2.599863045,-0.374569967
cck_gnd__gnd_ale1__1,0.33197914040000004,-0.47569347
cck_gnd__gnd_ale1__2,0.175659051,-0.777259267
cck_gnd__gnd_ale2__1,0.3161621767,-0.70062272
cck_gnd__gnd_ale2__2,0.024201623800000002,-0.76606461
cck_gnd__gnd_ale3__1,0.5961477931,-0.43149691900000003
cck_gnd__gnd_ale3__2,0.3625002661,-0.487642569
cck_tpiA__gmos_deltpiA__1,4.6810984568,0.6242711200000001
cck_tpiA__gmos_deltpiA__2,3.2352574369,0.852325686
cck_tpiA__tpiA_ale1__1,11.966428232,3.548293378
cck_tpiA__tpiA_ale1__2,11.5531271891,3.505451186
cck_tpiA__tpiA_ale2__1,-0.8897570857,-0.6803713610000001
cck_tpiA__tpiA_ale2__2,-0.9099347864,-1.001355467
cck_tpiA__tpiA_ale3__1,7.2185268221,-0.73162975
cck_tpiA__tpiA_ale3__2,7.2489313421,-0.48603779700000005
cck_tpiA__tpiA_ale4__1,12.7682441895,3.963287363
cck_tpiA__tpiA_ale4__2,12.8257591267,3.9773566220000003
acid_tale__acid_ale1_pH7__1,0.2047209224,-0.602999716
acid_tale__acid_ale1_pH7__2,0.0964332054,-0.511906462
acid_tale__acid_ale1_pH5__1,-2.0052164978,-1.177437692
acid_tale__acid_ale1_pH5__2,-2.3793054192,-1.056497003
acid_tale__acid_ale2_pH7__1,-0.4199475079,-0.755278432
acid_tale__acid_ale2_pH7__2,-0.1818792215,-0.450825472
acid_tale__acid_ale2_pH5__1,-0.4980323948,-0.65153015
acid_tale__acid_ale2_pH5__2,-0.8521094676000001,-1.128051776
acid_tale__low_Mg_ale_pH7__1,-1.3844631006,-0.81616174
acid_tale__low_Mg_ale_pH7__2,-1.0217769621,-0.5885131920000001
acid_tale__low_Mg_ale_pH5__1,0.1558386864,-0.21378144000000002
acid_tale__low_Mg_ale_pH5__2,0.2700050751,-0.27978356200000004
acid_tale__MES_ale_pH7__1,0.0543356555,-0.5612749220000001
acid_tale__MES_ale_pH7__2,-0.3007793353,-0.5053909999999999
acid_tale__MES_ale_pH5__1,-0.0789198225,-0.34513746300000003
acid_tale__MES_ale_pH5__2,-0.3486162265,-0.227649115
acid_tale__gmos_pH7__1,0.12447864510000001,-0.578939431
acid_tale__gmos_pH7__2,0.35803521800000004,-0.48929732600000003
acid_tale__gmos_pH5__1,-0.3402888898,-0.35970521600000005
acid_tale__gmos_pH5__2,-0.3283164078,-0.36339349800000004
adnB__wt_adn__1,-1.6863477761999999,0.003829573
adnB__wt_adn__2,-0.6799005809,-0.314813214
adnB__delydhB_adn__1,-0.5858984432000001,-0.123416774
adnB__delydhB_adn__2,-0.25498946100000003,0.075774148
ytf2__wt_glc__1,-0.5413090212,-0.073581694
ytf2__wt_glc__2,-0.3708615021,0.035825228
ytf2__ybcM_glc__1,-0.2220068707,-0.5926704890000001
ytf2__ybcM_glc__2,-0.49477518680000004,-0.44665125400000005
ytf2__ydhB_glc__1,0.2325180102,0.088594698
ytf2__ydhB_glc__2,-0.0728115076,0.016059883
ytf2__yfeC_glc__1,0.5084106305,0.19940147100000002
ytf2__yfeC_glc__2,0.9494501195,-0.08750867200000001
ytf2__yciT_glc__1,0.5153427230000001,-0.156313232
ytf2__yciT_glc__2,0.34568850170000004,-0.162233374
ytf2__ydiZ_glc__1,-0.0632374903,-0.16316568
ytf2__ydiZ_glc__2,0.0911566624,-0.072438481
ytf2__ynfL_glc__1,0.4126586685,0.166287642
ytf2__ynfL_glc__2,0.35556705980000003,0.075380187
misc2__dellon_glc__1,-2.836650902,-0.768503892
misc2__dellon_glc__2,-3.277714557,-0.872440489
ytf3__wt_glc2__1,0.6414856011,-0.036138238
ytf3__wt_glc2__2,0.543068796,-0.040855091
ytf3__wt_pH7_lactate__1,0.464275731,-0.127779719
ytf3__wt_pH7_lactate__2,0.5618737107,-0.12117001300000001
ytf3__wt_pH55_lactate__1,1.0161696069,0.043455337000000004
ytf3__wt_pH55_lactate__2,1.0554182792,0.23900375000000001
ytf3__wt_pH55_HCl__1,0.9114334437,0.227032686
ytf3__wt_pH55_HCl__2,0.7206033874000001,0.26409002
ytf3__dyieP_pH7__1,0.0469378338,-0.075398487
ytf3__dyieP_pH7__2,0.1299381516,-0.182876538
ytf3__dyieP_pH55__1,0.3553039799,-0.43680256500000003
ytf3__dyieP_pH55__2,0.20392514990000002,-0.32401206200000005
