,A,RpoS,hns,ihfB
ytf3__wt_pH55_lactate__1,0.1655619331178084,1.5214776820000004,-0.18958330000000068,0.24783653499999936
ytf3__wt_pH55_lactate__2,0.3635297293622628,1.6003266620000005,0.030880129999999895,0.2368487649999995
ytf3__wt_pH55_HCl__1,0.1008945794088887,1.514438651999999,0.20516999999999894,0.0558934750000013
ytf3__wt_pH55_HCl__2,-0.6089206024795328,1.4329907019999997,0.17560638999999867,0.10318142499999894
ytf3__dyieP_pH7__1,0.2969333731420479,1.3707091919999996,0.1544905399999994,-0.05610661500000092
ytf3__dyieP_pH7__2,-0.3026745546892364,1.3007693519999997,0.05821306999999897,-0.0726562150000003
ytf3__dyieP_pH55__1,4.459734587164844,1.3132433520000006,-0.28052734999999984,-0.2465831250000008
ytf3__dyieP_pH55__2,3.99012359844152,1.4402016619999998,-0.011047340000001071,-0.5650174650000004
minicoli__aldA_f1c2__1,-2.931670033890096,0.7688311096778992,-0.03437726374472128,0.28270766448018136
minicoli__aldA_minE__1,-1.2770450633864612,0.7483718890554911,0.11522848307627598,-0.008784661921561465
minicoli__mg1655_glc__1,2.768194982803102,-0.3227251143518082,-0.6208907106474708,-0.9619277142539032
minicoli__mg1655_glc__2,2.646763817053233,-0.2963984367424679,-0.5938766752439602,-0.9262398602577572
minicoli__minE_cyt__1,3.23409369343035,1.4455381397399378,-0.5864068068666661,-0.8348764649604856
minicoli__minE_cyt__2,2.3911847490614155,1.0731992692747203,-0.7813223462068333,-0.5690441526455867
minicoli__minE_fruc__1,0.0229933901601509,1.4527535388752977,-0.31690424501800685,-0.9014069452294446
minicoli__minE_fruc__2,0.1051835698172826,1.4423836801743397,-0.2406989476168242,-0.6340809109917522
minicoli__minE_glc__1,3.796413580211811,1.1216125711717595,-1.5989632855838547,-1.3609775714955052
minicoli__minE_glc__2,3.931417063596368,1.1419895751547564,-0.7873338984673932,-1.254657547912517
minicoli__minE_glyc__1,-1.3294424997239611,2.546209385730039,0.09581245462766397,0.6219776582896834
minicoli__minE_glyc__2,-2.0268867648631725,2.8689304753646034,0.1127196989087178,1.1086080696881222
minicoli__minE_Fe_starve__1,3.3126609624699754,1.0841167551667166,-0.4095582088976961,-0.6132369015539592
minicoli__minE_Fe_starve__2,3.922227604814475,1.1298283206668458,-0.6991651954374198,-0.8868519905749537
minicoli__minE_LB__1,10.788780190285577,-0.20407967978364994,-0.9956033777556944,-0.7813128982775428
minicoli__minE_LB__2,10.49807946346253,-0.4281662033338449,-0.9915483057330512,-0.9184217345720658
minicoli__minE_N_starve__1,-2.140878718887713,1.7391201935892244,-0.5985733871832277,-0.8020966808586749
minicoli__minE_N_starve__2,-2.44645520783886,1.7793586345873016,-0.5575727107046902,-0.8117468867828155
minicoli__minE_osm__1,16.974231644236887,2.2612312305545714,-1.8659016511587243,-1.1461673975041418
minicoli__minE_osm__2,16.616311949296342,2.3386456436416143,-1.5860603746142488,-1.1128756583828086
minicoli__minE_ph5__1,2.6641781420390016,1.884152701106245,0.05082307992947222,-0.7895866085281948
minicoli__minE_ph5__2,3.330796893083753,1.9680507416540536,-0.2054080490152028,-0.8929756734900813
minicoli__minE-pyr__1,2.7481653814356664,2.931808820724409,-0.8100621021541201,-0.1310536942801015
minicoli__minE-pyr__2,0.2838900338908929,2.8972282210097404,-0.31615627560701576,0.7822558293564157
minicoli__minE_sorb__1,3.859098903849785,1.6773541227665802,-0.3802113705848989,-1.2061753638400765
minicoli__minE_sorb__2,3.385621655390968,1.7518142709873885,-0.4332981835702228,-1.1577428459842365
minicoli__minE_urid__1,1.1077502622784745,1.5703155981964176,-0.36713168696169696,-0.8441129461127481
minicoli__minE_urid__2,0.7379822900696653,1.6154266407361284,-0.5099852542142518,-0.7522654153567885
minicoli__W3110_cyt__1,-4.321152908021002,0.12325819946760852,-0.6104848107003225,-1.015278390370714
minicoli__W3110_cyt__2,-4.038727571915141,0.0059711742870032225,-0.11629864887864373,-0.909107817675249
minicoli__W3110_glc__1,-4.582526415348774,0.2700132570264753,-0.14737288375128266,-1.7788439589977398
minicoli__W3110_glc__2,-2.5176750134711128,-0.5812186602736737,-0.261005628791704,-1.5532957022247889
minicoli__W3110_glyc__1,-3.2511934704508705,0.8090376430280166,-0.2144965787816986,-1.1881258435469348
minicoli__W3110_glyc__2,-4.103273465685684,0.7910440460921961,-0.18365645575665826,-0.9549192926912228
minicoli__W3110_Fe_starve__1,3.6981499614570015,1.6989394492472325,0.40234173164478015,-1.018293050645175
minicoli__W3110_Fe_starve__2,3.4552295402839546,1.3963751613322106,0.09887062051769924,-0.8084117025892805
minicoli__W3110_LB__1,7.470704857815397,-0.9371382301335772,0.2239666515914216,-1.397175263328622
minicoli__W3110_LB__2,7.569798277641659,-0.8302557413004763,0.2410004074162497,-1.3807607601221523
minicoli__W3110_N_starve__1,-1.4367448953005073,0.3899165046438391,-0.2205496432754206,-1.278023396695554
minicoli__W3110_N_starve__2,-1.1801145052901545,0.4936849359911442,-0.1363710150139852,-1.1301093306704164
minicoli__W3110_osm__1,9.285138920120357,0.262185513399519,-0.1347531371560322,-0.9083155287438966
minicoli__W3110_osm__2,8.93727980668741,0.21488083625218835,0.039802556751062916,-0.8072059360448574
minicoli__W3110_ph5__1,1.059194738168668,0.2209019410416193,-0.33819411507306896,-0.8223204336513152
minicoli__W3110_ph5__2,1.1728954058840586,0.32030156481283,-0.09492793669287458,-0.9698354462931764
minicoli__W3110_pyr__1,0.1343000318871433,0.7432817959826554,-0.3240492352189328,-1.0895345223732402
minicoli__W3110_pyr__2,0.6066475374417134,0.8999659399959103,0.006127121125055979,-0.9500493523620576
minicoli__W3110_sorb__1,-1.4340998272610448,0.2079504262772538,-0.15210610529417326,-1.8177527339802992
minicoli__W3110_sorb__2,-1.6164637870173548,0.31686818839891195,0.0055536824791087005,-1.923440254837608
minicoli__W3110_urid__1,-3.0118424549395786,1.4819174580875174,0.028613013005962532,-1.4523310384677988
minicoli__W3110_urid__2,-2.508078465757084,1.4275684727315134,0.2036327941791427,-1.2823063915635249
minicoli__W3110_WT_glc__1,1.5514290590962394,0.06349504959406715,-0.4868965213560568,-1.0582137052570122
minicoli__W3110_WT_glc__2,0.7278142892672279,-0.018571397773699868,-0.700319219455519,-1.1937874045379484
minicoli__W3110_WT_osm__1,13.19498993681568,0.7008213280280398,-1.0060293738120052,-1.1715619238634165
minicoli__W3110_WT_osm__2,13.67468444527761,0.6649093091669993,-0.6235237303795511,-1.0884327680568866
eep__BOP27__1,-5.160934550417518,0.3785155052329952,0.10557820431949773,-0.4855698303518246
eep__BOP27__2,-5.14213123924794,0.4468185138055922,0.15047999390302813,-0.4629946758289218
eep__BOP1000__1,-7.638404959999196,1.4713367957262875,1.726570980358728,0.5308955705103298
eep__BOP1000__2,-7.436907375725877,0.989478177813707,1.6569929740886682,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,1.0206102931532433,2.317421372868964,0.2377431094486031,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,0.8535793895155662,2.2978148291494165,-0.2932997040635445,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.019598522727301,1.7404413409646615,1.02403516591618,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.2298673581794968,1.9351072452060036,0.8889910070417013,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.2684094584996381,2.5253682010992518,1.7270521668309635,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.7983447962826284,2.647597469113588,1.82017499210056,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.3156624555612422,2.1382915243849805,0.437189327286827,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.2452693614569359,2.302840250647522,0.8650714892643679,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-2.454477622027312,1.2291766273749314,0.38779606695904256,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-2.4639399185754773,1.1154304360841178,0.410671036238055,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,2.8203233824712144,2.6120280480094142,-0.2561579127871543,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,3.7215833028177143,2.8389862002440442,-0.31843687235474505,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-1.1707676265757023,2.5713677903114256,0.4409933816814959,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-1.4337492662963094,2.629641368887663,0.5721390481138506,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.0535121365478439,2.8441061490184403,0.2764191377471352,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.8172560192928252,2.7650993114923565,0.1953901671004505,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-3.805980779642496,2.7681233846049533,0.43290878284151896,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-4.155942911402718,2.696933587596904,0.5181342930959403,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-1.2064591831254656,3.139938211880993,0.7082942824916749,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-2.556965862565093,3.0489188019087496,0.8368916406473197,0.31002016076639016
eep__BOP27_ndh-cyoB__1,0.0786961901153215,0.4713222993156485,-0.018523279499872203,0.04652207908748629
eep__BOP27_ndh-cyoB__2,-0.0780848517465296,0.6414976083950954,0.05910411960140394,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-2.964893608719357,1.3064189212051218,0.9194320080625058,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-3.0163865228673306,1.4710138735412404,0.8695593037268665,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-3.1420632781693016,1.9440938880222396,1.0242688516770428,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-3.302965070241316,1.9537762827496543,0.9328022420924906,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-3.677487283440535,1.8482258720267242,0.9607124364596196,0.38458114878599936
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-4.240048476507621,2.161721485284525,0.9454990764661576,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-5.514586582185052,2.088803788076463,0.06594271248127903,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-5.551595691748893,2.0948225168571035,0.2538807908773837,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,-3.15641428803059,0.06446336749440462,-0.054711231120885266,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,-2.2826483706469585,0.32339708438465564,0.07791063438531154,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-3.2704891402994343,2.185858189263829,1.2821989005072911,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-3.3044390798071737,2.0285166076762007,1.0751400244762674,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-4.529370418667848,1.7344872690172206,1.3418499030825828,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-4.590297170579105,1.9433374502320573,1.2348329539397138,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-3.337657688976285,1.649611684883595,0.12964788379779613,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-3.805071401200189,1.5503142048203349,0.20458494796121585,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-4.576011976261902,1.727164699102751,0.8558262988171705,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-4.686054100475928,1.6671703330956458,0.7491667903580961,1.3095600995106091
eep__BOP27_ndh-cydB__1,2.163164631311399,0.7279547550972261,0.2634088251198232,0.3092778452526268
eep__BOP27_ndh-cydB__2,1.4371208272816125,0.7631658944745716,0.21085026359775227,0.3388753467078942
eep__BOP27_nuoB-cydB__1,2.3994140910593025,1.2756696004360926,0.3916264447763762,0.7592784478263291
eep__BOP27_nuoB-cydB__2,2.579359895261096,1.3052449489533036,0.4019849450733037,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,13.944615834989692,1.1857462433990893,0.4872468774742398,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,14.65939358856704,1.1333922684479898,0.5176159361541597,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,13.101599934459458,1.099372092479328,0.4278369413765599,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,13.7487661908643,0.9390896503562658,0.16525633217394287,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.285741766955851,2.0819111638148198,0.6278487698634763,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.922660078716996,2.155536098848927,0.7490899209909878,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,4.588183732534738,2.2089944118804112,0.7648537547457739,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,3.9504512824223497,2.338532091049068,0.5353588855420082,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.732917459910812,2.12824113720454,0.7143821756358761,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,2.3141355846434943,2.3785215299797446,0.5912167736010776,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,2.542999727351304,2.3328594444979487,0.5891090264030385,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.235400897322,2.4193768749679805,0.7117233200363486,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,-0.968710948111868,2.230834590090227,0.5663324268907122,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,13.72536881534483,1.1788390388339014,0.3914962152469439,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,14.5211778993985,1.158464906520459,0.3749651195478148,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.9635493000891007,2.0569406429957957,0.8737060728266908,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.8123617315840823,2.126960825052356,0.5584552116450254,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.7835083125401594,2.071667089785782,0.7224375097335578,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.024726619168401,2.1677248116381107,0.669378870725124,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,14.50768973566435,1.2103773361834025,0.38894845652024657,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,14.118887281306774,1.2374754989534562,0.5208278439221417,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,2.531104002610542,2.156461938143704,0.8665814245320433,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.2851527942235133,2.0937534242666143,0.7603424367677238,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.973136075622366,2.0026744419723617,0.6760116740332602,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.75644795683123,2.24026799430173,0.6573476874294091,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,15.044491611544482,1.2283335574245964,0.19016988473212493,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,14.68302442218681,1.2893682396435295,0.2394513224242321,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,14.969653773904865,1.049127395368444,0.35903854408175384,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,14.187147465556452,0.6838257918683635,0.3304346062546255,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,13.843560029142322,0.7296881903352563,0.22425759678163185,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.605559892819794,2.026828809300428,0.49161464109513103,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,4.09598272810237,2.138215827353436,0.5785944491224146,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,4.210156506553709,2.5585986488338754,1.3336258368826854,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.9662482960778043,2.1591140093624634,0.673043209012004,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.9954729609397617,2.3587947245007097,0.6349466580656049,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.9036904697203303,2.446731491740211,0.5444983417938438,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.3015361421649788,2.228090991969159,0.7381883268844458,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-0.7041197245377967,2.2319069674927885,0.8285576509028907,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,13.976485441881996,1.3734503562619322,0.480358674344199,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,5.470364981111275,2.1231285793141232,1.010378209266927,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,5.531334471072739,2.137606036323751,1.0270321783183682,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.8057418499068736,1.9636231830695736,0.6544617632829706,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.945698391170401,2.2084547742833043,0.5076997872335038,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,13.74278744864348,1.3503318173190806,0.5740895561820878,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,13.88912598043831,1.3510645570398123,0.6022864668107335,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,6.051441469300636,2.038442346495682,1.0370285072826328,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.556083672677328,2.403975530810856,0.5451287520916868,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.8388721343322083,2.00620879873315,0.605312384228899,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.3663281659318347,2.2472344628291445,0.6188119639912557,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,14.26685097839742,1.2084570098198473,0.4537480826567553,0.19822743947796265
DDB2__PD-005_del-qseF_Batch_6h__2,14.395831953091452,1.445530740856551,0.30175298366465064,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,13.137382956658234,1.2186360057499996,0.17516385375540364,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,13.571902524621002,1.1409144739563164,0.27679081888711465,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,4.460472617596745,2.1853312664749542,0.5791260058305987,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.912066677047031,2.2879192152109638,0.602891626027251,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.659388486640005,2.5640315094657997,0.32423369452966,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,4.650606165546861,2.2192549492864235,0.6281980992961547,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.828579838432875,2.4241200357748927,0.5180051262821799,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.750778904227819,2.423007626557624,0.4995037859212257,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,2.908005670968703,2.4059235207216254,0.6115983718263802,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-0.335024733719549,2.2850128752370846,0.8347421453000479,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.0737260411454069,2.278765062841728,0.7177209607256572,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,13.719261191104613,1.4784403745245562,0.2775014667582649,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,13.949213289005227,1.2916923331383217,0.4577101755679287,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,13.903067572062266,0.9793258356481438,0.5752370533784585,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.6099478438585297,2.4065521722346883,0.8367903003411676,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.995903388932169,2.258312888720642,0.892459153143097,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,3.6476813171875566,2.3003327876467115,0.5117901419928188,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.630918172660336,2.4740415041548687,0.6648046505438749,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,15.644958615523093,1.3511083801617954,0.2890827511122911,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,16.135199938664694,1.3592141962309745,0.2760528358243146,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,5.883564437432171,2.157758779999821,0.0510381570926679,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,6.276320245918169,1.8480844229806068,0.8796042699184241,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.908592997037041,2.241684515983442,0.4043634838902186,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,3.399916239373515,2.1991564550845712,0.5146018702893027,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,15.041177945750764,1.4228029117553564,0.2873026665815921,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,14.931484906675296,1.5636376323256638,0.20326120502148728,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,11.93212899217555,1.5365175350888407,0.110616015892111,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,13.648407367801775,1.6501431610283517,-0.1895660460333186,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,3.4913167780957908,2.0130847250306707,-0.10539761418716508,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,3.3004664752310218,2.0641961624842686,-0.14674098919516787,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,9.47377524370932,1.6324828169612164,0.32047738681226257,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,9.284506506400424,1.7935632047925054,0.32027173578223866,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,11.287347223591569,1.724123918621876,-0.030770216230509462,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,14.672664866605826,1.3307996296602769,0.3883274259098375,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,15.280873579976946,1.2641754621072554,0.37685884945253534,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,7.2361235598905855,1.327582549931222,0.6409526533223477,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,3.6872796680575424,2.3937749005883475,0.754899903927619,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,4.827876521630157,2.3574415591615363,0.7485906678330281,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.1711628799413654,2.4954027198351607,0.5587808259743827,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.359426545259356,2.4227523954585592,0.627533667398616,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,15.294380538918816,1.1474654587129258,0.3395093227068013,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,15.693103278800056,1.2926379767585858,0.3877498305961815,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,4.155928430471388,2.36777534284626,0.4657554756021138,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,2.457508288663493,1.7851082282417678,0.3317711493707272,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.894012450827408,2.0603413155643,0.8188062053818791,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.8358437774346457,2.506252591851849,0.4206325276397891,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,3.7487869969216665,2.115307384069929,0.6720508738237587,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,14.401444400976494,1.1621707451432126,0.4730724036369214,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,14.390977201247535,1.1968202462267763,0.3441454175177494,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,4.0836231523052025,2.225389038716326,0.6627183926007323,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,4.325398895723951,2.258999059791103,0.5322527092614031,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.52017466160049,2.3154167606575484,0.5928469052594121,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.09808526989339,2.3027523249713404,0.5370515522502615,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.132714346187233,2.23774695603718,0.6905829270197152,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,15.32168772074291,1.1885211794344883,0.3501877176226227,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,14.66234206851073,1.2113954942412004,0.5199086530690948,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,3.674007978216879,2.0678026053871217,0.5317156237404106,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.9019369054742503,2.56872294452171,0.4821355808664887,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.8344089880987335,2.1422111168118114,0.8192962708311278,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,2.067148073511767,2.1323003460565437,0.8006649852913679,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,18.449564844093064,-1.2714299320695996,0.4291753418873903,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,18.11279740840018,-1.4909916888527182,0.43836135088058015,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,9.606404473767489,-0.8635949373896672,0.5210338617632839,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,9.320414846183292,-0.7727166195738775,0.5179004964859839,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,10.10347420018712,-0.6795442621417518,0.4597299623613829,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,4.220106472893679,-1.22392311644262,0.4221455626537552,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,3.8190275289719033,-1.1251889789187093,0.4928632437656919,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,14.842881829229611,1.3372274478805313,0.2333866548623771,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,4.276900982678752,2.4790982643174395,0.5062454682027386,0.1898964818987885
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.6437754076004825,2.3883387724231167,0.6571900215608508,0.09681948206213063
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,3.461612390137442,2.594665395146309,0.5126653659594318,-0.07468909190889228
