,A,LldR,ArcA
SRX8557650,-0.038044058000000006,0.012654921500000001,-0.021281712
SRX8557651,-0.32755150600000005,-0.241129053,0.0391825917
SRX8557652,0.36559556400000004,0.2284741315,-0.017900879800000002
SRX8557653,2.5055486662,1.469041104,-0.5653260981
SRX8557654,2.9417216870000003,1.6395261195000002,-0.4530867756
SRX8557655,2.6259144371,1.3460318662000001,-0.5742132265000001
SRX8557656,8.8244053315,4.4070859881,0.4764200516
SRX8557657,8.9775969451,4.3242470492,0.5118145644000001
SRX8557658,9.1285956044,4.4238319388,0.5173338123
SRX8557659,6.1950715317,4.5959430211,-0.0212805755
SRX8557660,7.680448751,4.7429542457,0.1096876323
SRX8557661,7.775704957,4.7019835591,0.2000894819
SRX8557662,5.169463199,3.3595313648,-0.7785712659
SRX8557663,6.3609213619,3.8435629124,-0.6396150654
SRX8557664,7.3939877687,4.0562017652,-0.6616692654
SRX8557665,7.8098717769,4.3395767898,-0.2723462035
SRX8557666,6.7657652189,4.0393719956,-0.745181065
SRX8557667,7.9461876328,4.2014217297,-0.3464250609
SRX3405147,-0.2858935602,-0.292522173,0.1668643613
SRX3405148,0.10849751960000001,0.0145118186,0.12375148180000001
SRX3405149,0.1773960406,0.2780103543,-0.2906158432
SRX3405150,-3.7099536068,-2.3432949925,0.043706739
SRX3405151,-1.9034968566,-1.4671473999,-0.6993696249
SRX3405152,-1.3001678109,-1.1163855556,-0.43367199170000004
SRX3405153,-0.3029273898,-0.6469719429,-0.2700726726
SRX3405154,-0.9192455559,-0.9099517026,0.4332604255
SRX3405155,-0.850849556,-0.9892378647000001,0.35556696790000003
SRX3405156,-0.2191261582,-0.9258077704000001,-0.11988288200000001
SRX3405157,-0.7233089794,-0.3503316911,0.1240301535
SRX312063,-2.0267143846,0.3554784857,-0.1362005019
SRX312064,-1.9006444626,0.6925759065,-0.210334391
SRX312065,-3.7103859497,-0.07495076390000001,0.1311683721
SRX312066,-0.25483494630000003,0.2086943077,-1.3844105795
SRX312067,-0.2855871252,-0.2614118232,-1.3624060896999999
SRX312068,2.0910056344,0.08322081490000001,-0.7486997715
SRX312069,2.1754139089,0.080760648,-0.7491009392
SRX312070,-0.0061124443,0.28645782940000003,0.00010153230000000001
SRX312071,0.0061124443,-0.28645782940000003,-0.00010153230000000001
SRX312072,1.1966271132,0.2375253528,-1.9795452543
SRX312073,1.3100807428,0.31810244,-1.967157508
SRX312074,4.4034850566,1.4858005300000001,-2.8492738681
SRX312075,4.7372367573,1.5064734671,-2.9159820306
SRX312076,1.5890553125,-0.3186301589,-3.6017898952
ecoli_00001,-0.1076178915,-0.157822078,0.036636971000000004
ecoli_00002,0.1076178915,0.157822078,-0.036636971000000004
ecoli_00003,2.5490627039,0.540133803,1.058304126
ecoli_00004,2.8223140998,0.754174395,1.126720666
ecoli_00005,-0.2507043529,-0.11469320200000001,-0.05264584
ecoli_00006,-0.3187986718,-0.251774648,-0.129847039
ecoli_00007,1.9011521948999999,0.379710798,1.122678696
ecoli_00008,1.7385845267,0.432073596,1.043829066
ecoli_00009,0.20072624400000003,0.22229737300000002,0.038872322
ecoli_00010,0.22886604570000002,0.348076759,0.005759822
ecoli_00011,-0.2432155839,-0.490235976,0.9077065660000001
ecoli_00012,0.0129020312,0.017457589000000003,0.8854765760000001
ecoli_00014,0.26475128470000003,0.21715266700000002,0.6386470710000001
ecoli_00015,0.34854148500000004,-0.037453601,0.774188486
ecoli_00016,0.2351857487,0.046550628000000004,0.8036499260000001
ecoli_00017,0.38660069610000003,-0.074558515,0.499338233
ecoli_00018,0.6432502722,0.036306345000000004,0.48226117700000004
ecoli_00019,2.3586068599,0.305001587,2.161495396
ecoli_00020,2.7417315833,0.587940435,2.173902676
ecoli_00021,1.4304392155,0.213412072,2.132592106
ecoli_00022,1.0720335138000001,0.223248678,2.155119376
ecoli_00023,2.8259971043,0.538885846,2.114133386
ecoli_00024,2.8149307533,0.18739924500000002,2.045519786
ecoli_00025,2.9454266061,0.465038437,2.3445910960000003
ecoli_00026,2.9657192486,0.44683883300000005,2.405278176
ecoli_00027,1.1714847546,0.462051484,0.614107743
ecoli_00028,1.332445403,0.23892839999999999,0.560547789
ecoli_00029,0.5361651203,0.175287153,0.279501977
ecoli_00030,0.7362011406000001,0.184965391,0.286099773
ecoli_00031,0.27412792350000004,-0.6176010550000001,0.8913351260000001
ecoli_00032,0.5208851199,-0.31645634300000003,0.8662795560000001
ecoli_00033,3.3939486008,0.822121571,0.9463078960000001
ecoli_00034,3.7846571382,0.69822615,1.058494226
ecoli_00035,1.1578992674,0.020044189,0.9694913660000001
ecoli_00036,1.5343392815999999,0.155366571,0.9866688160000001
ecoli_00037,2.1361899338,-0.129554404,1.779034016
ecoli_00038,1.5349856644000002,-0.283220291,1.7441336060000001
ecoli_00039,-0.16474582000000002,-0.642517393,0.532564653
ecoli_00040,-0.1814057383,-0.673487905,0.613698527
ecoli_00041,1.7179509889,0.452326382,0.985523586
ecoli_00042,0.8431965514,0.19704617100000002,0.614279137
ecoli_00043,0.6127557283,0.419295291,0.12568636
ecoli_00044,0.4289118911,0.38255193600000004,0.035046911
ecoli_00045,0.3808818739,-0.19489056100000002,-0.24226446100000001
ecoli_00046,0.2721298304,-0.10783574,-0.291546346
ecoli_00047,0.9140608299,-0.054084545000000005,0.639510641
ecoli_00048,0.5465278911,0.20997141600000002,0.6575469140000001
ecoli_00049,0.7528876320000001,0.187139422,1.407530216
ecoli_00050,0.004845217000000001,-0.38214609600000005,-0.273254272
ecoli_00051,0.051353971400000004,-0.153644578,-0.267923509
ecoli_00052,0.4001710945,0.045094013,-0.30586483000000003
ecoli_00053,0.11980121490000001,-0.255397043,-0.24486246900000003
ecoli_00054,-0.4382652763,-0.227696429,-0.121007954
ecoli_00055,-0.9273764108,-0.642709473,-0.04399066
ecoli_00056,4.9106949512,1.911713561,-0.048029848
ecoli_00057,4.5313533275,1.7661192140000002,-0.076148239
ecoli_00058,3.3729989076,1.515566583,-0.046794311000000005
ecoli_00059,3.5915309082,1.622858877,-0.08552493700000001
ecoli_00060,0.3625119261,0.720418118,0.12043444
ecoli_00061,0.4058421071,0.268903805,0.131540097
ecoli_00062,3.093871654,1.511459351,-0.350962926
ecoli_00063,3.2743029243,1.652751762,-0.34418755100000004
ecoli_00064,0.8879032053,-0.060331821,1.828340046
ecoli_00065,1.1036633508,-0.296208183,1.957742426
ecoli_00066,0.3578870241,-0.15123762100000002,1.3682953260000001
ecoli_00067,0.206902998,-0.40348705100000004,1.419179516
ecoli_00068,-3.1256897014,-0.186124275,0.393576953
ecoli_00070,-1.1460734984,-0.18932775000000002,0.444636982
ecoli_00071,-1.054429017,-0.518144845,0.371492769
ecoli_00072,-0.7162098005,-0.192025829,0.331090588
ecoli_00073,-2.7163794553000002,-1.9228344810000002,0.7573820960000001
ecoli_00074,-2.0478796111,-2.386072989,0.696397778
ecoli_00075,-2.7361627740000003,-1.372541579,0.37565932
ecoli_00077,-2.0518432429,-1.06660931,0.476845821
ecoli_00078,-2.0699134097,-1.5667515060000001,0.5289642950000001
ecoli_00079,-2.0302318066,-0.870717928,0.487748006
ecoli_00080,-1.0119220835,0.6495088330000001,0.105543914
ecoli_00081,-1.2745886094,-0.06583443900000001,0.32585684400000003
ecoli_00082,4.1565377567,1.579579421,0.075213946
ecoli_00083,4.1649118842,1.371591076,0.040042087000000004
ecoli_00084,2.4214962825,0.552956187,-0.27503787900000004
ecoli_00085,2.2847497163,0.576928177,-0.23072129300000002
ecoli_00086,5.6466042284,1.761889729,0.252433879
ecoli_00087,5.5642504591,2.032531152,0.273945205
ecoli_00088,0.5426636254,-0.079793398,0.519048295
ecoli_00089,0.6880301523,-0.188709324,0.512524654
ecoli_00090,0.40131515300000004,0.081531594,0.126573136
ecoli_00091,0.3542567079,-0.124550406,0.126137254
ecoli_00092,2.4163856319,1.241601862,0.396646588
ecoli_00093,0.5095569643,0.426927926,0.45351927500000005
ecoli_00094,1.7546823192,0.680256614,1.5404025159999999
ecoli_00095,2.1668763324,0.8506728050000001,1.449866066
ecoli_00096,1.6322451119,0.5533468770000001,0.685514203
ecoli_00097,1.2862774833000001,0.567687638,0.539784889
ecoli_00098,1.1101994003,0.49773179700000003,1.181176256
ecoli_00099,1.7095956884999999,0.56613071,1.097910146
ecoli_00100,-0.3226593164,0.423600664,-0.042422106
ecoli_00101,0.9645969789000001,0.20702261400000002,-0.529459554
ecoli_00102,0.4786169796,0.358106586,-0.47372824700000005
ecoli_00103,0.9706495391000001,0.29003784200000005,0.035597011000000005
ecoli_00104,1.73419926,0.352452874,0.07509867
ecoli_00105,2.4350597344000002,0.9527060780000001,-0.19600093400000002
ecoli_00106,3.5786102653,1.284252241,-0.08909652200000001
ecoli_00107,3.0064354678,1.221272873,-0.190341532
ecoli_00108,1.5221743323,0.095135594,0.584096822
ecoli_00109,0.6523932041,-1.184676643,0.7408784060000001
ecoli_00110,1.6559834352,0.7664803920000001,0.636325653
ecoli_00111,2.2267271825,0.822849648,0.7106710190000001
ecoli_00112,1.9449761469,0.6977013820000001,0.7162020570000001
ecoli_00113,-1.607008697,-2.243435197,0.18458875400000002
ecoli_00114,-1.813565143,-2.144989741,0.17830120100000002
ecoli_00115,-1.8705737529,-2.016177335,0.25819627
ecoli_00116,1.5379675714,-0.015157576,1.391143806
ecoli_00117,1.1716369427,0.017789979,1.365476696
ecoli_00118,1.0543011566,-0.11327771800000001,1.362720846
ecoli_00119,1.9354648026,0.41733393,1.358549616
ecoli_00120,1.7330647878,0.247882768,1.3477543060000001
ecoli_00121,1.9385128285,0.495242858,1.385312096
ecoli_00122,0.6263901193,-0.256206096,0.928719166
ecoli_00123,1.0470688855,0.084113032,1.041311906
ecoli_00124,0.4741854944,-0.207637852,0.9504081660000001
ecoli_00125,-0.0709734479,-0.532063635,0.9075265760000001
ecoli_00126,-0.4222310091,0.079765837,-0.055828563000000005
ecoli_00127,1.2203727437,0.527058125,0.09422176900000001
ecoli_00128,0.8783173282000001,0.296074958,-0.407977407
ecoli_00129,-1.2566586493,-1.615387533,0.9552785760000001
ecoli_00130,0.0163870618,-0.05267782,0.5717934290000001
ecoli_00131,-1.0361726291,-1.05381434,0.614706375
ecoli_00132,1.0847794375,0.421249747,0.328591383
ecoli_00133,-0.2667324285,-1.783019855,1.071597756
ecoli_00134,0.12495442670000001,-0.23576801700000002,0.330761637
ecoli_00135,0.2340267268,-0.9272422220000001,-0.151671187
ecoli_00136,-0.5610002995,-0.797875102,0.032578979
ecoli_00137,-0.2764157222,0.319981897,0.143125367
ecoli_00138,-1.2070882957,-1.939947866,1.327478846
ecoli_00139,-1.5906403560000002,-0.9810177710000001,0.7806890660000001
ecoli_00140,0.3843315228,0.17822559200000002,-0.22797266500000002
ecoli_00141,-0.9939520747,-0.6976536480000001,0.387994353
ecoli_00142,3.3734661387,1.2790286339999999,1.138140236
ecoli_00143,-1.0176665843,0.23077514400000002,0.199903728
ecoli_00144,0.6320063216,-0.638313368,0.945881736
ecoli_00145,0.0983715373,-1.283386931,-1.157955492
ecoli_00146,-0.29578260700000003,0.09106088400000001,0.17438198900000002
ecoli_00147,-1.8916087322,-1.089428021,0.268899551
ecoli_00148,-1.8787752015999999,-0.950982728,0.24444047800000002
ecoli_00149,-1.6617259602,-0.748702046,0.127729871
ecoli_00150,-1.5494310514,-1.341960936,0.191632509
ecoli_00151,-0.8458621414,-0.587876354,0.368078151
ecoli_00152,0.38638133900000005,0.36332378600000004,0.430075117
ecoli_00153,-0.9541637516,-0.23886121500000002,-0.032960972000000005
ecoli_00154,-1.3248750028,-1.7409630630000001,0.8775486560000001
ecoli_00155,-2.0009396313,-0.492652662,-0.474772383
ecoli_00157,-1.1789117795,-0.8564032540000001,0.030757539
ecoli_00158,-0.5095726316,-0.42531380700000004,-0.141775395
ecoli_00159,-3.5092558073999998,-1.865294747,0.5339402830000001
ecoli_00160,-0.3992824083,-0.31388051100000003,0.08377153
ecoli_00169,-0.1364599258,-0.260643208,-0.061878408
ecoli_00170,-0.0989490003,-0.14045537400000002,-0.128401191
ecoli_00171,-0.4649685764,-0.339550703,0.18162740200000002
ecoli_00172,-1.2412178639,-0.502478092,0.248907122
ecoli_00173,2.2880014825,0.8163543790000001,0.202924761
ecoli_00174,1.9170130846000002,0.497820374,0.21404984100000002
ecoli_00175,7.0783527931,2.755483817,2.510750616
ecoli_00176,6.6427215188,2.559698753,2.531055996
ecoli_00177,3.0009694725,0.6194442990000001,1.198519576
ecoli_00178,3.1739536716,0.33710155,1.214784426
ecoli_00179,-0.9220395463000001,-0.48120331400000005,0.261485721
ecoli_00180,-1.2302298579,-0.800551573,0.251424062
ecoli_00181,-0.7777103531,-0.5723158190000001,-0.199984399
ecoli_00182,-0.3559997107,-0.238476823,-0.27336614800000003
ecoli_00183,-1.9271295030000002,-1.571533985,0.650216425
ecoli_00184,-2.4542860324999998,-1.8165107630000001,0.44755403200000005
ecoli_00185,-1.1518830294,-0.439938979,0.169901367
ecoli_00186,-1.0016469064,-0.512406393,0.144579343
ecoli_00187,3.36398313,1.16796673,0.895444466
ecoli_00188,3.0941351706,1.010375711,0.9108855960000001
ecoli_00189,-1.3696912021,-0.619458751,-0.14113408800000002
ecoli_00190,-1.5906799947999999,-0.6559375350000001,-0.040525296
ecoli_00191,0.5087431946000001,0.09046712200000001,0.08367163100000001
ecoli_00192,2.1906315497,0.658164072,0.19317804700000002
ecoli_00193,-0.8978211343,-0.40630941,0.13858604600000002
ecoli_00194,-0.8159327304,-0.532128956,0.18780670700000002
ecoli_00195,-0.9505118286,-0.554747671,-0.051773211000000006
ecoli_00196,-1.2525257214,-0.22781156400000002,0.400081995
ecoli_00197,-1.0160935359,-0.761345335,0.385302005
ecoli_00198,-0.7572973582,-0.742046294,-0.046425999999999995
ecoli_00199,-0.8265459898,-0.582697302,0.45113119700000004
ecoli_00200,-0.814950378,-0.484512514,0.5947166890000001
ecoli_00201,-1.6816967352,-1.638570236,1.316309596
ecoli_00202,-1.5249446271,-1.846313126,1.314921426
ecoli_00203,-2.1744434665,-1.381882032,0.602912816
ecoli_00204,-0.7376404768,-0.31422736,0.47886219500000005
ecoli_00205,-1.3313295677,-1.988367721,1.010078936
ecoli_00206,-1.4896339916,-1.971803316,0.581776277
ecoli_00207,-2.0943156765,-1.535782102,0.584642129
ecoli_00208,-1.854835782,-1.077517565,0.38959575100000005
ecoli_00209,-0.31262568960000003,-0.130713725,0.916791876
ecoli_00210,-0.6352354847,-0.5389570290000001,0.9727493060000001
ecoli_00211,0.5330443265,0.185692934,0.40225860500000005
ecoli_00212,-0.0375211649,0.247051871,0.37994620900000003
ecoli_00213,-1.6323247078,-2.231650693,1.101564286
ecoli_00214,-2.3198016216,-1.9108431110000001,0.9576076560000001
ecoli_00215,-0.3126685843,-0.18717297900000002,0.509436807
ecoli_00216,-0.0206607457,-0.30435452,0.59530664
ecoli_00217,-0.5564476684,-0.854436842,0.31018813300000003
ecoli_00218,-1.9007092892,-1.486391971,0.597812501
ecoli_00219,0.1593550979,-0.17464184800000002,0.6471911260000001
ecoli_00220,-0.1446573032,-0.237898455,0.7488411960000001
ecoli_00221,0.0246959747,0.161707115,0.46656071800000004
ecoli_00222,-0.5158714928,-0.217807198,0.209286083
ecoli_00223,0.9621503325,0.31957636300000003,1.057162046
ecoli_00224,0.6448431487,0.170959894,1.017154226
ecoli_00225,-1.054604663,-1.400229009,1.222256766
ecoli_00226,-2.1686137342,-1.287619314,1.048374446
ecoli_00227,-0.4476338046,-0.223238865,0.012904309000000001
ecoli_00228,-0.7972364687,0.12893891200000002,-0.003799583
ecoli_00229,-1.1366854178,-0.053568366000000006,0.941336296
ecoli_00230,-1.0960084396,-0.23368914400000002,0.8375840960000001
ecoli_00231,-1.8618115889,-0.499832763,0.5460123210000001
ecoli_00232,-1.8954335142,-0.54525364,0.593318514
ecoli_00233,0.056552387100000004,-0.040542796000000006,0.5135887640000001
ecoli_00234,0.1545340956,0.27148809300000004,0.48645864400000005
ecoli_00235,0.2521610124,0.48902507700000003,0.514392266
ecoli_00236,0.32326716450000004,0.498272309,0.5490338840000001
ecoli_00237,1.2928227541,0.645440631,0.677961232
ecoli_00238,1.1727867184,0.6735781040000001,0.664224993
ecoli_00239,0.2796522996,0.060885052,0.12885385700000002
ecoli_00240,0.8612644580000001,0.628914305,0.213223601
ecoli_00241,5.1102458015,1.967570409,0.9302748660000001
ecoli_00242,3.439958736,1.3602738620000001,0.895382886
ecoli_00243,3.2026175341,1.447780293,0.8937969960000001
ecoli_00244,5.2173325435,2.508562317,0.044506959000000006
ecoli_00245,5.3266025917,2.419240308,0.047894689000000004
ecoli_00246,6.7430032301,2.671197345,0.151444345
ecoli_00247,6.4933124676,2.510570815,0.191225513
ecoli_00248,4.4102055549,2.14417988,0.539559451
ecoli_00249,2.2804288112,0.750565429,0.6120842820000001
ecoli_00250,1.9653378223,0.7353777130000001,0.6312031330000001
ecoli_00251,2.1558205694,0.828158052,0.011886513000000001
ecoli_00252,2.2481146874,0.45569254600000003,0.053548302000000006
ecoli_00253,3.0891613351,1.830522041,-0.012330541
ecoli_00254,2.9917975820000002,1.50395341,0.17832696
ecoli_00255,7.2362717199,3.363887608,0.566358428
ecoli_00256,7.4351609486,3.482383282,0.801237376
ecoli_00257,5.9834085688,2.62078875,0.446671258
ecoli_00258,5.7164665571,2.612549167,0.43309867500000004
ecoli_00259,5.3285492991,1.923884465,1.432104296
ecoli_00260,4.9966720165,1.898218203,1.232142026
ecoli_00261,5.9333847363,2.786862636,0.438212184
ecoli_00262,5.1335196665,2.233408786,0.50970426
ecoli_00263,-0.1614216357,-0.255281007,0.564737193
ecoli_00264,-0.1431290841,0.026565263000000002,0.513067552
ecoli_00265,0.6097484842,-0.062997564,0.991366136
ecoli_00266,0.4508494532,0.158985758,1.000446686
ecoli_00267,-0.9911396295,-1.249284522,0.7605526960000001
ecoli_00268,-0.9949105799000001,-1.495454921,0.883820566
ecoli_00269,-0.932878866,-1.043173284,0.759366626
ecoli_00270,-0.427599218,-0.991363764,0.757306236
ecoli_00271,-0.6687355976,-0.42328784700000005,-0.291655781
ecoli_00272,-0.5969981050000001,-0.31528853700000004,-0.36664113200000004
ecoli_00273,-0.5262735777,-0.9134075570000001,0.5628257560000001
ecoli_00274,-0.5881163448,-0.114676859,0.5128759540000001
ecoli_00275,-0.7453276292000001,0.003539257,0.816333446
ecoli_00276,-0.4720930191,-0.208989115,0.838034626
ecoli_00277,-2.0130752716,-0.7036057010000001,-0.074172423
ecoli_00278,-1.9910519702,-0.713407675,-0.09908335700000001
ecoli_00279,0.870612173,0.44501089800000004,0.5844178910000001
ecoli_00280,1.1131522712,0.8949499970000001,0.808158746
ecoli_00281,-0.24237569350000002,-0.35666738600000003,0.15480885800000002
ecoli_00282,-0.10290446900000001,-0.387313149,0.55781359
ecoli_00283,-0.3922749955,-0.006877954,0.31652371500000004
ecoli_00284,-0.39414738,-0.282226358,0.34805157400000003
ecoli_00285,-2.0019742401,-1.469248672,0.169371414
ecoli_00286,-0.9699061122,-0.46382201700000003,0.010136641
ecoli_00287,1.5316878826,0.165400146,0.33839259600000005
ecoli_00288,2.1153787502,0.781586267,0.271971768
ecoli_00289,-2.6599749285,-0.924325107,-0.21489506600000002
ecoli_00290,-2.1782992436,-0.984480035,-0.033263391
ecoli_00291,-0.6098743669000001,-0.408817262,0.428926898
ecoli_00292,-1.1538817195,-0.893145017,0.450352065
ecoli_00293,-1.085936231,-0.460544481,0.6083629190000001
ecoli_00294,-0.7826066116,-0.5753922880000001,0.553352198
ecoli_00295,0.0483164718,-0.5982148810000001,-0.163675489
ecoli_00296,-0.3156420184,-0.816009504,-0.11664080600000001
ecoli_00297,-1.1623745249,-0.806473282,0.5165691680000001
ecoli_00298,-1.1507537912,-0.690340939,0.559982902
ecoli_00299,-0.6029337363,-0.543128872,0.13690308
ecoli_00300,-0.4130636231,-0.521763035,0.13527434200000002
ecoli_00301,0.6158495580000001,0.03769762,0.32555621300000004
ecoli_00302,-2.4649759039,-1.8974418430000002,0.554928426
ecoli_00303,0.0980909628,-0.15641454200000002,0.6222112750000001
ecoli_00304,0.35688417110000004,0.15037949,0.385758567
ecoli_00305,-0.8734186889000001,-1.169118014,0.21714596200000003
ecoli_00306,-0.9220643420000001,-1.280273312,0.31143739
ecoli_00307,-1.0435173402,-1.242336886,0.522454143
ecoli_00308,-1.7619903495,-1.687595932,0.48432147600000003
ecoli_00309,-1.1901808876,-1.400927096,0.7122535630000001
ecoli_00310,-1.182490598,-1.494587919,0.651048905
ecoli_00311,-1.0356215767,-1.359096718,1.115899716
ecoli_00312,-0.8087956799,-1.658458299,0.5338657950000001
ecoli_00313,-0.4785055989,-0.5529487,0.41800140300000005
ecoli_00314,-0.4419952096,-0.095060774,0.41796379
ecoli_00315,-1.4291298801,-2.22111992,0.990161956
ecoli_00316,-1.6078702061999999,-2.01982483,0.9831297560000001
ecoli_00317,-1.7687510563000002,-1.827352199,0.8927740160000001
ecoli_00318,-1.6175329025,-2.510754726,0.9872195560000001
ecoli_00319,-0.9765484940000001,-0.23624428700000003,0.07436142200000001
ecoli_00320,-1.5554020201,-0.961262397,0.095882301
ecoli_00321,-0.5629314433,-0.9386192320000001,0.8589243360000001
ecoli_00322,-0.1868786192,-0.682021537,0.844631216
ecoli_00323,-0.5585979253000001,-0.268172246,-0.146201738
ecoli_00324,0.3648396575,0.24584364,-0.07992882
ecoli_00325,-0.39099178900000003,0.026436705,-0.058308609000000004
ecoli_00326,1.2243707198,0.736066094,0.511779267
ecoli_00327,-0.6265169333,-0.860082996,0.48734367500000003
ecoli_00328,-0.1218779629,0.029901629000000002,0.55045278
ecoli_00329,-1.6654435751999999,-1.662443986,0.42652437200000004
ecoli_00330,-1.9291087788999999,-1.405831665,0.41923975900000005
ecoli_00331,-2.7424518306,-1.9347240120000002,-0.47258526700000003
ecoli_00332,-2.9456818688,-2.071809341,-0.319391246
ecoli_00333,-2.5638629452,-1.758482305,-0.407849047
ecoli_00334,0.8110155391,0.511925465,-0.36088363100000004
ecoli_00335,-1.3806305114000001,-0.9585792670000001,-0.423750187
ecoli_00336,-0.1256743525,-0.252442911,-0.580132675
ecoli_00337,-3.4402383446,-2.049914942,-0.432093592
ecoli_00338,-3.5508327499,-1.995276411,-0.32869141
ecoli_00339,-1.3121891067,-0.691006204,-0.75174328
ecoli_00340,-2.0425827793,-1.8469776850000001,-0.8265227650000001
ecoli_00341,-0.3329473549,-0.324987057,-1.194452202
ecoli_00342,-0.47012337330000004,-0.33083217200000004,-0.979012392
ecoli_00343,-3.2295720132,-2.4013241499999998,-0.669338697
ecoli_00344,-3.4565270177,-2.00349863,-0.671754205
ecoli_00345,-3.5801028537,-1.8095156870000002,-0.809541689
ecoli_00346,-3.218535293,-1.905242549,-0.808753508
ecoli_00347,0.31738723150000003,0.48556387900000003,0.15738168700000002
ecoli_00348,0.3134987489,0.5464206610000001,0.158383399
ecoli_00349,0.294276874,0.499221937,0.019257945000000002
ecoli_00350,-0.02564704,0.54978006,0.151773498
ecoli_00351,1.2710033796,0.7240760970000001,1.017115486
ecoli_00352,0.1647791724,0.430693027,0.043576312000000006
ecoli_00353,0.2902149033,0.34483681400000005,0.044739098000000005
ecoli_00354,0.4608565925,0.467322253,0.057732437000000005
ecoli_00355,2.460081309,1.197280164,0.7317756190000001
ecoli_00356,2.019696256,1.295441382,0.699000876
ecoli_00357,2.5704524674,1.504219332,0.7554666760000001
ecoli_00358,2.6368244224,1.5497241769999999,0.7990900860000001
ecoli_00359,1.219904142,1.110614387,0.852278316
ecoli_00360,1.1608858693,0.8602529640000001,0.908308306
ecoli_00361,1.5585734547999999,0.7884421020000001,1.097423036
ecoli_00362,1.0369352632,0.874778558,1.1680522660000001
ecoli_00363,0.42828524430000003,0.06657018,0.38832677600000004
ecoli_00364,0.4305777018,0.087247868,0.5281267030000001
ecoli_00365,-2.046984701,-1.427327054,1.148398166
ecoli_00366,-1.3897518673,-0.31283533900000005,0.960487886
ecoli_00367,-1.4048095063,-0.7660972070000001,-0.9133811220000001
ecoli_00368,0.1279904586,-0.5556705350000001,-0.9972484690000001
ecoli_00369,-0.0101090332,-0.37977183000000003,0.49373369300000003
ecoli_00370,0.4630058104,0.181540309,0.239644822
ecoli_00371,-0.289403782,-0.004920163,0.750131416
ecoli_00372,-0.44448500900000004,-0.056266345,1.117783896
ecoli_00373,-0.7334115586000001,-0.9790183880000001,-1.343260479
ecoli_00374,-0.5516557379,-0.761116876,-1.375806483
ecoli_00375,1.7745183004,0.8931141220000001,0.42521249800000005
ecoli_00376,1.9362046432,0.715778361,0.202579652
ecoli_00377,-1.9405914985,-1.31561727,-0.996780494
ecoli_00378,-1.4404748981,-1.264268634,-0.869100763
ecoli_00379,1.6119262374,0.737114366,-0.76746688
ecoli_00380,1.5062235851999999,0.562694318,-0.6975454830000001
ecoli_00381,0.9806111367,0.315884637,0.322745916
ecoli_00382,1.365552912,0.278416747,0.32773048800000004
ecoli_00383,-0.551831724,-0.206062709,-0.031158746
ecoli_00384,-0.2204844112,-0.193628393,-0.000146966
ecoli_00385,0.2661380954,0.173067985,-0.82586124
ecoli_00386,0.5326021612,-0.061662936,-0.816201806
ecoli_00387,1.6182552893,0.444142568,0.259412766
ecoli_00388,1.567352824,0.741381653,0.25472500200000003
ecoli_00389,0.6906953303000001,0.151100895,-0.464657757
ecoli_00390,0.8880289586000001,0.46696667900000005,-0.20812524200000002
ecoli_00391,-0.2741890166,-0.508151216,-1.6314585560000001
ecoli_00392,-0.3560099701,-0.23125338,-1.578264933
ecoli_00393,-1.2952227326,-0.8365115750000001,-0.085024997
ecoli_00394,-1.376115845,-0.8406082300000001,-0.11169243100000001
ecoli_00395,-1.5484993555000002,-1.349719359,-0.12554602
ecoli_00396,-1.3853389508,-1.057583052,-0.12163840100000001
ecoli_00397,-0.2322240381,-0.376587645,0.147011691
ecoli_00398,0.06930582960000001,-0.269037065,0.17322447
ecoli_00399,-1.5567336874,-0.283104146,0.59222252
ecoli_00400,-1.4781432768,-0.27798958,0.504056843
ecoli_00401,-1.0162062962,-0.860821108,0.22968818400000002
ecoli_00402,-1.2938989043,-0.680492443,0.056962728000000004
ecoli_00403,-1.4404038858,-1.510985634,0.39358909999999997
ecoli_00404,-2.1606240293,-1.69943695,0.6512664920000001
ecoli_00405,-1.2780405131,-0.460630723,0.508200498
ecoli_00406,-1.4956489481,-0.673120265,0.554538969
ecoli_00407,-0.8244028202,-1.019435369,0.131412035
ecoli_00408,-0.539218556,-0.807992487,0.113307349
ecoli_00409,-0.8507835095,-1.370582835,0.732414381
ecoli_00410,0.6422354577,-0.048528099000000005,0.397215451
ecoli_00411,-1.9554940912,-1.187682957,0.047990289000000005
ecoli_00412,-2.1019287351,-1.066604307,0.024226647
ecoli_00413,-2.5185252418,-1.530296337,-0.16735893200000002
ecoli_00414,-2.5503978493,-2.056931498,-0.046169952
ecoli_00415,-1.6427246635000001,-1.193444611,0.000397934
ecoli_00416,-2.7697231457,-1.8508720630000002,0.061681656
ecoli_00417,-1.0982353873,-0.703959375,0.023464927
ecoli_00418,-1.3088032658,-0.903987889,0.08428102900000001
ecoli_00419,-1.6235004988,-1.670268435,-0.240669923
ecoli_00420,-1.4488147149000001,-0.807873076,-0.24078269100000002
ecoli_00421,-1.3758069517,-1.000004355,0.11352845800000001
ecoli_00422,-1.4388743644,-0.956050897,0.055647699999999994
ecoli_00423,-1.5203623963,-0.80794926,0.423811033
ecoli_00424,-1.5520059026,-0.6983881660000001,0.36192860400000004
ecoli_00425,-1.0013094376,-0.870476459,0.23718312100000002
ecoli_00426,-0.9615759921,-0.6387334210000001,0.35780927900000004
