,A,ArgP,BasR,SlyA
ecoli_00396,1.3411701384999999,-0.838724146,-0.9407142510000001,0.5088564765
ecoli_00397,-4.2621769199,-0.23925042100000002,-0.209139771,1.3088104885
ecoli_00398,-5.7577931612,-0.089060754,-0.024169377000000002,1.3007708875000001
ecoli_00399,-2.218229736,-0.17028363300000002,-0.86512356,0.5843720075000001
ecoli_00400,-1.414152557,-0.38444335100000004,-0.8539532160000001,0.5485915195000001
ecoli_00401,2.2490472798,-0.769928398,-1.176951706,0.5848846625
ecoli_00402,2.3477857270999998,-0.649625541,-1.127009088,0.2278829625
ecoli_00403,1.8497688441,-0.9515137920000001,-0.8227452670000001,0.7868462405000001
ecoli_00404,2.7500298546,-0.773144312,-0.5580730740000001,0.8881583535
ecoli_00405,-0.22306858640000002,-0.431967056,-1.0921011,0.4231713465
ecoli_00406,-0.7746031113,-0.34442174200000003,-1.114857899,0.3429380845
ecoli_00407,2.9847369395000003,-0.703648736,-0.876083999,-0.1936757195
ecoli_00408,3.6673051543,-0.567358822,-0.97083549,-0.1783045865
ecoli_00409,4.0043209445,-0.670942993,-0.7631790740000001,0.4688089575
ecoli_00410,4.1830096858,-0.6711592080000001,-0.5459797230000001,0.5742476085
ecoli_00411,1.0949424971,-0.7331679280000001,-1.238516674,0.3289029255
ecoli_00412,1.2040255734,-0.722506932,-1.146254932,0.2886307595
ecoli_00413,2.8671648955,-1.055707664,-0.928914773,0.2093544565
ecoli_00414,2.7725103888,-0.9514454840000001,-1.340949874,-0.0045243225000000005
ecoli_00415,1.9338793244999999,-0.49748897200000003,-0.388179351,0.8572974185000001
ecoli_00416,1.7328580801,-0.6489372520000001,-0.5203261,0.7441060375
ecoli_00417,-0.2222965737,-0.81472429,-1.341711984,-0.0853016955
ecoli_00418,-0.7489260199000001,-1.068226271,-1.219019721,-0.0935221095
ecoli_00419,1.3698540462,-0.98326359,-0.8558036170000001,-0.0653284085
ecoli_00420,1.6801274546,-0.936871442,-1.034823067,0.0344778925
ecoli_00421,2.6096225719,-0.7459655900000001,-0.130678028,0.5584571135
ecoli_00422,2.654281372,-0.6277274190000001,-0.308601462,0.5720476315
ecoli_00423,-1.9110805218,-0.660629119,-0.433178591,0.2429173885
ecoli_00424,-1.4298904051,-0.44702692600000005,-0.44469282,0.0834428165
ecoli_00425,1.2036290114,-0.783212574,-1.149755002,-0.1518130325
ecoli_00426,1.7777957834,-0.8494020600000001,-0.947447707,-0.0696666255
ecoli_00427,1.0952907408,-0.9742855020000001,-1.163623453,-0.0611702885
ecoli_00428,0.8873355991,-0.8494119830000001,-1.001027809,0.0667166775
ecoli_00429,0.9289946078,-0.7356665910000001,-0.8769400940000001,-0.1301602125
ecoli_00430,1.1708747294,-0.7963803410000001,-1.115793628,-0.051912201500000005
ecoli_00431,1.4781671091000002,-0.26076615200000003,-0.523778319,0.6409787225
ecoli_00432,0.8807885911000001,-0.48709791900000005,-0.216493806,0.9160933475
ecoli_00433,1.4065510704,-0.484526383,-0.246806612,0.46941812650000003
ecoli_00434,1.2691902435,-0.591004811,-0.515793104,0.5492135215
ecoli_00435,-0.8823032128,-0.529075685,-0.890362077,0.20059809350000002
ecoli_00436,-1.0406312844,-0.401104585,-1.325154628,0.2539868145
ecoli_00437,2.3434216196,-0.9770302260000001,-1.203917763,-0.18077713350000002
ecoli_00438,2.442109733,-0.837681671,-1.064460219,0.0144338005
ecoli_00439,3.1091397207,-0.997510785,-0.33641127800000004,0.8208078285
ecoli_00440,2.2185926455000002,-0.884982888,-0.48593334800000004,1.0742930935
ecoli_00441,0.772303234,-0.47532293800000003,-1.225151799,0.10756563250000001
ecoli_00442,0.5503904974,-0.342235493,-1.286504902,0.1517092905
ecoli_00443,3.3546969257,-0.8190724210000001,-1.008285935,-0.2118025735
ecoli_00444,3.22495718,-0.7610457700000001,-1.04692664,-0.13537330050000002
ecoli_00445,2.0784941246,-0.670777323,-0.49602087300000003,0.7887833045
ecoli_00446,1.9000789637,-0.68359877,-0.51856561,0.8318789975
ecoli_00447,-1.9448541681,-0.8654684890000001,-0.176512536,0.8434762115000001
ecoli_00448,-2.1510964254,-0.7397603570000001,-0.39135541500000004,0.8798172165
ecoli_00449,-1.5558471603,-0.817658985,0.15888021100000002,1.1458144605
ecoli_00450,-1.8589559536,-0.618411606,0.161884478,0.9845332305000001
ecoli_00451,-2.105429782,-0.8431738040000001,-0.615889839,1.1699008835
ecoli_00452,-1.9063242025,-0.837447048,-0.49749160700000006,1.2802815885
ecoli_00453,-2.5029585240000003,-0.6882288400000001,-0.067966413,1.2935143185
ecoli_00454,-2.1379759204,-0.740448167,0.10412513400000001,1.1813332195
ecoli_00455,0.3086934491,-0.5597864180000001,-0.336693683,0.4333359485
ecoli_00456,-0.0187656499,-0.48994888000000003,-0.215687012,0.6076069605000001
ecoli_00457,-0.8162306227,-0.556278544,-0.08147957900000001,0.7757913095000001
ecoli_00458,-0.8184197830000001,-0.389528629,-0.004300972,0.9074922815
ecoli_00459,-0.6121627558,-0.549827759,-0.14496938,0.7241520355000001
ecoli_00460,-0.8730172479,-0.523722982,0.015667819,0.7492518575
ecoli_00461,-4.6884478667,-0.463038426,0.618167541,-0.2497803785
ecoli_00462,-4.5654926331,-0.165837132,0.7076623590000001,-0.0405635595
ecoli_00463,-6.8857418012,-1.479100697,0.7474483,0.41042408750000003
ecoli_00464,-6.8776023077,-1.476906403,0.6366818280000001,0.4732148835
ecoli_00465,-8.6245483564,-2.27811292,-0.029229743000000002,-0.1850556285
ecoli_00466,-8.8424557377,-2.262505685,0.08890047200000001,-0.1911012725
ecoli_00467,-7.6351145436,-0.638755014,0.47073838,0.3533131285
ecoli_00468,-7.8617097947,-0.836834892,0.312963041,0.38026130350000004
ecoli_00469,-8.6601865588,-2.28240568,0.37981879900000004,-0.14778430750000002
ecoli_00470,-8.8822272229,-2.178437026,0.283569506,-0.2639387495
ecoli_00471,-5.8513780336,-0.194342295,0.47252267000000003,0.1732760865
ecoli_00472,-6.0083544262,-0.33714004200000003,0.38508326400000004,0.1370088835
ecoli_00473,-6.2499323916,-1.270464732,0.691572226,0.5122421825
ecoli_00474,-5.9547139389,-1.164847111,0.83930235,0.4755079545
ecoli_00475,-7.2879318845,-0.5392697940000001,0.19773368100000002,-1.0074644445
ecoli_00476,-6.691433447,-0.52310461,0.264979809,-0.9687333075000001
ecoli_00477,-7.9280905349,-0.325560864,0.300504718,0.18770901550000002
ecoli_00478,-7.8070308787,-0.4300887,0.207181408,0.32950357950000003
ecoli_00479,-4.1592939421,-0.564316936,1.4278125799999999,0.7485052185000001
ecoli_00480,-3.8761376012,-0.529817741,1.603885691,0.8452093655
ecoli_00481,7.2750603067,-0.54694276,-0.375532413,0.5164102835000001
ecoli_00482,6.6814790241,-0.8616585910000001,-0.28962292,0.5113408105
ecoli_00483,-1.0110397863,-0.36097594,-0.353591295,0.5922572855
ecoli_00484,-1.1481519532,-0.46732082500000005,-0.062816378,0.5634752585
ecoli_00485,-0.0863596155,-2.202772629,-0.19098056800000002,0.2971382765
ecoli_00486,-0.252153216,-2.133563525,-0.219948148,0.3061927085
ecoli_00487,-4.5807196594,-0.255800214,0.389446909,-0.5471922875
ecoli_00488,-5.0496735049,-0.021144958000000002,0.312737182,-0.49659817650000004
ecoli_00489,-6.8365479277,-1.5181767050000001,0.271168191,0.3150801365
ecoli_00490,-7.186747854,-1.532641066,0.448454709,0.3627083725
ecoli_00491,-7.6967627956,-0.632530467,-0.11827577900000001,-0.3427277715
ecoli_00492,-7.4183144333,-0.8405519090000001,-0.240078747,-0.3535835505
ecoli_00493,-7.1322975876,-0.764821203,2.020341655,-0.44082179650000003
ecoli_00494,-7.2227639049,-0.700480946,2.112470233,-0.5268265225000001
ecoli_00495,-4.5001845591,-0.657140987,0.9513496250000001,0.5042326335
ecoli_00496,-4.5779386798,-0.5088595220000001,0.6013059620000001,0.5396447715
ecoli_00497,-8.8104931991,-2.051480695,0.2725467,-0.0674200845
ecoli_00498,-8.9332315129,-2.044133868,0.22382811,-0.0394833135
ecoli_00499,5.0351568783,-0.46969103100000004,0.15183004,0.3884878055
ecoli_00500,5.0456635579,-0.539435348,0.160550462,0.27705183650000004
ecoli_00501,-7.3475562859,-0.669152909,-0.047598481000000005,-0.8611569415
ecoli_00502,-7.6005250901,-0.7346761220000001,0.27141084,-0.6469719935
ecoli_00503,-5.9376298926,-0.342825619,0.377116029,-0.3064248365
ecoli_00504,-6.2715542128,-0.41910435100000004,0.33675086800000004,-0.3304952225
ecoli_00505,-7.3354463615,-1.450181905,0.274779382,1.2359503355
ecoli_00506,-7.2760850703,-1.569844301,0.011875473000000001,1.3384945625
ecoli_00507,-0.092279866,-0.656173882,-0.039396772000000004,0.9387921325
ecoli_00508,-0.3397413487,-0.701543027,-0.049808955,0.5096119835
ecoli_00509,-1.1372143902,-0.49572585,-0.177304771,0.6585924395
ecoli_00510,-1.313130386,-0.516777141,-0.066162437,0.6437666935
ecoli_00511,-0.5774803633,-1.58914301,-0.312237274,0.2803224975
ecoli_00512,-0.7882156809,-1.557177534,-0.27425499200000003,0.31718406450000003
ecoli_00513,-9.0851686516,-2.2701269,0.5566597440000001,-0.1370850535
ecoli_00514,-8.9506598972,-2.27956261,0.503642714,-0.0887213325
ecoli_00515,-7.7839994775,-0.644174809,1.998488391,-0.9506704355000001
ecoli_00516,-7.3774469752,-0.623697075,2.039301619,-0.9054605125
ecoli_00517,-1.052161465,-0.186208529,-0.866682194,0.2551267585
ecoli_00518,-1.1610880756,-0.11530385600000001,-1.354637291,0.1612720775
ecoli_00519,-1.3773000734,0.357932106,-0.513915737,0.3557466305
ecoli_00520,-1.9075146354,0.29915561700000004,-0.419887956,0.1654723045
ecoli_00521,-2.2128651606,0.39156774800000005,-0.440001493,0.4150882785
ecoli_00522,-2.45063721,0.11591422300000001,-0.6953258880000001,0.9393939765
ecoli_00523,-2.4671312423,-0.057170427,-0.949999161,0.8906616215000001
ecoli_00524,-1.3567511114,-0.624886214,0.501254713,-0.1903757725
ecoli_00525,-1.4091120080000001,-0.50092551,0.7609662930000001,-0.1291621455
ecoli_00526,-1.502632363,-0.522978786,0.74684328,0.2067195905
ecoli_00527,-1.5614733409000001,-0.81894911,0.544928418,0.1910504255
ecoli_00528,-2.648243497,-0.808333152,0.146866997,0.7358993615
ecoli_00529,-4.4636050258,-1.112939864,-0.414691132,0.31378718650000004
ecoli_00530,-5.0063363825,-0.8125315550000001,-0.245212426,0.4721592255
ecoli_00531,-6.8995796810000005,-1.349437041,-1.012897902,-0.0855796515
ecoli_00532,-3.8367586355,-0.070224494,0.522306964,0.9103571975
ecoli_00533,-3.7432017051,-0.24481081200000002,0.749005441,1.1001318925
ecoli_00534,-3.8273814712,-0.186030302,0.5485794420000001,1.0423744985
ecoli_00535,-3.5613118852,-0.30970857100000004,0.689688222,1.3829477445
ecoli_00536,-4.1681865421,-0.348204689,-0.026603862000000002,0.5564935175
ecoli_00537,-3.6778645562000003,-0.034291434,0.225325249,0.5199898275
ecoli_00538,-3.3408231814000002,-0.578552668,0.15818990300000002,0.8849983895
ecoli_00539,-3.3288090471,-0.421613823,0.303900649,0.7582286325
ecoli_00540,7.35366e-05,-0.576142598,0.253116774,1.0326926875
ecoli_00541,0.2186579149,-0.5978205790000001,0.40762879900000004,1.1268140135
ecoli_00542,0.7987222033,-0.662504371,0.327145577,0.7936246035000001
ecoli_00543,2.0387752208,-0.859784078,0.362990334,0.9659145615
ecoli_00544,-0.7661172163000001,-0.28786496300000003,0.371796246,0.7865810395
ecoli_00545,-0.636175323,-0.619425799,0.18561723400000002,0.7285561425
ecoli_00546,-3.6868956242,-0.35147245,-0.6199016470000001,1.0170632525
ecoli_00547,-3.4296717912,-0.437123081,-0.545798113,0.9395950275
ecoli_00548,-3.334714837,-0.502082648,-0.875737387,1.0185344705
ecoli_00549,-3.0694712929,-0.44273021500000004,-0.7265869970000001,1.2348933205
ecoli_00550,-2.8759126409,-0.244028502,-0.483758067,1.0932046075
ecoli_00551,-3.0864960384,-0.20462555400000002,-0.548382567,1.3431779905
ecoli_00552,-3.8702791974,-0.8839440970000001,-0.553691477,1.3978929425
ecoli_00553,-4.0382819374,-1.185669041,-0.704782385,1.3184713605
ecoli_00554,-3.9973492090000002,-0.884156699,-0.769217527,1.4297094285
ecoli_00555,-3.7869947457,-0.675993516,-0.406550552,1.7127504945
ecoli_00556,-4.0649650759,-0.7544018060000001,-0.47864357700000004,1.8634041345
ecoli_00557,-4.7295031132,-0.722423879,-0.4959111,2.0155444045
ecoli_00558,-3.4420957044,-0.7579721180000001,0.395450668,0.5595519355
ecoli_00559,-3.6519741425000003,-0.379290817,0.41910024100000004,0.2666477645
ecoli_00560,-2.2206548344,-0.109331755,0.7483699540000001,0.5683909405
ecoli_00561,-1.9248262207,-0.017401327,0.812414925,0.4505413985
ecoli_00562,-4.155755073,-0.9151354450000001,1.574771031,0.5525696165
ecoli_00563,-5.1091846059,-1.356925515,1.824602306,0.5380885195
ecoli_00564,-7.5176084995,-0.6803638310000001,-0.5154260380000001,-0.19207440450000002
ecoli_00565,-7.7650091534,-0.75829302,-0.525299621,-0.1149956575
ecoli_00566,-2.5706303614,-0.22486708200000002,-0.207328218,1.6843426545
ecoli_00567,-2.633902409,-0.261853172,-0.132361739,1.7115224845
ecoli_00568,-2.1271931286,-0.5620692260000001,-0.8846614810000001,0.13239580650000002
ecoli_00569,-1.8972476973,-0.518769165,-0.814220409,0.0215994765
ecoli_00570,-2.1666539524,-0.6502509120000001,-0.6779306900000001,-0.1242865645
ecoli_00571,-2.3992496031,-0.6202610630000001,-0.601807388,-0.0022407915
ecoli_00572,-2.8287309742,-0.8331658420000001,-0.560496777,0.8665017985000001
ecoli_00573,-2.6665356367,-0.35489439300000003,-0.22212119400000002,0.9958342945
ecoli_00574,-3.3089470487,-0.654376246,-0.46201383500000004,2.6796664345
ecoli_00575,-3.3282993911,-0.5757952110000001,-0.298020954,2.6785361745
ecoli_00576,-3.5277116798,-0.37395699400000004,-0.600998754,1.4489234235000001
ecoli_00577,-4.1633309474,-0.070770599,-0.268488137,1.5779444565
ecoli_00578,-4.1550918565,0.026364051000000003,-0.21063431900000001,1.7115831145
ecoli_00579,-5.4529828775,-0.075795391,-0.205541256,1.7246161545
ecoli_00580,-4.8253762177,-0.417080632,-0.40755303400000004,2.1492545945
ecoli_00581,-4.5973977716,-0.392854105,-0.600124577,1.8170533045
ecoli_00582,-6.7978994839,-0.21385076700000002,0.517232641,0.0079018345
ecoli_00583,-6.8086566551,-0.548214302,0.053973467000000004,-0.1217964025
ecoli_00584,-2.3042938451,-0.028598513000000002,-0.16096686000000002,1.9823317045
ecoli_00585,-2.0355082603,-0.133201445,0.013286936000000001,2.0426019245
ecoli_00586,-1.4356361951,-0.659036681,-0.762034304,0.0370112935
ecoli_00587,-1.8373069562,-0.48899112800000005,-0.730816927,-0.5268862335
ecoli_00588,-1.9458575984,-0.682836348,-0.624848548,-0.2777887565
ecoli_00589,-1.6197392053000002,-0.726644367,-0.7940913980000001,0.0572675005
ecoli_00590,-2.8642530761,-1.093952207,-0.057164811,1.1363840765
ecoli_00591,-3.7087480686000003,-1.160095266,0.165911985,1.1944838645
ecoli_00592,-2.7684396484000002,-0.272942591,0.061558383,2.1432263145
ecoli_00593,-3.0022831206,-0.266307903,0.029510449,2.1082468045
ecoli_00594,-4.7959341174,-0.33676252900000003,0.047049355,1.5342580854999999
ecoli_00595,-4.4989710513,-0.434881134,0.014987763000000001,1.9235809545
ecoli_00596,-4.3876488397,-0.391090207,-0.394028977,1.4748325565
ecoli_00597,-4.4226540355,-0.6812763970000001,-0.07198140700000001,1.1411063125
ecoli_00598,-4.4731235484,0.008807328,0.22551517000000001,1.5490466375
ecoli_00599,-4.6020913569,-0.421214745,0.126832672,1.2304259955
ecoli_00600,-1.8334530146999999,-0.43419531,0.018613652,-0.7504598225
ecoli_00601,-2.9726619289,-0.86915447,-0.11487258600000001,0.1988007265
ecoli_00602,-3.5801376192000003,-0.9453305380000001,-0.099645936,0.4943397035
ecoli_00603,-4.4921029616,-0.842515032,0.009850473,0.6208808075000001
ecoli_00604,-2.9643389626000003,-0.32140689,0.12353311300000001,0.5316123025
ecoli_00605,-4.5017600979,-0.9178613880000001,-0.116795877,0.4660004405
ecoli_00606,-2.0724450635,-1.2696563840000001,-1.179443952,0.6045482515
ecoli_00607,-1.0174657043,-0.646363973,-0.345681273,1.0410386655
ecoli_00608,-2.4169316096,-1.328034302,-0.998217754,0.3380982785
ecoli_00609,-1.7077955317,-0.758260102,-0.668867089,0.7412247765000001
ecoli_00610,-1.0647763522,-0.745708632,-0.566455779,0.6543222185
ecoli_00611,-4.0818677449,-0.7376153590000001,-0.405082296,0.9712683825
ecoli_00612,0.6252016815,-1.093009841,-0.756983336,1.3077367895
ecoli_00613,-1.1111991549,-0.9725862850000001,-0.496389524,1.4937011445000001
ecoli_00614,-0.8263793783000001,-0.78744273,-0.75748451,1.2963107835
ecoli_00615,-0.8683766387,-1.09032854,-1.089294384,0.8861541975
ecoli_00616,-0.8327509692,-0.994370677,-0.7254983650000001,1.3875207005
ecoli_00617,-1.1451852607,-0.8315605810000001,-0.678219243,1.0933318985
ecoli_00618,-0.540699495,-0.65575007,-0.6522009830000001,0.0386165045
ecoli_00619,-0.5249995605000001,-0.68832647,-0.7978942010000001,-0.1657298445
ecoli_00620,-3.7656393972,0.072514232,1.712890888,0.6207664105
ecoli_00621,-3.8365025261,0.010053169,1.64143222,0.5925258705
ecoli_00622,-1.7650978792,-0.09790058600000001,-0.19763032900000002,0.4675073785
ecoli_00623,-1.6778650758,7.6116e-05,-0.19593337,0.5385191295
ecoli_00624,-2.4693453861,0.0022198350000000003,-0.416844773,0.49723507650000004
ecoli_00625,-2.4056543885,-0.062838245,-0.257392002,0.5548201095
ecoli_00626,-4.7460591149999996,-0.192473356,-0.412362512,0.3532617715
ecoli_00627,-4.4236816393,-0.270468202,-0.393338526,0.3567950775
ecoli_00628,-3.9489332143,0.09995163500000001,0.007728647000000001,0.47906679950000003
ecoli_00629,-4.2394349609,0.20108740900000002,0.34067225700000003,0.5124076935
ecoli_00630,-4.0605231866,-0.012246664,0.036765078,0.6138682475
ecoli_00631,-4.1203900565,-0.00854571,0.038385008000000005,0.7250374225
ecoli_00632,-2.7518651658,-0.031899708,-0.200628939,0.5294982585
ecoli_00633,-2.8860803722,0.022716231,-0.03943865,0.6871898735
ecoli_00634,-3.2389093663,0.017644053,-0.272385155,0.4858962325
ecoli_00635,-3.3033678467,0.07753925,-0.22606457700000002,0.5032071945000001
ecoli_00636,-3.1842005224,0.07079750500000001,0.397048177,0.5966778765
ecoli_00637,-2.9527928167,0.22932975500000002,0.220890192,0.7103487825
ecoli_00638,-1.3244076999,-0.066038677,-0.20893967900000002,0.5553003625
ecoli_00639,-1.3214824441,-0.069353185,-0.301717644,0.5339958695
ecoli_00640,-2.073513475,-0.052237964000000005,0.335220497,0.7413061695000001
ecoli_00641,-1.823655889,-0.005998113,0.5138632120000001,0.5279277995
ecoli_00642,-2.0710022499,0.00268891,-0.020104444000000003,0.5274248775
ecoli_00643,-2.3973555359,0.176615821,0.035304082,0.5389240195
ecoli_00644,-2.2786052561,-0.241384267,0.002353969,0.6143191665000001
ecoli_00645,-2.1784110114,-0.26485068500000003,-0.137931571,0.6168995845
ecoli_00646,-2.3190300646,-0.12246031,-0.19094429999999998,0.5992779975
ecoli_00647,-2.5544874819,0.02243594,-0.139503194,0.7450914945
ecoli_00648,-2.0936847236,-0.12768853200000002,-0.28265470600000003,0.5340243695
ecoli_00649,-2.246304296,-0.176071094,-0.369648254,0.4325159635
ecoli_00650,-3.00049739,0.042925967,-0.44526263800000004,0.4633197295
ecoli_00651,-2.7946151677,0.015841033,-0.317578923,0.3645774455
ecoli_00652,-4.4365849317,0.22102247700000002,0.5635124930000001,0.3091866155
ecoli_00653,-4.2482204653,0.37487669700000004,0.6454453840000001,0.4202625495
ecoli_00654,-3.8065463041000003,-0.047167954000000005,-0.36046829500000005,0.4731326575
ecoli_00655,-3.5659170698000002,-0.078903683,-0.25575311700000003,0.48340929050000003
ecoli_00656,-1.8391116725,-0.17120506500000002,-0.083862831,0.6597505075
ecoli_00657,-1.8898571626,-0.134415732,-0.20995966500000002,0.5791054835
ecoli_00658,-1.9836373999,-0.37670087900000004,-0.625771599,0.3569766715
ecoli_00659,-2.5118047763,-0.308218353,-0.601596581,0.4116826395
ecoli_00660,-3.5886684658,0.338092334,0.10628900100000001,0.6053311905000001
ecoli_00661,-3.1007383558,0.308906153,0.240587401,0.8732972155000001
ecoli_00662,-2.9065852121,-0.304684295,-0.552882482,0.4486927335
ecoli_00663,-2.8028450125,-0.31607213500000003,-0.61068811,0.2691402465
ecoli_00664,-3.2570390082,0.24322910500000003,0.017899982000000002,0.7623512665000001
ecoli_00665,-3.1616618147,0.31457476,-0.110254366,0.7213898045
ecoli_00666,-3.6897921455000002,0.068552049,-0.076042232,0.6091505985
ecoli_00667,-3.4609243978,0.073238709,0.136077007,0.5694219745
ecoli_00668,-4.7275978674,0.037854611,0.8118774110000001,0.4944292825
ecoli_00669,-4.9938884652,0.09757136200000001,0.47395257100000004,0.5510757695
ecoli_00670,-3.1411537977,0.148650642,0.17335286,0.7239896055
ecoli_00671,-3.0875115676,0.08432421300000001,-0.029549533000000003,0.7326157135
ecoli_00672,-2.7609924569,-0.00165951,-0.39805713,-0.014059328500000001
ecoli_00673,-3.0155771719,0.030580716,-0.082209055,0.2567788475
ecoli_00674,-3.5106554421,-0.113457315,-0.513471714,0.3692296195
ecoli_00675,-3.4898341336,-0.15375676400000002,-0.47618622800000004,0.4248967005
ecoli_00676,-2.0561712317,-0.17128448400000001,-0.434428749,0.4711157865
ecoli_00677,-1.9217555329,-0.246728204,-0.330594367,0.4309599495
ecoli_00678,-4.055460667,0.352345624,0.596347426,0.6152024875000001
ecoli_00679,-4.2712029811,0.36162514900000003,0.812457082,0.5603615745
ecoli_00680,-4.6874411278,0.096418271,-0.29753470400000004,0.5294585495
ecoli_00681,-4.6572741414,0.15815878800000002,-0.438044029,0.5003509385
ecoli_00682,-3.7608742872,-0.018525623,8.6043e-05,0.4961265285
ecoli_00683,-3.2860109519,0.143930828,-0.05332749,0.47636022650000004
ecoli_00684,-2.8431234932000002,-0.111351426,-0.380716437,0.6569526205
ecoli_00685,-3.1418236884,0.026822352,-0.238710153,0.6555535355000001
ecoli_00686,-1.8952452259,-0.41836264100000004,-0.811931928,0.27467032950000003
ecoli_00687,-2.3522716337,-0.36424768700000004,-0.604528472,0.4030179615
ecoli_00688,-3.4031690168,-0.35764779,-0.462977371,0.3060652735
ecoli_00689,-3.1443122658,-0.287718099,-0.670114109,0.1218429845
ecoli_00690,-4.6900943704,0.090317613,0.7673018020000001,0.3397508845
ecoli_00691,-4.6925381402,0.157827624,0.5173940610000001,0.36073449150000003
ecoli_00692,-4.8748625766,0.121214101,0.720688059,0.4295770635
ecoli_00693,-4.5328343952,0.262640492,0.6988699140000001,0.4814503885
ecoli_00694,-4.2305488141,0.12746353200000002,0.753006975,0.48630093550000003
ecoli_00695,-4.3332320526,-0.088294988,0.9620916780000001,0.3322701925
ecoli_00696,-4.5879629233,0.14587195,0.668873248,0.4827940835
ecoli_00697,-4.9193561307,0.11964369300000001,0.7997711230000001,0.5009896995
ecoli_00698,-4.6137701676,-0.23990503500000002,-0.574509422,0.4876615165
ecoli_00699,-4.4201943718,-0.21427947100000003,-0.66992186,0.38142019650000003
ecoli_00700,-2.7370712342,-0.164090108,-0.46336557500000003,0.45062627850000003
ecoli_00701,-3.0379265104,-0.053760699,-0.543097303,0.3846246515
ecoli_00702,-4.4374145526,0.333766963,-0.038212563000000005,0.5929191915
ecoli_00703,-4.3396494003,0.40775662300000004,-0.060818688,0.6035460145
ecoli_00704,-1.9104276210000002,-0.063462076,-0.32865193,0.6208375785
ecoli_00705,-2.5169659687,-0.080340349,-0.305932548,0.5971491015
ecoli_00706,-3.6746233086,-0.44153771500000005,-0.502883875,0.5093375015
ecoli_00707,-3.4300613471,-0.46596323300000003,-0.568935784,0.3920909495
ecoli_00708,-2.1362503093,-0.197039503,-0.302518657,0.4222408805
ecoli_00709,-2.2688119752,-0.066850168,-0.514083678,0.35958129850000004
ecoli_00710,-3.5308317552,-0.10618844200000001,-0.282131303,0.5984558745
ecoli_00711,-3.4143379336,-0.11876118100000001,-0.15317138800000002,0.6716591345
ecoli_00712,-3.3026780114,0.065529558,-0.23659175100000002,0.7128356855
ecoli_00713,-2.8777248246,0.017955055,-0.070387459,0.6394922525
ecoli_00714,-3.7263309263,0.16016211500000002,0.739842929,0.4403868315
ecoli_00715,-3.9299882356999998,0.085705799,0.7266511130000001,0.6568164075
ecoli_00716,0.7380022964,-0.13928057500000002,-0.225883518,-0.0100381445
ecoli_00717,1.1755268957,-0.501679654,-0.741071327,-0.0891531775
ecoli_00718,1.8447340153,-0.763208435,-0.8924251390000001,-0.1488692235
ecoli_00719,1.6913962822,-0.7341481400000001,-1.175451964,-0.3490928635
ecoli_00720,1.0661907587,-0.682859788,-0.8458755480000001,-0.11587580750000001
ecoli_00721,1.0925097723,-0.7320703120000001,-0.7498212080000001,0.0455358125
ecoli_00722,-0.0584900303,0.14426355600000002,-0.050481143000000006,-0.25518749350000003
ecoli_00723,-1.3221586286,0.48740052600000006,0.053430319000000004,-0.5499415355
ecoli_00724,-0.7910274512000001,-0.028725189,0.07647285300000001,-0.0523536425
ecoli_00725,-1.2362570411,-0.18298188,-0.364747327,-0.0417922525
ecoli_00727,-1.0100292933,-0.019025034,0.45605182,0.0970265165
ecoli_00728,-0.3729757992,-0.159275045,-0.189174857,-0.0374932545
ecoli_00729,-0.3247665924,-0.42419018300000005,-0.488121519,-0.046185540500000004
ecoli_00730,-0.9579369843000001,-0.8411032930000001,-0.5393427310000001,0.7413104295
ecoli_00731,-0.8020058768,-1.341677457,-1.201505482,0.6034560365
ecoli_00732,-1.4882903073,-1.360478089,-0.8439489520000001,0.8558485145
ecoli_00733,0.7590806391,-0.018326364,0.035829118,-0.25804616750000003
ecoli_00734,0.8922054707,-0.47490604500000005,-0.47255939100000005,0.0200515725
ecoli_00735,1.5291169462,-0.124848998,0.00433609,-0.0780558865
ecoli_00736,0.9684292429,-0.539101444,-0.389588323,-0.1217889875
ecoli_00737,2.2903712425,-0.096629379,-0.029216069,0.0926919355
ecoli_00738,2.2878229649,-0.48020286100000004,-0.17025185,0.0607000485
ecoli_00739,0.8840825687,-0.657953542,-0.70773838,0.2986573185
ecoli_00740,0.8589867910000001,-0.924905878,-0.8781330380000001,0.3342758505
ecoli_00741,-0.6824234191,0.251536706,0.7102298410000001,0.5024644765
ecoli_00742,-0.8893691476000001,-0.015475419,0.726942123,0.5607309645
ecoli_00743,0.4023621813,-0.30286259,0.12291056300000001,0.3420283425
ecoli_00744,0.3919389776,-0.291462377,-0.0017750810000000002,0.2744435565
ecoli_00745,1.5750533585,-0.37959042,0.16211651200000002,0.1844201295
ecoli_00746,1.5051510298,-0.299002933,-0.101765108,0.33517358950000004
ecoli_00747,1.2288186705,-0.34338285900000004,-0.047750169,0.1203828995
ecoli_00748,1.4017025845,-0.401845624,-0.18406893400000002,0.1294782385
ecoli_00749,-4.2043714903,-0.434818268,-0.46268414,2.2221827745000002
ecoli_00750,-4.1729041443,-0.30424600500000004,-0.320758771,2.4136504145
ecoli_00751,-3.8425391931,-0.7119924160000001,-0.18601507,1.6826818045
ecoli_00752,-3.9569699436,-0.7443182700000001,0.024223406000000003,1.5863841035
ecoli_00753,0.1277124965,-0.8940824940000001,-0.8866748870000001,0.3563466395
ecoli_00754,0.1230466733,-0.858270681,-1.003906724,0.3204607675
