,A,RbsR,Crp
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.058671342000505,0.19241205328682295,-0.20126649289716705
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.546760369044152,0.2464112101757925,0.007007073388662022
DDB2__PD-004_del-qseC_Fed-batch_15h__1,5.481588522440145,0.8962468008056126,0.24433059166856094
DDB2__PD-004_del-qseC_Fed-batch_15h__2,5.241941833250213,0.08379707834737182,0.41673648908845706
DDB2__PD-005_del-qseF_Batch_6h__1,-0.5662304782270621,0.2557786640477797,-0.14804630641666705
DDB2__PD-005_del-qseF_Batch_6h__2,-1.2049342525545657,-0.33441045307069395,-0.2472769860054029
DDB2__PD-003_del-qseF_Batch_6h__1,1.1214781708141062,0.05093010402501097,-0.04129063094139518
DDB2__PD-003_del-qseF_Batch_6h__2,-0.12941093218709,0.2349760515069512,-0.07120032371772211
DDB2__PD-003_del-qseF_Fed-batch_6h__1,4.866774355275521,-0.08745654926006319,0.07928259588675246
DDB2__PD-003_del-qseF_Fed-batch_6h__2,4.21663962125483,0.22279700259094248,0.09988668006863577
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.2929259608752885,-0.12490652175416495,-0.054992720518960425
DDB2__PD-005_del-qseF_Fed-batch_6h__2,3.797509490981673,0.12200939629129247,0.10723371376415967
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.357883014370095,0.17098334431495132,0.06774821772418349
DDB2__PD-005_del-qseF_Fed-batch_15h__1,4.428062085348548,-0.037436073204921705,0.1807957685003956
DDB2__PD-005_del-qseF_Fed-batch_15h__2,4.606919179629423,0.13574454569914265,0.18100851105295668
DDB2__PD-003_del-qseF_Fed-batch_21h__1,4.586170572249575,0.14448188730330447,0.3843825596880919
DDB2__PD-003_del-qseF_Fed-batch_21h__2,4.91029299180435,0.0022028233950210922,0.3283143161117117
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.8183234145534146,-0.24980840543088775,-0.2055466339490284
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.7609831047894253,-0.15315984858271126,-0.12038482798851112
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-0.3065512088844424,0.05738739279954608,-0.24527694177792905
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,1.9635027761520425,0.1127298612429266,0.06456324456686602
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,4.07369072272005,0.10841957306388393,0.04318616195255665
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,4.350777035769322,0.4328275809583557,0.28437816260421656
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.669582763607392,0.26759405114712376,0.18788840247316507
DDB3__PD-009_del-arcA_Batch_6h__1,-0.9914183166934768,0.01950391372078375,-0.15520693678349495
DDB3__PD-009_del-arcA_Batch_6h__2,-0.794694389386629,-0.26597875351133204,-0.11927548503423502
DDB3__PD-009_del-arcA_Fed-batch_6h__1,3.707058878214574,-0.08669671309183613,0.3211525795468209
DDB3__PD-009_del-arcA_Fed-batch_6h__2,5.56906865854417,0.6780657547183031,-0.17422284096607574
DDB3__PD-009_del-arcA_Fed-batch_15h__1,4.997971047907215,-0.16059213229331926,0.3068175092463843
DDB3__PD-009_del-arcA_Fed-batch_15h__2,3.7318262746533097,-0.24402664923576056,0.3089395842630438
DDB3__PD-006_del-baeR_Batch_12h__1,-1.912367172430553,0.06333291006537413,-0.07288080968497113
DDB3__PD-006_del-baeR_Batch_12h__2,-2.4575627706596195,0.2328142301566247,-0.1470714378044189
DDB3__PD-009_del-baeR_Batch_12h__1,-2.3490984873685496,-0.18414769524094066,0.0075413674833608715
DDB3__PD-009_del-baeR_Batch_12h__2,-2.5032717199913,0.1797914578334021,0.11000079547650364
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-2.838201550459308,-0.6413657123118623,-0.44075017642119896
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-2.63624431364099,-0.05791822158467853,-0.3079824279256762
DDB3__PD-009_del-baeR_Fed-batch_12h__1,4.038725229164538,-0.02252004567848509,0.17096182082460487
DDB3__PD-009_del-baeR_Fed-batch_12h__2,4.147190837633201,0.9968436654122677,0.19735620347242036
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.868470016731312,-0.08000180863450979,0.17038086081004875
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.1257042428360878,-0.02007973399479379,-0.08679694138112204
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.1504558277448821,0.0835654060773523,-0.10651403429150186
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.9581539910223635,0.005412205521480472,0.3346811913157435
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,5.146650024720377,0.4987645780989087,0.12320570534873987
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,4.323847246695211,0.19906287399784264,0.1671224798447568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.825909678140138,0.3592868945456811,0.3507109925052916
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.713126243051688,-0.08132363492772887,0.3958492591492941
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.7952114131938128,0.1845653199700017,-0.009831828811623922
DDB3__PD-009_del-lsrK_Batch_6h__2,-1.079261077357255,-0.0037597965355526952,-0.14523400895794936
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,4.204243099067866,0.12949899240808185,0.1244005654382363
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,3.327355854189749,0.18870330571409435,0.0012933420484664284
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,5.070800787499998,1.1941730582712893,-0.04582048053983101
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.6708758453152313,0.2945708852457161,0.2938071439648517
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,4.455149727735975,0.42855032243503205,0.18925140721970912
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.6037961146415789,-0.2062763759061479,-0.07682126355774699
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.1191723581864163,0.1875224100175208,0.04568553531896491
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.0726228482358278,0.19657964658084734,0.0695840261226941
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.947418144966203,0.14954015143835164,0.0951190132944717
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.708505795685306,-0.18436635048488093,0.2481661791660663
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.81176985890665,0.4753787145447328,0.26532788482238345
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.836247854684994,0.27833365904346064,0.2652297453274688
DDB3__PD-009_del-luxS_Batch_6h__1,-0.1885613104386104,-0.11742095927110308,0.0936775819929636
DDB3__PD-009_del-luxS_Batch_6h__2,0.1194613667994136,-0.3780994230674777,0.05667317704538455
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.401752747263889,0.0720455874428394,0.0986771612261439
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.710044764150018,0.3919501486544608,-0.035116893204003574
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.233995937206817,0.4836577346888982,0.1404617131644894
DDB3__PD-009_del-luxS_Fed-batch_15h__2,3.633755245377778,0.3448779530074626,-0.03093854772714621
DDB3__PD-006_del-rpoS_Batch_9h__1,0.2986941238651575,0.2577513373870888,0.3819945803438571
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.356023570494662,0.3398267252954064,0.44523928747676855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,3.4337952955000244,0.07066902553683453,0.510032299376153
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,2.695082295744494,0.1956083478082276,0.6186371495562994
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,3.6505601178469536,0.2279859981886556,0.5649106237720964
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,3.097383820801651,0.39689039399239423,0.3973577297010369
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,2.689952853413096,0.3700673676341353,0.4309841373011185
DDB3__PD-009_del-tnaA_Batch_6h__1,-1.15505587322803,-0.4262964628053849,-0.1565078145665204
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,4.513927830572973,-0.04305568987566222,-0.03326316906695581
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,4.458466899100295,0.3275330511849699,0.2480537405512209
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,3.5322806371115507,0.26036297819591603,0.2778554544661009
