,A,EvgA
ecoli_00425,-1.1830408762,-3.883926246
ecoli_00426,-1.0976203711,-4.129615067
ecoli_00427,0.4293610496,-3.883463775
ecoli_00428,0.5771533199000001,-3.64327606
ecoli_00429,-0.7676176256,-4.480726322
ecoli_00430,-0.21894168790000001,-4.354813358
ecoli_00431,1.5023290921,-2.406089085
ecoli_00432,2.4814651233,-2.76179469
ecoli_00433,0.7192472261,-2.9200782050000003
ecoli_00434,1.2196878171,-3.198183121
ecoli_00435,-0.3571574074,-3.589390827
ecoli_00436,-0.5769918345,-4.412049979
ecoli_00437,-0.37478487800000004,-3.986125127
ecoli_00438,-0.11175185230000001,-4.064768708
ecoli_00439,1.5982045483,-2.291425685
ecoli_00440,2.824976236,-1.709089005
ecoli_00441,-0.6304195816,-3.327240978
ecoli_00442,-0.6928499111,-3.72593528
ecoli_00443,-0.24930146020000002,-4.010119956
ecoli_00444,-0.9168293966000001,-4.240942524
ecoli_00445,2.0521654882,-2.712637388
ecoli_00446,1.1127600405,-2.39701508
ecoli_00447,3.6177140923,0.066025056
ecoli_00448,4.0584069043,0.10786055
ecoli_00449,5.2520522471,0.291989973
ecoli_00450,5.0952078774,0.034096661
ecoli_00451,4.134405135,-0.01750852
ecoli_00452,4.0221691666,-0.128554534
ecoli_00453,5.6435005434,0.164584752
ecoli_00454,3.9880256485,-0.383259456
ecoli_00455,1.2399669573,0.24523318
ecoli_00456,0.39749382180000004,-0.10550500400000001
ecoli_00457,1.181497246,0.646315215
ecoli_00458,1.2748134979999999,0.630839008
ecoli_00459,1.6661208897000002,0.53040985
ecoli_00460,1.0117124444,0.36437245500000004
ecoli_00461,0.5245539223,-1.582641276
ecoli_00462,-0.2107213815,-2.012712792
ecoli_00463,0.6282890428,0.055498267000000004
ecoli_00464,0.5958667910000001,0.08825901900000001
ecoli_00465,1.1877121366,-3.801009622
ecoli_00466,1.8687289475000002,-3.997748742
ecoli_00467,-0.5135792129,0.19844845100000003
ecoli_00468,-0.23560241440000002,0.126836104
ecoli_00469,2.0062119652,-3.8922486110000003
ecoli_00470,2.0611844012,-3.758960998
ecoli_00471,-0.38663410930000003,-1.2608838740000001
ecoli_00472,-0.6686593396,-1.277445012
ecoli_00473,0.7759441977,0.16506752400000002
ecoli_00474,0.3144669154,0.06288450400000001
ecoli_00475,0.3222323561,-1.454745592
ecoli_00476,0.3832950778,-1.505312234
ecoli_00477,-0.3429183656,-0.262436394
ecoli_00478,-0.44051567290000004,-0.076203558
ecoli_00479,3.3697063772,-0.235823843
ecoli_00480,3.479081444,-0.204419071
ecoli_00481,5.4030522489,0.163184314
ecoli_00482,5.3885142011,0.301515386
ecoli_00483,1.8243411674,0.493756693
ecoli_00484,2.3939398739,0.604921467
ecoli_00485,4.2711938400000005,-1.868071768
ecoli_00486,4.1916704384,-2.019856831
ecoli_00487,-1.5696717268,-2.113892465
ecoli_00488,-1.7143139881,-1.8949288850000001
ecoli_00489,-0.9113495846,-0.021080776000000002
ecoli_00490,-0.6224582038,-0.08540929600000001
ecoli_00491,-1.1217801705000001,-0.048729057000000006
ecoli_00492,-0.7563639751,-0.057663184000000006
ecoli_00493,-0.21872073690000002,-0.355181432
ecoli_00494,-0.5761833276,-0.21390619700000002
ecoli_00495,4.1522494019,0.118743659
ecoli_00496,3.8407689265,0.01947643
ecoli_00497,1.3105210861,-4.360357756
ecoli_00498,1.6890388089,-4.432544454
ecoli_00499,3.6790671962,-0.22341137200000002
ecoli_00500,4.1190898533,-0.142469979
ecoli_00501,0.8991064326,-1.34284373
ecoli_00502,0.3756421742,-1.26731213
ecoli_00503,-1.309071133,-1.50814031
ecoli_00504,-1.7729839098,-1.575495139
ecoli_00505,0.8060248174,0.091285606
ecoli_00506,0.8035948672000001,0.097717442
ecoli_00507,0.6098191937,-0.28570154400000003
ecoli_00508,1.2763505293000001,0.22070558
ecoli_00509,0.7557176357000001,-0.22042760300000003
ecoli_00510,0.8503159173,-0.156711697
ecoli_00511,3.2250238842,-1.949358547
ecoli_00512,2.5089426038,-2.494367479
ecoli_00513,1.4800334012,-4.5560806970000005
ecoli_00514,1.8573101137,-4.696028398
ecoli_00515,-0.1545813003,-0.6174411860000001
ecoli_00516,-0.37305905510000004,-0.70624865
ecoli_00517,2.6731183101,-1.465649237
ecoli_00518,1.9598117113,-1.3809735920000001
ecoli_00519,0.558995526,-1.452517171
ecoli_00520,0.8303957576000001,-1.449128676
ecoli_00521,0.7933362286000001,-1.846282027
ecoli_00522,1.6345440947,-1.24014556
ecoli_00523,1.8911328542999999,-1.188162499
ecoli_00524,0.0527780792,-1.551280349
ecoli_00525,0.8696737622,-1.486445869
ecoli_00526,0.646455302,-1.089278896
ecoli_00527,0.0982905575,-1.104893339
ecoli_00528,3.4960024403,-0.89242474
ecoli_00529,2.5625841203,-1.004612451
ecoli_00530,2.5390471243,-0.70674023
ecoli_00531,3.0790033446,-1.027755958
ecoli_00532,0.30298526740000004,-3.340397043
ecoli_00533,0.2119514077,-3.406199455
ecoli_00534,0.5035553754000001,-3.410816015
ecoli_00535,0.7059236083,-3.432559842
ecoli_00536,-0.3512786091,-3.250286792
ecoli_00537,-0.14124562370000002,-2.990989031
ecoli_00538,-0.30082604220000003,-3.348014541
ecoli_00539,-0.4370719994,-3.160298338
ecoli_00540,1.6693043793,-1.2989832890000002
ecoli_00541,1.445295145,-1.2555300759999999
ecoli_00542,2.0167417854,-1.425501243
ecoli_00543,1.8029724517,-1.212688909
ecoli_00544,1.0586777839,-1.927742188
ecoli_00545,0.9529987912000001,-2.009996954
ecoli_00546,1.7374791216,0.29180705700000004
ecoli_00547,1.7165912921,-0.124980804
ecoli_00548,1.6055402994999999,-0.178681695
ecoli_00549,1.3146799667,-0.403086033
ecoli_00550,1.4087045324,-0.274566939
ecoli_00551,1.6219831584,-0.295822521
ecoli_00552,2.2384248588,-0.638889424
ecoli_00553,1.7142339568,-0.965592203
ecoli_00554,1.793356422,-0.60891896
ecoli_00555,0.8346174199,-0.915036594
ecoli_00556,1.1400907356,-0.5668599870000001
ecoli_00557,2.037199499,-0.30654403900000005
ecoli_00558,0.8640258321000001,-1.485245144
ecoli_00559,0.3901916795,-1.692091296
ecoli_00560,-0.6796329225000001,-1.511588465
ecoli_00561,-0.8054121706,-1.4178873090000002
ecoli_00562,-1.0779184672,-1.759345094
ecoli_00563,-0.8641506676,-1.6097884900000001
ecoli_00564,3.0720917254,0.08011818700000001
ecoli_00565,2.9521962489,-0.020916483
ecoli_00566,4.0795256087,-0.896342521
ecoli_00567,4.5376122054,-0.729126204
ecoli_00568,1.3900469347,-0.563667209
ecoli_00569,1.283397964,-0.609845018
ecoli_00570,1.077297309,-0.784417012
ecoli_00571,0.7415146113000001,-0.774560951
ecoli_00572,2.6075240624,-0.4929598
ecoli_00573,5.7150699985,-0.88653054
ecoli_00574,3.6266562384,0.030252389
ecoli_00575,3.1792313177000002,0.027882419000000002
ecoli_00576,1.348885815,-0.587733006
ecoli_00577,0.6360777392,-0.9671603870000001
ecoli_00578,1.4837552987,-0.7531710420000001
ecoli_00579,-0.9033988908,-1.711538355
ecoli_00580,1.8334268103,0.619505305
ecoli_00581,2.5860629101,0.282725643
ecoli_00582,2.2293343422,-0.627603027
ecoli_00583,2.2413522976,-0.5164339210000001
ecoli_00584,1.9165168284,-1.85139152
ecoli_00585,2.1534285267,-1.609411178
ecoli_00586,0.0776972565,-2.151931713
ecoli_00587,-0.2668738564,-2.583777388
ecoli_00588,-0.48253046380000003,-2.408941751
ecoli_00589,-0.6912326919,-2.606049324
ecoli_00590,0.42411823460000003,-1.466307112
ecoli_00591,0.9615063351,-1.447692712
ecoli_00592,0.6848964141,-0.496901772
ecoli_00593,1.7899227295,-0.514229126
ecoli_00594,1.355410209,-0.878565526
ecoli_00595,1.7180487692000002,-0.8046862
ecoli_00596,1.4031126155,-0.887791624
ecoli_00597,1.8084725878999999,-0.490034819
ecoli_00598,0.32455219750000003,-1.802726947
ecoli_00599,0.9704710442000001,-1.223556756
ecoli_00600,0.2722013752,-1.812935326
ecoli_00601,1.4189972262000001,-1.407530354
ecoli_00602,0.9523085237000001,-1.054125146
ecoli_00603,0.9448659416,-1.090081354
ecoli_00604,0.6303107147,-0.933721969
ecoli_00605,0.3180009372,-1.113526964
ecoli_00606,1.6852687702,-1.659001607
ecoli_00607,1.0271113291,-1.511030468
ecoli_00608,1.2834297436,-1.680944287
ecoli_00609,1.2244081881,-1.4842659710000001
ecoli_00610,1.0109470752,-1.521275214
ecoli_00611,1.4531909529,-0.97639356
ecoli_00612,2.3295133477,-1.491084716
ecoli_00613,1.4564108574,-1.493747991
ecoli_00614,1.1938675099,-1.5710671729999999
ecoli_00615,0.5323967702,-2.305123053
ecoli_00616,0.9613930377000001,-1.599433434
ecoli_00617,0.9193675505000001,-1.6128565240000001
ecoli_00618,0.3700392849,-1.025930789
ecoli_00619,0.4432063101,-1.261487819
ecoli_00620,-0.7475230523,-1.15649704
ecoli_00621,-0.6057024223,-1.197877098
ecoli_00622,0.7773592461000001,-1.334586826
ecoli_00623,0.7048631756,-1.304346633
ecoli_00624,1.3954535081000001,-1.160479341
ecoli_00625,1.5826552354999999,-1.347350311
ecoli_00626,1.7464900552,-1.79194844
ecoli_00627,1.5517969441,-1.8766742330000001
ecoli_00628,0.9602108021,-1.333016543
ecoli_00629,0.8484718921000001,-1.620220599
ecoli_00630,1.0815902819,-1.350438322
ecoli_00631,1.2557636537999999,-1.312834111
ecoli_00632,0.49959235830000004,-1.294508231
ecoli_00633,0.6933374672,-1.307182996
ecoli_00634,1.4100865414000001,-1.215106849
ecoli_00635,1.1853807154,-1.2435062
ecoli_00636,0.5327642042,-1.21681369
ecoli_00637,0.1465411607,-1.122915208
ecoli_00638,1.0698577568,-1.119623701
ecoli_00639,0.8043204185,-1.012356361
ecoli_00640,0.8968576461000001,-1.0782721180000001
ecoli_00641,0.40342892350000004,-1.493094038
ecoli_00642,0.7998695852000001,-1.124740357
ecoli_00643,1.4539558391,-0.9812197650000001
ecoli_00644,0.2442390649,-1.3621785480000002
ecoli_00645,0.0297777181,-1.299192442
ecoli_00646,0.4166082796,-0.8328216730000001
ecoli_00647,0.6331042131,-1.075723587
ecoli_00648,0.4382810358,-1.038905057
ecoli_00649,0.8961867197000001,-1.127908552
ecoli_00650,0.9389982107,-1.425766788
ecoli_00651,0.9247758208,-1.3963935090000001
ecoli_00652,-0.17862848110000001,-1.57929503
ecoli_00653,0.0068136863,-1.709061986
ecoli_00654,1.5745382725,-1.259188411
ecoli_00655,1.6258243757000002,-1.287724866
ecoli_00656,0.2592872794,-1.200257253
ecoli_00657,0.4203666894,-1.16307574
ecoli_00658,1.11789951,-1.059815241
ecoli_00659,1.1321029827,-1.024153259
ecoli_00660,0.6731907202,-1.1630926320000001
ecoli_00661,0.0832779876,-1.093707131
ecoli_00662,1.2487317929,-1.2433179
ecoli_00663,1.4797520186,-1.342310056
ecoli_00664,0.4886081794,-1.32611388
ecoli_00665,0.4618291534,-1.339056625
ecoli_00666,0.8656121923000001,-1.018425156
ecoli_00667,1.090557015,-1.040466461
ecoli_00668,1.7807606914,-0.529475055
ecoli_00669,1.7686042771000001,-0.845208739
ecoli_00670,0.5406768767,-1.595015566
ecoli_00671,0.5140872095,-1.452089519
ecoli_00672,2.7490683193,-1.601844957
ecoli_00673,2.5257405246999998,-1.429886963
ecoli_00674,1.7741312106,-1.528078826
ecoli_00675,1.8184869399,-1.587318862
ecoli_00676,0.7796856516,-1.341838821
ecoli_00677,0.4279901941,-1.156382923
ecoli_00678,-0.1688774226,-1.8895799910000002
ecoli_00679,0.8611175545,-1.690879848
ecoli_00680,2.0929890804,-1.1744088050000001
ecoli_00681,1.9984216494,-1.494509269
ecoli_00682,1.1286822763,-1.5334829700000001
ecoli_00683,0.9323091015,-1.49112856
ecoli_00684,1.3245737797000001,-1.139742351
ecoli_00685,1.2181724872,-1.277474017
ecoli_00686,0.4736299929,-1.063957942
ecoli_00687,0.7914858490000001,-1.487525266
ecoli_00688,1.0455799055,-1.8721156780000001
ecoli_00689,0.8054966002,-1.6430802199999999
ecoli_00690,-0.0390384775,-1.656409317
ecoli_00691,-0.0329725498,-1.5460820480000002
ecoli_00692,0.2405207479,-1.70198008
ecoli_00693,-0.061656518900000006,-1.855275739
ecoli_00694,-0.5637410472000001,-1.597395617
ecoli_00695,-0.4412542956,-1.870075527
ecoli_00696,0.4694331102,-1.08072204
ecoli_00697,0.5463024120000001,-1.356347185
ecoli_00698,1.8914417406,-1.483105696
ecoli_00699,1.9565796605,-1.2718066700000001
ecoli_00700,1.5366070478,-1.5323472850000002
ecoli_00701,1.1306691889,-1.442718356
ecoli_00702,1.8267440665999999,-0.9923703730000001
ecoli_00703,0.8687031190000001,-0.9297926710000001
ecoli_00704,0.1616170667,-1.044740321
ecoli_00705,0.0880959249,-0.942307357
ecoli_00706,1.1632941386,-1.111663253
ecoli_00707,0.9639741094000001,-1.16911772
ecoli_00708,0.13232446080000002,-1.264037656
ecoli_00709,0.0581222698,-1.267486673
ecoli_00710,1.5108334566,-1.208249694
ecoli_00711,1.3714897128999999,-1.271387075
ecoli_00712,1.1682748607,-1.253767233
ecoli_00713,1.2691806692,-1.157807089
ecoli_00714,0.7781752064,-0.616072913
ecoli_00715,1.089558061,-0.19924897600000002
ecoli_00716,-0.8037490255,-2.072966362
ecoli_00717,-0.0768787772,-1.703589872
ecoli_00718,0.09995821960000001,-1.670251626
ecoli_00719,-0.4226748068,-1.659485426
ecoli_00720,-0.5277148259000001,-1.9674089920000002
ecoli_00721,-0.2032865012,-1.845177992
ecoli_00722,-2.0403469436,-4.419049024
ecoli_00723,-1.8972833211000002,-4.932845426
ecoli_00724,-1.0415005486,-2.80304342
ecoli_00725,-0.801736328,-2.337365368
ecoli_00727,-0.46553353010000004,-2.467640569
ecoli_00728,-1.6655943654,-2.878592647
ecoli_00729,-1.0999477749,-2.158687646
ecoli_00730,-1.1573359679,-2.803057953
ecoli_00731,-0.6811795323000001,-2.521705285
ecoli_00732,-0.8093216076,-2.601070639
ecoli_00733,-1.8626728647,-4.456186635
ecoli_00734,-1.1252238845,-3.981401364
ecoli_00735,-0.9859350409000001,-4.078620115
ecoli_00736,-0.47243753200000005,-3.351136012
ecoli_00737,-1.6759549745,-4.233536326
ecoli_00738,-0.7284280248,-3.556203619
ecoli_00739,-0.5577018017,-2.907737764
ecoli_00740,-0.3653725169,-2.63389898
ecoli_00741,-1.2398370251,-0.418654046
ecoli_00742,0.4099753007,-1.066613014
ecoli_00743,-0.3203629537,-1.182851989
ecoli_00744,-0.7484300805,-1.404618287
ecoli_00745,-0.2543050583,-1.156100692
ecoli_00746,-0.6049130333,-1.179525837
ecoli_00747,-1.465813764,-1.381830643
ecoli_00748,-0.5531865451,-1.480313932
ecoli_00749,4.1232192638,-3.399523629
ecoli_00750,4.074673878,-4.093458199
ecoli_00751,8.5294633221,-2.441294823
ecoli_00752,8.0869371248,-2.804298739
ecoli_00753,-0.31271116190000003,-3.543568215
ecoli_00754,-0.0375332674,-3.319956254
ecoli_00755,3.8999007475000003,-3.403685871
ecoli_00756,3.6149154177,-3.070900079
ecoli_00757,-1.9660408024,-2.862453013
ecoli_00758,-0.8156842811,-2.5765442800000002
ecoli_00759,2.3480061578,0.210325689
ecoli_00760,0.5566138627,0.692668562
ecoli_00761,0.10751249260000001,-1.627194072
ecoli_00762,0.1977145112,-1.561422448
ecoli_00763,-0.2677550626,-1.62887117
ecoli_00764,0.0754342332,-1.662412328
ecoli_00765,0.064643743,-1.485779768
ecoli_00766,-0.4140704536,-1.673301364
ecoli_00767,-0.7526989189000001,-5.105434868
ecoli_00768,3.6633769652,-4.234418786
ecoli_00769,0.1297340551,-1.53174733
ecoli_00770,-0.13752677060000001,-1.828740744
ecoli_00771,0.7107369129000001,-2.032263792
ecoli_00772,1.2457232415,-1.959971117
ecoli_00773,0.989853588,-1.34527984
ecoli_00774,-0.39461689990000004,-1.616250328
ecoli_00775,-0.47782433690000004,-1.957568717
ecoli_00776,-0.4216653381,-1.914025003
ecoli_00777,0.6185286189,-1.575808895
ecoli_00778,1.5432927905,-1.448982997
ecoli_00779,0.4236227145,0.654507374
ecoli_00780,1.1699524617,0.829044167
ecoli_00781,-0.0165557316,-1.69896737
ecoli_00782,-0.7431477379,-1.8829723070000002
ecoli_00783,2.4617712997,-0.376709932
ecoli_00784,2.7923735289,-1.565912113
ecoli_00785,0.8540191155,-1.362700739
ecoli_00786,0.7720722689,-1.535321627
ecoli_00787,0.8800716162000001,0.45019889900000004
ecoli_00788,1.3470716627,0.124166908
ecoli_00789,-0.22833426510000002,-1.871532358
ecoli_00790,0.1633647728,-1.7332897200000001
ecoli_00791,2.0382108649,0.075207085
ecoli_00792,1.4584695658,0.352211074
ecoli_00793,0.0981679761,-1.722014895
ecoli_00794,0.6033041071,-1.602600507
ecoli_00795,2.229637494,-0.196693852
ecoli_00796,1.9644803639,-0.075617405
ecoli_00797,1.1536980851,1.027158543
ecoli_00798,0.7700377937,0.001929818
ecoli_00799,2.6213245531,0.533971043
ecoli_00800,1.5949445419,0.739603354
ecoli_00818,2.7544549867,0.206726973
ecoli_00819,2.683007227,0.21106126300000003
ecoli_00820,1.6487201779,-0.800874874
ecoli_00821,2.0603812274,-0.88125663
ecoli_00822,1.0514737877,-0.633466543
ecoli_00823,1.5835564244,-0.6075115170000001
ecoli_00824,1.7813273614,-0.54259099
ecoli_00825,1.8926684235,-0.57464416
ecoli_00826,2.5121247227,0.11500262900000001
ecoli_00827,3.0652646607,0.18937936500000002
ecoli_00828,2.4550187152,-0.23234617300000002
ecoli_00829,2.5257526517,-0.07500880900000001
ecoli_00830,2.6005016514,-0.013614213
ecoli_00831,2.4841481957,0.159486011
ecoli_00832,-1.4476134242,-3.777483235
ecoli_00833,-1.2352405263,-3.078342283
ecoli_00834,2.6658614227,-0.29679483500000003
ecoli_00835,2.825423645,-0.26194224
ecoli_00836,2.9685681911,0.142670565
ecoli_00837,3.0280449989,0.09903943200000001
ecoli_00838,3.6127702851,0.048318193
ecoli_00839,3.5432819328000003,0.070822116
ecoli_00840,20.1621619198,-0.064042922
ecoli_00841,20.7565244092,-0.072716163
ecoli_00842,1.7953038258,-0.341470304
ecoli_00843,2.236139885,-0.172774067
ecoli_00844,1.8893132677,0.025273397000000003
ecoli_00845,2.3294398201,0.12648055
