,A,PlaR,Crp,RpoE,ihfB
tcs__del_btsR_01xlb__2,1.2262446702149252,-2.283278406000001,-1.1325108709999991,2.2313108235000008,0.9366931949999984
tcs__del_btsR_lb__1,1.7419397761497648,-1.759719435,0.9059306429999996,1.3733040815000006,-0.6853542480000012
tcs__del_btsR_lb__2,1.4490578688948337,-2.006705331,0.882795573000001,1.4224507734999996,-0.7342108110000005
tcs__del_btsR_pyruvate__1,1.2844662740721418,-2.342583042,-1.2074819320000003,2.071234780500001,1.1005735849999994
tcs__del_btsR_pyruvate__2,1.0383519862127728,-2.2217451510000004,-1.2602474279999996,2.0821921565,1.0428346649999989
tcs__del_cpxR_etoh__1,2.749714977466696,-2.114664383,1.209290043000001,1.4058931675000004,-1.2457668860000002
tcs__del_cpxR_etoh__2,2.0683172045467644,-2.068026618,1.1967784130000003,1.3577390425000004,-1.3651073150000013
tcs__del_cpxR_lb__1,2.9736701333668747,-2.0082564140000008,0.5608460330000007,1.7266966025000006,0.4965709849999982
tcs__del_cpxR_lb__2,2.6316737010180726,-1.952577733,0.6407895630000002,1.6458687775000005,0.5211792949999996
tcs__del_cusR_CuSO4__1,1.4658476559038285,-1.3767149070000002,1.0462541129999998,0.5767844414999992,0.18434866499999814
tcs__del_cusR_CuSO4__2,1.6445372957593414,-1.0969773470000002,1.048489943,0.6614636565000005,0.17225255499999825
tcs__del_cusR_lb__1,2.7703230512288606,-1.8432443280000008,0.9952246930000008,0.36982564550000063,-1.0449315200000004
tcs__del_cusR_lb__2,2.6301773787064,-1.969301519,1.0406022430000004,0.4427733625000005,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,0.0430830476630787,-0.4351205500000006,0.08810516099999965,2.2742852534999987,1.1887485049999995
tcs__del_kdpE_01-kcl__2,-0.5169471427722688,-0.4657082180000005,0.12273579200000027,2.356260543500001,1.1328524549999983
tcs__del_kdpE_115-kcl__1,-0.6013773353101397,-1.3511335919999998,0.04519701000000076,0.8894144005000015,0.3157582949999984
tcs__del_kdpE_115-kcl__2,-0.3531754546209708,-1.5276501540000007,-0.003365354999999681,1.0456325614999995,0.3274617949999996
tcs__del_phoB_m9__1,0.0476411710711614,-1.223442672,0.7310639430000005,1.289015538500001,0.3449078549999989
tcs__del_phoB_m9__2,0.2024997050017109,-1.2151212279999999,0.7578592129999997,1.2094726605000012,0.3593822249999992
tcs__del_phoB_m9p__1,1.5924725662688706,-1.894670747,-0.5173016199999996,2.3058214535,0.04294616499999826
tcs__del_phoB_m9p__2,1.4278644120410158,-1.732600874,-0.4868159799999994,2.3610454035000004,0.14834499499999865
tcs__del_rcsB_etoh__1,2.0513934591230982,-1.336533234,0.8584217130000003,1.3671665465,-1.1136557640000009
tcs__del_rcsB_etoh__2,1.817876563440946,-1.3000625630000011,0.921416013,1.4260069825000006,-1.2868625240000018
tcs__del_rcsB_lb__1,2.5576114877369416,-1.8814239740000005,0.6655188230000011,2.2785885335000007,-0.13048377500000186
tcs__del_rcsB_lb__2,1.8854273100250505,-1.5101299570000002,0.7005509330000006,2.2963955035000008,-0.11948199500000099
tcs__del_zraR_lb__1,2.644860746130143,-1.6947240690000005,0.5367675730000006,0.5909169775000009,-1.0089287450000004
tcs__del_zraR_lb__2,3.4690614258066432,-1.829227145,0.5696375729999996,0.8422148655000008,-1.091690486000001
tcs__del_zraR_zncl2__1,1.5959289161540429,-1.4639924780000009,0.8338904830000011,2.3481113135000005,-0.3816540650000011
tcs__del_zraR_zncl2__2,1.1409890246484655,-1.3927728660000005,0.8158754130000005,2.2692314735,-0.3490349750000004
tcs__wt_01-kcl__1,0.5021440619096506,-1.3014882760000006,-0.042192379999999474,2.1626685635000005,1.4550383449999984
tcs__wt_01-kcl__2,-0.1422615328732135,-1.076906280000001,-0.04159150899999986,2.0696544975,1.3666007949999983
tcs__wt_01xlb__1,2.8840936441069305,-2.5360742820000004,-1.1868215099999997,2.1740979934999998,1.2327071049999994
tcs__wt_01xlb__2,1.926371679736767,-2.4539817459999997,-1.1874649749999993,2.196734513500001,1.1960583349999985
tcs__wt_115-kcl__1,-0.8258462458575018,-1.121441335,-0.09970663000000002,1.0156497165000005,0.32144473499999826
tcs__wt_115-kcl__2,-1.1585318743514244,-1.0894966700000008,-0.12142913199999937,1.0839075384999999,0.2549986949999994
tcs__wt_CuSO4__1,3.4664850893650123,-1.5583079490000005,0.7338502030000011,0.014398220500001281,-0.3476380850000016
tcs__wt_CuSO4__2,3.4867684602169824,-2.042169051000001,0.7305206129999995,0.06382760450000191,-0.3372910050000009
tcs__wt_etoh__1,2.467831955422498,-1.2357920070000006,0.5754630630000008,1.557957161500001,-0.7482089750000007
tcs__wt_etoh__2,2.338229049561801,-1.2603897790000005,0.5394844130000003,1.6457592035000008,-0.7733814200000015
tcs__wt_lb__1,0.8139745664618517,-1.5810016750000004,0.9893765630000004,2.1099988725000003,0.7751741049999996
tcs__wt_lb__2,1.83701273162697,-1.476504986,1.0922559429999996,2.086764841500001,0.7787220749999992
tcs__wt_LiAcet__1,0.1305135802631246,-1.3612584520000004,0.6491752730000009,1.0225867515000004,0.017340904999999296
tcs__wt_LiAcet__2,0.1563782650915238,-1.3873062900000006,0.4062179429999997,0.8976177075000003,0.2681002649999993
tcs__wt_LiCl__1,0.3565143119413524,-1.3259292600000006,0.5743156230000004,0.9553373745000008,0.2962828949999992
tcs__wt_LiCl__2,0.1220235470950179,-1.4292840030000002,0.6016396030000006,0.8763835435000011,0.3996346949999996
tcs__wt_m9p__1,0.9711103676965273,-1.4026124310000003,-0.39549780799999995,2.3211723435000007,0.07657937499999967
tcs__wt_m9p__2,0.8001419752768794,-1.3614723820000003,-0.4201194360000001,2.4673120834999995,0.13100470499999872
tcs__wt_pyr__1,2.535634903081448,-2.462526048000001,-1.287916309,2.0756030985,1.2105728949999983
tcs__wt_pyr__2,2.532017668683389,-2.6318933630000005,-1.1631474849999996,2.1154671465000003,1.2221056149999985
tcs__wt_zncl2__1,2.0555420514777323,-1.466227098,0.6655301930000004,2.2489510835,-0.7767742820000016
tcs__wt_zncl2__2,1.892231356685793,-1.48320105,0.6831118230000008,2.2917913735000006,-0.8528359900000009
ros_tale__0_0_0pq__1,0.3410994943356104,-0.7886365920000005,0.3292272530000009,-0.07672581149999935,-0.29706712500000165
ros_tale__0_0_0pq__2,0.3134566028469908,-0.7634900030000003,0.30771033300000106,-0.10035496049999804,-0.2938017850000012
ros_tale__0_0_250pq__1,-0.1785107177419942,-0.8691606720000005,1.4522597630000007,0.7796541715000007,1.4636231749999986
ros_tale__0_0_250pq__2,-0.1714681000590449,-0.8712974840000003,1.4384985730000004,0.7583912324999993,1.4943809649999995
ros_tale__1_mid_250pq__1,0.1511589334439593,-0.7633357759999999,0.6546866229999999,0.7519436885000008,-0.32276307500000107
ros_tale__1_mid_250pq__2,0.4144264017815894,-0.689755302,0.6257248529999995,0.6943757285000007,-0.2930924750000017
ros_tale__1_0_0pq__3,0.93842197220336,-0.7457521209999998,0.6079365029999995,0.2234354174999993,-0.2918646050000007
ros_tale__1_0_0pq__4,1.0376797497168957,-0.6744497909999998,0.6228776230000008,0.27320542750000065,-0.2922434550000013
ros_tale__1_0_250pq__1,0.8517041017335119,-0.7618517750000011,0.4961959629999999,0.09067734350000034,-0.4652354850000009
ros_tale__1_0_250pq__2,0.8276899442664643,-0.7320443690000005,0.6021915230000001,0.1505567274999997,-0.4838349040000018
ros_tale__1_0_750pq__1,0.6278838552308351,-1.955117384000001,0.6259014130000011,0.3326567905000015,-0.2302758950000001
ros_tale__1_0_750pq__2,1.8251588927425224,-1.4972494450000005,1.045357503,0.35219707450000115,0.08051488499999948
ros_tale__1_1_0pq__1,0.4296435126760305,-2.0058480990000005,0.7677037930000008,0.6540830725000006,-1.0700173100000008
ros_tale__1_1_0pq__2,-0.1276670254140245,-1.8741785519999998,0.727341753000001,0.6977090864999997,-1.1030725730000004
ros_tale__1_1_250pq__1,0.3987884255914252,-2.0234136609999998,0.616797033000001,0.4987140055000001,-1.1488553770000005
ros_tale__1_1_250pq__2,0.2447140942051573,-2.0289113290000005,0.8796841830000002,0.3779141035000002,-0.9061221570000004
ros_tale__1_1_750pq__1,0.3128319249235305,-2.162539442,0.9722065830000002,0.28123912550000085,-0.9090295740000016
ros_tale__1_1_750pq__2,0.0339269282580238,-2.1404346110000008,1.0968635530000004,0.32579718850000106,-0.6581965830000005
ros_tale__1_2_0pq__1,-0.4630295863590942,-1.955972644,0.4026113930000008,0.5845213535000013,-1.1304818590000014
ros_tale__1_2_0pq__2,-0.0769887594234432,-1.9609736840000007,0.2011867830000007,0.6214821355000009,-1.0979514990000006
ros_tale__1_2_250pq__1,-0.8733383215023623,-1.9077956340000009,0.6133156930000006,0.5188417504999999,-0.7678107230000002
ros_tale__1_2_250pq__2,-0.481631472192245,-1.854429048,0.8060088329999999,0.3122497274999993,-0.5014282960000003
ros_tale__1_2_750pq__1,-0.4109723021193966,-2.005156393,1.0991647330000005,0.25401167550000103,-0.5396704150000016
ros_tale__1_2_750pq__2,-1.4505489061078003,-1.925850436,1.1248291229999996,0.2072994184999999,-0.4184585450000018
ros_tale__1_3_0pq__1,0.6432401400026554,-2.2522932330000005,1.6003325529999994,0.8042032035000002,0.4144101549999988
ros_tale__1_3_0pq__2,0.8256831557135659,-2.428687782,1.5980901030000003,0.6538174965000003,0.4207752549999988
ros_tale__1_3_250pq__1,-0.8012568670276708,-2.316710806000001,0.982030343,0.6267132885000013,-0.09119649500000017
ros_tale__1_3_250pq__2,-0.2298801096646609,-1.9955397370000003,1.2771547729999997,0.6411088285000002,0.18637689499999865
ros_tale__1_3_250pq__3,-0.5530047511213734,-1.7972952820000003,1.2324065130000008,0.8494642855000016,-0.25625172500000026
ros_tale__1_3_250pq__4,-0.0445738562443064,-1.8677738990000003,0.6953416529999998,0.6365831515,0.16089092499999855
ros_tale__1_3_750pq__1,-0.5503313459302784,-1.9246052600000008,1.0045313030000005,1.5999910585000006,-0.5423704530000002
ros_tale__1_3_750pq__2,-0.4336845376088517,-2.1057061810000004,0.8300577430000011,1.5178100675000008,-0.4106519150000008
ros_tale__1_4_0pq__1,0.1469493263294949,-1.8842313030000009,0.9822872229999984,0.4707032165000005,0.7322895249999988
ros_tale__1_4_0pq__2,0.303972298355925,-1.829970286000001,0.8874455430000001,0.5093826655000004,0.4307701549999994
ros_tale__1_4_250pq__1,-0.8809485803442382,-1.9183937330000005,0.5704754429999994,0.6140786235000011,0.39407791499999867
ros_tale__1_4_250pq__2,-0.9841429530324578,-1.795153891000001,0.5921552030000008,1.4205306405000009,-0.033236975000001216
ros_tale__1_4_750pq__1,0.43327873246483,-1.5749471069999998,0.3072018029999999,1.3989905335000008,-0.0832875650000009
ros_tale__1_4_750pq__2,-0.6789412731833286,-2.3679921970000004,0.4223943630000005,1.3569770334999998,-0.4445194470000011
ros_tale__1_4_750pq__3,-0.7796880417415977,-0.962677685,0.6522730330000002,2.2237805635,0.36094371499999933
ros_tale__1_4_750pq__4,-0.71609912131109,-1.0567492190000003,0.2525884729999994,2.6500101135000005,-0.0008650550000002255
ros_tale__2_mid_250pq__1,-0.7477962347114491,-0.768884184,0.4665373430000006,0.8036897785000008,0.5566811749999996
ros_tale__2_mid_250pq__2,-0.5259874250581362,-0.7455190409999997,0.22496456300000034,0.4817687245000002,0.044054444999998665
ros_tale__2_0_0pq__1,0.0256855461028836,-1.5642652210000003,1.323272493000001,0.6680532315000001,0.15041881499999832
ros_tale__2_0_0pq__2,-0.1037561545655228,-1.6394614230000002,1.432955703000001,0.6441627775000001,0.2961731849999989
ros_tale__2_0_250pq__1,-0.0192652799542791,-0.6698565580000002,0.4367484630000007,-0.12533131449999946,-0.5350269250000004
ros_tale__2_0_250pq__2,-0.2714445281019018,-0.7335039750000005,0.4668021630000006,-0.027575340499999438,-0.4748101150000004
ros_tale__2_0_750pq__1,-0.8966904415542519,-2.3912466090000004,0.39065801299999947,0.6792540124999995,0.6769577349999985
ros_tale__2_0_750pq__2,-0.504496306958876,-2.4569763180000006,0.5452427929999999,0.7803901585000013,0.7600181149999994
ros_tale__2_1_0pq__1,-0.7223035720917462,-1.6730833390000006,0.040594261000000735,0.5544688205000003,-0.8659966050000012
ros_tale__2_1_0pq__2,-0.5807353738460531,-1.754029555000001,0.21928040300000085,0.4441527515000008,-0.9510845130000014
ros_tale__2_1_250pq__1,-0.7158747986583063,-1.624654017,1.1107003029999998,0.05569431149999904,-0.8926500670000017
ros_tale__2_1_250pq__2,-0.8468877183344916,-1.4621673390000005,0.8431179929999999,0.34768502250000033,-0.6502119170000018
ros_tale__2_1_750pq__1,-0.1596659031622195,-1.5291240640000003,0.9049245530000009,0.3765467144999999,-0.4490783360000013
ros_tale__2_1_750pq__2,-0.3915870341893714,-1.6633802660000008,1.0484879629999997,0.646618074500001,-0.7560188510000003
ros_tale__2_1_750pq__3,-0.5218513271563289,-1.970635683,0.7018120830000001,0.5658047934999999,-0.9738206110000008
ros_tale__2_2_0pq__1,-0.0948758680824693,-1.883552605,0.07986402600000098,0.3166597105000015,-0.8101516240000013
ros_tale__2_2_0pq__2,-0.7346456146932567,-1.8327775140000009,0.7592634930000006,0.5517626945000007,-0.8215792280000009
ros_tale__2_2_250pq__1,-0.3883216873609867,-1.7771906390000003,0.17330999300000016,-0.2413721695,-0.6815045200000007
ros_tale__2_2_250pq__2,-0.3883027754673888,-2.041015348,0.4292550130000006,0.01884051850000024,-1.0306508920000006
ros_tale__2_2_750pq__1,-1.254438023903358,-1.827643526,0.5576607930000002,0.07727692850000079,-0.9141063800000016
ros_tale__2_2_750pq__2,-1.6610123323832886,-1.4631749450000004,0.305956793,0.18707219150000046,-0.3966197850000004
ros_tale__2_3_0pq__1,0.6003516803102251,-2.17971728,0.860010453000001,0.5659599765000003,-1.1432706060000015
ros_tale__2_3_0pq__2,0.2446006530652947,-2.3360047900000005,0.9657211629999995,0.4840522155000002,-0.5396704520000011
ros_tale__2_3_250pq__1,-0.0837937271558041,-2.4075559150000005,0.8571940530000006,0.11460710149999898,-0.4605642280000009
ros_tale__2_3_250pq__2,-0.6209889428257829,-2.782710059,0.8164901330000003,0.0162804775000005,-1.3851055860000017
ros_tale__2_3_750pq__1,-0.1332256045523304,-2.4345593780000003,1.0268770230000008,0.11723055250000057,-0.6647747530000014
ros_tale__2_3_750pq__2,0.3699440298554349,-2.4465742230000007,0.8530044829999994,0.04592652250000029,-0.6939882440000016
ros_tale__3_0_0pq__1,-1.4958631521176602,-1.9702599020000005,-0.037079375999999435,0.2355779395000006,-0.8597776440000011
ros_tale__3_0_0pq__2,-1.2149917607658531,-1.979258701,-0.11367244899999918,0.013058005500000469,-0.8969574320000007
ros_tale__3_0_250pq__1,-2.347817700158686,-1.9555055380000008,0.40781697300000097,-0.11450547849999992,-0.7157152090000007
ros_tale__3_0_250pq__2,-2.7851482805468923,-1.8318614760000005,0.32149887299999946,-0.09488752850000017,-0.8278185830000009
ros_tale__3_0_750pq__1,-0.3972369726359537,-2.162484753,0.9638811429999999,0.7847165675000003,1.0848845849999993
ros_tale__3_0_750pq__2,-0.0954179070904546,-2.0794478230000006,1.2263716430000002,0.9678744755000004,1.1105349249999996
ros_tale__3_1_0pq__1,-0.8678175909471488,-1.6019624640000003,-0.3878339709999992,0.5796469665000004,-1.2394694250000011
ros_tale__3_1_0pq__2,-0.7979472787502191,-2.016891745000001,-0.1844513249999995,0.21998944649999966,-0.9061142330000004
ros_tale__3_1_250pq__1,-0.6783810913551334,-2.1687429330000008,0.006036631000000625,-0.02886171249999947,-0.664380941000001
ros_tale__3_1_250pq__2,-1.4909364084754946,-1.9567048560000009,0.018638845999999987,-0.16965170749999992,-0.7515438030000006
ros_tale__3_1_750pq__1,-1.627752237877106,-1.878881483000001,0.2312163030000001,0.03768147050000081,-0.5822830690000007
ros_tale__3_1_750pq__2,-1.8219680775521885,-1.7825565120000002,-0.14456363200000055,-0.11594749849999975,-0.6685993090000011
ros_tale__3_2_0pq__1,1.1913763767444612,-0.5850987880000007,0.4066879429999997,0.6531320264999998,0.6099334249999995
ros_tale__3_2_0pq__2,0.874843491131426,-0.7529564040000007,0.36532405300000015,0.6954090075000003,0.5490627649999986
ros_tale__3_2_0pq__3,0.756152496801945,-0.5720792840000009,0.38919050299999997,0.8037071495000009,0.2003355649999996
ros_tale__3_2_0pq__4,0.5812714197854293,-0.7583652050000005,0.4372882229999995,0.8952290344999998,0.21333680499999907
ros_tale__3_2_250pq__1,-1.3925576772956392,-1.8527434100000004,-0.6105627419999989,3.0258170735000007,-0.1016371550000006
ros_tale__3_2_250pq__2,-1.0004834332862322,-1.836175733,-0.7734190759999997,2.2710710334999997,-0.4974436600000018
ros_tale__3_2_750pq__1,-0.0737208057669564,-2.130435159000001,0.05165385599999972,0.4375880595000013,-1.2498803800000005
ros_tale__3_2_750pq__2,-0.3202917353920436,-2.0312659800000006,-0.942500268,1.2703757555,-1.0981923300000016
ros_tale__3_3_0pq__1,-0.6718920902893801,-1.6004743209999999,0.7026568829999995,0.4445546955000008,-0.10574536500000063
ros_tale__3_3_0pq__2,0.1469911088177681,-1.7200256200000004,0.9474771730000012,0.3382565865,-0.10138283500000078
ros_tale__3_3_0pq__3,-0.7894204904022883,-1.4655917050000005,0.7939082030000009,0.4599475285000008,-0.14054390500000125
ros_tale__3_3_0pq__4,-0.0003455614330493,-1.6298285090000009,1.056964733000001,0.3939907335000008,-0.15111671500000054
ros_tale__3_3_250pq__1,-0.656163133932075,-1.9260434150000003,-0.2424749009999996,0.7314190635000006,-0.2845421150000007
ros_tale__3_3_250pq__2,-1.2831416962217326,-2.0034191519999998,-0.20438087800000027,0.8531680405000017,-0.2187099750000012
ros_tale__3_3_750pq__1,-0.460040684500254,-2.061667691,0.08859772899999996,0.9396756825000008,0.05928978499999892
ros_tale__3_3_750pq__2,0.2146908595663067,-2.03825315,0.14973729299999938,0.7222414835000013,0.08908384499999933
ros_tale__3_4_0pq__1,-1.7726150387606554,-1.8017590550000009,-0.77576,0.7741435855000011,-0.5184502370000015
ros_tale__3_4_0pq__2,-1.090112585665603,-2.0196816670000004,-0.5738246280000006,0.5938545074999997,-0.4754345670000006
ros_tale__3_4_250pq__1,-1.083893422109293,-2.019335032,-0.9101530370000006,0.9985470335000012,-0.8697443310000015
ros_tale__3_4_250pq__2,-0.8797960863496919,-2.020100426000001,-0.9544832509999992,0.9173875445000004,-1.050985093000001
ros_tale__3_4_750pq__1,-1.4534292148141637,-2.0341789630000005,-0.5881765019999996,1.4532943185000011,-0.7252045100000011
ros_tale__3_4_750pq__2,-0.9509673428336316,-1.891864699,-0.8824148349999987,1.5103774135000003,-0.7641835720000003
pcoli__atASMT_325G__1,0.0291115567747678,-0.7295457830000007,0.39244801300000104,0.8799562645000005,0.2294886849999997
pcoli__atASMT_325G__2,-0.4075989157884791,-0.706094566,0.3862526830000004,0.9129762684999996,0.2382061749999984
pcoli__bpTDC__1,0.5020914141653049,-1.1689554310000003,0.4069758429999997,0.2334860635000009,0.5143308249999983
pcoli__bpTDC__2,0.4530553808220732,-1.2504014730000002,0.4233997630000008,0.1775614885000003,0.3707379249999985
pcoli__BRCA__1,0.0204841770223574,-0.7358971590000003,0.1922484830000002,0.1719767885000003,0.08331476499999901
pcoli__BRCA__2,0.1129776935944755,-0.8639842180000006,0.13060547899999975,0.14248909350000005,0.06908284499999873
pcoli__BRCActrl__1,0.3445916279579097,-1.092937774000001,0.5297558630000001,0.30674262850000034,0.1894734949999997
pcoli__BRCActrl__2,0.6588735462935051,-1.2398788640000005,0.6039318930000004,0.30134126350000123,0.13358924499999958
pcoli__BRCAswap__1,0.0836536799165566,-0.7269330790000009,0.5027589629999998,0.7653940324999997,0.9174961749999984
pcoli__BRCAswap__2,-0.141329097477727,-0.7234288019999999,0.5975511529999995,0.8164796105000001,1.0355499849999994
pcoli__btAANAT__1,-0.2076483827078029,-0.8146003990000006,0.4415692730000007,0.7860048914999993,0.5520848149999988
pcoli__btAANAT__2,-0.7311568512672202,-1.0798682910000004,0.5931168230000008,1.0116900945000005,0.5551159849999987
pcoli__btASMT__1,0.1141020229739716,-1.0552102640000005,0.5267685130000004,0.6268810514999998,0.6867043349999982
pcoli__btASMT__2,0.1831045683102184,-1.0258840559999998,0.4398579030000001,0.6462990415000007,0.7940552549999982
pcoli__CC1__1,-0.6972273567532393,-0.9194691280000002,0.5250160430000008,1.4464514885000008,1.1382838349999993
pcoli__CC1__2,-0.6475252064594271,-0.952556821,0.7535511330000002,1.6380814105000001,1.028434794999999
pcoli__ccCOMT__1,-0.0951519553344465,-0.8378982559999999,0.32429840300000023,0.6434436925,0.4107827149999999
pcoli__ccCOMT__2,-0.2497491399212701,-0.8373495250000005,0.3246729930000001,0.5947059945000001,0.35958486499999864
pcoli__ckDDC__1,-0.257140566067692,-1.322727103,0.4412481530000001,1.2375583105000008,1.0989126649999983
pcoli__ckDDC__2,0.2536794054296413,-1.1236623559999996,0.3277997730000006,1.1270151424999997,0.8824161149999998
pcoli__CNTF_belt__1,-0.5918698069699103,-0.9354955480000005,0.4538994830000007,0.5732352135000003,0.4792530549999992
pcoli__CNTF_belt__2,-0.4541684979748212,-1.0004069520000003,0.7698701030000006,0.6685182165000008,0.672856444999999
pcoli__cobPNMT__1,-0.1217192088442354,-0.7300875009999999,0.31993813300000085,0.7754993465000002,0.2845649749999985
pcoli__cobPNMT__2,0.0173249468770366,-0.6581531490000003,0.31512674300000043,0.7790516664999991,0.28185787499999826
pcoli__cvPhhB__1,-0.803683715740741,-0.7428399740000007,0.3107973630000007,0.7805718785,0.2542827749999983
pcoli__cvPhhB__2,-0.3189287971545072,-0.8834236250000007,0.44784689299999947,0.8784239295000003,0.4859822649999988
pcoli__ggAANAT__1,0.1200156431397694,-0.6612371320000001,0.30753451300000023,0.3152851114999997,0.2609595349999996
pcoli__ggAANAT__2,-0.0622819725518577,-0.7238877270000001,0.22264438300000045,0.2880762964999999,0.2951621049999993
pcoli__ggTPH__1,-0.4145612230061066,-0.7144229980000008,0.34126333300000056,0.9609072775000004,0.22412060499999956
pcoli__ggTPH__2,0.0755490383503803,-0.8575794200000013,0.2785746030000009,0.8432343625000005,0.1132577649999984
pcoli__hsAANAT__1,-0.3179687836130688,-1.5276569370000006,0.7291858229999999,2.1252955234999997,1.2467476249999994
pcoli__hsAANAT__2,-0.1097249977291193,-1.1402726850000011,0.8515544630000011,2.1288363935000003,1.2629522249999994
pcoli__hsASMT__1,0.2359160325579877,-0.9517762200000012,0.3583849729999997,0.6314482645000012,0.4648737349999994
pcoli__hsASMT__2,0.2813523927301313,-1.02654069,0.4368300129999998,0.5562731675000006,0.37343606499999815
pcoli__hsPNMT_mb__1,-0.1089195377063195,-0.7307586290000003,0.30390439299999983,0.6368259434999999,0.2914652749999984
pcoli__hsPNMT_mb__2,-0.1150035754630427,-0.6159899859999998,0.3157969930000011,0.6538329414999993,0.2760435249999986
pcoli__hsTPH__1,0.0086438235700086,-0.823079957,0.05462641999999995,0.2594584295000004,0.06470883499999935
pcoli__hsTPH__2,-0.0211654393714199,-0.8644651700000008,0.23617991300000085,0.3458815225000009,0.09849440499999852
pcoli__hsTPH_E2K__1,-0.224705172004415,-0.8868548709999997,0.7089765630000002,1.0806142255000015,0.901946924999999
pcoli__hsTPH_E2K__2,-0.2647967028728391,-0.7806771350000012,0.6612184729999999,1.062828123500001,0.8548870149999992
pcoli__hsTPH_E2K_N91I_P99C__1,0.2869507691612427,-0.6224708720000001,0.18841008300000084,0.4126518165000004,0.2488908549999991
pcoli__hsTPH_E2K_N91I_P99C__2,0.0936586841442641,-0.7356217970000003,0.04870661100000007,0.2407421584999998,0.16713879499999962
pcoli__hsTPH_N158trunc__1,0.7554427313681866,-0.9558962620000004,0.4504965429999999,0.8633539555000009,0.30525573499999936
pcoli__hsTPH_N158trunc__2,0.3801344689422892,-0.9338197600000012,0.3858976930000004,0.8055798625000001,0.3628533449999996
pcoli__hsTPH_N174trunc__1,-0.5509912902078784,-0.8688664059999995,0.3836390329999997,0.9181100905000008,0.9229170049999986
pcoli__hsTPH_N174trunc__2,-0.2575079894055713,-0.9239661520000002,0.6533793929999998,1.0178847695000002,0.6854901049999995
pcoli__hsTPH_Ntermtrunc__1,0.9780075872524264,-1.3216446490000004,0.5076168729999999,0.7913212134999998,1.0945708049999985
pcoli__hsTPH_Ntermtrunc__2,-0.2849224983766329,-1.259065412,0.580596903,0.9083301085000012,1.3859715649999984
pcoli__hsTPH1__1,-0.7168451234070781,-0.6281259200000013,0.5255677930000004,1.2326859255000002,0.8930052949999983
pcoli__hsTPH1__2,-0.6323938328445627,-0.6515353080000006,0.5415309229999998,1.2423181495000009,0.8963619449999989
pcoli__MBP__1,1.1958666573289685,-1.6378625730000005,-0.3459770999999989,-0.018172032499999883,0.10761562499999933
pcoli__MBP__2,1.541461250816788,-1.5820401830000002,0.026489270000000783,0.3240213445000002,0.8126329749999996
pcoli__msCOMT__1,0.5902672451782823,-0.9260632130000008,-0.10757294999999978,-0.026252977499999552,0.14669211499999868
pcoli__msCOMT__2,1.012053467881822,-0.8928718660000001,-0.09238089099999948,0.058343496500000036,0.008338234999998306
pcoli__ocAANAT__1,0.0483643477073527,-0.6640650090000007,0.3196315130000009,0.3800871355000002,0.3438339049999985
pcoli__ocAANAT__2,-0.2390228948040985,-0.924881183,0.2939196830000004,0.35724571250000103,0.3139215049999997
pcoli__osTDC_K374H__1,-0.3098917609531726,-0.8509527300000013,0.6863196630000008,0.8758332945000014,1.2839606549999996
pcoli__osTDC_K374H__2,-0.1777381281707958,-1.1056288220000001,0.6933763230000007,0.9691103124999998,1.6466498449999991
pcoli__osTDC_K374L__1,1.1427826176991358,-0.9202507030000008,-0.030107002999999462,0.03491778050000072,-0.002575395000000924
pcoli__osTDC_K374L__2,0.5760293871284121,-1.070262232,0.15281107300000052,0.042917872500000336,0.044617884999999184
pcoli__osTDC_K374Q__1,0.1629893901036682,-0.6876185930000007,0.4485571030000006,0.8577268945000007,0.7409232449999994
pcoli__osTDC_K374Q__2,0.1859197085311941,-0.8611614990000005,0.4643148630000002,0.7914610525000008,0.7893113849999995
pcoli__osTDC_L360V__1,0.8923314418452161,-1.0063537850000008,0.2966241729999997,0.4589699445000015,0.21303473499999906
pcoli__osTDC_L360V__2,0.3239886414186367,-1.1211891870000006,0.3820168630000005,0.36190657750000105,0.28664729499999986
pcoli__pmTPH__1,0.2940473396933006,-0.9381529279999999,-0.10026360400000024,-0.1511541654999995,-0.5422877960000019
pcoli__pmTPH__2,1.4923431338213122,-0.8868060320000001,0.08226395500000018,-0.2716734004999992,-0.4181322750000014
pcoli__RFC__1,0.0216306221184379,-0.7137213960000004,0.06813715200000026,0.4492570735000001,-0.04249276500000043
pcoli__RFC__2,-0.1122627757374322,-0.8859387380000001,0.008882815999999849,0.38165971450000136,-0.05563172500000135
pcoli__RFCctrl__1,-0.8007433697963462,-1.010740374,0.4522689930000006,1.9663275475000008,1.2445997549999994
pcoli__RFCctrl__2,-0.8586978393155869,-1.0754401959999995,0.5165584929999998,2.1568403435000008,1.1952123949999989
pcoli__RFCnopause__1,-0.6039656882641822,-1.3478014150000002,0.6708687229999999,2.157695543500001,1.277978395
pcoli__RFCnopause__2,-0.2954800139948808,-1.3540659590000006,0.6748039729999995,1.9780963775,1.2688223649999983
pcoli__RFCpluspause__1,0.4497407065038712,-1.2690987880000009,0.7640610930000005,1.5203561215000008,0.7064890449999996
pcoli__RFCpluspause__2,1.187314331561341,-1.8099787890000003,0.5214214130000006,1.5854017774999996,0.7123646449999992
pcoli__rnCOMT_sol__1,-0.9363133342435634,-1.0753240930000008,0.8270174130000001,2.0070026545000013,1.3218476649999982
