,A,GadE,GadX,GadW,FliZ,RpoS
hot_tale__hot_ale16_44c__2,-5.2543343436,-2.603685113,-0.8321317615,-1.679392401,0.7332496345,-1.155512192
pdhr_ale__pdhR-13_51__1,-3.733573831,-2.28825697,-0.1733012495,-0.443680736,4.5063532255,0.545286652
pdhr_ale__pdhR-13_51__2,-4.70952732,-1.863444194,0.0080658555,-0.3420341,4.0361872125,0.418927092
pdhr_ale__pdhR-14_46__1,-0.774327886,1.350714508,1.7486966695000001,1.467339,0.2741637925,1.5375000920000002
pdhr_ale__pdhR-14_46__2,-0.19520387250000001,1.006351182,1.2253895365,1.012746306,0.1507381435,1.406942552
pdhr_ale__pdhR-15_51__1,-3.4274878247,0.26096641400000004,-0.09934461950000001,0.11901861200000001,4.7550778555,0.550614182
pdhr_ale__pdhR-15_51__2,-3.2872748601,0.128110118,-0.1854348985,-0.07985431,4.8521146265,0.5427596720000001
pdhr_ale__pdhR-16_49__1,0.5143578333000001,3.260221728,2.5072357755,1.838166614,0.5156883985,0.892385662
pdhr_ale__pdhR-16_49__2,0.2766068922,1.454752513,1.3744828414999999,0.9708921380000001,0.1016014415,1.6646909220000001
tcs__del_atoC_LiAcet__1,-1.6281347554,-1.1661064859999999,-0.3470313385,-0.705219728,-1.3447920045,0.14008757600000002
tcs__del_atoC_LiAcet__2,-1.6545175626000002,-1.242749923,-0.7542443355,-1.000061441,-0.9688211885,0.317528992
tcs__del_atoC_LiCl__1,-1.2776687193,0.5728027720000001,0.4332007825,0.08954806300000001,-0.9696946255000001,0.572097892
tcs__del_atoC_LiCl__2,-1.3881866834,0.644875226,0.42467531750000004,0.14531148400000002,-0.2797811555,0.664503352
tcs__del_atoC_m9__1,-0.7399649025,-0.44279140300000003,0.6398247395000001,0.333798547,-0.4674688905,0.45651683200000004
tcs__del_atoC_m9__2,-0.4881953592,-0.85129524,0.5155610635,0.198379141,-0.1380186095,0.48580563200000004
tcs__del_baeR_etoh__1,-3.9981357386000003,0.536211199,0.1966753785,1.473412475,-1.2039569135,-0.366068699
tcs__del_baeR_etoh__2,-3.1275861523,-1.295111975,-0.5974463375,0.6760274030000001,-0.8133503935,-0.18654836400000002
tcs__del_baeR_lb__1,4.0324440895,4.141051578,1.8959563325,1.874154113,2.3978380595,1.7351000920000001
tcs__del_baeR_lb__2,4.5873534804,4.247838628,2.0164184855,1.930311066,2.5885582355,1.686986762
tcs__del_btsR_01xlb__1,7.4515027947,4.235767328,1.0881353935,2.5435706380000003,0.3712025915,1.4074916320000002
tcs__del_btsR_01xlb__2,7.4444102983,4.155969548,1.0361143475,2.5571005749999998,0.2310526815,1.352980122
tcs__del_btsR_lb__1,-5.3059781898,-1.457520962,-1.3436558275000001,-2.021131973,1.2123751345,-0.6825328420000001
tcs__del_btsR_lb__2,-5.1851421591,-1.623716605,-1.5047655885,-1.871907734,1.4708552145,-0.726716694
tcs__del_btsR_pyruvate__1,6.681281909,4.118492578,1.0435207435,2.588436105,0.0723563575,1.308905382
tcs__del_btsR_pyruvate__2,6.859118554,3.9773963080000003,1.0310643945,2.528535893,0.25240600350000003,1.2243911920000001
tcs__del_cpxR_etoh__1,-3.8838011291,1.142898158,0.8470205245,1.96341583,0.2812538005,-1.103766331
tcs__del_cpxR_etoh__2,-4.0003714208,1.302281595,0.8895346105,2.059671892,-0.3668905335,-1.097200214
tcs__del_cpxR_lb__1,4.0211844055,3.7987227480000003,2.1972176255,2.037648199,1.9770340845,1.589736432
tcs__del_cpxR_lb__2,3.9137385085,3.7694119180000003,2.0450202455,2.052067054,2.0966635735,1.709398122
tcs__del_cusR_CuSO4__1,-3.6257383177999998,-0.781243561,-0.8860245095,-0.44291635700000004,1.0128888985,1.261222212
tcs__del_cusR_CuSO4__2,-3.0003781352,-1.7677943950000001,-0.9309158215000001,-0.34229824600000003,0.9432212725,1.344198652
tcs__del_cusR_lb__1,-6.3106740753,-3.630744213,-2.2985920215,-2.37110674,0.9022049445,-0.045943153
tcs__del_cusR_lb__2,-6.3820658564,-2.406378135,-1.8671731464999999,-2.246175388,0.8832668805,-0.080519901
tcs__del_kdpE_01-kcl__1,6.9760216267,4.191924948,2.2383458055,2.714448958,0.8752565895000001,2.143029202
tcs__del_kdpE_01-kcl__2,7.1005334503,4.116419158,2.2182433455,2.715254795,0.8047028175000001,2.130364142
tcs__del_kdpE_115-kcl__1,1.2408813319,0.11422016500000001,0.8265091595,1.16803263,0.0393393785,1.9626137520000002
tcs__del_kdpE_115-kcl__2,0.891350591,0.10632276600000001,0.8443563265,1.033647879,-0.2814540835,1.923137492
tcs__del_phoB_m9__1,0.0739917551,0.8048022760000001,1.2144832495,0.7585782010000001,-0.1387120375,1.017683462
tcs__del_phoB_m9__2,0.07449715,0.993490434,1.2570219795,0.7315169890000001,0.18773611950000002,0.9924556320000001
tcs__del_phoB_m9p__1,-5.1801407437,-3.296790938,-2.7592120675,-3.532424456,-1.6679912835000001,0.381978592
tcs__del_phoB_m9p__2,-5.0903193528,-2.931801064,-2.6648017575000003,-3.543862165,-1.5914595435,0.378607332
tcs__del_rcsB_etoh__1,-3.7046982553000003,-0.8897684330000001,0.2475501635,1.844580609,-0.6531415895,0.602795022
tcs__del_rcsB_etoh__2,-3.6372522427,-0.549054157,0.34273692650000004,1.945114657,-0.9015589905,0.6368650020000001
tcs__del_rcsB_lb__1,-0.3922626775,1.5612023970000002,1.4882584545,1.56487008,0.7284750065000001,1.367672302
tcs__del_rcsB_lb__2,-0.7933788373,1.6991136770000002,1.4789908015,1.483198549,1.3114851185,1.439483182
tcs__del_zraR_lb__1,-5.5698316611,-4.227828967,-2.0295518925,-2.142717051,1.1707289055,0.325799862
tcs__del_zraR_lb__2,-5.3353210145,-4.269221127,-2.0711293385,-2.297985764,1.3364399035,0.39428292200000004
tcs__del_zraR_zncl2__1,-3.619073004,-1.422273012,-0.1757048515,-0.47293777200000003,-0.3045331545,1.110020682
tcs__del_zraR_zncl2__2,-3.2456392925,-1.253893658,-0.2636573605,-0.517598756,-0.4912190645,1.140191742
tcs__wt_01-kcl__1,5.7416884179,3.714189918,2.1757531355,2.2789444530000003,1.2314180035,1.650929632
tcs__wt_01-kcl__2,5.5019004694,3.756961908,2.2346417055,2.409391911,0.9181468955000001,1.5050050220000002
tcs__wt_01xlb__1,6.2497041211,3.869067568,0.7337686835,2.197853131,1.3471814825,1.405993702
tcs__wt_01xlb__2,6.1900749016,3.824199428,0.6954903135,2.177364404,1.2048390995,1.369863552
tcs__wt_115-kcl__1,0.9313284181,0.15615900500000002,0.4690406715,0.921139142,0.18919562750000002,1.9654553520000002
tcs__wt_115-kcl__2,0.7135554782,0.036221917,0.43900201050000004,0.87285931,0.3304856885,1.955990402
tcs__wt_CuSO4__1,-6.5612148617,-3.80442634,-2.2657093015,-1.8599490520000002,3.8351030525,0.9521508320000001
tcs__wt_CuSO4__2,-6.655252505,-3.42617844,-2.2505761425,-2.105956378,4.0269583685,1.044374912
tcs__wt_etoh__1,-3.8732913007,0.039328874,-0.00042488350000000004,1.8074267499999999,0.6497213665,1.2274404620000001
tcs__wt_etoh__2,-3.5314144023000003,-0.133885113,-0.1263777595,1.786514181,0.24362612050000002,1.175064452
tcs__wt_lb__1,0.011883827900000001,3.039796928,2.2861446555000002,2.208823291,4.2338851075,0.8492971020000001
tcs__wt_lb__2,-0.2841650598,3.044518938,2.3433017555,2.303276234,4.2675199555,0.8937301820000001
tcs__wt_LiAcet__1,-1.7763365922,-0.90643434,-0.7060793375000001,-1.196035818,3.7515275225,0.47077431200000003
tcs__wt_LiAcet__2,-1.3678516673,0.08456669900000001,0.0040633085000000005,-0.47254491800000004,3.6260127525,0.35456234200000003
tcs__wt_LiCl__1,-1.6233821585000001,-1.008990735,-0.29241982050000004,-0.41260849800000005,4.3817252365,0.548405402
tcs__wt_LiCl__2,-1.6823210879000001,-0.559590778,-0.1139734765,-0.41764954800000004,4.3960935755,0.47028348200000003
tcs__wt_m9p__1,-4.3336350014,-3.793410674,-3.0886637055,-3.78011644,3.3872718345,0.09293588900000001
tcs__wt_m9p__2,-4.7901955936,-5.082718533,-3.5597368545,-4.034769455,3.3226794885,0.06531996100000001
tcs__wt_pyr__1,6.1131897493,3.521216148,0.3395115725,1.707591081,0.9613591125000001,1.6245794120000001
tcs__wt_pyr__2,6.1373902168,3.549848118,0.37265735450000004,1.805490065,1.5434002005,1.586807102
tcs__wt_zncl2__1,-5.0298843503,-3.494465259,-2.1483377385,-2.212460768,3.1827354975,0.5992908720000001
tcs__wt_zncl2__2,-5.1483927251,-3.503719477,-2.2895358315,-2.36781913,3.0608093955,0.6067851120000001
ros_tale__1_112_0pq__1,-2.0755069286,-4.941889273,-2.2455441475,-2.413025152,0.7815395505,0.385690382
ros_tale__1_112_0pq__2,-1.4951672155,-5.12399319,-1.8727066085000001,-2.023485779,1.2446259465,0.395483542
ros_tale__1_112_250pq__1,-1.6573198543,-4.535738078,-1.2025628515,-1.947837818,0.7099287535000001,0.821033152
ros_tale__1_112_250pq__2,-2.5635084775,-4.994348501,-1.5062737605,-2.505740287,1.2495242874999999,0.48740582200000004
ros_tale__1_112_750pq__1,-2.4295662285,-4.952296715,-1.5493173355,-2.329073629,0.5168859895,0.6522788820000001
ros_tale__1_112_750pq__2,-2.4734306324,-4.341915094,-1.1862457255,-2.104282137,1.0865002785,0.698912572
ros_tale__1_112_750pq__3,-1.6855292553,-4.502921722,-1.1853379795,-2.022471593,0.8466127965,0.6330313320000001
ros_tale__3_76_0pq__1,-3.7383445216,-2.972170773,-1.1964541345,-1.61464647,1.5260822885,1.730569362
ros_tale__3_76_0pq__2,-4.0886034687,-2.544612629,-1.0649069425,-1.39996426,1.5440190865,1.731126742
ros_tale__3_76_0pq__3,-3.698638812,-2.886329299,-0.9070409075,-1.044203814,1.8675549235000002,1.682178662
ros_tale__3_76_0pq__4,-3.8257306885,-2.4263452770000002,-0.9347984775,-1.318251335,1.6104725485,1.717740542
ros_tale__3_76_250pq__1,-0.1456930278,-2.746269034,-1.3658654385,-1.473023248,-1.2272578915,1.524751262
ros_tale__3_76_250pq__2,-1.5612499884000002,-2.582439775,-1.4859137685000001,-1.44877247,-0.9307789945,0.856116462
ros_tale__3_76_750pq__1,-3.0769222365,-3.337979519,-1.6589892695000001,-2.333011762,-0.8799706985,0.655051432
ros_tale__3_76_750pq__2,-3.5772803617999998,-3.208468321,-2.1241408185,-2.89294737,-0.7732357495000001,0.485958512
ros_tale__7_103_0pq__1,-4.0801005921,-4.23565848,-3.9744495785,-3.369927923,5.6159504315,0.634709132
ros_tale__7_103_0pq__2,-3.9266134571,-4.321794532,-3.2141905515,-3.239326081,6.0177609035,0.524656542
ros_tale__7_103_0pq__3,-4.2183409766,-4.710213282,-3.6454655985,-3.191687688,5.6069174115,0.773720472
ros_tale__7_103_0pq__4,-4.1974940518,-4.012728856,-3.0571738275,-3.390176843,6.2252262985,0.6472917020000001
ros_tale__7_103_250pq__1,-2.0625337724,-3.127062227,-3.2228566785,-2.273465262,0.3031336745,0.605508142
ros_tale__7_103_250pq__2,-1.4874438517000002,-3.053085361,-2.5558169815,-1.916615882,0.9870909485,0.990139002
ros_tale__7_103_750pq__1,-2.8048777914,-3.940481967,-3.7229127925,-2.451949426,0.1452735245,0.408591482
ros_tale__7_103_750pq__2,-3.1963984398,-3.81015798,-3.7395608435,-2.697671797,0.0240157735,0.5977885820000001
ros_tale__9_77_0pq__1,-1.2021162224,-3.715126001,-2.4181037995,-2.551207462,-0.2882124005,1.730857472
ros_tale__9_77_0pq__2,-0.8387254098,-2.734325444,-2.1586707725,-2.733943133,-0.29108487650000003,1.7069542819999999
ros_tale__9_77_250pq__1,-0.39040600080000004,-3.607673039,-2.4567430605,-2.640794547,0.1687395625,1.784431142
ros_tale__9_77_250pq__2,0.16513924430000002,-3.710809367,-2.5681765655,-2.32390301,0.8812937275,1.9958476520000001
ros_tale__9_77_750pq__1,-0.7406173599,-4.91359723,-3.3979328245,-3.677114811,-0.2636484335,1.542874952
ros_tale__9_77_750pq__2,-0.4779345164,-4.308340428,-3.1404112915,-3.35010093,-0.5848069775,1.534533042
ros_tale__11_83_0pq__1,-4.2550836489,-3.82576783,-3.2353385755,-3.096720045,4.8719996205000005,0.786947932
ros_tale__11_83_0pq__2,-3.8320473986,-4.060129629,-3.4904977335,-3.453013267,4.6291143275,0.757394302
ros_tale__11_83_250pq__1,-3.8955890149,-3.703154049,-3.5289851855,-3.231505917,4.6265108375,0.8782502320000001
ros_tale__11_83_250pq__2,-3.9700603112,-4.9044134580000005,-3.8991743545,-3.394488242,4.6347051215,0.9175091620000001
ros_tale__11_83_750pq__1,-3.1886254611,-4.613589544,-3.8388878245,-3.181752653,4.6072644765,1.404979642
ros_tale__11_83_750pq__2,-3.5618918808,-4.708036574,-3.6982202705000002,-3.24299346,4.5214728775,1.211564372
ros_tale__13_87_0pq__1,-2.082812133,-3.434280375,-3.5784519905,-3.245178072,6.0331843835,-0.20712402400000002
ros_tale__13_87_0pq__2,-2.3940158897,-4.001447242,-3.5249896035,-3.40515954,6.0832468555,-0.193773294
ros_tale__13_87_250pq__1,-1.6740085013,-3.315996589,-2.9799758935,-2.9953244310000002,6.0777447955,0.08313350200000001
ros_tale__13_87_250pq__2,-2.415677399,-3.6941501910000003,-3.4182113965,-3.300602967,6.1334390155,0.21432803700000003
ros_tale__13_87_750pq__1,-2.377744368,-3.293685372,-3.3526316975,-2.952458934,6.1773021765,0.299810982
ros_tale__13_87_750pq__2,-2.4426425968,-3.197814931,-2.6737957455,-2.437029958,6.1525784625,0.283518739
ros_tale__14_27_0pq__1,-2.3308043644,-3.349726413,-2.3424051565,-2.433069134,4.6954317165,0.116283754
ros_tale__14_27_0pq__2,-2.3367049837,-3.854064811,-2.4473434335,-2.695055893,4.4501148575,0.15466231800000002
ros_tale__14_27_250pq__1,-1.1019970778000001,-4.030777325,-2.5960978895,-2.206952133,3.8677752575,0.752842482
ros_tale__14_27_250pq__2,-2.0044417714,-4.569882041,-2.4723414025,-2.523780773,3.9456143385,0.7440650520000001
ros_tale__14_27_750pq__1,1.1131714832,-5.79045536,-1.5289186055,-0.15709118400000002,3.0319808625,2.678412222
ros_tale__14_27_750pq__2,0.9711602001,-3.9551491270000003,-1.9671963745,-0.422853994,2.7255958705000003,2.670276142
ros_tale__16_28_250pq__1,-3.6961236505,-5.328818889,-2.3886745925,-1.610578286,2.9865611355,0.021450516000000003
ros_tale__16_28_250pq__2,-3.5228142077999998,-5.670828407,-2.3452510405,-1.578816465,3.1191059745,0.12467335300000001
ros_tale__16_32_0pq__1,-4.402997312,-5.352513185,-2.9117031725,-3.338713696,4.3916831275,0.8053895320000001
ros_tale__16_32_0pq__2,-4.5768374274,-4.82690433,-2.6304047225,-2.8100472,4.3032889135,0.764711982
ros_tale__16_32_0pq__3,-4.3069692739,-5.134199446,-2.6228781684999998,-2.108194477,4.5657399325,-0.16620885100000002
ros_tale__16_32_0pq__4,-4.4748095071,-5.6150576260000005,-2.8292612894999998,-2.204279555,4.5776807925,-0.112423224
ros_tale__16_32_250pq__1,-4.1397775328,-6.000353454,-2.9949753125000003,-2.35176774,3.8998293805,-0.14096666
ros_tale__16_32_250pq__2,-4.4303393491,-5.810817146,-3.1344185115,-2.4151828,3.7543655805,-0.07097354800000001
ros_tale__16_32_750pq__1,-3.5454001334000003,-4.815012863,-2.9711011155,-2.754570917,3.3186759715,0.31248612200000003
ros_tale__16_32_750pq__2,-3.9695660302,-6.382403246,-3.5873388625000002,-3.374614555,3.3385111485,0.691914182
ros_tale__17_104_0pq__1,-3.8432394629,-1.711678418,-3.3456958764999998,-1.736761031,6.2727662095,0.379909192
ros_tale__17_104_0pq__2,-3.6434625685,-1.5790843730000002,-3.5571164655,-2.112311636,6.3423666845,0.492821072
ros_tale__17_104_250pq__1,-2.2025324912,-5.076234947,-4.5613197255,-3.041248601,4.9774162605,0.644678072
ros_tale__17_104_250pq__2,-2.0179884954,-5.528366479,-5.1711501915,-3.091877008,5.3062784745,0.999514192
ros_tale__17_104_250pq__3,-1.7020727608000001,-4.571916371,-4.8918322815,-3.067431426,5.6031470955,0.982890252
ros_tale__17_104_250pq__4,-1.3241106774,-6.550910752,-5.5718622085,-4.647179116,4.9246168095,0.8411365120000001
ros_tale__17_104_750pq__1,-3.0668314224,-3.96346874,-3.3025953445000003,-2.805774332,5.2989215505,0.686649932
ros_tale__17_104_750pq__2,-2.5088665785,-2.8695841150000003,-3.5582142915,-2.554908359,5.3894199985,0.704788702
ros_tale__18_24_250pq__1,-2.3347285223,-5.616908649,-1.4627465775,-0.6106603660000001,2.1624249325,0.597734592
ros_tale__18_24_250pq__2,-2.7062721593,-5.473890515,-1.7638707045,-0.887251133,1.9310703275,0.223916776
ros_tale__18_36_0pq__1,-2.9725018166,-4.319590996,-1.8873082895,-2.075962745,2.5829394695,0.7582373720000001
ros_tale__18_36_0pq__2,-3.1044412125,-4.042297888,-1.6278747955,-1.87066961,2.5430169635,0.7543898320000001
ros_tale__18_36_0pq__3,-4.741579419,-6.104684688,-2.9277499885,-2.190384531,2.8368208955,-0.320550728
ros_tale__18_36_0pq__4,-3.8524751848000003,-6.028090128,-3.4649916625,-2.1598387470000002,2.9587674985,-0.008478832
ros_tale__18_36_250pq__1,-3.9206107203,-5.950049674,-3.2420310665,-2.053830748,1.5656788215000002,-0.00845647
ros_tale__18_36_250pq__2,-3.7341485085,-5.899798027,-3.2524732935,-2.5226596480000003,1.7100671035000001,0.0017487370000000002
ros_tale__18_36_750pq__1,1.5918601360000002,-2.689233802,-0.1540184375,0.6395762970000001,-0.0095887455,1.0723557320000001
ros_tale__18_36_750pq__2,1.7752065626,-3.129174303,-0.1278749335,0.611999533,0.10069734250000001,1.124229652
ros_tale__19_91_0pq__1,-3.2670440254,-4.191897541,-3.3681964765,-2.593114824,4.2895514725,0.702207682
ros_tale__19_91_0pq__2,-2.4928268885,-3.746245587,-3.3037605515,-2.854962901,4.3863470585,0.637041792
ros_tale__19_91_250pq__1,-2.9821618938,-4.107124019,-3.4287406115,-2.849761417,3.8384633675,0.586811162
ros_tale__19_91_250pq__2,-2.2134036088,-3.9796604870000003,-3.4470534114999998,-3.2932756100000002,3.8712136995,0.7414351720000001
ros_tale__19_91_750pq__1,-2.3174613436,-4.68247241,-3.6226578985,-3.699252665,3.7038039345,0.914758582
ros_tale__19_91_750pq__2,-0.9833507782,-3.333875937,-2.9531270085,-3.234268019,3.3812081035,0.782750752
ros_tale__19_91_750pq__3,-1.8819898817,-5.777759729,-4.9050272765,-4.164809997,3.5199586295,1.2547179019999999
ros_tale__19_91_750pq__4,-0.7299135786000001,-4.003164626,-4.0048811955,-3.967449729,3.5174003115,1.389402172
ros_tale__21_97_0pq__1,-3.2207907515,-2.958803096,-2.0517769485,-1.827565773,1.9483701465,0.982054222
ros_tale__21_97_0pq__2,-2.7277218661,-2.967718675,-1.6066358835,-1.596478223,2.6010614204999998,0.812947382
ros_tale__21_97_250pq__1,-3.450254397,-3.561006661,-1.5831603995,-1.8072694710000001,1.9597785615,0.638640212
ros_tale__21_97_250pq__2,-3.5909788229,-3.412346158,-1.5765802835,-1.557873717,1.8019768004999999,0.672125622
ros_tale__21_97_750pq__1,-2.6591429605,-3.857238777,-1.5037909025,-1.478558455,1.2913157815,0.975388922
ros_tale__21_97_750pq__2,-2.8986758893,-4.262255929,-1.9503798105,-1.886011372,1.4510642755,0.6514548920000001
ros_tale__25_111_0pq__1,-3.2250944707,-3.5045741440000002,-1.4981825425,-1.6359481210000002,2.8478255605,0.197083491
ros_tale__25_111_0pq__2,-2.4076553044,-3.076272799,-0.2509316645,-0.311498963,3.1004866835,0.202627316
ros_tale__25_111_250pq__1,-3.066336596,-4.013662668,-1.4323782784999999,-1.22554558,0.6307790135,0.075356554
ros_tale__25_111_250pq__2,-1.4401916308,-3.263460217,0.0991750825,0.147221078,0.15890882650000002,-0.13739720700000002
ros_tale__25_111_750pq__1,-0.9890320207000001,-3.838460908,-0.025950432500000002,0.161423796,-0.2010703725,0.11647995500000001
ros_tale__25_111_750pq__2,-1.4091033231,-1.839354475,1.1972189495,1.320299313,-0.4965128915,-0.059910924000000004
ros_tale__29_119_0pq__1,-2.0424587968,-3.816203066,-0.7313023265,-0.78749907,-0.0644245145,0.040839611000000005
ros_tale__29_119_0pq__2,-2.6688236922,-3.5506581070000003,-1.3151044865000001,-1.464832536,-0.6051734715,0.48676726200000003
ros_tale__29_119_250pq__1,-1.5454978676,-4.108077441,-1.6900115035,-1.812887158,-0.2823469125,0.381830522
ros_tale__29_119_250pq__2,-0.7744368214,-5.890983191,-2.2332461635,-1.95987574,-1.0977492375,0.23666745400000003
ros_tale__29_119_750pq__1,-1.9869496931000001,-4.295764246,-1.7592189115,-1.769054756,-0.2875930575,0.732593782
ros_tale__29_119_750pq__2,-1.7200387223,-4.050683041,-1.9330542405000002,-1.929671659,-0.45752932150000003,0.5610367820000001
ros_tale__ALE4_0pq__1,-4.2170479923,-6.74345351,-2.6475817745,-2.340113589,3.1637461255,-0.21162116
ros_tale__ALE4_0pq__2,-3.9258861345,-5.76180189,-2.7984093215,-2.2232740570000002,3.3003631705,-0.19722404600000001
ros_tale__ALE4_250pq__1,-0.1603991666,-5.041399959,-1.2553336105000001,-0.788524561,1.6807074735,1.8302124320000002
ros_tale__ALE4_250pq__2,0.018077822900000002,-4.68842156,-1.3868966705,-0.688478543,1.5082907135,1.818011792
pcoli__atASMT_325G__1,-4.3233501498999996,-5.184358047,-0.7419004645,-0.089143648,-0.0537675475,0.628178432
pcoli__atASMT_325G__2,-4.5114001735,-5.357932555,-1.0198579985,-0.214878324,-0.3017308635,0.574027162
pcoli__bpTDC__1,-3.2716699124,-6.107027061,-1.7779847755,-1.5704908149999999,-0.3904448155,0.8950668820000001
pcoli__bpTDC__2,-3.0351000723,-6.375469331,-1.9371830215,-1.781490046,-0.2503491235,0.9553809320000001
pcoli__BRCA__1,-3.2757785242,-6.275627435,-1.7559057325,-1.463207192,-0.19994327850000002,0.481077462
pcoli__BRCA__2,-3.2158054356,-6.697336461,-1.8046749385,-1.551396622,-0.009307998500000001,0.414372032
pcoli__BRCActrl__1,-2.8867528526,-5.941481879,-1.3186881085,-1.025651408,-0.21936547550000002,0.789958142
pcoli__BRCActrl__2,-2.7001391317,-5.876993345,-1.3980371565,-1.26239121,-0.2899439855,0.807071062
pcoli__BRCAswap__1,-3.3358343145,-5.463173168,-1.2892895425,-0.77490035,0.0833596105,1.180860802
pcoli__BRCAswap__2,-3.0942306445,-5.05443742,-1.1001593045,-0.762207752,0.5088732935,1.316103432
pcoli__btAANAT__1,-4.0182689681,-5.637590673,-0.8780488565000001,-0.450183549,0.026793386500000002,0.867514882
