,A,Fur
ml_abx__mec__3,-1.6002640694,-0.0563615484
ml_abx__mem__1,4.0723282488,0.21462762400000002
ml_abx__mem__2,-1.1615089594,0.19092457200000001
ml_abx__mem__3,-1.9996931527,0.0449607036
ml_abx__nit__1,5.4650346901999995,0.9829072847
ml_abx__nit__2,9.856033993,0.9413016612
ml_abx__nit__3,9.5707383329,1.1316220863
ml_abx__ntx__1,18.8290483625,0.48914257990000004
ml_abx__ntx__2,19.1097677518,0.4532929355
ml_abx__nor__1,-0.6038417901,0.4487668037
ml_abx__nor__2,-2.0147519449,0.31102127960000003
ml_abx__nor__3,-1.5711051737,0.2608522524
ml_abx__pb__1,11.3820996729,0.18203590800000002
ml_abx__pb__2,3.2860486529,0.1732645273
ml_abx__pb__3,2.0650489292,0.11551215440000001
ml_abx__tmp__1,-1.2561360666999999,0.0171171344
ml_abx__tmp__2,-0.595026429,-0.17043889850000002
ml_abx__tmp__3,-0.8995087001000001,-0.6714681673
mut_abx__del_mutS_000nor__1,0.2953249026,-0.1518108497
mut_abx__del_mutS_000nor__2,-0.5863131694,0.0738207052
mut_abx__del_mutS_000nor__3,0.2909882669,0.0779901445
mut_abx__del_mutS_125nor__1,-0.7218388003,-0.1562770158
mut_abx__del_mutS_125nor__2,-0.45981170190000004,-0.2450925002
mut_abx__del_mutS_125nor__3,-0.6428737577,-0.1646491461
mut_abx__del_mutS_250nor__1,-0.6594995502000001,-0.39275734630000003
mut_abx__del_mutS_250nor__2,-1.2633671321,-0.26538459999999997
mut_abx__del_mutS_250nor__3,-1.1786806034,-0.24169628840000001
mut_abx__del_mutS_375nor__1,-1.1326821377,-0.0687470069
mut_abx__del_mutS_375nor__2,-1.2181995902,-0.061359125300000004
mut_abx__del_mutS_375nor__3,-0.6706178091,-0.0346907376
mut_abx__del_mutS_500nor__1,0.3762155358,0.1117702507
mut_abx__del_mutS_500nor__2,-0.13941374,0.0287064543
mut_abx__del_mutS_500nor__3,-0.1670122232,-0.1613332347
mut_abx__del_mutS_625nor__1,0.7114169464,-0.124783744
mut_abx__del_mutS_625nor__2,1.1628561795,0.2568776394
mut_abx__del_mutS_625nor__3,1.1707895108,0.32064338870000003
mut_abx__del_mutS_750nor__1,0.8776029272,0.259030313
mut_abx__del_mutS_750nor__2,0.7542395027000001,0.1942796936
mut_abx__del_mutS_750nor__3,0.36810280970000003,0.44873329500000003
mut_abx__del_mutS_875nor__1,1.0145551234,0.3390437364
mut_abx__del_mutS_875nor__2,1.1497801344,0.3462927967
mut_abx__del_mutS_875nor__3,1.1764106644,0.1486651911
nit_yeaG__wt_Nminus__1,0.3373077734,-0.48409435100000003
nit_yeaG__wt_Nminus__2,-0.3373077734,0.48409435100000003
nit_yeaG__wt_Nplus__1,13.1841318447,-0.5938776323
nit_yeaG__wt_Nplus__2,11.4368651624,0.5599378001
nit_yeaG__del_yeaG_Nminus_24h__1,6.2752153568,-0.9299920135
nit_yeaG__del_yeaG_Nminus_24h__2,7.3108339888,0.6615366652
nit_yeaG__del_yeaG_Nminus_24h__3,7.4284518771,0.1362880034
nit_yeaG__del_yeaG_Nminus__1,0.1850967858,-0.2899407812
nit_yeaG__del_yeaG_Nminus__2,-0.16096012,0.2762144968
nit_yeaG__del_yeaG_Nplus__1,15.6390391765,-0.7623408607000001
nit_yeaG__del_yeaG_Nplus__2,12.1252063582,0.2250681098
opex__amp__1,-1.1233178785,0.1359363488
opex__amp__2,0.3335904584,-0.0707151431
opex__amp__3,0.1266579204,0.052548127900000005
opex__bak_amp__1,-2.8467380026,0.3184006643
opex__bak_amp__2,0.6503944868,0.2559502074
opex__bak_amp__3,1.0837114181,0.0986937291
opex__bak_kan__1,0.5412932121,0.13942799790000002
opex__bak_kan__2,-2.7107384672,0.2976022754
opex__bak_kan__3,0.8757142609,0.2416688798
opex__bak_nor__1,0.9517924015,0.17019762360000001
opex__bak_nor__2,0.4575874788,0.2515779446
opex__bak_nor__3,0.8565912192,0.1568938826
opex__bak_rif__1,-3.9828217639,0.3830084036
opex__bak_rif__2,-2.9915566644,0.39730533030000004
opex__bak_rif__3,-3.6001146256,0.4690726014
opex__chx_amp__1,-0.0639318657,0.0813256557
opex__chx_amp__2,-1.1490955816,-0.0335533492
opex__chx_amp__3,0.2181837906,0.0429091344
opex__chx_kan__1,-1.1803319793,0.08905094870000001
opex__chx_kan__2,0.0220436214,0.20281612070000002
opex__chx_kan__3,-0.0252532074,0.1487795312
opex__chx_nor__1,-0.0518512972,0.1379407292
opex__chx_nor__2,0.2646519137,0.168059121
opex__chx_nor__3,-1.5414073601,0.1775323335
opex__chx_rif__1,-0.20037100770000002,0.1776090405
opex__chx_rif__2,-0.5892558644,0.0219491014
opex__chx_rif__3,-0.3037713568,0.1319624597
opex__ctrl__1,0.3167650248,-0.0521755302
opex__ctrl__2,-0.28352224800000003,0.0304062543
opex__ctrl__3,-0.0332427768,0.0217692759
opex__etoh_amp__1,-3.1366822886,0.29723407160000004
opex__etoh_amp__2,-3.3698571154,0.26838891470000004
opex__etoh_amp__3,-1.9030768662000002,0.3386183709
opex__etoh_kan__1,-2.8262806481,-0.0586878417
opex__etoh_kan__2,-2.1098887637,0.0972877197
opex__etoh_kan__3,-3.0058478068,0.2542786855
opex__etoh_nor__1,-3.3529851708000002,0.2589247859
opex__etoh_nor__2,-2.7838865932,0.2023871321
opex__etoh_nor__3,-3.0841628611,0.3581908904
opex__etoh_rif__1,-2.2926734421,0.3308437092
opex__etoh_rif__2,-3.1256528653,0.1338689625
opex__etoh_rif__3,-3.204026841,0.3712180808
opex__glual_amp__1,-1.5688253515000001,0.08590159950000001
opex__glual_amp__2,-2.6598840837,0.1618007347
opex__glual_amp__3,-1.8405733427,0.2301436571
opex__glual_kan__1,-1.9883591119,0.27031811170000003
opex__glual_kan__2,-1.6403997549,0.315713524
opex__glual_kan__3,-1.6782774863,0.054044879600000005
opex__glual_nor__1,-1.9470190356,0.2037969311
opex__glual_nor__2,-1.40759137,0.2486948028
opex__glual_nor__3,-2.1363603413,0.35357007020000003
opex__glual_rif__1,-3.4008010367,0.44694106400000005
opex__glual_rif__2,-3.7334170284,0.40882101740000004
opex__glual_rif__3,-3.8741917839,0.610208128
opex__h2o2_amp__1,-3.2939385925,-0.0954137198
opex__h2o2_amp__2,-3.6694257176000002,0.0080439766
opex__h2o2_amp__3,-2.7881930555,-0.08211116
opex__h2o2_kan__1,-2.8460380745,-0.0206487591
opex__h2o2_kan__2,-3.8899649024,0.07304010300000001
opex__h2o2_kan__3,-4.301767937,0.0439025753
opex__h2o2_nor__1,-3.0147787562,0.0322981352
opex__h2o2_nor__2,-3.1911622822,0.0567085372
opex__h2o2_nor__3,-5.0351089465,-0.0704860513
opex__h2o2_rif__1,-3.2141917045,-0.0052673428
opex__h2o2_rif__2,-4.8347119135,-0.0042838209000000006
opex__h2o2_rif__3,-4.1358254195,0.1256668229
opex__ippoh_amp__1,-2.0728442776,0.4198018726
opex__ippoh_amp__2,-2.2356201367,0.3500464694
opex__ippoh_amp__3,-2.9291759228,0.26966922600000004
opex__ippoh_kan__1,-2.3353021578,0.1783925317
opex__ippoh_kan__2,-3.6630068779,0.1889606047
opex__ippoh_kan__3,-1.9865209742,0.2973344089
opex__ippoh_nor__1,-2.3537689767,0.2836283717
opex__ippoh_nor__2,-2.5359613374,0.0982060688
opex__ippoh_nor__3,-4.9817991611,0.3438718201
opex__ippoh_rif__1,-2.3295916566,0.4344358743
opex__ippoh_rif__2,-2.5333986576000003,0.3454512654
opex__ippoh_rif__3,-2.7788861695,0.3264335088
opex__kan__1,-0.6198109492,-0.2643324635
opex__kan__2,-0.15210472220000001,-0.2845350404
opex__kan__3,0.4608686605,-0.0378674357
opex__nor__1,0.0795794373,-0.2023536359
opex__nor__2,-0.9824833,-0.2394940166
opex__nor__3,-0.36701071300000004,-0.2135837721
opex__paa_amp__1,0.0858912887,0.1029257128
opex__paa_amp__2,-0.23812885450000001,0.0849866742
opex__paa_amp__3,-0.24276670190000002,0.0009645803
opex__paa_kan__1,-3.4276955295000002,0.4734859575
opex__paa_kan__2,-3.5067583654,0.6593743858000001
opex__paa_kan__3,-2.7314563596,0.37009724660000004
opex__paa_nor__1,0.2479196797,0.05733968800000001
opex__paa_nor__2,0.4313080161,0.0614671909
opex__paa_nor__3,0.2902201513,0.2214242788
opex__paa_rif__1,-3.0937228577,0.4251691741
opex__paa_rif__2,-3.2758223243,0.4764180186
opex__paa_rif__3,-2.8031766951,0.3517246245
opex__phenol_amp__1,0.6465801456,0.38550383060000004
opex__phenol_amp__2,-0.8929822909,0.44088182340000004
opex__phenol_amp__3,-0.0961696888,0.4867509269
opex__phenol_kan__1,-0.63608315,0.5069298493000001
opex__phenol_kan__2,-0.8856079914,0.564190604
opex__phenol_kan__3,0.42391794860000004,0.513416873
opex__phenol_nor__1,0.2533656004,0.2867760791
opex__phenol_nor__2,0.0239394858,0.5657372067
opex__phenol_nor__3,0.055932786400000004,0.3275476928
opex__phenol_rif__1,-2.6826428491,0.5044380074
opex__phenol_rif__2,-4.0886480566,0.7557347315
opex__phenol_rif__3,-3.5222211897999998,0.6522747358000001
opex__pvpi_amp__1,0.0841144271,0.071788535
opex__pvpi_amp__2,0.0947992497,0.015324268200000001
opex__pvpi_amp__3,-0.1785638226,0.0870406413
opex__pvpi_kan__1,-0.9134327994,0.067835879
opex__pvpi_kan__2,-0.2017553174,0.0458843643
opex__pvpi_kan__3,-0.15550991420000002,-0.1132717149
opex__pvpi_nor__1,-0.4211183041,0.0142079396
opex__pvpi_nor__2,-0.2960347901,0.0082685993
opex__pvpi_nor__3,0.11090282180000001,-0.11296414290000001
opex__pvpi_rif__1,-3.4494275325,0.6241482954
opex__pvpi_rif__2,-4.090296605,0.5088782389000001
opex__pvpi_rif__3,-3.7847494881,0.45404254050000004
opex__rif__1,-4.1235793112,0.39571540400000005
opex__rif__2,-4.0385852935,0.370476766
opex__rif__3,-3.2265683958,0.3613588748
opex__naocl_amp__1,0.0382958203,0.1717531987
opex__naocl_amp__2,0.170395762,0.1655967354
opex__naocl_amp__3,0.6290570345000001,-0.049765199600000004
opex__naocl_kan__1,0.23438536070000002,-0.026875966
opex__naocl_kan__2,0.39345464090000004,-0.0307080308
opex__naocl_kan__3,0.0696049488,0.0786305954
opex__naocl_nor__1,-0.0101706399,-0.13334692280000002
opex__naocl_nor__2,0.7079513727000001,-0.2174023552
opex__naocl_nor__3,0.0802116517,0.0035673533
opex__naocl_rif__1,-3.5889505758,0.5935408345000001
opex__naocl_rif__2,-4.208699816,0.6520761015000001
opex__naocl_rif__3,-4.2262414366,0.5484919512
phage_lysogen__wt_ctrl__1,-2.0957893331,0.0247877809
phage_lysogen__wt_ctrl__2,-0.1202181571,0.10129222930000001
phage_lysogen__wt_ctrl__3,2.2160074902,-0.12608001030000002
phage_lysogen__O104_H4__1,-4.6577415877,0.0261300852
phage_lysogen__O104_H4__2,-2.9179942258000002,-0.2357417406
phage_lysogen__O104_H4__3,-1.6393109300000002,-0.11172997400000001
phage_lysogen__O157_H7_PA8__1,-3.2261484981,0.12206482340000001
phage_lysogen__O157_H7_PA8__2,-2.4784695753,-0.1865386931
phage_lysogen__O157_H7_PA8__3,-2.1645458397,-0.0857558274
phage_resist__ygbE_oe__1,-7.379902229,0.384378192
phage_resist__wt__1,1.104577324,0.0258303045
phage_resist__wt__2,-0.07997273290000001,0.014597324200000001
phage_resist__wt__3,-0.46138895820000003,-0.008780534900000001
phage_resist__wt__4,-0.5632156328,-0.031647093700000004
phage_resist__ygbE_oe__2,-3.6132633225,0.0224076759
phage_resist__ygbE_oe__3,-4.5905897242,-0.0667144574
phage_resist__ygbE_oe__4,-4.5964340787,-0.1718003543
phage_resist__yahA_oe__1,-2.5862952391,0.8038488672
phage_resist__yahA_oe__2,-2.2904866543,0.8279754536
phage_resist__yahA_oe__3,-2.3376202665,0.8274993502
phage_resist__yrfF_ko__1,-4.024272332,0.0507931082
phage_resist__yrfF_ko__2,-5.5847724095,0.0712863879
phage_resist__yrfF_ko__3,-3.8556747673,0.0650255462
pollution__wt_ctrl__1,0.4481000471,0.0172266079
pollution__wt_ctrl__2,-0.5580934303,-0.2152381874
pollution__wt_ctrl__3,0.1099933832,0.1980115795
pollution__wt_urban__1,2.652390871,0.2886490177
pollution__wt_urban__2,1.4523650985,0.20995506790000001
pollution__wt_urban__3,-0.1969839418,0.4733560174
pollution__wt_diesel__1,5.5517022737,0.5465696250000001
pollution__wt_diesel__2,-0.23046677200000001,0.2183101805
pollution__wt_diesel__3,1.2043000014,-0.08858192620000001
pollution__evo_diesel__1,-0.4163485803,0.0971746414
pollution__evo_diesel__2,-2.3669789223,0.2234349686
pollution__evo_diesel__3,-1.7642558578,0.4094950985
ppGpp__wt_relAtrunc_00m__1,0.4546219875,0.3319492005
ppGpp__wt_relAtrunc_00m__2,0.9846656372,-0.1781107562
ppGpp__mut_delrelA_10m__1,-0.4911741981,0.5151213903
ppGpp__mut_delrelA_05m__1,-2.1962684709,0.2475446265
ppGpp__mut_delrelA_10m__2,-1.7051536369,0.48017774950000003
ppGpp__mut_delrelA_10m__3,-2.0676715492,0.5958911951
ppGpp__mut_delrelA_00m__1,-1.9249384658,0.40119977370000004
ppGpp__mut_delrelA_00m__2,-1.442701338,0.1438335201
ppGpp__mut_delrelA_05m__2,-0.8269873681000001,0.2497627678
ppGpp__mut_delrelA_05m__3,-0.5178578478,0.2744733115
ppGpp__mut_delrelA_00m__3,-0.3853203007,0.13502734600000002
ppGpp__wt_delrelA_10m__1,-1.7167481445,0.42452142810000004
ppGpp__wt_delrelA_05m__1,-0.2299502718,0.3354448118
ppGpp__wt_delrelA_05m__2,-0.48894550740000003,0.3107677493
ppGpp__wt_delrelA_10m__2,-1.5203211376999999,0.356790296
ppGpp__wt_delrelA_10m__3,-1.5235584141,0.4054240998
ppGpp__wt_delrelA_00m__1,0.1719937786,0.0205316558
ppGpp__wt_delrelA_00m__2,-0.0773471283,-0.0190096937
ppGpp__wt_delrelA_05m__3,0.37449977030000003,0.2981022161
ppGpp__wt_delrelA_00m__3,-0.0946466504,-0.0015219621
ppGpp__mut_relAtrunc_10m__1,-1.1709733572,0.08628390770000001
ppGpp__mut_relAtrunc_05m__1,-1.0590698772,0.2470247543
ppGpp__mut_relAtrunc_05m__2,-1.7926623176,0.1595518025
ppGpp__wt_relAtrunc_10m__1,0.2935149704,-0.2264398864
ppGpp__wt_relAtrunc_10m__2,-0.2796344817,-0.09949563310000001
ppGpp__wt_relAtrunc_10m__3,-0.3207998007,-0.1196104189
ppGpp__mut_relAtrunc_00m__1,-0.5068624871,0.4373801833
ppGpp__wt_relAtrunc_00m__3,-0.5015874449000001,0.1262072072
ppGpp__wt_relAtrunc_05m__1,0.6002744078000001,-0.1486737443
ppGpp__wt_relAtrunc_05m__2,0.1694781443,-0.1779304032
ppGpp__wt_relAtrunc_05m__3,-0.1212206623,-0.0382639589
ppGpp__mut_relAtrunc_00m__2,-0.7228404212,-0.0411937017
ppGpp__mut_relAtrunc_00m__3,-1.3936549529,0.2739500106
ppGpp__mut_relAtrunc_10m__2,-0.7030027676,0.0371068333
ppGpp__mut_relAtrunc_05m__3,-0.5590799843,0.1333583925
ppGpp__mut_relAtrunc_10m__3,-1.6309308347,0.1515123496
pressure__high_pressure__1,13.6618140972,0.4512532797
pressure__high_pressure__2,11.7997370798,0.5236134108
pressure__low_pressure__1,-0.34866801010000004,0.14282394210000002
pressure__low_pressure__2,0.34866801010000004,-0.14282394210000002
quantum_dots__ctrl__1,-1.4284908229,-0.015308413500000001
quantum_dots__ctrl__2,1.4284908229,0.015308413500000001
quantum_dots__cdte_light__1,-4.7355493464,0.1560686645
quantum_dots__cdte_light__2,-4.064385028,0.3285481067
quantum_dots__cdte_dark__1,-4.4554921731,0.11325362330000001
quantum_dots__cdte_dark__2,-4.1274697276,0.0334013566
quantum_dots__cdse_light__1,-3.9410174985,-0.013677882700000001
quantum_dots__cdse_light__2,-3.7543950434999998,0.021654259000000002
quantum_dots__cdse_dark__1,-0.4763914898,0.1105004462
quantum_dots__cdse_dark__2,-0.3521747786,0.2221131745
raman__wt__1,-0.3443373631,-0.0135722037
raman__del_cyaA__1,9.1932611769,0.3639088357
raman__del_cyaA_01mM__1,7.1194412207,0.46095916610000004
raman__del_cyaA_05mM__1,-0.635656126,0.054780729
raman__del_cyaA_1mM__1,-0.4685790347,-0.2305601965
raman__wt__2,-0.0440469911,0.0766710869
raman__del_cyaA__2,9.773603448,0.2410520917
raman__del_cyaA_01mM__2,7.6606542718,0.5265766668
raman__del_cyaA_05mM__2,-0.3533796005,-0.0591346956
raman__del_cyaA_1mM__2,-0.5010443398000001,-0.2366685024
raman__wt__3,0.3883843542,-0.0630988832
raman__del_cyaA__3,9.1418628713,0.4567556532
raman__del_cyaA_01mM__3,9.0358865387,0.5495199907
raman__del_cyaA_05mM__3,-0.2362743236,0.0965942865
raman__del_cyaA_1mM__3,-1.6562752615,0.0011928343000000001
rand_barrel__mut_nanE__1,0.4516436757,0.2385644646
rand_barrel__mut_nanE__2,-0.18005969330000002,0.2651047781
rand_barrel__mut_nanE__3,-6.0890865697,0.4663872294
rand_barrel__mut_pdxJ_1__1,0.8854963466,-0.09159513100000001
rand_barrel__mut_pdxJ_1__2,0.3315754776,-0.1562409994
rand_barrel__mut_pdxJ_1__3,-5.8302062507,-0.1744467687
rand_barrel__mut_pdxJ_2__1,0.2383522179,0.1354312622
rand_barrel__mut_pdxJ_2__2,1.0104138026,0.1330388388
rand_barrel__mut_pdxJ_3__1,1.3379544713,-0.1456354572
rand_barrel__mut_pdxJ_3__2,0.2589833509,-0.0876254857
rand_barrel__del_serB__1,0.10893914360000001,0.0828667693
rand_barrel__del_serB__2,-0.10893914360000001,-0.0828667693
rockhopper__CV104_pHDB3__1,-7.3297387152,-0.168089178
rockhopper__CV104_pHDB3__2,-7.0225544888,-0.13419593
rockhopper__CV104_pHDB3__3,-8.0940580362,-0.317443947
rockhopper__CV104_pLCV1__1,-9.0013288172,-0.1434411907
rockhopper__CV104_pLCV1__2,-6.446781318,-0.3374009811
rockhopper__CV104_pLCV1__3,-9.0072135968,-0.2019290032
rockhopper__wt_lb__1,-2.529430087,-0.22028077880000002
rockhopper__wt_lb__2,0.1852781295,-0.2093711345
rockhopper__wt_lb__3,-0.8734980645,-0.25547021410000004
rockhopper__wt_lb_aMG__1,0.5825733912000001,0.3402097819
rockhopper__wt_lb_aMG__2,4.7718618515,0.1365369576
rockhopper__wt_lb_aMG__3,4.5490391528,0.046635592600000005
rockhopper__del_sgrR_lb_aMG__1,3.3007909128,0.5854160676
rockhopper__del_sgrR_lb_aMG__2,1.5325684571,0.6623126723
rockhopper__del_sgrR_lb_aMG__3,2.4820969443,0.6806358867
rockhopper__del_sgrS_glyc_aMG__1,-4.4191629322,0.07704349390000001
rockhopper__del_sgrS_glyc_aMG__2,-1.3839454795,-0.27857764160000004
rockhopper__del_sgrS_glyc_aMG__3,-1.6053796846,-0.21983004590000002
rockhopper__del_sgrS_glyc__1,5.1845132672,-1.4102765824
rockhopper__del_sgrS_glyc__2,6.8604344221,-0.8504578969000001
rockhopper__del_sgrS_glyc__3,6.2568237481,-0.6682701253000001
rockhopper__wt_lb_aMG__4,1.3750119604,0.5350704592000001
rockhopper__wt_lb_aMG__5,1.5609840173,0.597097529
rockhopper__wt_lb_aMG__6,1.754959669,0.5921159826
rockhopper__wt_glyc_aMG__1,0.3209472956,0.0749657382
rockhopper__wt_glyc_aMG__2,2.7338286776,-0.2885777863
rockhopper__wt_glyc_aMG__3,2.4809636554,-0.6326823181
rockhopper__wt_glyc__1,0.9391316713000001,-0.7862419488
rockhopper__wt_glyc__2,6.8809989649,-1.0014739549
rockhopper__wt_glyc__3,6.6018846576,-0.9813072676000001
rockhopper__CV108_glyc_aMG__1,-4.1369187874,0.1200522682
rockhopper__CV108_glyc_aMG__2,-4.5058673916,0.41727216170000003
rockhopper__CV108_glyc_aMG__3,-5.8587747377,0.9563800054
rockhopper__wt_glyc__4,-2.7820704649,0.1449418117
rockhopper__wt_glyc__5,-3.5316905406,-0.1073948958
rockhopper__wt_glyc__6,0.18460841700000002,0.1671469347
rockhopper__wt_glyc_aMG__4,-3.4560542093,0.7572765661
rockhopper__wt_glyc_aMG__5,-4.6647454802,0.6825968103000001
rockhopper__wt_glyc_aMG__6,-6.1281736716,0.9075159064
rockhopper__wt_glyc__7,-1.1098571155,0.3460237611
rockhopper__wt_glyc__8,-3.5187882995,0.8197420794
rockhopper__wt_glyc__9,-0.6877707751000001,0.2031034452
rockhopper__wt_glyc__10,-0.0176080671,0.0281896127
rockhopper__wt_glyc__11,-1.4303341278000001,0.42966999380000004
rockhopper__wt_glyc__12,-1.5285043203000002,0.7376004284000001
rpoD__wt__1,-0.0386577996,0.0144533035
rpoD__wt__2,0.18308940370000001,-0.0203179288
rpoD__rpoD_mut__1,-2.2863322744,-0.0562609125
rpoD__rpoD_mut__2,1.6717036959,-0.2420967022
rpoD__rpoD_mut__3,-1.1634646547,-0.2230582741
rpoD__wt__3,-0.1444316041,0.005864625300000001
rpoN_peptide__ctrl__1,-0.419386617,0.0303553617
rpoN_peptide__ctrl__2,-0.0643367584,0.0043498732
rpoN_peptide__ctrl__3,0.4837233755,-0.0347052349
rpoN_peptide__nminus__1,-0.1086940593,0.1029054732
rpoN_peptide__nminus__2,0.1473025108,0.0302733442
rpoN_peptide__nminus__3,0.3999671591,0.084354342
rpoN_peptide__nplus__1,11.5065794018,-0.45405325430000004
rpoN_peptide__nplus__2,11.4708006151,-0.473393924
rpoN_peptide__nplus__3,11.6042824204,-0.4473285695
rpoN_peptide__s54_wt__1,-0.33877047180000003,-0.2185202124
rpoN_peptide__s54_wt__2,-0.3077899368,-0.15985139480000002
rpoN_peptide__s54_wt__3,-0.4832245922,-0.1955964737
rsd__wt_ee__1,-0.0980152836,0.045259059500000004
rsd__wt_ee__2,0.0980152836,-0.045259059500000004
rsd__del_rsd_ee__1,0.060407674700000004,-0.039221110000000003
rsd__del_rsd_ee__2,-0.2909465759,0.0543527721
rsd__del_ssrS_ee__1,-0.467691982,0.18207195880000002
rsd__del_ssrS_ee__2,-0.3328164081,0.2110335287
rsd__del_rsd_ssrS_ee__1,6.3229035056,0.908008094
rsd__del_rsd_ssrS_ee__2,7.0746825703,1.1503067939
rsd__del_rpoS_ee__1,0.6246022407,0.12331528280000001
rsd__del_rpoS_ee__2,-0.4414346582,-0.0560855236
rsd__wt_me__1,0.1369231887,-0.3193452027
rsd__wt_me__2,1.2710770411,-0.4702037545
rsd__del_rpoS_me__1,1.5589351228,-0.36843640920000004
rsd__del_rpoS_me__2,3.4199631043,-0.3237943943
rsd__wt_ts__1,5.2600103828,-0.0751807053
rsd__wt_ts__2,4.6772345819000005,-0.2536857035
rsd__del_rsd_ssrS_ts__1,7.953065986,-0.18121867730000002
rsd__del_rsd_ssrS_ts__2,8.0441774834,-0.08311549330000001
rsd__del_rpoS_ts__1,5.6523729771,0.5675478318
rsd__del_rpoS_ts__2,6.6697932756,0.47887483480000004
rsd__wt_s__1,4.9226565424,0.3873556168
rsd__wt_s__2,5.4823418897,0.1015169236
rsd__del_rsd_s__1,5.5160905523,-0.0930943733
rsd__del_rsd_s__2,5.4391654113,0.0016089801000000001
rsd__del_rsd_ssrS_s__1,6.6857367066,0.8420065403
rsd__del_rsd_ssrS_s__2,6.6534203552,0.7912816374
rsd__del_rsd_ls__1,5.4282958382,-0.0529769921
rsd__del_rsd_ls__2,5.5649375056,0.0801929176
rsd__del_ssrS_ls__1,5.7599468598,0.2502055307
rsd__del_ssrS_ls__2,5.6425969669,-0.0210526542
rsd__del_rsd_ssrS_ls__1,7.7811223239,0.2766633385
rsd__del_rsd_ssrS_ls__2,7.7803887567,0.3719032882
rsd__del_rpoS_ls__1,5.2160770783,0.7382005863000001
rsd__del_rpoS_ls__2,5.0835013508,0.7660724378
sdsR_ryeA__wt_3h__1,-0.0589730563,0.6185407673000001
sdsR_ryeA__wt_8h__1,12.2649715104,0.8196884574000001
sdsR_ryeA__wt_3h__2,0.0589730563,-0.6185407673000001
sdsR_ryeA__wt_8h__2,15.0648507272,0.8166315467
starve_series__t00_growth1__1,-1.2257689963,0.0915819788
starve_series__t00_growth1__2,0.30678895040000004,0.0137155069
starve_series__t00_growth1__3,-1.0769301446,0.0433381278
starve_series__t00_growth1__4,1.9959101905,-0.1486356134
starve_series__t01_starve__1,-0.3396870092,0.5720056066
starve_series__t01_starve__2,0.5891476223000001,-0.0910412768
starve_series__t02_starve__1,-3.5313190695000003,-0.1602841141
starve_series__t02_starve__2,-3.474930912,-0.31506688110000003
starve_series__t03_starve__1,-4.3186993668,0.16269304710000002
starve_series__t03_starve__2,-4.0679356245,0.1469882023
starve_series__t04_starve__1,-5.1524235248,0.2112467926
starve_series__t04_starve__2,-5.2787367574,-0.0735608931
starve_series__t05_starve__1,-6.3137160879,0.3097878922
starve_series__t05_starve__2,-5.1412993267000004,0.3054295647
starve_series__t06_starve__1,-5.5485690403,0.4307860831
starve_series__t06_starve__2,-5.0640955101,0.3365779531
starve_series__t07_starve__1,-4.0040467075,0.3934366841
starve_series__t07_starve__2,-3.4413088615,0.3026477732
starve_series__t08_starve__1,-2.0891484828,0.3233830253
starve_series__t08_starve__2,-1.6291408794,0.36286502860000003
starve_series__t09_starve__1,-0.0676820206,0.33398642510000004
starve_series__t09_starve__2,-0.11404938190000001,0.1960036972
starve_series__t10_starve__1,1.2278032263,0.41727890570000004
starve_series__t10_starve__2,1.8638167598000002,0.2947088078
starve_series__t11_starve__1,3.5781983840000002,0.3163317263
starve_series__t11_starve__2,4.0833275638,0.3585480817
starve_series__t12_starve__1,3.270336704,0.33133068390000003
starve_series__t12_starve__2,3.6141041517,0.3170686856
starve_series__t14_starve__1,3.2724338942,0.43658124730000003
starve_series__t14_starve__2,4.4423860355,0.2068699007
starve_series__t16_starve__1,3.3997050903,0.4443380772
starve_series__t16_starve__2,3.6454767833,0.3578936787
starve_series__t17_starve__1,3.0588984229,0.6649228061
starve_series__t17_starve__2,3.0070578609,0.5866407349
starve_series__t18_starve__1,2.7940741349,0.7579347754
starve_series__t18_starve__2,2.1040400497,0.5178770405
starve_series__t20_starve__1,1.9810548176,-0.4135395544
starve_series__t20_starve__2,1.9241942518,-0.4172974786
starve_series__t21_growth2__1,9.4124863551,-0.5102723068
starve_series__t21_growth2__2,9.1257457374,-0.3431291691
starve_series__t22_growth2__1,5.4811539505,0.2836745028
starve_series__t22_growth2__2,6.9274420193,-0.1612810483
starve_series__t23_growth2__1,5.678222303,-0.0602714233
starve_series__t23_growth2__2,5.9241952948000005,-0.0097968403
starve_series__t25_growth2__1,10.3265598241,0.1370545042
starve_series__t25_growth2__2,10.6772013908,0.039035245100000004
starve_series__t26_growth2__1,5.9775548408,0.2125818976
starve_series__t26_growth2__2,7.304774953,-0.08879570190000001
starve_series__t27_growth2__1,3.2154456142,-0.0850564164
starve_series__t27_growth2__2,2.9498966526,-0.09484481410000001
starve_series__t28_growth2__1,1.2695686792,-0.16105459490000001
starve_series__t28_growth2__2,1.5432219323,-0.10463564060000001
time_course__lb_4hr__1,0.0054847965,-0.018041486500000002
time_course__lb_4hr__2,0.16915483280000002,-0.012953447600000001
time_course__lb_4hr__3,-0.17463962930000002,0.0309949342
time_course__lb_8hr__1,11.2549254062,0.2898445644
time_course__lb_8hr__2,12.2611612385,0.2254398709
time_course__lb_8hr__3,10.7326596943,0.09417981680000001
time_course__lb_24hr__1,13.2526860133,1.1925754461
time_course__lb_24hr__2,13.6591328897,1.2483474887
time_course__lb_24hr__3,13.5074244877,1.2421802259
time_course__lb_72hr__1,17.9022230237,1.8021117028
