,A,Fnr,NikR,RpoN,NarL
ecoli_00283,1.2100643101,-0.557564307,0.12886509100000001,-0.2007496575,-0.2913766035
ecoli_00284,1.3966037866,-0.55390057,0.40422148300000005,-0.1041754705,-0.2493271775
ecoli_00285,8.84642802,-1.103463808,0.07999623800000001,-0.6218984005,-0.7299638995000001
ecoli_00286,5.7335384022,-0.7432087820000001,-0.242346304,-0.5839646795,-0.7226907685
ecoli_00287,5.5266842575,-0.7526202150000001,-0.105647817,-0.45300003250000004,-0.1649925865
ecoli_00288,1.4028093286,-0.41916110700000003,-0.43148340900000004,-0.5385766335000001,-0.3955289275
ecoli_00289,1.4478711721,-0.609506733,0.039516347,-0.3668799975,-0.4614789295
ecoli_00290,0.9452270372,-0.60441007,-0.36540858200000004,-0.3155679335,-0.2564717945
ecoli_00291,2.13144812,-0.43235832,0.14766314700000002,-0.1009341795,-0.0561660795
ecoli_00292,1.4877192556,-0.606702598,-0.10175908900000001,-0.2546691535,-0.0977709825
ecoli_00293,1.448504083,-0.5499352390000001,-0.313781945,-0.40340550750000004,0.0432040395
ecoli_00294,1.3997083429,-0.502872402,-0.217353599,-0.3678198875,-0.0254979635
ecoli_00295,1.3946633953,-0.582336814,-0.39445210900000005,-0.8875475355,-0.8959829055
ecoli_00296,1.1973563546000001,-0.559977896,-0.164957065,-0.7537812915000001,-0.9659653555000001
ecoli_00297,1.1038413587,-0.600151792,-0.5890660360000001,-0.32932624050000003,0.006563358500000001
ecoli_00298,1.8538694998,-0.536388949,-0.214740956,-0.1580608585,0.20412599850000002
ecoli_00299,3.7599797309,-0.8817682130000001,-0.253754696,-0.6353274335,-1.1638198045
ecoli_00300,3.5217175813,-0.867665945,-0.23203899100000003,-0.7252746255,-1.2477763025
ecoli_00301,4.5383152985,-0.7937296570000001,-0.153790229,-0.5979053565,-0.6137973695
ecoli_00302,13.28768684,-1.334528925,0.7144344060000001,-0.36403217250000003,0.0829422195
ecoli_00303,1.8611483997,-0.626396132,-0.377718528,-0.1925102585,-0.0494158055
ecoli_00304,3.5225570944999998,-0.590486033,-0.5675336710000001,-0.4212613405,-0.0662774065
ecoli_00305,5.788959754,-1.5730570959999999,-0.00165506,0.0905275655,0.0309599235
ecoli_00306,5.6756902987,-1.5773257790000001,-0.046330326000000005,-0.028343522500000003,-0.0016961125
ecoli_00307,7.6013183078,-2.032580734,-0.07746324,-0.0886333495,-0.043633226500000004
ecoli_00308,8.1117098051,-2.029661312,-0.156549819,0.0306147075,0.0596387385
ecoli_00309,11.1411683993,-2.266448492,0.334243817,-0.0059721975,0.2125941685
ecoli_00310,11.0378565426,-2.358642473,0.569071546,0.0742940055,0.2025237555
ecoli_00311,10.427275843,-2.30937575,0.409412092,-0.1555023795,0.3216119255
ecoli_00312,7.9188503735,-0.821020288,0.30983286200000004,0.0782791145,0.3095147625
ecoli_00313,1.7324896444,-0.544667939,-0.244569632,-0.2155050915,0.0021142935
ecoli_00314,1.5664214743,-0.530756546,-0.15694079800000002,-0.2042967585,0.1372844705
ecoli_00315,13.1956058652,-2.548110757,1.018783691,-0.1498709755,0.7491145085
ecoli_00316,13.41202171,-2.574525767,1.074004484,-0.1392940585,0.6345051145
ecoli_00317,12.5024082232,-2.5041279210000003,0.8343502660000001,0.0115364335,0.9392737995
ecoli_00318,12.3691155747,-2.445112978,0.6916987800000001,0.0398572935,1.0102653855
ecoli_00319,2.18096089,-0.505443239,0.146059472,-0.5764822375,-0.1866845735
ecoli_00320,2.6471771189,-0.5051048730000001,0.215360831,-0.4922614065,-0.20458765950000002
ecoli_00321,5.3838760509,-1.639778015,-0.24543415200000002,-0.32117187350000004,0.22164052750000002
ecoli_00322,5.378288814,-1.525707863,0.180114841,-0.2823155285,0.12060501250000001
ecoli_00323,0.9452004443,-0.8089780310000001,0.021297718,-0.6475323565000001,-1.1792619845
ecoli_00324,0.2640988201,-0.6878140150000001,-0.016817474000000002,-0.5660511595000001,-1.2122088055
ecoli_00325,1.1572679267,-0.770999387,-0.075869193,-0.6317375725000001,-1.2092205445
ecoli_00326,-0.4018892571,-0.5165665970000001,-0.041225252000000004,-0.2562616105,-0.7819696075
ecoli_00327,7.4013663037,-0.49981868,0.9230349350000001,-0.2800959135,-0.41918834250000003
ecoli_00328,7.6288745136,-1.053543247,0.5665076960000001,-0.20979638350000002,-0.4418706255
ecoli_00329,10.2012548331,-0.876172555,1.024389888,-0.1113272695,-0.3740276255
ecoli_00330,9.2573245238,-1.004410894,0.524344806,-0.1168814145,-0.3782253115
ecoli_00331,6.932689455,-0.9421467330000001,0.325349796,-0.3211070615,-0.7739573245
ecoli_00332,7.2244031341,-1.093086918,0.05986144,-0.4334807255,-0.8888965105000001
ecoli_00333,5.9842276623,-0.979628476,0.266405385,-0.32854685850000004,-0.9141537815
ecoli_00334,2.4282286978,-0.589808277,0.154058532,-0.4067040685,-1.1604518145
ecoli_00335,3.0945619084000002,-1.166562635,-0.46161280400000004,-0.7690475815000001,-1.5072900635000002
ecoli_00336,-0.1570916922,-0.672576971,-0.200642796,-0.7896709075,-1.4919827405000001
ecoli_00337,5.2235619311,-1.09189336,-0.21420249100000002,-0.5079082875,-0.9541385955
ecoli_00338,5.6146697195,-1.139352826,-0.088478373,-0.5136062095,-1.0521794555
ecoli_00339,2.0450004387,-1.045196496,-0.395255638,-1.0488298425,-1.6118221615000001
ecoli_00340,3.0030450225,-0.7250733540000001,-0.022601959,-0.7677674225000001,-1.4187666805
ecoli_00341,1.3213816550000002,-0.735836771,-0.431636671,-1.0040422965,-1.5853093894999999
ecoli_00342,0.8708634802,-0.803938064,-0.38342629500000003,-0.9743311685,-1.4801573155
ecoli_00343,6.8536161742,-1.402755684,-0.469799493,-0.7348181785,-1.0670861065
ecoli_00344,7.4627866328,-1.428067927,-0.5813223200000001,-0.7374540895,-0.9915333705
ecoli_00345,6.0638005308,-1.098697508,-0.033521507,-0.5476945355,-0.9357440225
ecoli_00346,5.9033154538,-1.1274932340000001,-0.103144551,-0.5966921155,-0.8875884925
ecoli_00347,0.0507565818,-0.5360552860000001,-0.364917849,-0.5030088485,-0.3760668075
ecoli_00348,-0.10959608650000001,-0.536045576,-0.267892444,-0.47050639050000004,-0.38049006350000003
ecoli_00349,0.24230197450000002,-0.524884001,-0.279674588,-0.6809120685000001,-0.9001993245000001
ecoli_00350,0.1141799306,-0.48640995000000004,0.074393445,-0.7789388945,-0.7239035175
ecoli_00351,-0.5528356433,-0.446965349,0.43699790200000005,-0.5732511435000001,0.0858218905
ecoli_00352,0.2165307444,-0.467055863,0.058768961,-0.7276872855000001,-0.7092105915
ecoli_00353,0.6963100296,-0.494457847,-0.22735195100000002,-0.5727720955,-0.6891163765
ecoli_00354,0.47131636730000004,-0.541468839,-0.13815548,-0.6420311575000001,-0.7073035485
ecoli_00355,0.0487228554,-0.355877681,0.32824160500000005,-0.2539979485,0.14320868650000002
ecoli_00356,-0.3041889079,-0.371652078,0.23212265,-0.2463934045,0.056953975500000004
ecoli_00357,-0.0180474467,-0.330622578,0.404708202,-0.2773780415,-0.1039783605
ecoli_00358,0.038677558800000005,-0.390185284,0.472304608,-0.2895602155,-0.22807424850000002
ecoli_00359,7.1598298431,-0.8311115560000001,0.390763183,-0.15440206550000002,-0.10879174350000001
ecoli_00360,7.0818103311,-0.8662979580000001,0.38345588900000005,-0.1285630515,-0.1511696985
ecoli_00361,7.7296447815,-0.770292729,0.545789282,-0.3563040015,-0.3593032335
ecoli_00362,7.3849263983,-0.7893792930000001,0.552216693,-0.2940268075,-0.42999641250000004
ecoli_00363,-0.11239480040000001,-0.893828944,-1.948205932,-0.19254825350000002,-1.2446789615
ecoli_00364,0.0546372408,-0.8991160770000001,-2.093737076,-0.0069729905,-1.3104621935
ecoli_00365,11.0393644961,-1.5575180670000002,-1.169092022,-1.4277807655,-0.6316149025000001
ecoli_00366,11.558459116,-1.58392193,-0.631128158,-0.7138445255,-0.3341771625
ecoli_00367,3.3101616742,-1.179529736,-2.455406629,-1.6206768645,-2.6131021825
ecoli_00368,4.2663831646,-1.261389653,-2.206520926,-1.5540019985,-2.5333668405000003
ecoli_00369,0.4211649913,-0.9119070650000001,-2.765173365,-0.6042016265,-2.3783633935
ecoli_00370,0.7560664421000001,-1.133278434,-1.631423998,-0.32353194750000003,-1.9206515735
ecoli_00371,9.9451594291,-1.653565839,-1.585434395,-1.1787768155,-1.4034768095
ecoli_00372,11.1248523051,-1.832894068,-1.946744245,-1.2187590125,-1.0727006215000001
ecoli_00373,4.435476387,-1.464487794,-2.92310178,-1.8631709255,-2.9774129215
ecoli_00374,4.9968966635,-1.4166246660000001,-3.159503843,-1.6599600125,-3.0560450505
ecoli_00375,1.6041391998,-0.46760251500000005,-1.9987415730000002,0.2735606665,-1.8272529995
ecoli_00376,1.966860943,-0.569228457,-2.181221335,0.2572504015,-1.6281453685
ecoli_00377,3.9505179007,-0.7884398340000001,-2.373581603,-0.5835285005,-1.6446397755
ecoli_00378,3.7040050691,-0.754359556,-2.683641566,-0.5953394565,-1.6024175795
ecoli_00379,5.6689797528,-0.686895557,-1.7854629260000001,-0.5203182055,-2.2186303355
ecoli_00380,5.4162324881,-0.741423825,-2.233116796,-0.5073662345000001,-2.2708530125
ecoli_00381,1.9622198603,-0.60199696,-1.948457538,0.0852633545,-1.5982843585
ecoli_00382,3.3614685444,-0.801525192,-2.095616083,0.1457137845,-1.5207189815
ecoli_00383,3.7523559183,-0.830792595,-2.474799515,-0.2890664925,-2.0186258885
ecoli_00384,4.0949544547,-0.741680714,-2.784801093,-0.18241129250000002,-1.8782758075000001
ecoli_00385,3.9970311015,-1.081759613,-2.203172551,-0.5600824835,-2.2702762055
ecoli_00386,3.5666576194,-1.061934583,-2.523737445,-0.6767745725000001,-2.4516748775
ecoli_00387,1.1698969308,-0.775849203,-2.580087345,0.43428186150000003,-1.3917499185
ecoli_00388,1.3964743843,-0.853964598,-2.283607608,0.4325959225,-1.6073914875000002
ecoli_00389,6.2623066991,-1.010053522,-1.6413007450000001,-0.5331122905,-1.6759964105
ecoli_00390,6.0731342586,-0.9865308030000001,-2.153961764,-0.6723085365,-1.9203096015
ecoli_00391,3.8105055987,-0.659868235,-2.606613562,-0.8066460445,-2.2605209705
ecoli_00392,3.7581704758,-0.729364565,-2.903636446,-0.7385115715,-2.1954210295
ecoli_00393,1.6138567045999999,-0.31695025400000004,-0.35308823100000003,-0.4863226565,-0.6455651495
ecoli_00394,1.5809961608,-0.340003802,-0.096588344,-0.5547234925,-0.6768525995
ecoli_00395,1.5392066290000002,-0.375398277,-0.20158940800000003,-0.4694425855,-0.5762783755
ecoli_00396,2.1315788815,-0.34373242200000004,-0.13267207,-0.44796744450000003,-0.6036873375
ecoli_00397,0.9884282257,-0.629555328,0.446407178,-0.0295299795,0.39378304550000004
ecoli_00398,1.0687561775,-0.7233255390000001,0.579652493,0.0063114185,0.4017930665
ecoli_00399,1.7177547879000001,-0.41708877800000005,0.239800383,-0.0866435655,-0.5350687825
ecoli_00400,1.3024001517000001,-0.416571966,0.093490428,-0.10088509450000001,-0.4399935325
ecoli_00401,2.0087378619,-0.35677252800000003,-0.24152951700000003,-0.5291750435,-0.7768702585
ecoli_00402,1.9670300476,-0.5292693580000001,-0.06597836700000001,-0.8200618455,-0.7295481665
ecoli_00403,9.8555282628,-1.1714352350000001,0.667574548,-0.5761194285,-1.3677582405
ecoli_00404,8.8938655529,-1.201384863,0.5074762340000001,-0.4985162905,-0.6799400215
ecoli_00405,1.803353436,-0.6191741980000001,-0.132719954,-0.3221970535,-0.7456317545000001
ecoli_00406,1.5722278412000001,-0.571577828,-0.173556667,-0.2184577975,-0.6637240275
ecoli_00407,2.0710100089,-0.722721968,-0.380952993,-0.7110767065,-0.8143446075
ecoli_00408,2.3665427881,-0.68571509,-0.20910931200000002,-0.6720003175,-0.7327369645
ecoli_00409,8.9459590625,-1.597203914,0.088062154,-0.6911875015000001,-0.8433266235
ecoli_00410,2.6132317994000003,-1.099440647,0.059353104000000004,-0.5796304535,-0.7923595355
ecoli_00411,2.0858588733,-0.510796904,-0.41002610500000003,-0.6668791315,-0.7568600765
ecoli_00412,1.7612362988,-0.444346291,-0.40907030400000005,-0.5694105275,-0.6745658195
ecoli_00413,3.2756014199,-0.445443578,-0.807640291,-0.7970919045,-0.4799404205
ecoli_00414,3.3105507988,-0.33888177,-0.629831282,-0.8461084205,-0.4385081025
ecoli_00415,4.2678511819,-0.36460928,0.077099808,-0.19908843750000002,-0.08856976650000001
ecoli_00416,4.0663341189,-0.5246024060000001,0.080972705,-0.4070465515,-0.12219313550000001
ecoli_00417,2.0511640485,-0.6861498490000001,-1.023967725,-0.5594960895000001,-0.47335504850000004
ecoli_00418,1.9173802414,-0.6402435630000001,-0.403652589,-0.5038592885000001,-0.41035295650000003
ecoli_00419,1.6631692908,-0.5045901850000001,-0.697518827,-0.6562123495000001,-0.3083690125
ecoli_00420,2.3206624456,-0.512467405,-0.6374567800000001,-0.6598558995,-0.31723146550000003
ecoli_00421,3.9081624577,-0.325212596,0.18988145,-0.0738277085,0.4310402935
ecoli_00422,4.5549155364,-0.332838362,0.0069177940000000005,-0.12185689350000001,0.2820975975
ecoli_00423,1.2473701775000001,-0.6325393610000001,-0.466834008,-0.4791588485,-0.3300921685
ecoli_00424,1.1233596716,-0.553225578,-0.6076569270000001,-0.4254981295,-0.24252976950000002
ecoli_00425,1.5948377337,-0.497033549,-0.384721986,-0.7666888895,-0.8644760725
ecoli_00426,1.8345291903,-0.42973484100000003,-0.5521239450000001,-0.7144685355,-0.7912126085000001
ecoli_00427,1.7664032555,-0.5066094210000001,-0.8662642260000001,-0.8098953175,-0.4892257485
ecoli_00428,1.6648421777,-0.476166085,-0.47475802600000006,-0.7267048265,-0.4169995815
ecoli_00429,1.4055333036,-0.54083384,-0.458983034,-0.8316562655,-0.6802163475
ecoli_00430,1.3238350076,-0.542365552,-0.487309005,-0.7900438585,-0.6042122615000001
ecoli_00431,1.3464445955,-0.446139218,0.30979149500000003,-0.15745627850000002,-0.2540971175
ecoli_00432,0.8275565471,-0.6800252410000001,0.304169684,-0.1742302655,0.1077505785
ecoli_00433,1.6716378059,-0.6060665230000001,0.39801999800000004,-0.3817692005,-0.20135758250000002
ecoli_00434,1.7756780735,-0.6258130630000001,0.30639283100000003,-0.4245381205,-0.2117078195
ecoli_00435,0.873189929,-0.5646101130000001,-0.239894449,-0.40481923750000004,-0.8579470845
ecoli_00436,1.1601402993,-0.5686878670000001,-0.41790636800000003,-0.3913237745,-0.8320020885
ecoli_00437,1.8223486277,-0.651898806,-0.5056962230000001,-0.8734479885,-0.9100796795
ecoli_00438,1.3482843944,-0.6178540090000001,-0.632701932,-0.8586481575,-0.8913156855000001
ecoli_00439,8.0017776688,-1.029492911,0.095121863,-0.5614283555,-0.5701095055000001
ecoli_00440,3.7242334398,-0.68996751,0.23208123600000002,-0.4530128035,-0.5118017245
ecoli_00441,1.0942906709,-0.683328931,-0.098628007,-0.5154001985000001,-0.6838693685
ecoli_00442,1.341208501,-0.47066650200000004,0.013095803000000001,-0.4354985195,-0.5485812645
ecoli_00443,1.7631694673,-0.720102758,-0.36923271900000004,-0.8158610125,-1.0055411605
ecoli_00444,2.1483771995,-0.757716979,-0.20821474,-0.8157719835,-0.9989605035
ecoli_00445,2.0695331809,-0.613270037,0.271628031,-0.4651136655,-0.7385856815
ecoli_00446,2.6190779571,-0.634533915,0.5217657010000001,-0.3570846035,-0.4397113315
ecoli_00447,3.8188702268,-1.473940054,-0.5438694980000001,-0.6523027445,-0.8010420485
ecoli_00448,5.3946974108,-1.567203776,-0.416771219,-0.6094151285,-0.7811465095
ecoli_00449,1.518819406,-1.124824807,-0.42465962500000004,-0.42264461950000004,-0.3802087295
ecoli_00450,2.8157228651,-1.181267665,-0.602598921,-0.4752205505,-0.3273251775
ecoli_00451,6.0460661039,-1.3757046910000001,-0.525675674,-0.6224597265,-0.9761005145
ecoli_00452,5.5793776869,-1.376913207,-0.48050803700000005,-0.5870771115,-0.7803540805
ecoli_00453,3.7907417995,-1.441781878,-0.38206836,-0.5607076005,-0.5638357965
ecoli_00454,3.1694686418,-1.43565696,-0.766509745,-0.4169587135,-0.5128694395
ecoli_00455,9.5808839934,-1.529352188,-0.353237244,-0.1813430455,-0.5654890545
ecoli_00456,9.6537514232,-1.4608699120000002,-0.539498275,-0.0386154645,-0.4132689665
ecoli_00457,9.3016423585,-1.573940725,-0.5875635370000001,0.022399969500000002,-0.3804213775
ecoli_00458,9.274514674,-1.587397541,-0.36844016100000004,0.1127247755,-0.1910178925
ecoli_00459,10.0391307309,-1.610960337,-0.38881896800000004,-0.0561102235,-0.4846049565
ecoli_00460,10.4905921659,-1.537168137,-0.275435306,-0.0407660725,-0.4006434665
ecoli_00461,3.1586917434,-0.7947728310000001,-2.234278831,-1.3070438615,-1.4537137615
ecoli_00462,3.2694912433,-0.711595816,-2.518816476,-0.9103765525,-1.1451116345
ecoli_00463,7.444378785,-1.959879614,-1.424529122,-0.07423724050000001,-0.3820145015
ecoli_00464,7.8024679108,-1.992148699,-2.052531436,-0.1987189185,-0.3027732245
ecoli_00465,1.4228494244,-0.9138769640000001,-2.9094225060000003,-0.4260438495,-1.5646758445
ecoli_00466,1.0808191238,-0.8770422170000001,-2.233341206,-0.4191549785,-1.6569003935
ecoli_00467,12.1638017858,-1.8100021380000002,0.724670727,0.1901894335,0.2682209975
ecoli_00468,12.0734493692,-1.911786533,0.7929071,0.1126508125,0.5264552055
ecoli_00469,0.7981660836000001,-0.7551962090000001,-2.842708978,-0.4017095755,-1.4637153035
ecoli_00470,0.8242244263,-0.8057040050000001,-2.434478869,-0.4281497185,-1.4390991645
ecoli_00471,0.2715706383,-1.272700713,-2.354911888,-1.3940491065,-1.1978485065
ecoli_00472,1.0291242443,-1.285143709,-2.121160542,-1.3759399465,-1.0672774624999999
ecoli_00473,7.1492852082,-1.767592873,-1.468654109,-0.1651914605,-0.5703100065
ecoli_00474,7.5648924914,-1.663140319,-1.211632483,-0.036922960500000004,-0.2487453895
ecoli_00475,9.5554175658,-1.092642111,-0.224725425,0.2530436345,-0.3636793205
ecoli_00476,10.0009643008,-1.03221939,-0.125287434,0.2711247095,-0.1807132055
ecoli_00477,9.4187680954,-1.824259277,-1.273635533,0.0610994165,-0.4904922565
ecoli_00478,9.1410667518,-1.824737212,-1.124259584,-0.028130071500000003,-0.5804042375
ecoli_00479,0.3372498117,-0.49775268800000005,-0.317591444,-0.0036972305000000003,-0.46113588050000004
ecoli_00480,0.32854756020000003,-0.48845080900000004,-0.49917715900000004,0.015772499500000002,-0.4103342555
ecoli_00481,-0.1238331119,-0.629519641,-1.309582706,0.0158162155,-0.6257547715
ecoli_00482,-0.5540519518,-0.510347726,-0.974939521,0.028188571500000002,-0.4813081515
ecoli_00483,5.4032669135999996,-1.330013863,-0.75731684,-0.3004514575,-0.5446831015
ecoli_00484,5.7881343573,-1.340629176,-0.843008521,-0.2269969835,-0.5484098885
ecoli_00485,4.7827270999,-2.154292839,-2.327808963,-2.3662006385,-2.4385274455
ecoli_00486,4.4968520034,-2.186921256,-2.111834762,-2.3873792415,-2.4518684995
ecoli_00487,2.5521143751,-0.363607589,-2.550590084,-1.1646445325,-1.5638156054999999
ecoli_00488,2.0074074037,-0.26936122900000004,-2.066205017,-1.0726627075,-1.6198489715000002
ecoli_00489,10.3827692528,-1.5861596310000001,-0.664227345,-0.16685125650000002,-0.4140866385
ecoli_00490,10.3098137723,-1.554112041,-0.96995777,-0.1528363975,-0.3156676095
ecoli_00491,1.3120346592,-0.982470728,-0.599023069,-0.2308365705,-1.1970788515
ecoli_00492,1.1058858521,-0.9951957260000001,-0.422795544,-0.2319223505,-1.2487042325
ecoli_00493,4.9825770139,-1.358499992,-0.639304298,0.0125969325,-0.4872285585
ecoli_00494,5.1272575212,-1.388633639,-0.664669551,0.060915250500000004,-0.43775212750000003
ecoli_00495,-0.36215132,-0.989835321,-0.939714558,0.1228450845,-0.1159621485
ecoli_00496,-0.6917114405,-1.046526627,-0.686926087,0.0687252155,-0.3606601305
ecoli_00497,0.9176576908,-0.627626621,-2.578654198,-0.3972351395,-1.2507584405
ecoli_00498,0.7568065264,-0.594704153,-2.241990037,-0.4348531185,-1.3054678685
ecoli_00499,-0.21473251640000002,-0.6038745640000001,-1.202634432,-1.14035e-05,-0.6241446925
ecoli_00500,-0.2699336026,-0.619591071,-0.82197257,-0.0027724815,-0.7729185295000001
ecoli_00501,2.5283559521,-0.9148683420000001,-1.592142721,-0.1843097545,-1.0277409525
ecoli_00502,3.229293437,-0.9852227830000001,-1.409398119,-0.12013272350000001,-0.8030274405000001
ecoli_00503,2.9310296561999998,-0.49219957300000006,-1.859993068,-0.8242077115,-0.7731925865
ecoli_00504,2.6348600386000003,-0.5109897880000001,-1.607163913,-0.8636889035,-0.6362122115000001
ecoli_00505,9.4487705667,-1.3424401160000001,-0.78647336,-0.2947850685,-0.5131804205
ecoli_00506,9.5011246108,-1.381257632,-1.047879217,-0.3596543125,-0.4637121335
ecoli_00507,7.4227437522,-1.647171522,-0.6975809040000001,0.09347013950000001,-0.3308512255
ecoli_00508,7.5232941086,-1.672436319,-0.92901413,-0.2085698125,-0.5648129185
ecoli_00509,7.2083690908,-1.592588379,-0.691850022,-0.1766728435,-0.4023529275
ecoli_00510,7.6868716932000005,-1.618416323,-0.751297015,-0.2238188015,-0.6673889215000001
ecoli_00511,8.3607209625,-1.822635071,-1.9426779230000002,-2.0496042975,-1.9433092615
ecoli_00512,8.0302418756,-1.744095974,-1.740516653,-2.0621163545,-1.9217833885000002
ecoli_00513,0.7441807432,-0.5684677490000001,-3.251447425,-0.44156524350000004,-1.2674985455
ecoli_00514,0.9095163958,-0.546228793,-2.310573168,-0.4725023485,-1.2846637914999999
ecoli_00515,4.5777929072,-1.034137505,-1.091564826,-0.1539710705,-0.8197582785
ecoli_00516,4.4481632626,-1.030251514,-0.9425832930000001,-0.0834836115,-0.9198018515
ecoli_00517,1.7439032557,-0.004000038,-1.180287908,-0.0394391575,-2.2131058125
ecoli_00518,5.612350732,-0.298286875,-1.370919503,0.1377660055,-2.1104281645
ecoli_00519,6.6264289815,-0.390843082,-1.2839899030000002,0.6510062555,-1.5516010224999999
ecoli_00520,2.8311417751,-0.357732802,-1.548235906,0.3599432515,-1.6620210775
ecoli_00521,4.4686629465,-0.113309328,-1.2393553210000001,0.4836252525,-1.6107359365
ecoli_00522,3.6477605225,-0.344769418,-1.5923282040000002,0.3568816365,-1.8849882574999999
ecoli_00523,5.0640358587,-0.24647739000000002,-1.557403276,0.5070291985000001,-2.1288456345
ecoli_00524,3.1415504569,0.529609298,0.210070208,-0.5664110875,-0.8554140595
ecoli_00525,3.2845242842,0.48756842800000005,-0.001192862,-0.5829658875,-1.0307259295
ecoli_00526,2.3321624397000003,0.392257358,0.14687618800000002,-0.4466793015,-1.0543742515
ecoli_00527,2.3342488409,0.350241148,0.066604563,-0.4972754545,-0.9881753885000001
ecoli_00528,5.0341056379,0.9029290280000001,-2.109846916,0.1719268205,-2.0783476535
ecoli_00529,10.2643383443,0.609610548,-0.150383934,-0.2874407815,-2.0746081035
ecoli_00530,5.8020263062,0.641891428,-1.092846236,-0.1191375105,-2.1275063915
ecoli_00531,8.6068049433,0.6362542680000001,-0.77290665,-0.6057514295,-2.3579970185
ecoli_00532,5.9878477481,-0.069928169,-1.738664647,-0.1675098355,-1.8370052495
ecoli_00533,5.6831778442,-0.356938888,-1.256447849,-0.1861682405,-1.7173618165
ecoli_00534,6.5934832927,-0.20300362200000002,-1.857495039,-0.1088473395,-1.7870395075
ecoli_00535,5.9711602412,-0.56719329,-1.112572938,-0.1782246505,-1.6567116115
ecoli_00536,2.913824359,0.176819585,-1.985333168,0.2538954225,-2.4111822805
ecoli_00537,2.8722403778,-0.014051734000000001,-1.760839207,0.3837116365,-2.2699596575
ecoli_00538,3.0315720272,0.16454690600000002,-2.061539556,0.28437785050000003,-2.3179693285000003
ecoli_00539,4.4383913257,0.04942089,-1.748822786,0.3035489375,-2.0950462525
ecoli_00540,5.8759122132,1.140941988,-2.231251889,0.16083152150000002,-2.3321637485
ecoli_00541,5.8651893053,1.045733608,-1.768522192,0.0763342045,-2.4009682345
ecoli_00542,2.4478764984,1.687118618,-2.615963401,0.3966464375,-2.9070275735
ecoli_00543,1.1333951043,1.924601218,-2.240498547,0.5321519475,-2.7011237665000003
ecoli_00544,5.7883129215,1.2535135880000001,-2.232631047,0.4522509105,-2.5270212165
ecoli_00545,4.0480152303,1.4200948580000001,-2.765123266,0.2981011925,-2.6169661445
ecoli_00546,5.908108455,-0.029437925,-1.395080724,0.2163305805,-1.7465379135
ecoli_00547,6.5715941807,0.023303834000000002,-1.452311423,0.31488359650000003,-1.6270249325
ecoli_00548,5.9649026533,-0.12311351100000001,-1.358821121,0.3723993675,-1.8696774365
ecoli_00549,5.6207403801,-0.25887170600000003,-1.4613468680000001,0.4228114235,-1.8244539364999999
ecoli_00550,4.5550442548,-0.12083388,-1.372693318,0.4767311185,-1.8934433285
ecoli_00551,4.8043540563,-0.140030082,-1.609012157,0.5364249265000001,-1.7726852085
ecoli_00552,7.116258438,-0.746910359,-1.029592496,-0.0925105925,-2.2244668655
ecoli_00553,6.4807405055,-0.46070500500000006,-1.409213022,-0.0768193545,-2.3924394715
ecoli_00554,7.0593279129,-0.561469801,-1.049673645,0.5406316015,-2.1940850795
ecoli_00555,4.4779594885,-0.629128047,-1.392100888,0.6297644365,-1.8264850235
ecoli_00556,5.0403053947,-0.506875812,-1.339069967,0.7798303665,-1.7433209995
ecoli_00557,4.8843970579,-0.46959708200000005,-1.614268947,0.7378888005,-2.1714816835
ecoli_00558,9.0173169535,-0.021811511000000002,-1.093102701,0.0032901385,-2.0453695115
ecoli_00559,9.71648207,0.12091694500000001,-0.881644779,0.0410366655,-2.2734699154999998
ecoli_00560,6.2265406417,0.583430698,-1.8349231110000002,0.9526409745000001,-1.5536719335
ecoli_00561,5.9206409832,0.684444928,-1.459130343,1.0586750145,-1.5475424205000001
ecoli_00562,-0.1744966323,2.044364118,-2.213451623,0.8617293015,-0.7174491485000001
ecoli_00563,-0.4571773947,2.007240748,-2.834587398,0.6138417665,-0.9698444615
ecoli_00564,2.053188388,-0.44488061100000004,-0.347556014,-0.48960456150000004,-0.7243672665
ecoli_00565,1.8622453172000002,-0.566406158,-0.053835033000000004,-0.5285945645,-0.6857966615000001
ecoli_00566,3.6532047112,-0.623195319,-1.234062026,0.21990180750000002,-1.4324124755
ecoli_00567,3.6846184987,-0.482923786,-1.500707897,0.26753295450000003,-1.6830125695
ecoli_00568,1.870860241,-0.717700459,-0.046469545,-0.5482217625,-0.8161099875000001
ecoli_00569,1.8875848561000002,-0.64186743,-0.145880102,-0.49869631750000004,-0.8836127895
ecoli_00570,1.8460377905,-0.679187866,-0.17017817400000002,-0.22059296550000002,-1.1952573895
ecoli_00571,1.8891875234,-0.6098498250000001,-0.060146564000000007,-0.2032018405,-1.0507179025
ecoli_00572,3.3766299517,-0.366249486,-2.402558313,0.2606441745,-2.5402709905
ecoli_00573,2.8831333045000003,-0.163033003,-1.8304701410000002,0.42552955950000004,-1.7915617565000002
ecoli_00574,4.1839408438,-1.778704773,-1.413527723,-0.027075578500000003,-1.7995051444999999
ecoli_00575,4.2358025519,-1.87458859,-1.32087808,0.06265064050000001,-1.6596569795
ecoli_00576,7.4226639056,-0.870340709,-0.36681106900000005,0.3335942695,-2.1305453955
ecoli_00577,7.0831077522,-0.9554763430000001,-0.32433171600000005,0.6371319745,-1.6237211205
ecoli_00578,6.1917888011,-1.000417803,-0.453748293,0.6821483245000001,-1.5711120175
