,A,GutM,SrlR,Crp,hns
pcoli__rnPNMT__2,-0.3062816840378786,0.0601372575000001,0.4524632779999989,0.07451194300000097,-0.4654764900000004
pcoli__rnTDC__1,-1.1161603142002468,-0.9194306935000004,0.12505611100000102,0.08798361800000087,-0.2069661200000006
pcoli__rnTDC__2,-1.1514067657660318,-0.7818608355000003,0.16761957899999924,0.17114607300000095,-0.17118503000000018
pcoli__rnTDC_trunc__1,-0.6828276247802948,-0.21827557850000007,0.3870264319999999,0.3075571430000004,-0.25815406000000074
pcoli__rnTDC_trunc__2,-0.7270313183913558,-0.15452397550000008,0.7083495779999991,0.43504015300000104,-0.3138141000000001
pcoli__saCOMT_T2A__1,-1.306597856512649,-0.09809263050000007,0.15599317899999932,0.3335838930000001,0.0526219999999995
pcoli__saCOMT_T2A__2,-1.1710922759953162,-0.20112523350000003,0.09669233899999964,0.4038707630000005,0.023014049999998683
pcoli__sfCOMT__1,-1.61598534844901,-0.8982790534999999,0.13502508399999955,0.1572444130000008,0.2947333499999996
pcoli__sfCOMT__2,-1.6487202001055363,-0.6966555555,0.04948410499999945,0.06503750799999962,0.2390090799999989
pcoli__sgAANAT_D63G__1,-1.095784495057895,-0.10157185249999978,0.2407466549999997,0.18900217300000044,-0.04198711000000088
pcoli__sgAANAT_D63G__2,-0.980252477769038,-0.2405179715000001,0.4796137509999996,0.43052260299999995,0.011270549999998993
pcoli__ssDDC__1,-0.9881838178100648,-0.25131963550000025,0.11599658999999996,0.20759201300000107,-0.029858560000000974
pcoli__ssDDC__2,-0.8019914453824778,-0.8240122825,0.3333067629999986,0.3251403029999995,-0.09669539000000073
pcoli__TP53B__1,-1.0515461684303968,-0.5417015745000002,0.06376748199999938,0.4237391030000008,-0.0402397600000004
pcoli__TP53B__2,-1.1802859066542393,-0.15994504749999994,0.2557074879999988,0.4437453829999996,-0.021122880000000063
pcoli__WT__1,-0.1704813429589424,0.2822046554999997,0.2452400709999996,0.5471816730000008,0.3575589899999993
pcoli__WT__2,0.2396099254663566,0.1449583295000001,0.4406568819999999,0.4334316830000001,0.4386955099999987
cck__glu_ale4__1,1.3053060644496772,0.19460982249999992,0.5879035429999995,0.10431546100000057,0.8581716799999999
cck__glu_ale4__2,0.4648153713582429,-0.7783948615000003,-0.13792247600000085,0.21222904300000067,0.8192584299999996
cck__cck_ale1__1,1.2716396101894265,-0.6529948315,-0.3208614150000004,0.14875797300000038,0.8451780399999986
cck__cck_ale1__2,0.648986007954084,-1.1252747605000002,-0.14339881600000035,0.21173196300000008,0.8136276000000002
cck__cck_ale2__1,0.563121469577335,-0.6323900465000003,-0.2968212760000011,0.24320085299999936,0.9004827999999989
cck__cck_ale2__2,1.0805012270483187,-0.7098864865000003,-0.2073842250000002,0.2196628030000003,0.8655489499999991
cck_pgi__gmos_delpgi__1,1.3127196673888002,-0.22370705950000014,-0.20429623500000016,0.6099491930000003,0.3567333899999987
cck_pgi__gmos_delpgi__2,3.420511299872133,0.3362445344999996,0.3066621859999996,0.5151660729999996,0.3662870499999986
cck_pgi__pgi_ale1__1,5.024329131693941,0.7064852604999996,0.5377725889999994,0.0871969090000011,0.5072627599999997
cck_pgi__pgi_ale1__2,3.9871507312114858,-1.0215542335000003,-0.3698043120000003,0.4703615729999999,0.63888313
cck_pgi__pgi_ale2__2,3.0175144084223247,-0.5466598555000002,-0.17378484800000038,0.6450278430000012,1.0121010399999992
cck_pgi__pgi_ale3__1,4.853709458338517,0.25461131250000024,0.2973835429999987,0.2577020430000001,0.5743882799999991
cck_pgi__pgi_ale3__2,4.026518657528893,-0.4307958765000004,-0.17649097300000086,0.527121343000001,0.7134793099999985
cck_pgi__pgi_ale4__1,1.4470119641031451,-0.19338042050000004,0.4849150309999999,0.025670410000000032,0.8612274399999986
cck_pgi__pgi_ale4__2,1.6930256750646535,-1.3458611905000002,-0.2328383720000007,0.14926491299999967,0.7251403399999994
cck_pgi__pgi_ale4__3,1.888561030198519,-1.0554550885000002,-0.3997855560000003,0.2310494330000008,0.7737478399999986
cck_pgi__pgi_ale5__1,4.523175685599992,0.05292845650000011,0.6454381519999997,0.26444670300000084,0.6109835199999996
cck_pgi__pgi_ale5__2,4.30894809910233,-0.8369802025000004,0.004135502999999653,0.4910110930000009,0.8174651099999988
cck_pgi__pgi_ale6__1,3.788617147829584,-0.10959499849999997,0.5819326069999997,0.40659345300000105,0.6684640799999997
cck_pgi__pgi_ale6__2,4.162562980642408,-0.1970007075,-0.03175557600000012,0.6293582329999996,0.9493131399999992
cck_pgi__pgi_ale7__1,2.5795967182499733,-0.2354431624999997,0.5345092659999997,0.4198053730000009,0.7514261199999996
cck_pgi__pgi_ale7__2,2.4578765714487547,-0.1896533625000001,-0.08639960800000067,0.7252530329999995,0.9891752799999995
cck_pgi__pgi_ale8__1,2.728574697483318,-0.02450602249999978,0.3420259699999999,0.2900276829999999,0.7144931099999994
cck_pgi__pgi_ale8__2,2.8415213544974938,-0.7254689965000001,-0.19397576900000055,0.6440838830000004,0.8154456799999998
cck_sdh__gmos_delsdhCB__1,3.980445730657603,1.0232653595,1.806234182,0.8479485130000004,0.9421633099999998
cck_sdh__gmos_delsdhCB__2,2.357279956323163,0.3712239184999997,1.6123232810000008,0.8298960530000006,0.99963535
cck_sdh__sdh_ale1__1,0.2622939999007572,-0.1697688325000004,0.0027059039999999253,0.5440714730000007,1.1479638100000005
cck_sdh__sdh_ale1__2,0.6347070936242495,-0.4592089845,-0.07305722500000034,0.5592394929999998,1.1057971899999988
cck_sdh__sdh_ale2__1,0.2747232901393756,0.15831010349999985,-0.04063969100000087,0.4799116730000002,1.1236042599999987
cck_sdh__sdh_ale3__2,-0.3269663360521168,-0.8707149865000003,-0.10541032000000072,0.5564179130000007,1.115068319999999
cck_sdh__sdh_ale3__1,0.7660803851129079,-0.3487446915000003,0.09413260399999944,0.4938992930000001,1.0366316399999995
cck_sdh__sdh_ale3__3,0.8301860918778792,0.1088182755,-0.13786432200000046,0.4853280929999997,1.04451478
cck_pts__gmos_delptsHIcrr__2,7.097323817100552,0.40885544250000017,0.4208703629999988,0.4644968830000007,0.93460829
cck_pts__gmos_delptsHIcrr__1,7.662135116392776,0.5992934654999997,0.7236749939999996,0.649161093,0.9764679199999992
cck_pts__pts_ale1__2,-1.13003191581633,-0.08019721749999986,0.16121160999999962,0.3294758729999998,1.3679800999999987
cck_pts__pts_ale1__1,-1.4740062719361382,-0.6004174904999999,0.09221192499999907,0.2967783530000005,1.4163604799999998
cck_pts__pts_ale2__2,3.618773236255021,-0.14674094250000014,-0.1576283150000002,0.20189095299999948,0.9393746300000014
cck_pts__pts_ale2__1,3.482652866088518,-1.4775036335000002,0.08950125699999932,0.2751297130000001,0.8526118499999988
cck_pts__pts_ale3__2,-1.7371538399239987,-1.7610855075000005,-0.4971960620000005,-0.4453421809999991,1.3562636799999996
cck_pts__pts_ale3__1,-2.6272754488418184,-2.0821088105000003,-0.20229803800000035,-0.1455219379999999,1.5022903699999992
cck_pts__pts_ale4__2,1.6315664652002204,-1.0929421995000002,-0.17167669600000046,0.4206787429999999,0.93642599
cck_pts__pts_ale4__1,1.6531484736324211,-0.5657274345000003,-0.1271183830000009,0.3875030329999998,0.8256683799999998
cck_gnd__gmos_delgnd__1,1.7901855556738828,-0.35001696550000005,0.8320532859999998,0.5155411030000003,0.98675364
cck_gnd__gmos_delgnd__2,1.086663658222953,-0.08013826450000039,0.764046617,0.4190796030000001,0.9974323999999992
cck_gnd__gnd_ale1__1,0.0394679265619654,-0.9588379225000004,-0.3670278510000005,0.11322853200000085,0.7108900899999995
cck_gnd__gnd_ale1__2,0.3281587086558719,-0.8919275715000001,-0.23327805500000046,0.14549259800000058,0.7467852199999996
cck_gnd__gnd_ale2__1,0.2928971911098735,-1.3114697035000005,-0.38155510400000026,0.057324061000000974,0.7900703199999999
cck_gnd__gnd_ale2__2,0.1910371120260156,-0.5813779875000002,-0.4183614640000002,0.0516023170000004,0.7768140299999988
cck_gnd__gnd_ale3__1,-0.0095455353194476,-1.3784107134999999,-0.3390634110000006,0.04701789499999976,0.76811425
cck_gnd__gnd_ale3__2,0.4480302200114835,-0.7131916525000004,-0.3867343710000011,0.07806117700000037,0.70677667
cck_tpiA__gmos_deltpiA__1,2.5779439817283003,-0.5435750785000004,0.32934359399999913,0.5549454330000003,0.36250291999999895
cck_tpiA__gmos_deltpiA__2,2.9524729717319524,1.7852308885,0.10348561099999998,0.6484744429999996,0.27298706000000017
cck_tpiA__tpiA_ale1__1,0.8905800670402918,-0.4433791755000001,-0.0275056160000009,0.5753141230000001,1.076911879999999
cck_tpiA__tpiA_ale1__2,1.5400100813079518,0.19371506049999976,0.29947283499999955,0.5862271529999994,1.09762849
cck_tpiA__tpiA_ale2__1,2.6231016358546446,-0.4905934155000002,0.3203238189999995,0.6931617929999998,1.1530540299999998
cck_tpiA__tpiA_ale2__2,2.6007994150955067,-0.2308609995000004,0.04143098099999954,0.4825762030000007,1.1640597499999998
cck_tpiA__tpiA_ale3__1,1.0798019038833055,-0.1961564465000003,-0.11033964200000046,0.44486670300000064,1.0044787299999989
cck_tpiA__tpiA_ale3__2,0.5087843968909812,-0.38875956549999996,-0.09228218199999992,0.42426745300000057,0.7936986599999987
cck_tpiA__tpiA_ale4__1,1.5956211926936388,-0.42852049649999996,0.1185268620000004,0.2272038629999997,0.90717042
cck_tpiA__tpiA_ale4__2,0.8727458308229127,-0.4550201655000001,-0.15021843300000004,0.19612825299999948,0.8840563499999998
acid_tale__acid_ale1_pH7__1,1.8108471796640524,-1.4137041565000004,0.057907950999999784,0.15268897300000006,1.051887429999999
acid_tale__acid_ale1_pH7__2,2.2047390379969785,-0.4516698435000004,-0.09071785100000083,0.126066680000001,1.0205191799999989
acid_tale__acid_ale1_pH5__1,2.5951358416255967,0.3903883085,1.3047791759999994,0.7941495229999997,0.9934797099999989
acid_tale__acid_ale1_pH5__2,2.0085128583866325,-0.1442604015000004,1.1479454339999997,0.8152700330000009,1.01798932
acid_tale__acid_ale2_pH7__1,1.099495819897011,-0.7888522565000002,-0.014330952000000785,0.3388400730000001,0.8886568999999991
acid_tale__acid_ale2_pH7__2,1.044524761641382,-1.0030115345,0.08030255799999964,0.3230544630000001,0.8845695199999994
acid_tale__acid_ale2_pH5__1,2.0658202763642803,-0.6790584425000001,-0.11797213000000005,0.432644723000001,0.8293305399999991
acid_tale__acid_ale2_pH5__2,4.399524872804986,-0.11297560250000015,0.5851123659999997,0.4854809929999994,0.8412162799999994
acid_tale__low_Mg_ale_pH7__1,2.2573788468900764,-1.1593106245000002,0.04089316999999948,0.3007467029999997,0.9908158899999986
acid_tale__low_Mg_ale_pH7__2,2.9840469710037616,-0.2837484655,0.030121124999999083,0.3462454630000007,1.01168588
acid_tale__low_Mg_ale_pH5__1,1.805663891713484,-1.2026880705000005,0.01319747999999965,0.6085887329999995,1.21707593
acid_tale__low_Mg_ale_pH5__2,2.7912712992445625,-0.1913986125,-0.0998947070000007,0.5572315630000002,1.0757582199999989
acid_tale__MES_ale_pH7__1,1.664151296503671,-0.8612202545000001,0.2278376069999997,0.4305318729999996,0.9146347600000002
acid_tale__MES_ale_pH7__2,1.5435227717068096,-1.2278896055,-0.0802083920000003,0.4747332229999994,1.0004258099999994
acid_tale__MES_ale_pH5__1,0.6549879057847582,-0.8249466525,0.04152364199999958,0.4750174830000002,1.0087904899999989
acid_tale__MES_ale_pH5__2,-0.7918263771850812,-0.22469627250000013,0.2171387049999991,0.709374983,1.2357749699999996
acid_tale__gmos_pH7__1,1.57762984162713,-0.7323539555000003,0.03638880299999947,0.4296040630000011,0.9568040799999996
acid_tale__gmos_pH7__2,0.9301815421700586,-0.7341626594999999,-0.04763549500000064,0.4446293130000001,0.9996362399999992
acid_tale__gmos_pH5__1,1.809463507821805,-0.1682894574999998,0.10565249799999954,0.6502280230000004,1.0419617799999994
acid_tale__gmos_pH5__2,1.0717203432815845,-0.7399469845000004,-0.14519128500000011,0.7174304530000004,1.1657304199999992
adnB__wt_adn__1,-2.351839382676045,-1.5477607255,-0.6162230560000008,-0.4159558469999993,-0.4289645900000014
adnB__wt_adn__2,-0.4685924951081909,-0.5038767344999999,-0.6706157150000003,0.22959581299999954,-1.20448178
adnB__delydhB_adn__1,-2.0491260474904966,-1.1600434015000003,-1.0877115810000006,-0.5303189100000001,-0.7933153400000013
adnB__delydhB_adn__2,-0.9797907797504772,-0.9406977385000004,-0.31597842600000003,-0.2645061010000003,-0.2879352200000014
ytf2__wt_glc__1,-0.5521794513042738,-0.3244372135,0.28394439899999924,0.2079942330000009,0.5985635999999985
ytf2__wt_glc__2,-1.050223766286917,-0.4695088985,0.20387251599999967,0.2538454530000003,0.4287842799999986
ytf2__ybcM_glc__1,1.1083157944896056,-0.4592378615000001,-0.21632469700000007,0.49687887299999994,0.30258216000000004
ytf2__ybcM_glc__2,1.033297468305758,0.1936048684999996,0.0007001909999999613,0.5496294230000007,0.21211500999999974
ytf2__ydhB_glc__1,0.0637152333417471,-0.3260324185000001,-0.07831533100000065,0.3261516029999996,0.2346227799999987
ytf2__ydhB_glc__2,-0.6144826869926081,-1.1015977104999999,-0.17603081200000048,0.3955030429999997,0.16222579999999984
ytf2__yfeC_glc__1,-0.1107612427926599,-0.5406777135,-0.15830274900000066,0.2082961430000001,0.1906441799999996
ytf2__yfeC_glc__2,0.2957210769029043,-1.1685441455000003,-0.09898312700000034,0.3760682129999999,0.27641195
ytf2__yciT_glc__1,-0.1272789343640718,-0.4002300625000004,-0.2676786790000003,0.4599342330000002,0.4443647999999989
ytf2__yciT_glc__2,-0.3830542453149811,-0.8730829105000004,0.13624100299999942,0.5174864029999995,0.4527779299999999
ytf2__ydiZ_glc__1,-0.254498944304997,-1.1226780105000005,-0.11503110800000015,0.2818442530000009,0.3175279799999995
ytf2__ydiZ_glc__2,-0.2091230912875047,-1.0585354295000002,-0.07142134800000033,0.28140171300000105,0.3118534400000001
ytf2__ynfL_glc__1,-0.3290172029270645,-0.3169443215000003,-0.010658078000000515,0.5107562229999996,0.5659516899999986
ytf2__ynfL_glc__2,-0.5152820803403716,-0.2930016824999999,0.01845716499999916,0.523190413,0.6203599699999991
ytf3__wt_glc2__1,0.5959904119160137,-1.1677346485000002,-0.07040357500000027,0.45626287299999996,-0.039054080000001434
ytf3__wt_glc2__2,0.7335539040600603,-0.6362552865000004,-0.011122993999999942,0.5116651829999999,0.2695756399999993
ytf3__wt_pH7_lactate__1,1.7139831413150486,0.0532296725000001,0.07760591199999922,0.560872303,-0.18431774999999995
ytf3__wt_pH7_lactate__2,1.3527712587866645,-0.41733594650000017,0.08320619800000006,0.5532738630000011,-0.26928468000000017
ytf3__wt_pH55_lactate__1,-0.6549082335548825,-1.3296435925000003,0.14629758299999995,0.7780642029999996,-0.18958330000000068
ytf3__wt_pH55_lactate__2,-0.7253900095863629,-0.7258130075000002,0.041908726999999146,0.7423117129999994,0.030880129999999895
ytf3__wt_pH55_HCl__1,0.2567739819432295,-0.34343221549999997,0.0078067709999993795,0.6150495429999996,0.20516999999999894
ytf3__wt_pH55_HCl__2,-0.4670273675385546,-0.9993592655,0.11629367499999965,0.6014201329999995,0.17560638999999867
ytf3__dyieP_pH7__1,1.054013211065275,-0.8331890725000002,-0.1814103170000001,0.4791694330000009,0.1544905399999994
ytf3__dyieP_pH7__2,0.8285839445786489,-1.4674595625000002,-0.1294869580000002,0.42496669299999995,0.05821306999999897
ytf3__dyieP_pH55__1,1.473660184738287,-0.3013169535000002,-0.13835579300000056,0.4390071130000006,-0.28052734999999984
ytf3__dyieP_pH55__2,2.153847870197308,-0.42160441250000025,-0.1959439620000003,0.623551333,-0.011047340000001071
minicoli__aldA_f1c2__1,-1.7493576524356165,-3.0330392435,-5.2517830100000005,0.7631858827982381,-0.03437726374472128
minicoli__aldA_minE__1,-1.9574254222254288,-3.0330392435,-5.2517830100000005,0.255888508978142,0.11522848307627598
minicoli__mg1655_glc__1,-0.6667923365871715,-0.7523968070945708,-0.6003950725168226,-0.8470184669947685,-0.6208907106474708
minicoli__mg1655_glc__2,-0.4906058769068206,-1.172319199655106,-0.741479865808703,-0.8039264138958604,-0.5938766752439602
minicoli__minE_cyt__1,-1.823821446138456,-3.0330392435,-5.2517830100000005,0.7601914841850306,-0.5864068068666661
minicoli__minE_cyt__2,-2.189229222182699,-3.0330392435,-5.2517830100000005,0.4729475383347843,-0.7813223462068333
minicoli__minE_fruc__1,-1.214970584931776,-3.0330392435,-5.2517830100000005,0.34172110794916755,-0.31690424501800685
minicoli__minE_fruc__2,-1.514742158923233,-3.0330392435,-5.2517830100000005,0.461542666559108,-0.2406989476168242
minicoli__minE_glc__1,-1.4417500405156525,-3.0330392435,-5.2517830100000005,0.2938109111467888,-1.5989632855838547
minicoli__minE_glc__2,-1.4787602507378934,-3.0330392435,-5.2517830100000005,0.10430003951357314,-0.7873338984673932
minicoli__minE_glyc__1,-1.6645189378506244,-3.0330392435,-5.2517830100000005,0.575831448418306,0.09581245462766397
minicoli__minE_glyc__2,-0.9071246735808662,-3.0330392435,-5.2517830100000005,0.6844880187857836,0.1127196989087178
minicoli__minE_Fe_starve__1,-1.7207519002889478,-3.0330392435,-5.2517830100000005,0.5804469724508969,-0.4095582088976961
minicoli__minE_Fe_starve__2,-1.8809399073164108,-3.0330392435,-5.2517830100000005,0.6236096478485607,-0.6991651954374198
minicoli__minE_LB__1,-1.4719012778690292,-3.0330392435,-5.2517830100000005,-0.5768918406871162,-0.9956033777556944
minicoli__minE_LB__2,-1.5316583286215582,-3.0330392435,-5.2517830100000005,-0.8092098841975535,-0.9915483057330512
minicoli__minE_N_starve__1,-1.961761780680929,-3.0330392435,-5.2517830100000005,0.3528053698058322,-0.5985733871832277
minicoli__minE_N_starve__2,-1.5593014103178984,-3.0330392435,-5.2517830100000005,0.4807614269391625,-0.5575727107046902
minicoli__minE_osm__1,-1.8956633524061264,-3.0330392435,-5.2517830100000005,0.3547041686708319,-1.8659016511587243
minicoli__minE_osm__2,-2.0465444370853074,-3.0330392435,-5.2517830100000005,0.5658446295801518,-1.5860603746142488
minicoli__minE_ph5__1,-1.837463116401393,-3.0330392435,-5.2517830100000005,0.6501761031624761,0.05082307992947222
minicoli__minE_ph5__2,-1.8340141066824631,-3.0330392435,-5.2517830100000005,0.6347492200625684,-0.2054080490152028
minicoli__minE-pyr__1,-0.931123778775882,-3.0330392435,-5.2517830100000005,0.9884421842001724,-0.8100621021541201
minicoli__minE-pyr__2,-0.2711883676024424,-3.0330392435,-5.2517830100000005,0.5805078277861995,-0.31615627560701576
minicoli__minE_sorb__1,-0.7554525739201047,-2.6755302334909787,-5.2517830100000005,0.6284983244472482,-0.3802113705848989
minicoli__minE_sorb__2,-0.8437945126343951,-3.0330392435,-5.2517830100000005,0.6064916202251851,-0.4332981835702228
minicoli__minE_urid__1,-1.0202615979348344,-3.0330392435,-5.2517830100000005,0.4108001218596762,-0.36713168696169696
minicoli__minE_urid__2,-1.281408501605367,-3.0330392435,-5.2517830100000005,0.34830946039232913,-0.5099852542142518
minicoli__W3110_cyt__1,2.0105459356732824,-1.197410437059076,-0.680114710652802,-0.2741512513245965,-0.6104848107003225
minicoli__W3110_cyt__2,1.723333203843574,-1.0907041120306955,-1.1052103604469536,-0.2471138346472994,-0.11629864887864373
minicoli__W3110_glc__1,3.172771700063354,-0.8494527862498802,-0.4468187572651416,-0.3286400323548726,-0.14737288375128266
minicoli__W3110_glc__2,0.7962909241645035,-1.3520986444356244,-0.7278020529779319,-0.4080395046534289,-0.261005628791704
minicoli__W3110_glyc__1,3.0174050594809305,-0.6714563585258859,-0.3380966002063035,0.1888029313895725,-0.2144965787816986
minicoli__W3110_glyc__2,1.99690720799162,-0.6791029444427665,-0.44036707657510205,0.16079573130215685,-0.18365645575665826
minicoli__W3110_Fe_starve__1,-4.495424948676817,0.5576739386166896,-0.6331595828180392,-0.39335282894219503,0.40234173164478015
minicoli__W3110_Fe_starve__2,-3.1795301455738336,-0.2793841402412678,-0.7862873085407447,-0.3767980913136952,0.09887062051769924
minicoli__W3110_LB__1,9.40819621231032,1.5526649055491166,0.6051393306906743,0.4782054662101167,0.2239666515914216
minicoli__W3110_LB__2,9.689856562293876,1.5210903138399925,0.5555286499423859,0.4998332578699021,0.2410004074162497
minicoli__W3110_N_starve__1,-3.2240412708803983,-1.217505062411956,-0.7283210500706891,-0.3672969470778735,-0.2205496432754206
minicoli__W3110_N_starve__2,-3.0098670851248084,-1.1282430807436994,-0.4734375545635414,-0.17080551194691118,-0.1363710150139852
minicoli__W3110_osm__1,-0.7676522781884296,-0.6103158896181,-0.6635764105168755,0.18475333822734186,-0.1347531371560322
minicoli__W3110_osm__2,-0.1799414406517916,-0.38704393072986587,-0.7493179848889611,0.21075048409365135,0.039802556751062916
minicoli__W3110_ph5__1,-3.205084869001724,-0.5581058122709809,-0.6185477427868521,-0.0020982938586069366,-0.33819411507306896
minicoli__W3110_ph5__2,-2.977094576686228,-0.8911176067447301,-0.9491326137240232,0.06374104599613695,-0.09492793669287458
minicoli__W3110_pyr__1,-0.2162999785780091,-0.7385440238224539,-0.6199563423356196,0.6437353797175921,-0.3240492352189328
minicoli__W3110_pyr__2,-1.2142099511712967,-0.5790533618680159,-0.3136100657070431,0.8084862253725884,0.006127121125055979
minicoli__W3110_sorb__1,18.277657209959077,3.2348662433867226,1.835515956197836,-0.3697472429572191,-0.15210610529417326
minicoli__W3110_sorb__2,18.75333769424033,3.2823042046783373,2.2785236820360035,-0.2282472383218792,0.0055536824791087005
minicoli__W3110_urid__1,2.1151470667560672,-0.4567295001299261,-0.3680825067156537,-0.14597371871249898,0.028613013005962532
minicoli__W3110_urid__2,2.333425627338701,-0.3871256004164265,-0.21499132196767512,0.0011588474703554395,0.2036327941791427
minicoli__W3110_WT_glc__1,-1.77862308898803,-0.7439254416272463,-0.534006214417035,-0.05853650097271945,-0.4868965213560568
minicoli__W3110_WT_glc__2,-1.7221904210229122,-0.8948440465623637,-0.6861411553324741,-0.2736059720925805,-0.700319219455519
minicoli__W3110_WT_osm__1,0.2609496663483407,-0.9434892365409948,-0.7932368918979931,-0.4068572548991813,-1.0060293738120052
minicoli__W3110_WT_osm__2,-0.3982758664353452,-0.2947728231497755,-0.4181173280281589,-0.26682409365055193,-0.6235237303795511
eep__BOP27__1,2.051485971318708,-0.968528936308202,0.12204007524412484,0.09382866102208354,0.10557820431949773
eep__BOP27__2,1.7188709053253135,-0.6694643502943789,-0.10901553471620762,0.13043922998821067,0.15047999390302813
eep__BOP1000__1,1.0420021642616126,-0.3263811642917913,0.2778430743295246,0.7723290743721964,1.726570980358728
eep__BOP1000__2,1.2104027026360449,-0.8831351545138597,0.5748659988299067,0.49579595280529,1.6569929740886682
eep__BOP27_ndh-cydB-appC__1,-3.1431999015367795,-0.6710504450126105,-0.02508807402833213,0.7178399562547568,0.2377431094486031
eep__BOP27_ndh-cydB-appC__2,-2.309424453510867,-0.25503015308344645,-0.5077298916244954,0.7133880226929996,-0.2932997040635445
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,3.441828507899871,-1.394884747912054,0.1072651888880456,-0.5253466876128723,1.02403516591618
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,4.648261290627319,-1.023409569589755,0.254315157813128,-0.2758437215494869,0.8889910070417013
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,2.560808328881617,-0.8255053407494937,-0.08723793449105344,0.028680680978968812,1.7270521668309635
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,2.0955456430681405,-2.109586571982778,0.3117445441214368,0.12755066767542012,1.82017499210056
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.9248797347098037,-0.37479542900224416,0.2786382283914577,0.3217998396952169,0.437189327286827
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.6227060224296994,-1.740261720977735,0.7870013700755267,0.7396323977227315,0.8650714892643679
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.5729295035791426,-0.10480594808374376,-0.5084432192305064,0.3720932222038407,0.38779606695904256
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.7161916924275613,-1.4781461304709398,-0.3853525795532571,0.6134547669373926,0.410671036238055
eep__BOP27_nuoB-cydB-appC__1,1.1293300353188591,-1.0320574790768684,-0.3971735717226697,0.4882750943039085,-0.2561579127871543
eep__BOP27_nuoB-cydB-appC__2,-1.1846146578983865,-0.7928399925728842,-0.6133104138375359,0.11815421918128875,-0.31843687235474505
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.174080039920406,-0.013996318296629172,0.7436976318499546,-0.21372449261360948,0.4409933816814959
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.7161687282007732,-0.19679137936311972,0.5180016365010189,-0.06724694596392844,0.5721390481138506
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,3.411673216385541,-1.0889200272751998,0.6183454663996164,0.08839676249674255,0.2764191377471352
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,3.652461494639257,-0.5154715441311843,0.777178207728408,0.15877789631800887,0.1953901671004505
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,3.5070944894799845,-2.016187016876496,1.226987273721008,-0.17916595071337582,0.43290878284151896
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.8124675056851065,-0.3612503285954509,1.112272073906845,-0.09374282793228694,0.5181342930959403
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.488913990001378,-0.3459465491233371,0.9509428230990836,-0.21533576919100209,0.7082942824916749
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,4.773962914876878,-0.1294701929801838,1.0114691040772863,-0.22582268173968426,0.8368916406473197
eep__BOP27_ndh-cyoB__1,1.1983736835790118,0.0025135403194003203,0.392420744797648,0.3901020806678357,-0.018523279499872203
eep__BOP27_ndh-cyoB__2,0.1234576237107609,0.009476142711363877,0.3535474800873741,0.4659621036932382,0.05910411960140394
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,3.779460572296372,-0.8159198002402528,0.10194356130169437,-0.3892631557815793,0.9194320080625058
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,4.047000305681642,-1.0013281790446764,0.6715602595395476,-0.3696585111725295,0.8695593037268665
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,4.437477927403337,-0.5430691041540463,1.5643432840295812,-0.0005791883812236165,1.0242688516770428
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,4.482823709937814,-0.6346114095051112,1.5727030738654555,0.02281436954393712,0.9328022420924906
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,4.924712898866259,-1.1475338869280514,1.6340733070602065,0.2178899696497876,0.9607124364596196
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,5.041643186160332,-0.1332068928539578,1.6095943710510168,0.20618357401769136,0.9454990764661576
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,3.099756526172485,-1.1403197796768894,1.429807643842321,0.22911237248339056,0.06594271248127903
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,3.5194034483409014,-1.1615379673111963,1.68686420642232,0.3309433360820844,0.2538807908773837
eep__BOP27_nuoB-cyoB__1,1.1032462768244644,-0.11440085643318375,0.5538188354983875,0.3184592194490801,-0.054711231120885266
eep__BOP27_nuoB-cyoB__2,0.8328055974399718,-0.14793619318795148,0.4048687867534096,0.4559210903879496,0.07791063438531154
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,2.885832209142137,0.25619739196397795,0.8480931941427716,0.7765435519830799,1.2821989005072911
