,A,CysB
hot_tale__hot_ale9_mid_44c__1,3.7172503181,0.46464385700000005
hot_tale__hot_ale9_mid_44c__2,5.8005385572,0.625049449
hot_tale__hot_ale9_44c__1,0.7574290724,0.34762178200000005
hot_tale__hot_ale9_44c__2,0.3416221385,0.211306248
hot_tale__hot_ale10_30c__1,6.6834403265999995,0.8575916130000001
hot_tale__hot_ale10_30c__2,7.5605046730000005,0.9013637600000001
hot_tale__hot_ale10_37c__1,3.3136168421,0.424519276
hot_tale__hot_ale10_37c__2,2.8405436957,0.40396710100000005
hot_tale__hot_ale10_44c__1,-1.6185419229,-0.20483983800000002
hot_tale__hot_ale10_44c__2,-1.3536041366,-0.08802966300000001
hot_tale__hot_ale16_30c__1,2.1515585801,0.22414039800000002
hot_tale__hot_ale16_30c__2,2.3624439865,0.40304075
hot_tale__hot_ale16_37c__1,0.6304190813,0.161411869
hot_tale__hot_ale16_37c__2,0.3476232273,0.21237060600000002
hot_tale__hot_ale16_44c__1,1.2550551991,0.36664523
hot_tale__hot_ale16_44c__2,3.1874835623,0.504185556
pdhr_ale__pdhR-13_51__1,0.12045699730000001,-0.004649839
pdhr_ale__pdhR-13_51__2,0.745098373,-0.00446098
pdhr_ale__pdhR-14_46__1,-1.2109840092,-0.5337238430000001
pdhr_ale__pdhR-14_46__2,0.1870141897,-0.23910576700000002
pdhr_ale__pdhR-15_51__1,2.7839529991000003,0.143418021
pdhr_ale__pdhR-15_51__2,2.1210642923,0.079797648
pdhr_ale__pdhR-16_49__1,-0.028706730200000002,-0.283511848
pdhr_ale__pdhR-16_49__2,0.4321645002,-0.61931241
tcs__del_atoC_LiAcet__1,-0.5677719175,-0.5032467860000001
tcs__del_atoC_LiAcet__2,-0.6207288527,-0.425699751
tcs__del_atoC_LiCl__1,-0.4620172018,-0.440154396
tcs__del_atoC_LiCl__2,0.2837154617,-0.29699490500000003
tcs__del_atoC_m9__1,-1.8319326316,-0.440181339
tcs__del_atoC_m9__2,-2.0455431801,-0.41434269300000004
tcs__del_baeR_etoh__1,-3.8901440268,-0.812228122
tcs__del_baeR_etoh__2,-3.674779522,-0.728919035
tcs__del_baeR_lb__1,-2.915450448,-1.052171139
tcs__del_baeR_lb__2,-2.4442623817,-1.047433819
tcs__del_btsR_01xlb__1,-2.0611972008,-1.150094635
tcs__del_btsR_01xlb__2,-2.3219343033,-1.182413889
tcs__del_btsR_lb__1,-4.8921105717,-0.325275766
tcs__del_btsR_lb__2,-5.011697459,-0.246047384
tcs__del_btsR_pyruvate__1,-1.6149367608,-1.2476123430000001
tcs__del_btsR_pyruvate__2,-2.1349072167,-1.151815947
tcs__del_cpxR_etoh__1,-2.533063195,-0.29611415
tcs__del_cpxR_etoh__2,-3.1327934238,-0.39710532200000004
tcs__del_cpxR_lb__1,-2.2377268654,-0.876278269
tcs__del_cpxR_lb__2,-2.6474409883,-0.776036493
tcs__del_cusR_CuSO4__1,-2.8755985632,-1.753862387
tcs__del_cusR_CuSO4__2,-3.0707036521,-1.5672849819999999
tcs__del_cusR_lb__1,-4.0644586494,0.11765818600000001
tcs__del_cusR_lb__2,-4.0309983544,-0.008652689
tcs__del_kdpE_01-kcl__1,-1.5913440840000002,-0.674975874
tcs__del_kdpE_01-kcl__2,-1.2927185832,-0.6054170630000001
tcs__del_kdpE_115-kcl__1,-3.0568024153,-0.5507904290000001
tcs__del_kdpE_115-kcl__2,-3.4473530345,-0.604480087
tcs__del_phoB_m9__1,0.2911285635,-0.044113865
tcs__del_phoB_m9__2,-0.22715903440000002,-0.14409544500000002
tcs__del_phoB_m9p__1,1.5047718033000002,-1.396963101
tcs__del_phoB_m9p__2,1.3534047204,-1.4972129170000001
tcs__del_rcsB_etoh__1,-2.7790919229,-0.651036782
tcs__del_rcsB_etoh__2,-2.8710464997000003,-0.6300615030000001
tcs__del_rcsB_lb__1,-4.8565839697,-1.140460141
tcs__del_rcsB_lb__2,-4.9154918446,-0.9075233170000001
tcs__del_zraR_lb__1,-5.3222824488,-0.308222143
tcs__del_zraR_lb__2,-5.0741442058,-0.150301499
tcs__del_zraR_zncl2__1,0.5127101619000001,-0.12960699
tcs__del_zraR_zncl2__2,0.2878261755,-0.044653001000000005
tcs__wt_01-kcl__1,-2.0589504938,-1.222718886
tcs__wt_01-kcl__2,-1.557580035,-1.022651986
tcs__wt_01xlb__1,-1.7489844015,-1.11943714
tcs__wt_01xlb__2,-1.9493613208,-0.9536378600000001
tcs__wt_115-kcl__1,-2.129817596,-0.302855421
tcs__wt_115-kcl__2,-2.1769086831,-0.29897776600000003
tcs__wt_CuSO4__1,-5.0727600123,-1.261741613
tcs__wt_CuSO4__2,-5.0726577842,-1.304884449
tcs__wt_etoh__1,-4.0835300753,-1.148909405
tcs__wt_etoh__2,-4.3506590655,-1.055503133
tcs__wt_lb__1,-3.6313030481,-1.125477566
tcs__wt_lb__2,-3.8186047704,-0.9007212210000001
tcs__wt_LiAcet__1,1.3432513699,-0.27841864
tcs__wt_LiAcet__2,0.0605871554,-0.496284225
tcs__wt_LiCl__1,1.0258084593,-0.34926799999999997
tcs__wt_LiCl__2,0.9085993248,-0.358829579
tcs__wt_m9p__1,-0.2788927453,-1.291429746
tcs__wt_m9p__2,-0.3606285068,-1.12063748
tcs__wt_pyr__1,-2.1748144726,-1.189490682
tcs__wt_pyr__2,-2.0490459429,-1.353315246
tcs__wt_zncl2__1,0.973489138,0.07617686900000001
tcs__wt_zncl2__2,1.4427622935,0.024607884
ros_tale__1_112_0pq__1,4.0894216048,1.400239755
ros_tale__1_112_0pq__2,3.2120667382,0.78750789
ros_tale__1_112_250pq__1,-0.9362859094,0.38944890400000004
ros_tale__1_112_250pq__2,0.6922591758000001,0.666245842
ros_tale__1_112_750pq__1,0.2057772844,0.42225934
ros_tale__1_112_750pq__2,0.7296261518,0.575234848
ros_tale__1_112_750pq__3,1.0052451777,0.35504169500000005
ros_tale__3_76_0pq__1,0.9152423348000001,0.11608388900000001
ros_tale__3_76_0pq__2,0.8107914852,0.082927626
ros_tale__3_76_0pq__3,0.9003959641,0.14235239100000002
ros_tale__3_76_0pq__4,0.8753819399,0.17358431700000002
ros_tale__3_76_250pq__1,-2.7736522558,0.013171114000000001
ros_tale__3_76_250pq__2,1.1736142009,0.91870248
ros_tale__3_76_750pq__1,7.0893807558,1.963133852
ros_tale__3_76_750pq__2,8.4985626991,1.808219613
ros_tale__7_103_0pq__1,3.1671049076,0.533230473
ros_tale__7_103_0pq__2,3.064366063,0.41950935500000003
ros_tale__7_103_0pq__3,2.4344553487000002,0.558805283
ros_tale__7_103_0pq__4,2.803935075,0.443229382
ros_tale__7_103_250pq__1,4.4058685472,0.36132393100000004
ros_tale__7_103_250pq__2,3.1772263939,0.45985336400000004
ros_tale__7_103_750pq__1,5.0021465151,0.312635152
ros_tale__7_103_750pq__2,5.4583069332,0.180773394
ros_tale__9_77_0pq__1,-2.7030974142,0.251511569
ros_tale__9_77_0pq__2,-3.1347730276,0.340776905
ros_tale__9_77_250pq__1,-1.8510895648,1.181151272
ros_tale__9_77_250pq__2,-0.6235901914,1.62812109
ros_tale__9_77_750pq__1,-1.6519178613,0.565900057
ros_tale__9_77_750pq__2,-2.2327373977000002,0.6461271390000001
ros_tale__11_83_0pq__1,-0.1076855542,0.7937033370000001
ros_tale__11_83_0pq__2,-0.0651440685,0.7177039980000001
ros_tale__11_83_250pq__1,-0.09220074190000001,0.414365085
ros_tale__11_83_250pq__2,-0.6528423782,0.37216159600000004
ros_tale__11_83_750pq__1,-0.868955734,0.311832329
ros_tale__11_83_750pq__2,-1.0048881,0.343720703
ros_tale__13_87_0pq__1,-1.2733420467,-0.282308447
ros_tale__13_87_0pq__2,0.2273290131,-0.499928038
ros_tale__13_87_250pq__1,-0.26223994300000003,-0.47864892900000006
ros_tale__13_87_250pq__2,0.0075344423,-0.5322050810000001
ros_tale__13_87_750pq__1,0.8445914791,-0.341712495
ros_tale__13_87_750pq__2,0.6860323125000001,-0.400079885
ros_tale__14_27_0pq__1,2.9738053533,0.32932708800000005
ros_tale__14_27_0pq__2,1.6686953643,0.24763415900000002
ros_tale__14_27_250pq__1,-2.1511744527,-0.49394475
ros_tale__14_27_250pq__2,-1.4606867080000001,-0.530419317
ros_tale__14_27_750pq__1,-0.8357340315,-0.839747931
ros_tale__14_27_750pq__2,-0.8325417786,-0.5555177520000001
ros_tale__16_28_250pq__1,-4.3719886500000005,0.613882519
ros_tale__16_28_250pq__2,-4.1318984768,0.58969169
ros_tale__16_32_0pq__1,7.6745086738,0.7853580360000001
ros_tale__16_32_0pq__2,8.1468423073,0.7833909280000001
ros_tale__16_32_0pq__3,0.3766527752,0.62624609
ros_tale__16_32_0pq__4,0.0139799745,0.6304750960000001
ros_tale__16_32_250pq__1,-0.6537076982000001,0.38987060100000004
ros_tale__16_32_250pq__2,-0.4361278315,0.485427009
ros_tale__16_32_750pq__1,3.050058699,0.821096614
ros_tale__16_32_750pq__2,4.1363886619,0.830343465
ros_tale__17_104_0pq__1,-0.6634632481,-0.661057117
ros_tale__17_104_0pq__2,-0.7223794176,-0.6345109520000001
ros_tale__17_104_250pq__1,-3.4684287544,-0.935833365
ros_tale__17_104_250pq__2,-2.5869482381,-0.506339478
ros_tale__17_104_250pq__3,-2.984080785,-0.35814090600000004
ros_tale__17_104_250pq__4,-3.8142134843,-0.8991178970000001
ros_tale__17_104_750pq__1,-1.7241734564,-0.273791972
ros_tale__17_104_750pq__2,-2.0321216603,-0.5306471110000001
ros_tale__18_24_250pq__1,-2.609547834,0.6427267560000001
ros_tale__18_24_250pq__2,-3.1454441615,0.590713006
ros_tale__18_36_0pq__1,1.6976083197,0.593882262
ros_tale__18_36_0pq__2,1.66302864,0.5550242430000001
ros_tale__18_36_0pq__3,-0.0957552978,0.319280712
ros_tale__18_36_0pq__4,-0.2532801586,0.43367803400000005
ros_tale__18_36_250pq__1,-1.5527101638,0.312083885
ros_tale__18_36_250pq__2,-0.8073750938,0.263516246
ros_tale__18_36_750pq__1,-1.073148122,0.031726169
ros_tale__18_36_750pq__2,-0.9357338139,0.16062832200000002
ros_tale__19_91_0pq__1,-2.0665082943,-0.9522221070000001
ros_tale__19_91_0pq__2,-2.3964635671,-0.733351159
ros_tale__19_91_250pq__1,-2.821273422,-0.400078869
ros_tale__19_91_250pq__2,-1.9489482482,-0.091249466
ros_tale__19_91_750pq__1,-2.0851949162,-0.026520127
ros_tale__19_91_750pq__2,-2.2835107039,-0.244772067
ros_tale__19_91_750pq__3,-2.8370063867,-0.05917936
ros_tale__19_91_750pq__4,-2.7085637183999998,-0.407245656
ros_tale__21_97_0pq__1,4.2642203248,0.450994412
ros_tale__21_97_0pq__2,-0.5949151753,-0.20429918100000002
ros_tale__21_97_250pq__1,-2.7626796787,-0.5830309450000001
ros_tale__21_97_250pq__2,-2.5102879530999997,-0.69080075
ros_tale__21_97_750pq__1,-2.9748641443,-0.38473022900000003
ros_tale__21_97_750pq__2,-3.0831999062,-0.7878800250000001
ros_tale__25_111_0pq__1,0.7929931683,0.36318215400000003
ros_tale__25_111_0pq__2,0.5969071483,0.7424982750000001
ros_tale__25_111_250pq__1,-0.9904396572,-0.10221912
ros_tale__25_111_250pq__2,-0.6547675921,0.30678498
ros_tale__25_111_750pq__1,-1.2258104454,0.228492417
ros_tale__25_111_750pq__2,-1.2744411764999999,-0.195706756
ros_tale__29_119_0pq__1,0.15079952200000002,0.5701121650000001
ros_tale__29_119_0pq__2,0.018573152500000002,0.52282834
ros_tale__29_119_250pq__1,0.07670908180000001,0.154378387
ros_tale__29_119_250pq__2,-1.0430618059,0.179980415
ros_tale__29_119_750pq__1,0.3346135109,0.44561705700000004
ros_tale__29_119_750pq__2,0.7344645176,0.340755276
ros_tale__ALE4_0pq__1,1.1864701308,0.49694722
ros_tale__ALE4_0pq__2,0.8772656213000001,0.430260949
ros_tale__ALE4_250pq__1,-3.4193120053,-0.21486279300000002
ros_tale__ALE4_250pq__2,-3.3874201916,-0.227287599
pcoli__atASMT_325G__1,4.1087089386,0.321398032
pcoli__atASMT_325G__2,4.2911728908,0.291623397
pcoli__bpTDC__1,0.7089724382,1.826039455
pcoli__bpTDC__2,0.6549986912,1.899614857
pcoli__BRCA__1,-0.3282414111,1.800710799
pcoli__BRCA__2,-0.1221129123,1.664245948
pcoli__BRCActrl__1,0.5767561081,2.39856494
pcoli__BRCActrl__2,0.6808029822,2.368542748
pcoli__BRCAswap__1,0.2804523353,1.121806286
pcoli__BRCAswap__2,-0.3360170208,0.985726309
pcoli__btAANAT__1,-0.4197579628,0.48242442500000005
pcoli__btAANAT__2,1.5119737046,0.48178521
pcoli__btASMT__1,0.4412422816,1.214678796
pcoli__btASMT__2,0.6164232253,1.390273833
pcoli__CC1__1,4.6718046310000005,0.261729783
pcoli__CC1__2,5.7195185227,0.57045717
pcoli__ccCOMT__1,2.1016787219,0.596176021
pcoli__ccCOMT__2,2.0083809476,0.603478009
pcoli__ckDDC__1,1.5982424337,0.36611659100000005
pcoli__ckDDC__2,1.441012634,0.423787487
pcoli__CNTF_belt__1,-0.1686822242,0.725503336
pcoli__CNTF_belt__2,-0.1985673647,0.771263539
pcoli__cobPNMT__1,1.4435707869,0.315978924
pcoli__cobPNMT__2,1.2030652609,0.26416772
pcoli__cvPhhB__1,1.1324280862,0.362732951
pcoli__cvPhhB__2,0.8736524249000001,0.42492715000000003
pcoli__ggAANAT__1,0.2823625077,0.662869919
pcoli__ggAANAT__2,0.2678798768,0.527294244
pcoli__ggTPH__1,3.8965703089,0.680269625
pcoli__ggTPH__2,2.7481051706,0.474086239
pcoli__hsAANAT__1,0.1895370778,0.067896779
pcoli__hsAANAT__2,0.5394907811,0.081701723
pcoli__hsASMT__1,-0.027239228900000002,1.624535259
pcoli__hsASMT__2,-0.2568659346,1.657406044
pcoli__hsPNMT_mb__1,1.777690878,0.21458189
pcoli__hsPNMT_mb__2,1.6156818406,0.13009105
pcoli__hsTPH__1,0.5052979338,0.854652492
pcoli__hsTPH__2,0.5601942883000001,0.931812682
pcoli__hsTPH_E2K__1,0.2034325029,0.6989245030000001
pcoli__hsTPH_E2K__2,0.264333938,0.9612783640000001
pcoli__hsTPH_E2K_N91I_P99C__1,0.3522024864,1.003236851
pcoli__hsTPH_E2K_N91I_P99C__2,0.1947457795,0.9483116770000001
pcoli__hsTPH_N158trunc__1,2.3967465226,1.1491435779999999
pcoli__hsTPH_N158trunc__2,1.8645814893,1.266919271
pcoli__hsTPH_N174trunc__1,0.2063529603,0.444891421
pcoli__hsTPH_N174trunc__2,0.46600225370000004,0.846166422
pcoli__hsTPH_Ntermtrunc__1,-0.2620909703,2.292981043
pcoli__hsTPH_Ntermtrunc__2,-0.9121626823000001,1.389480926
pcoli__hsTPH1__1,0.5945515067,0.417386427
pcoli__hsTPH1__2,0.7190103428,0.45115933
pcoli__MBP__1,-0.8951611164000001,-0.022442575000000003
pcoli__MBP__2,-0.5038811651,0.5266348240000001
pcoli__msCOMT__1,0.46071652890000003,2.175249179
pcoli__msCOMT__2,0.696703759,2.3154781140000003
pcoli__ocAANAT__1,0.8184148991,0.403561433
pcoli__ocAANAT__2,0.6628415499,0.409729718
pcoli__osTDC_K374H__1,-0.867455356,0.210442009
pcoli__osTDC_K374H__2,-0.8663162581,0.225609726
pcoli__osTDC_K374L__1,0.3111767576,2.337873632
pcoli__osTDC_K374L__2,0.2283484779,2.323405424
pcoli__osTDC_K374Q__1,1.5950532949,0.746637738
pcoli__osTDC_K374Q__2,1.4471586976,0.7056039310000001
pcoli__osTDC_L360V__1,1.5218136640000002,1.318142866
pcoli__osTDC_L360V__2,1.2529577356,1.458215036
pcoli__pmTPH__1,0.0046471185,1.055340924
pcoli__pmTPH__2,0.3555086038,1.230676777
pcoli__RFC__1,0.6525989042,-0.266988989
pcoli__RFC__2,1.0126569851,-0.206234187
pcoli__RFCctrl__1,1.4617345933,-0.155615628
pcoli__RFCctrl__2,0.3954042091,-0.32406877900000003
pcoli__RFCnopause__1,0.0422716724,-0.126453389
pcoli__RFCnopause__2,0.3787597216,0.082529291
pcoli__RFCpluspause__1,-0.16041209180000002,0.699239968
pcoli__RFCpluspause__2,-0.5740501232,0.656735623
pcoli__rnCOMT_sol__1,1.0916317726,0.082227408
pcoli__rnCOMT_sol__2,1.2175091966,-0.016627315
pcoli__rnPNMT__1,0.990593558,2.423149899
pcoli__rnPNMT__2,0.7307658647,2.60925802
pcoli__rnTDC__1,0.12089986100000001,1.3326123029999999
pcoli__rnTDC__2,-0.0682332769,1.327581938
pcoli__rnTDC_trunc__1,1.9920138778,1.33376743
pcoli__rnTDC_trunc__2,2.3822042147999998,1.407980182
pcoli__saCOMT_T2A__1,0.1618832334,0.256196814
pcoli__saCOMT_T2A__2,-0.7927747048,0.299898278
pcoli__sfCOMT__1,0.6480071606000001,0.577243764
pcoli__sfCOMT__2,0.7729799145,0.507036028
pcoli__sgAANAT_D63G__1,1.4971381894,0.05490521600000001
pcoli__sgAANAT_D63G__2,1.5015934364999999,0.282812551
pcoli__ssDDC__1,1.0112192217,1.470940809
pcoli__ssDDC__2,1.4777997797,1.5340778529999999
pcoli__TP53B__1,2.189656122,0.19272065800000002
pcoli__TP53B__2,1.1872844252,0.40210152200000004
pcoli__WT__1,-1.2737236606,1.017107178
pcoli__WT__2,-0.0299289135,1.2453927870000001
cck__glu_ale4__1,-0.47653755870000003,0.25982137
cck__glu_ale4__2,-1.000846661,-0.098087408
cck__cck_ale1__1,-0.7548917923,-0.18460320600000002
cck__cck_ale1__2,-1.0052597603,-0.057753609000000004
cck__cck_ale2__1,1.1608360461,0.058352856
cck__cck_ale2__2,0.7757860341,0.040450396
cck_pgi__gmos_delpgi__1,-2.8395893205,0.036331447
cck_pgi__gmos_delpgi__2,-2.1376040605,0.378158412
cck_pgi__pgi_ale1__1,-0.6402931232,0.6001055940000001
cck_pgi__pgi_ale1__2,-0.2103634071,0.12779231600000002
cck_pgi__pgi_ale2__1,-2.0664554894,-0.009093608000000001
cck_pgi__pgi_ale3__1,0.7511597171000001,0.46234323600000005
cck_pgi__pgi_ale3__2,0.4751881345,0.114390714
cck_pgi__pgi_ale4__1,0.2976132516,0.39253751800000003
cck_pgi__pgi_ale4__2,-0.5365193208,-0.13814426800000001
cck_pgi__pgi_ale4__3,-0.24676915570000002,-0.150242752
cck_pgi__pgi_ale5__1,-0.9545813997,0.36671793
cck_pgi__pgi_ale5__2,-0.5396746919000001,0.007608987
cck_pgi__pgi_ale6__1,-0.10697207630000001,0.44443002000000004
cck_pgi__pgi_ale6__2,-0.3486603115,0.087115547
cck_pgi__pgi_ale7__1,-0.0637780305,0.559876582
cck_pgi__pgi_ale7__2,-0.4927956584,0.150448032
cck_pgi__pgi_ale8__1,-0.4645984513,0.6485576160000001
cck_pgi__pgi_ale8__2,-0.3837837865,0.268118054
cck_sdh__gmos_delsdhCB__1,-3.6362677459,-0.878210598
cck_sdh__gmos_delsdhCB__2,-2.2949268407,-0.6273527010000001
cck_sdh__sdh_ale1__1,-1.4606769623,0.023046719
cck_sdh__sdh_ale1__2,-1.1173141482,-0.01168261
cck_sdh__sdh_ale2__1,-1.7754612538,0.01341063
cck_sdh__sdh_ale3__1,-1.8584208228999999,-0.0055150120000000006
cck_sdh__sdh_ale3__2,-0.47733465810000003,-0.076221963
cck_sdh__sdh_ale3__3,-0.7770047959,-0.053549654
cck_pts__gmos_delptsHIcrr__1,4.7072555095,0.038292675000000005
cck_pts__gmos_delptsHIcrr__2,5.0496674428,0.082142243
cck_pts__pts_ale1__1,3.9671780698,-0.116120941
cck_pts__pts_ale1__2,3.5763601189000003,-0.038552517
cck_pts__pts_ale2__1,0.9356736963000001,0.30804863400000004
cck_pts__pts_ale2__2,1.2593138185,0.349883025
cck_pts__pts_ale3__1,3.2618992431000002,-0.48455374500000004
cck_pts__pts_ale3__2,3.9080087194,-0.203446223
cck_pts__pts_ale4__1,1.7573332245,0.47366827
cck_pts__pts_ale4__2,1.0058095129,0.373889256
cck_gnd__gmos_delgnd__1,-3.7398629517,-0.521825556
cck_gnd__gmos_delgnd__2,-0.3995880852,-0.622466011
cck_gnd__gnd_ale1__1,0.1626399006,-0.154155079
cck_gnd__gnd_ale1__2,-0.3646670021,-0.112810981
cck_gnd__gnd_ale2__1,-0.5504858944000001,-0.081862314
cck_gnd__gnd_ale2__2,0.33731945750000003,-0.11626049999999999
cck_gnd__gnd_ale3__1,-0.3368719734,-0.132311347
cck_gnd__gnd_ale3__2,-0.1972744679,-0.27785798500000003
cck_tpiA__gmos_deltpiA__1,-2.011234634,0.703825938
cck_tpiA__gmos_deltpiA__2,-2.8479848007,0.40417619400000004
cck_tpiA__tpiA_ale1__1,8.2733157898,1.017126388
cck_tpiA__tpiA_ale1__2,8.1730953703,0.9952362560000001
cck_tpiA__tpiA_ale2__1,4.9525000197,0.7493952610000001
cck_tpiA__tpiA_ale2__2,4.7157570804,0.519371033
cck_tpiA__tpiA_ale3__1,8.4612456639,0.7375395610000001
cck_tpiA__tpiA_ale3__2,7.9867024654000005,0.689561285
cck_tpiA__tpiA_ale4__1,7.6703938962,0.8729144120000001
cck_tpiA__tpiA_ale4__2,7.5695375402,0.874203287
acid_tale__acid_ale1_pH7__1,0.4309600739,0.26829431
acid_tale__acid_ale1_pH7__2,0.3479335814,0.300810189
acid_tale__acid_ale1_pH5__1,0.0235153741,-0.283797409
acid_tale__acid_ale1_pH5__2,0.29771157460000003,-0.367515798
acid_tale__acid_ale2_pH7__1,-0.5438780898000001,0.223036578
acid_tale__acid_ale2_pH7__2,-0.045026922600000005,0.25972489200000004
acid_tale__acid_ale2_pH5__1,1.4775507453,0.152409617
acid_tale__acid_ale2_pH5__2,1.8734573506,0.12082019000000001
acid_tale__low_Mg_ale_pH7__1,-0.5002360985000001,0.105331668
acid_tale__low_Mg_ale_pH7__2,-0.13589481,0.28613065400000004
acid_tale__low_Mg_ale_pH5__1,1.1802358133,-0.055228149000000004
acid_tale__low_Mg_ale_pH5__2,1.3141894179,-0.023334633
acid_tale__MES_ale_pH7__1,1.0413904371,0.343980875
acid_tale__MES_ale_pH7__2,0.8308246077,0.280126792
acid_tale__MES_ale_pH5__1,1.3228423835,0.051623176
acid_tale__MES_ale_pH5__2,0.7458661445,-0.036789197
acid_tale__gmos_pH7__1,0.8338574642000001,0.421675095
acid_tale__gmos_pH7__2,0.9069672219,0.384120672
acid_tale__gmos_pH5__1,1.7321554080000001,0.104053565
acid_tale__gmos_pH5__2,1.6852200643000002,0.09613032
adnB__wt_adn__1,-0.6915315230000001,0.36124853300000004
adnB__wt_adn__2,-2.1722341062,0.488306512
adnB__delydhB_adn__1,-0.7516582632000001,-0.018442785
adnB__delydhB_adn__2,0.1359442538,0.058810531000000006
ytf2__wt_glc__1,1.5804184652000002,0.6906020930000001
ytf2__wt_glc__2,1.3341721771000001,0.596851773
ytf2__ybcM_glc__1,1.3876574309,-0.046028258
ytf2__ybcM_glc__2,1.444273993,0.136233884
ytf2__ydhB_glc__1,1.3453211864,0.059132295
ytf2__ydhB_glc__2,1.3992239889,0.098168789
ytf2__yfeC_glc__1,1.6705933785,0.19359243
ytf2__yfeC_glc__2,1.7044469988,0.14417697100000001
ytf2__yciT_glc__1,0.0681714003,0.122028097
ytf2__yciT_glc__2,0.4259189152,0.171145508
ytf2__ydiZ_glc__1,1.2528787718,0.25070310500000004
ytf2__ydiZ_glc__2,1.1226786214,0.35273491500000004
ytf2__ynfL_glc__1,-0.7594100188,0.16192963800000001
ytf2__ynfL_glc__2,-0.9365321147000001,0.262972091
misc2__dellon_glc__1,1.2447461132,0.17249091800000002
misc2__dellon_glc__2,1.3200466869,0.036030999
ytf3__wt_glc2__1,1.329087333,0.10819622500000001
ytf3__wt_glc2__2,1.2415308355,0.135262822
ytf3__wt_pH7_lactate__1,0.7473798236,0.063672676
ytf3__wt_pH7_lactate__2,0.2852833329,0.048804074
ytf3__wt_pH55_lactate__1,1.0767357354,-0.008891535
ytf3__wt_pH55_lactate__2,1.3123371807,0.112945028
ytf3__wt_pH55_HCl__1,1.5829243633,0.103941315
ytf3__wt_pH55_HCl__2,1.3718484932,0.00018613100000000002
ytf3__dyieP_pH7__1,0.9596595999,0.21572444100000002
ytf3__dyieP_pH7__2,1.0513762237,0.079587302
ytf3__dyieP_pH55__1,0.8214095025,0.228820762
ytf3__dyieP_pH55__2,1.1380307202,0.15126936100000002
