,A,FliA
hot_tale__hot_ale16_30c__2,17.193485537,6.170959784
hot_tale__hot_ale16_37c__1,18.3996163829,6.481787785
hot_tale__hot_ale16_37c__2,18.2488997767,6.435474525
hot_tale__hot_ale16_44c__1,2.0536192998,2.771623758
hot_tale__hot_ale16_44c__2,1.0567971078,1.482175255
pdhr_ale__pdhR-13_51__1,26.2921731951,5.122757446
pdhr_ale__pdhR-13_51__2,25.1677989341,4.702680884
pdhr_ale__pdhR-14_46__1,-0.3577143065,-2.494766727
pdhr_ale__pdhR-14_46__2,-1.1103949158,-1.9734018990000002
pdhr_ale__pdhR-15_51__1,28.0681268085,5.059156481
pdhr_ale__pdhR-15_51__2,28.9474195841,5.333810885
pdhr_ale__pdhR-16_49__1,1.0772490893,-1.994158703
pdhr_ale__pdhR-16_49__2,0.6165586925000001,-1.6070758
tcs__del_atoC_LiAcet__1,-1.1375819504,-1.991903661
tcs__del_atoC_LiAcet__2,-1.0587749855,-1.8182545810000001
tcs__del_atoC_LiCl__1,-1.4826631144,-1.3045209020000001
tcs__del_atoC_LiCl__2,-1.0626439213,-1.205977881
tcs__del_atoC_m9__1,-1.1495342285,-1.140881027
tcs__del_atoC_m9__2,-1.003707461,-0.972291341
tcs__del_baeR_etoh__1,3.5066907651,-0.621697485
tcs__del_baeR_etoh__2,3.7157369368,-0.93262435
tcs__del_baeR_lb__1,12.3769759028,2.7819172080000003
tcs__del_baeR_lb__2,12.2962255984,2.69508342
tcs__del_btsR_01xlb__1,1.6507409068999999,-0.7220754420000001
tcs__del_btsR_01xlb__2,1.0325733584,-0.98577083
tcs__del_btsR_lb__1,-1.3290400293,2.011621554
tcs__del_btsR_lb__2,-0.7297175298,1.5185807900000001
tcs__del_btsR_pyruvate__1,0.7691943517000001,-1.3370675570000001
tcs__del_btsR_pyruvate__2,1.0518458701,-1.4223208280000001
tcs__del_cpxR_etoh__1,3.3947686149000003,-0.937510045
tcs__del_cpxR_etoh__2,3.1364333404,-0.850301305
tcs__del_cpxR_lb__1,10.026239811,2.506147312
tcs__del_cpxR_lb__2,9.8694567632,2.624652571
tcs__del_cusR_CuSO4__1,-0.3764058114,1.164311686
tcs__del_cusR_CuSO4__2,-0.3290918049,0.8097696430000001
tcs__del_cusR_lb__1,-1.3442513774,1.254343519
tcs__del_cusR_lb__2,-1.6548172668,1.028546959
tcs__del_kdpE_01-kcl__1,-0.1313055716,-2.242257223
tcs__del_kdpE_01-kcl__2,-0.7445225174,-2.087220152
tcs__del_kdpE_115-kcl__1,-1.0139629768,-2.104951625
tcs__del_kdpE_115-kcl__2,-0.8041482703,-2.209100517
tcs__del_phoB_m9__1,-0.6943467767,-0.744191888
tcs__del_phoB_m9__2,-0.9132030513,-0.583586779
tcs__del_phoB_m9p__1,-0.2224859991,-2.526594173
tcs__del_phoB_m9p__2,-0.6146590854,-2.307642042
tcs__del_rcsB_etoh__1,0.4484108088,-2.459964919
tcs__del_rcsB_etoh__2,-0.1902585323,-2.586592472
tcs__del_rcsB_lb__1,7.4593499892,1.500795127
tcs__del_rcsB_lb__2,7.2242364161,1.367807088
tcs__del_zraR_lb__1,-1.4401223442,1.61858575
tcs__del_zraR_lb__2,-0.9872297304000001,1.390072015
tcs__del_zraR_zncl2__1,-2.1924351095,-0.955448783
tcs__del_zraR_zncl2__2,-2.2174430622,-0.9208647560000001
tcs__wt_01-kcl__1,4.7214567313,-0.76797881
tcs__wt_01-kcl__2,4.6644517576,-0.5357997830000001
tcs__wt_01xlb__1,10.6608049148,1.536509018
tcs__wt_01xlb__2,10.7174150907,1.658756029
tcs__wt_115-kcl__1,0.6548078964,-1.189274339
tcs__wt_115-kcl__2,0.3941443277,-1.606523033
tcs__wt_CuSO4__1,22.0682065461,4.862255627
tcs__wt_CuSO4__2,22.2363251274,5.054928189
tcs__wt_etoh__1,7.3156337426,0.6883807150000001
tcs__wt_etoh__2,7.6480187434,0.6485849850000001
tcs__wt_lb__1,22.7947104123,5.258381787
tcs__wt_lb__2,23.2063469753,5.121790338
tcs__wt_LiAcet__1,20.7046378578,4.696498189
tcs__wt_LiAcet__2,20.112906557,4.483693298
tcs__wt_LiCl__1,23.1199321454,5.206920672
tcs__wt_LiCl__2,22.999066160799998,5.159572589
tcs__wt_m9p__1,25.7680682033,2.824025988
tcs__wt_m9p__2,25.9145935083,2.91205463
tcs__wt_pyr__1,9.3601363026,1.152516462
tcs__wt_pyr__2,9.5214342695,1.224854292
tcs__wt_zncl2__1,5.8552617965,3.781368084
tcs__wt_zncl2__2,5.7658600887,3.707877394
ros_tale__1_112_0pq__1,1.9893537823,1.207633636
ros_tale__1_112_0pq__2,5.643365991,1.78545782
ros_tale__1_112_250pq__1,4.2394099475,1.715151212
ros_tale__1_112_250pq__2,4.950018519,1.663205933
ros_tale__1_112_750pq__1,3.7742731082,1.5240310570000002
ros_tale__1_112_750pq__2,3.0423207181,1.52993122
ros_tale__1_112_750pq__3,3.0210139806,1.28736986
ros_tale__3_76_0pq__1,4.4624155766,2.359844847
ros_tale__3_76_0pq__2,4.3580557637,2.645669985
ros_tale__3_76_0pq__3,3.9303604987,2.535301288
ros_tale__3_76_0pq__4,4.4254644346,2.417269181
ros_tale__3_76_250pq__1,0.4028591198,-1.419733601
ros_tale__3_76_250pq__2,0.45889330800000006,-1.208231712
ros_tale__3_76_750pq__1,1.4992797125,-0.860769769
ros_tale__3_76_750pq__2,0.44773793170000004,-1.2223658130000001
ros_tale__7_103_0pq__1,30.2009005449,6.614841105
ros_tale__7_103_0pq__2,30.9754623123,6.699752462
ros_tale__7_103_0pq__3,30.4357000262,6.761614817
ros_tale__7_103_0pq__4,31.0671854617,6.8439651999999995
ros_tale__7_103_250pq__1,8.7793035388,1.33225649
ros_tale__7_103_250pq__2,8.128722022,1.2953768970000001
ros_tale__7_103_750pq__1,6.6566732052,0.648410625
ros_tale__7_103_750pq__2,6.2198195025,1.022527851
ros_tale__9_77_0pq__1,1.7496711785999999,-0.124235226
ros_tale__9_77_0pq__2,1.912926572,-0.367745543
ros_tale__9_77_250pq__1,1.7387549859,0.055158371000000005
ros_tale__9_77_250pq__2,2.3503350233,0.6962530520000001
ros_tale__9_77_750pq__1,3.3844188264,0.6923574010000001
ros_tale__9_77_750pq__2,1.4393325983,-0.271925808
ros_tale__11_83_0pq__1,25.0886488997,5.882467185
ros_tale__11_83_0pq__2,24.650196941,5.749343659
ros_tale__11_83_250pq__1,25.73926693,5.870266903
ros_tale__11_83_250pq__2,25.8321273352,6.014247659
ros_tale__11_83_750pq__1,25.272251126,5.858036895
ros_tale__11_83_750pq__2,25.8692810733,6.068239129
ros_tale__13_87_0pq__1,32.6148193932,7.26367166
ros_tale__13_87_0pq__2,33.2682064051,7.12311898
ros_tale__13_87_250pq__1,32.2284966259,7.08536513
ros_tale__13_87_250pq__2,32.9596406374,7.27741161
ros_tale__13_87_750pq__1,31.6497490248,7.30426765
ros_tale__13_87_750pq__2,31.4148523335,7.34600013
ros_tale__14_27_0pq__1,25.2299872269,5.730919983
ros_tale__14_27_0pq__2,24.3644864907,5.7002310640000005
ros_tale__14_27_250pq__1,15.1451830775,4.763637219
ros_tale__14_27_250pq__2,16.2813661368,4.952242944
ros_tale__14_27_750pq__1,15.3434055812,3.882348157
ros_tale__14_27_750pq__2,13.4842290267,3.393220148
ros_tale__16_28_250pq__1,6.7829787758,3.761532318
ros_tale__16_28_250pq__2,7.1754900944,3.95900945
ros_tale__16_32_0pq__1,22.0042232469,5.641909006
ros_tale__16_32_0pq__2,21.3143306087,5.461078188
ros_tale__16_32_0pq__3,24.1868114881,5.426884678
ros_tale__16_32_0pq__4,24.2243328157,5.464095398
ros_tale__16_32_250pq__1,23.1201181512,4.702396055
ros_tale__16_32_250pq__2,22.4072854925,4.716616783
ros_tale__16_32_750pq__1,21.7336388365,4.517898478
ros_tale__16_32_750pq__2,21.965914673,4.788583759
ros_tale__17_104_0pq__1,30.767460192,7.41084819
ros_tale__17_104_0pq__2,31.1997929014,7.45703148
ros_tale__17_104_250pq__1,28.3985449241,5.976196154
ros_tale__17_104_250pq__2,29.3888357547,6.482514704
ros_tale__17_104_250pq__3,29.4784831957,6.718481122
ros_tale__17_104_250pq__4,29.5704261401,6.721485274
ros_tale__17_104_750pq__1,27.6854208466,6.055004525
ros_tale__17_104_750pq__2,28.5525323538,6.296797217
ros_tale__18_24_250pq__1,2.598441812,2.427755456
ros_tale__18_24_250pq__2,3.1507390165,2.431250973
ros_tale__18_36_0pq__1,7.8564796068,3.184560276
ros_tale__18_36_0pq__2,7.0210204813,2.988448549
ros_tale__18_36_0pq__3,7.2858911875,3.7066878450000003
ros_tale__18_36_0pq__4,7.1894828607,3.5672196830000003
ros_tale__18_36_250pq__1,5.6726480344,2.4809946590000003
ros_tale__18_36_250pq__2,5.374837827,2.207587327
ros_tale__18_36_750pq__1,3.3047886663,-0.311040082
ros_tale__18_36_750pq__2,3.6200189434,-0.272991923
ros_tale__19_91_0pq__1,25.1299844085,5.400690758
ros_tale__19_91_0pq__2,25.216046592,5.374223729
ros_tale__19_91_250pq__1,23.4085308859,4.624940652
ros_tale__19_91_250pq__2,23.1468377194,4.6858173050000005
ros_tale__19_91_750pq__1,22.7954205704,4.450786449
ros_tale__19_91_750pq__2,21.0344206953,4.133480255
ros_tale__19_91_750pq__3,22.9353172755,4.130675767
ros_tale__19_91_750pq__4,20.4018289411,3.556238576
ros_tale__21_97_0pq__1,5.9754377829,2.935712385
ros_tale__21_97_0pq__2,6.5450161303000005,3.091253745
ros_tale__21_97_250pq__1,7.186068642,2.525058158
ros_tale__21_97_250pq__2,7.4208463575,2.4859568100000002
ros_tale__21_97_750pq__1,5.2822500316,1.444784962
ros_tale__21_97_750pq__2,5.9734803405,1.630937325
ros_tale__25_111_0pq__1,3.2980273705,3.14236291
ros_tale__25_111_0pq__2,2.7334743096,3.112732743
ros_tale__25_111_250pq__1,2.9384251086,0.9888243470000001
ros_tale__25_111_250pq__2,0.6765727274000001,0.437105621
ros_tale__25_111_750pq__1,0.30916701220000004,0.235396776
ros_tale__25_111_750pq__2,1.4194221578000001,-0.477923266
ros_tale__29_119_0pq__1,0.49294813260000003,-0.197085205
ros_tale__29_119_0pq__2,0.3789957071,-0.831355775
ros_tale__29_119_250pq__1,0.1585660932,-1.4776404300000001
ros_tale__29_119_250pq__2,0.0275327236,-0.5068901760000001
ros_tale__29_119_750pq__1,0.3134056901,-0.7250147920000001
ros_tale__29_119_750pq__2,0.6292864746,-0.8335430420000001
ros_tale__ALE4_0pq__1,12.3790644592,3.943282059
ros_tale__ALE4_0pq__2,12.6583208949,4.149031212
ros_tale__ALE4_250pq__1,9.6403317097,1.703323373
ros_tale__ALE4_250pq__2,9.8342907579,1.524150377
pcoli__atASMT_325G__1,-0.2100718064,-1.6039249309999999
pcoli__atASMT_325G__2,0.028023892600000003,-1.155621296
pcoli__bpTDC__1,-0.0041148064000000005,-1.668148408
pcoli__bpTDC__2,-0.13124732220000002,-1.448920261
pcoli__BRCA__1,0.4698746666,-1.683998053
pcoli__BRCA__2,0.0080449444,-1.614767048
pcoli__BRCActrl__1,0.264552593,-2.052432819
pcoli__BRCActrl__2,0.0369542515,-2.099137458
pcoli__BRCAswap__1,0.17571500010000002,-1.496584671
pcoli__BRCAswap__2,0.4198469929,-1.340944037
pcoli__btAANAT__1,-0.1421422206,-0.9608150470000001
pcoli__btAANAT__2,-0.1670347498,-1.025268663
pcoli__btASMT__1,-0.21048830940000002,-0.97002645
pcoli__btASMT__2,-0.2219591374,-1.188791414
pcoli__CC1__1,-0.0226660882,-1.026727668
pcoli__CC1__2,-0.13197835530000002,-0.9055147670000001
pcoli__ccCOMT__1,-0.1901783146,-1.437688568
pcoli__ccCOMT__2,0.0045129519,-1.339051418
pcoli__ckDDC__1,0.0855562228,-1.4680191200000001
pcoli__ckDDC__2,0.1017761938,-1.926768492
pcoli__CNTF_belt__1,0.0134649621,-0.9105821310000001
pcoli__CNTF_belt__2,-0.2096474495,-1.582790232
pcoli__cobPNMT__1,-0.13620438440000002,-0.6383143330000001
pcoli__cobPNMT__2,-0.0008476084,-0.467265278
pcoli__cvPhhB__1,0.3776399561,-0.665323725
pcoli__cvPhhB__2,0.10844361200000001,-0.214464021
pcoli__ggAANAT__1,-0.2923282726,-1.425207539
pcoli__ggAANAT__2,-0.41833136530000004,-1.275873014
pcoli__ggTPH__1,-0.37030355540000004,-1.357138589
pcoli__ggTPH__2,-0.3497857936,-1.311534366
pcoli__hsAANAT__1,1.0063265357,-1.474427627
pcoli__hsAANAT__2,0.8901900435000001,-1.0733088020000001
pcoli__hsASMT__1,-0.1368416515,-1.681868205
pcoli__hsASMT__2,-0.13408424030000002,-1.812357918
pcoli__hsPNMT_mb__1,-0.7582675255,-1.723552741
pcoli__hsPNMT_mb__2,-0.5207264109,-1.428441851
pcoli__hsTPH__1,-0.49346967270000003,-1.559605863
pcoli__hsTPH__2,-0.0445087629,-1.540501471
pcoli__hsTPH_E2K__1,0.22758438090000002,-1.40131962
pcoli__hsTPH_E2K__2,0.324852164,-1.660175627
pcoli__hsTPH_E2K_N91I_P99C__1,-0.0690943654,-1.501823576
pcoli__hsTPH_E2K_N91I_P99C__2,-0.35155107300000005,-1.9670994080000002
pcoli__hsTPH_N158trunc__1,0.2965181883,-1.3120435590000001
pcoli__hsTPH_N158trunc__2,0.3826525424,-1.6765661550000002
pcoli__hsTPH_N174trunc__1,-0.2165471398,-1.549931465
pcoli__hsTPH_N174trunc__2,-0.2502876284,-1.634033542
pcoli__hsTPH_Ntermtrunc__1,1.2173277299,-1.430527292
pcoli__hsTPH_Ntermtrunc__2,0.6374212271,-1.609746825
pcoli__hsTPH1__1,0.0253515921,-1.139127759
pcoli__hsTPH1__2,0.1998627164,-0.9665376960000001
pcoli__MBP__1,1.4680131696,-1.047039192
pcoli__MBP__2,1.5386061897999999,-1.6337422350000002
pcoli__msCOMT__1,0.4620001033,-1.919292396
pcoli__msCOMT__2,0.0767663974,-1.940992089
pcoli__ocAANAT__1,-0.1599351886,-1.332674329
pcoli__ocAANAT__2,-0.2960963145,-1.05780168
pcoli__osTDC_K374H__1,1.2101865151,-0.7281538550000001
pcoli__osTDC_K374H__2,1.3810783679,-1.040930895
pcoli__osTDC_K374L__1,0.3498100884,-1.76780098
pcoli__osTDC_K374L__2,0.1799447103,-1.554097492
pcoli__osTDC_K374Q__1,0.17339782,-1.121299091
pcoli__osTDC_K374Q__2,-0.4436751417,-1.143761247
pcoli__osTDC_L360V__1,-0.050102326600000004,-1.3594614950000001
pcoli__osTDC_L360V__2,-0.35689041450000003,-1.706877225
pcoli__pmTPH__1,-0.4445364124,-1.9870538940000002
pcoli__pmTPH__2,-0.5727429176000001,-2.601829
pcoli__RFC__1,-0.10161280160000001,-0.664817231
pcoli__RFC__2,-0.1127316837,-0.64052743
pcoli__RFCctrl__1,0.7714941132,-0.9875805910000001
pcoli__RFCctrl__2,0.6921276283000001,-1.5211738559999999
pcoli__RFCnopause__1,0.5827155351000001,-1.425044743
pcoli__RFCnopause__2,0.6712620669,-1.492340078
pcoli__RFCpluspause__1,0.33455716480000003,-1.590559233
pcoli__RFCpluspause__2,0.9025050627000001,-2.122928719
pcoli__rnCOMT_sol__1,0.8899359351,-1.119411223
pcoli__rnCOMT_sol__2,0.6962112303,-1.301259383
pcoli__rnPNMT__1,-0.0910258065,-1.959218778
pcoli__rnPNMT__2,0.027958408400000002,-2.200331911
pcoli__rnTDC__1,-0.1264638032,-1.8695929640000002
pcoli__rnTDC__2,-0.1641523917,-2.028319072
pcoli__rnTDC_trunc__1,0.6247972553000001,-2.032698146
pcoli__rnTDC_trunc__2,0.6482513129,-1.78555788
pcoli__saCOMT_T2A__1,-0.2229373205,-1.5874130430000002
pcoli__saCOMT_T2A__2,-0.3002921786,-1.516800795
pcoli__sfCOMT__1,-0.34663920260000003,-1.054190535
pcoli__sfCOMT__2,-0.1311740823,-1.108374366
pcoli__sgAANAT_D63G__1,-0.4168200346,-0.6713683650000001
pcoli__sgAANAT_D63G__2,-0.8381504240000001,-0.769593796
pcoli__ssDDC__1,-0.24654016920000002,-1.8221851560000002
pcoli__ssDDC__2,-0.1584961256,-1.773336139
pcoli__TP53B__1,-0.0536371919,-1.375292756
pcoli__TP53B__2,-0.12238033790000001,-1.5610004270000002
pcoli__WT__1,1.6055405007,-1.305058977
pcoli__WT__2,1.304007806,-1.198755025
cck__glu_ale4__1,12.3493586851,2.734665913
cck__glu_ale4__2,7.4520195262,0.90561085
cck__cck_ale1__1,7.8184968818,0.816805047
cck__cck_ale1__2,7.344493158,0.9344518540000001
cck__cck_ale2__1,3.4041163148,0.7165795500000001
cck__cck_ale2__2,2.4834330715,0.43959062800000004
cck_pgi__gmos_delpgi__1,5.9342909864,0.858666911
cck_pgi__gmos_delpgi__2,15.8342144313,3.971959845
cck_pgi__pgi_ale1__1,0.5749118520000001,0.79834393
cck_pgi__pgi_ale1__2,-1.4258658691,-1.14617931
cck_pgi__pgi_ale2__1,0.2129294167,-0.49957624700000003
cck_pgi__pgi_ale3__1,0.3909019754,1.950152789
cck_pgi__pgi_ale3__2,0.09592813160000001,-0.109724924
cck_pgi__pgi_ale4__1,3.4473554428,1.8141997060000001
cck_pgi__pgi_ale4__2,2.6188710383,0.513138675
cck_pgi__pgi_ale4__3,2.3896624285,0.515136828
cck_pgi__pgi_ale5__1,2.0464884386,1.9666900580000002
cck_pgi__pgi_ale5__2,2.3959503476,1.35279613
cck_pgi__pgi_ale6__1,10.4494747868,2.822984828
cck_pgi__pgi_ale6__2,1.8752742102000002,0.8600707460000001
cck_pgi__pgi_ale7__1,15.1404492407,3.561885611
cck_pgi__pgi_ale7__2,10.8575130719,2.0814283160000002
cck_pgi__pgi_ale8__1,3.6838294288,1.8366701
cck_pgi__pgi_ale8__2,3.0822972764,0.507598281
cck_sdh__gmos_delsdhCB__1,2.2161636983,-0.196104727
cck_sdh__gmos_delsdhCB__2,3.3097801306,0.179752415
cck_sdh__sdh_ale1__1,1.5087926913,-0.618609057
cck_sdh__sdh_ale1__2,-0.20916923810000002,-1.092561686
cck_sdh__sdh_ale2__1,2.382297621,-0.644291363
cck_sdh__sdh_ale3__1,2.4439925547,-0.308110205
cck_sdh__sdh_ale3__2,1.2582056147,-0.610182726
cck_sdh__sdh_ale3__3,1.3177497105,0.20934026
cck_pts__gmos_delptsHIcrr__1,4.7524552837,1.660960181
cck_pts__gmos_delptsHIcrr__2,3.5236784088,0.8493654150000001
cck_pts__pts_ale1__1,-0.9158123609000001,-1.6732369610000002
cck_pts__pts_ale1__2,-1.2492527863,-2.157871507
cck_pts__pts_ale2__1,-1.1561947756,-1.6126286890000001
cck_pts__pts_ale2__2,-1.7514622467,-2.438282736
cck_pts__pts_ale3__1,-1.5986603836,-2.114205855
cck_pts__pts_ale3__2,-1.6281537232,-2.4598199530000002
cck_pts__pts_ale4__1,16.1808425116,3.162690596
cck_pts__pts_ale4__2,14.7530619916,2.913863736
cck_gnd__gmos_delgnd__1,1.726356712,-1.639727579
cck_gnd__gmos_delgnd__2,1.4688703804,-1.732333292
cck_gnd__gnd_ale1__1,6.0414016291,0.9495176980000001
cck_gnd__gnd_ale1__2,4.0611077072,0.5359412
cck_gnd__gnd_ale2__1,9.454048703,1.835927903
cck_gnd__gnd_ale2__2,15.0747171607,2.99864575
cck_gnd__gnd_ale3__1,4.0849241165,1.014976036
cck_gnd__gnd_ale3__2,4.0513358375,0.150784457
cck_tpiA__gmos_deltpiA__1,16.5001426847,3.678724518
cck_tpiA__gmos_deltpiA__2,13.4085138542,3.54907311
cck_tpiA__tpiA_ale1__1,17.5199209663,4.054133228
cck_tpiA__tpiA_ale1__2,20.1302850753,4.5057050069999995
cck_tpiA__tpiA_ale2__1,16.4171499447,4.267864391
cck_tpiA__tpiA_ale2__2,16.368162447,4.011261991
cck_tpiA__tpiA_ale3__1,19.3941529721,4.342508874
cck_tpiA__tpiA_ale3__2,15.6804778551,3.707021637
cck_tpiA__tpiA_ale4__1,13.6583377527,3.590852548
cck_tpiA__tpiA_ale4__2,11.6754315033,3.315219826
acid_tale__acid_ale1_pH7__1,5.3455571848,2.467444272
acid_tale__acid_ale1_pH7__2,4.1058877461,2.215096278
acid_tale__acid_ale1_pH5__1,16.6056158563,4.237003863
acid_tale__acid_ale1_pH5__2,15.0085089745,3.938432767
acid_tale__acid_ale2_pH7__1,4.0620357523,2.018568478
acid_tale__acid_ale2_pH7__2,2.7916657946,1.63977312
acid_tale__acid_ale2_pH5__1,11.2371950705,3.360282074
acid_tale__acid_ale2_pH5__2,10.5723097421,3.034142003
acid_tale__low_Mg_ale_pH7__1,1.3492662308,0.8331609170000001
acid_tale__low_Mg_ale_pH7__2,1.3260822349999999,0.726399472
acid_tale__low_Mg_ale_pH5__1,6.0020678766,1.926040156
acid_tale__low_Mg_ale_pH5__2,0.2043235613,0.426787181
acid_tale__MES_ale_pH7__1,20.119142647,4.635209684
acid_tale__MES_ale_pH7__2,18.867930087,4.603303778
acid_tale__MES_ale_pH5__1,23.6593437788,4.976980459
acid_tale__MES_ale_pH5__2,22.233903947800002,4.693670183
acid_tale__gmos_pH7__1,23.8979443274,5.039081943
acid_tale__gmos_pH7__2,23.9042877383,5.022040108
acid_tale__gmos_pH5__1,28.1548240314,5.955648126
acid_tale__gmos_pH5__2,28.3130616877,6.145828079
adnB__wt_adn__1,-0.7010944589,-0.956211012
adnB__wt_adn__2,-2.5289752414,-1.398004606
adnB__delydhB_adn__1,0.18772429810000002,-0.8373569120000001
adnB__delydhB_adn__2,-0.3258303061,-0.933486392
ytf2__wt_glc__1,-0.366866263,-0.281031331
ytf2__wt_glc__2,-0.47927355800000004,-0.321860229
ytf2__ybcM_glc__1,0.8229640553,-0.26238308800000004
ytf2__ybcM_glc__2,0.896260174,-0.454878294
ytf2__ydhB_glc__1,0.2554714061,-0.850307565
ytf2__ydhB_glc__2,0.5982994024,-0.283395928
ytf2__yfeC_glc__1,0.38097426240000004,-0.255055105
ytf2__yfeC_glc__2,0.6864083213000001,-0.463568362
ytf2__yciT_glc__1,-1.0298663135,-0.703546328
ytf2__yciT_glc__2,-0.8336196260000001,-0.396019736
ytf2__ydiZ_glc__1,-0.4469673867,0.289575444
ytf2__ydiZ_glc__2,-0.3471411279,0.40355412900000004
ytf2__ynfL_glc__1,-0.0412918075,-0.124937141
ytf2__ynfL_glc__2,-0.6578022101000001,-0.028933615000000003
misc2__dellon_glc__1,26.2351110626,5.090582469
misc2__dellon_glc__2,25.3555887555,4.8876469920000005
ytf3__wt_glc2__1,-0.6098486582,0.043136665000000005
ytf3__wt_glc2__2,-0.6035236177000001,0.111251339
ytf3__wt_pH7_lactate__1,-1.4095113895,-0.490426055
ytf3__wt_pH7_lactate__2,-1.2231883384,-0.806212566
ytf3__wt_pH55_lactate__1,-0.8898967128,-0.569144493
ytf3__wt_pH55_lactate__2,-0.8211111529,-0.9351031040000001
ytf3__wt_pH55_HCl__1,-0.9698161869,-0.986311322
ytf3__wt_pH55_HCl__2,-0.9414318803,-1.318215525
ytf3__dyieP_pH7__1,-0.72203197,-0.48151554900000004
ytf3__dyieP_pH7__2,-0.777431791,0.0040207770000000006
ytf3__dyieP_pH55__1,-1.1859452809,-0.160204004
ytf3__dyieP_pH55__2,-1.2980110431,-0.546229489
