,A,YcjW
ecoli_00420,-0.1189494677,-0.0819033775
ecoli_00421,-0.2285184435,0.6984665415
ecoli_00422,0.25349867,0.5514600605000001
ecoli_00423,0.6986649116,-0.1941335325
ecoli_00424,0.6740970715,0.1391737305
ecoli_00425,19.2999048893,-1.9643236965000002
ecoli_00426,19.4355864087,-2.2776419625
ecoli_00427,0.8238682975,0.4491117255
ecoli_00428,0.4429526237,0.48963571850000004
ecoli_00429,12.1425009757,-1.8298088995000001
ecoli_00430,12.3162899259,-2.1030477205
ecoli_00431,0.5195378251,1.1282605294999999
ecoli_00432,0.8914486731,0.9561318245
ecoli_00433,7.8567901912,-1.3787361075
ecoli_00434,8.0604063141,-1.0121677345
ecoli_00435,-0.655968671,0.1668644015
ecoli_00436,0.5271104520000001,-0.21290506550000002
ecoli_00437,0.2558057139,0.2584121285
ecoli_00438,-0.0339563575,0.3620716505
ecoli_00439,1.2574014177000001,0.7553187435000001
ecoli_00440,1.6457417717,0.9591847665000001
ecoli_00441,0.0649095287,0.0473207335
ecoli_00442,0.7802571811,0.0395409945
ecoli_00443,0.534634081,0.2470047475
ecoli_00444,0.6061986479,0.3024661965
ecoli_00445,0.9172767531,0.9348122455000001
ecoli_00446,0.7941705092,1.0958465355
ecoli_00447,0.3589080129,-0.0314148825
ecoli_00448,0.3244251208,-0.15602863050000002
ecoli_00449,0.308128332,-0.13368667550000002
ecoli_00450,-0.1081345248,-0.0023698165
ecoli_00451,0.4875516528,0.0718101805
ecoli_00452,1.0357041771,0.19943067550000002
ecoli_00453,0.7161763822,0.1283159575
ecoli_00454,0.7055852436000001,-0.3336059145
ecoli_00455,0.1565389592,-1.1916236655
ecoli_00456,0.26729720500000004,-1.1721298595
ecoli_00457,0.3755667465,-1.1927125785000001
ecoli_00458,0.3185186239,-1.0507649625
ecoli_00459,0.202919541,-0.8413265405
ecoli_00460,0.24264524710000002,-0.6880125905000001
ecoli_00461,3.5118580613,-1.9003294375
ecoli_00462,3.7186442479,-2.4323651185
ecoli_00463,3.7459763325,-1.7327336335
ecoli_00464,3.8969464395999998,-1.3916223645
ecoli_00465,0.9576044773000001,-2.4025126115
ecoli_00466,0.7009280566,-2.5838243135
ecoli_00467,8.4171240725,-0.6383886355
ecoli_00468,8.0950991158,-0.9942873975000001
ecoli_00469,1.0412510048,-2.5498994345
ecoli_00470,0.9971177015,-2.2545705505
ecoli_00471,2.9870603007,-1.9827931855
ecoli_00472,3.0246388571,-2.0633093265
ecoli_00473,4.4350652498,-1.5327273985
ecoli_00474,5.2687561743,-1.4233555175000001
ecoli_00475,8.2449095597,-1.3082378675
ecoli_00476,8.0810186673,-1.1758610605
ecoli_00477,6.9764884469,-1.3159236935
ecoli_00478,6.133785686,-1.0944897315
ecoli_00479,0.4491841694,0.1128054135
ecoli_00480,0.2268057229,-0.2387215065
ecoli_00481,-0.0067249761,-0.8774447655000001
ecoli_00482,-0.0394999897,-0.9461302075
ecoli_00483,0.0211816413,-0.8638775785
ecoli_00484,-0.1239273193,-1.0589276675
ecoli_00485,1.9274386616,-2.3235808995
ecoli_00486,1.8093262859,-2.5885572085
ecoli_00487,0.7091258316,-2.6917290905
ecoli_00488,1.4125030468,-2.1598835315000002
ecoli_00489,7.1517626975,-0.6318823035000001
ecoli_00490,7.1831255362,-0.8064297655
ecoli_00491,8.5674744929,-0.2445191575
ecoli_00492,8.7208043825,-0.23070376750000002
ecoli_00493,5.8023643451,-0.3270925055
ecoli_00494,5.643801281,-0.35318922550000004
ecoli_00495,0.1668189044,-0.39515844850000004
ecoli_00496,0.1506501406,-0.5525232235
ecoli_00497,0.9735809266000001,-2.4775742755
ecoli_00498,1.1583925448,-2.5159479405000003
ecoli_00499,-0.17666570280000002,-0.7392162175
ecoli_00500,0.044209576800000004,-0.4709008155
ecoli_00501,9.1180318908,-1.7299966465
ecoli_00502,8.7772561194,-1.5902179105
ecoli_00503,1.7103353059000002,-1.6859053314999999
ecoli_00504,1.5734321589,-1.3783196455
ecoli_00505,5.3749781906,-0.5128129555000001
ecoli_00506,5.3746128128,-0.1495922955
ecoli_00507,-0.0035409782000000002,-1.3265897465
ecoli_00508,0.0054557415,-1.0733650925
ecoli_00509,-0.1351800524,-1.3069469135
ecoli_00510,-0.0695296327,-1.2163270855000001
ecoli_00511,1.0510258445,-2.3445367745
ecoli_00512,0.9592618133,-2.0301547725
ecoli_00513,1.306308767,-2.6599649925
ecoli_00514,1.0351856548,-2.4108505515
ecoli_00515,5.782107653,-0.6713419995000001
ecoli_00516,5.973407868,-0.8301663355000001
ecoli_00517,0.3832830061,-0.6653581035
ecoli_00518,0.5837699669,-1.0062697155
ecoli_00519,0.6941944655000001,-2.4595607115
ecoli_00520,-0.4225455739,-2.2592225025
ecoli_00521,0.19555075090000001,-1.7528779445
ecoli_00522,0.3529541286,-1.8535085005
ecoli_00523,0.0184910788,-1.5564092295
ecoli_00524,-0.6073185465000001,0.0201116655
ecoli_00525,-0.2635008093,0.0319146715
ecoli_00526,-0.24752390070000002,0.0907812955
ecoli_00527,-0.7439897980000001,0.09134913850000001
ecoli_00528,1.3209582345,-2.4227521715
ecoli_00529,1.0552014371,-1.9456594085
ecoli_00530,0.9558814729,-1.6563311855
ecoli_00531,2.0592573805,-1.4975527985000001
ecoli_00532,-0.42093246040000004,-2.6362916565
ecoli_00533,-0.11272147190000001,-2.1000637975
ecoli_00534,-0.1416255828,-3.1255484045
ecoli_00535,-0.362637256,-1.9289438665
ecoli_00536,1.0095820791,-2.1416400315
ecoli_00537,0.7073676096,-1.9441505105
ecoli_00538,-0.039386698000000005,-1.9621883395
ecoli_00539,0.3952760986,-1.8735083445
ecoli_00540,0.4327720747,-2.5056893705
ecoli_00541,0.1601188197,-1.8638399795
ecoli_00542,-0.035744962000000005,-1.7144311525
ecoli_00543,1.0009496048,-1.5549016465
ecoli_00544,-0.8761222307000001,-2.3418087025
ecoli_00545,-0.41167493850000003,-1.8275345565
ecoli_00546,-0.3043875759,-1.5795032395000002
ecoli_00547,-0.1701361488,-1.1387983845
ecoli_00548,0.4231819196,-1.8334740045
ecoli_00549,0.5400850396,-2.1139937235
ecoli_00550,0.3047290688,-2.2204063425
ecoli_00551,0.487944698,-2.3110581275
ecoli_00552,0.35266918900000005,-1.5130440765
ecoli_00553,0.43309142780000004,-1.3523747145
ecoli_00554,0.6964936561,-1.5124770305
ecoli_00555,0.6325026626,-1.4955696115000001
ecoli_00556,0.2379892822,-1.5268693785
ecoli_00557,0.8498672067,-1.6668080185
ecoli_00558,0.6910834135,-1.6516443165
ecoli_00559,0.8687068224000001,-1.3424100815
ecoli_00560,0.1299347394,-1.9057075395
ecoli_00561,-0.3334541595,-1.3936929245
ecoli_00562,0.8403097569,-2.6271768855
ecoli_00563,0.9470865348,-3.0305148545
ecoli_00564,0.43626161300000005,0.3092096055
ecoli_00565,0.6184628360000001,0.24823812350000002
ecoli_00566,0.010953769700000001,-2.3989808185
ecoli_00567,0.1108948106,-2.3887882555
ecoli_00568,0.3840836925,0.3865683205
ecoli_00569,0.2922121962,0.2877450185
ecoli_00570,-0.1606866786,0.2968537865
ecoli_00571,0.1606150174,0.3047500425
ecoli_00572,-0.38780511640000004,-1.8622380025
ecoli_00573,-0.7782313214000001,-2.6078349745000002
ecoli_00574,1.0493986086,-2.8267805765
ecoli_00575,1.1375332702,-2.5824636795
ecoli_00576,0.1160283901,-1.5748267115
ecoli_00577,0.6736951715,-1.8084796005000001
ecoli_00578,-0.2057532984,-1.8327628544999999
ecoli_00579,0.4129830128,-2.6710049905
ecoli_00580,0.5322644798,-1.2899933045
ecoli_00581,0.6296349221,-1.5582475485
ecoli_00582,-0.2095058915,-0.5101338015
ecoli_00583,0.06768854020000001,-0.1200852195
ecoli_00584,0.3992012293,-3.1554375145
ecoli_00585,0.4096186476,-2.9014371625
ecoli_00586,1.2505960688,-0.0828586375
ecoli_00587,0.6148313654,-0.1965618385
ecoli_00588,0.3084476056,0.0777611745
ecoli_00589,0.9824247864000001,-0.1069280185
ecoli_00590,0.1308833372,-2.6078153795
ecoli_00591,0.0700554226,-2.2224564225
ecoli_00592,0.5841988353,-2.4662366335
ecoli_00593,0.1401601876,-2.4337572715
ecoli_00594,0.264584345,-1.5361201705
ecoli_00595,0.43123926840000004,-2.0567485915
ecoli_00596,-0.0835209703,-2.1052755615
ecoli_00597,1.0146478873,-1.8564216925
ecoli_00598,-0.2449726914,-2.1228585085
ecoli_00599,0.7402697097000001,-1.6384745375
ecoli_00600,0.3789877896,-2.2492974585
ecoli_00601,0.5058802474,-1.6760479935
ecoli_00602,0.011323559300000001,-1.1345793185
ecoli_00603,0.39312421350000004,-1.1596078335
ecoli_00604,-0.3054454847,-1.3710016945
ecoli_00605,-0.328978372,-1.0906378695
ecoli_00606,0.8262781014,-1.2075704655
ecoli_00607,-0.22938844730000002,-1.5584206565
ecoli_00608,0.8332178697,-1.0887311935
ecoli_00609,0.1834836181,-1.3681207595
ecoli_00610,0.1781851364,-1.1810447845
ecoli_00611,0.33505144810000004,-0.6675505215
ecoli_00612,-0.19890097780000002,-1.4622561655
ecoli_00613,0.24369091750000002,-2.1186567725
ecoli_00614,0.2686148371,-2.1627071245
ecoli_00615,0.5787914818000001,-2.0708891715
ecoli_00616,0.19381705670000002,-2.1965070165
ecoli_00617,0.1201434747,-2.3893953425
ecoli_00618,0.4989889026,0.10767067250000001
ecoli_00619,0.6265136493,0.3231744415
ecoli_00620,0.7439707419,-0.6030692915
ecoli_00621,0.4056865558,-0.4679836255
ecoli_00622,0.0752415817,0.19736981950000002
ecoli_00623,0.2745358291,0.1322748805
ecoli_00624,0.5932714731000001,-0.6198151955
ecoli_00625,0.7045167755,-0.8736358395
ecoli_00626,0.6156626476,0.1069195745
ecoli_00627,0.5937807006,0.0273107395
ecoli_00628,0.15955202640000002,-1.1785314155
ecoli_00629,0.6099823608,-1.6082199375
ecoli_00630,0.7410806903,-0.07567169850000001
ecoli_00631,0.9184037552000001,-0.1734497355
ecoli_00632,0.6647898502,0.046605046500000004
ecoli_00633,0.8612270378,-0.6158541125
ecoli_00634,0.9834836967,-0.0436142055
ecoli_00635,0.7529772935,-0.1782818925
ecoli_00636,0.6580999395,-0.4450488105
ecoli_00637,0.5611241311,-0.2248726845
ecoli_00638,0.8594076082000001,0.0276149135
ecoli_00639,0.20213369850000001,0.1497108955
ecoli_00640,0.6048664868,-1.3907943745
ecoli_00641,0.5378890054000001,-1.6109051285
ecoli_00642,0.8709167071,-0.2965038425
ecoli_00643,0.8613654158,-0.0240075425
ecoli_00644,0.9020627755,0.0045035695
ecoli_00645,0.9160390213,-0.17343073150000002
ecoli_00646,0.5089843762,0.1100702935
ecoli_00647,0.5522433451000001,-0.4291837565
ecoli_00648,0.37223830150000004,0.1835816535
ecoli_00649,0.5771997282,0.2543645015
ecoli_00650,0.8624140168000001,0.0123080215
ecoli_00651,0.6962669537,0.0696896805
ecoli_00652,0.7111432423,-1.8530335815
ecoli_00653,0.2696103991,-1.1285126765
ecoli_00654,0.41786763120000003,-0.4019057655
ecoli_00655,0.4618299824,-0.3497630015
ecoli_00656,-0.0495876722,0.1911849015
ecoli_00657,0.5808950642,0.0778766305
ecoli_00658,0.5174707230000001,0.1690569895
ecoli_00659,0.4971710313,-0.3375323025
ecoli_00660,0.6379267598,-0.8157737575
ecoli_00661,0.6505669110000001,-1.3904717455
ecoli_00662,0.6515635499,0.18358345850000002
ecoli_00663,0.6584979929,0.2332759805
ecoli_00664,0.5222669936000001,-1.1735752015
ecoli_00665,1.0335512693,-1.1861733305
ecoli_00666,0.6981138189,-0.2007702765
ecoli_00667,0.8802281764000001,-1.1263430115
ecoli_00668,1.0035905532,-1.4662633045
ecoli_00669,0.542190307,-0.5881901335
ecoli_00670,0.9898543588000001,-0.10082479750000001
ecoli_00671,0.9772718066,-0.0004601885
ecoli_00672,1.3231136927,-0.46318418850000004
ecoli_00673,1.9287454298000002,-0.7636090765
ecoli_00674,0.8364659607,0.1265057175
ecoli_00675,0.9549444776,0.1522080395
ecoli_00676,0.6347376003,0.1852028885
ecoli_00677,0.468324067,0.0207747435
ecoli_00678,0.7831580936,-0.5536618465
ecoli_00679,0.8154896434000001,-0.7688192385
ecoli_00680,0.6156696261,0.2376579245
ecoli_00681,0.5421324171,-0.1485855005
ecoli_00682,0.8674615881000001,0.0746707395
ecoli_00683,0.8739057527,0.0382640255
ecoli_00684,0.6921301040000001,-0.0915965515
ecoli_00685,0.7826896520000001,-0.6504473275
ecoli_00686,0.6332118006,0.3452040745
ecoli_00687,0.5748310990000001,-0.07820542450000001
ecoli_00688,0.65845381,0.0265635725
ecoli_00689,0.8007944014,0.0891493025
ecoli_00690,0.4895733484,-1.1184462295
ecoli_00691,0.6888335215,-0.9958492125
ecoli_00692,0.6908579250000001,-1.5908442105
ecoli_00693,0.329932453,-2.1060288525
ecoli_00694,0.2993724209,-1.9873353425
ecoli_00695,0.6437959704,-2.1420453655
ecoli_00696,0.7190952579000001,-1.2650430565
ecoli_00697,0.7743304629000001,-1.1505926255
ecoli_00698,0.7637013282,-0.1527677755
ecoli_00699,0.755155011,-0.1703139745
ecoli_00700,0.7841128258000001,0.0604415695
ecoli_00701,0.506812995,0.1507474885
ecoli_00702,0.3537014073,0.2941835645
ecoli_00703,0.1027584914,-0.12444244850000001
ecoli_00704,0.1381604692,0.2793093635
ecoli_00705,-0.0200302168,0.3961942415
ecoli_00706,0.8660686846000001,0.2610836675
ecoli_00707,0.7887911858000001,0.2268010415
ecoli_00708,0.4413924536,-0.014371851500000001
ecoli_00709,0.3703289582,0.0695011115
ecoli_00710,0.3122381804,0.22955959550000002
ecoli_00711,0.237640496,-0.5117571375000001
ecoli_00712,-0.0096908041,0.0623141085
ecoli_00713,0.2168040024,0.1219408225
ecoli_00714,0.8192102452000001,-1.0937328435
ecoli_00715,0.7118960472,-0.9693283205000001
ecoli_00716,0.0727669127,0.0751121285
ecoli_00717,0.8590505881,0.025352686500000002
ecoli_00718,0.6874046105,0.0184917205
ecoli_00719,0.3393556841,-0.0388889905
ecoli_00720,1.0334243073,-0.2043025635
ecoli_00721,0.7781340139,0.0565247705
ecoli_00722,0.7595505607,-0.5102720385
ecoli_00723,0.5571992718000001,-0.2762161805
ecoli_00724,0.8200764264,0.3450355995
ecoli_00725,-0.1700986126,0.17994397850000002
ecoli_00727,0.8045272919,0.1843221405
ecoli_00728,0.1792464801,0.3425764765
ecoli_00729,0.3644369672,-0.0455517955
ecoli_00730,0.6073778904,0.4673076425
ecoli_00731,-0.0558854977,-0.0767473505
ecoli_00732,0.17445740440000002,0.0317501365
ecoli_00733,0.9509365076,0.4502067065
ecoli_00734,0.0336565335,0.28698773250000004
ecoli_00735,0.8567342760000001,0.4122105245
ecoli_00736,-0.0680871511,0.2792456765
ecoli_00737,0.9386111867,0.5892860655000001
ecoli_00738,0.7327165811,0.45811037450000003
ecoli_00739,0.2976742175,0.17334962850000002
ecoli_00740,0.0812048611,-0.1271277935
ecoli_00741,0.0056528706,-1.0506413315
ecoli_00742,0.2610293026,-0.8001217395
ecoli_00743,1.168912278,-0.2056129065
ecoli_00744,0.3913496416,-0.0657241865
ecoli_00745,0.2081381032,0.1015870255
ecoli_00746,0.1063819327,0.0611580435
ecoli_00747,0.16078308360000002,-0.0954771865
ecoli_00748,0.7917252669,-0.0821610105
ecoli_00749,1.8361154832,-2.4840600665
ecoli_00750,1.0533573282,-2.0708141485000002
ecoli_00751,0.1485924482,-0.17975525150000002
ecoli_00752,-0.0393558239,-0.0614131465
ecoli_00753,0.4416686966,0.14879765150000002
ecoli_00754,0.0277363202,0.1149601405
ecoli_00755,-0.2179403034,-0.0507800085
ecoli_00756,0.0452292979,-0.0623058115
ecoli_00757,0.34587862890000004,0.3644324055
ecoli_00758,1.3181104698000001,0.2668204065
ecoli_00759,0.5912483285,-1.0633199655
ecoli_00760,0.5456080355,-1.0737658295
ecoli_00761,0.6027372295,0.0432963205
ecoli_00762,0.048135899100000004,0.1058617365
ecoli_00763,0.2284216302,-0.022200334500000002
ecoli_00764,0.5222124925,0.013827569500000001
ecoli_00765,0.42363303290000004,0.0921756195
ecoli_00766,0.073007339,0.0502942495
ecoli_00767,0.8414799989,-1.1396130955000001
ecoli_00768,6.0286720442,-0.7222920315
ecoli_00769,-0.48546936690000003,0.4362674865
ecoli_00770,-0.5640472252000001,0.4927112605
ecoli_00771,-0.2569289232,0.4131895095
ecoli_00772,0.3855697201,0.19810098650000002
ecoli_00773,0.0321532241,0.0651776795
ecoli_00774,0.7266161922000001,0.11527422050000001
ecoli_00775,-0.07006869460000001,0.47727981950000004
ecoli_00776,-0.3979009805,0.6050395805000001
ecoli_00777,1.5398139247,-0.1953407905
ecoli_00778,1.5810707421,-0.2775532155
ecoli_00779,0.8109172716,-1.7579245015
ecoli_00780,0.2323494659,-1.5841106544999999
ecoli_00781,1.2768996594,-0.2786190425
ecoli_00782,0.8720390966,-0.4275790545
ecoli_00783,-0.10016336740000001,-0.41053344150000004
ecoli_00784,0.3153247269,-2.0301023195
ecoli_00785,2.114328281,-0.1590096305
ecoli_00786,2.2755561542000002,-0.1335661655
ecoli_00787,0.1163738364,-0.0364735205
ecoli_00788,0.4675418242,-0.4310521845
ecoli_00789,0.6346108583,0.047730929500000005
ecoli_00790,1.3517534302,0.1358112015
ecoli_00791,0.0153256797,0.0563619865
ecoli_00792,-0.7840648916,-0.1316437725
ecoli_00793,1.1449630778,0.2080360225
ecoli_00794,1.0011239467,0.1423466205
ecoli_00795,0.8128019953000001,0.1593194205
ecoli_00796,0.3917576575,0.1087375685
ecoli_00797,1.0278288758,-0.0656172525
ecoli_00798,0.7381302685000001,0.23005538050000002
ecoli_00799,1.0370015146,0.4528230475
ecoli_00800,0.0259697646,0.0349172735
ecoli_00818,0.8344287861,0.2428874105
ecoli_00819,0.5418323069000001,0.1000763405
ecoli_00820,0.6157151139,-1.1501351285
ecoli_00821,0.6208310875,-0.7960194725
ecoli_00822,0.5613793335,-0.0960730105
ecoli_00823,0.6481432343,-0.22069985050000002
ecoli_00824,1.4485278751,0.1669619795
ecoli_00825,0.4877350248,-0.056786393500000004
ecoli_00826,-0.0699219193,0.1843937785
ecoli_00827,0.24579992120000002,0.2675902815
ecoli_00828,0.7935527861,0.2708317655
ecoli_00829,0.33216914880000004,0.32911625650000004
ecoli_00830,0.5365134725,0.2255986825
ecoli_00831,0.9962914353000001,0.23066870250000002
ecoli_00832,0.0304073223,-1.5542396885
ecoli_00833,0.4286416414,-2.3836115495
ecoli_00834,0.142396676,-0.1386885505
ecoli_00835,0.2679462912,0.1858581185
ecoli_00836,-0.07762003320000001,0.1398605725
ecoli_00837,0.2510237687,-0.0411399025
ecoli_00838,-0.054988441400000004,0.0186938595
ecoli_00839,0.12287515040000001,-0.17681995250000002
ecoli_00840,0.0318967662,0.11781050750000001
ecoli_00841,-0.0624772187,0.1235608905
ecoli_00842,0.194416987,-0.015879518500000002
ecoli_00843,0.3961419494,0.1420572295
ecoli_00844,0.3094025973,-0.1470558875
ecoli_00845,0.14686600660000002,0.0158309905
