,A,Lrp
starve_series__t26_growth2__2,3.0134486557,-0.2652006642
starve_series__t27_growth2__1,2.3090940594,-0.13971786790000001
starve_series__t27_growth2__2,1.9069469598,-0.0848954303
starve_series__t28_growth2__1,1.7655752054,0.33822443620000003
starve_series__t28_growth2__2,1.944168542,0.2502416403
time_course__lb_4hr__1,0.0685267554,0.056289837100000004
time_course__lb_4hr__2,-0.0211831883,-0.019213201200000002
time_course__lb_4hr__3,-0.047343567100000004,-0.0370766359
time_course__lb_8hr__1,-1.5770728917999999,-0.0733523536
time_course__lb_8hr__2,-1.198380171,-0.0861972114
time_course__lb_8hr__3,-1.6563256274,-0.0931866211
time_course__lb_24hr__1,-0.6321867902,-1.6010518025
time_course__lb_24hr__2,-0.9990857029,-1.5081640842000001
time_course__lb_24hr__3,-1.2812478814000001,-1.4513147673
time_course__lb_72hr__1,-2.9148136064,-0.1669950143
time_course__lb_72hr__2,-2.0272895305,0.08167641590000001
time_course__lb_72hr__3,-1.6373926392,0.1447338988
time_course__lb_144hr__1,-1.0953567541,0.40672018460000003
time_course__lb_144hr__2,-0.49691361510000004,0.2449355721
time_course__lb_144hr__3,-0.3196651513,0.0163210913
time_course__lb_192hr__1,-1.8585645377,-0.0127724675
time_course__lb_192hr__2,-1.5629672519,0.07222906180000001
time_course__lb_192hr__3,-1.0482435939,-0.11092351810000001
triclosan__wt__1,0.0646111726,-0.0096560084
triclosan__wt__2,0.6017287074000001,0.0099178532
triclosan__wt__3,-0.66633988,-0.0002618449
triclosan__evo_amx_tcs__1,-0.45261115560000004,0.5499247772
triclosan__evo_amx_tcs__2,-1.427228978,-0.7342758703000001
triclosan__evo_amx_tcs__3,1.2335325876,0.4179873342
triclosan__evo_chl_tcs__1,1.5264419317,-0.1131029253
triclosan__evo_chl_tcs__2,2.2518683233,-0.0943829982
triclosan__evo_chl_tcs__3,2.5284845598,-0.2562094459
triclosan__evo_tet_tcs__1,-0.050314059800000005,-0.3112176485
triclosan__evo_tet_tcs__2,2.8767158149,0.295810035
truHMM__48C_15m__1,-7.2726134652,0.1893327639
truHMM__48C_15m__2,-7.8592307004,0.1678613604
truHMM__48C_15m__3,-7.5181099957,-0.6845379939
truHMM__48C_30m__1,-7.7252635256,-0.5567529896
truHMM__48C_30m__2,-7.8659873393,-0.5837742612
truHMM__48C_60m__1,-6.7774349018999995,-0.9098664675
truHMM__48C_60m__2,-6.7093812133,-0.9153044857
truHMM__phos_0h__1,0.24253940910000002,-0.0107771099
truHMM__phos_0h__2,-0.24253940910000002,0.0107771099
truHMM__phos_2h__1,-4.7369988404,-0.34537290940000004
truHMM__phos_2h__2,-4.9714263078,-0.3597820269
truHMM__phos_4h__1,-3.9218066012,-1.6429406242
truHMM__phos_4h__2,-4.0215783853,-1.6432130877
truHMM__phos_4h__3,-5.5116159141,-2.4348343635000003
control__wt_glc__1,-0.1810008749,-0.01164171
control__wt_glc__2,0.1810008749,0.01164171
fur__wt_dpd__1,-1.5445302144,-0.6940244830000001
fur__wt_dpd__2,-1.4339522965,-1.072648193
fur__wt_fe__1,0.3210185089,-0.29271737000000003
fur__wt_fe__2,-0.0236964447,-0.3638154
fur__delfur_dpd__1,-1.6385832942,-0.37554615
fur__delfur_dpd__2,-1.0204386085,-0.42726524
fur__delfur_fe2__1,-0.268865061,-0.40719294
fur__delfur_fe2__2,-0.566277809,-0.38888722000000003
acid__wt_ph5__1,0.6123951464,-0.09708397
acid__wt_ph5__2,0.7035128067,-0.09599975000000001
acid__delgadx_ph5__1,1.1878021739,-0.25259054000000003
acid__delgadw_ph5__1,0.4731823389,-0.20636768
acid__delgadw_ph5__2,-0.3074813873,-0.13596409
acid__delgade_ph5__1,0.6945502456,-0.03282263
acid__delgade_ph5__2,0.722648465,-0.08436744
oxidative__wt_pq__1,-2.8581753521,-0.31749068
oxidative__wt_pq__2,-3.9567405599,-0.26522032
oxidative__deloxyr_pq__1,-2.3109307812,-0.09725503
oxidative__deloxyr_pq__2,-2.477528337,-0.14415623
oxidative__delsoxr_pq__1,-3.6561917098,-0.480100356
oxidative__delsoxr_pq__2,-3.2805012694,-0.43780535
oxidative__delsoxs_pq__1,-3.0244914547,-0.36656416
oxidative__delsoxs_pq__2,-3.1038093328,-0.27357684
nac_ntrc__wt_csn__1,-0.5077272891,0.2274396
nac_ntrc__wt_csn__2,-0.5967104466,0.30784091
nac_ntrc__wt_cytd__1,-0.6887799416,0.12546447
nac_ntrc__wt_cytd__2,0.0881394455,0.1488817
nac_ntrc__wt_gln__1,-0.23370921390000002,0.06384899000000001
nac_ntrc__wt_gln__2,-0.1220372026,0.03403801
nac_ntrc__bw_delnac_csn__1,1.4098858810000001,-0.26887009
nac_ntrc__bw_delnac_csn__2,1.3504508276,-0.49716302100000004
nac_ntrc__bw_delnac_cytd__1,2.369547243,0.3625209
nac_ntrc__bw_delnac_cytd__2,3.1453284573,0.31627001
nac_ntrc__bw_delnac_gln__1,3.4962765259,0.20808448000000002
nac_ntrc__bw_delnac_gln__2,2.8182907705,0.1513594
nac_ntrc__bw_delnac_nh4__1,-0.0941763182,0.23073662
nac_ntrc__bw_delnac_nh4__2,0.5467935996000001,0.13001687
misc__wt_no_te__1,-1.6339351833,-0.30092759999999996
misc__wt_no_te__2,-0.4111124263,-0.19214711
misc__bw_delcbl__1,1.8221485355,-0.30941163
misc__bw_delcbl__2,1.1955021048,-0.26496448
misc__bw_delfabr__1,1.6803621547,-0.26036956
misc__bw_delfabr__2,1.540959404,-0.27374641
misc__bw_delfadr__1,1.3073213045,-0.35011749999999997
misc__bw_delfadr__2,1.059661704,-0.23017134
misc__nitr_031__1,0.4187425837,-0.18571492
omics__wt_glu__1,0.8656010260000001,-0.619665303
omics__wt_glu__2,0.8891134765,-0.41678455000000003
omics__wt_gly__1,0.6293219634,-0.46201224
omics__wt_gly__2,1.0463979655,-0.45940358000000003
omics__wt_thr__1,2.507211822,-0.823787359
omics__wt_thr__2,2.767957127,-0.6692287650000001
omics__bw_ac__1,-1.946426376,-0.31974963
omics__bw_ac__2,-1.766657402,-0.27927106
omics__bw_fum__1,-1.4600247145,-0.492263198
omics__bw_fum__2,-1.1298573213,-0.40191275
omics__bw_glc__1,-1.5507569388,0.06089709
omics__bw_glc__2,-1.1526099125,0.04774304
omics__bw_pyr__1,-0.2516910577,-0.24984238
omics__bw_pyr__2,0.2614229012,-0.18606416
ompr__wt_nacl__1,-3.1378581267,-1.768785747
ompr__wt_nacl__2,-3.1439517697,-1.60188357
ompr__bw_delompr_nacl__1,-3.714819281,-2.108711887
ompr__bw_delompr_nacl__2,-4.0929706539,-2.047493032
minspan__wt_ade__1,0.6022930055,0.11695164
minspan__wt_glc__1,0.40643045400000005,-0.23467701
minspan__wt_glc__2,0.18283124990000002,-0.30810333
minspan__wt_glc__3,0.37219811900000005,-0.32713585
minspan__wt_glc_anaero__1,0.6218419184,-0.42433926
minspan__wt_glc_anaero__2,-0.7134456387,-0.36819001
minspan__wt_trp__1,2.2815648263,0.16952413
minspan__bw_delcra_glc__1,3.817009755,0.02859596
minspan__bw_delcra_trp__1,3.7933356528,0.48235206
minspan__bw_delmntr__1,1.2048981873,-0.489868083
minspan__bw_delnac_ade__1,1.7132592654,-0.25947829
minspan__bw_delnac_glc__1,0.1803031948,-0.16589605000000002
cra_crp__wt_ac__1,-0.5327018884,-0.7937532780000001
cra_crp__wt_ac__2,-0.1861077773,-1.007436182
cra_crp__wt_fru__1,1.40086841,-0.7812257650000001
cra_crp__wt_fru__2,1.0539538167,-0.567632298
cra_crp__delcra_ac__1,-2.2137019321,-0.912469379
cra_crp__delcra_ac__2,-2.2651707686,-0.928845298
cra_crp__delcra_fru__1,-0.48890384740000004,-0.14619799
cra_crp__delcra_fru__2,-0.5655306989000001,-0.16313055
cra_crp__delcra_glc__1,0.013013139100000001,-0.17590444
cra_crp__delcra_glc__2,-0.2242302099,-0.07839542000000001
rpoB__wt_031__1,0.08343942110000001,-0.15020317
rpoB__wt_044__1,1.9938138394,-0.14559594
rpoB__wt_lb__1,-2.1542788591,-1.593807688
rpoB__wt_lb__2,-2.2158576418,-1.529605959
rpoB__rpoBE546V_031__1,0.6829528317,0.20338541000000002
rpoB__rpoBE546V_044__1,0.8213888237,0.22428217
rpoB__rpoBE546V_lb__1,-1.4166864332,-1.654974314
rpoB__rpoBE546V_lb__2,-1.0779409785,-1.659310064
rpoB__rpoBE546V_glc__1,1.2741426404,-0.29452587
rpoB__rpoBE672K_glc__1,3.361943355,-0.23889059999999998
rpoB__rpoBE672K_glc__2,3.2126089345,-0.24658735
rpoB__rpoBE672K_lb__1,2.5517441293000003,-2.250047412
rpoB__rpoBE672K_lb__2,2.287691945,-2.232371337
crp__wt_fru__1,1.187470914,-0.30661565
crp__wt_glyc__1,1.0161675505,-0.29483978
crp__wt_glyc__2,1.3798316937,-0.26687029
crp__delar1_glyc__1,-1.0535566432,0.12869008
crp__delar1_glyc__2,-1.9174323148,0.08123358
crp__delar1ar2_glyc__1,0.8805933607,-0.03978781
crp__delar1ar2_glyc__2,0.5374780925,-0.09250152
crp__delar1ar2_glyc__3,0.0832931016,-0.02866873
crp__delar2_glyc__1,1.3889102571,0.23935111
crp__delar2_glyc__2,1.0407079816,0.08016228
crp__delar2_glyc__3,0.6348148517000001,0.0555708
crp__delcrp_fru__1,-0.7049606854,-0.40847084
crp__delcrp_fru__2,-1.2656914113,-0.43283973000000003
crp__delcrp_fru__3,-0.9832330289000001,-0.42214575
crp__delcrp_glc__1,-1.122144166,-0.37599616
crp__delcrp_glc__2,-0.735703772,-0.33779719
crp__delcrp_glc__3,-0.9682492326000001,-0.31697267
crp__delcrp_glyc__1,-0.2451168901,-0.24442594
crp__delcrp_glyc__2,-0.8529696129000001,-0.40478448
crp__delcrp_glyc__3,-0.6393383935,-0.24804841
glu__glu_ale3__1,1.0113409628,-0.25690686
glu__glu_ale4__1,1.9645726448,-0.028286199999999997
glu__glu_ale5__1,2.8788415308,-0.32551995
glu__glu_ale6__1,1.8619189052,-0.46284116000000003
glu__glu_ale8__1,0.7117039433,-0.30673697
glu__glu_ale9__1,2.3581885139,-0.13352759
glu__glu_ale10__1,1.4764593939,-0.44090492000000003
42c__wt_42c__1,1.1292987585,-0.18141898
42c__42c_ale1__1,3.2513207759,0.02694655
42c__42c_ale2__1,3.3538655587,-0.10089377000000001
42c__42c_ale3__1,0.8666295698,-0.45554957
42c__42c_ale4__1,0.5125213739,-0.17557376
42c__42c_ale5__1,1.0805521772,-0.34553532000000003
42c__42c_ale6__1,1.5455006524,-1.106744179
42c__42c_ale8__1,-0.0642121508,-0.45454868
42c__42c_ale9__1,0.8924233659,-0.28569004
42c__42c_ale10__1,-0.7942832808,-0.27727535000000003
ssw__wt_ac__1,-1.9861729654,-1.123708629
ssw__wt_glc__1,-0.1200297927,-0.32933045
ssw__wt_glyc__1,-1.6502144763,-2.208593492
ssw__wt_xyl__1,-0.5816364909,-1.22288826
ssw__glc_ale1__1,1.3729225847,-0.26204188
ssw__glc_ale2__1,2.8746906247,0.08305934
ssw__glc_ale3__1,3.7721809686,-0.28219376
ssw__glyc_ale1__1,0.9715636985,-0.5586294470000001
ssw__glyc_ale2__1,4.0382221771,-0.01839781
ssw__xyl_ale1__1,1.3410376355,-0.788568907
ssw__xyl_ale2__1,2.2604080891000002,-0.504243603
ssw__xyl_ale3__1,0.17498354500000002,-0.4955059
ssw__glc_ac_ac2__1,3.1383222889,-0.781212087
ssw__glc_ac_glc1__1,0.8293614607,-1.081478057
ssw__glc_glyc_glc__1,3.315727166,-0.5697957290000001
ssw__glc_glyc_glyc__1,2.552810715,-0.560090508
ssw__glc_xyl_glc__1,4.5063211506,-0.8671927960000001
ssw__glc_xyl_xyl__1,1.3543618948,-0.38103017
ica__wt_glc__1,1.9474279164000001,0.06347384
ica__wt_glc__2,2.3213726244,0.00921479
ica__wt_glc__3,1.0645388466,-0.15474256
ica__wt_glc__4,0.3497010961,0.17742326
ica__arg_sbt__1,0.6018480148,0.25443381
ica__arg_sbt__2,1.0855937799,0.40943524000000003
ica__cytd_rib__1,-3.8032405462,-0.43020659
ica__cytd_rib__2,-3.7615814166,-0.6894574240000001
ica__gth__1,-3.213964344,-1.38914273
ica__gth__2,-2.882590351,-1.728700302
ica__leu_glcr__1,-0.2492481516,0.49080945000000004
ica__leu_glcr__2,0.0602143839,0.42829762
ica__met_glc__1,3.0816002311,0.03236606
ica__met_glc__2,3.4604745751,0.00803655
ica__no3_anaero__1,-0.5130765236,0.28264288
ica__no3_anaero__2,-1.100785595,0.32083455
ica__phe_acgam__1,1.6424599057,0.058785
ica__phe_acgam__2,2.09909668,-0.00912936
ica__thm_gal__1,0.8790017414,-0.0365714
ica__thm_gal__2,0.8847593764,-0.08693455
ica__tyr_glcn__1,1.2692007823,-0.02905121
ica__tyr_glcn__2,1.2621215649,0.059710030000000004
ica__ura_pyr__1,0.7350117755000001,-0.08445652000000001
ica__ura_pyr__2,0.4772948825,-0.30024594
ica__wt_glc__5,0.49666619840000004,0.27143482
ica__wt_glc__6,0.3505685516,0.30022169
ica__bw_delpurR_cytd__1,1.3144090632,0.10733268
ica__bw_delpurR_cytd__2,0.3074980388,0.48952253
ica__ade_glc__1,0.1073594534,0.46172305
ica__ade_glc__2,0.5715450189,0.15487786
ytf__wt_glc__1,1.6061171231,-0.17537371000000002
ytf__wt_glc__2,1.931431437,-0.07718896
ytf__delyafC__1,0.5564048922,-0.0800705
ytf__delyafC__2,0.3483883457,-0.1430551
ytf__delyeiE__1,-0.5984543337,-0.29998502
ytf__delyeiE__2,-0.7778563914000001,-0.26181165
ytf__delyiaJ__1,1.3660778465,0.24298552
ytf__delyiaJ__2,0.0590123908,0.35132101
ytf__delyieP__1,0.32132509670000003,-0.20330401
ytf__delyieP__2,-0.20051716090000002,-0.29169976000000003
ytf__wt_ph5__1,0.060743664600000004,-0.08912223
ytf__wt_ph5__2,0.1880096815,-0.01004875
ytf__wt_ph8__1,0.0393789694,-0.02918246
ytf__wt_ph8__2,-0.35173137860000003,-0.11547148
ytf__delybaO__1,0.8891767491,0.17370274
ytf__delybaO__2,0.0323931627,-0.21776249
ytf__delybaQ__1,-0.5304956416000001,-0.07307209
ytf__delybaQ__2,-0.1865943072,-0.03263652
ytf__delybiH__1,1.4443625763,-0.05516978
ytf__delybiH__2,-0.637908113,-0.37959796
ytf__delydcI_ph5__1,1.1717123694,-0.17940493
ytf__delydcI_ph5__2,0.8221140521,-0.1263042
ytf__delydcI_ph8__1,-0.4335824937,-0.0622388
ytf__delydcI_ph8__2,-0.234533453,-0.06653646
ytf__delyddM__1,-1.1993492709,-0.1669341
ytf__delyddM__2,-0.8131543117000001,-0.17797947
ytf__delyheO__1,0.0519419543,0.31964699
ytf__delyheO__2,-0.0165134932,-0.11753828000000001
fps__bw_glc__1,0.3544463791,0.07226071
fps__bw_glc__2,0.383100086,0.06248798
fps__fps_thrA_ale1__1,-0.6395873663,-0.02970654
fps__fps_thrA_ale1__2,0.176318216,-0.06966261
fps__fps_thrA_ale2__1,0.30510365030000003,-0.31138188
fps__fps_thrA_ale2__2,0.5485857864,-0.23852831
fps__fps_serB_ale1__1,-0.4844007366,0.09487494
fps__fps_serB_ale1__2,-0.4903560543,0.11269868
fps__fps_serB_ale4__1,-2.628850081,-0.6702027690000001
fps__fps_serB_ale4__2,-2.5962736932,-0.8400275580000001
fps__fps_ptsI_ale1__1,-0.6711671174,-0.20800443000000002
fps__fps_ptsI_ale1__2,-0.47942299990000004,-0.17410899
fps__fps_ptsI_ale3__1,-0.1151933862,-0.29801178
fps__fps_ptsI_ale3__2,0.1814216895,-0.27174836
pal__lyx_ale2_f6__1,-0.9872646115,-0.38475493
pal__lyx_ale2__1,0.9207212331,-0.03855089
pal__lyx_ale2__2,1.4177602815,0.01776822
pal__lyx_ale4__1,1.1519711347000001,-0.28835679000000003
pal__lyx_ale4__2,1.4278829087,-0.39857271
pal__5drib_ale10_f18__1,-2.4591679508,-0.637938282
pal__5drib_ale10_f18__2,-2.6490368825,-0.7121514
pal__5drib_ale10__1,-1.0420081723,-0.13741472
pal__arab_ale14_f9__1,-0.4833448048,-0.551283626
pal__arab_ale14_f9__2,-0.1824465074,-0.58050524
pal__arab_ale14__1,1.4079390036000001,-0.29434625000000003
pal__arab_ale14__2,0.9838894282,-0.19569644
pal__arab_ale16__1,0.23969011410000002,-0.26436319
pal__arab_ale16__2,-0.2461978064,-0.18312684
pal__tartr_ale26_f10__1,-2.3994345522,-0.614576156
pal__tartr_ale26_f10__2,-3.4877172535,-0.7606980680000001
pal__tartr_ale26__1,-1.0904030268,-0.5587764740000001
pal__tartr_ale26__2,-1.5359982544,-0.6404226040000001
pal__tartr_ale28_f10__1,-2.9030826043999998,-0.671023727
pal__tartr_ale28_f10__2,-2.9290346757,-0.683802274
pal__tartr_ale28__1,-0.2799864864,-0.18615218
pal__tartr_ale28__2,-1.0224197898,-0.11331335000000001
efeU__delmenFentC_citr__1,1.2911829456000001,0.09720816
efeU__delmenFentC_citr__2,2.4460424149,0.19116583
efeU__delmenFentC__1,-1.4101030278,-0.26105259000000003
efeU__delmenFentC__2,-1.4122645191,-0.22935575
efeU__menFentC_ale39__1,0.456063437,0.10194157
efeU__menFentC_ale39__2,0.6190040209000001,0.11070787
efeU__menFentC_ale29__1,0.2559858625,0.12408899
efeU__menFentC_ale29__2,0.0114074538,0.04517944
efeU__menFentC_ale30__1,1.2944300134,0.05430786
efeU__menFentC_ale30__2,1.5090902269000002,0.12852993000000001
efeU__menFentCubiC_ale36__1,1.018035298,0.24063004000000002
efeU__menFentCubiC_ale36__2,1.3260571363,0.21198176
efeU__menFentCubiC_ale37__1,0.6947766397,0.16018778
efeU__menFentCubiC_ale37__2,0.7526591201,0.09342974
efeU__menFentCubiC_ale38__1,0.6063073165,-0.26808569
efeU__menFentCubiC_ale38__2,0.7036996934,-0.15292358
misc2__salc_glc__1,-1.1590868928,-0.17273662
misc2__salc_glc__2,-1.4984482083000001,-0.30427998
misc2__dbcn_glc__1,2.4172454065,-0.963906997
misc2__dbcn_glc__2,0.6983863861,-0.729987248
misc2__tyr_glc__1,-0.2425299534,0.35550835000000003
misc2__tyr_glc__2,-0.4536756847,0.37793925
misc2__arg_cytd__1,1.2189239699,-0.08162854
misc2__arg_cytd__2,1.1680505276,-0.026731460000000002
misc2__delyheO_pyr__1,-0.1478620595,-0.16229624
misc2__delyheO_pyr__2,0.1774734382,-0.18057665
nquinone__delubiC__1,1.7907933498,0.51154067
nquinone__delubiC__2,1.2028540739,0.46337016000000003
nquinone__ubiC_ale1__1,0.2334738245,0.21381844
nquinone__ubiC_ale1__2,0.9236288499,0.07591557
nquinone__ubiC_ale2__1,0.3396832428,0.04561992
nquinone__ubiC_ale2__2,0.1409203047,0.05912618
nquinone__ubiC_ale3__1,2.5997984298,0.00533065
nquinone__ubiC_ale3__2,2.5443833189,-0.02938775
nquinone__ubiC_ale4__1,0.2627297823,-0.01176607
nquinone__ubiC_ale4__2,0.0484618246,-0.09053855
nquinone__delpdhR__1,1.2598068629,-0.03138267
nquinone__delpdhR__2,1.4205235136,-0.04183174
quinone__glu_ale4__1,1.4511905818,0.33323196
quinone__glu_ale4__2,2.2907848453,0.45691446
quinone__delmenF__1,-0.0960710959,0.25037611
quinone__delmenF__2,0.2965218743,0.0773232
quinone__menF_ale5__1,0.791264284,0.27674044000000003
quinone__menF_ale5__2,1.2293739604,0.11631183
quinone__menF_ale6__1,0.7778159959000001,0.0553896
quinone__menF_ale6__2,0.8258455612000001,0.03072981
quinone__menF_ale7__1,1.1448253518,0.13318965
quinone__menF_ale7__2,1.5653232424999999,0.08433547
quinone__menF_ale8__1,2.6682528156,0.06602767
quinone__menF_ale8__2,1.0385245403,0.06603256
quinone__delmenFubiC__1,0.7193164754,0.20875959
quinone__delmenFubiC__2,0.1812660546,0.22473191
quinone__menFubiC_ale1__1,2.3423030598,0.09737311
quinone__menFubiC_ale1__2,2.955701716,0.07873335000000001
quinone__menFubiC_ale2__1,1.1303081501,-0.17023841
quinone__menFubiC_ale2__2,1.2569796336999999,-0.12017589999999999
quinone__menFubiC_ale3__1,1.6389152348,0.08325838
quinone__menFubiC_ale3__2,1.6913788079,0.01536032
quinone__menFubiC_ale4__1,1.6984729070000002,0.33563127
quinone__menFubiC_ale4__2,1.8477254630000002,0.3669557
oxyR__wt_glc__1,2.398505567,0.1244222
oxyR__wt_glc__2,1.8552674728,0.10579559000000001
oxyR__wt_h2o2__1,2.0232582739,0.03817485
oxyR__wt_h2o2__2,1.0440257443,0.07670667
oxyR__glu_ale4__1,0.6941777169000001,0.44391536000000004
oxyR__glu_ale4__2,1.591286495,0.26528858
oxyR__glu_ale4_h2o2__1,1.3213430057,0.39307759000000003
oxyR__glu_ale4_h2o2__2,2.0111074308,0.48729608
oxyR__oxyR_ale17__1,1.6890106616,0.48082097
oxyR__oxyR_ale17__2,2.4124832448,0.52501042
oxyR__oxyR_ale17_h2o2__1,1.4876439195,0.2120538
oxyR__oxyR_ale17_h2o2__2,1.5835211644,0.28869409
oxyR__oxyR_ale18__1,2.9479494341,-0.03178388
oxyR__oxyR_ale18__2,2.0197890873,0.14208676
oxyR__oxyR_ale18_h2o2__1,2.1575522868,0.29004413
oxyR__oxyR_ale18_h2o2__2,2.1978638317,0.22931725
oxyR__oxyR_ale19__1,2.3666934653,0.058007199999999995
oxyR__oxyR_ale19__2,2.0916197264,0.10202989999999999
oxyR__oxyR_ale19_h2o2__1,2.255314093,-0.03982716
oxyR__oxyR_ale19_h2o2__2,2.4495232442,0.01314232
oxyR__oxyR_ale20__1,2.7589341388,0.41260815
oxyR__oxyR_ale20__2,2.4312294505,0.28171779
oxyR__oxyR_ale20_h2o2__1,2.2843643982,0.28986345
oxyR__oxyR_ale20_h2o2__2,1.5121470945,0.30855238
svns_pgi__BmePgi24_15__1,1.3850420153,0.34940393000000003
svns_pgi__BmePgi24_15__2,1.4202349659,0.2045978
svns_pgi__BmePgi24_26__1,2.2348479836,0.35848346000000003
svns_pgi__BmePgi24_26__2,1.9582185627,0.50684359
svns_pgi__BmePgi24_41__1,0.8263200524000001,-0.16785485
svns_pgi__BmePgi24_41__2,2.4888020736,0.20122215000000002
svns_pgi__BmePgi24_52__1,2.3101158441000003,0.42471604
svns_pgi__BmePgi24_52__2,2.6446869488,0.37638763000000003
svns_pgi__PaePgi2_34__1,1.3230553601000001,0.21257669999999998
svns_pgi__PaePgi2_34__2,1.3108123808,0.27375419
svns_pgi__PaePgi2_63__1,2.1095377221,0.4458261
svns_pgi__PaePgi2_63__2,2.3823132383,0.41603942
svns_pgi__PaePgi24_54__1,1.7756962737,0.55815454
svns_pgi__PaePgi24_54__2,1.4715643711,0.62799598
svns_pgi__PaePgi24_90__1,2.4004459574,0.79791422
svns_pgi__PaePgi24_90__2,1.9554580965000001,0.95693476
abx_media__m9_ctrl__1,-0.0037923297000000003,-0.25888674
abx_media__m9_ctrl__2,0.0848010955,-0.03890048
abx_media__rpmi_ctrl__1,-1.9171586425,-3.008981241
abx_media__rpmi_ctrl__2,-2.2742233187,-3.04641655
abx_media__camhb_ctrl__1,2.2047584339,-2.751771626
abx_media__camhb_ctrl__2,2.141759281,-2.736818597
abx_media__m9_mero__1,0.0746897833,-0.16459738000000002
abx_media__m9_mero__2,0.165753811,-0.37902998
abx_media__rpmi_mero__1,-1.6472581652,-3.331796678
abx_media__rpmi_mero__2,-1.6610237258,-2.924358988
abx_media__camhb_mero__1,1.688302732,-3.234400994
abx_media__camhb_mero__2,2.0350611922,-3.187440226
abx_media__m9_trisulf__1,-0.38982576210000003,-0.605157371
abx_media__m9_trisulf__2,-0.2605517,-0.515767543
abx_media__rpmi_trisulf__1,-0.730569027,-2.036743429
abx_media__rpmi_trisulf__2,-0.7981615402000001,-2.167946797
abx_media__camhb_trisulf__1,1.7339787967,-2.415466852
abx_media__camhb_trisulf__2,1.6091486069,-2.494355515
abx_media__m9_cef__1,0.035271798300000004,-0.39921219999999996
abx_media__m9_cef__2,0.7646202826,-0.596111169
abx_media__rpmi_cef__1,-0.034002586200000004,-2.613070847
abx_media__rpmi_cef__2,0.045462747500000004,-2.593732105
abx_media__camhb_cef__1,1.8567692274,-2.286276152
abx_media__camhb_cef__2,1.3006703626,-2.3223952150000002
abx_media__m9_cipro__1,0.09903214540000001,-0.7110936320000001
abx_media__m9_cipro__2,0.1928035217,-0.74030853
abx_media__rpmi_cipro__1,1.5738355174,-2.247825273
abx_media__rpmi_cipro__2,1.2252701993,-2.085224962
abx_media__camhb_cipro__1,2.1693330245,-2.625730985
abx_media__camhb_cipro__2,1.9974574129,-2.53850969
hot_tale__42c_ale3_30c__1,2.5404833261,0.05014264
hot_tale__42c_ale3_30c__2,1.5245397394,0.15686469
hot_tale__42c_ale3_37c__1,1.7139905508000002,0.34877371
hot_tale__42c_ale3_37c__2,1.399894588,0.27855391
hot_tale__42c_ale3_44c__1,-0.7137209241,-0.14284623
hot_tale__42c_ale3_44c__2,-0.3299879036,-0.28906252
hot_tale__hot_ale3_mid_30c__1,3.2194505603,0.41202515
hot_tale__hot_ale3_mid_30c__2,2.9377500604,0.31564227
hot_tale__hot_ale3_mid_37c__1,3.1937521787,0.41067581000000003
hot_tale__hot_ale3_mid_37c__2,3.3030379381,0.5526681
hot_tale__hot_ale3_mid_44c__1,4.6842177414,0.28582806
hot_tale__hot_ale3_mid_44c__2,2.986842265,0.31464813
hot_tale__hot_ale3_30c__1,3.5558028105,0.48185567
hot_tale__hot_ale3_30c__2,3.7738894024,0.41281159
hot_tale__hot_ale3_37c__1,3.7373410758,0.36526211000000003
hot_tale__hot_ale3_37c__2,3.4354097704,0.31662597000000003
hot_tale__hot_ale3_44c__1,3.5523082475,0.19396614
hot_tale__hot_ale3_44c__2,2.9690979140000002,-0.02294698
hot_tale__hot_ale4_30c__1,2.1691553972,0.37995049999999997
hot_tale__hot_ale4_30c__2,2.380603058,0.39448269999999996
hot_tale__hot_ale4_37c__1,2.5882554865,0.42355381000000003
hot_tale__hot_ale4_37c__2,2.2373891574,0.40527485
hot_tale__hot_ale4_44c__1,2.3352736486,0.1537477
hot_tale__hot_ale4_44c__2,2.2362619506,0.22744643
hot_tale__hot_ale8_30c__1,2.6485241305000002,0.43443466000000003
hot_tale__hot_ale8_30c__2,2.7591181788,0.33584919999999996
hot_tale__hot_ale8_37c__1,2.5618548209,0.44365641
hot_tale__hot_ale8_37c__2,2.0195730445,0.44066302
hot_tale__hot_ale8_44c__1,2.174101454,0.11084082
hot_tale__hot_ale8_44c__2,1.9762915268,0.10588531
hot_tale__hot_ale9_mid_30c__1,2.1669298679,0.29849836
hot_tale__hot_ale9_mid_30c__2,2.3507528409000003,0.13746951
hot_tale__hot_ale9_30c__1,3.3065012593,0.4141574
hot_tale__hot_ale9_30c__2,3.6880027898,0.43353771
hot_tale__hot_ale9_mid_37c__1,2.1523306079,0.45833565
hot_tale__hot_ale9_mid_37c__2,1.5793788252,0.50656561
hot_tale__hot_ale9_37c__1,2.1215519924,0.39724289999999995
hot_tale__hot_ale9_37c__2,2.1513718528,0.4677558
hot_tale__hot_ale9_mid_44c__1,2.2283516019,0.08368034
hot_tale__hot_ale9_mid_44c__2,2.1045358701,0.15465289999999998
hot_tale__hot_ale9_44c__1,2.1207675118,0.11105173
hot_tale__hot_ale9_44c__2,2.1015017932,0.18776469999999998
hot_tale__hot_ale10_30c__1,3.4436783743,0.47269569
hot_tale__hot_ale10_30c__2,3.697248509,0.59365433
hot_tale__hot_ale10_37c__1,2.820008692,0.52078546
hot_tale__hot_ale10_37c__2,3.0899842848,0.56391793
hot_tale__hot_ale10_44c__1,2.6169260125,0.31709692
