,A,DksA
time_course__lb_4hr__3,-0.0670556033,0.0539325493
time_course__lb_8hr__1,2.0418195582,-0.1896428876
time_course__lb_8hr__2,2.3605112117,-0.2662905835
time_course__lb_8hr__3,2.4120459306,-0.2729832307
time_course__lb_24hr__1,-2.8646323549,0.6544790386
time_course__lb_24hr__2,-2.8545575345,0.7062098977
time_course__lb_24hr__3,-3.3889123362,0.6377193263000001
time_course__lb_72hr__1,-3.8921878505,-0.1510929935
time_course__lb_72hr__2,-3.8773609798,-0.104703158
time_course__lb_72hr__3,-3.7073327495,-0.0162464839
time_course__lb_144hr__1,1.7578930693,0.4652091614
time_course__lb_144hr__2,0.1354076682,0.666399048
time_course__lb_144hr__3,-0.9477266064000001,0.6935675366
time_course__lb_192hr__1,-2.437711255,0.3237146224
time_course__lb_192hr__2,-0.0791006498,0.115334956
time_course__lb_192hr__3,-2.3682490846,0.4165255967
triclosan__wt__1,-0.5449489968,0.191251158
triclosan__wt__2,-0.5282582971,0.12878291020000002
triclosan__wt__3,1.0732072939,-0.3200340682
triclosan__evo_amx_tcs__1,-0.597248007,0.8428460668000001
triclosan__evo_amx_tcs__2,-0.45888725750000003,1.0042836039
triclosan__evo_amx_tcs__3,2.7523465717,0.4480636964
triclosan__evo_chl_tcs__1,-0.2144234733,0.1511409938
triclosan__evo_chl_tcs__2,0.9536100811,0.5127076554000001
triclosan__evo_chl_tcs__3,1.0554759653,0.3095796691
triclosan__evo_tet_tcs__1,2.4183394275,1.1820410427999999
triclosan__evo_tet_tcs__2,2.9120900335,0.9336856321
truHMM__48C_15m__1,-1.8151822232,1.8226114246
truHMM__48C_15m__2,-1.6385574537,1.871756977
truHMM__48C_15m__3,-1.7125869847000001,2.2673036532
truHMM__48C_30m__1,-5.1125413933,2.0434571132
truHMM__48C_30m__2,-5.1157379523,2.0680947226
truHMM__48C_60m__1,-7.9470731841,2.2113136714
truHMM__48C_60m__2,-7.9388950009,2.2077061134
truHMM__phos_0h__1,-0.0260583924,0.009734214000000001
truHMM__phos_0h__2,0.0260583924,-0.009734214000000001
truHMM__phos_2h__1,2.8729351065,0.8498630931000001
truHMM__phos_2h__2,2.7036165716,0.8120974195
truHMM__phos_4h__1,2.5686327894,-0.5787215136
truHMM__phos_4h__2,2.756971402,-0.5634604798
truHMM__phos_4h__3,1.1953312355,1.1239178256
control__wt_glc__1,-0.0992575618,0.10762986000000001
control__wt_glc__2,0.0992575618,-0.10762986000000001
fur__wt_dpd__1,1.5979330364000002,0.00919441
fur__wt_dpd__2,0.3540434437,-0.419222839
fur__wt_fe__1,2.2561263265,-0.20205656800000002
fur__wt_fe__2,1.7677242597,-0.251379825
fur__delfur_dpd__1,5.1123921442,0.05568696
fur__delfur_dpd__2,5.0662059568,-0.6067309120000001
fur__delfur_fe2__1,1.762608797,-0.01548268
fur__delfur_fe2__2,1.8841640136,-0.01183242
acid__wt_ph5__1,-0.0732230743,0.00763678
acid__wt_ph5__2,-0.0399464046,-0.03566343
acid__delgadx_ph5__1,0.372079007,-0.36773875500000003
acid__delgadw_ph5__1,0.1169445566,-0.07422747
acid__delgadw_ph5__2,0.1113095707,-0.09099579000000001
acid__delgade_ph5__1,0.0084892777,-0.01799291
acid__delgade_ph5__2,0.1106598334,0.00057981
oxidative__wt_pq__1,-1.8648569659,0.79804133
oxidative__wt_pq__2,-2.2631842036,0.60256553
oxidative__deloxyr_pq__1,-2.2439751188,0.73179891
oxidative__deloxyr_pq__2,-2.4337326931,0.64958993
oxidative__delsoxr_pq__1,-2.0316850827,0.26172225
oxidative__delsoxr_pq__2,-1.9870845232,0.25957536000000003
oxidative__delsoxs_pq__1,-1.7983914762,0.52451559
oxidative__delsoxs_pq__2,-1.6704458269,0.5707898100000001
nac_ntrc__wt_csn__1,-1.2797666277,0.1605203
nac_ntrc__wt_csn__2,-1.3668081892,0.27720816
nac_ntrc__wt_cytd__1,-0.4581604677,0.22319687
nac_ntrc__wt_cytd__2,-0.3131652634,0.31959031
nac_ntrc__wt_gln__1,-0.1656126649,0.18527241
nac_ntrc__wt_gln__2,-0.3042287859,0.334252
nac_ntrc__bw_delnac_csn__1,-2.3843370209,-0.26214897400000003
nac_ntrc__bw_delnac_csn__2,-1.2124725028,-0.552406771
nac_ntrc__bw_delnac_cytd__1,1.6898204629,0.07475685
nac_ntrc__bw_delnac_cytd__2,2.0734825858,0.0358533
nac_ntrc__bw_delnac_gln__1,0.4444788156,0.0380138
nac_ntrc__bw_delnac_gln__2,0.5955498455,-0.08735342
nac_ntrc__bw_delnac_nh4__1,1.1179357711,-0.04080128
nac_ntrc__bw_delnac_nh4__2,1.4368028274,-0.07593799999999999
misc__wt_no_te__1,1.2890998763,0.22676976000000001
misc__wt_no_te__2,1.6042261492,0.01174368
misc__bw_delcbl__1,2.4430896095,-0.579710159
misc__bw_delcbl__2,2.1629350433,-0.579512294
misc__bw_delfabr__1,2.2962284608,-0.5769577290000001
misc__bw_delfabr__2,2.1818350184,-0.515933084
misc__bw_delfadr__1,2.2174665206,-0.52649937
misc__bw_delfadr__2,1.9983991862,-0.11649165
misc__nitr_031__1,0.0494574242,0.20116575
omics__wt_glu__1,0.49394577710000004,-0.927365069
omics__wt_glu__2,0.037019728200000004,-0.859675539
omics__wt_gly__1,2.1756031828,-0.66965889
omics__wt_gly__2,1.9655029509,-0.7331763170000001
omics__wt_thr__1,1.0319778686,-0.7451474140000001
omics__wt_thr__2,2.1069468955,-0.722367616
omics__bw_ac__1,-3.8567152209,0.24265391
omics__bw_ac__2,-4.1636158221,0.33642459999999996
omics__bw_fum__1,-4.3880344857,0.81940528
omics__bw_fum__2,-4.5144919724,0.81544179
omics__bw_glc__1,-4.0201138932,0.51843085
omics__bw_glc__2,-3.7775996113,0.47961284
omics__bw_pyr__1,-4.4257145466,0.38410257000000003
omics__bw_pyr__2,-4.1489787803,0.54632513
ompr__wt_nacl__1,-4.8765856702,-0.22035073800000002
ompr__wt_nacl__2,-4.787092363,-0.06804128
ompr__bw_delompr_nacl__1,-4.2511437393,-0.307879921
ompr__bw_delompr_nacl__2,-4.3309308144,-0.301591897
minspan__wt_ade__1,2.8338294404,-0.573101647
minspan__wt_glc__1,-0.1767782923,-0.6758749860000001
minspan__wt_glc__2,-0.8752004182,-0.684057307
minspan__wt_glc__3,-0.3230148578,-0.768996231
minspan__wt_glc_anaero__1,-2.2238286288,-0.977973288
minspan__wt_glc_anaero__2,-1.4822756346000001,-0.925424553
minspan__wt_trp__1,11.0160537797,-0.528967481
minspan__bw_delcra_glc__1,3.3335349255,-0.53298709
minspan__bw_delcra_trp__1,3.7300926983,-0.439841802
minspan__bw_delmntr__1,6.6085690567,-0.545179661
minspan__bw_delnac_ade__1,-2.4276770285,-1.524378076
minspan__bw_delnac_glc__1,-0.8646638863,-0.6186027230000001
cra_crp__wt_ac__1,-2.3808439898,-0.680290248
cra_crp__wt_ac__2,-1.9945383403,-0.571856241
cra_crp__wt_fru__1,1.0796769382,-0.757664345
cra_crp__wt_fru__2,0.3289292807,-0.7738378300000001
cra_crp__delcra_ac__1,-2.741803436,-0.02586324
cra_crp__delcra_ac__2,-2.5709200298,-0.12348669999999999
cra_crp__delcra_fru__1,0.9675065193000001,-0.328874351
cra_crp__delcra_fru__2,0.9177308818000001,-0.20984411500000003
cra_crp__delcra_glc__1,1.7890542982,-0.207245369
cra_crp__delcra_glc__2,1.7629287212,-0.27524339600000003
rpoB__wt_031__1,0.502313984,-0.13868805
rpoB__wt_044__1,0.6897593905,-0.414536185
rpoB__wt_lb__1,-4.2295194667,0.6879565999999999
rpoB__wt_lb__2,-4.0491318089,0.65971029
rpoB__rpoBE546V_031__1,0.6906906284000001,-0.27315246800000004
rpoB__rpoBE546V_044__1,0.6480304413,-0.04207885
rpoB__rpoBE546V_lb__1,-3.5287879269999998,0.5296409
rpoB__rpoBE546V_lb__2,-3.7861565614,0.55044571
rpoB__rpoBE546V_glc__1,1.2050560495,-0.397366875
rpoB__rpoBE672K_glc__1,3.8627357545,-0.470008917
rpoB__rpoBE672K_glc__2,3.3480292643,-0.407050935
rpoB__rpoBE672K_lb__1,-4.185329626,0.47435553
rpoB__rpoBE672K_lb__2,-4.3550605951,0.50582989
crp__wt_fru__1,-0.2704346197,-0.30013831300000005
crp__wt_glyc__1,0.6961324018,-0.179779182
crp__wt_glyc__2,0.6362828021,-0.024128260000000002
crp__delar1_glyc__1,5.0045557407,0.32903378
crp__delar1_glyc__2,6.5866475055,0.49795986000000003
crp__delar1ar2_glyc__1,3.3353784925,-0.09511618000000001
crp__delar1ar2_glyc__2,3.3677987091,-0.035580890000000004
crp__delar1ar2_glyc__3,3.1712782489,-0.06588304
crp__delar2_glyc__1,3.1515650301,1.12181965
crp__delar2_glyc__2,2.9551371482,1.01382799
crp__delar2_glyc__3,2.8475489575,1.07215336
crp__delcrp_fru__1,1.4163908048,-0.04168799
crp__delcrp_fru__2,1.9901444766,-0.03881209
crp__delcrp_fru__3,1.2413646775,-0.10680271000000001
crp__delcrp_glc__1,1.8422715522000002,-0.11335106
crp__delcrp_glc__2,2.1088500635,0.06653907
crp__delcrp_glc__3,1.6432447959,-0.06492534
crp__delcrp_glyc__1,2.7211161042,0.17189781
crp__delcrp_glyc__2,2.6215955776,0.12579949
crp__delcrp_glyc__3,2.6476311655,0.10954363
glu__glu_ale3__1,2.3538452307,0.41133657
glu__glu_ale4__1,3.4272326594,0.01234005
glu__glu_ale5__1,4.6461522907,0.12408467000000001
glu__glu_ale6__1,3.3129861649,-0.33897280700000004
glu__glu_ale8__1,1.7548123568,0.49035334
glu__glu_ale9__1,3.0690967967,-0.07780256
glu__glu_ale10__1,2.6229584089999998,-0.06919279
42c__wt_42c__1,1.8087131168,-0.364880509
42c__42c_ale1__1,14.6281450353,-0.6934834400000001
42c__42c_ale2__1,3.4986114736,0.00287001
42c__42c_ale3__1,1.1145734877,-0.015213260000000001
42c__42c_ale4__1,3.6458287739,0.19083244
42c__42c_ale5__1,1.5672159276,0.14059042
42c__42c_ale6__1,15.6056387901,-0.797912206
42c__42c_ale8__1,5.8802523099,-0.05609239
42c__42c_ale9__1,2.1380295252,-0.05595956
42c__42c_ale10__1,5.7150001863,0.06308283
ssw__wt_ac__1,-6.128487436,0.20091538
ssw__wt_glc__1,-0.5509950648,-0.8337788370000001
ssw__wt_glyc__1,0.6095772432000001,-0.21843325
ssw__wt_xyl__1,5.9905946537,-0.9874056600000001
ssw__glc_ale1__1,-0.3506733956,0.29996376
ssw__glc_ale2__1,2.1687522737,-0.03132131
ssw__glc_ale3__1,12.1256174112,-0.676234226
ssw__glyc_ale1__1,1.3919370376,0.22953171
ssw__glyc_ale2__1,9.7714303246,-0.916904594
ssw__xyl_ale1__1,-1.2713956669,-0.024869330000000002
ssw__xyl_ale2__1,-1.224843482,0.33775046000000003
ssw__xyl_ale3__1,0.6247787098,-0.10332375
ssw__glc_ac_ac2__1,14.3111474301,-0.458395245
ssw__glc_ac_glc1__1,2.7043780263,-0.24427425100000003
ssw__glc_glyc_glc__1,1.1713589119,0.26400935000000003
ssw__glc_glyc_glyc__1,0.3752297699,0.21788839000000002
ssw__glc_xyl_glc__1,0.8654550780000001,-0.361840523
ssw__glc_xyl_xyl__1,-0.2994395083,-0.15550833
ica__wt_glc__1,2.0266280002,-0.716652402
ica__wt_glc__2,1.9130691676,-0.7525902080000001
ica__wt_glc__3,0.0580388758,-0.203331059
ica__wt_glc__4,-1.4342380098,-0.10960708
ica__arg_sbt__1,0.0172958601,-0.815241576
ica__arg_sbt__2,-0.1129244882,-0.624411169
ica__cytd_rib__1,-1.8718214938000002,0.23897931
ica__cytd_rib__2,-4.4841544623,0.0449397
ica__gth__1,-4.2401548292,0.26706604
ica__gth__2,-3.1523540944,-0.0047363100000000005
ica__leu_glcr__1,-3.3462479862,-0.7817565070000001
ica__leu_glcr__2,-2.9888564648,-0.8516662450000001
ica__met_glc__1,0.6753074385000001,-0.6008746460000001
ica__met_glc__2,0.7780008832,-0.639947159
ica__no3_anaero__1,1.6439756475,-0.567567726
ica__no3_anaero__2,1.5969073621,-0.387592775
ica__phe_acgam__1,0.4258200138,-0.397775725
ica__phe_acgam__2,0.8666782493,-0.396935278
ica__thm_gal__1,-0.27884234080000003,-0.378336757
ica__thm_gal__2,-0.2912840088,-0.28534771800000003
ica__tyr_glcn__1,-0.051424889,-0.40231238
ica__tyr_glcn__2,-0.1324403344,-0.44510409500000003
ica__ura_pyr__1,-1.2984156147,-0.49415354300000003
ica__ura_pyr__2,-2.3459638866,-0.509027208
ica__wt_glc__5,-0.5213085136,-0.292448178
ica__wt_glc__6,-0.5126467066,-0.33406270400000004
ica__bw_delpurR_cytd__1,2.7596429000000002,0.0694075
ica__bw_delpurR_cytd__2,-4.5479801202,0.17753222
ica__ade_glc__1,-5.2486651553,0.10219061
ica__ade_glc__2,2.7052854582,0.058735550000000004
ytf__wt_glc__1,1.3682439588,-0.43870516600000004
ytf__wt_glc__2,0.9745621442,-0.475945653
ytf__delyafC__1,8.8357543275,-0.027085150000000002
ytf__delyafC__2,9.9377745401,-0.00565807
ytf__delyeiE__1,7.3802860847,-0.45171516800000006
ytf__delyeiE__2,3.1068860699,-0.74327943
ytf__delyiaJ__1,10.0438416693,-0.371234023
ytf__delyiaJ__2,9.1958843019,-0.273036849
ytf__delyieP__1,4.7831987133,-0.17200119500000002
ytf__delyieP__2,2.9572937376,-0.10136069
ytf__wt_ph5__1,-0.9183210236,-0.621250959
ytf__wt_ph5__2,-1.479297262,-0.49944787
ytf__wt_ph8__1,2.6280577813,-0.217682176
ytf__wt_ph8__2,2.5485165260000002,-0.18786597900000002
ytf__delybaO__1,8.740717798,-0.221613782
ytf__delybaO__2,10.3099328234,-0.08342972
ytf__delybaQ__1,-0.031827823000000005,-0.41075289
ytf__delybaQ__2,-0.4263393388,-0.325551539
ytf__delybiH__1,2.2420187931,-0.25815840900000003
ytf__delybiH__2,5.2922575005,-0.15819713
ytf__delydcI_ph5__1,0.21143110680000002,-0.640234951
ytf__delydcI_ph5__2,-0.0568725091,-0.680382652
ytf__delydcI_ph8__1,2.5028032583,-0.297059259
ytf__delydcI_ph8__2,2.4968338959,-0.24407362800000001
ytf__delyddM__1,-0.1013584577,-0.34753654300000003
ytf__delyddM__2,-0.2747849033,-0.348150189
ytf__delyheO__1,7.6990402252,-0.22398156400000002
ytf__delyheO__2,9.9138587534,-0.05056598
fps__bw_glc__1,-1.520579923,-0.6316230580000001
fps__bw_glc__2,-2.0410643484,-0.530795333
fps__fps_thrA_ale1__1,-2.4782355225,-0.499496798
fps__fps_thrA_ale1__2,-1.6660677033,-0.546484709
fps__fps_thrA_ale2__1,-1.1313669263,-0.576848938
fps__fps_thrA_ale2__2,-0.7039661411,-0.5561642920000001
fps__fps_serB_ale1__1,9.5350540371,-0.8939095560000001
fps__fps_serB_ale1__2,9.927264172000001,-1.12491848
fps__fps_serB_ale4__1,10.7599873621,-0.833433144
fps__fps_serB_ale4__2,11.7390519347,-1.1003709210000001
fps__fps_ptsI_ale1__1,-1.7336229226,-0.00754794
fps__fps_ptsI_ale1__2,-0.9369819594000001,-0.09723271
fps__fps_ptsI_ale3__1,-1.3415117072,-0.11823324
fps__fps_ptsI_ale3__2,-1.2712451872,-0.08089368
pal__lyx_ale2_f6__1,0.079605861,0.12716825
pal__lyx_ale2__1,-1.3619699565,0.2282178
pal__lyx_ale2__2,-1.2657007205,0.38792184
pal__lyx_ale4__1,-0.4106844349,0.58415851
pal__lyx_ale4__2,-0.3270397141,0.5556892
pal__5drib_ale10_f18__1,-2.4030300017,-0.0003006
pal__5drib_ale10_f18__2,-2.8791069244000003,0.11683728
pal__5drib_ale10__1,0.5559660652,0.14772839999999998
pal__arab_ale14_f9__1,0.9351466277,-0.09257354
pal__arab_ale14_f9__2,1.5163728434000001,-0.19532259300000002
pal__arab_ale14__1,1.3129660122,-0.11235024
pal__arab_ale14__2,0.9516918038000001,-0.250753793
pal__arab_ale16__1,-0.5543422804,-0.11894923
pal__arab_ale16__2,-0.18608868480000001,-0.01857392
pal__tartr_ale26_f10__1,1.9485145328,0.02474219
pal__tartr_ale26_f10__2,1.480112887,-0.00245833
pal__tartr_ale26__1,1.5892371598000001,-0.19206146500000001
pal__tartr_ale26__2,1.1549419176,-0.30754464800000003
pal__tartr_ale28_f10__1,1.2710237355,0.34698808000000003
pal__tartr_ale28_f10__2,-0.5514610152,0.37367118
pal__tartr_ale28__1,0.18823235900000002,0.1366987
pal__tartr_ale28__2,-1.5827266096,0.60166266
efeU__delmenFentC_citr__1,0.8904618588000001,-0.534901507
efeU__delmenFentC_citr__2,1.3800438147,-0.603519482
efeU__delmenFentC__1,-0.4473007963,-0.7964653580000001
efeU__delmenFentC__2,-0.3490398515,-0.908130077
efeU__menFentC_ale39__1,4.1529527702,-0.09145999
efeU__menFentC_ale39__2,5.3468158238,-0.13179099
efeU__menFentC_ale29__1,6.3359369174,-0.5994816740000001
efeU__menFentC_ale29__2,6.5250163635,-0.538618608
efeU__menFentC_ale30__1,0.6238770893000001,-0.600696717
efeU__menFentC_ale30__2,1.4019581719,-0.438101106
efeU__menFentCubiC_ale36__1,1.3977969523,-0.48090030800000005
efeU__menFentCubiC_ale36__2,1.51441807,-0.45271494
efeU__menFentCubiC_ale37__1,0.26815613380000003,-0.670840219
efeU__menFentCubiC_ale37__2,0.0909840215,-0.594873506
efeU__menFentCubiC_ale38__1,1.3659350805,-0.616235756
efeU__menFentCubiC_ale38__2,0.7533976934000001,-0.5785718990000001
misc2__salc_glc__1,3.8292305432,-0.833017879
misc2__salc_glc__2,3.7754188396,-0.596445972
misc2__dbcn_glc__1,2.3158462298,-0.6600855800000001
misc2__dbcn_glc__2,1.7555989037000002,-0.357978826
misc2__tyr_glc__1,-1.2228390314,-0.298971465
misc2__tyr_glc__2,-1.7791930498,-0.19549719000000002
misc2__arg_cytd__1,0.23530872930000002,-0.11291058
misc2__arg_cytd__2,-0.3225658931,0.01091234
misc2__delyheO_pyr__1,-1.8510892380000001,-0.329367156
misc2__delyheO_pyr__2,-1.8463561302,-0.265798513
nquinone__delubiC__1,0.7032958208,-0.512474302
nquinone__delubiC__2,0.4896547411,-0.5854467950000001
nquinone__ubiC_ale1__1,-0.0476691724,-0.316787639
nquinone__ubiC_ale1__2,0.38168364460000004,-0.7056606820000001
nquinone__ubiC_ale2__1,0.3309243463,-0.49513021700000004
nquinone__ubiC_ale2__2,0.6358781015,-0.54066217
nquinone__ubiC_ale3__1,5.6545725117,-0.718789314
nquinone__ubiC_ale3__2,5.7965954713,-0.7206711370000001
nquinone__ubiC_ale4__1,-0.1438922746,-0.7132597260000001
nquinone__ubiC_ale4__2,0.2061428853,-0.832615891
nquinone__delpdhR__1,-0.7010800736,-0.61021454
nquinone__delpdhR__2,-0.39574779590000003,-0.690636969
quinone__glu_ale4__1,0.7641597685,-0.5858226350000001
quinone__glu_ale4__2,1.6826870568999999,-0.459633292
quinone__delmenF__1,-0.15454121710000002,-0.543314407
quinone__delmenF__2,0.2091393553,-0.55697934
quinone__menF_ale5__1,3.9720830802,-0.11873736
quinone__menF_ale5__2,4.6196617304,-0.271896629
quinone__menF_ale6__1,4.562622713,-0.251213265
quinone__menF_ale6__2,5.7107015881,-0.28022359
quinone__menF_ale7__1,10.3720029368,-0.239088283
quinone__menF_ale7__2,10.7911329869,-0.24007878800000002
quinone__menF_ale8__1,10.9852995158,-0.293070416
quinone__menF_ale8__2,11.5343056318,-0.15643021000000001
quinone__delmenFubiC__1,0.5974358516,-0.591474595
quinone__delmenFubiC__2,0.3663492184,-0.530994328
quinone__menFubiC_ale1__1,14.3045375319,-0.772017441
quinone__menFubiC_ale1__2,14.6319427241,-0.8959659860000001
quinone__menFubiC_ale2__1,14.7327800807,-0.74807274
quinone__menFubiC_ale2__2,14.9050328614,-0.8256734120000001
quinone__menFubiC_ale3__1,1.1395240036,-0.595460538
quinone__menFubiC_ale3__2,0.8605326973,-0.5125096
quinone__menFubiC_ale4__1,0.647378929,-0.05161478
quinone__menFubiC_ale4__2,0.9525303552000001,-0.07263012
oxyR__wt_glc__1,1.7248322956000002,-0.33352794900000005
oxyR__wt_glc__2,1.5010673981,-0.39227363200000004
oxyR__wt_h2o2__1,1.3199973774,-0.361841295
oxyR__wt_h2o2__2,0.9160557694,-0.182218122
oxyR__glu_ale4__1,0.430469046,-0.198099154
oxyR__glu_ale4__2,0.6102817525,-0.33317734800000004
oxyR__glu_ale4_h2o2__1,0.578262764,-0.320259817
oxyR__glu_ale4_h2o2__2,1.6110207963,-0.594564721
oxyR__oxyR_ale17__1,1.6007991638,-1.044904058
oxyR__oxyR_ale17__2,1.5779756214,-1.306451327
oxyR__oxyR_ale17_h2o2__1,1.3524541979,-0.7764279900000001
oxyR__oxyR_ale17_h2o2__2,0.8601722317,-0.8313491260000001
oxyR__oxyR_ale18__1,3.1218710174,-0.686656367
oxyR__oxyR_ale18__2,2.2776325692,-0.627897188
oxyR__oxyR_ale18_h2o2__1,0.31750282300000005,-1.099327293
oxyR__oxyR_ale18_h2o2__2,0.31199195690000003,-1.061329247
oxyR__oxyR_ale19__1,2.8891577239,-0.5646842320000001
oxyR__oxyR_ale19__2,3.0300954622,-0.551117815
oxyR__oxyR_ale19_h2o2__1,3.1745796252,-0.672482958
oxyR__oxyR_ale19_h2o2__2,3.311022779,-0.6106520550000001
oxyR__oxyR_ale20__1,0.5507265886,-1.6387177099999999
oxyR__oxyR_ale20__2,0.49523629020000004,-1.66419519
oxyR__oxyR_ale20_h2o2__1,1.0822753982,-1.285907972
oxyR__oxyR_ale20_h2o2__2,1.0882366853,-1.30374052
svns_pgi__BmePgi24_15__1,1.288521609,-0.5522230490000001
svns_pgi__BmePgi24_15__2,1.4442907154,-0.465293249
svns_pgi__BmePgi24_26__1,0.9065460597,-0.38273847
svns_pgi__BmePgi24_26__2,0.2129610889,-0.22991904200000002
svns_pgi__BmePgi24_41__1,-1.0569565931,0.13985545
svns_pgi__BmePgi24_41__2,2.3553379057,-0.35321191500000004
svns_pgi__BmePgi24_52__1,2.2246818662,-0.65436418
svns_pgi__BmePgi24_52__2,2.3061506038,-0.512426213
svns_pgi__PaePgi2_34__1,3.1342504228,-0.203319792
svns_pgi__PaePgi2_34__2,2.9753600538000002,-0.188660249
svns_pgi__PaePgi2_63__1,3.4679833572,-0.39849138300000003
svns_pgi__PaePgi2_63__2,3.3200300557,-0.371527153
svns_pgi__PaePgi24_54__1,5.5555779051,-0.544282715
svns_pgi__PaePgi24_54__2,5.5841120878,-0.442246464
svns_pgi__PaePgi24_90__1,5.7282013049,-0.497580556
svns_pgi__PaePgi24_90__2,4.6035163985,-0.258708353
abx_media__m9_ctrl__1,-1.2195171637,-0.37417387500000004
abx_media__m9_ctrl__2,-2.0655493208,-0.12623517
abx_media__rpmi_ctrl__1,-11.9178985258,-0.35661470300000003
abx_media__rpmi_ctrl__2,-9.3601041258,-0.671837758
abx_media__camhb_ctrl__1,-4.4172105937,-1.26582222
abx_media__camhb_ctrl__2,-3.9756644211000003,-1.24608274
abx_media__m9_mero__1,-6.0983484662,-0.42951079600000003
abx_media__m9_mero__2,-2.0325733117,-0.7076635280000001
abx_media__rpmi_mero__1,-9.7904104463,-1.369813513
abx_media__rpmi_mero__2,-9.904076517,-1.003024202
abx_media__camhb_mero__1,-2.9446818432,-2.024460382
abx_media__camhb_mero__2,-2.3898655029,-2.102466215
abx_media__m9_trisulf__1,0.6768213274,-1.1510036590000001
abx_media__m9_trisulf__2,1.5520281423,-1.14110746
abx_media__rpmi_trisulf__1,-3.6318579141000003,-1.548819377
abx_media__rpmi_trisulf__2,-3.6799859927,-1.640190636
abx_media__camhb_trisulf__1,-5.3201162991,-1.601520266
abx_media__camhb_trisulf__2,-5.3257630529,-1.6466810230000002
abx_media__m9_cef__1,0.4868976961,-0.700302598
abx_media__m9_cef__2,1.3300009711,-0.7375415590000001
abx_media__rpmi_cef__1,-5.4906089249,-2.298123142
abx_media__rpmi_cef__2,-5.614904415,-2.291802374
abx_media__camhb_cef__1,-3.1245738477,-1.6032851030000002
abx_media__camhb_cef__2,-3.4469918628,-1.668433162
abx_media__m9_cipro__1,0.9810644544,-0.548736022
abx_media__m9_cipro__2,0.9847897026,-0.448751805
abx_media__rpmi_cipro__1,-3.9239606796,-2.438067425
abx_media__rpmi_cipro__2,-3.9920565273,-1.949130647
abx_media__camhb_cipro__1,-3.9526470454,-1.759419408
abx_media__camhb_cipro__2,-3.9526079562,-1.832295124
hot_tale__42c_ale3_30c__1,0.5450799283000001,-0.16828395100000001
hot_tale__42c_ale3_30c__2,-0.4729942801,-0.15808277
hot_tale__42c_ale3_37c__1,-0.0094947,-0.174052737
hot_tale__42c_ale3_37c__2,0.3072868563,-0.300134351
hot_tale__42c_ale3_44c__1,0.17626957370000002,-0.35372308700000005
hot_tale__42c_ale3_44c__2,0.6612775633,-0.41834804600000003
hot_tale__hot_ale3_mid_30c__1,-1.6711401616,-0.41948003300000003
hot_tale__hot_ale3_mid_30c__2,-1.752081928,-0.341984428
hot_tale__hot_ale3_mid_37c__1,0.1484209934,-0.625350668
hot_tale__hot_ale3_mid_37c__2,-0.0252872581,-0.39104282500000004
hot_tale__hot_ale3_mid_44c__1,-0.5205291275,-0.6706296860000001
hot_tale__hot_ale3_mid_44c__2,-1.1334632115,-0.37252681
hot_tale__hot_ale3_30c__1,-1.709499647,-0.6673598620000001
hot_tale__hot_ale3_30c__2,-0.8043002116,-0.56107188
hot_tale__hot_ale3_37c__1,0.15006355470000002,-0.5495812760000001
hot_tale__hot_ale3_37c__2,0.3467007288,-0.518447031
hot_tale__hot_ale3_44c__1,-0.3292881005,-0.535002082
hot_tale__hot_ale3_44c__2,-0.4875369129,-0.652296745
hot_tale__hot_ale4_30c__1,0.6958987115,-0.00211112
hot_tale__hot_ale4_30c__2,0.47632369500000005,-0.07023604
hot_tale__hot_ale4_37c__1,0.5781634751,0.06492154
hot_tale__hot_ale4_37c__2,1.1392170155,-0.02175881
hot_tale__hot_ale4_44c__1,0.6202568119,-0.38030602100000005
hot_tale__hot_ale4_44c__2,-0.039264851100000005,-0.335214181
hot_tale__hot_ale8_30c__1,-0.0958338784,-0.235860745
hot_tale__hot_ale8_30c__2,0.15829631260000002,-0.23975657900000003
hot_tale__hot_ale8_37c__1,1.4955985998,-0.212132966
hot_tale__hot_ale8_37c__2,1.0192538947,-0.168522109
hot_tale__hot_ale8_44c__1,1.3443713844,-0.394216273
hot_tale__hot_ale8_44c__2,1.1106406823,-0.394200268
hot_tale__hot_ale9_mid_30c__1,-0.8801418239000001,0.10642766000000001
hot_tale__hot_ale9_mid_30c__2,-0.32137259690000003,0.04359902
hot_tale__hot_ale9_30c__1,0.3730403015,0.0901718
hot_tale__hot_ale9_30c__2,0.7768183844000001,0.012192699999999999
hot_tale__hot_ale9_mid_37c__1,1.4837223762,-0.06652305
hot_tale__hot_ale9_mid_37c__2,0.7398551581,0.08088179
hot_tale__hot_ale9_37c__1,0.9537833182000001,-0.211555822
hot_tale__hot_ale9_37c__2,0.9178951528,-0.14378286
hot_tale__hot_ale9_mid_44c__1,0.0069877877,-0.112221
hot_tale__hot_ale9_mid_44c__2,0.8095389562,-0.07825985
hot_tale__hot_ale9_44c__1,-0.9212372857000001,-0.513469999
hot_tale__hot_ale9_44c__2,-0.956749854,-0.300721891
hot_tale__hot_ale10_30c__1,-0.8016298692,-0.262335822
hot_tale__hot_ale10_30c__2,-1.0922800581,-0.181188323
hot_tale__hot_ale10_37c__1,0.8619101849,-0.470599193
hot_tale__hot_ale10_37c__2,0.5356437727,-0.415462349
hot_tale__hot_ale10_44c__1,-2.4732008925,-0.11720648
