,A,CpxR
ecoli_00435,-0.15882579030000002,-0.940721149
ecoli_00436,0.07393388170000001,-0.8106305420000001
ecoli_00437,-0.0357004745,-0.917643721
ecoli_00438,-0.32447383280000003,-0.9719036560000001
ecoli_00439,0.129520054,-0.38398000000000004
ecoli_00440,0.5888599825,-0.160284944
ecoli_00441,-5.9846203374,-1.1563341710000001
ecoli_00442,-6.441079101,-1.026663952
ecoli_00443,-6.7750298669,-1.184474824
ecoli_00444,-6.5645761244,-1.174284968
ecoli_00445,-5.8481533959,-0.41894225500000004
ecoli_00446,-5.2189148158,-0.285658162
ecoli_00447,1.3934905591,-0.11419232600000001
ecoli_00448,0.6559373254,-0.090900136
ecoli_00449,2.9720302752,0.119747952
ecoli_00450,1.5940485227,0.12486786200000001
ecoli_00451,-0.34009889390000003,-0.152956862
ecoli_00452,-0.2473032323,-0.105647976
ecoli_00453,1.4174685651,0.17366736600000002
ecoli_00454,1.8499560871,-0.080146929
ecoli_00455,10.2159154301,0.072932288
ecoli_00456,9.7328771322,0.08558737
ecoli_00457,8.0313425635,0.08524625
ecoli_00458,8.0334856225,0.018619616000000002
ecoli_00459,3.6526830908,-0.045774718000000006
ecoli_00460,2.9142260948,-0.05118288
ecoli_00461,0.9750186774,-1.458132779
ecoli_00462,1.324360157,-1.176393219
ecoli_00463,0.4605337265,0.23402994400000002
ecoli_00464,0.2690233355,0.244365344
ecoli_00465,3.0691688458,-0.44940255500000004
ecoli_00466,2.505517715,-0.564984389
ecoli_00467,0.46258660620000003,-0.069539983
ecoli_00468,0.6088148035000001,0.0055883320000000005
ecoli_00469,2.5591003804,-0.511601777
ecoli_00470,2.7817139728,-0.520522367
ecoli_00471,-6.8807405288,-8.11516967
ecoli_00472,-7.2426503518,-8.11516967
ecoli_00473,-5.5743978335,-8.11516967
ecoli_00474,-5.6044336599,-8.11516967
ecoli_00475,11.5558344481,1.103145075
ecoli_00476,11.1025802154,1.091872449
ecoli_00477,0.5482281497,-0.18894312900000002
ecoli_00478,0.5122636667,-0.304411663
ecoli_00479,4.9573896927,0.5676237390000001
ecoli_00480,5.1384546891,0.508117634
ecoli_00481,1.0876089696,-0.128502266
ecoli_00482,0.9379338531,-0.20955395400000001
ecoli_00483,7.3513591671,0.0004925880000000001
ecoli_00484,7.2315533162,0.058835446000000007
ecoli_00485,16.0609941616,-0.035153815000000005
ecoli_00486,16.11122649,-0.007822717
ecoli_00487,2.9668700702,-0.7620316890000001
ecoli_00488,2.7787266599000002,-0.673679388
ecoli_00489,0.372225782,0.09179587800000001
ecoli_00490,0.5839284767,0.15456856700000002
ecoli_00491,2.0188644578,-0.098349246
ecoli_00492,1.806833137,-0.111370168
ecoli_00493,6.385193519,0.539533901
ecoli_00494,6.2201831487,0.5818603840000001
ecoli_00495,5.0010309315,0.255113911
ecoli_00496,5.2369912311,0.256362835
ecoli_00497,2.7000612867,-0.609923591
ecoli_00498,2.6342301353,-0.609566355
ecoli_00499,1.3951193699,-0.14207666200000002
ecoli_00500,1.3774190237,-0.19695695700000002
ecoli_00501,1.9924880412000001,-0.34910445900000003
ecoli_00502,2.3110595454,-0.298658627
ecoli_00503,4.1787291655,-0.445978906
ecoli_00504,4.3260062186,-0.35864126700000004
ecoli_00505,1.3689556775,0.109667686
ecoli_00506,1.1432538176,0.13041708600000002
ecoli_00507,11.4687434949,0.19330223700000002
ecoli_00508,11.136683207899999,0.13087804
ecoli_00509,11.0690938497,0.127768762
ecoli_00510,10.7463752857,0.137277629
ecoli_00511,14.2525011154,0.140371291
ecoli_00512,14.3509130264,0.19542098800000002
ecoli_00513,2.7827910564,-0.5108778540000001
ecoli_00514,2.7225259818,-0.518242018
ecoli_00515,8.2309578362,0.5655976180000001
ecoli_00516,8.1050830587,0.5700599940000001
ecoli_00517,-0.4493099713,-1.202115174
ecoli_00518,-0.9806080895,-1.167897117
ecoli_00519,-1.4457907063,-0.8814448220000001
ecoli_00520,1.5213222121999999,-0.891367157
ecoli_00521,7.296497296,-0.9051123940000001
ecoli_00522,7.9411301533,-0.7879700420000001
ecoli_00523,8.2982673132,-0.899996746
ecoli_00524,-0.3957097345,0.42800838700000005
ecoli_00525,-0.2600840262,0.47617093400000005
ecoli_00526,-0.4633884505,0.47473693200000006
ecoli_00527,-0.3284127734,0.48404715000000004
ecoli_00528,4.6414620715,-0.479813417
ecoli_00529,6.4519770834,-0.495651649
ecoli_00530,2.9375777926,-0.9239944550000001
ecoli_00531,2.3472863101,-1.206890846
ecoli_00532,10.6112943219,0.67650786
ecoli_00533,13.4266009435,0.598707027
ecoli_00534,10.7351357768,0.707362979
ecoli_00535,13.4594207257,0.5394957330000001
ecoli_00536,5.9124317084,-0.26115176900000003
ecoli_00537,5.5047673863,0.062697457
ecoli_00538,6.2070132431,-0.21611416700000002
ecoli_00539,6.1631350216,-0.082546558
ecoli_00540,7.2067007564,-0.09830068
ecoli_00541,7.8447529231,0.074741134
ecoli_00542,11.666716622300001,0.36930657
ecoli_00543,10.6816567033,0.064022961
ecoli_00544,7.6635803195,-0.280740789
ecoli_00545,9.5898151233,-0.08532294
ecoli_00546,5.5266490827,-0.9518913410000001
ecoli_00547,5.6910419593,-0.802893461
ecoli_00548,3.3807877724,-1.357043704
ecoli_00549,2.8925128487,-1.347713062
ecoli_00550,-0.6941919218,-1.527095863
ecoli_00551,1.6639191676,-1.193046502
ecoli_00552,-2.1874171487,-1.47771221
ecoli_00553,10.1957256873,-0.785425479
ecoli_00554,-1.1991761396,-1.466998817
ecoli_00555,-0.518927647,-1.449036113
ecoli_00556,0.1153571503,-1.324579038
ecoli_00557,0.9301707189,-1.23478113
ecoli_00558,3.0951475898,-0.40278552
ecoli_00559,3.3850495661,-0.345819074
ecoli_00560,1.3995662744000001,-0.34413902
ecoli_00561,0.7124840783,-0.444044886
ecoli_00562,0.2866172363,1.440088068
ecoli_00563,0.22399537630000002,1.489093841
ecoli_00564,1.4271250467,-0.6644265690000001
ecoli_00565,1.109929024,-0.640859821
ecoli_00566,8.9264212297,-0.65691224
ecoli_00567,11.1848274557,-0.6743788380000001
ecoli_00568,-0.34050971700000005,-0.7224240620000001
ecoli_00569,-0.1014545921,-0.652691148
ecoli_00570,0.5754545159000001,-0.8244349660000001
ecoli_00571,0.683583346,-0.8788530720000001
ecoli_00572,4.6271764128,-1.1990032
ecoli_00573,6.3663455872,-1.097997181
ecoli_00574,-0.1064458758,-0.7984064270000001
ecoli_00575,-1.1023726042,-0.9186238860000001
ecoli_00576,-2.3813884829,-1.338775762
ecoli_00577,-2.9245485671,-0.9996017170000001
ecoli_00578,-2.8000864821,-1.028504869
ecoli_00579,-2.522354854,-0.7094920060000001
ecoli_00580,-1.3252852726,-1.2147598880000001
ecoli_00581,-1.6738457977999999,-1.203290671
ecoli_00582,0.7279914382,-0.265056086
ecoli_00583,0.5248338322,-0.42669073700000004
ecoli_00584,6.9213815788,-0.270121655
ecoli_00585,6.4103182702,-0.29327224100000004
ecoli_00586,-0.7777837647,-0.794605279
ecoli_00587,-2.13443078,-0.813783963
ecoli_00588,-0.5824452448,-1.006842825
ecoli_00589,-0.8609091047,-1.146121334
ecoli_00590,-0.8356623842,-0.24209886
ecoli_00591,-0.9167801196,-0.09444603300000001
ecoli_00592,1.715521469,-0.5579585380000001
ecoli_00593,-0.8847886288000001,-0.7329360370000001
ecoli_00594,-2.5149168001,-1.144182265
ecoli_00595,-3.2805547394,-0.96293492
ecoli_00596,-2.8408615143000002,-1.134663958
ecoli_00597,-2.4766406993,-1.354651705
ecoli_00598,-3.996089861,-0.8615780380000001
ecoli_00599,-3.4839742565,-1.275977136
ecoli_00600,1.5817598931,-0.42611916800000005
ecoli_00601,1.5539517079,-0.425439143
ecoli_00602,5.8517780605,-0.48462598700000004
ecoli_00603,1.425843212,-0.8339006470000001
ecoli_00604,3.1266774592,-0.38330796300000003
ecoli_00605,1.0834519977000001,-0.7242027750000001
ecoli_00606,-0.6286340928,-1.49600563
ecoli_00607,-0.9026599272,-1.145333644
ecoli_00608,2.7298990197,-1.353561545
ecoli_00609,3.9568311264,-1.1329084
ecoli_00610,-0.2451869771,-1.149695115
ecoli_00611,-1.9561237876000002,-1.003542282
ecoli_00612,-1.1916213246,-1.49752867
ecoli_00613,-1.4854758009,-1.27602948
ecoli_00614,-1.7333052691000002,-1.7579131810000002
ecoli_00615,-0.7293613866,-2.123097154
ecoli_00616,-0.6971896915,-1.5191010249999999
ecoli_00617,-1.2528311358,-1.744400763
ecoli_00618,-0.9509807736,-0.906338717
ecoli_00619,-0.8893892562,-0.8610538630000001
ecoli_00620,0.8508494445,0.21075892000000002
ecoli_00621,0.1536540904,0.140560822
ecoli_00622,0.3541504285,-0.56443328
ecoli_00623,0.23370770440000002,-0.613418824
ecoli_00624,4.3290016976,-0.925438898
ecoli_00625,4.3029438093,-0.94485324
ecoli_00626,-1.3675355368,-0.9751513390000001
ecoli_00627,-1.4186362796,-1.09951525
ecoli_00628,0.6075647783,-0.8596859800000001
ecoli_00629,0.4790588307,-0.9113082570000001
ecoli_00630,-2.4902396752,-0.751286923
ecoli_00631,-2.691273506,-0.778530169
ecoli_00632,-1.2300182387,-0.806418877
ecoli_00633,-1.0296821233,-0.7578245210000001
ecoli_00634,-1.6938455443,-1.030277194
ecoli_00635,-1.4273630056,-0.9329740430000001
ecoli_00636,0.8953272916,-0.28620348
ecoli_00637,1.4604591694,-0.304313266
ecoli_00638,-1.9575665040999999,-0.7992336050000001
ecoli_00639,-1.5802228097,-0.798929301
ecoli_00640,2.4279470012,-0.47100303400000004
ecoli_00641,2.8458310897,-0.355907737
ecoli_00642,-1.6499010837,-0.6871489380000001
ecoli_00643,-1.0695562392,-0.735527229
ecoli_00644,-1.4484172188,-0.7034452280000001
ecoli_00645,-1.3226184579,-0.6607070220000001
ecoli_00646,-0.0867160142,-0.538389373
ecoli_00647,0.8161644585000001,-0.5396617930000001
ecoli_00648,-2.6553159295,-0.874878813
ecoli_00649,-2.8771418605,-0.9443709680000001
ecoli_00650,-0.4665290577,-0.656485269
ecoli_00651,1.2313888346,-0.6502151150000001
ecoli_00652,0.6023262569,-0.051196321
ecoli_00653,0.2802391003,-0.11709514300000001
ecoli_00654,0.0490915818,-0.8769752780000001
ecoli_00655,0.9192933169,-0.930013838
ecoli_00656,-1.0220870004,-0.6597496650000001
ecoli_00657,-0.9145893528000001,-0.561625848
ecoli_00658,-0.7240824246,-1.031707194
ecoli_00659,0.0463533769,-0.9930566630000001
ecoli_00660,1.3807761153,-0.603316399
ecoli_00661,2.2753636406,-0.6767883690000001
ecoli_00662,-0.7235476618000001,-0.9519543920000001
ecoli_00663,-1.0355250963,-1.001633031
ecoli_00664,1.3758392669,-0.7343660240000001
ecoli_00665,1.8735614959,-0.7440339220000001
ecoli_00666,-0.1192094031,-0.6503933670000001
ecoli_00667,1.6607420737,-0.683517832
ecoli_00668,0.6222009737,-0.41424029900000003
ecoli_00669,-1.1090006101,-0.39282706100000003
ecoli_00670,-1.1789581535,-0.565087404
ecoli_00671,-1.1949013287,-0.653241485
ecoli_00672,0.0842532841,-1.129022146
ecoli_00673,2.1345697174,-0.7798633140000001
ecoli_00674,-0.8975266230000001,-0.99654473
ecoli_00675,-0.9309934272,-0.9988061920000001
ecoli_00676,-2.4684864968,-0.97579028
ecoli_00677,-2.2767596872,-1.019713194
ecoli_00678,-2.6676819378000003,-0.36431494600000003
ecoli_00679,-2.4015439134,-0.27457942300000004
ecoli_00680,1.2115735864000001,-0.8205802050000001
ecoli_00681,2.3918461262,-0.7272556840000001
ecoli_00682,-2.0230976818,-0.6822556710000001
ecoli_00683,-1.7461157064,-0.69920028
ecoli_00684,-1.8940352641,-0.9896972420000001
ecoli_00685,-1.3571054973,-0.96335198
ecoli_00686,-0.5617256951,-1.039286974
ecoli_00687,0.7389996117000001,-1.008548684
ecoli_00688,0.7640214749,-0.708155846
ecoli_00689,0.8726105537000001,-0.7294685550000001
ecoli_00690,-0.4952741881,-0.015211897
ecoli_00691,-0.6945825006,-0.060799382000000006
ecoli_00692,0.5142154803,-0.041506
ecoli_00693,1.4275692736,-0.11553060200000001
ecoli_00694,-0.0018613325,-0.278313939
ecoli_00695,-0.11726332930000001,-0.37823869
ecoli_00696,0.4983449378,0.006054255000000001
ecoli_00697,0.1347652898,-0.017737728
ecoli_00698,-0.5774587264000001,-1.152709086
ecoli_00699,-0.097715379,-1.154532951
ecoli_00700,-0.2764455025,-1.066463564
ecoli_00701,-0.27133602290000003,-0.9739135040000001
ecoli_00702,1.5968916267000002,-0.535432134
ecoli_00703,2.7586645874,-0.47222792900000005
ecoli_00704,-1.2916968222,-0.505980218
ecoli_00705,-1.0485078523,-0.618961556
ecoli_00706,-2.1776318354,-1.175137484
ecoli_00707,-2.1160062386,-1.2386025
ecoli_00708,-0.0706343408,-0.645930109
ecoli_00709,0.6141452438,-0.7551897820000001
ecoli_00710,0.160702959,-0.8346730360000001
ecoli_00711,1.1012350924,-0.811642178
ecoli_00712,0.6540604139,-0.492893189
ecoli_00713,0.3247237188,-0.5093344160000001
ecoli_00714,-0.3032472416,-0.255685641
ecoli_00715,-0.8932309233,-0.23374973400000001
ecoli_00716,-5.3153591441,-0.807082233
ecoli_00717,-5.6164123204,-1.399566679
ecoli_00718,-5.4375580303,-1.338304529
ecoli_00719,-5.5426804864,-1.271300965
ecoli_00720,-4.1942989634,-1.25330869
ecoli_00721,-4.1958810999,-1.2698372390000001
ecoli_00722,0.0330538375,-0.423489559
ecoli_00723,0.5988286928000001,-0.140367652
ecoli_00724,-2.0232911705,-0.490680031
ecoli_00725,-1.5245638961,-0.7342471190000001
ecoli_00727,-1.4567706879,-0.48200847900000005
ecoli_00728,-1.9709855504,-0.483164272
ecoli_00729,-1.7843757866,-0.9506666960000001
ecoli_00730,-2.6166033464,-0.44578877600000005
ecoli_00731,-2.0071287673,-1.123385442
ecoli_00732,-1.0793135529,-1.045617718
ecoli_00733,-3.8069843372000003,-0.6427065070000001
ecoli_00734,-3.5402027198,-1.055830967
ecoli_00735,-2.8133002576,-0.67583512
ecoli_00736,-1.9599845229000001,-0.761549004
ecoli_00737,-3.4635254893000003,-0.6978717090000001
ecoli_00738,-2.7762242465,-1.013546488
ecoli_00739,-3.6038917423,-1.027852515
ecoli_00740,-3.0785444719,-1.397184975
ecoli_00741,-3.0326648726,-0.18896767
ecoli_00742,-0.2666717301,-0.233331702
ecoli_00743,-5.1734312496,-0.6771656410000001
ecoli_00744,-5.6696607546,-0.844213175
ecoli_00745,-5.9732057836,-0.920110925
ecoli_00746,-5.8693897822,-0.6561694920000001
ecoli_00747,-5.0973649171,-0.8321430320000001
ecoli_00748,-5.6869096789,-0.9318479970000001
ecoli_00749,6.2077280415,-0.9089337810000001
ecoli_00750,4.9914974799,-0.9301416100000001
ecoli_00751,3.8441474518,-0.32920739200000004
ecoli_00752,3.0787672294,-0.515445697
ecoli_00753,-4.0430889263,-1.616884244
ecoli_00754,-3.8602330567000003,-1.598490272
ecoli_00755,-5.084070655,-1.862734912
ecoli_00756,-4.86523278,-1.410243719
ecoli_00757,-4.253055686,-1.394325268
ecoli_00758,-4.8515159564,-1.4944749800000001
ecoli_00759,-3.9320230676000003,-0.39317149700000004
ecoli_00760,-4.7000767724,-0.34091631
ecoli_00761,-4.602680679,-1.3174720930000001
ecoli_00762,-4.6810178425,-1.247648001
ecoli_00763,-5.0893647119,-1.369053762
ecoli_00764,-4.3797688527,-1.249122561
ecoli_00765,-4.7897144612,-1.225168906
ecoli_00766,-4.7652478905,-1.448353575
ecoli_00767,1.431415251,-0.549941095
ecoli_00768,0.1874998619,-0.819637771
ecoli_00769,-4.0412982739,-0.81881974
ecoli_00770,-4.4984340827,-0.615263613
ecoli_00771,1.210324694,-0.618771931
ecoli_00772,1.1506293943,-0.667208149
ecoli_00773,-4.3404164946,-0.7112136960000001
ecoli_00774,-4.2441228408,-0.840223142
ecoli_00775,-4.7475750918,-0.811052785
ecoli_00776,-4.6658436075,-0.866710944
ecoli_00777,0.0933394345,-0.994614477
ecoli_00778,-0.0641498077,-1.023891623
ecoli_00779,-6.4777021328,-0.732899305
ecoli_00780,-6.8350249421000004,-0.6827414390000001
ecoli_00781,-0.567260031,-0.8973209870000001
ecoli_00782,-0.5257988911,-0.8682182220000001
ecoli_00783,-3.3073273156,-0.949179184
ecoli_00784,-2.6491927711,-0.8661939420000001
ecoli_00785,-1.211412968,-0.949186665
ecoli_00786,-1.0136162458,-0.837800846
ecoli_00787,-4.5795039826,-0.7709386250000001
ecoli_00788,-5.0780075709,-0.841551041
ecoli_00789,-0.6590258613000001,-0.7540278840000001
ecoli_00790,-0.2677749674,-0.8148888320000001
ecoli_00791,-7.3575020381,-0.5394806010000001
ecoli_00792,-6.837857248,-0.354698448
ecoli_00793,-0.39046172360000003,-0.706185387
ecoli_00794,-0.5331377915000001,-0.774095257
ecoli_00795,-7.1302254844,-0.7234331380000001
ecoli_00796,-6.8475781395,-0.7654556250000001
ecoli_00797,1.7707759548,-1.019356598
ecoli_00798,2.1877816917,-0.552720538
ecoli_00799,2.6485970481,-1.488277432
ecoli_00800,1.9993549144,-0.573251727
ecoli_00818,-1.8920693501999999,-0.16569815400000001
ecoli_00819,-1.7593065766,-0.126092811
ecoli_00820,1.960249785,-0.077552984
ecoli_00821,1.8839508558,0.046579551000000004
ecoli_00822,-2.3348132253,-0.17791384100000002
ecoli_00823,-2.3695881290000003,-0.12174398500000001
ecoli_00824,-2.7333986583,-0.16168137200000002
ecoli_00825,-2.2103266285,-0.146315246
ecoli_00826,-1.9518175365000001,-0.136403981
ecoli_00827,-1.6123518886000001,-0.16270836
ecoli_00828,-1.1204791257,-0.30059193700000003
ecoli_00829,-1.6758014174,-0.347544938
ecoli_00830,-1.606063619,-0.027396886000000002
ecoli_00831,-1.575807015,-0.032477141
ecoli_00832,-3.1219202157,0.15563279600000002
ecoli_00833,-3.5109999735,0.125462914
ecoli_00834,-0.029238590300000002,-0.055816216
ecoli_00835,0.3655307633,0.063869849
ecoli_00836,0.9717891158,0.20764949200000002
ecoli_00837,0.8203841405000001,0.07324340700000001
ecoli_00838,-4.0892575276,-0.028083327
ecoli_00839,-4.1905943395,0.052249656000000005
ecoli_00840,-3.8337498558,0.080185748
ecoli_00841,-3.6160234887,-0.042223853000000006
ecoli_00842,0.5094313217,0.019978848
ecoli_00843,0.6107188889,0.061545379000000004
ecoli_00844,0.81888668,0.10182000000000001
ecoli_00845,1.1996076312,0.268491507
