,A,Cra
ecoli_00428,-0.3132971968,-0.1993657325
ecoli_00429,0.17674277330000002,-0.2251863155
ecoli_00430,0.13654266240000001,-0.3138012415
ecoli_00431,-2.1279081651,0.3286793945
ecoli_00432,-1.9098456265000001,0.1371537125
ecoli_00433,-0.7182557433,0.2043196165
ecoli_00434,-0.8165043055000001,0.0383055815
ecoli_00435,-0.9851521683000001,0.1742360945
ecoli_00436,-0.8170385445,0.2046892845
ecoli_00437,-0.2358140206,-0.3254524895
ecoli_00438,-0.4216181191,-0.20625851950000001
ecoli_00439,0.2932465004,0.0072313685
ecoli_00440,-0.7674354468,0.0135728445
ecoli_00441,0.3809401436,0.061462300500000004
ecoli_00442,0.159742303,0.0795101485
ecoli_00443,0.1846354316,-0.0533457045
ecoli_00444,0.3383975235,-0.11059279550000001
ecoli_00445,-0.9664829846,0.2498183645
ecoli_00446,-1.3327139112,0.4299435455
ecoli_00447,1.9881203898000002,-0.1282312575
ecoli_00448,3.191892414,-0.0017489555000000001
ecoli_00449,1.7022533058,-0.1284979795
ecoli_00450,2.4070904947000002,-0.10850641250000001
ecoli_00451,3.5951074111,-0.1142150975
ecoli_00452,3.9842675752,-0.0220606105
ecoli_00453,4.0767609871,-0.0295689625
ecoli_00454,2.9180031092,0.06996596050000001
ecoli_00455,11.0281590533,0.11987262350000001
ecoli_00456,11.3956508562,0.31394053850000003
ecoli_00457,11.4176949925,0.1931644615
ecoli_00458,11.825201679100001,0.2529109075
ecoli_00459,11.5019201445,0.13470229150000002
ecoli_00460,11.6419654218,0.2756682365
ecoli_00461,-0.43634752990000003,1.8335522395
ecoli_00462,-0.024660134400000002,2.0021776035
ecoli_00463,0.6622992565,0.5279175545
ecoli_00464,0.45166786280000004,0.5804894445000001
ecoli_00465,5.6530663369,-1.5613833855
ecoli_00466,5.6558753808999995,-1.3891346095000001
ecoli_00467,8.6495207367,1.2765130405
ecoli_00468,8.6978665295,1.2704550625
ecoli_00469,6.1387173089000004,-1.7581450445
ecoli_00470,6.0080359831,-1.7828460925
ecoli_00471,0.1014725144,1.7925485945
ecoli_00472,0.0408815155,1.8005069615
ecoli_00473,0.6700970813,0.7477895285
ecoli_00474,1.044584208,0.7776630565
ecoli_00475,0.969224013,0.0859257475
ecoli_00476,1.0446686471,0.14349823350000002
ecoli_00477,5.9246797408,0.9697545555
ecoli_00478,6.0701955422,0.8775237925
ecoli_00479,2.5224606034,-0.4134206025
ecoli_00480,2.7950860265,-0.4331493275
ecoli_00481,3.1097581057,-0.6108375715000001
ecoli_00482,3.5821444578,-0.6956772725
ecoli_00483,7.7025979502,-0.3885892615
ecoli_00484,7.8602946961,-0.4216058885
ecoli_00485,7.9724214955,-1.5807294665
ecoli_00486,7.9738087379,-1.5887457205
ecoli_00487,0.1180017072,1.1254918015
ecoli_00488,0.0020493294,1.1849148595
ecoli_00489,-0.5017171606,0.9924813635
ecoli_00490,-0.281762185,1.0469467445
ecoli_00491,8.3624576188,0.8747017505
ecoli_00492,8.8918671704,0.8928557565
ecoli_00493,0.6806679305000001,0.3764783115
ecoli_00494,0.7263105923000001,0.3439924005
ecoli_00495,7.4833355831,-0.9376892865
ecoli_00496,7.8176928757,-0.7406080245000001
ecoli_00497,5.7713577066,-1.3288956045
ecoli_00498,5.752286132,-1.3977506645
ecoli_00499,2.6954220873,-0.5887920295
ecoli_00500,2.6070052463,-0.6511352485
ecoli_00501,1.873031351,0.4310718155
ecoli_00502,2.1181401121,0.4800872685
ecoli_00503,-0.7413046871000001,1.0921585605
ecoli_00504,-0.4999122689,0.9909839125000001
ecoli_00505,-0.2072819931,0.0047461995
ecoli_00506,0.0671175383,0.1492379845
ecoli_00507,10.1855489878,-0.16590414350000002
ecoli_00508,10.0132557181,-0.0736678875
ecoli_00509,10.0870966162,-0.0815533715
ecoli_00510,10.1071573818,-0.1015387645
ecoli_00511,8.3434690712,-1.0628917865
ecoli_00512,8.4232544662,-0.9667578475
ecoli_00513,6.6616380905,-1.5807947135
ecoli_00514,6.531745832,-1.6930221545
ecoli_00515,1.5031694615,0.1924077455
ecoli_00516,1.5084052649,0.21218892550000001
ecoli_00517,1.363746662,-0.3911114745
ecoli_00518,3.6924548550000003,-0.43659707550000004
ecoli_00519,8.7642751588,-0.9780583065
ecoli_00520,7.4511665993000005,-1.2340217545
ecoli_00521,8.2263319055,-1.3495966115
ecoli_00522,7.822979815,-1.4567954405
ecoli_00523,8.0512996656,-1.2052133145
ecoli_00524,2.4764385733,-0.4323602815
ecoli_00525,2.7596253674,-0.3449293645
ecoli_00526,2.0479750403,-0.39805806250000003
ecoli_00527,2.5249645378,-0.5212387595
ecoli_00528,6.9285215882,-1.9343372025
ecoli_00529,7.7791908644,-1.5541468725
ecoli_00530,7.6239057134,-0.8570549475
ecoli_00531,5.9454131893,-1.4953728025
ecoli_00532,10.1607899894,-1.0952503085
ecoli_00533,12.0390237532,-1.1767499755
ecoli_00534,10.6222569525,-0.9968852115000001
ecoli_00535,12.2123281913,-1.1407109545
ecoli_00536,5.5533406825,-1.2742185335
ecoli_00537,6.1277242209,-1.0188741495
ecoli_00538,6.3342527221000005,-1.2752378375
ecoli_00539,6.7332597349,-1.3016613505
ecoli_00540,7.4283014743,-2.2001054905
ecoli_00541,7.0805019845,-1.8967164115
ecoli_00542,6.5473691421,-1.7169205225000002
ecoli_00543,5.867415736,-2.0475571795
ecoli_00544,8.8091609854,-1.8932122595
ecoli_00545,8.1795417968,-2.0322037935
ecoli_00546,8.7912708286,-0.23276420750000001
ecoli_00547,8.4351831828,-0.0790302575
ecoli_00548,8.2902937231,-0.2821213065
ecoli_00549,8.8966133521,-0.3493332925
ecoli_00550,9.6860500438,-0.3047517495
ecoli_00551,8.8344839916,-0.2476662155
ecoli_00552,7.9109188755,-0.6445179135
ecoli_00553,7.0372346252,-0.6439962485
ecoli_00554,8.6980217312,-0.4114107775
ecoli_00555,8.8094630056,-0.42328810250000004
ecoli_00556,8.488001881,-0.45309646750000004
ecoli_00557,7.4978563812,-0.4707800525
ecoli_00558,6.1230385862,-0.3357135055
ecoli_00559,6.865835282,-0.2646260755
ecoli_00560,12.813588105200001,-0.4714697265
ecoli_00561,11.7815721712,-0.4657785015
ecoli_00562,2.3163185144,-1.4504610815
ecoli_00563,3.2478746295,-1.6301569775
ecoli_00564,-0.5939645478000001,-0.5235758025
ecoli_00565,-0.24144212580000002,-0.5220146555
ecoli_00566,10.5683629679,-0.6231376805000001
ecoli_00567,10.770752759,-0.5908580925
ecoli_00568,-1.2955719184,-0.1770220055
ecoli_00569,-1.1451561849,-0.2878558855
ecoli_00570,-2.0863458839,-0.24676026250000002
ecoli_00571,-2.0340397915,-0.2626083105
ecoli_00572,3.6168692189,-0.6754330605000001
ecoli_00573,5.9394190542,-0.6373685925
ecoli_00574,11.608233459200001,-0.5634520925000001
ecoli_00575,12.5867295962,-0.5936830155
ecoli_00576,11.5029454455,0.0812509235
ecoli_00577,12.3696614152,0.1340662715
ecoli_00578,11.985019898800001,0.13120154350000002
ecoli_00579,11.5169159117,0.44656925750000004
ecoli_00580,10.9143810628,-0.0739377235
ecoli_00581,10.7422514158,-0.2845179285
ecoli_00582,1.2609686769000001,-0.6032428495000001
ecoli_00583,2.1177530689,-0.46701283250000003
ecoli_00584,7.1340426022,-1.4705291445
ecoli_00585,7.9620282342,-1.5110344755
ecoli_00586,0.057915931000000004,-0.7193799725000001
ecoli_00587,0.7258031981,-0.6490187325
ecoli_00588,-1.6507783082,-0.4738400555
ecoli_00589,-1.4544460701,-0.46078631950000004
ecoli_00590,3.3115096002,-1.6813225135
ecoli_00591,3.1729442112,-1.9262534625
ecoli_00592,12.4624744598,0.0729017255
ecoli_00593,12.2033129611,0.0301951285
ecoli_00594,12.4561693714,0.0068234285
ecoli_00595,11.935918689,0.008452494500000001
ecoli_00596,9.0020538399,0.0652730285
ecoli_00597,12.1502808804,-0.07703132950000001
ecoli_00598,9.4515427036,0.2977637655
ecoli_00599,12.3030892985,-0.2856802855
ecoli_00600,0.8092521872,-0.5243826455
ecoli_00601,5.8120646097,-0.6817049615
ecoli_00602,6.3746903466,-0.7486143145
ecoli_00603,10.3421711006,-0.8642061935
ecoli_00604,1.1321657502,-0.4865923955
ecoli_00605,9.1921751665,-0.7176516725000001
ecoli_00606,3.1940500023,-0.5937339485
ecoli_00607,8.0131009146,-0.5820296405000001
ecoli_00608,4.5950500943,-0.8990815385
ecoli_00609,8.7913865772,-1.1276856055
ecoli_00610,7.4497206331,-0.8359586505000001
ecoli_00611,9.4551449358,-0.6881410185
ecoli_00612,8.4552639756,-1.1326019405
ecoli_00613,9.358932386,-1.5382685365
ecoli_00614,7.9074347129,-1.6041490395
ecoli_00615,7.800209345,-1.6278803795
ecoli_00616,9.1188065629,-1.5524263975
ecoli_00617,8.1641328658,-1.7091536335000002
ecoli_00618,-0.0749574014,-0.3913418295
ecoli_00619,-0.13559381,-0.39135513250000004
ecoli_00620,-1.0762233916,-0.4698383085
ecoli_00621,-0.6519806897,-0.4925657765
ecoli_00622,-1.0048523339,-0.0535416535
ecoli_00623,-0.8248474164,-0.0019762775
ecoli_00624,0.38702049850000003,-0.23294458750000002
ecoli_00625,0.5204007009,-0.3589759355
ecoli_00626,-0.974233911,-0.23367239250000002
ecoli_00627,-0.4944729465,-0.1479608715
ecoli_00628,1.425340365,0.4316906485
ecoli_00629,2.4666063735,0.4418792695
ecoli_00630,-0.2825307552,-0.39478299650000004
ecoli_00631,-0.2145372651,-0.4391806895
ecoli_00632,-0.40573766510000003,-0.2918731385
ecoli_00633,0.13509337300000002,-0.4243901335
ecoli_00634,-0.7758682709,-0.3907064275
ecoli_00635,-0.281270896,-0.3939355525
ecoli_00636,-0.009458594,-0.5075404345
ecoli_00637,-1.131004435,-0.4155527295
ecoli_00638,-0.8255114209000001,-0.0059533115
ecoli_00639,-0.7967730149000001,-0.0902870305
ecoli_00640,1.4457359307,-0.44826330750000004
ecoli_00641,2.1899404772,-0.3031650215
ecoli_00642,-1.0703626618,-0.3959299195
ecoli_00643,-1.2841012792,-0.5517080185000001
ecoli_00644,-0.5531708373,-0.4505728425
ecoli_00645,-0.6672868858000001,-0.3180246335
ecoli_00646,-1.254860495,-0.0298774355
ecoli_00647,-0.1633959652,-0.0773141755
ecoli_00648,-0.9432963528,-0.0780439325
ecoli_00649,-0.6935085747,-0.1007848135
ecoli_00650,-0.33470736,-0.23930687850000001
ecoli_00651,-0.1665350048,-0.1298938775
ecoli_00652,1.3579118054000001,-1.2549768925
ecoli_00653,0.2965463387,-1.0062410225
ecoli_00654,0.0615861216,-0.1182674875
ecoli_00655,0.3240331078,-0.1310490315
ecoli_00656,-0.9993663758,-0.24581995550000002
ecoli_00657,-0.7763037523,-0.2672729775
ecoli_00658,-1.3372522085,-0.4479507995
ecoli_00659,-0.40670237670000003,-0.3329615755
ecoli_00660,-0.2497484998,-0.4795134935
ecoli_00661,0.5056111554,-0.6385117715
ecoli_00662,-1.3059232606,-0.3112332625
ecoli_00663,-0.5329211477,-0.28910934650000003
ecoli_00664,2.1071530653,-0.5380165845
ecoli_00665,2.3378704641,-0.3179384205
ecoli_00666,-0.4842293099,-0.42690148850000004
ecoli_00667,0.7106952897000001,-0.3229992045
ecoli_00668,1.9330321459,-0.6174020625000001
ecoli_00669,-0.2186227833,-0.6844888675
ecoli_00670,-0.4003408564,-0.31323234450000004
ecoli_00671,-0.4101121936,-0.3735665535
ecoli_00672,2.4148979378,-0.2203023745
ecoli_00673,1.9293666790000001,-0.6244880495
ecoli_00674,0.2609827822,-0.0322700805
ecoli_00675,-0.43622861620000003,-0.09055434350000001
ecoli_00676,-0.9537691571,-0.1464369335
ecoli_00677,-0.8961093320000001,-0.12132427350000001
ecoli_00678,1.0988842044,-0.45769461250000004
ecoli_00679,1.4941592299,-0.5149108415
ecoli_00680,1.7778245987,0.11737051450000001
ecoli_00681,1.8854344187,-0.0193505995
ecoli_00682,1.1267430671,-0.3896166835
ecoli_00683,1.3615167214000001,-0.39900950550000003
ecoli_00684,0.5891929399,-0.21113180950000002
ecoli_00685,0.938617699,-0.23261660250000002
ecoli_00686,-0.5794901788,-0.0799609865
ecoli_00687,-0.2798908314,-0.1009678865
ecoli_00688,-0.8685225639,-0.4363782805
ecoli_00689,-0.836499812,-0.3421102535
ecoli_00690,0.6974054931,-1.0692868685
ecoli_00691,0.9349129891,-1.3051590585000001
ecoli_00692,1.3454940841,-1.1486698065
ecoli_00693,2.366719482,-1.3585629915
ecoli_00694,3.1538795953,-0.9141675615
ecoli_00695,4.883829172,-0.7883406125
ecoli_00696,1.2001401795,-1.0786107555
ecoli_00697,1.2262444306,-1.1564564395
ecoli_00698,-0.0846533401,0.0021429315
ecoli_00699,-0.1622882772,0.07630186950000001
ecoli_00700,1.2094323996,-0.1678007745
ecoli_00701,1.0294142467,-0.17603646050000002
ecoli_00702,0.23649162940000001,0.0290134925
ecoli_00703,0.9472276618000001,0.037046314500000004
ecoli_00704,-1.2087194024,0.046489893500000004
ecoli_00705,-1.1387458963000001,0.0535411385
ecoli_00706,-0.7636758210000001,-0.42329244850000003
ecoli_00707,-0.3577146416,-0.35858088250000003
ecoli_00708,-0.4387282516,-0.1751983355
ecoli_00709,-1.3414539164,-0.08475152650000001
ecoli_00710,0.2653396353,-0.0924200195
ecoli_00711,0.6220183958000001,-0.1918927075
ecoli_00712,-0.43036433360000004,-0.2322266925
ecoli_00713,-0.38474017730000004,-0.29222066350000003
ecoli_00714,1.7283934114,-0.6626199635000001
ecoli_00715,2.0268738833,-0.5518119805
ecoli_00716,0.506678803,-0.2689649585
ecoli_00717,0.5878378462,-0.5186773875
ecoli_00718,0.8270293506,-0.5003678425
ecoli_00719,0.9833317428,-0.5049330885000001
ecoli_00720,0.6596653893000001,-0.6694244875
ecoli_00721,0.5369274691,-0.6482969055000001
ecoli_00722,2.2220348074,-0.5053467015
ecoli_00723,2.4776911949000002,-0.1422311275
ecoli_00724,-0.6977843445,-0.1942388005
ecoli_00725,-0.2461416578,-0.3963984005
ecoli_00727,0.4586599233,-0.34675106650000004
ecoli_00728,-0.2928456809,-0.3342527415
ecoli_00729,-0.39991895980000003,-0.4355092025
ecoli_00730,-0.3805622991,-0.5013595555
ecoli_00731,-0.17810224400000002,-0.8678637295
ecoli_00732,0.7722787172000001,-0.7653597695000001
ecoli_00733,0.7444285223,-0.0822006035
ecoli_00734,0.6887713108,-0.22570723650000002
ecoli_00735,0.9489176867,-0.3492184615
ecoli_00736,0.7429883015000001,-0.45643096050000004
ecoli_00737,1.1480752481,-0.2254529905
ecoli_00738,0.9756446412,-0.2703454225
ecoli_00739,1.1012394349,-0.44332820850000004
ecoli_00740,1.17862515,-0.6714113715000001
ecoli_00741,10.6161757141,-0.0499181495
ecoli_00742,9.8079723972,-0.1646915955
ecoli_00743,0.7310198816,-0.2973217535
ecoli_00744,1.2415158417,-0.2008397965
ecoli_00745,0.9652660306,-0.19418119350000002
ecoli_00746,0.959009439,-0.13329255950000002
ecoli_00747,0.5225963062,-0.33135345850000003
ecoli_00748,0.9301623042,-0.2994175625
ecoli_00749,7.5117009559,-0.0689478555
ecoli_00750,7.7984249574,-0.1771836545
ecoli_00751,3.2362350292,-0.0952594625
ecoli_00752,3.1830065034,-0.1430249505
ecoli_00753,2.9209708324,-0.3353655205
ecoli_00754,2.5899531436,-0.4638504845
ecoli_00755,3.9443026461,-0.0728756265
ecoli_00756,4.0624686467,0.0661296145
ecoli_00757,0.7832838167,-0.5897447965
ecoli_00758,0.4124434951,-0.7425464545
ecoli_00759,7.2570285452,-0.0072481435
ecoli_00760,8.6814179996,0.08587059450000001
ecoli_00761,0.6487049293,-0.4764336645
ecoli_00762,0.2211105878,-0.34005364650000003
ecoli_00763,0.8257949909000001,-0.5165471375
ecoli_00764,0.8871548771000001,-0.4222115155
ecoli_00765,1.4023021084,-0.4781938365
ecoli_00766,0.9672734383,-0.4184485215
ecoli_00767,4.3102774404,-0.43855791650000003
ecoli_00768,2.925435058,-0.5393699855
ecoli_00769,2.7446477997,-0.5422065135
ecoli_00770,3.0061688472,-0.5308042155
ecoli_00771,3.3672242111,-0.3575995035
ecoli_00772,2.9079406073,-0.3596872345
ecoli_00773,2.8303195438,-0.41798636050000004
ecoli_00774,2.9729523887,-0.4836626155
ecoli_00775,3.2196640187,-0.3358756155
ecoli_00776,3.0796853029,-0.4389650775
ecoli_00777,0.06400129,-0.7334999485
ecoli_00778,0.4036649016,-0.7484703015
ecoli_00779,7.2086037121,-0.4678920375
ecoli_00780,7.4389423306,-0.3930017975
ecoli_00781,0.3884275823,-0.4118136355
ecoli_00782,0.3456866039,-0.47630258550000004
ecoli_00783,-0.9189429203,-0.1895000095
ecoli_00784,3.3254131395,-0.4798766975
ecoli_00785,0.6122230756,-0.2781370405
ecoli_00786,0.8616133386,-0.2569315545
ecoli_00787,-0.3562374806,0.1020968525
ecoli_00788,-0.0027920941,-0.014786704500000001
ecoli_00789,0.0283243273,-0.36790245050000003
ecoli_00790,0.2471779801,-0.3178411205
ecoli_00791,-1.1414621107,-0.0216199515
ecoli_00792,-0.8853343197,0.2312870575
ecoli_00793,0.3842128071,-0.4110757265
ecoli_00794,0.17686990700000002,-0.3790623645
ecoli_00795,-0.3275136461,-0.0375262465
ecoli_00796,-0.5500643577000001,-0.050952172500000004
ecoli_00797,0.7054091321,-0.6501832575000001
ecoli_00798,0.0492709488,-0.0186172025
ecoli_00799,-0.3936007379,-0.9902791435
ecoli_00800,0.8096178704,-0.4512461615
ecoli_00818,0.9453211893000001,-0.1737854135
ecoli_00819,0.4291013755,-0.28562678350000004
ecoli_00820,5.5598665013,-0.8907573165
ecoli_00821,5.9204474745999995,-0.7758062415
ecoli_00822,1.1507607601,-0.3476782995
ecoli_00823,0.9228844867,-0.3220592405
ecoli_00824,1.413251634,-0.2695613745
ecoli_00825,1.4815619422,-0.2679638035
ecoli_00826,0.5999787309,-0.2872460545
ecoli_00827,0.4003894555,-0.37300834850000003
ecoli_00828,1.4474118792000001,-0.3173679715
ecoli_00829,1.37979612,-0.2076009245
ecoli_00830,0.6519175778,-0.1688068245
ecoli_00831,0.9259287858,-0.1585725195
ecoli_00832,4.7456541601,-0.9598467375
ecoli_00833,5.9840223112,-1.4587705855
ecoli_00834,1.9217582472,-0.15415739850000001
ecoli_00835,1.7766409155,-0.0095756325
ecoli_00836,1.3374462455,-0.17338632950000002
ecoli_00837,1.2075781141,-0.1549683935
ecoli_00838,0.3707241392,0.0703285175
ecoli_00839,0.6213302208,0.022572651500000002
ecoli_00840,1.1122316026,0.1200614225
ecoli_00841,0.9221825615,0.1057586445
ecoli_00842,1.5779803646000001,-0.18636152050000002
ecoli_00843,1.5668374108,0.014338835500000001
ecoli_00844,1.6816067955,-0.1386819535
ecoli_00845,1.42108137,-0.0539012405
