,A,FliA,flhD,CsgD
ecoli_00414,1.8576321602,6.86718645,2.3395818840000002,-2.789842022
ecoli_00415,-2.6912584135,3.810590012,2.584985535,-0.30581234100000004
ecoli_00416,-1.6398410408,4.87270219,2.557000468,-0.145224342
ecoli_00417,4.4316775496,6.630536298,1.9946975390000001,-3.4373017150000003
ecoli_00418,4.5234993069,6.697169319,1.929778892,-3.295378581
ecoli_00419,3.640289043,6.790001206,2.247377594,-2.750661758
ecoli_00420,3.8058833328,6.830475381,2.169902969,-2.5443003969999998
ecoli_00421,-0.3068950045,4.470826243,2.837937414,-0.40299275100000004
ecoli_00422,0.2377550975,5.510564287,2.875959558,-0.440331254
ecoli_00423,3.7752066595000002,5.911760703,2.109467681,-0.479849878
ecoli_00424,3.6282649462,5.7997536620000005,2.014797493,-0.924244909
ecoli_00425,5.1440469979,6.393956056,2.243895559,-2.453356013
ecoli_00426,4.8355107633,6.438021825,2.236727546,-2.628800661
ecoli_00427,3.3471955346,6.303407325,2.375350876,-1.313415149
ecoli_00428,3.3355634274,6.35011096,2.338213343,-1.400716722
ecoli_00429,3.9673901601,6.326070046,2.388963054,-2.07530632
ecoli_00430,3.991679745,6.305545109,2.402265634,-2.051472641
ecoli_00431,-2.6155872138,-1.388066869,2.041660846,-0.000315427
ecoli_00432,-1.8572579779,-1.477129455,1.67586502,-0.147398875
ecoli_00433,-2.2876087173,-0.390196405,2.719363158,0.057300618000000005
ecoli_00434,-1.9959345949,0.577370715,2.7229248530000003,-0.11726301700000001
ecoli_00435,4.8875220043,6.166086244,2.127534757,-2.090370999
ecoli_00436,4.7004066147,6.033476177,2.065115979,-1.879077555
ecoli_00437,4.3703969597,6.47298565,2.267783424,-2.837461842
ecoli_00438,4.2527092928,6.564913923,2.291156619,-2.820078041
ecoli_00439,0.8405693072,4.268749304,2.701596198,0.156917246
ecoli_00440,-0.8039412204,3.557373417,2.561485851,0.739976362
ecoli_00441,4.4908757661,6.046710246,1.960722539,-2.3389624380000003
ecoli_00442,4.5024378032,6.170959784,2.230470634,-2.366206388
ecoli_00443,4.0855166188,6.481787785,2.376829036,-1.826437415
ecoli_00444,3.9129164098,6.435474525,2.305078559,-2.142620069
ecoli_00445,-1.4264288925,2.771623758,2.850365168,0.051516179
ecoli_00446,-2.2785463684,1.482175255,2.86078697,0.108685029
ecoli_00447,3.0192028427,5.122757446,2.015443062,0.660771906
ecoli_00448,2.6677761155,4.702680884,2.058343997,0.669177498
ecoli_00449,-0.228342277,-2.494766727,-4.851608785,2.5147121119999998
ecoli_00450,0.020519902,-1.9734018990000002,-4.8555074220000005,1.9966246220000001
ecoli_00451,2.0212986658,5.059156481,2.013723043,1.413238884
ecoli_00452,2.4868237977,5.333810885,2.022892078,1.498191243
ecoli_00453,-0.9750027422,-1.994158703,1.692624178,2.801432444
ecoli_00454,-0.9349172001,-1.6070758,1.039097896,2.336376839
ecoli_00455,-0.745285274,-1.991903661,-0.42385319400000004,-1.470864101
ecoli_00456,-0.4850027673,-1.8182545810000001,-0.42841595800000004,-1.671038108
ecoli_00457,0.143784576,-1.3045209020000001,-0.073134009,-0.739734356
ecoli_00458,-0.1471059093,-1.205977881,-0.21597180600000002,-0.8932264660000001
ecoli_00459,-0.44209371610000003,-1.140881027,-0.184987947,-0.686856338
ecoli_00460,-0.5722723545,-0.972291341,-0.26514829900000003,-0.890060132
ecoli_00461,-0.3135289656,-0.621697485,-3.571465031,-5.653592756
ecoli_00462,-0.5632318407,-0.93262435,-3.161982464,-6.009046678
ecoli_00463,0.2390843778,2.7819172080000003,-1.600290591,-2.650672375
ecoli_00464,-0.1884271288,2.69508342,-1.221646087,-2.091680372
ecoli_00465,-0.2520408716,-0.7220754420000001,-2.087285561,3.544520973
ecoli_00466,0.0629072467,-0.98577083,-2.381581365,3.541847981
ecoli_00467,2.4714022671,2.011621554,-0.193044408,-3.075018879
ecoli_00468,2.426486263,1.5185807900000001,-0.800060893,-3.283206831
ecoli_00469,0.1400788801,-1.3370675570000001,-1.967362326,3.09172148
ecoli_00470,0.0647022332,-1.4223208280000001,-2.205733366,3.118685481
ecoli_00471,-0.4053887383,-0.937510045,-3.257297788,-4.842123887
ecoli_00472,-0.3448806622,-0.850301305,-2.512450325,-4.55099756
ecoli_00473,0.2438448283,2.506147312,-1.107315387,-2.438330135
ecoli_00474,0.09542600400000001,2.624652571,-1.148526223,-2.5394433149999998
ecoli_00475,1.9570453186,1.164311686,-2.226788413,-4.972910545
ecoli_00476,1.5570382809,0.8097696430000001,-2.786304376,-4.619761443
ecoli_00477,2.0204889692,1.254343519,-1.125145748,-3.658054599
ecoli_00478,1.8271245907,1.028546959,-0.6361210180000001,-3.132752269
ecoli_00479,-0.6446380321,-2.242257223,-1.506825211,1.9859014080000001
ecoli_00480,-0.4278576001,-2.087220152,-1.6404222970000002,2.050807034
ecoli_00481,0.0341834683,-2.104951625,-1.554000202,-0.06808477
ecoli_00482,-0.2988060433,-2.209100517,-2.134795236,-0.18037043600000002
ecoli_00483,-0.3671057337,-0.744191888,-0.24288224700000002,0.361050337
ecoli_00484,0.0411284867,-0.583586779,-0.350233026,0.472610827
ecoli_00485,-1.681916097,-2.526594173,-3.454444507,-2.97416771
ecoli_00486,-1.6512003236,-2.307642042,-3.156905386,-3.123346643
ecoli_00487,0.5654345572,-2.459964919,-2.532460264,-3.858757151
ecoli_00488,1.0560008678,-2.586592472,-1.961429523,-4.127188509
ecoli_00489,0.6715110172000001,1.500795127,-0.6621568990000001,-3.26545385
ecoli_00490,0.9541933596000001,1.367807088,-0.572267706,-2.760370035
ecoli_00491,2.0247987523,1.61858575,-0.044089222000000004,-2.172382247
ecoli_00492,2.0055359547,1.390072015,-0.070173047,-1.791879716
ecoli_00493,-0.4218364801,-0.955448783,-1.7654795810000001,-3.950222483
ecoli_00494,-0.5681690619,-0.9208647560000001,-1.477711286,-3.832605414
ecoli_00495,-0.6864420842000001,-0.76797881,-0.714947761,0.8219461290000001
ecoli_00496,-0.42685790430000004,-0.5357997830000001,-0.982303027,0.9480362550000001
ecoli_00497,-0.2784402266,1.536509018,-1.390078173,3.411858096
ecoli_00498,-0.5313873974000001,1.658756029,-1.072624084,3.287245401
ecoli_00499,-0.7821097338,-1.189274339,-0.7264860200000001,-0.09528212900000001
ecoli_00500,-0.6960078786,-1.606523033,-0.8707352970000001,-0.224016565
ecoli_00501,3.7436490799,4.862255627,-1.40845285,-4.30470573
ecoli_00502,3.9367173376,5.054928189,-1.665768763,-4.985356007
ecoli_00503,0.8353899908,0.6883807150000001,-2.130219255,-3.793036616
ecoli_00504,0.6859244804,0.6485849850000001,-1.698415443,-3.751875741
ecoli_00505,4.1522330313,5.258381787,0.9329411930000001,-2.683574148
ecoli_00506,4.2001985195,5.121790338,1.038723316,-2.359149888
ecoli_00507,2.9491942784000003,4.696498189,1.038349543,-2.010671537
ecoli_00508,3.0596118747,4.483693298,1.1823322250000001,-0.874656765
ecoli_00509,2.8184063394,5.206920672,1.085182034,-1.125851303
ecoli_00510,2.9581451768,5.159572589,1.107320735,-1.052643603
ecoli_00511,0.43034483100000004,2.824025988,-1.346368277,-3.141230355
ecoli_00512,0.4504597817,2.91205463,-1.629302477,-3.7305600510000003
ecoli_00513,-0.5947185384,1.152516462,-1.226769354,2.871202178
ecoli_00514,-0.3282300316,1.224854292,-1.446408426,2.940394431
ecoli_00515,2.096080017,3.781368084,-0.683269176,-4.035931132
ecoli_00516,2.3498799781,3.707877394,-0.68695781,-4.5511575010000005
ecoli_00517,2.1302624814,1.207633636,1.323409954,-2.442908599
ecoli_00518,2.632137927,1.78545782,1.081899625,-2.821576349
ecoli_00519,0.9019849052000001,1.715151212,-1.113783433,-3.775753457
ecoli_00520,1.9843100809,1.663205933,-0.78366343,-3.470090263
ecoli_00521,0.42924025250000003,1.5240310570000002,-0.9310844130000001,-3.250700273
ecoli_00522,0.38118064620000003,1.52993122,-0.978024282,-3.399534984
ecoli_00523,0.6070099311,1.28736986,-0.547643674,-3.421299788
ecoli_00524,0.8870208735,2.359844847,1.566960801,-0.734557727
ecoli_00525,1.1767187032,2.645669985,1.634199336,-0.61646702
ecoli_00526,0.9687716644000001,2.535301288,1.668389833,-0.219378433
ecoli_00527,1.0145656031,2.417269181,1.571051146,-0.36668292300000005
ecoli_00528,-0.4208106372,-1.419733601,-1.915155968,-1.221095746
ecoli_00529,0.3781658223,-1.208231712,-1.420784794,-2.01223911
ecoli_00530,-0.3858199544,-0.860769769,-1.852498172,-2.282905869
ecoli_00531,-0.3417979063,-1.2223658130000001,-2.328670854,-2.294440552
ecoli_00532,4.4317243985,6.614841105,1.019626883,-2.005864783
ecoli_00533,4.2173927386,6.699752462,1.283204541,-2.184226927
ecoli_00534,4.258558433,6.761614817,0.7258731310000001,-2.030831084
ecoli_00535,3.8633620825,6.8439651999999995,1.143795575,-1.918955923
ecoli_00536,0.4686125108,1.33225649,0.49905589100000003,-2.774873016
ecoli_00537,-0.17742963420000002,1.2953768970000001,0.302811675,-2.164098639
ecoli_00538,0.1747818986,0.648410625,0.525059287,-2.829864153
ecoli_00539,-0.047994189300000004,1.022527851,0.37028436200000003,-2.844402986
ecoli_00540,-0.5735941735,-0.124235226,-1.220166139,-2.385200943
ecoli_00541,0.1674404358,-0.367745543,-1.194616858,-1.850949803
ecoli_00542,-0.0350045137,0.055158371000000005,-0.7091822550000001,-2.147135995
ecoli_00543,-0.5747551248,0.6962530520000001,-1.020432528,-2.01938372
ecoli_00544,-0.1302126895,0.6923574010000001,-1.060268483,-2.6541148850000003
ecoli_00545,-0.5453743757,-0.271925808,-0.720493292,-2.326557249
ecoli_00546,5.8378686162,5.882467185,0.700362201,-2.993133004
ecoli_00547,5.4677983076,5.749343659,0.652641688,-3.193586138
ecoli_00548,5.0547067081,5.870266903,0.472833694,-3.125979547
ecoli_00549,4.5803276287,6.014247659,0.082403232,-3.1445825960000002
ecoli_00550,3.4045551523,5.858036895,-0.350806367,-2.933810123
ecoli_00551,3.6890778646999998,6.068239129,-0.09833269300000001,-2.927663643
ecoli_00552,5.2876598914,7.26367166,1.416603742,-2.840095525
ecoli_00553,5.1940476381,7.12311898,1.869598019,-2.9756787840000003
ecoli_00554,4.9907756907,7.08536513,1.524327559,-2.522705726
ecoli_00555,4.3489775803,7.27741161,1.11650689,-3.129319682
ecoli_00556,4.4635751107,7.30426765,1.388423322,-2.869182552
ecoli_00557,4.7408858319,7.34600013,1.435192073,-2.721199851
ecoli_00558,5.1680583789,5.730919983,1.161184664,-2.7726966390000003
ecoli_00559,5.1154747542,5.7002310640000005,1.084890674,-2.396809869
ecoli_00560,2.7435207935,4.763637219,0.995489327,-3.324372665
ecoli_00561,3.5826946027,4.952242944,1.117813052,-3.248189626
ecoli_00562,-1.4037541965,3.882348157,-3.667618203,-2.938424608
ecoli_00563,-2.7694356866,3.393220148,-3.538598843,-2.334056748
ecoli_00564,0.7307788489,3.761532318,1.9345258310000002,-1.369796316
ecoli_00565,0.7718440742,3.95900945,1.9303242960000002,-1.338411738
ecoli_00566,3.6819621635,5.641909006,-0.22818037900000002,-3.061462434
ecoli_00567,4.0071289101,5.461078188,-0.337568291,-2.4400088
ecoli_00568,3.7676534104,5.426884678,1.78146988,-1.297838474
ecoli_00569,4.0208216395,5.464095398,2.017093791,-1.687358813
ecoli_00570,2.8196336399,4.702396055,1.632119291,-1.727698142
ecoli_00571,2.5466132524000002,4.716616783,1.688914289,-1.669544852
ecoli_00572,4.5842499181,4.517898478,0.8565268220000001,-2.349723985
ecoli_00573,4.3062150518,4.788583759,-0.1444464,-3.098285971
ecoli_00574,2.3883689626,7.41084819,0.22326837600000002,-2.144703646
ecoli_00575,2.7793422647,7.45703148,0.370184813,-2.216950673
ecoli_00576,2.2068860081,5.976196154,0.903189474,-2.744989594
ecoli_00577,2.2471612393,6.482514704,0.193618585,-2.692479982
ecoli_00578,2.0444927868,6.718481122,0.39549014400000004,-3.181243372
ecoli_00579,2.7238106992,6.721485274,0.6030434330000001,-5.3719567470000005
ecoli_00580,2.3961947713000002,6.055004525,0.40372786200000005,-2.159701006
ecoli_00581,2.7931675842,6.296797217,0.17986083600000002,-2.294911116
ecoli_00582,0.3389618727,2.427755456,1.130108676,-0.561392
ecoli_00583,0.41000036840000004,2.431250973,1.29020916,-1.04528728
ecoli_00584,1.8901998966,3.184560276,-1.530375451,-1.87545315
ecoli_00585,1.7470224586,2.988448549,-1.475549072,-1.506624868
ecoli_00586,1.1854362427,3.7066878450000003,1.7240178080000002,-1.371149648
ecoli_00587,1.2383879463,3.5672196830000003,1.9380773320000002,-1.4710089640000001
ecoli_00588,-0.1323500729,2.4809946590000003,1.426558446,-1.743946779
ecoli_00589,-0.0456031858,2.207587327,1.371459705,-1.59534579
ecoli_00590,-0.6375087636,-0.311040082,-1.006636302,-1.812284352
ecoli_00591,-0.7572574026000001,-0.272991923,-1.979696075,-1.547034301
ecoli_00592,-0.6637113173,5.400690758,0.290370675,-1.892986117
ecoli_00593,-0.5341611819000001,5.374223729,0.492754028,-2.078824562
ecoli_00594,-0.20804060700000002,4.624940652,0.305591997,-2.250424127
ecoli_00595,-0.8965344512000001,4.6858173050000005,-0.157352304,-2.27203601
ecoli_00596,-1.0002630495,4.450786449,-0.6223631980000001,-2.206788477
ecoli_00597,-0.0684816527,4.133480255,-0.002356349,-1.946564728
ecoli_00598,-1.0907373823,4.130675767,-1.764803415,-3.269234934
ecoli_00599,-0.7510510858,3.556238576,-0.9967113540000001,-3.414583662
ecoli_00600,4.7876003173,2.935712385,0.5807143720000001,-2.708291044
ecoli_00601,4.1657858522,3.091253745,1.785467233,-2.776459289
ecoli_00602,3.2824431712,2.525058158,1.554847134,-2.426486989
ecoli_00603,2.8319230134,2.4859568100000002,2.000143696,-2.644273523
ecoli_00604,1.9441508401,1.444784962,1.099072154,-1.7631611870000001
ecoli_00605,2.27839016,1.630937325,2.054716907,-2.560979519
ecoli_00606,3.7039657784999998,3.14236291,2.115024469,-1.738703014
ecoli_00607,3.6101032511,3.112732743,0.11230522300000001,-1.420481102
ecoli_00608,0.1559199782,0.9888243470000001,1.9214321070000002,-2.137837174
ecoli_00609,0.3831369294,0.437105621,0.326629677,-1.24632331
ecoli_00610,-0.2699665623,0.235396776,0.537602782,-1.10825433
ecoli_00611,-1.1466008329,-0.477923266,1.539808262,-1.318670979
ecoli_00612,-0.4373273641,-0.197085205,-1.162310598,-1.383793785
ecoli_00613,-0.5220132804000001,-0.831355775,-1.66625233,-0.8059999950000001
ecoli_00614,-1.6377743668,-1.4776404300000001,-1.782157577,-0.978109031
ecoli_00615,-1.7693991017,-0.5068901760000001,-1.9296138470000002,-1.3894392340000001
ecoli_00616,-2.0018091454,-0.7250147920000001,-1.7635199639999999,-1.247583366
ecoli_00617,-1.4318502598,-0.8335430420000001,-2.006521052,-1.135038409
ecoli_00618,2.3426855442,3.943282059,1.400811778,-2.105053907
ecoli_00619,2.3438332632,4.149031212,1.4227051830000002,-1.964803426
ecoli_00620,-0.7876720323,1.703323373,-0.486720874,-0.18465213800000002
ecoli_00621,-0.9544559696,1.524150377,-0.584571269,-0.118376016
ecoli_00622,-0.5485266115,-1.6039249309999999,-0.185784112,0.18514290900000002
ecoli_00623,-0.6912078516,-1.155621296,-0.13793855900000002,-0.008684723
ecoli_00624,0.0492636425,-1.668148408,-0.342374597,-1.156108669
ecoli_00625,-0.29267922690000003,-1.448920261,-0.257552392,-1.241267159
ecoli_00626,-0.0182279708,-1.683998053,0.23428068700000002,-0.27488147900000004
ecoli_00627,-0.1298328339,-1.614767048,0.188024674,-0.415946529
ecoli_00628,0.2282575758,-2.052432819,-0.6308251840000001,-1.166284849
ecoli_00629,1.0408333692,-2.099137458,-0.593682578,-1.6755417760000002
ecoli_00630,-0.6307223672000001,-1.496584671,-0.31695103700000005,0.49224233800000006
ecoli_00631,-0.7635885872,-1.340944037,-0.14393572,0.6041254020000001
ecoli_00632,-1.0736285024,-0.9608150470000001,-0.22435674,-0.044343199
ecoli_00633,-0.9815246358,-1.025268663,-0.278653185,-0.092025064
ecoli_00634,-0.8777263506,-0.97002645,0.031733954,0.48497724000000003
ecoli_00635,-0.7018745682,-1.188791414,0.071026224,0.583373189
ecoli_00636,-1.4314662655000001,-1.026727668,-0.501647217,0.649145893
ecoli_00637,-1.239373752,-0.9055147670000001,-0.6719370410000001,0.821002235
ecoli_00638,-0.6554367025000001,-1.437688568,0.185828194,0.161871031
ecoli_00639,-0.5426376685000001,-1.339051418,0.031359175,0.10635293500000001
ecoli_00640,-0.7425129223,-1.4680191200000001,-0.918631237,-0.05265196
ecoli_00641,-0.39627899120000004,-1.926768492,-1.279948,-0.630533497
ecoli_00642,-1.0832697491,-0.9105821310000001,-0.613459502,0.015317389
ecoli_00643,-0.7123032051,-1.582790232,-0.144547307,0.610532729
ecoli_00644,-0.6411598203000001,-0.6383143330000001,-0.044592557000000005,-0.025015423000000002
ecoli_00645,-1.1087099094,-0.467265278,-0.10708405700000001,-0.161689825
ecoli_00646,-1.0096614743,-0.665323725,0.165543569,-0.085375742
ecoli_00647,-1.3663907857,-0.214464021,0.187632172,-0.311486188
ecoli_00648,-0.49253468440000003,-1.425207539,0.156074126,-0.304471529
ecoli_00649,-0.7327965173000001,-1.275873014,0.03690393,-0.35521999400000004
ecoli_00650,-0.7839082578000001,-1.357138589,0.172819988,0.153102711
ecoli_00651,-0.8736597317,-1.311534366,0.055075384000000005,0.30059608800000004
ecoli_00652,-0.6837818760000001,-1.474427627,-1.583310185,0.435466552
ecoli_00653,-0.7113617168,-1.0733088020000001,-1.398316667,0.5578862840000001
ecoli_00654,-0.0519424436,-1.681868205,0.033589979,0.051471733000000006
ecoli_00655,-0.2830974076,-1.812357918,-0.061648501,-0.3110595
ecoli_00656,-0.4780124851,-1.723552741,-0.185246516,-0.479797839
ecoli_00657,-0.3845519163,-1.428441851,-0.16920547200000002,-0.672200294
ecoli_00658,-0.16243811600000002,-1.559605863,-0.22648667900000002,-0.945642968
ecoli_00659,-0.5607738756,-1.540501471,0.198352355,-1.129196601
ecoli_00660,-0.6152916687000001,-1.40131962,-0.45419901700000004,-0.5019063770000001
ecoli_00661,-0.8670749114,-1.660175627,-0.780878717,-0.566816693
ecoli_00662,-0.4186520064,-1.501823576,0.032217319,-0.725432736
ecoli_00663,-0.0922405621,-1.9670994080000002,0.11798027100000001,-0.601036698
ecoli_00664,-0.8671361027000001,-1.3120435590000001,-0.705790333,-0.9078666820000001
ecoli_00665,-1.1260043554,-1.6765661550000002,-0.914867109,-1.120461704
ecoli_00666,-1.338517521,-1.549931465,-0.255115018,0.060944861
ecoli_00667,-0.5318759763,-1.634033542,-0.510054055,-0.682535006
ecoli_00668,-1.1051909701,-1.430527292,-0.848898637,0.359811873
ecoli_00669,-1.2707986034,-1.609746825,-0.508017759,1.408629788
ecoli_00670,-1.073855003,-1.139127759,0.07633972600000001,0.355761201
ecoli_00671,-1.0386647764,-0.9665376960000001,-0.141317509,0.672550948
ecoli_00672,-0.5857956577,-1.047039192,0.124635201,-0.31895932200000005
ecoli_00673,-0.9056656389000001,-1.6337422350000002,-0.260847731,-0.7326846410000001
ecoli_00674,-0.1903199733,-1.919292396,0.46467448400000005,-1.046331867
ecoli_00675,0.062159457700000004,-1.940992089,0.338112475,-1.009165377
ecoli_00676,-0.5092359744,-1.332674329,0.258829343,-0.35401003000000003
ecoli_00677,-0.42678168180000003,-1.05780168,0.011277848,-0.373594358
ecoli_00678,-1.0027472842,-0.7281538550000001,-0.5090476890000001,0.39292375100000004
ecoli_00679,-1.1398972564,-1.040930895,-0.373826877,0.855555061
ecoli_00680,0.5018374698,-1.76780098,0.9362207450000001,-1.166108419
ecoli_00681,0.6357608487,-1.554097492,0.66183032,-1.438859386
ecoli_00682,-0.9858005673,-1.121299091,-0.05645564300000001,0.363158562
ecoli_00683,-1.0268494782,-1.143761247,-0.043941279,0.532167585
ecoli_00684,0.3592683573,-1.3594614950000001,-0.016728550000000002,-0.255899825
ecoli_00685,-0.26335392690000003,-1.706877225,0.05080141,-0.596571108
ecoli_00686,-0.0469178169,-1.9870538940000002,0.379480816,-1.919250015
ecoli_00687,-0.0137504516,-2.601829,0.34495805,-2.538530252
ecoli_00688,-1.2202456143,-0.664817231,-0.17986634,-1.006072952
ecoli_00689,-0.7812948189000001,-0.64052743,-0.11846742,-0.76367863
ecoli_00690,-1.0353684436,-0.9875805910000001,-1.388498972,1.008597599
ecoli_00691,-1.0935564096000001,-1.5211738559999999,-1.698281706,0.965254802
ecoli_00692,-0.8013061163,-1.425044743,-1.554378443,0.621100473
ecoli_00693,-0.6384461323,-1.492340078,-2.002670742,-0.115447355
ecoli_00694,-0.5490874622,-1.590559233,-1.509101295,-0.198957176
ecoli_00695,-0.008813258400000001,-2.122928719,-1.802947987,-0.39224225500000004
ecoli_00696,-0.8072655036,-1.119411223,-1.307771849,1.076430359
ecoli_00697,-1.1434110118,-1.301259383,-1.249367303,1.272010903
ecoli_00698,0.2232357707,-1.959218778,0.525051955,-0.9394336400000001
ecoli_00699,-0.1190651484,-2.200331911,0.41758421900000003,-1.48533976
ecoli_00700,-0.06955246870000001,-1.8695929640000002,0.109387172,-0.551637025
ecoli_00701,-0.17009541520000002,-2.028319072,0.018000268,-0.412280892
ecoli_00702,-0.40294267040000004,-2.032698146,0.382253762,-0.675293935
ecoli_00703,-0.1280554561,-1.78555788,0.291439532,-1.0988979190000001
ecoli_00704,-0.6945477174,-1.5874130430000002,0.065870999,-0.47497621900000003
ecoli_00705,-0.5767018081,-1.516800795,0.16423868800000002,-0.279271325
ecoli_00706,-0.7262047115,-1.054190535,0.27440980600000003,-0.534918333
ecoli_00707,-0.848803097,-1.108374366,0.154865719,-0.6880940440000001
ecoli_00708,-0.5683493454,-0.6713683650000001,0.033138937,-0.570769391
ecoli_00709,-0.4692853113,-0.769593796,0.166320968,-0.557011645
ecoli_00710,-0.0539551154,-1.8221851560000002,0.336592479,0.016721645
ecoli_00711,-0.4805682034,-1.773336139,-0.063561534,-0.201830415
ecoli_00712,-0.3711156679,-1.375292756,-0.0023514070000000002,0.548148203
ecoli_00713,-0.4140518716,-1.5610004270000002,-0.173399895,0.5204507810000001
ecoli_00714,-1.099913039,-1.305058977,-0.856580706,0.355325875
ecoli_00715,-0.7833119394,-1.198755025,-0.41341600300000003,0.6123850390000001
ecoli_00716,0.6398376055,2.734665913,1.530131763,-1.708825006
ecoli_00717,0.1989715044,0.90561085,1.398647109,-1.396258055
ecoli_00718,-0.5413357474,0.816805047,1.266808652,-1.744698432
ecoli_00719,-0.2855549946,0.9344518540000001,1.53598082,-1.43434523
ecoli_00720,-0.3049772363,0.7165795500000001,1.246653091,-1.652719368
ecoli_00721,-0.3071101572,0.43959062800000004,1.194462937,-1.333291193
ecoli_00722,0.2650090504,0.858666911,1.607809802,0.154119008
ecoli_00723,2.1127040389,3.971959845,1.294410402,-0.7452314080000001
ecoli_00724,-0.37765836750000004,0.79834393,1.60958422,-2.561681611
ecoli_00725,-0.8760988589,-1.14617931,1.387747062,-2.06237905
ecoli_00727,-0.5210519236,-0.49957624700000003,1.336186397,-1.056601646
ecoli_00728,0.32523220740000003,1.950152789,0.965262473,-2.878875217
ecoli_00729,-0.3511564325,-0.109724924,0.823874513,-2.4890208
ecoli_00730,-1.6105365098000002,1.8141997060000001,0.24779213400000002,-2.356086521
ecoli_00731,-2.4917133281,0.513138675,-0.240535355,-1.8953354550000001
ecoli_00732,-2.7601128102,0.515136828,-0.42760753100000004,-2.043359474
ecoli_00733,1.433977165,1.9666900580000002,2.132198553,-3.084852777
ecoli_00734,0.2810868188,1.35279613,1.929910848,-2.477329844
ecoli_00735,0.9881689846,2.822984828,1.567412988,-2.234057594
ecoli_00736,-0.2214251284,0.8600707460000001,1.669288221,-2.014367226
ecoli_00737,1.3911293463,3.561885611,1.645697396,-1.8447713060000002
ecoli_00738,0.805818616,2.0814283160000002,1.711156144,-1.583104246
ecoli_00739,0.3294180624,1.8366701,1.43310787,-2.546810775
ecoli_00740,-0.1742801404,0.507598281,1.3663390450000001,-2.478114045
ecoli_00741,-1.5093298067,-0.196104727,0.8893988030000001,-1.728690845
ecoli_00742,-0.8153304191,0.179752415,0.332946976,-1.975621121
ecoli_00743,-1.0111088555,-0.618609057,0.6148693070000001,0.025688922000000003
ecoli_00744,-0.7241368772,-1.092561686,0.8481720140000001,0.051592058
ecoli_00745,-1.0099209201,-0.644291363,1.415217529,-0.29819251900000004
ecoli_00746,-0.7730159798,-0.308110205,1.020012199,-0.16170815500000002
ecoli_00747,-0.7853204419,-0.610182726,1.3008945010000001,-0.313869771
ecoli_00748,-0.9980818039,0.20934026,0.949101729,-0.351872933
ecoli_00749,0.1822656801,1.660960181,-1.237936841,-2.3678036000000002
ecoli_00750,-0.8653185891,0.8493654150000001,-1.188695122,-2.754827819
ecoli_00751,-1.1630741905,-1.6732369610000002,-2.70817893,-2.158716124
ecoli_00752,-0.1574672378,-2.157871507,-2.420806936,-2.918434164
ecoli_00753,-0.9240119329,-1.6126286890000001,-1.6652563009999999,-3.3129811399999998
ecoli_00754,-0.7255552383,-2.438282736,-1.175314356,-3.46648471
ecoli_00755,-0.7013308644,-2.114205855,-3.205453174,-4.352931788
ecoli_00756,-0.38277621370000003,-2.4598199530000002,-2.595882176,-4.10136533
ecoli_00757,1.2322959081,3.162690596,1.446035329,-1.849822351
ecoli_00758,1.2203694502,2.913863736,1.601519921,-1.846379092
ecoli_00759,-0.8216417857,-1.639727579,0.731093882,-0.061464995
ecoli_00760,-1.1620083835,-1.732333292,0.248338161,-0.27557797300000003
ecoli_00761,0.0208980837,0.9495176980000001,1.366198828,-1.555255442
ecoli_00762,-0.9858010184,0.5359412,1.325707137,-1.902867182
ecoli_00763,-0.039935794600000005,1.835927903,1.56817921,-1.356883763
ecoli_00764,0.43280127900000004,2.99864575,1.342015862,-1.876113379
ecoli_00765,-0.43549518410000004,1.014976036,1.198225184,-1.460391267
ecoli_00766,-0.5590308488,0.150784457,1.132838364,-1.7101646289999999
ecoli_00767,0.7658122489,3.678724518,1.930669828,-1.065187835
ecoli_00768,0.4613966235,3.54907311,1.904315897,-0.6258730020000001
ecoli_00769,0.7989796775,4.054133228,2.355773033,-1.140132022
ecoli_00770,1.3946074034,4.5057050069999995,2.180608389,-1.223100766
ecoli_00771,1.4668477613,4.267864391,2.656173079,-1.470600571
ecoli_00772,1.9523368834000001,4.011261991,2.533410137,-0.979401081
ecoli_00773,1.0345689009,4.342508874,1.985590768,-0.871268632
ecoli_00774,0.0255352906,3.707021637,2.094717017,-0.41104099800000005
ecoli_00775,0.3251027669,3.590852548,2.3702205100000002,-0.993566868
ecoli_00776,0.2206993902,3.315219826,2.391969007,-1.247977285
ecoli_00777,0.8996996889000001,2.467444272,1.584817111,-1.784142256
ecoli_00778,0.6893570371000001,2.215096278,1.789440009,-2.1231191640000002
ecoli_00779,2.1758392565,4.237003863,0.534554463,-1.852466094
ecoli_00780,1.5919049412000001,3.938432767,0.87338931,-1.824589454
ecoli_00781,0.6917935955000001,2.018568478,1.778302401,-2.718554845
ecoli_00782,0.060069626800000005,1.63977312,1.730282629,-2.553467988
ecoli_00783,1.3783091695,3.360282074,2.066788898,-1.585005188
ecoli_00784,2.0415861882,3.034142003,0.230508076,-2.818445894
ecoli_00785,-0.2260306051,0.8331609170000001,1.2758258420000002,-2.3474171950000002
ecoli_00786,0.0561094964,0.726399472,1.339997539,-2.617304654
ecoli_00787,0.19648744310000002,1.926040156,1.987036433,-0.37529731400000005
ecoli_00788,-0.062054018,0.426787181,1.715356922,-0.827262813
ecoli_00789,2.8867125114,4.635209684,1.782434629,-2.336203909
