,A,GatR,Crp,ArcA
ecoli_00409,-3.0597121284,-0.9521277715,0.286434483,0.732414381
ecoli_00410,-4.1729042334,-1.3646922005,0.302318703,0.397215451
ecoli_00411,-1.1917606345,-1.2426804755,-0.059878781000000006,0.047990289000000005
ecoli_00412,-1.5405899474,-1.2332520375,0.027680622000000002,0.024226647
ecoli_00413,-0.7705870954,-0.9841491165,-0.154360834,-0.16735893200000002
ecoli_00414,-0.3142949828,-1.0894392685,-0.04945323,-0.046169952
ecoli_00415,-3.6898032624,-0.8178412275,0.164713793,0.000397934
ecoli_00416,-3.8088810428,-0.5653688955,0.075804102,0.061681656
ecoli_00417,-0.6558015055,-1.0583585155,-0.056768665,0.023464927
ecoli_00418,-0.4825780208,-0.9493326545,-0.10699186200000001,0.08428102900000001
ecoli_00419,-0.3699414744,-0.7444775225,-0.007091699000000001,-0.240669923
ecoli_00420,-1.1682372189,-0.9797254165,-0.044047578000000004,-0.24078269100000002
ecoli_00421,-5.4138595255,-0.5031394425,0.07381628,0.11352845800000001
ecoli_00422,-5.3756881899,-0.5684158125000001,0.140506256,0.055647699999999994
ecoli_00423,-0.9368285036,-1.1085127455000001,0.119931675,0.423811033
ecoli_00424,-1.0413795432,-1.1218971185,0.10594186400000001,0.36192860400000004
ecoli_00425,0.8396515885,-1.0913093215,0.057352916000000004,0.23718312100000002
ecoli_00426,0.9471009926,-1.0590055835,0.174084083,0.35780927900000004
ecoli_00427,-0.0518773757,-0.7826685035000001,-0.07088768,-0.065463742
ecoli_00428,-0.716715913,-0.8152119585000001,0.028525377,0.0031101880000000003
ecoli_00429,-0.08322022750000001,-0.7302961585000001,0.032825572000000004,0.024472946000000002
ecoli_00430,-0.048439270300000004,-0.8505342325,0.037217243000000004,0.055705313000000006
ecoli_00431,-4.7026587605,-0.5400578175,0.286125693,0.153475046
ecoli_00432,-5.4052557189,-0.5671799285,0.30561196300000004,0.383165937
ecoli_00433,-4.3008937532000004,-0.5315671755,-0.027297961000000003,0.42902198
ecoli_00434,-4.376359473,-0.6398764145,-0.086313521,0.47947808100000006
ecoli_00435,0.474471421,-0.6831688845,0.23749544300000003,0.40552786700000004
ecoli_00436,0.6468466238,-0.5749690505,0.42203483300000005,0.36391003800000005
ecoli_00437,1.6214579598999999,-0.4304235825,0.06875389400000001,-0.17456958
ecoli_00438,1.2039547902,-0.5154541255,0.12083432100000001,-0.112775311
ecoli_00439,-2.9016453762000003,-0.46609413250000004,-0.035753444,0.547628596
ecoli_00440,-3.7718842404,-0.33163478150000003,0.110043497,0.138707938
ecoli_00441,1.9293850903,-0.3942194225,0.129309161,0.123741612
ecoli_00442,2.1525024093,-0.4341431055,0.251086443,0.148947619
ecoli_00443,1.4123631293,-0.5975222345,-0.022647861000000002,-0.194823721
ecoli_00444,1.4484580087,-0.4412500385,-0.007290675000000001,-0.207813609
ecoli_00445,-3.1897666669999998,-0.3270032365,0.039920518,0.116287575
ecoli_00446,-3.8539391875,-0.4186595945,0.206041613,0.30610816900000004
ecoli_00447,-0.28104569620000003,-0.37025054550000003,0.426042593,0.182452148
ecoli_00448,0.2836828433,-0.2612506195,0.345369843,0.05675017500000001
ecoli_00449,-0.6870235915,-0.6592762065000001,0.413744223,0.9022052260000001
ecoli_00450,-1.5072027447,-0.7512433105,0.374689043,0.805511006
ecoli_00451,-0.8573559338000001,-0.3021645595,0.208151253,-0.13942209900000002
ecoli_00452,-0.7709776496,-0.3976730445,0.291227723,-0.07192016500000001
ecoli_00453,0.22648595970000002,-0.4491600685,0.35863981300000003,-0.052949313000000005
ecoli_00454,-0.9133526424,-0.5242942655,0.29102474300000003,0.362159938
ecoli_00455,5.5160199835,0.8390327905,0.372321163,-0.189834376
ecoli_00456,5.1075799570000004,0.9250890475,0.554500683,0.008173476
ecoli_00457,4.3344512344,0.4326869725,0.729717593,0.169654342
ecoli_00458,4.531778239,0.4875864285,0.8032040530000001,0.06729879400000001
ecoli_00459,4.5731372074,0.6422476695,0.699493633,0.15616148500000002
ecoli_00460,4.4206402583,0.7906245815,0.8078232030000001,0.239198092
ecoli_00461,11.0776920359,1.7619617985,0.7253874130000001,0.8641572160000001
ecoli_00462,10.751775894,1.8160344975,0.8432000030000001,0.973083856
ecoli_00463,10.574249735,2.2238652175,0.45295403300000003,1.333750346
ecoli_00464,10.6452667349,2.2003919185,0.513648663,1.312309306
ecoli_00465,4.6331730342,0.8820435985,-1.00432669,1.8951162460000002
ecoli_00466,4.4036451965,0.8567292455000001,-1.132510871,1.911921266
ecoli_00467,8.0874477026,2.1942400065,0.905930643,1.350056986
ecoli_00468,8.241211186,2.1704020395,0.882795573,1.376970496
ecoli_00469,3.007910442,0.3122834725,-1.207481932,1.913679546
ecoli_00470,2.9399676194,0.2751811945,-1.260247428,1.8060344860000002
ecoli_00471,10.1180911616,1.1290644655,1.209290043,1.558450116
ecoli_00472,10.0492363858,1.2104155855,1.196778413,1.512987446
ecoli_00473,10.5201946018,2.2134374845,0.560846033,1.187646956
ecoli_00474,10.811242316,2.3582232705,0.640789563,1.183673156
ecoli_00475,8.9823696994,1.7754666515,1.046254113,1.134926456
ecoli_00476,8.9574681333,1.8037326285000002,1.048489943,1.171369256
ecoli_00477,8.8312050782,1.4147276045,0.995224693,1.277705766
ecoli_00478,8.6242911644,1.5648029635,1.040602243,1.193604036
ecoli_00479,-4.6023424656,-1.1642315775,0.088105161,1.209686186
ecoli_00480,-4.3062616337,-1.0712509785,0.12273579200000001,1.219010516
ecoli_00481,-2.8699089937,-0.7729891485,0.04519701,0.749578626
ecoli_00482,-2.8656443535,-0.7969184125000001,-0.003365355,0.8959164460000001
ecoli_00483,2.1395651163,-0.2359659265,0.731063943,0.43540830300000005
ecoli_00484,2.1899773067,-0.27659091550000003,0.757859213,0.336615744
ecoli_00485,1.2762600487,-1.1497831345,-0.51730162,0.9587748460000001
ecoli_00486,1.1572537086999999,-1.1774947035,-0.48681598000000004,0.888778866
ecoli_00487,9.2801504866,1.4983595825,0.858421713,1.239469466
ecoli_00488,9.5644069575,1.5423292115,0.9214160130000001,1.286611286
ecoli_00489,10.0227117007,2.4520077805,0.6655188230000001,0.593363677
ecoli_00490,10.6628902359,2.4545762355000003,0.700550933,0.6304361510000001
ecoli_00491,6.7598308066,1.3446417475,0.536767573,0.805178606
ecoli_00492,6.7609988125000005,1.2685501735,0.5696375730000001,0.7645057460000001
ecoli_00493,6.960256395,1.5219362745,0.833890483,1.309449926
ecoli_00494,6.7117353538,1.5917300515,0.8158754130000001,1.256571656
ecoli_00495,-8.0164162285,-1.3463504025,-0.04219238,0.8213794360000001
ecoli_00496,-7.2197692484000004,-1.4056532515,-0.041591509000000006,0.7716407660000001
ecoli_00497,4.6558505418,0.8516615195,-1.18682151,1.765406416
ecoli_00498,4.3995160077,0.7408822935,-1.187464975,1.713364286
ecoli_00499,-4.2381607464,-0.6971571255,-0.09970663,0.7587941960000001
ecoli_00500,-4.0570094752,-0.8454922285,-0.12142913200000001,0.817858076
ecoli_00501,8.5458819089,1.2385638985,0.733850203,0.7807056960000001
ecoli_00502,8.6103342816,1.4295934435,0.730520613,0.796525916
ecoli_00503,9.2214129899,1.5881791555,0.575463063,1.3944261660000001
ecoli_00504,9.333427576,1.5570380145,0.539484413,1.321416506
ecoli_00505,8.5127189765,1.6474377195,0.9893765630000001,1.515113286
ecoli_00506,9.0287337498,1.5870177845,1.092255943,1.607825306
ecoli_00507,3.4148210961,0.2593026945,0.649175273,-0.088775881
ecoli_00508,3.3023013612,0.0820600475,0.406217943,-0.169818773
ecoli_00509,3.0272541152,-0.4350222825,0.574315623,0.22573171900000003
ecoli_00510,2.8041126136,-0.4773439775,0.6016396030000001,0.15109339300000002
ecoli_00511,0.7510505177,-0.9848388365,-0.395497808,0.9089738660000001
ecoli_00512,0.7516544374,-0.9244018165000001,-0.420119436,0.9448164760000001
ecoli_00513,3.459452985,0.2517186885,-1.287916309,1.9375935260000001
ecoli_00514,3.6496242633,0.1971590305,-1.163147485,1.987175686
ecoli_00515,6.7828252393,1.2192191315,0.665530193,0.7711966060000001
ecoli_00516,6.6884404294,1.3970507914999999,0.6831118230000001,0.6683309540000001
ecoli_00517,-2.4052510969,-0.9278678955,0.040594261,0.066647027
ecoli_00518,-1.9709540346,-1.0908350305,0.219280403,-0.139444285
ecoli_00519,-5.0136346326,-2.0059790255,1.110700303,0.7034926290000001
ecoli_00520,-4.9483191894,-2.0717738085,0.843117993,0.510520804
ecoli_00521,-4.7264493102,-2.1248957825,0.9049245530000001,0.5737665230000001
ecoli_00522,-4.2763745027,-1.9974808634999999,1.048487963,0.650774197
ecoli_00523,-4.0561319723,-1.4979589065,0.7018120830000001,0.334286132
ecoli_00524,0.3467572841,-0.5421254795,0.40668794300000005,0.261113048
ecoli_00525,0.49562801570000004,-0.4139385245,0.36532405300000004,0.240423778
ecoli_00526,0.9044867921,-0.2654495135,0.389190503,0.257043055
ecoli_00527,1.0439914989,-0.2430024755,0.43728822300000003,0.21156323800000001
ecoli_00528,-8.9646589177,-2.3620499395,-0.610562742,0.383409127
ecoli_00529,-0.8487571095,0.2850335545,-0.773419076,-0.29952612700000003
ecoli_00530,0.9194045591000001,0.18764046950000002,0.051653856000000005,-0.94411497
ecoli_00531,-1.2848716616,-0.33682188350000003,-0.9425002680000001,-1.248649327
ecoli_00532,-0.023680738200000002,-0.9177368665000001,0.7026568830000001,0.5494004290000001
ecoli_00533,0.9303070538,-0.9442233875,0.947477173,0.7754563160000001
ecoli_00534,0.2154178394,-0.7488858495,0.7939082030000001,0.695047587
ecoli_00535,1.2928811900000001,-0.7564704965,1.056964733,0.903529596
ecoli_00536,-6.1906428758,-1.4796471975,-0.24247490100000002,-0.0036125550000000004
ecoli_00537,-7.0058393727,-1.7692566425,-0.20438087800000002,0.16108550400000002
ecoli_00538,-6.0875490368,-1.8922168185000001,0.088597729,0.20020821100000002
ecoli_00539,-5.6371237565,-1.9663793225,0.14973729300000002,0.221042754
ecoli_00540,-8.3113620317,-2.2463297535,-0.7757600000000001,0.22423083500000002
ecoli_00541,-8.325481517,-2.2220176775000002,-0.573824628,0.43619118300000004
ecoli_00542,-9.4095943278,-1.5540438095,-0.910153037,0.257730731
ecoli_00543,-8.4824432152,-1.3033225325,-0.9544832510000001,0.5135476840000001
ecoli_00544,-6.2656841216,-1.9359558825,-0.588176502,0.12783092100000001
ecoli_00545,-8.3262897276,-2.0966687205,-0.8824148350000001,-0.092230409
ecoli_00546,-0.4172986621,-0.7181932865,0.767703793,-0.14357819900000002
ecoli_00547,-0.6187820244000001,-0.8509707135,0.727341753,-0.18103812400000002
ecoli_00548,-1.3662571460000001,-0.8190626855,0.616797033,-0.276094987
ecoli_00549,-0.9873744155,-0.9548385245000001,0.8796841830000001,-0.28364754400000003
ecoli_00550,-1.4436627130000002,-1.0911260935,0.9722065830000001,-0.385375122
ecoli_00551,-1.2303334478,-0.8978769135,1.096863553,-0.302820358
ecoli_00552,2.0922127031,0.1176317025,0.40261139300000004,-0.158081835
ecoli_00553,1.5785103549000001,0.2448307455,0.201186783,-0.326010792
ecoli_00554,1.5696179234,0.38154431250000004,0.613315693,0.12303699200000001
ecoli_00555,1.3447124681,-0.20209198450000002,0.806008833,0.172556438
ecoli_00556,0.5966738985000001,-0.6397042585,1.099164733,0.340269241
ecoli_00557,0.1679562031,-0.41882375050000004,1.124829123,0.281019843
ecoli_00558,2.0901439446,0.2666010405,-0.037079376000000004,-0.537316428
ecoli_00559,1.9267288542,0.2759751355,-0.11367244900000001,-0.43609835900000005
ecoli_00560,3.9992201961,0.9220697675,0.407816973,-0.102851355
ecoli_00561,2.6289582828,0.3355237165,0.321498873,-0.176020641
ecoli_00562,-8.2661289604,-2.3852977105,0.963881143,1.3674984860000001
ecoli_00563,-10.1487026219,-2.7432537255,1.226371643,0.936573286
ecoli_00564,-6.5395060099,-1.8770259025,0.654686623,0.391265266
ecoli_00565,-6.4851175927,-1.9516595115,0.625724853,0.38658636900000004
ecoli_00566,-1.0778772316,-2.2004463945,1.494979073,-0.03401531
ecoli_00567,-0.6826571770000001,-1.7625852565,1.442336843,-0.068463514
ecoli_00568,-2.4325729423,-1.7465402355,0.607936503,0.18575091400000002
ecoli_00569,-2.8106528432999998,-1.7204594385,0.622877623,0.21141973400000003
ecoli_00570,-4.0353087725,-1.6502564145,0.496195963,0.15879195200000001
ecoli_00571,-4.2854687781,-1.6853780575,0.602191523,0.156995183
ecoli_00572,-1.9542344891,-1.2845771095,0.625901413,0.215164809
ecoli_00573,-2.5369523251,-1.7898429455,1.045357503,0.319740371
ecoli_00574,3.8840571548,-0.0046577495,1.6003325529999999,0.43983647600000003
ecoli_00575,4.610935534,0.2277759095,1.598090103,0.392020733
ecoli_00576,2.2645697793,-0.2184720585,0.982030343,0.706101113
ecoli_00577,1.7197011316,-0.29992294550000004,1.277154773,0.620042288
ecoli_00578,1.9024512178,-0.1417249825,1.232406513,0.5387263680000001
ecoli_00579,1.1502124926,0.1439917135,0.6953416530000001,0.9171451260000001
ecoli_00580,3.9296522855,0.6204959035000001,1.004531303,0.6481270760000001
ecoli_00581,3.644703548,0.7383905485000001,0.830057743,0.445417956
ecoli_00582,-9.2433066396,-1.9751001485000002,0.46653734300000005,1.259036816
ecoli_00583,-7.461816984,-2.1176851705,0.224964563,0.813995346
ecoli_00584,-2.4038828149,-1.6355632245,1.323272493,0.51610102
ecoli_00585,-2.2484162529,-1.4513886635,1.432955703,0.602182045
ecoli_00586,-3.31868448,-1.7497028825,0.225153443,0.44791902100000003
ecoli_00587,-3.071770609,-2.0306637135,0.48006017300000003,0.7039331990000001
ecoli_00588,-5.5995136326,-2.0511756005,0.43674846300000003,0.720855298
ecoli_00589,-5.7418602896,-2.1497478715,0.46680216300000005,0.650875576
ecoli_00590,-9.3195961255,-1.8787890845000002,0.390658013,1.546197726
ecoli_00591,-10.0565623726,-2.0308419055,0.545242793,1.584077686
ecoli_00592,2.0415191157,-0.5961804265,0.982287223,0.19594456000000002
ecoli_00593,2.9093796691,-0.5777774355,0.887445543,0.08939118800000001
ecoli_00594,-0.8790427393,-1.1795539575,0.5704754430000001,0.32206998800000003
ecoli_00595,1.878890374,-0.8276832915000001,0.592155203,0.045230318000000005
ecoli_00596,3.2598197931,0.7668131825000001,0.307201803,0.17019406
ecoli_00597,2.7928350068,0.9891086585000001,0.42239436300000005,-0.05540499
ecoli_00598,2.2639381664,0.6909425945000001,0.6522730330000001,-0.14625546
ecoli_00599,2.396612431,0.8899765705,0.25258847300000004,-0.6842217220000001
ecoli_00600,-6.0907651812,-1.1416859985,-0.387833971,-0.069939922
ecoli_00601,-0.7685270605000001,-0.5408249395,-0.184451325,0.521034976
ecoli_00602,-2.1331505304,-0.9813726265,0.006036631000000001,0.443479783
ecoli_00603,0.5372138667,-0.0022828615,0.018638846,0.742704066
ecoli_00604,-4.8530140511,-1.0401410955000001,0.231216303,0.139308513
ecoli_00605,-0.7351223819,-0.9538641785,-0.144563632,0.740062926
ecoli_00606,-1.1492187446,0.0594552855,0.079864026,-0.25468864
ecoli_00607,-0.1456071307,0.19656128050000002,0.7592634930000001,-0.247761798
ecoli_00608,-1.4849217684,-0.2041604115,0.17330999300000002,-0.042195750000000004
ecoli_00609,0.0471702709,0.2775699435,0.429255013,-0.40731054800000005
ecoli_00610,-0.46430190590000003,0.1912046065,0.557660793,-0.41696341600000003
ecoli_00611,0.9165363582,1.6308531215,0.305956793,-0.277083305
ecoli_00612,2.4840217689,1.8407939684999999,0.860010453,0.11370136500000001
ecoli_00613,0.9722431059000001,0.2633130595,0.9657211630000001,0.420637772
ecoli_00614,-0.3517795909,0.0011470565,0.8571940530000001,0.43312212200000005
ecoli_00615,-1.5668478292999999,-0.7404595545,0.8164901330000001,0.46302000600000004
ecoli_00616,-0.4913903042,0.0892618525,1.026877023,0.511094622
ecoli_00617,-1.5608518604000001,-0.6301562155,0.8530044830000001,0.425896441
ecoli_00618,-1.5155163549,-1.5665968515,0.329227253,0.19736424400000002
ecoli_00619,-1.6449944335,-1.5525652385000002,0.307710333,0.210802772
ecoli_00620,-8.4194147693,-1.7873203575,1.452259763,2.048441456
ecoli_00621,-8.0216259215,-1.7515269375,1.438498573,1.990108766
ecoli_00622,1.0187509317,0.0462341145,0.39244801300000004,0.04498786
ecoli_00623,1.2404850995,0.1605115925,0.38625268300000004,0.103098007
ecoli_00624,2.7771472668,0.030153250500000003,0.406975843,0.378559301
ecoli_00625,3.1319657335,-0.0099408655,0.42339976300000004,0.36998961500000005
ecoli_00626,-0.2004414633,-0.0416535025,0.19224848300000003,0.19094988400000001
ecoli_00627,-0.12485868500000001,-0.1495546395,0.130605479,0.185832415
ecoli_00628,1.4220140427,0.2339910145,0.529755863,0.7478487060000001
ecoli_00629,1.6945638069000002,0.12952562950000002,0.603931893,0.822133306
ecoli_00630,-0.2782035638,-0.3707175285,0.502758963,0.57696863
ecoli_00631,-0.2410388575,-0.3245035255,0.5975511530000001,0.6370936500000001
ecoli_00632,1.8559635971000001,0.047028348500000004,0.44156927300000004,0.323861084
ecoli_00633,2.3167843617,0.09322029350000001,0.593116823,0.27958708600000004
ecoli_00634,1.3850985372,-0.1135676555,0.526768513,0.367003185
ecoli_00635,1.4618804928,-0.0302499265,0.43985790300000005,0.415723973
ecoli_00636,0.18179106280000001,-0.2183099755,0.525016043,0.689232144
ecoli_00637,0.4943659608,-0.1693471375,0.7535511330000001,0.49854365700000003
ecoli_00638,1.4031546917,0.2546617275,0.324298403,0.207124303
ecoli_00639,1.5564091821,0.2166031035,0.324672993,0.135602372
ecoli_00640,1.8292224228,-0.0719658105,0.44124815300000003,0.64864206
ecoli_00641,1.7126461595,-0.2402258475,0.327799773,0.71046172
ecoli_00642,0.9406639087,0.34266970350000003,0.45389948300000005,0.420432377
ecoli_00643,0.5321703192,-0.1605708855,0.769870103,0.47953411300000004
ecoli_00644,1.0749981017,0.2141554175,0.319938133,0.303324142
ecoli_00645,1.2815996696,0.1779771885,0.31512674300000004,0.322389862
ecoli_00646,0.6723200798,0.16451973350000001,0.310797363,0.057619355000000004
ecoli_00647,1.0627652043,0.1227546255,0.447846893,0.277355495
ecoli_00648,1.968562034,0.5118443145,0.307534513,0.21586797400000002
ecoli_00649,1.9449904738,0.4162059515,0.222644383,0.12626112
ecoli_00650,1.3892852454,0.0860521955,0.341263333,0.11468483400000001
ecoli_00651,2.2803101213,0.41090093650000004,0.27857460300000003,0.070815561
ecoli_00652,-2.8336223685,-1.2507440695,0.729185823,1.089893306
ecoli_00653,-3.2406004539,-0.9942831485,0.851554463,0.903433806
ecoli_00654,2.3884165887,0.2678390295,0.358384973,0.265788397
ecoli_00655,2.5728469797,0.0949082225,0.436830013,0.330022315
ecoli_00656,0.8208714442,-0.0051193555000000005,0.303904393,0.040300772000000006
ecoli_00657,0.7327354481,-0.0686480835,0.315796993,0.12697175200000002
ecoli_00658,1.2753133353,0.2553955325,0.05462642,-0.175521843
ecoli_00659,1.6569585539,0.1840072875,0.23617991300000002,0.09615961
ecoli_00660,0.8188731054,-0.3287158825,0.708976563,0.526622704
ecoli_00661,1.0546846585,-0.5742797305,0.661218473,0.628575133
ecoli_00662,1.1111951111,0.2475541635,0.188410083,-0.08709583800000001
ecoli_00663,1.3889101458,0.36687059450000004,0.048706611000000004,-0.018978383
ecoli_00664,1.9161758717000001,-0.1939637555,0.450496543,0.49277853
ecoli_00665,1.836095903,-0.3813325735,0.38589769300000004,0.481644575
ecoli_00666,0.8078521070000001,-0.0145716065,0.383639033,0.19621347500000003
ecoli_00667,1.5274253168,-0.0678331435,0.653379393,0.490658674
ecoli_00668,0.0042822874,-0.3426782775,0.507616873,0.853001546
ecoli_00669,-1.1045083319,-0.5514473455000001,0.580596903,0.7565656460000001
ecoli_00670,0.2044553854,-0.3509970335,0.525567793,0.680069985
ecoli_00671,0.1463798438,-0.27212592750000003,0.541530923,0.6759045060000001
ecoli_00672,-0.8010453314,-0.6803687335,-0.3459771,-0.573046228
ecoli_00673,0.1746650778,-0.4180726165,0.026489270000000002,-0.051903538000000006
ecoli_00674,1.1970759279,0.2442972135,-0.10757295,0.079404681
ecoli_00675,1.4936239587,0.2714108885,-0.092380891,-0.044857836000000005
ecoli_00676,1.894116693,0.3208202535,0.31963151300000003,0.16575990100000002
ecoli_00677,1.9552438382,0.3672928205,0.29391968300000004,0.2116699
ecoli_00678,-2.029330775,-0.7491244125000001,0.686319663,0.851500016
ecoli_00679,-3.2202291563,-1.1261674795,0.6933763230000001,0.979614336
ecoli_00680,2.176180406,0.6362257225,-0.030107003,-0.064751683
ecoli_00681,2.1117527016,0.2449838815,0.15281107300000002,0.13687585800000002
ecoli_00682,0.8221235507,-0.20700755950000002,0.448557103,0.43024290200000004
ecoli_00683,0.9364183093,-0.0324117415,0.464314863,0.45649869600000004
ecoli_00684,2.0861468919,0.2568421845,0.296624173,0.17240939800000002
ecoli_00685,2.3641722093,0.0113603755,0.38201686300000004,0.273833125
ecoli_00686,3.08406345,0.6820594535000001,-0.100263604,-0.33557125600000004
ecoli_00687,3.0622158405,0.40582874950000003,0.082263955,-0.103547147
ecoli_00688,-0.0967472707,-0.32179380750000003,0.068137152,-0.193622802
ecoli_00689,-0.022758233500000002,-0.2715048705,0.008882816,-0.271951257
ecoli_00690,-3.6739458549,-0.8779516755000001,0.452268993,0.8765261360000001
ecoli_00691,-3.8930722669,-0.9443775815000001,0.516558493,0.8084935360000001
ecoli_00692,-3.584677081,-1.2057938485,0.670868723,0.9157442760000001
ecoli_00693,-2.7345580752,-1.5791142625,0.6748039730000001,1.011176016
ecoli_00694,-1.1140841821,-1.1194469785,0.764061093,0.902283076
ecoli_00695,0.35076598070000004,-1.0352156855,0.521421413,0.9472996260000001
ecoli_00696,-1.7530883601,-0.8497801015,0.8270174130000001,0.823034806
ecoli_00697,-1.8621965915,-0.6038145765,0.6395325230000001,0.8417998760000001
ecoli_00698,2.3807803875999998,-0.0187027715,0.16358693300000002,-0.087156416
ecoli_00699,2.5055334406,0.1194579575,0.07451194300000001,-0.047135399
ecoli_00700,1.922604497,0.4604314525,0.087983618,0.12196417600000001
ecoli_00701,1.9822692577,0.4701102565,0.171146073,0.059651514
ecoli_00702,0.886405788,0.0699770745,0.30755714300000003,0.10154764100000001
ecoli_00703,0.8876571403,-0.2081048755,0.43504015300000004,0.171203867
ecoli_00704,1.3155815582,0.47317871250000004,0.333583893,-0.0422892
ecoli_00705,1.1725501877,0.3857485565,0.403870763,-0.0050907420000000005
ecoli_00706,1.0726742337,-0.14432722950000001,0.157244413,-0.104639965
ecoli_00707,1.2233659429000001,-0.1308136315,0.06503750800000001,-0.08689561
ecoli_00708,2.1227287987,0.5136151145,0.18900217300000002,0.063928575
ecoli_00709,2.2358867168,0.5231959255,0.430522603,-0.046721704
ecoli_00710,2.141891257,0.5283209965,0.20759201300000002,0.380732609
ecoli_00711,2.0109017273,0.1827376305,0.325140303,0.5413918120000001
ecoli_00712,1.6318701383,0.3783658535,0.423739103,0.217165399
ecoli_00713,1.5921426999000001,0.3779292005,0.44374538300000005,0.26082317
ecoli_00714,-3.0933260547,-1.1696671495,0.547181673,1.1453485460000001
ecoli_00715,-1.3026985141,-0.5745848135,0.433431683,1.070647936
ecoli_00716,-3.8739917310000003,-1.0526596045,0.10431546100000001,0.14242569800000002
ecoli_00717,-4.0113260551,-1.5863086284999999,0.212229043,0.23916410400000002
ecoli_00718,-2.9706884505,-1.7622993995,0.14875797300000002,-0.036123555
ecoli_00719,-2.9038894061000002,-1.7782582974999999,0.21173196300000002,0.042168756
ecoli_00720,-3.3840337761,-2.0010068895,0.24320085300000002,0.11719557800000001
ecoli_00721,-3.2364169626,-1.7490218325,0.21966280300000002,0.14509675
ecoli_00722,3.7059556074,0.8829826775,0.6099491930000001,0.548075038
ecoli_00723,5.2964940228,1.1554033605,0.5151660730000001,0.49255982000000004
ecoli_00724,1.2104672901,0.25510738650000003,0.087196909,0.155626605
ecoli_00725,1.8280408025,-0.2199638335,0.47036157300000003,0.458879289
ecoli_00727,2.6013273055,0.19985379550000001,0.645027843,0.9356459460000001
ecoli_00728,2.0067902591,0.2919388825,0.257702043,0.080522988
ecoli_00729,1.8971619804,-0.0026923495000000003,0.527121343,0.319070503
ecoli_00730,-0.793230486,-0.44499085450000003,0.02567041,-0.060545762
ecoli_00731,0.2367368239,-0.8562933165000001,0.149264913,-0.023064144
ecoli_00732,-0.1764226448,-0.9227073925,0.23104943300000003,-0.026233267
ecoli_00733,1.9556809066,0.0797790995,0.264446703,0.6346640520000001
ecoli_00734,2.4875497995,0.0318436095,0.491011093,0.6909501880000001
ecoli_00735,0.3783310328,-0.3100517035,0.40659345300000005,0.28762259500000004
ecoli_00736,0.4075411586,-0.4662848875,0.629358233,0.536174008
ecoli_00737,-0.0441685389,-0.3504850745,0.41980537300000004,0.17530578100000002
ecoli_00738,0.47922884250000003,-0.7344238205,0.725253033,0.46740904
ecoli_00739,-0.8452504917,-1.2289253285,0.29002768300000004,0.174656744
ecoli_00740,-0.5831347898,-1.2947491185,0.6440838830000001,0.394370202
ecoli_00741,3.0635070228,0.0792831725,0.8479485130000001,1.322502666
ecoli_00742,-1.2775954682,-1.8422751225,0.829896053,0.5798925810000001
ecoli_00743,-5.4910327476,-1.7946275875,0.544071473,0.998987676
ecoli_00744,-4.9090332147,-1.6827872435,0.5592394930000001,0.9379760260000001
ecoli_00745,-4.3841900459,-1.7511747115,0.47991167300000004,0.736952856
ecoli_00746,-4.2440431374,-1.8169696095,0.556417913,0.803381376
ecoli_00747,-3.9515288107,-1.5466804244999999,0.493899293,0.695367646
ecoli_00748,-4.0981927599,-1.4613299315,0.485328093,0.681227083
ecoli_00749,1.6232752628,-0.1479562555,0.464496883,-0.47601407300000004
ecoli_00750,1.77843577,-0.5785576695,0.649161093,-0.33705242
ecoli_00751,-12.9533526451,-2.5408047135,0.32947587300000003,0.9351348060000001
ecoli_00752,-13.9577498781,-2.6149888765,0.296778353,0.876612566
ecoli_00753,-3.3041547705,-1.9282635015,0.201890953,0.115148097
ecoli_00754,-3.3455383337,-1.7537878955,0.275129713,0.09984643500000001
ecoli_00755,-18.0062757101,-2.4763064795,-0.445342181,0.41419806800000003
ecoli_00756,-16.975247413600002,-1.9463280135,-0.14552193800000002,0.5783373190000001
ecoli_00757,-2.4327062492,-1.8880918115,0.420678743,0.046307297000000004
ecoli_00758,-3.3506387354,-1.6886990595,0.387503033,0.036329173
ecoli_00759,-1.8019783247,-1.6445945055,0.515541103,0.319589504
ecoli_00760,-0.0089300382,-1.1460700165,0.419079603,0.503198241
ecoli_00761,-2.5737829879,-1.5730201635,0.113228532,0.20693571300000002
ecoli_00762,-2.8509496287,-1.6704139915,0.145492598,0.188642002
ecoli_00763,-3.0601839242,-1.7323705185,0.057324061,0.101779039
ecoli_00764,-2.8069609532,-1.6769395645,0.051602317,0.172979991
ecoli_00765,-2.681314157,-1.4667801565,0.047017895000000004,0.155982392
ecoli_00766,-2.8764498906,-1.4726970355,0.07806117700000001,0.23824755400000003
ecoli_00767,6.9169718201,2.0625727515,0.554945433,0.7806081060000001
ecoli_00768,4.6451425557,1.1738232175,0.648474443,0.813794416
ecoli_00769,1.4920960045,0.23001218750000002,0.5753141230000001,0.5988579620000001
ecoli_00770,1.6300243765,0.27777795250000004,0.5862271530000001,0.589313505
ecoli_00771,4.9605602952000005,0.7747796255,0.693161793,0.630282656
ecoli_00772,4.9488096756,0.6920779465,0.48257620300000004,0.582770958
ecoli_00773,0.83272436,0.1349040875,0.44486670300000003,0.694016618
ecoli_00774,0.3372546699,-0.0738506635,0.424267453,0.6840427720000001
ecoli_00775,1.4017432732000001,0.3806206365,0.227203863,0.744539256
