,A,Lrp
ml_abx__dox__2,3.5591456743,-1.2689851106
ml_abx__dox__3,4.4523225393,-1.5343207963999999
ml_abx__glob__1,-0.15794200660000002,0.6773649644
ml_abx__glob__2,-0.7064234806,0.2853147437
ml_abx__glob__3,-0.3102659089,-0.006848858
ml_abx__lvx__1,0.4435844283,0.46684610800000004
ml_abx__lvx__2,-0.709230637,-0.502865764
ml_abx__lvx__3,-0.23456356650000001,-0.549238314
ml_abx__mec__1,0.2607558599,0.5842824241
ml_abx__mec__2,-0.5128285329,-0.1173559478
ml_abx__mec__3,0.0764025089,-0.397783321
ml_abx__mem__1,1.0356901814,0.6560686041
ml_abx__mem__2,-0.6520241312,-0.1354508106
ml_abx__mem__3,-0.4103777973,-0.45790280920000004
ml_abx__nit__1,4.4149188996,0.3681385169
ml_abx__nit__2,5.4551473646,0.1250848572
ml_abx__nit__3,6.2224559111,-0.0306615977
ml_abx__ntx__1,8.4029226559,0.9781691123
ml_abx__ntx__2,8.6433016777,0.9546479023000001
ml_abx__nor__1,-0.4326831105,0.310777583
ml_abx__nor__2,-0.9235317228000001,-0.3204588525
ml_abx__nor__3,0.016416133,-0.4896707146
ml_abx__pb__1,0.5568110378000001,1.0177489399
ml_abx__pb__2,-0.9260010850000001,0.4205739257
ml_abx__pb__3,-0.6270741134000001,0.5868037826
ml_abx__tmp__1,1.4265413338,-0.3722908415
ml_abx__tmp__2,2.1696821194,-1.7673126901
ml_abx__tmp__3,3.881473303,-1.7616071701
mut_abx__del_mutS_000nor__1,-1.3536325651,0.039075698900000004
mut_abx__del_mutS_000nor__2,0.2095509726,-0.2192288872
mut_abx__del_mutS_000nor__3,1.1440815925,0.18015318830000002
mut_abx__del_mutS_125nor__1,-1.9331146705000002,0.1312014981
mut_abx__del_mutS_125nor__2,-1.6380246546000001,-0.1156548797
mut_abx__del_mutS_125nor__3,-2.7077522169,-0.032220444800000005
mut_abx__del_mutS_250nor__1,-3.2846734011,0.5185280076000001
mut_abx__del_mutS_250nor__2,-1.7098543448,0.4523538239
mut_abx__del_mutS_250nor__3,-2.7062633275,-0.0040321253
mut_abx__del_mutS_375nor__1,-3.8136246621,0.6931853723
mut_abx__del_mutS_375nor__2,-1.7893098648999999,0.5891256807
mut_abx__del_mutS_375nor__3,-3.7533429834,0.9303438902000001
mut_abx__del_mutS_500nor__1,-3.9877203513,1.2619743965999999
mut_abx__del_mutS_500nor__2,-4.3686586961,1.1437364608
mut_abx__del_mutS_500nor__3,-3.9563024775,1.3763683434
mut_abx__del_mutS_625nor__1,-2.7591926493,1.2963640306
mut_abx__del_mutS_625nor__2,-3.5526906078,1.6400744890999999
mut_abx__del_mutS_625nor__3,-3.9336224324,1.6411032995000001
mut_abx__del_mutS_750nor__1,-3.63675359,1.5190756242
mut_abx__del_mutS_750nor__2,-3.3955830854,1.404543248
mut_abx__del_mutS_750nor__3,-3.7621484269,1.5275820503
mut_abx__del_mutS_875nor__1,-3.1885774781,1.2413273238
mut_abx__del_mutS_875nor__2,-3.6569039573,1.6302931906
mut_abx__del_mutS_875nor__3,-3.8188414923,1.727661893
nit_yeaG__wt_Nminus__1,-0.4093746945,-0.6661806992
nit_yeaG__wt_Nminus__2,0.4093746945,0.6661806992
nit_yeaG__wt_Nplus__1,4.3839654905,2.3222682369
nit_yeaG__wt_Nplus__2,5.9006957267,1.867855762
nit_yeaG__del_yeaG_Nminus_24h__1,-2.3897174812,0.11166448720000001
nit_yeaG__del_yeaG_Nminus_24h__2,-1.6777797237,1.5989852335
nit_yeaG__del_yeaG_Nminus_24h__3,-2.5633569044,0.11587826550000001
nit_yeaG__del_yeaG_Nminus__1,0.1995778481,-0.3140631601
nit_yeaG__del_yeaG_Nminus__2,0.6298138197,0.94977871
nit_yeaG__del_yeaG_Nplus__1,4.5489176643,2.2212317256
nit_yeaG__del_yeaG_Nplus__2,5.9660793016,1.8550474097
opex__amp__1,-0.5423000139,-0.2045462741
opex__amp__2,0.7070517111,-0.1597403073
opex__amp__3,0.5512228226,0.09515438130000001
opex__bak_amp__1,-3.1466860689,-0.42282419260000004
opex__bak_amp__2,1.7440455524,-0.0859838384
opex__bak_amp__3,1.7499233663,-0.0124345133
opex__bak_kan__1,1.6189436449999999,-0.1612372647
opex__bak_kan__2,-3.0912764736,-0.6128614893000001
opex__bak_kan__3,1.2308287344,-0.1265376337
opex__bak_nor__1,2.7448450965,-0.2275276558
opex__bak_nor__2,2.0948296867,-0.2535422329
opex__bak_nor__3,2.4104029776,-0.3060919019
opex__bak_rif__1,-3.8011572486,-0.4876091756
opex__bak_rif__2,-1.2696454158,-0.12001562510000001
opex__bak_rif__3,-3.5055356498,-0.36331778200000003
opex__chx_amp__1,-0.7247373841,-0.4233508166
opex__chx_amp__2,-1.6287728628,-0.3463331885
opex__chx_amp__3,-0.5885872053,-0.3650706778
opex__chx_kan__1,-2.1781679454,-0.45302908100000006
opex__chx_kan__2,-0.096085686,-0.2371652267
opex__chx_kan__3,0.0258269107,-0.2741032385
opex__chx_nor__1,-0.001377715,-0.29802242360000003
opex__chx_nor__2,1.2052285628,-0.2743115225
opex__chx_nor__3,-2.527796832,-0.4968501233
opex__chx_rif__1,-1.2135007528,-0.2924724541
opex__chx_rif__2,-0.6387653694000001,-0.3580055206
opex__chx_rif__3,-0.9423866282000001,-0.3164458443
opex__ctrl__1,-0.1056593983,-0.029562572500000002
opex__ctrl__2,0.1169179764,0.07618207710000001
opex__ctrl__3,-0.0112585781,-0.0466195045
opex__etoh_amp__1,-4.509705451,-0.9269300455
opex__etoh_amp__2,-4.7041821437,-0.9384482605000001
opex__etoh_amp__3,-4.2339334811,-0.748264751
opex__etoh_kan__1,-3.9846338519,-0.8873012515
opex__etoh_kan__2,-4.3934093696,-0.8667595508
opex__etoh_kan__3,-4.0794995971,-0.8869341912
opex__etoh_nor__1,-4.0672622048000004,-0.8319929239
opex__etoh_nor__2,-4.8304190394,-0.9977924032000001
opex__etoh_nor__3,-5.4745564951,-0.8065437559
opex__etoh_rif__1,-5.2244060102,-1.0956527993
opex__etoh_rif__2,-5.2534951815,-1.2079512529
opex__etoh_rif__3,-5.7934592625,-1.1344839024
opex__glual_amp__1,-1.5559292389000001,-0.5944886248
opex__glual_amp__2,-2.6791810744999998,-0.6324620085
opex__glual_amp__3,-1.9196210627,-0.5958388398000001
opex__glual_kan__1,-2.5523109244,-0.6987333238
opex__glual_kan__2,-1.7990968872000002,-0.6162458006
opex__glual_kan__3,-2.2046101899,-0.6229988394
opex__glual_nor__1,-1.9012146468000002,-0.7775296096000001
opex__glual_nor__2,-1.5736825086000001,-0.6367348427
opex__glual_nor__3,-2.1304381499,-0.7008676392000001
opex__glual_rif__1,-3.6223819596,-0.6743638476
opex__glual_rif__2,-3.1174158636,-0.7400313701
opex__glual_rif__3,-3.4401468216,-0.565808135
opex__h2o2_amp__1,-4.1559906486,-0.211401315
opex__h2o2_amp__2,-3.8557420245,-0.15488951080000002
opex__h2o2_amp__3,-3.422529334,-0.1703112363
opex__h2o2_kan__1,-3.097540022,-0.1249273669
opex__h2o2_kan__2,-4.1548139905,-0.1354451734
opex__h2o2_kan__3,-4.8027965025,-0.21863114890000002
opex__h2o2_nor__1,-3.8139409985,-0.30030776540000004
opex__h2o2_nor__2,-2.8810644337999998,-0.2325921024
opex__h2o2_nor__3,-4.9213241929,-0.37651142460000003
opex__h2o2_rif__1,-5.023295928,-1.4555105899
opex__h2o2_rif__2,-5.8480046949,-1.4382961647
opex__h2o2_rif__3,-4.9822807784,-1.265720129
opex__ippoh_amp__1,-2.5827348996,-0.7142990886
opex__ippoh_amp__2,-2.3819137421,-0.653963814
opex__ippoh_amp__3,-3.5834095,-0.6355915708000001
opex__ippoh_kan__1,-2.9924238576,-0.6535478083
opex__ippoh_kan__2,-3.8488299206,-0.7999838895
opex__ippoh_kan__3,-2.8780957226,-0.7093445216
opex__ippoh_nor__1,-2.4924712801,-0.7187732603
opex__ippoh_nor__2,-2.8855825929,-0.7775143879
opex__ippoh_nor__3,-4.6922218218000005,-0.9258115376
opex__ippoh_rif__1,-4.3369081936,-1.0512845628
opex__ippoh_rif__2,-3.887606967,-1.0196175642
opex__ippoh_rif__3,-3.8184504811,-1.0375504523
opex__kan__1,-0.0078553349,-0.0772316708
opex__kan__2,0.0211640993,-0.1105726545
opex__kan__3,0.9940363003,-0.0504237557
opex__nor__1,0.677523081,-0.290542362
opex__nor__2,-0.1302647833,-0.2713399226
opex__nor__3,0.5104864447,-0.1247743763
opex__paa_amp__1,-0.7905512291,-0.27228149020000003
opex__paa_amp__2,-0.6299956988000001,-0.2417259931
opex__paa_amp__3,-0.7793611461000001,-0.20242872650000002
opex__paa_kan__1,-2.477253845,-0.4553418254
opex__paa_kan__2,-1.8236030976,-0.22406817310000002
opex__paa_kan__3,-2.5948276372,-0.5457879472
opex__paa_nor__1,1.2557885732,-0.152524719
opex__paa_nor__2,0.5933684616,-0.1565124314
opex__paa_nor__3,1.1777215682,-0.1010947372
opex__paa_rif__1,-3.1625118802,-0.5777452301
opex__paa_rif__2,-3.4883972149,-0.4989096873
opex__paa_rif__3,-4.182315673,-0.7620831777
opex__phenol_amp__1,0.6347426283000001,-0.3064980264
opex__phenol_amp__2,-0.9127655179,-0.0468346428
opex__phenol_amp__3,0.2508172821,-0.11271043130000001
opex__phenol_kan__1,-2.1376239144999998,-0.4556147712
opex__phenol_kan__2,-2.010100074,-0.3262186607
opex__phenol_kan__3,-0.0418251076,-0.3695731685
opex__phenol_nor__1,1.197348593,-0.4328935991
opex__phenol_nor__2,-0.1961469354,-0.24215440130000002
opex__phenol_nor__3,1.4434569323,-0.3604929584
opex__phenol_rif__1,-3.5645408573,-0.5729903047
opex__phenol_rif__2,-3.2375784785,-0.3479598095
opex__phenol_rif__3,-2.6616228681000003,-0.3427384097
opex__pvpi_amp__1,-0.3530102658,-0.0693524647
opex__pvpi_amp__2,-0.09208807840000001,-0.1360115345
opex__pvpi_amp__3,-0.15852325750000001,-0.08623943910000001
opex__pvpi_kan__1,-1.0412551371,-0.17251786360000002
opex__pvpi_kan__2,0.2016905851,-0.09935140960000001
opex__pvpi_kan__3,-0.1689029017,-0.1474329348
opex__pvpi_nor__1,-0.2773978526,-0.2158333244
opex__pvpi_nor__2,0.5546281905,-0.2172143657
opex__pvpi_nor__3,0.3924472666,-0.2715383188
opex__pvpi_rif__1,-3.485028396,-0.601975241
opex__pvpi_rif__2,-3.7066882429,-0.5393674359
opex__pvpi_rif__3,-3.0355205243,-0.4110311486
opex__rif__1,-3.0177735454,-0.5343836343
opex__rif__2,-2.6481078476,-0.4870799568
opex__rif__3,-3.4374132639,-0.6967769961
opex__naocl_amp__1,0.7990738237,0.0166659018
opex__naocl_amp__2,0.3350664118,0.1337838902
opex__naocl_amp__3,1.549646609,0.009774320100000001
opex__naocl_kan__1,0.05658478,-0.0539881787
opex__naocl_kan__2,0.446857651,0.016842407
opex__naocl_kan__3,0.3052137278,-0.0027397658
opex__naocl_nor__1,1.3078638867,-0.1634664161
opex__naocl_nor__2,1.4671988929,-0.1955722765
opex__naocl_nor__3,1.4492495284,-0.0901081388
opex__naocl_rif__1,-2.3529185375,-0.3566875437
opex__naocl_rif__2,-2.08694123,-0.13625683660000001
opex__naocl_rif__3,-1.6925206053,-0.1463608293
phage_lysogen__wt_ctrl__1,0.0098448365,-0.2162803667
phage_lysogen__wt_ctrl__2,-0.1140999168,-0.1457966537
phage_lysogen__wt_ctrl__3,0.1042550802,0.3620770204
phage_lysogen__O104_H4__1,-0.0830722841,-0.1132873288
phage_lysogen__O104_H4__2,0.09374380630000001,0.08352329330000001
phage_lysogen__O104_H4__3,0.2382078215,0.5486137112
phage_lysogen__O157_H7_PA8__1,0.2433667279,-0.0837945815
phage_lysogen__O157_H7_PA8__2,0.8568972805,0.34161905330000003
phage_lysogen__O157_H7_PA8__3,-0.2759408655,0.6859732818000001
phage_resist__ygbE_oe__1,-2.538771768,-0.0062171997
phage_resist__wt__1,-0.2469944792,-0.9337380818000001
phage_resist__wt__2,0.2529257431,0.2596345097
phage_resist__wt__3,0.0700595237,0.34944736400000004
phage_resist__wt__4,-0.0759907875,0.3246562081
phage_resist__ygbE_oe__2,0.7975874987,0.4641211253
phage_resist__ygbE_oe__3,0.8482067955,0.48715983360000004
phage_resist__ygbE_oe__4,0.8557822705,0.5925795928
phage_resist__yahA_oe__1,-1.2392630081,0.2186856385
phage_resist__yahA_oe__2,-1.3001290621,0.1178346433
phage_resist__yahA_oe__3,-1.4397673122999999,0.142437738
phage_resist__yrfF_ko__1,-1.6237687667,0.0512492733
phage_resist__yrfF_ko__2,-1.0914117157,0.5549373775
phage_resist__yrfF_ko__3,-1.2746232062,-0.0524063481
pollution__wt_ctrl__1,0.1426432829,0.0871727219
pollution__wt_ctrl__2,-0.2365175455,-0.1257125641
pollution__wt_ctrl__3,0.09387426260000001,0.0385398422
pollution__wt_urban__1,2.3727859748,0.0170087381
pollution__wt_urban__2,1.9120844670000001,0.0335088705
pollution__wt_urban__3,0.7035235849,-0.0744039583
pollution__wt_diesel__1,0.8749514514000001,0.0640315412
pollution__wt_diesel__2,0.12024871990000001,0.47442714100000005
pollution__wt_diesel__3,0.6211556340000001,0.516957018
pollution__evo_diesel__1,-1.8257448197000001,-0.7241306012000001
pollution__evo_diesel__2,-1.0693901812,-0.7461422037000001
pollution__evo_diesel__3,-2.2767699439999998,-0.816640511
ppGpp__wt_relAtrunc_00m__1,-1.1815128825,-0.4650170918
ppGpp__wt_relAtrunc_00m__2,-0.4965804346,-0.34479734900000003
ppGpp__mut_delrelA_10m__1,-3.4758323499,-0.6313993248
ppGpp__mut_delrelA_05m__1,-3.4338538591,-0.9163781618
ppGpp__mut_delrelA_10m__2,-4.0430057594,-0.6583497656
ppGpp__mut_delrelA_10m__3,-3.266209085,-0.6379152501
ppGpp__mut_delrelA_00m__1,-3.2481139486,-1.0630706936
ppGpp__mut_delrelA_00m__2,-3.6057915839,-1.2287369215
ppGpp__mut_delrelA_05m__2,-2.8619524786,-1.0067075456
ppGpp__mut_delrelA_05m__3,-3.1186003228,-0.9316485147
ppGpp__mut_delrelA_00m__3,-3.4050023662,-1.2240313197
ppGpp__wt_delrelA_10m__1,-0.3167626839,2.1863763591
ppGpp__wt_delrelA_05m__1,2.6305416995,1.9236357447999999
ppGpp__wt_delrelA_05m__2,2.7288435924,1.8943560422
ppGpp__wt_delrelA_10m__2,0.2805966214,2.1351805528
ppGpp__wt_delrelA_10m__3,0.16001857700000002,2.1996466434
ppGpp__wt_delrelA_00m__1,-0.0053557045,-0.0099429989
ppGpp__wt_delrelA_00m__2,0.3672713372,0.0772490323
ppGpp__wt_delrelA_05m__3,3.0555643807,1.8917099919
ppGpp__wt_delrelA_00m__3,-0.3619156327,-0.0673060335
ppGpp__mut_relAtrunc_10m__1,-3.2060743047,-1.0802750347
ppGpp__mut_relAtrunc_05m__1,-3.8723074521000003,-0.925047186
ppGpp__mut_relAtrunc_05m__2,-2.8429839013000002,-1.0281568676
ppGpp__wt_relAtrunc_10m__1,-0.39180026300000004,-0.1270896112
ppGpp__wt_relAtrunc_10m__2,-0.3661155933,-0.09576320840000001
ppGpp__wt_relAtrunc_10m__3,-0.7169694280000001,-0.0514791192
ppGpp__mut_relAtrunc_00m__1,-3.4286701404,-1.1492825234
ppGpp__wt_relAtrunc_00m__3,-0.8538164917000001,-0.0539672148
ppGpp__wt_relAtrunc_05m__1,-0.5681667103,-0.3360690113
ppGpp__wt_relAtrunc_05m__2,-1.0775457758,-0.3591382528
ppGpp__wt_relAtrunc_05m__3,-0.5669505066,-0.23039244050000002
ppGpp__mut_relAtrunc_00m__2,-3.4794977793,-1.5565715376
ppGpp__mut_relAtrunc_00m__3,-3.7123093557,-1.3472401395
ppGpp__mut_relAtrunc_10m__2,-3.8435822348,-1.1614732688
ppGpp__mut_relAtrunc_05m__3,-3.0159476276,-1.1960530839
ppGpp__mut_relAtrunc_10m__3,-3.031301862,-1.1547836404
pressure__high_pressure__1,0.7584560454,-0.4991990525
pressure__high_pressure__2,0.3110428337,-0.442898917
pressure__low_pressure__1,-0.4026325026,-0.0098924062
pressure__low_pressure__2,0.4026325026,0.0098924062
quantum_dots__ctrl__1,-0.3320629489,-0.145891016
quantum_dots__ctrl__2,0.3320629489,0.145891016
quantum_dots__cdte_light__1,0.025580821400000002,-0.0096629099
quantum_dots__cdte_light__2,0.8246121368,0.4091311132
quantum_dots__cdte_dark__1,-0.1028054704,0.2269452471
quantum_dots__cdte_dark__2,-0.1263176095,0.2487648547
quantum_dots__cdse_light__1,1.2061796518,-0.0187389058
quantum_dots__cdse_light__2,1.7982372473,0.2626192913
quantum_dots__cdse_dark__1,0.7804392832,0.6488076774
quantum_dots__cdse_dark__2,-0.1533290004,0.6874737161000001
raman__wt__1,-0.040959370700000004,-0.061485168400000005
raman__del_cyaA__1,-0.37564850110000003,0.7114775326
raman__del_cyaA_01mM__1,-0.2296693844,0.8600672109
raman__del_cyaA_05mM__1,-1.6973551652,0.4070462634
raman__del_cyaA_1mM__1,-1.1653567666,-0.2118340766
raman__wt__2,0.4927280717,-0.1495236795
raman__del_cyaA__2,-0.1577513555,0.6814934777
raman__del_cyaA_01mM__2,-0.5385516342000001,0.7414125037
raman__del_cyaA_05mM__2,-1.4466046547,0.3947216577
raman__del_cyaA_1mM__2,-0.8182681976,-0.3229811729
raman__wt__3,-0.45176870100000005,0.21100884800000003
raman__del_cyaA__3,-0.264831906,0.6038699491
raman__del_cyaA_01mM__3,-0.386226815,0.7870545284
raman__del_cyaA_05mM__3,-1.2787347711,0.250815504
raman__del_cyaA_1mM__3,-1.0603401437,-0.25305674300000003
rand_barrel__mut_nanE__1,0.1235338477,-0.1142661083
rand_barrel__mut_nanE__2,0.1306377688,-0.18387289210000002
rand_barrel__mut_nanE__3,-3.9938966949,-1.7696626579
rand_barrel__mut_pdxJ_1__1,0.1203347272,0.0595672831
rand_barrel__mut_pdxJ_1__2,1.6347063737,-0.0943527899
rand_barrel__mut_pdxJ_1__3,-3.3222435873,-1.5527229283000001
rand_barrel__mut_pdxJ_2__1,0.3851747394,-0.2743133162
rand_barrel__mut_pdxJ_2__2,0.6624783048,-0.1824731146
rand_barrel__mut_pdxJ_3__1,0.9354687088,-0.0527925588
rand_barrel__mut_pdxJ_3__2,0.757972249,-0.1111367598
rand_barrel__del_serB__1,0.1415035133,0.0976422895
rand_barrel__del_serB__2,-0.1415035133,-0.0976422895
rockhopper__CV104_pHDB3__1,-5.3926647941,-1.3280086315
rockhopper__CV104_pHDB3__2,-5.3000540197,-1.2549976659
rockhopper__CV104_pHDB3__3,-5.3078336159,-1.5262674848
rockhopper__CV104_pLCV1__1,-5.2361322362,-1.2795174404
rockhopper__CV104_pLCV1__2,-5.1733096295,-1.3731510517
rockhopper__CV104_pLCV1__3,-5.161675283,-1.3373490718
rockhopper__wt_lb__1,-10.3648408497,-1.3728259332000001
rockhopper__wt_lb__2,-10.2281619506,-1.2398064386
rockhopper__wt_lb__3,-9.8252209372,-1.0662547752
rockhopper__wt_lb_aMG__1,-13.3488659359,-1.4952724953
rockhopper__wt_lb_aMG__2,-12.5577282882,-1.3976358772
rockhopper__wt_lb_aMG__3,-11.6712671063,-1.3906874613
rockhopper__del_sgrR_lb_aMG__1,-13.5030310524,-0.8236491265
rockhopper__del_sgrR_lb_aMG__2,-14.0674016536,-1.2379253064
rockhopper__del_sgrR_lb_aMG__3,-13.4778083515,-1.1345188754
rockhopper__del_sgrS_glyc_aMG__1,-9.5821917411,-0.5585810436
rockhopper__del_sgrS_glyc_aMG__2,-9.6870170022,-0.862548846
rockhopper__del_sgrS_glyc_aMG__3,-10.0169466374,-1.2945285391999999
rockhopper__del_sgrS_glyc__1,-3.9943187652,-1.6807699151
rockhopper__del_sgrS_glyc__2,-4.572331017,-1.6877316355
rockhopper__del_sgrS_glyc__3,-4.7024133675,-2.0410533937
rockhopper__wt_lb_aMG__4,-14.4678086434,-1.0571512253
rockhopper__wt_lb_aMG__5,-14.1206378693,-1.3691852483
rockhopper__wt_lb_aMG__6,-14.6345116225,-1.0286376263
rockhopper__wt_glyc_aMG__1,-8.450952942,-0.6750181829
rockhopper__wt_glyc_aMG__2,-8.3965481873,-0.8109577943
rockhopper__wt_glyc_aMG__3,-7.3598562772000005,-1.1125216051
rockhopper__wt_glyc__1,-4.3891018357,-1.1867504545
rockhopper__wt_glyc__2,-4.5557353995,-1.6767903861
rockhopper__wt_glyc__3,-4.9249417293,-1.6534572454
rockhopper__CV108_glyc_aMG__1,4.9173577618,0.7179084734000001
rockhopper__CV108_glyc_aMG__2,0.5375185604,0.7362325598
rockhopper__CV108_glyc_aMG__3,1.5661090599,1.006572885
rockhopper__wt_glyc__4,4.8832550703,0.4495414401
rockhopper__wt_glyc__5,7.1704383801,0.5933544645000001
rockhopper__wt_glyc__6,0.8478141006000001,0.2814118607
rockhopper__wt_glyc_aMG__4,0.0894731015,0.9473328476
rockhopper__wt_glyc_aMG__5,1.4314594048,0.8766874484
rockhopper__wt_glyc_aMG__6,0.3749861974,0.8894083801
rockhopper__wt_glyc__7,-0.4766416672,0.4436912194
rockhopper__wt_glyc__8,-0.3392544326,0.7616024275000001
rockhopper__wt_glyc__9,-0.012075310300000001,0.2837178844
rockhopper__wt_glyc__10,0.2795280827,0.2635142947
rockhopper__wt_glyc__11,0.8269988831,0.6403438638
rockhopper__wt_glyc__12,0.6897158578,0.799820631
rpoD__wt__1,0.6004589209,-0.1991334016
rpoD__wt__2,-0.1592443164,0.0672594889
rpoD__rpoD_mut__1,0.42736894070000003,1.4342793876
rpoD__rpoD_mut__2,-2.0508040519,1.6626326727
rpoD__rpoD_mut__3,-0.43959771010000004,1.4639957909
rpoD__wt__3,-0.4412146045,0.1318739127
rpoN_peptide__ctrl__1,0.1174790405,0.053049822600000004
rpoN_peptide__ctrl__2,0.2623653412,0.0480566879
rpoN_peptide__ctrl__3,-0.3798443817,-0.10110651050000001
rpoN_peptide__nminus__1,-0.0770715922,0.13706618980000002
rpoN_peptide__nminus__2,0.010101991900000001,0.09511590780000001
rpoN_peptide__nminus__3,-0.6328321766,0.0064846481000000004
rpoN_peptide__nplus__1,4.9308274099,0.6642812334
rpoN_peptide__nplus__2,4.9941029443,0.6854906353
rpoN_peptide__nplus__3,4.9504819667,0.6443695607000001
rpoN_peptide__s54_wt__1,0.45846364770000003,-0.1823675129
rpoN_peptide__s54_wt__2,0.48403832950000003,-0.12227496
rpoN_peptide__s54_wt__3,0.29772442,-0.217228827
rsd__wt_ee__1,0.0338290383,0.0275274774
rsd__wt_ee__2,-0.0338290383,-0.0275274774
rsd__del_rsd_ee__1,0.5856315857000001,0.2019213635
rsd__del_rsd_ee__2,-0.1108166752,-0.0390712753
rsd__del_ssrS_ee__1,0.6416654537,1.3519903585
rsd__del_ssrS_ee__2,0.7403884899000001,1.0236524388
rsd__del_rsd_ssrS_ee__1,3.1304173357,0.8146877847
rsd__del_rsd_ssrS_ee__2,3.4266110726,0.8745277252
rsd__del_rpoS_ee__1,2.261492375,1.426804669
rsd__del_rpoS_ee__2,1.8002673255000001,1.4651412048
rsd__wt_me__1,0.3900383833,0.7968716572000001
rsd__wt_me__2,0.43890529300000003,0.8013290864
rsd__del_rpoS_me__1,1.1843729652000001,0.6549149267000001
rsd__del_rpoS_me__2,2.2821877746,0.8205452233
rsd__wt_ts__1,0.9928711766,0.7593629519
rsd__wt_ts__2,0.2902166672,-0.0186941276
rsd__del_rsd_ssrS_ts__1,4.500720329,0.4015656368
rsd__del_rsd_ssrS_ts__2,4.7121958769,0.3277287799
rsd__del_rpoS_ts__1,11.1999612969,1.2304271965
rsd__del_rpoS_ts__2,11.4596496589,1.2509939058000001
rsd__wt_s__1,1.932676945,0.4992769731
rsd__wt_s__2,1.5936176839,0.5286353795000001
rsd__del_rsd_s__1,1.6415614479,0.5017949779
rsd__del_rsd_s__2,1.8512353866,0.5469823272000001
rsd__del_rsd_ssrS_s__1,5.3364351796000005,0.5881313325
rsd__del_rsd_ssrS_s__2,5.2807211285,0.6162104347
rsd__del_rsd_ls__1,1.9689451674,-0.013190871500000001
rsd__del_rsd_ls__2,2.6441173422,-0.1453740265
rsd__del_ssrS_ls__1,0.7949928543,0.6011742367
rsd__del_ssrS_ls__2,0.7878899411,0.0366823544
rsd__del_rsd_ssrS_ls__1,5.7149201005,0.808629853
rsd__del_rsd_ssrS_ls__2,5.4968374545,0.7634098061
rsd__del_rpoS_ls__1,4.0657070552,0.16125053520000002
rsd__del_rpoS_ls__2,5.0346331378,0.26418367130000003
sdsR_ryeA__wt_3h__1,1.973745853,0.5058222793
sdsR_ryeA__wt_8h__1,-2.5421765568,-0.9476908706
sdsR_ryeA__wt_3h__2,-1.973745853,-0.5058222793
sdsR_ryeA__wt_8h__2,-3.2266003183,-0.9505162484
starve_series__t00_growth1__1,-0.07465792040000001,0.013123618200000001
starve_series__t00_growth1__2,0.40021542870000004,0.1266291786
starve_series__t00_growth1__3,-0.2741680468,0.08964925530000001
starve_series__t00_growth1__4,-0.051389461500000004,-0.2294020521
starve_series__t01_starve__1,-0.3452570641,-0.057824759
starve_series__t01_starve__2,-0.0652484757,-0.0120776311
starve_series__t02_starve__1,-2.8067877824,-1.7201995894
starve_series__t02_starve__2,-2.5507653409,-1.7502459853999999
starve_series__t03_starve__1,-4.423916917,-2.7442175413000003
starve_series__t03_starve__2,-4.3305069062,-2.6148813271
starve_series__t04_starve__1,-4.9920930622,-2.6563782168
starve_series__t04_starve__2,-4.4563343008,-2.809187398
starve_series__t05_starve__1,-4.8538771147,-3.0126142138
starve_series__t05_starve__2,-5.5776717594,-3.0632475102
starve_series__t06_starve__1,-5.3169778927,-2.8216324472
starve_series__t06_starve__2,-5.2815866863,-2.8115957376000003
starve_series__t07_starve__1,-7.1105500143,-3.1291572271
starve_series__t07_starve__2,-6.8696187127,-3.1238630715
starve_series__t08_starve__1,-9.2919336011,-3.6442053812
starve_series__t08_starve__2,-9.350164121,-3.1883107096
starve_series__t09_starve__1,-10.8626212694,-3.4352714817
starve_series__t09_starve__2,-10.6863917456,-3.7413366778
starve_series__t10_starve__1,-11.1991586745,-3.3688295218
starve_series__t10_starve__2,-11.5761100821,-3.7168604671
starve_series__t11_starve__1,-12.2784621085,-3.6888775332
starve_series__t11_starve__2,-11.9973073343,-3.7873311474999998
starve_series__t12_starve__1,-11.6908200496,-3.2805276086
starve_series__t12_starve__2,-11.4687996345,-3.1975675247
starve_series__t14_starve__1,-12.2173410016,-2.9254399000999998
starve_series__t14_starve__2,-12.4825759696,-3.3058402389
starve_series__t16_starve__1,-12.9310537248,-2.5426471013
starve_series__t16_starve__2,-12.8336658727,-2.8400523983
starve_series__t17_starve__1,-14.049977367,-2.3616476175
starve_series__t17_starve__2,-13.1057834958,-2.4301535458
starve_series__t18_starve__1,-12.9093655704,-2.3393180076
starve_series__t18_starve__2,-13.121527053,-2.3778706581
starve_series__t20_starve__1,-13.6696025002,0.0323471909
starve_series__t20_starve__2,-13.6307373801,-0.1173381604
starve_series__t21_growth2__1,-12.1143731525,0.3218490633
starve_series__t21_growth2__2,-11.3911146075,0.3698439028
starve_series__t22_growth2__1,-11.2178537052,0.1528311731
starve_series__t22_growth2__2,-11.0215562315,-0.371784641
starve_series__t23_growth2__1,0.4979950697,0.3277035427
starve_series__t23_growth2__2,0.2181351825,0.3349679095
starve_series__t25_growth2__1,0.2447340366,0.6772013503000001
starve_series__t25_growth2__2,0.7064580634000001,0.6074208993
starve_series__t26_growth2__1,-0.1571088058,0.099429391
starve_series__t26_growth2__2,-0.0310380097,-0.2652006642
starve_series__t27_growth2__1,0.47036398960000003,-0.13971786790000001
