,A,RbsR,Crp
ecoli_00416,4.8518177434,1.0141658295,0.075804102
ecoli_00417,-1.8672980074,0.25096606250000003,-0.056768665
ecoli_00418,-1.4191836181,-0.2483160455,-0.10699186200000001
ecoli_00419,0.5582416956,0.14065125850000001,-0.007091699000000001
ecoli_00420,0.49038518470000003,0.1595717965,-0.044047578000000004
ecoli_00421,2.9036450299,1.1286585225,0.07381628
ecoli_00422,3.2575869709,1.1734097675,0.140506256
ecoli_00423,-2.0273257236,-0.1492616715,0.119931675
ecoli_00424,-1.8579833667,-0.08965925350000001,0.10594186400000001
ecoli_00425,-0.6526017478,-0.3711010135,0.057352916000000004
ecoli_00426,-0.5017232003000001,-0.10207933450000001,0.174084083
ecoli_00427,0.7656915406,-0.023203736500000002,-0.07088768
ecoli_00428,0.9581898268000001,0.3236247165,0.028525377
ecoli_00429,1.2541938644,0.2358514855,0.032825572000000004
ecoli_00430,1.1598254803999999,0.08516762850000001,0.037217243000000004
ecoli_00431,4.1066015081,1.2215424155,0.286125693
ecoli_00432,3.1333261009,0.5769317365000001,0.30561196300000004
ecoli_00433,4.1679526887,0.8793751775,-0.027297961000000003
ecoli_00434,4.1889268571,0.8950872765000001,-0.086313521
ecoli_00435,-1.677625992,-0.0620547095,0.23749544300000003
ecoli_00436,-1.3699370383,-0.011200640500000001,0.42203483300000005
ecoli_00437,1.9724489421,0.1481404735,0.06875389400000001
ecoli_00438,1.704903703,0.18259706750000002,0.12083432100000001
ecoli_00439,6.1121351627,1.2361523105,-0.035753444
ecoli_00440,5.590330229,1.2348101985,0.110043497
ecoli_00441,-2.1015210655,-0.1453923425,0.129309161
ecoli_00442,-2.4529466266,-0.49310908350000004,0.251086443
ecoli_00443,1.3859674467,0.060807584500000005,-0.022647861000000002
ecoli_00444,1.2364399305,0.1493636065,-0.007290675000000001
ecoli_00445,4.3776266299,1.1045353485,0.039920518
ecoli_00446,4.7607133429,1.1871699255000001,0.206041613
ecoli_00447,-2.2254405806,-0.5644582205,0.426042593
ecoli_00448,-2.0334558642,-0.22417190350000002,0.345369843
ecoli_00449,-2.8819673109,-0.053596502500000004,0.413744223
ecoli_00450,-2.8784090575,-0.0057049765,0.374689043
ecoli_00451,-2.3129368228000002,-0.3451415355,0.208151253
ecoli_00452,-2.8348931816,-0.4792526985,0.291227723
ecoli_00453,-4.1526927583,-0.06366382250000001,0.35863981300000003
ecoli_00454,-4.261408309,-0.1544624195,0.29102474300000003
ecoli_00455,0.23683359480000002,0.7437192325,0.372321163
ecoli_00456,-0.1789404974,0.5084359685000001,0.554500683
ecoli_00457,-0.6235986076000001,0.4804118465,0.729717593
ecoli_00458,-0.8359590408,0.5542206235,0.8032040530000001
ecoli_00459,0.462340735,0.48800591050000003,0.699493633
ecoli_00460,0.47041391660000004,0.6701834045,0.8078232030000001
ecoli_00461,0.3544210002,0.6989608805,0.7253874130000001
ecoli_00462,0.5902418609,0.8826213385,0.8432000030000001
ecoli_00463,0.7844954728,0.1076174325,0.45295403300000003
ecoli_00464,0.9014645228,-0.1285969995,0.513648663
ecoli_00465,1.9357821423,-0.6895845355,-1.00432669
ecoli_00466,1.9750590429,-0.6904493015000001,-1.132510871
ecoli_00467,2.4187238654,1.7517957575,0.905930643
ecoli_00468,2.5430829918,1.9217299955,0.882795573
ecoli_00469,1.5245093188,-0.6047700705,-1.207481932
ecoli_00470,1.5572021445000002,-0.8148444905000001,-1.260247428
ecoli_00471,0.07863241630000001,1.1079973675,1.209290043
ecoli_00472,0.23652973060000002,1.1165703315,1.196778413
ecoli_00473,1.3980912559,0.028244421500000002,0.560846033
ecoli_00474,1.0700512457,-0.0067975635,0.640789563
ecoli_00475,-2.4621219625,0.0371477255,1.046254113
ecoli_00476,-1.8349749102000001,0.1027515935,1.048489943
ecoli_00477,1.2909745732,1.6346312635,0.995224693
ecoli_00478,1.2038229862,1.6060361855,1.040602243
ecoli_00479,-3.5739683173,-0.4685328375,0.088105161
ecoli_00480,-3.440466364,-0.3259527535,0.12273579200000001
ecoli_00481,-3.8850793949,-0.4010509875,0.04519701
ecoli_00482,-4.3919025783,-0.2783838745,-0.003365355
ecoli_00483,-0.3006800035,0.3862368155,0.731063943
ecoli_00484,-0.2277830962,0.3534531715,0.757859213
ecoli_00485,-3.3858242419,-1.3133093525000001,-0.51730162
ecoli_00486,-3.6094885996,-1.7910156035,-0.48681598000000004
ecoli_00487,0.0921949973,1.2147345055,0.858421713
ecoli_00488,-0.1310162729,1.1122090235,0.9214160130000001
ecoli_00489,1.2731272814,0.5019838265000001,0.6655188230000001
ecoli_00490,1.0345745991,0.5578841825,0.700550933
ecoli_00491,5.517968314,2.3008372805,0.536767573
ecoli_00492,5.8105766032,2.3833824155,0.5696375730000001
ecoli_00493,1.7195123679000002,1.4885594465,0.833890483
ecoli_00494,1.9040686291000002,1.2869990545,0.8158754130000001
ecoli_00495,-4.2160046886,-0.4638165165,-0.04219238
ecoli_00496,-4.62912024,-0.5252538605,-0.041591509000000006
ecoli_00497,1.9800554304,-0.4811123285,-1.18682151
ecoli_00498,2.0338128567,-0.5697626095,-1.187464975
ecoli_00499,-4.320013116,-0.3612428675,-0.09970663
ecoli_00500,-4.5341507193,-0.5428448915,-0.12142913200000001
ecoli_00501,1.0798954992,1.0533199095,0.733850203
ecoli_00502,0.8759615867,0.7371891985,0.730520613
ecoli_00503,-1.7607534967,1.4032913985,0.575463063
ecoli_00504,-1.7342211739,1.4346968845,0.539484413
ecoli_00505,-0.1312421808,0.0731624285,0.9893765630000001
ecoli_00506,-0.24797130250000002,0.053204295500000005,1.092255943
ecoli_00507,-1.37262531,0.5109067755,0.649175273
ecoli_00508,-0.5329738758,0.31026261050000004,0.406217943
ecoli_00509,-0.5478859562,0.5257869845,0.574315623
ecoli_00510,-0.595306342,0.41498905550000004,0.6016396030000001
ecoli_00511,-3.5467133667,-1.5724638625,-0.395497808
ecoli_00512,-3.4554501506,-1.1957456415,-0.420119436
ecoli_00513,2.1280504677,-0.7240562125000001,-1.287916309
ecoli_00514,2.3164360968,-0.9233086755000001,-1.163147485
ecoli_00515,4.3298435713,1.8404625575,0.665530193
ecoli_00516,4.5318927783,1.8591913085,0.6831118230000001
ecoli_00517,4.9654910757,1.4740612485,0.040594261
ecoli_00518,4.9445943984,1.4036217575,0.219280403
ecoli_00519,0.7948428797,0.3906817855,1.110700303
ecoli_00520,1.8774102968,0.4492832235,0.843117993
ecoli_00521,1.488636563,0.6103037995,0.9049245530000001
ecoli_00522,0.9519162516,0.2248470405,1.048487963
ecoli_00523,1.2907129951,0.6857457425,0.7018120830000001
ecoli_00524,3.6317214995000002,0.7546355415,0.40668794300000005
ecoli_00525,3.5635768152000002,0.7133030875,0.36532405300000004
ecoli_00526,3.6254064449,0.7003387015,0.389190503
ecoli_00527,3.6016624607,0.7250532715,0.43728822300000003
ecoli_00528,1.1297285507,0.3914786615,-0.610562742
ecoli_00529,3.1924966418,0.5027297185,-0.773419076
ecoli_00530,1.4593383496,0.8582362005,0.051653856000000005
ecoli_00531,0.6451884301,0.26690054150000003,-0.9425002680000001
ecoli_00532,3.1372342397,1.0561373135,0.7026568830000001
ecoli_00533,3.215442907,1.1278966315,0.947477173
ecoli_00534,3.0723310849,1.1120048085,0.7939082030000001
ecoli_00535,2.908991081,1.0453937315,1.056964733
ecoli_00536,2.8945699699,0.3700086175,-0.24247490100000002
ecoli_00537,2.3083390392,0.6702048625,-0.20438087800000002
ecoli_00538,4.0443952128,0.2520583765,0.088597729
ecoli_00539,3.5383152432,0.33163957250000003,0.14973729300000002
ecoli_00540,4.7552588481,0.6566270025000001,-0.7757600000000001
ecoli_00541,4.9162446259,0.6815844625,-0.573824628
ecoli_00542,3.7885268329,0.9041126785,-0.910153037
ecoli_00543,2.7773351799,1.1101091015,-0.9544832510000001
ecoli_00544,5.4288929029,0.5964149585,-0.588176502
ecoli_00545,5.0605053888,0.47251809050000004,-0.8824148350000001
ecoli_00546,4.0145880334,1.7912084085000002,0.767703793
ecoli_00547,4.0846555934,1.6236332304999999,0.727341753
ecoli_00548,3.030476625,1.3483107324999999,0.616797033
ecoli_00549,3.1212773112,1.2189618285,0.8796841830000001
ecoli_00550,3.2249830055,1.1343061155,0.9722065830000001
ecoli_00551,3.0770177254,0.9829928855000001,1.096863553
ecoli_00552,2.8030399515,0.6547521575,0.40261139300000004
ecoli_00553,3.5863001762,0.7613642675000001,0.201186783
ecoli_00554,1.8951265522,1.0270429875,0.613315693
ecoli_00555,1.6400542367000002,0.8014558665,0.806008833
ecoli_00556,1.3227421945,0.9447976355000001,1.099164733
ecoli_00557,1.0992186626,1.1616040505,1.124829123
ecoli_00558,1.9790626856,1.2198561325,-0.037079376000000004
ecoli_00559,2.0480524992,1.2159847745,-0.11367244900000001
ecoli_00560,1.6786143183000002,1.1023951705,0.407816973
ecoli_00561,1.829002494,1.0009692295,0.321498873
ecoli_00562,-2.104259847,0.8242063625,0.963881143
ecoli_00563,-1.8056134218,0.6712073425,1.226371643
ecoli_00564,1.8069534793000002,0.4969919555,0.654686623
ecoli_00565,1.8584162955,0.7097696015,0.625724853
ecoli_00566,2.7047582231,0.8706454165,1.494979073
ecoli_00567,2.7726975954,1.0230622755,1.442336843
ecoli_00568,3.8678166373,0.6490841785,0.607936503
ecoli_00569,4.0697732172,0.8623539715,0.622877623
ecoli_00570,2.5229136034,0.1012302315,0.496195963
ecoli_00571,2.2871919905,0.3323554455,0.602191523
ecoli_00572,3.9405773745,1.2688208635,0.625901413
ecoli_00573,3.1296632947,0.7690962995,1.045357503
ecoli_00574,1.5559329703,0.2884784125,1.6003325529999999
ecoli_00575,1.8130368629,0.21774692750000002,1.598090103
ecoli_00576,2.2006675065,0.6652348955,0.982030343
ecoli_00577,1.5500082277,0.4956745625,1.277154773
ecoli_00578,1.5064836631,0.34853672550000003,1.232406513
ecoli_00579,2.815485105,0.1122932465,0.6953416530000001
ecoli_00580,3.3287802726,0.3060889015,1.004531303
ecoli_00581,2.2342498839,0.35828379250000003,0.830057743
ecoli_00582,-1.7328511377,-0.2252911195,0.46653734300000005
ecoli_00583,-0.6264967202,-0.1891885845,0.224964563
ecoli_00584,1.594623931,0.6782302075000001,1.323272493
ecoli_00585,0.9447128629,0.5566933595,1.432955703
ecoli_00586,4.4827916259,0.1940724755,0.225153443
ecoli_00587,4.2071550994,0.2081592155,0.48006017300000003
ecoli_00588,2.4746485513,-0.1831870855,0.43674846300000003
ecoli_00589,2.4092707746,-0.2561667825,0.46680216300000005
ecoli_00590,-1.4039785349,0.6252562065,0.390658013
ecoli_00591,-1.7217881427,0.7165185965,0.545242793
ecoli_00592,0.0242290862,-0.7370109665,0.982287223
ecoli_00593,0.7827966053000001,-0.2915041675,0.887445543
ecoli_00594,-0.7757218668,-0.2723386875,0.5704754430000001
ecoli_00595,0.3324222645,-0.6624600795000001,0.592155203
ecoli_00596,-0.4711294311,-0.37533054050000003,0.307201803
ecoli_00597,1.6499567525,0.41485537250000004,0.42239436300000005
ecoli_00598,-0.9894876373,-0.5268906525,0.6522730330000001
ecoli_00599,0.0729893251,-0.19667391350000002,0.25258847300000004
ecoli_00600,1.7213484913000001,1.2703120755000001,-0.387833971
ecoli_00601,4.0409469948,1.7387180115,-0.184451325
ecoli_00602,3.0950657497,1.4964619175,0.006036631000000001
ecoli_00603,3.5958847572,1.3829085165000001,0.018638846
ecoli_00604,1.7903693968,1.3343815935,0.231216303
ecoli_00605,3.2508189017999998,1.2489875335,-0.144563632
ecoli_00606,5.7721415889,2.1321610565,0.079864026
ecoli_00607,3.1771396212,2.1022186905,0.7592634930000001
ecoli_00608,6.5381843046,2.2259383755,0.17330999300000002
ecoli_00609,4.1387017784,2.3554979505,0.429255013
ecoli_00610,4.3798721196,2.1695072065,0.557660793
ecoli_00611,3.2776506815,1.9736441245,0.305956793
ecoli_00612,4.2614990289,2.9223086475,0.860010453
ecoli_00613,3.0812183992,2.3607272975,0.9657211630000001
ecoli_00614,3.0366417095,2.0336616205,0.8571940530000001
ecoli_00615,2.6368425279,2.5217236795,0.8164901330000001
ecoli_00616,1.8525216856000002,2.0470991455,1.026877023
ecoli_00617,2.0856121877,1.8585563415,0.8530044830000001
ecoli_00618,1.8281520512,0.1282899255,0.329227253
ecoli_00619,1.8120031206,-0.1442628565,0.307710333
ecoli_00620,-4.3408145437,0.1943098665,1.452259763
ecoli_00621,-3.9892777162,0.3387712715,1.438498573
ecoli_00622,0.8869681782000001,-0.0436053115,0.39244801300000004
ecoli_00623,0.7852100665,-0.026606544500000003,0.38625268300000004
ecoli_00624,2.7303051431,0.2540829645,0.406975843
ecoli_00625,2.8567285882,0.1362327025,0.42339976300000004
ecoli_00626,3.4487237538,-0.0741683345,0.19224848300000003
ecoli_00627,3.4384634202,-0.2928289275,0.130605479
ecoli_00628,3.6431826875,0.5777200875,0.529755863
ecoli_00629,3.8132879816000003,0.6472943365,0.603931893
ecoli_00630,1.960743855,0.0218553345,0.502758963
ecoli_00631,1.892211392,0.0462495115,0.5975511530000001
ecoli_00632,2.0381865235,0.33600627650000003,0.44156927300000004
ecoli_00633,2.263409092,0.2030231365,0.593116823
ecoli_00634,2.0290938403,0.40328480650000004,0.526768513
ecoli_00635,1.8357143825,0.4855924735,0.43985790300000005
ecoli_00636,0.8433622677,0.18106199850000002,0.525016043
ecoli_00637,0.2507489862,0.2721058645,0.7535511330000001
ecoli_00638,1.4102002947,0.0955657305,0.324298403
ecoli_00639,1.6358215585,0.41138702450000003,0.324672993
ecoli_00640,1.0684236707,0.3627719265,0.44124815300000003
ecoli_00641,1.1750618926,0.44055106250000003,0.327799773
ecoli_00642,0.7856601225000001,0.2073334665,0.45389948300000005
ecoli_00643,0.4468461602,0.4025571825,0.769870103
ecoli_00644,1.4487455953000001,0.3005547195,0.319938133
ecoli_00645,1.4643680097,0.27925164750000003,0.31512674300000004
ecoli_00646,1.0211122683,0.07727078650000001,0.310797363
ecoli_00647,1.0711986192,0.0413474475,0.447846893
ecoli_00648,2.5371225835,0.3509876025,0.307534513
ecoli_00649,2.4099613649,0.3257907055,0.222644383
ecoli_00650,2.0025978421,0.1122793145,0.341263333
ecoli_00651,2.2500612849,0.1412564735,0.27857460300000003
ecoli_00652,0.46868494990000004,0.3092128615,0.729185823
ecoli_00653,-0.48186194050000003,0.3675673695,0.851554463
ecoli_00654,3.0236011789,0.20844176150000002,0.358384973
ecoli_00655,2.4783155327,0.0785738425,0.436830013
ecoli_00656,0.4597439768,0.0040169725,0.303904393
ecoli_00657,0.4964551408,-0.0175756915,0.315796993
ecoli_00658,2.5499350813,-0.0317924455,0.05462642
ecoli_00659,2.6029550872,-0.017003788500000002,0.23617991300000002
ecoli_00660,1.6092934646,0.31456219350000003,0.708976563
ecoli_00661,1.906559724,0.23822561350000002,0.661218473
ecoli_00662,2.422673891,0.19658785650000002,0.188410083
ecoli_00663,2.8930391974000003,0.0472099535,0.048706611000000004
ecoli_00664,2.9012322049,0.2206826695,0.450496543
ecoli_00665,2.6658610823,0.36467212450000003,0.38589769300000004
ecoli_00666,1.6528526439,0.0898388125,0.383639033
ecoli_00667,2.5296487164,0.3468535995,0.653379393
ecoli_00668,1.7683817202,0.7583933115,0.507616873
ecoli_00669,-0.2460284134,-0.028162272500000002,0.580596903
ecoli_00670,1.7821695455,0.3386493595,0.525567793
ecoli_00671,1.8565361494000001,0.22415287150000002,0.541530923
ecoli_00672,-0.5153166777,-0.7378194635,-0.3459771
ecoli_00673,0.0884923859,-0.0056261895,0.026489270000000002
ecoli_00674,2.845017187,0.3783389425,-0.10757295
ecoli_00675,2.7445308685,0.5260908585,-0.092380891
ecoli_00676,2.1884897942,0.19819449150000001,0.31963151300000003
ecoli_00677,2.2663642509,0.23157584150000002,0.29391968300000004
ecoli_00678,-1.1523128108,0.043051636500000004,0.686319663
ecoli_00679,-2.2249545811,0.0323688035,0.6933763230000001
ecoli_00680,1.9669518083000002,0.47102646950000004,-0.030107003
ecoli_00681,1.9272722081,0.4345128925,0.15281107300000002
ecoli_00682,2.0136655079,0.2642954415,0.448557103
ecoli_00683,1.8424115652,0.38124184850000004,0.464314863
ecoli_00684,2.3297697217,0.1501409655,0.296624173
ecoli_00685,2.2242368604,0.0499112835,0.38201686300000004
ecoli_00686,2.9895513448,0.8849940435,-0.100263604
ecoli_00687,2.8835960639,0.7822885695,0.082263955
ecoli_00688,1.7518887967999999,-0.029808992500000003,0.068137152
ecoli_00689,1.8098454535,-0.0429684615,0.008882816
ecoli_00690,0.3262516109,-0.0397671095,0.452268993
ecoli_00691,0.0550429705,0.0106469135,0.516558493
ecoli_00692,0.7749536103,0.08039916350000001,0.670868723
ecoli_00693,0.9701489940000001,0.1032906435,0.6748039730000001
ecoli_00694,1.9896543755,0.7188552345,0.764061093
ecoli_00695,3.150461818,1.0995219905,0.521421413
ecoli_00696,0.5309785794,0.0690023055,0.8270174130000001
ecoli_00697,0.5811617524,0.1120713205,0.6395325230000001
ecoli_00698,2.7076754597,0.38608746650000003,0.16358693300000002
ecoli_00699,3.1432511628,0.5767545935,0.07451194300000001
ecoli_00700,3.0194841402,0.0217363545,0.087983618
ecoli_00701,2.6740252623,0.2825317245,0.171146073
ecoli_00702,1.2641166169,0.2371122225,0.30755714300000003
ecoli_00703,1.4592651382000001,0.5944299855,0.43504015300000004
ecoli_00704,1.1345261363999999,0.11469177650000001,0.333583893
ecoli_00705,0.8605834095,0.1227311995,0.403870763
ecoli_00706,2.4349177148,0.5604961935,0.157244413
ecoli_00707,2.7051253511,0.29347520650000003,0.06503750800000001
ecoli_00708,2.3999566936,0.0786065325,0.18900217300000002
ecoli_00709,1.7676266296,0.2360982295,0.430522603
ecoli_00710,3.0493911161,0.5770035315,0.20759201300000002
ecoli_00711,3.1581539375,0.45079301450000003,0.325140303
ecoli_00712,1.8472250307,0.1581158055,0.423739103
ecoli_00713,1.8852408373,0.1088687695,0.44374538300000005
ecoli_00714,-0.3222335009,0.4129561305,0.547181673
ecoli_00715,0.396114725,0.7163042605000001,0.433431683
ecoli_00716,3.1256179629,-0.0969831195,0.10431546100000001
ecoli_00717,2.6661860078,0.1471958565,0.212229043
ecoli_00718,3.0230333497,-0.055430308500000004,0.14875797300000002
ecoli_00719,3.3690161449,0.40111786650000003,0.21173196300000002
ecoli_00720,3.1942217777,0.09015709150000001,0.24320085300000002
ecoli_00721,2.9523264325,0.0628212655,0.21966280300000002
ecoli_00722,3.1330600491,0.1819835925,0.6099491930000001
ecoli_00723,3.4187851035,0.1853213815,0.5151660730000001
ecoli_00724,0.9701554581,0.1584495735,0.087196909
ecoli_00725,-0.2861508323,0.0160585765,0.47036157300000003
ecoli_00727,-0.9449694563000001,0.1601234835,0.645027843
ecoli_00728,1.3420546340000001,0.0226229195,0.257702043
ecoli_00729,0.8075631435,0.15519863750000001,0.527121343
ecoli_00730,2.0901271022,-0.40967582150000004,0.02567041
ecoli_00731,1.6271488903,-0.09176189650000001,0.149264913
ecoli_00732,1.5537484579,-0.19479393250000002,0.23104943300000003
ecoli_00733,1.5626160204000001,-0.3685767975,0.264446703
ecoli_00734,1.3442287328,0.3201884445,0.491011093
ecoli_00735,4.0980158442,0.1718919365,0.40659345300000005
ecoli_00736,2.0342306701,0.5279197775,0.629358233
ecoli_00737,5.0887838864,0.2968041575,0.41980537300000004
ecoli_00738,4.5120993472,0.6840655695,0.725253033
ecoli_00739,3.8009352144,-0.0367348395,0.29002768300000004
ecoli_00740,3.0489816285,0.4845939685,0.6440838830000001
ecoli_00741,0.0086863835,0.4808667285,0.8479485130000001
ecoli_00742,-1.2409341341,0.3291341215,0.829896053
ecoli_00743,0.6477608174,0.1508509835,0.544071473
ecoli_00744,0.5705873855,0.3269851795,0.5592394930000001
ecoli_00745,1.3945011553,-0.1180237135,0.47991167300000004
ecoli_00746,1.0182820238999999,0.20917161750000002,0.556417913
ecoli_00747,1.7306725137,0.4169320845,0.493899293
ecoli_00748,1.8723488208,-0.0184285335,0.485328093
ecoli_00749,3.5398632822,0.6769379835,0.464496883
ecoli_00750,2.7687760283,0.21174619150000001,0.649161093
ecoli_00751,-1.0795160856,0.2369600645,0.32947587300000003
ecoli_00752,-1.7075781944,0.08900440750000001,0.296778353
ecoli_00753,5.8218236854,1.1584855505,0.201890953
ecoli_00754,6.0122728105,1.1650315085,0.275129713
ecoli_00755,-3.6361917214,-0.7110034515,-0.445342181
ecoli_00756,-3.940486267,-0.6020311895,-0.14552193800000002
ecoli_00757,6.7526830265,1.2308951085,0.420678743
ecoli_00758,7.0661347408,1.3969095875,0.387503033
ecoli_00759,0.1040645884,-0.3343917005,0.515541103
ecoli_00760,-0.2458807197,-0.0277715195,0.419079603
ecoli_00761,3.3873346946,0.35587891850000003,0.113228532
ecoli_00762,3.2401647888,0.2137215185,0.145492598
ecoli_00763,3.2129403318,0.2587929925,0.057324061
ecoli_00764,3.6642620836,0.5667920885000001,0.051602317
ecoli_00765,3.1524756038,0.1408817115,0.047017895000000004
ecoli_00766,2.9358357199,0.2344393645,0.07806117700000001
ecoli_00767,1.1719761952,0.5848408475,0.554945433
ecoli_00768,1.8604435056000002,0.38812932850000004,0.648474443
ecoli_00769,0.42036735210000004,0.2851046485,0.5753141230000001
ecoli_00770,0.15413793280000002,0.4654701745,0.5862271530000001
ecoli_00771,2.8390749626,0.8691012945000001,0.693161793
ecoli_00772,2.8104442135000003,0.7075432825,0.48257620300000004
ecoli_00773,0.5088664778,0.23488189550000002,0.44486670300000003
ecoli_00774,0.44109760280000004,0.2586305795,0.424267453
ecoli_00775,-1.1271681041,0.5163140465,0.227203863
ecoli_00776,-1.0866273186,0.4622433965,0.196128253
ecoli_00777,3.3474051736,0.5655813385,0.152688973
ecoli_00778,3.2605339657,0.6343057065000001,0.12606668000000001
ecoli_00779,1.1829876849,0.9211393235,0.7941495230000001
ecoli_00780,1.5246680923,0.9130234335,0.815270033
ecoli_00781,1.9729003677999999,0.8632643285,0.338840073
ecoli_00782,1.9208605081,0.7146981745000001,0.323054463
ecoli_00783,0.8791558932,0.9139875755,0.432644723
ecoli_00784,0.26028607930000003,0.6123607935000001,0.485480993
ecoli_00785,3.2635972423,0.6456558585000001,0.300746703
ecoli_00786,3.1178360706,0.6010012225,0.34624546300000003
ecoli_00787,2.700532052,0.7024049395,0.608588733
ecoli_00788,2.3390448419,0.5387818245,0.557231563
ecoli_00789,2.6869816793,0.6088919895,0.430531873
ecoli_00790,3.0592526314,0.5861798445,0.47473322300000004
ecoli_00791,0.7057778516000001,0.3256091285,0.475017483
ecoli_00792,-0.144349722,0.5211661575000001,0.709374983
ecoli_00793,2.5637729877,0.7437294285,0.42960406300000004
ecoli_00794,2.5936592437,0.5652271005,0.444629313
ecoli_00795,1.4592150461,0.6704316455,0.650228023
ecoli_00796,1.7132434499,0.7068201955,0.7174304530000001
ecoli_00797,2.8799815266,0.1268340085,-0.41595584700000005
ecoli_00798,2.3902606696,0.35831974850000003,0.229595813
ecoli_00799,1.9105370299,-0.0549654315,-0.53031891
ecoli_00800,1.6867935762,0.3342936305,-0.264506101
ecoli_00818,-0.5087383657,-0.0023178455,0.207994233
ecoli_00819,-0.23384913910000002,0.009672818500000001,0.253845453
ecoli_00820,0.10467412620000001,0.0796774995,0.49687887300000005
ecoli_00821,-0.0260381625,-0.0399513465,0.5496294230000001
ecoli_00822,-1.1790711222999999,-0.2556661535,0.326151603
ecoli_00823,-0.9904599503,-0.12019787850000001,0.395503043
ecoli_00824,-0.7133310744,0.044134952500000005,0.20829614300000002
ecoli_00825,-0.5064205585,-0.0992118865,0.37606821300000004
ecoli_00826,-0.7825401201000001,0.0415909915,0.459934233
ecoli_00827,-1.0149045979,-0.09600243950000001,0.517486403
ecoli_00828,1.1101899702,0.23629478850000002,0.28184425300000004
ecoli_00829,0.8590970845,0.12451582350000001,0.281401713
ecoli_00830,-0.6851218099,0.0523492735,0.510756223
ecoli_00831,-0.6620197575,0.1067918395,0.523190413
ecoli_00832,-2.868754459,0.0120451915,0.48724811300000004
ecoli_00833,-4.1852551438,-0.3971939115,0.21544195300000002
ecoli_00834,-0.3728259239,0.10076807950000001,0.456262873
ecoli_00835,-0.8650386561000001,0.2905537865,0.5116651830000001
ecoli_00836,-0.5468900052,0.0383232155,0.560872303
ecoli_00837,-0.44022353820000004,0.2667665325,0.553273863
ecoli_00838,-0.8507525089,0.2490911515,0.778064203
ecoli_00839,-1.0655574161999999,0.10734842650000001,0.7423117130000001
ecoli_00840,-1.5991318292,0.18700837550000002,0.615049543
ecoli_00841,-1.2806466704,0.035945687500000004,0.6014201330000001
ecoli_00842,-0.6158598326,-0.0383863975,0.47916943300000003
ecoli_00843,-0.7226578455,0.35662415350000004,0.424966693
ecoli_00844,-0.6812606710000001,0.0839444535,0.439007113
ecoli_00845,-0.8588640529,0.0337393505,0.623551333
