,A,YgeV
minicoli__W3110_Fe_starve__2,-3.106438627206189,0.1768507275620892
minicoli__W3110_LB__1,0.8049654079404611,3.4739224680256173
minicoli__W3110_LB__2,0.2196267948124819,3.3634328478947824
minicoli__W3110_N_starve__1,-0.1175181777981872,0.1136143179106881
minicoli__W3110_N_starve__2,0.3729256641735342,-0.05287476010585124
minicoli__W3110_osm__1,-0.347529977438571,0.9420928577370216
minicoli__W3110_osm__2,-0.7205239687922891,1.0453455938044791
minicoli__W3110_ph5__1,-2.4455735822987767,-0.04669914362679295
minicoli__W3110_ph5__2,-2.6497973580695064,-0.2393779971678547
minicoli__W3110_pyr__1,-0.8536984178426279,1.4633976771426165
minicoli__W3110_pyr__2,-1.366553372202678,1.2795342024238527
minicoli__W3110_sorb__1,1.4768417250981287,2.24641629045822
minicoli__W3110_sorb__2,1.5887113683207974,2.3858951463359483
minicoli__W3110_urid__1,-0.8722516047333823,2.2563973318448776
minicoli__W3110_urid__2,-0.8369987647875083,1.8272944493886063
minicoli__W3110_WT_glc__1,-0.2729899401644898,0.31235139964859604
minicoli__W3110_WT_glc__2,-0.499994688736937,0.4896167320888183
minicoli__W3110_WT_osm__1,-0.3347068688514836,0.6909679603308896
minicoli__W3110_WT_osm__2,-0.2330665212180306,0.8795685635468957
eep__BOP27__1,-0.983423151611648,-0.324350791103464
eep__BOP27__2,-0.7315787139038106,-0.30306653731047106
eep__BOP1000__1,-0.3603103397323597,-0.5506548879341477
eep__BOP1000__2,-0.2366965080984483,-0.6539891300303422
eep__BOP27_ndh-cydB-appC__1,-1.4148034744074909,-0.036759847366597764
eep__BOP27_ndh-cydB-appC__2,-1.3977070242443017,-0.16966152051114314
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.3691429194331985,0.7032321840025912
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.8777353588260632,1.6506068633901414
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.6059076626213951,0.7349176274033726
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,1.1416843196291315,1.9496775922574043
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.0040144592680684,0.6986411641066339
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.5099300085997533,2.6812745281482524
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.075581398579005,-0.25522293069532154
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.1765582348966173,0.21501329886804887
eep__BOP27_nuoB-cydB-appC__1,-1.4588949432496827,0.3217048205880384
eep__BOP27_nuoB-cydB-appC__2,-1.4798036251240403,0.2934467879415279
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.7885522545882582,0.6859409439703454
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.359434618941149,0.9087922111869776
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.1095157254877827,1.600475056789799
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.4596561458486769,1.6603683850787556
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.714963420619086,2.770629834877448
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.0218964544817817,2.5064719637648825
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.0482225742994666,2.64006163152127
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.9394171512588037,2.473677165844694
eep__BOP27_ndh-cyoB__1,0.7075055722232427,0.5050953243567653
eep__BOP27_ndh-cyoB__2,0.4872128655334906,0.6853684876258623
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.0446098323135602,1.3507381192439123
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.5802254025510863,1.7984843912067214
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.4007575076444747,4.6412306179318605
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,0.2763584923931405,5.127769452908716
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.1969801826360645,4.187410399369148
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-0.3607606544299765,4.611342909172742
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,0.2659544227720506,4.139461197424455
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.3736411081950519,4.6140831618712586
eep__BOP27_nuoB-cyoB__1,0.4076768610298737,0.6136570371479757
eep__BOP27_nuoB-cyoB__2,0.3233463210511306,0.5100935649367466
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.082908856132287,0.969295762596056
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.367052801991164,1.157272815536678
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.4792622496472652,1.8724025243583984
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.5308430414102105,2.329964947368073
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.8240488252437198,2.8486402816074934
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.2262812609615767,2.7635280074983215
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.0601453839256742,2.424625519133915
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.0892298323535774,2.3845403570565704
eep__BOP27_ndh-cydB__1,3.335239994480266,1.3580678975211784
eep__BOP27_ndh-cydB__2,3.3626568043008285,1.850517556290564
eep__BOP27_nuoB-cydB__1,2.7571926048976945,0.9024307504503328
eep__BOP27_nuoB-cydB__2,0.750998406086714,0.5392732103951832
DDB2__PD-005_BW25113_Batch_6h__1,0.4514881788933634,-0.17261135086062884
DDB2__PD-005_BW25113_Batch_6h__2,0.1550748187878768,-0.4289948908353121
DDB2__PD-003_BW25113_Batch_9h__1,-0.5665064780346718,-0.3285195758877091
DDB2__PD-003_BW25113_Batch_9h__2,-0.1625983194912746,-0.41327779707837703
DDB2__PD-003_BW25113_Fed-batch_6h__1,6.397753456232047,3.7705536047650363
DDB2__PD-003_BW25113_Fed-batch_6h__2,7.202811247116268,3.968188607930897
DDB2__PD-005_BW25113_Fed-batch_6h__1,3.762311423193481,3.373727891446781
DDB2__PD-005_BW25113_Fed-batch_6h__2,5.424745478243601,3.2385965457403003
DDB2__PD-005_BW25113_Fed-batch_6h__3,6.223816457732271,3.7333971479793178
DDB2__PD-005_BW25113_Fed-batch_15h__1,2.740212079453934,3.482206219602067
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.0311614268901952,3.4455491673405776
DDB2__PD-003_BW25113_Fed-batch_21h__1,2.61184997713927,3.964094020530341
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.6467595141057934,4.0520521615623935
DDB2__PD-004_del-basS_Batch_6h__1,-0.1377163936580084,-0.2176797000896076
DDB2__PD-004_del-basS_Batch_6h__2,0.0182623447886004,0.35861192257572183
DDB2__PD-004_del-basS_Fed-batch_6h__1,7.87399855338681,4.098095647551468
DDB2__PD-004_del-basS_Fed-batch_6h__2,8.59142496055781,4.142210610222875
DDB2__PD-004_del-basS_Fed-batch_15h__1,3.903022996940438,3.893890485239037
DDB2__PD-004_del-basS_Fed-batch_15h__2,4.350436269622243,3.891048213963282
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.6730260965335824,-0.5562630150021
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.3647213503787239,-0.31808539051544704
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,5.117753238050413,3.9005424471394936
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.9357151594743,3.484527436594536
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.766150069831218,3.747827875414752
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,3.46599485339637,3.8588201516768335
DDB2__PD-005_del-phoB_Batch_6h__1,-1.0821350912019607,-0.9507675013974628
DDB2__PD-005_del-phoB_Batch_6h__2,-0.6431747661767667,-0.1593440304764382
DDB2__PD-005_del-phoB_Batch_6h__3,0.4975848684176538,-0.19457343105171046
DDB2__PD-003_del-phoB_Batch_9h__1,0.3685956490992479,-0.7085863716303993
DDB2__PD-003_del-phoB_Batch_9h__2,-1.4756295610355643,-1.0151082155263664
DDB2__PD-003_del-phoB_Fed-batch_6h__1,6.783751748437799,3.88097258714655
DDB2__PD-003_del-phoB_Fed-batch_6h__2,8.266308409661523,3.73983130075696
DDB2__PD-005_del-phoB_Fed-batch_6h__1,9.166862573259287,3.1423519579560084
DDB2__PD-005_del-phoB_Fed-batch_6h__2,7.627701014690952,3.794324201892444
DDB2__PD-005_del-phoB_Fed-batch_15h__1,2.2421425148781884,3.4595600282999444
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.910639540149432,3.531117212799563
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.0662144179682365,4.015245315672928
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.3042310011493363,3.964996086043193
DDB2__PD-004_del-qseB_Batch_6h__1,-0.7518361333470251,0.03249947835245015
DDB2__PD-004_del-qseB_Fed-batch_6h__1,3.9126106147321127,3.568689530216925
DDB2__PD-004_del-qseB_Fed-batch_6h__2,2.4694176182837224,3.844051740733687
DDB2__PD-004_del-qseB_Fed-batch_15h__1,3.508752481782665,3.769454902441352
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.645014408287322,3.60790485087894
DDB2__PD-004_del-qseC_Batch_6h__1,-1.0950799195258698,-0.12890812875493873
DDB2__PD-004_del-qseC_Batch_6h__2,-1.5237817555576274,-0.010261529638988964
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.4271438146528816,3.4331705804264803
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.846352916368573,3.4701342806960462
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.778946316400982,3.749640387226076
DDB2__PD-004_del-qseC_Fed-batch_15h__2,4.161603501075535,3.910280253705469
DDB2__PD-005_del-qseF_Batch_6h__1,-0.7297297703803085,-0.4248774280045633
DDB2__PD-005_del-qseF_Batch_6h__2,-1.03823082566971,-0.19830995025907106
DDB2__PD-003_del-qseF_Batch_6h__1,-1.1976872913137258,-0.02105106808787172
DDB2__PD-003_del-qseF_Batch_6h__2,-0.4339257769112343,0.03520131264804372
DDB2__PD-003_del-qseF_Fed-batch_6h__1,6.772653985420668,3.857594345883325
DDB2__PD-003_del-qseF_Fed-batch_6h__2,6.214580795194647,3.867268413115518
DDB2__PD-005_del-qseF_Fed-batch_6h__1,6.722477901639902,3.7715794099413222
DDB2__PD-005_del-qseF_Fed-batch_6h__2,6.005975095686481,3.7287209132803785
DDB2__PD-005_del-qseF_Fed-batch_6h__3,6.491723094857536,4.02249888037168
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.8435267963346824,3.4519762896683033
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.6119786104941314,3.4188109038335948
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.664415148925118,4.12959927145324
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.836792029788473,3.960513875455693
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.9017115473676114,0.1084363736527978
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.0193871598347384,0.09391504916021988
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-0.0156556810099509,0.13179609281336854
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,5.717475513156001,3.6864313169624823
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,5.250593863015167,3.6861117543300037
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.354273826425766,3.1936344543192363
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.7435988590897464,3.3928991978073686
DDB3__PD-009_del-arcA_Batch_6h__1,0.0331957786951073,-0.6265137566078915
DDB3__PD-009_del-arcA_Batch_6h__2,-0.5064673174718163,-0.7758405780087192
DDB3__PD-009_del-arcA_Fed-batch_6h__1,3.499846883162993,3.1281381217895485
DDB3__PD-009_del-arcA_Fed-batch_6h__2,2.162633201678536,3.1329816059218216
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.975730314485963,3.2527197530568444
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.41681334050046,3.212464808346597
DDB3__PD-006_del-baeR_Batch_12h__1,-0.3025680289283062,-0.4796366138155257
DDB3__PD-006_del-baeR_Batch_12h__2,-0.7377831538143979,-0.1920595134673051
DDB3__PD-009_del-baeR_Batch_12h__1,-0.2119437042966909,-0.02424829165048381
DDB3__PD-009_del-baeR_Batch_12h__2,-1.1691449645182606,-0.4431552385071376
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-0.3892796261400497,0.26177634604181543
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-0.3779999385805191,0.11979701648040343
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.4521863735282992,3.007231591703815
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.98924207538009,3.0129390303254637
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.1212611706639248,2.1841785624810743
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.4782707307149756,0.08608588355541835
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.598249011721604,-0.5354888092218615
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.999558132673385,3.056172641525253
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,7.11284653264017,3.951882936488372
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,6.2048722672866425,3.7745477684232127
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.674868785817276,3.5248759458126484
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.5623460764139145,3.694156879299991
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.4414796349029534,-0.2016869300951476
DDB3__PD-009_del-lsrK_Batch_6h__2,0.0995196683680209,-0.429331256468608
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,5.418218660556826,3.677051472537581
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.349572671523469,2.678177117449384
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,2.1143915138449363,3.6407503165304993
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.7121403205621737,2.943168027983237
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.898640030865246,3.5187295596881314
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.6794420299078915,-0.1423688980353317
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.9284316071157028,0.07491614380225364
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,7.543390831009436,3.7988068564149566
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,6.708843561974203,3.339709152806256
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,2.379250228574234,3.396230417553016
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.9855935002069705,3.4684265851301346
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,2.9269036944062456,3.511770190386973
DDB3__PD-009_del-luxS_Batch_6h__1,-0.1288073247245398,-1.063143929012497
DDB3__PD-009_del-luxS_Batch_6h__2,-0.894721591129738,-0.4485292940807479
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.6440798995955024,2.600843742539757
DDB3__PD-009_del-luxS_Fed-batch_6h__2,5.044614623425903,3.482301870536848
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.6813736063409717,3.2252491900661697
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.6306056650884874,3.1881471245981436
DDB3__PD-006_del-rpoS_Batch_9h__1,0.4422986748325977,0.4811885905869517
DDB3__PD-006_del-rpoS_Batch_9h__2,0.364984498767776,0.36801021097552855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,1.34576390666816,2.2479625351176398
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,1.0033162193029437,2.098209715432408
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-0.4158098919113128,2.1841877974925827
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.5256225603959688,1.9481988607068252
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.964578188012728,1.9523660615965939
DDB3__PD-009_del-tnaA_Batch_6h__1,0.6168097148666964,-0.4815692335887874
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,6.683682915147309,3.6547442669599146
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.042844384231361,3.70567611820614
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.0960854792337025,3.4513703985823914
