,A,LsrR,RpoS,Crp
ecoli_00417,-0.1032760818,-0.0587875145,-1.9839582040000001,-0.056768665
ecoli_00418,-0.3916877756,0.0033893725,-1.9168988690000002,-0.10699186200000001
ecoli_00419,-0.5236957063000001,-0.11346764150000001,-1.9041362620000002,-0.007091699000000001
ecoli_00420,0.041875318200000004,-0.0042065505000000005,-1.896623705,-0.044047578000000004
ecoli_00421,0.6645815694,0.3909795895,-1.426807011,0.07381628
ecoli_00422,0.311708348,0.4490960665,-1.401286403,0.140506256
ecoli_00423,-0.7521611675000001,-0.1151312885,-1.486259717,0.119931675
ecoli_00424,-0.5405314592,-0.0919360245,-1.602807011,0.10594186400000001
ecoli_00425,-0.5548709791,-0.4881218385,-1.7950013550000001,0.057352916000000004
ecoli_00426,-0.8400309528000001,-0.1982390035,-1.947474307,0.174084083
ecoli_00427,-0.2046787229,0.0257323055,-1.652567464,-0.07088768
ecoli_00428,-0.700003146,-0.20891787050000002,-1.6748199380000002,0.028525377
ecoli_00429,0.0215811184,0.0357706075,-1.497790775,0.032825572000000004
ecoli_00430,0.179075166,0.0763714515,-1.530303604,0.037217243000000004
ecoli_00431,0.890901848,0.5794871935,-1.164812891,0.286125693
ecoli_00432,1.7667294944,0.8368446065,-0.989517818,0.30561196300000004
ecoli_00433,1.317578297,0.6400962575,-0.86014164,-0.027297961000000003
ecoli_00434,1.0845648718,0.49789938050000004,-0.837791747,-0.086313521
ecoli_00435,-0.1483438364,-0.15246239150000002,-1.386495954,0.23749544300000003
ecoli_00436,-0.2470852388,-0.0769816775,-1.402138782,0.42203483300000005
ecoli_00437,0.36366636220000004,-0.0391729695,-1.471664917,0.06875389400000001
ecoli_00438,0.1096524316,-0.1267363495,-1.549020217,0.12083432100000001
ecoli_00439,1.1683168423,0.5649193595,-0.9616132070000001,-0.035753444
ecoli_00440,1.3197904267,0.5309764605,-0.951745735,0.110043497
ecoli_00441,-0.1706381824,-0.0570583325,-1.531300938,0.129309161
ecoli_00442,-0.2689513759,-0.07241428450000001,-1.634359187,0.251086443
ecoli_00443,-0.3185429208,-0.23386745750000001,-1.565068318,-0.022647861000000002
ecoli_00444,-0.2976882475,-0.1000121065,-1.614135088,-0.007290675000000001
ecoli_00445,0.5823976790000001,0.7730941425000001,-1.248922181,0.039920518
ecoli_00446,0.8190092816000001,0.1459413655,-1.155512192,0.206041613
ecoli_00447,-0.3282948167,0.8242144915,0.545286652,0.426042593
ecoli_00448,-0.4394578639,0.5872304265,0.418927092,0.345369843
ecoli_00449,0.1335776524,0.6728401785,1.5375000920000002,0.413744223
ecoli_00450,0.1829448303,0.7258676365000001,1.406942552,0.374689043
ecoli_00451,0.09203237510000001,0.3618820105,0.550614182,0.208151253
ecoli_00452,0.2458067988,0.5838195815,0.5427596720000001,0.291227723
ecoli_00453,0.5652281392,1.0174184885,0.892385662,0.35863981300000003
ecoli_00454,0.1568072884,0.4569787655,1.6646909220000001,0.29102474300000003
ecoli_00455,1.0898191321,0.5165188735,0.14008757600000002,0.372321163
ecoli_00456,1.0260150093,0.3076386235,0.317528992,0.554500683
ecoli_00457,0.7519737765000001,0.5831473245000001,0.572097892,0.729717593
ecoli_00458,0.9694712483000001,0.4581105415,0.664503352,0.8032040530000001
ecoli_00459,0.6895748217000001,0.7272324905,0.45651683200000004,0.699493633
ecoli_00460,0.8388424641000001,0.6224870265,0.48580563200000004,0.8078232030000001
ecoli_00461,6.5319574068,2.7026650715000002,-0.366068699,0.7253874130000001
ecoli_00462,6.5535952421,2.9199738025,-0.18654836400000002,0.8432000030000001
ecoli_00463,7.9240255842,1.8246253125,1.7351000920000001,0.45295403300000003
ecoli_00464,7.894059419,1.7941486215,1.686986762,0.513648663
ecoli_00465,20.4638721782,4.7882729875,1.4074916320000002,-1.00432669
ecoli_00466,20.8822119899,4.7546156305,1.352980122,-1.132510871
ecoli_00467,2.207216828,1.6469009325,-0.6825328420000001,0.905930643
ecoli_00468,2.1816770839,1.5017351495,-0.726716694,0.882795573
ecoli_00469,19.8271402648,4.4303643525,1.308905382,-1.207481932
ecoli_00470,19.4456209208,4.4268808195,1.2243911920000001,-1.260247428
ecoli_00471,5.9899155601,2.6185559145,-1.103766331,1.209290043
ecoli_00472,5.8993941836,2.8150092635,-1.097200214,1.196778413
ecoli_00473,6.8257639218,1.6010967025,1.589736432,0.560846033
ecoli_00474,7.2145914205,1.5572541075,1.709398122,0.640789563
ecoli_00475,0.0555553581,-0.1752792595,1.261222212,1.046254113
ecoli_00476,0.7045074315000001,0.2937188835,1.344198652,1.048489943
ecoli_00477,1.9170136124,1.3953728635,-0.045943153,0.995224693
ecoli_00478,1.9740848197,1.2644107785,-0.080519901,1.040602243
ecoli_00479,1.1100058393,0.5432472305,2.143029202,0.088105161
ecoli_00480,0.9665197585,0.5060262525,2.130364142,0.12273579200000001
ecoli_00481,0.4430112959,0.2955128455,1.9626137520000002,0.04519701
ecoli_00482,0.7634442729,0.5057717885,1.923137492,-0.003365355
ecoli_00483,0.215675052,0.5999571015,1.017683462,0.731063943
ecoli_00484,0.13352876460000002,0.6080709585,0.9924556320000001,0.757859213
ecoli_00485,-1.00537513,-0.7339354495,0.381978592,-0.51730162
ecoli_00486,-1.042539159,-0.7477687655,0.378607332,-0.48681598000000004
ecoli_00487,6.4018512906,2.1066436565,0.602795022,0.858421713
ecoli_00488,6.8212218319,2.2027909355,0.6368650020000001,0.9214160130000001
ecoli_00489,3.6240180602,1.0113415395,1.367672302,0.6655188230000001
ecoli_00490,2.7647120508,1.0757934415000001,1.439483182,0.700550933
ecoli_00491,2.1989822648,1.7397993915,0.325799862,0.536767573
ecoli_00492,2.1584218073,1.6371464945,0.39428292200000004,0.5696375730000001
ecoli_00493,0.9398680915000001,1.1040319545,1.110020682,0.833890483
ecoli_00494,0.9653774837,1.0398846825,1.140191742,0.8158754130000001
ecoli_00495,1.6378439869,0.2964444525,1.650929632,-0.04219238
ecoli_00496,1.5715683635,0.4038339165,1.5050050220000002,-0.041591509000000006
ecoli_00497,21.1327793335,5.1450040685,1.405993702,-1.18682151
ecoli_00498,21.0613216624,5.1157297495,1.369863552,-1.187464975
ecoli_00499,0.2984706158,0.2750208735,1.9654553520000002,-0.09970663
ecoli_00500,0.35685193600000004,0.1610464235,1.955990402,-0.12142913200000001
ecoli_00501,2.515635627,1.3432117475,0.9521508320000001,0.733850203
ecoli_00502,2.8410298487,1.6939813135000001,1.044374912,0.730520613
ecoli_00503,7.4459662609,2.3852872595,1.2274404620000001,0.575463063
ecoli_00504,7.2492336207,2.5301727915,1.175064452,0.539484413
ecoli_00505,1.8827443244,0.8556885805000001,0.8492971020000001,0.9893765630000001
ecoli_00506,1.552820337,0.7463100165000001,0.8937301820000001,1.092255943
ecoli_00507,1.2801111406,0.6610920755,0.47077431200000003,0.649175273
ecoli_00508,0.9413953021,0.6749186745,0.35456234200000003,0.406217943
ecoli_00509,0.7741351599,0.7108843225,0.548405402,0.574315623
ecoli_00510,0.6037190172,0.6851296915,0.47028348200000003,0.6016396030000001
ecoli_00511,-1.1636934247,-0.32652794350000003,0.09293588900000001,-0.395497808
ecoli_00512,-1.2680727174,-0.6614369825,0.06531996100000001,-0.420119436
ecoli_00513,22.1180052456,5.2965228475,1.6245794120000001,-1.287916309
ecoli_00514,21.8766352375,5.3114550715,1.586807102,-1.163147485
ecoli_00515,0.3349836061,0.36685060150000004,0.5992908720000001,0.665530193
ecoli_00516,0.3779472132,0.3331680635,0.6067851120000001,0.6831118230000001
ecoli_00517,0.5175725480000001,0.8487583665,0.385690382,0.040594261
ecoli_00518,0.20478238310000002,0.1918195635,0.395483542,0.219280403
ecoli_00519,-1.0540637056,0.5454613755000001,0.821033152,1.110700303
ecoli_00520,-1.3051644964,0.2390767305,0.48740582200000004,0.843117993
ecoli_00521,-0.7977993274,0.4231956255,0.6522788820000001,0.9049245530000001
ecoli_00522,-1.1268811322,0.6475777145,0.698912572,1.048487963
ecoli_00523,-1.1991177136,0.6073582095,0.6330313320000001,0.7018120830000001
ecoli_00524,1.452485654,0.1590606665,1.730569362,0.40668794300000005
ecoli_00525,2.1829875105,0.0434910375,1.731126742,0.36532405300000004
ecoli_00526,1.8918191564,0.4587838125,1.682178662,0.389190503
ecoli_00527,1.7248643469,0.7925851835000001,1.717740542,0.43728822300000003
ecoli_00528,-1.1317160227,0.007066775500000001,1.524751262,-0.610562742
ecoli_00529,-0.8785374846,0.0211927635,0.856116462,-0.773419076
ecoli_00530,-2.162472653,-0.2856508795,0.655051432,0.051653856000000005
ecoli_00531,-2.0164602071,-0.6820758915,0.485958512,-0.9425002680000001
ecoli_00532,-0.8713805094,0.5434844605,0.634709132,0.7026568830000001
ecoli_00533,-0.2159249701,0.5395112075,0.524656542,0.947477173
ecoli_00534,-0.5755224927,0.3540427425,0.773720472,0.7939082030000001
ecoli_00535,-0.1846891656,0.9311282625,0.6472917020000001,1.056964733
ecoli_00536,-0.46079893930000004,0.4387394995,0.605508142,-0.24247490100000002
ecoli_00537,-0.2570145244,0.7102895185,0.990139002,-0.20438087800000002
ecoli_00538,-0.0028780246,0.7624159055,0.408591482,0.088597729
ecoli_00539,-0.3034761067,0.6064753045,0.5977885820000001,0.14973729300000002
ecoli_00540,-0.843478555,-0.1803936105,1.730857472,-0.7757600000000001
ecoli_00541,-0.4576281801,0.0616662945,1.7069542819999999,-0.573824628
ecoli_00542,-0.7815060473000001,-0.2242283675,1.784431142,-0.910153037
ecoli_00543,-1.0323355441,-0.4426656155,1.9958476520000001,-0.9544832510000001
ecoli_00544,-1.0670840098,-0.1315785085,1.542874952,-0.588176502
ecoli_00545,-1.3303739323000001,-0.3019308995,1.534533042,-0.8824148350000001
ecoli_00546,-0.9387831453000001,0.4103051935,0.786947932,0.767703793
ecoli_00547,-0.146858724,0.6023366005,0.757394302,0.727341753
ecoli_00548,-1.0041944734,0.3155071205,0.8782502320000001,0.616797033
ecoli_00549,-0.6700589054,0.24985324750000001,0.9175091620000001,0.8796841830000001
ecoli_00550,-0.3304962486,0.6136525805,1.404979642,0.9722065830000001
ecoli_00551,-0.4929830854,0.8433800735,1.211564372,1.096863553
ecoli_00552,-0.2234326888,0.21187358350000002,-0.20712402400000002,0.40261139300000004
ecoli_00553,-0.3918843791,0.2116665515,-0.193773294,0.201186783
ecoli_00554,-0.20174161270000002,0.1777779085,0.08313350200000001,0.613315693
ecoli_00555,0.1377856753,0.2492502275,0.21432803700000003,0.806008833
ecoli_00556,-0.1341902703,0.6807005625,0.299810982,1.099164733
ecoli_00557,-0.0589271284,0.4598317865,0.283518739,1.124829123
ecoli_00558,-0.8930959995000001,-0.0118106215,0.116283754,-0.037079376000000004
ecoli_00559,-1.1737505347,0.0123559785,0.15466231800000002,-0.11367244900000001
ecoli_00560,-0.0838116274,0.6042536255000001,0.752842482,0.407816973
ecoli_00561,-0.38670175560000003,0.8283476495000001,0.7440650520000001,0.321498873
ecoli_00562,0.1378941772,0.4743038705,2.678412222,0.963881143
ecoli_00563,-0.3177202288,0.4694715205,2.670276142,1.226371643
ecoli_00564,0.08416111600000001,-0.0182153285,0.021450516000000003,0.654686623
ecoli_00565,0.0184681004,0.4062964905,0.12467335300000001,0.625724853
ecoli_00566,-1.7488255045,0.4041802445,0.8053895320000001,1.494979073
ecoli_00567,-1.5176406884,0.1623650415,0.764711982,1.442336843
ecoli_00568,-0.5704945639,-0.1402146095,-0.16620885100000002,0.607936503
ecoli_00569,-0.4297322481,-0.0281768465,-0.112423224,0.622877623
ecoli_00570,-0.4353603388,0.1375956625,-0.14096666,0.496195963
ecoli_00571,-0.37059141370000004,-0.0436613635,-0.07097354800000001,0.602191523
ecoli_00572,-1.8348156935,0.2462955185,0.31248612200000003,0.625901413
ecoli_00573,-1.8538159474,0.6289860525000001,0.691914182,1.045357503
ecoli_00574,0.6702499237,0.5149657175,0.379909192,1.6003325529999999
ecoli_00575,0.6908814904,0.5354516345,0.492821072,1.598090103
ecoli_00576,0.146805924,0.1671246295,0.644678072,0.982030343
ecoli_00577,-0.3838214438,0.34290589050000003,0.999514192,1.277154773
ecoli_00578,-0.029291714400000002,0.5463375065,0.982890252,1.232406513
ecoli_00579,-0.3107374036,0.34947581650000004,0.8411365120000001,0.6953416530000001
ecoli_00580,-0.0309157237,0.7178432345,0.686649932,1.004531303
ecoli_00581,-0.2981181026,0.3713695285,0.704788702,0.830057743
ecoli_00582,0.213765954,0.7042617985,0.597734592,0.46653734300000005
ecoli_00583,0.3860138708,0.5190366135,0.223916776,0.224964563
ecoli_00584,-1.8222577925999999,0.6928034865,0.7582373720000001,1.323272493
ecoli_00585,-1.9581600886000001,0.6147013155000001,0.7543898320000001,1.432955703
ecoli_00586,-0.49901026670000004,-0.32625715250000004,-0.320550728,0.225153443
ecoli_00587,-0.5809566338000001,-0.0803030315,-0.008478832,0.48006017300000003
ecoli_00588,-0.2058715864,0.0509902755,-0.00845647,0.43674846300000003
ecoli_00589,-0.5804395607,0.0293474505,0.0017487370000000002,0.46680216300000005
ecoli_00590,-0.6232321113,-0.0325723175,1.0723557320000001,0.390658013
ecoli_00591,-0.3741840477,0.2567423555,1.124229652,0.545242793
ecoli_00592,-0.8227079869,0.2516543685,0.702207682,0.982287223
ecoli_00593,-0.8707408536000001,0.1793089215,0.637041792,0.887445543
ecoli_00594,-1.4247472561,0.47351383350000004,0.586811162,0.5704754430000001
ecoli_00595,-0.9900903240000001,0.6074106565,0.7414351720000001,0.592155203
ecoli_00596,-0.5023235428,0.3779787455,0.914758582,0.307201803
ecoli_00597,-0.3586731855,0.5456755455,0.782750752,0.42239436300000005
ecoli_00598,-1.2179560883,0.2975783845,1.2547179019999999,0.6522730330000001
ecoli_00599,-0.2865088031,0.4632166985,1.389402172,0.25258847300000004
ecoli_00600,-0.5835366377,-0.19771911250000002,0.982054222,-0.387833971
ecoli_00601,-0.7867085143,-0.0148390805,0.812947382,-0.184451325
ecoli_00602,-1.1204778335,-0.1945179995,0.638640212,0.006036631000000001
ecoli_00603,-0.9831559477,0.08686450450000001,0.672125622,0.018638846
ecoli_00604,-1.4576053967,0.2661584705,0.975388922,0.231216303
ecoli_00605,-0.7011848316,0.16782462850000002,0.6514548920000001,-0.144563632
ecoli_00606,-1.4116737617,0.0828184055,0.197083491,0.079864026
ecoli_00607,-1.4465129505,0.2918962565,0.202627316,0.7592634930000001
ecoli_00608,-1.4346338118,0.3323557245,0.075356554,0.17330999300000002
ecoli_00609,-1.3914418523,0.3476861485,-0.13739720700000002,0.429255013
ecoli_00610,-1.4427264675,0.4046058295,0.11647995500000001,0.557660793
ecoli_00611,-0.2289560615,0.7631289875,-0.059910924000000004,0.305956793
ecoli_00612,-0.9458611784000001,0.0665644955,0.040839611000000005,0.860010453
ecoli_00613,-1.3453471737,-0.1045018525,0.48676726200000003,0.9657211630000001
ecoli_00614,-1.3301605847,0.0678757255,0.381830522,0.8571940530000001
ecoli_00615,-2.1821596939,-0.8357325345000001,0.23666745400000003,0.8164901330000001
ecoli_00616,-1.1929370729,0.2443061315,0.732593782,1.026877023
ecoli_00617,-1.3793115555,0.0366139955,0.5610367820000001,0.8530044830000001
ecoli_00618,-0.4231304041,-0.2749740965,-0.21162116,0.329227253
ecoli_00619,-0.2883954694,-0.2511551105,-0.19722404600000001,0.307710333
ecoli_00620,0.8050630378,0.7295716325,1.8302124320000002,1.452259763
ecoli_00621,0.7367063025,0.7696893905000001,1.818011792,1.438498573
ecoli_00622,0.9695904183,0.5114306955,0.628178432,0.39244801300000004
ecoli_00623,0.8809762588000001,0.5061179655,0.574027162,0.38625268300000004
ecoli_00624,0.9075028904,0.7408282265,0.8950668820000001,0.406975843
ecoli_00625,0.6374797321,0.8136761495,0.9553809320000001,0.42339976300000004
ecoli_00626,0.8001523922,0.27329819650000003,0.481077462,0.19224848300000003
ecoli_00627,0.7782247354,0.5611273575,0.414372032,0.130605479
ecoli_00628,0.8412049109,1.0792034075,0.789958142,0.529755863
ecoli_00629,1.8562768886,1.5309693025,0.807071062,0.603931893
ecoli_00630,0.6445688745,0.3083761485,1.180860802,0.502758963
ecoli_00631,0.8846301869000001,0.3282294995,1.316103432,0.5975511530000001
ecoli_00632,0.4804304875,0.18153372850000002,0.867514882,0.44156927300000004
ecoli_00633,0.4680026693,0.3967473875,0.9655816920000001,0.593116823
ecoli_00634,0.29736762180000004,-0.1610666455,0.939073072,0.526768513
ecoli_00635,0.30185089530000003,0.0498181875,0.9392079120000001,0.43985790300000005
ecoli_00636,1.5604873739,0.7582290455,1.299081872,0.525016043
ecoli_00637,0.763604452,-0.0219799405,1.276132952,0.7535511330000001
ecoli_00638,0.7376882862,0.32913176850000003,0.676725562,0.324298403
ecoli_00639,0.5689733951,0.34809229950000004,0.6239913220000001,0.324672993
ecoli_00640,1.4499567180000001,1.2025940445,0.9195953720000001,0.44124815300000003
ecoli_00641,1.9061682416,1.3730729255,1.070828622,0.327799773
ecoli_00642,0.552040981,0.1508219765,0.907281302,0.45389948300000005
ecoli_00643,0.0032944054,-0.17537325650000002,1.014560852,0.769870103
ecoli_00644,0.9871974202,0.15594979250000002,0.648728662,0.319938133
ecoli_00645,0.9554682316,0.1821250255,0.6310093720000001,0.31512674300000004
ecoli_00646,0.5195510922000001,0.6398234955000001,0.260359279,0.310797363
ecoli_00647,0.1902366215,0.5887630875000001,0.337925702,0.447846893
ecoli_00648,-0.0195908579,0.11627464850000001,0.5832992720000001,0.307534513
ecoli_00649,0.5459473296,0.3217214715,0.536610012,0.222644383
ecoli_00650,0.9299686344,0.2899941665,0.7844718420000001,0.341263333
ecoli_00651,0.9320175981000001,0.36062247950000004,0.5880848120000001,0.27857460300000003
ecoli_00652,1.8767540747,0.6313546745,1.6502528120000002,0.729185823
ecoli_00653,1.3168285957,0.0622161855,1.605420772,0.851554463
ecoli_00654,0.7083413924,0.47167686550000004,0.738394282,0.358384973
ecoli_00655,0.5956390864000001,0.5787143255,0.758771582,0.436830013
ecoli_00656,0.9012162255,0.4497043315,0.817985662,0.303904393
ecoli_00657,0.7991724006,0.41645532350000003,0.7961451820000001,0.315796993
ecoli_00658,0.3690426006,-0.1313442235,0.14390909999999998,0.05462642
ecoli_00659,0.26036218980000003,0.4603934045,0.268901973,0.23617991300000002
ecoli_00660,-0.2389993937,0.3069691355,1.286770342,0.708976563
ecoli_00661,0.0717829851,0.6705499675000001,1.396164682,0.661218473
ecoli_00662,0.08302113750000001,-0.12055905850000001,0.434391552,0.188410083
ecoli_00663,0.8518007484000001,0.6010646265,0.369242772,0.048706611000000004
ecoli_00664,1.1427846441,1.2222731755,1.281037232,0.450496543
ecoli_00665,0.9053589014000001,1.3367560575000001,1.2743906520000001,0.38589769300000004
ecoli_00666,-0.1843873591,0.2562380635,1.038756942,0.383639033
ecoli_00667,0.5883385329,0.7919855985,1.039930542,0.653379393
ecoli_00668,1.8272947984,1.6533074925,1.647250302,0.507616873
ecoli_00669,1.0875853228,0.5824961955,1.699236672,0.580596903
ecoli_00670,0.8014634736,0.1990986625,1.321080842,0.525567793
ecoli_00671,1.1047851637,0.1906710825,1.337915162,0.541530923
ecoli_00672,1.4315501216,0.5790288515,0.585122592,-0.3459771
ecoli_00673,0.0429647104,0.32018221150000004,0.9447356020000001,0.026489270000000002
ecoli_00674,1.2761151479000001,0.8138138315000001,0.401728872,-0.10757295
ecoli_00675,0.6036252904,0.34183379950000004,0.347043152,-0.092380891
ecoli_00676,0.15520556530000001,-0.15742079150000002,0.5440581320000001,0.31963151300000003
ecoli_00677,0.36329268400000003,0.013946350500000001,0.567509232,0.29391968300000004
ecoli_00678,0.9793870657,0.43324763050000004,1.8341525920000001,0.686319663
ecoli_00679,0.7271917455,0.3592825885,1.939742772,0.6933763230000001
ecoli_00680,1.1854203171,0.5843228775,0.6613088420000001,-0.030107003
ecoli_00681,1.0175114258,0.6427985875000001,0.717844762,0.15281107300000002
ecoli_00682,0.7559891181,-0.06304786750000001,1.164276552,0.448557103
ecoli_00683,0.9167879673,-0.0103615175,1.244606692,0.464314863
ecoli_00684,0.5901908665,0.30111452250000004,0.613336202,0.296624173
ecoli_00685,0.8272124302,0.6843077145,0.764384932,0.38201686300000004
ecoli_00686,0.5649276191,-0.2514976465,-0.046391769000000006,-0.100263604
ecoli_00687,0.464294378,0.34170124550000003,0.10538008600000001,0.082263955
ecoli_00688,0.2072877585,0.3602165365,0.342216642,0.068137152
ecoli_00689,0.1399628846,0.1064453385,0.36331122200000004,0.008882816
ecoli_00690,2.2246649021,0.5179291345,1.538991512,0.452268993
ecoli_00691,2.2473661409,0.5656972515,1.658506142,0.516558493
ecoli_00692,1.7102521537,0.6562535055000001,1.485949062,0.670868723
ecoli_00693,2.0352818371,0.7753019535,1.585049412,0.6748039730000001
ecoli_00694,2.7244630592,1.3152283605,1.462841342,0.764061093
ecoli_00695,4.3528028706,2.0110509595,1.192064092,0.521421413
ecoli_00696,1.5843944768,0.4167713665,1.719680742,0.8270174130000001
ecoli_00697,2.1447174934,0.5198280185,1.610427042,0.6395325230000001
ecoli_00698,0.3558714657,0.33986901350000004,0.48229885200000006,0.16358693300000002
ecoli_00699,-0.2707736397,0.1100881365,0.38756987200000004,0.07451194300000001
ecoli_00700,0.6837784356000001,0.4655849555,0.569808832,0.087983618
ecoli_00701,0.4882047324,0.14415996650000001,0.5878713320000001,0.171146073
ecoli_00702,0.8751993737,0.5416075415,0.748215262,0.30755714300000003
ecoli_00703,0.6580258069,0.9431775885,0.772745432,0.43504015300000004
ecoli_00704,0.9661439859000001,0.5812646275000001,0.550518202,0.333583893
ecoli_00705,0.5077171994,0.4151417035,0.563995832,0.403870763
ecoli_00706,0.2795753193,-0.3839103555,0.401711162,0.157244413
ecoli_00707,-0.0054887929,-0.1727814955,0.22758527,0.06503750800000001
ecoli_00708,0.9508950773,0.5942354255,0.671752252,0.18900217300000002
ecoli_00709,0.41690623990000003,-0.1233817885,0.614882872,0.430522603
ecoli_00710,0.9546973449,0.4196938395,0.8383157120000001,0.20759201300000002
ecoli_00711,0.6281896287000001,0.8044652795,0.953487402,0.325140303
ecoli_00712,1.5028550278,0.6460249955,0.964090352,0.423739103
ecoli_00713,1.3366278307,0.7042204015,0.901377312,0.44374538300000005
ecoli_00714,0.8586941426,0.9496600985,1.718903732,0.547181673
ecoli_00715,0.5944007057,0.9568860545000001,1.351313052,0.433431683
ecoli_00716,0.1669503708,0.2210872845,0.106695308,0.10431546100000001
ecoli_00717,0.2659319906,-0.2602382325,0.141060303,0.212229043
ecoli_00718,-0.2144394222,-0.0708040895,-0.230745355,0.14875797300000002
ecoli_00719,-0.1832340703,-0.31182605150000003,-0.146208637,0.21173196300000002
ecoli_00720,-0.0136140919,-0.6937278015,-0.153329452,0.24320085300000002
ecoli_00721,-0.15605988340000002,-0.1468111805,-0.157571648,0.21966280300000002
ecoli_00722,2.3834559298,0.9059168375000001,1.635612032,0.6099491930000001
ecoli_00723,2.9037264491,1.0541605695,1.622138852,0.5151660730000001
ecoli_00724,1.5798559889,0.2833990985,0.106107449,0.087196909
ecoli_00725,0.6621053873,0.2889469545,0.524486572,0.47036157300000003
ecoli_00727,1.2888861946,0.3023070915,1.2533454320000001,0.645027843
ecoli_00728,0.8935177046,0.2286787415,0.143984317,0.257702043
ecoli_00729,0.24774243370000001,-0.16411280250000002,0.525939852,0.527121343
ecoli_00730,0.4756260875,-0.0037111765000000002,-0.05823077,0.02567041
ecoli_00731,-0.2522938341,-0.3442944465,0.114430689,0.149264913
ecoli_00732,0.3588272699,0.0156693865,0.073392837,0.23104943300000003
ecoli_00733,1.3246530042,0.5456036015,0.42039634200000003,0.264446703
ecoli_00734,1.2982467116,0.2577146345,0.548322022,0.491011093
ecoli_00735,1.6361023146,0.7240926825,0.622492342,0.40659345300000005
ecoli_00736,1.0486066508,0.3059525475,0.20184136100000002,0.629358233
ecoli_00737,1.6482502872,1.0240415205,0.8692270320000001,0.41980537300000004
ecoli_00738,1.2211740342,0.2978715645,0.6974166620000001,0.725253033
ecoli_00739,0.6679127258,0.1449927195,0.07791659100000001,0.29002768300000004
ecoli_00740,-0.1937145951,-0.1239774525,0.158465929,0.6440838830000001
ecoli_00741,1.2825690507,0.5761323955000001,0.9537564220000001,0.8479485130000001
ecoli_00742,0.7050520822,0.6795736875,0.9814993820000001,0.829896053
ecoli_00743,0.2158964053,0.2114712225,0.851815082,0.544071473
ecoli_00744,0.4184822056,0.2037846505,0.805688422,0.5592394930000001
ecoli_00745,-0.055926063500000005,0.08575067950000001,0.49241269200000004,0.47991167300000004
ecoli_00746,0.43826736520000004,-0.16131043550000002,0.517062142,0.556417913
ecoli_00747,0.2265647497,-0.1665946445,0.528303952,0.493899293
ecoli_00748,0.1981391462,0.23543193850000002,0.573257302,0.485328093
ecoli_00749,7.2068804818,1.4669631465,1.5288345520000002,0.464496883
ecoli_00750,7.3866444348,1.2418421465,1.247999062,0.649161093
ecoli_00751,1.2758901082,-0.2479414365,0.9376607320000001,0.32947587300000003
ecoli_00752,1.2682001607,-0.2372042425,0.8732817420000001,0.296778353
ecoli_00753,-0.6497449468000001,-0.33402609450000004,0.270418667,0.201890953
ecoli_00754,-0.7215753654,-0.3031378705,0.209615396,0.275129713
ecoli_00755,-0.0465578133,-0.8415999265,0.675028442,-0.445342181
ecoli_00756,-0.4217831107,-0.8321804325000001,0.801770202,-0.14552193800000002
ecoli_00757,-0.0750880102,-0.0854994375,-0.557170091,0.420678743
ecoli_00758,-0.0705736401,-0.2935966825,-0.416391233,0.387503033
ecoli_00759,1.1958593619,0.7766127435,0.662849232,0.515541103
ecoli_00760,1.6613725836,0.5152191455,0.8956378920000001,0.419079603
ecoli_00761,-0.1937651645,-0.38632206550000003,-0.16321665600000002,0.113228532
ecoli_00762,-0.0166658044,-0.3524826265,-0.29974473300000004,0.145492598
ecoli_00763,-0.0553491092,-0.34993259050000003,-0.18690598600000002,0.057324061
ecoli_00764,-0.1949661503,-0.5124782705,-0.027747274000000002,0.051602317
ecoli_00765,0.24546868800000002,-0.025062011500000002,0.034659745,0.047017895000000004
ecoli_00766,-0.1285456961,-0.3376408675,-0.031113969000000002,0.07806117700000001
ecoli_00767,4.4809414595,1.0916120725,2.785352722,0.554945433
ecoli_00768,4.6878237296,1.4697356665,3.009075552,0.648474443
ecoli_00769,1.3997256022,0.4806073255,0.9025170320000001,0.5753141230000001
ecoli_00770,1.3240156128,0.2684029825,0.861155212,0.5862271530000001
ecoli_00771,2.2510786857,0.5892095545,1.043320932,0.693161793
ecoli_00772,2.0339905022,0.8269717285,1.034550672,0.48257620300000004
ecoli_00773,1.5150034856999999,0.37647517550000004,1.160442362,0.44486670300000003
ecoli_00774,1.5063465887,0.36330335950000003,1.357744682,0.424267453
ecoli_00775,1.3940202716,0.3511532445,0.8815165420000001,0.227203863
ecoli_00776,0.8888843535000001,0.2272721155,0.8068994620000001,0.196128253
ecoli_00777,-0.40293158160000003,-0.2607015015,-0.46818323500000003,0.152688973
ecoli_00778,-0.43888655270000004,-0.09921764150000001,-0.504733132,0.12606668000000001
ecoli_00779,-0.727192456,-0.40848641150000004,-0.568459668,0.7941495230000001
ecoli_00780,-0.06886141380000001,-0.1026119115,-0.40645875600000003,0.815270033
ecoli_00781,-0.4303401431,-0.2995366595,-0.5666004250000001,0.338840073
ecoli_00782,-0.8263892269,-0.17676816350000002,-0.618132993,0.323054463
ecoli_00783,-0.9350299983,-0.9884837365,-0.261739756,0.432644723
ecoli_00784,-0.5722956823,-0.9190387125,-0.12966528100000002,0.485480993
ecoli_00785,-0.6085997551,-0.6592934925,-0.524940594,0.300746703
ecoli_00786,-0.273556609,-0.4160345085,-0.7528981960000001,0.34624546300000003
ecoli_00787,-0.3322964345,0.1118695985,0.328525112,0.608588733
