,A,PaaX,SlyA,ihfB,Crp
pcoli__RFCpluspause__1,0.7833168896169634,0.3791890215000002,0.4863009354999992,0.7064890449999996,0.7640610930000005
pcoli__RFCpluspause__2,0.8490968522465105,0.2708528904999996,0.3322701924999976,0.7123646449999992,0.5214214130000006
pcoli__rnCOMT_sol__1,1.3493463929657414,0.05531491550000034,0.4827940834999982,1.3218476649999982,0.8270174130000001
pcoli__rnCOMT_sol__2,1.3326687266480255,0.06722122349999983,0.500989699499998,1.3586548249999986,0.6395325229999997
pcoli__rnPNMT__1,1.1919837684218773,-1.0541331184999994,0.4876615164999994,-0.13856641500000144,0.1635869329999995
pcoli__rnPNMT__2,1.5028815343539077,-0.8709952784999997,0.3814201964999988,-0.2609108650000014,0.07451194300000097
pcoli__rnTDC__1,1.4239175493862342,-0.5939667394999999,0.4506262784999979,0.15724927499999986,0.08798361800000087
pcoli__rnTDC__2,0.7885592081414596,-0.5319239724999996,0.38462465149999936,0.24430457499999925,0.17114607300000095
pcoli__rnTDC_trunc__1,0.979111434923423,-0.6018866334999995,0.5929191914999999,0.3536355549999985,0.3075571430000004
pcoli__rnTDC_trunc__2,0.7033691968857846,-0.3735889865000006,0.6035460144999991,0.3590969349999984,0.43504015300000104
pcoli__saCOMT_T2A__1,1.127988433207184,-0.3878487504999999,0.6208375784999979,0.20285039499999868,0.3335838930000001
pcoli__saCOMT_T2A__2,1.146535292138447,-0.5040301405000003,0.5971491014999994,0.17900243499999924,0.4038707630000005
pcoli__sfCOMT__1,1.3053859684696585,-1.0169792084999996,0.5093375014999992,0.018296924999999572,0.1572444130000008
pcoli__sfCOMT__2,1.7900148151266353,-1.1198430515000002,0.39209094949999823,-0.12660359500000062,0.06503750799999962
pcoli__sgAANAT_D63G__1,1.4178927720453964,-0.5794001584999995,0.4222408804999985,0.21465630499999835,0.18900217300000044
pcoli__sgAANAT_D63G__2,0.8017837675710432,-0.8393050154999999,0.3595812984999984,0.05664864499999923,0.43052260299999995
pcoli__ssDDC__1,1.354556840491682,-0.5448745685,0.598455874499999,0.5796203449999986,0.20759201300000107
pcoli__ssDDC__2,1.5886717285299268,-0.4265028984999999,0.6716591344999987,0.5482194249999992,0.3251403029999995
pcoli__TP53B__1,1.4729420276635643,-0.5161327734999999,0.7128356854999982,0.4796024049999996,0.4237391030000008
pcoli__TP53B__2,1.5056051570239175,-0.2423436165000004,0.6394922524999984,0.5183036949999984,0.4437453829999996
pcoli__WT__1,1.682203357643467,0.3391384425000004,0.4403868314999997,1.5188225649999991,0.5471816730000008
pcoli__WT__2,1.3169646082339252,0.39437785550000015,0.6568164074999991,1.5982937549999985,0.4334316830000001
cck__glu_ale4__1,1.7350548458998938,-0.7598516725,-0.010038144500001069,0.8424839949999985,0.10431546100000057
cck__glu_ale4__2,0.2935938588263996,-1.3792910935,-0.08915317750000185,0.38870244499999984,0.21222904300000067
cck__cck_ale1__1,-0.0874946270151969,-1.3783177944999998,-0.1488692235000002,0.12837771499999914,0.14875797300000038
cck__cck_ale1__2,0.7611661749531183,-1.1229111395000002,-0.34909286350000107,0.1574656749999992,0.21173196300000008
cck__cck_ale2__1,0.2808196574095034,-1.5105543975,-0.11587580750000193,0.01310426499999906,0.24320085299999936
cck__cck_ale2__2,0.6033414352817419,-1.3541013724999995,0.04553581249999894,-0.029159615000001082,0.2196628030000003
cck_pgi__gmos_delpgi__1,2.92175279124236,-0.35989397049999994,-0.25518749350000114,0.2770646749999983,0.6099491930000003
cck_pgi__gmos_delpgi__2,4.015198636344506,-0.05994189449999965,-0.5499415355000012,0.050797044999999486,0.5151660729999996
cck_pgi__pgi_ale1__1,2.4551478014595456,-0.3971983054999999,-0.05235364250000174,0.19052278499999886,0.0871969090000011
cck_pgi__pgi_ale1__2,0.71495408037042,-0.7293939714999995,-0.041792252500002285,0.026093084999999402,0.4703615729999999
cck_pgi__pgi_ale2__2,1.0461014657794778,-0.4178339744999997,0.09702651649999973,0.4468949549999994,0.6450278430000012
cck_pgi__pgi_ale3__1,2.356332226832973,-0.4706901644999997,-0.03749325450000107,0.3102447349999995,0.2577020430000001
cck_pgi__pgi_ale3__2,0.7852954741605225,-0.7555594334999993,-0.04618554050000157,-0.08744309500000114,0.527121343000001
cck_pgi__pgi_ale4__1,2.00705585706284,-0.9370157624999996,0.7413104294999986,0.5186149949999983,0.025670410000000032
cck_pgi__pgi_ale4__2,0.5216103106131539,-1.5149963505000006,0.603456036499999,0.03510399499999828,0.14926491299999967
cck_pgi__pgi_ale4__3,0.7795251184629948,-1.2647972315000002,0.8558485144999981,0.07492192499999817,0.2310494330000008
cck_pgi__pgi_ale5__1,2.7556197191557303,-0.3103979684999985,-0.25804616750000164,0.3879215049999996,0.26444670300000084
cck_pgi__pgi_ale5__2,1.3858346236771537,-0.6153966715000001,0.02005157249999812,0.08957866499999945,0.4910110930000009
cck_pgi__pgi_ale6__1,2.5207971132717644,-0.4410497495000003,-0.07805588650000139,0.6129683849999985,0.40659345300000105
cck_pgi__pgi_ale6__2,1.2733644612358437,-0.6966499334999998,-0.12178898750000222,0.15115166499999866,0.6293582329999996
cck_pgi__pgi_ale7__1,3.194922995471172,-0.3012017774999993,0.09269193549999953,0.7453702049999986,0.4198053730000009
cck_pgi__pgi_ale7__2,1.8330888222199988,-0.8554276205000004,0.060700048499999326,0.29578562499999883,0.7252530329999995
cck_pgi__pgi_ale8__1,1.5763724407766506,-0.6338667794999999,0.2986573184999983,0.7035608149999995,0.2900276829999999
cck_pgi__pgi_ale8__2,0.6309303726125463,-0.7644496265000003,0.3342758504999992,0.2498764949999988,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,0.1646638824130831,-0.2353337574999994,0.5024644765000001,1.0465290549999988,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,0.7815870803151919,0.016060646500001496,0.5607309644999994,0.951439774999999,0.8298960530000006
cck_sdh__sdh_ale1__1,1.2509262604678002,-0.4111455164999995,0.34202834249999897,0.8348676649999991,0.5440714730000007
cck_sdh__sdh_ale1__2,1.4765918054063354,-0.4676228575000003,0.27444355649999963,0.8373050949999996,0.5592394929999998
cck_sdh__sdh_ale2__1,1.6499485392565771,-0.8628155294999997,0.18442012949999945,0.6675422049999984,0.4799116730000002
cck_sdh__sdh_ale3__2,1.178963367048197,-0.8500112485000004,0.3351735894999983,0.7336265849999997,0.5564179130000007
cck_sdh__sdh_ale3__1,1.1411083780656677,-0.6913202145000001,0.12038289949999915,0.5688070749999987,0.4938992930000001
cck_sdh__sdh_ale3__3,0.8824479125954184,-0.8244652884999999,0.12947823849999907,0.5951379449999994,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,2.717267405132854,-0.9782533695000001,2.2221827744999985,-0.3271388250000005,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,3.7317937198854536,-0.9978986284999998,2.4136504144999997,-0.2471183550000013,0.649161093
cck_pts__pts_ale1__2,1.2787218250150771,-0.6522359624999998,1.6826818044999996,0.4467236949999993,0.3294758729999998
cck_pts__pts_ale1__1,1.1915561223015425,-0.8518675384999996,1.5863841034999986,0.4733588449999981,0.2967783530000005
cck_pts__pts_ale2__2,1.133882801235056,-1.8674354525,0.3563466394999981,0.051775694999998116,0.20189095299999948
cck_pts__pts_ale2__1,1.114469784504384,-1.7173941565000002,0.3204607674999984,0.0058354849999986405,0.2751297130000001
cck_pts__pts_ale3__2,1.905775592045664,-2.0047294865,2.050128244499998,-0.6512647580000017,-0.4453421809999991
cck_pts__pts_ale3__1,2.321749040844367,-1.3611141374999995,2.138780474499999,-0.32246742500000103,-0.1455219379999999
cck_pts__pts_ale4__2,0.4497356968703874,-1.3619396275,-0.3689692675000016,0.08030092499999952,0.4206787429999999
cck_pts__pts_ale4__1,1.7455041198562549,-1.5956638375,-0.4143530154999997,0.09726459499999862,0.3875030329999998
cck_gnd__gmos_delgnd__1,0.1339215130426319,-0.5786795235000001,0.22731678649999945,1.0484440649999982,0.5155411030000003
cck_gnd__gmos_delgnd__2,-1.1983241869839418,-0.4585218144999992,0.5719219534999986,1.2076734449999993,0.4190796030000001
cck_gnd__gnd_ale1__1,1.027144097230833,-1.4589374505000006,-0.21065151150000186,0.1668909249999988,0.11322853200000085
cck_gnd__gnd_ale1__2,0.8128674182653998,-1.5204364055000001,-0.21979443750000094,0.2006588349999987,0.14549259800000058
cck_gnd__gnd_ale2__1,0.8641688788107444,-1.4406638735,-0.041735141500002015,0.1865642749999985,0.057324061000000974
cck_gnd__gnd_ale2__2,1.4769342766132223,-1.5093479944999997,-0.1934892555000012,0.14256685499999833,0.0516023170000004
cck_gnd__gnd_ale3__1,1.199170658418643,-1.5417055695000004,-0.1198363725000018,0.2590754949999994,0.04701789499999976
cck_gnd__gnd_ale3__2,1.2831592438913928,-1.6149146664999998,-0.26560856750000106,0.22985128499999874,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,3.811397564636965,-0.3452519504999998,-0.0964840225000021,-0.14978443500000085,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,5.835245603689743,-0.6580928484999999,0.03840300349999914,-0.24486741500000164,0.6484744429999996
cck_tpiA__tpiA_ale1__1,0.4846656540621697,-0.5596908234999995,0.17586217049999853,0.5069752049999998,0.5753141230000001
cck_tpiA__tpiA_ale1__2,0.9140813460684046,-0.4933972634999994,0.23817653149999884,0.5042706349999992,0.5862271529999994
cck_tpiA__tpiA_ale2__1,2.417762450358773,-0.5420290955000002,0.17964212749999753,0.5628485749999985,0.6931617929999998
cck_tpiA__tpiA_ale2__2,1.4691460943113797,-0.7585646534999997,0.09827301549999844,0.4463669249999995,0.4825762030000007
cck_tpiA__tpiA_ale3__1,0.0239922772294311,-0.6205057844999997,0.25155195949999865,0.5218393849999998,0.44486670300000064
cck_tpiA__tpiA_ale3__2,0.0928603384409555,-0.5534996835000001,0.10938631449999824,0.6213471449999997,0.42426745300000057
cck_tpiA__tpiA_ale4__1,1.0843876398226642,-0.6860766985,0.11769156149999915,0.3713619849999983,0.2272038629999997
cck_tpiA__tpiA_ale4__2,1.2459005736974802,-0.6240438264999995,0.19715457649999912,0.4160043349999985,0.19612825299999948
acid_tale__acid_ale1_pH7__1,1.2582704366493045,-1.2664019334999999,-0.0444754455000016,-0.11827526500000117,0.15268897300000006
acid_tale__acid_ale1_pH7__2,1.013839112881174,-1.3180514255000002,0.006080528499998295,-0.09381905500000087,0.126066680000001
acid_tale__acid_ale1_pH5__1,-1.4890805439076664,-0.7172265414999996,0.694726671499998,-0.04357532500000083,0.7941495229999997
acid_tale__acid_ale1_pH5__2,-1.6780520906215477,-0.6627218125000001,0.8946880904999991,-0.05059117500000099,0.8152700330000009
acid_tale__acid_ale2_pH7__1,2.131313567073896,-1.1807431425,-0.4212241265000012,-0.13953246500000027,0.3388400730000001
acid_tale__acid_ale2_pH7__2,2.06905945407353,-1.3978422075,-0.4330443955000014,-0.0845335750000018,0.3230544630000001
acid_tale__acid_ale2_pH5__1,0.6548864268078621,-1.2034943445,-0.4806947655000009,-0.14809028500000032,0.432644723000001
acid_tale__acid_ale2_pH5__2,1.6941090708332416,-0.8301901794999997,-0.5596201385000006,-0.20983636500000105,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,1.7578054915064056,-1.2951040285,-0.4089486855000013,-0.2294881550000003,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,2.3724826385768822,-1.1383874085,-0.4222548885000004,-0.30505053500000123,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,-0.8121154077492497,-0.6990455894999998,0.025162028499998712,0.3386448349999984,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,-0.1290719986132475,-0.7746114485,-0.17381994750000196,0.35293616499999914,0.5572315630000002
acid_tale__MES_ale_pH7__1,0.9374383044978152,-1.0932893725,-0.35846843350000057,-0.17984521500000028,0.4305318729999996
acid_tale__MES_ale_pH7__2,1.3057070508224924,-1.0474951995,-0.3164515605000009,-0.13392727500000134,0.4747332229999994
acid_tale__MES_ale_pH5__1,0.1123720753527822,-0.5719063215000002,-0.2768494265000019,0.1780527249999988,0.4750174830000002
acid_tale__MES_ale_pH5__2,-1.408581626996309,-0.2583471024999993,0.02028728949999881,0.5808612549999985,0.709374983
acid_tale__gmos_pH7__1,1.372977571678302,-1.0838003965,-0.23715022650000075,-0.12245240500000065,0.4296040630000011
acid_tale__gmos_pH7__2,1.1961820600503217,-0.9722777975000004,-0.3225560335000015,-0.1101632150000018,0.4446293130000001
acid_tale__gmos_pH5__1,0.1929399567249806,-0.6385559635,0.06582400849999814,0.25805079499999906,0.6502280230000004
acid_tale__gmos_pH5__2,-0.7106325564023193,-0.6770961865,0.14459285249999887,0.21472440499999834,0.7174304530000004
adnB__wt_adn__1,-0.5708405380655647,-0.35479477249999913,2.0165069744999986,0.5251568249999998,-0.4159558469999993
adnB__wt_adn__2,-3.040267696376101,-0.4167233215000001,0.6613939784999978,-0.23070153500000146,0.22959581299999954
adnB__delydhB_adn__1,-0.2373789663005073,-0.9020966405,2.379487274499999,0.7912719849999998,-0.5303189100000001
adnB__delydhB_adn__2,-1.215457667545813,-0.16160043150000014,2.012314074499999,0.2631915649999996,-0.2645061010000003
ytf2__wt_glc__1,1.5790869330804922,-0.5188466925000004,1.2680843334999992,0.04946460499999894,0.2079942330000009
ytf2__wt_glc__2,1.676720828535967,-0.5649403045000003,1.0932566044999987,0.2280839549999989,0.2538454530000003
ytf2__ybcM_glc__1,1.7143780371165878,-0.3924354234999994,0.6068279674999975,0.6497454849999986,0.49687887299999994
ytf2__ybcM_glc__2,1.970885205035209,-0.4859598125,0.7378063074999996,0.5978502849999998,0.5496294230000007
ytf2__ydhB_glc__1,1.605321986962306,-0.5554891854999999,0.5935458764999986,0.7921500049999999,0.3261516029999996
ytf2__ydhB_glc__2,1.7828849600103165,-0.5783440935000002,0.5378470524999983,0.6870991049999997,0.3955030429999997
ytf2__yfeC_glc__1,1.6289121142737883,-0.5834018785000001,0.5893969634999987,0.4592277549999988,0.2082961430000001
ytf2__yfeC_glc__2,2.514497594646356,-0.7806937334999997,0.7088626144999992,0.594893944999999,0.3760682129999999
ytf2__yciT_glc__1,1.2504247523350294,-0.7711517394999996,0.9070397644999986,-0.04849385500000025,0.4599342330000002
ytf2__yciT_glc__2,1.6083808195145832,-0.7559391424999999,1.1089661324999989,-0.07781319500000095,0.5174864029999995
ytf2__ydiZ_glc__1,1.5847984347994584,-0.7695961295,0.8248703294999995,-0.2587898850000005,0.2818442530000009
ytf2__ydiZ_glc__2,1.2406209704436122,-0.8191147594999997,0.6950627094999984,-0.3127929250000019,0.28140171300000105
ytf2__ynfL_glc__1,1.657631500870897,-0.4665499925000001,0.9974134774999984,0.4299068449999997,0.5107562229999996
ytf2__ynfL_glc__2,1.1935547317946331,-0.35033623150000004,0.9507935104999988,0.34708826499999823,0.523190413
ytf3__wt_glc2__1,2.0168501685526388,-0.1477573355000006,0.756669583499999,-0.2153050750000016,0.45626287299999996
ytf3__wt_glc2__2,1.964341412141037,-0.35047854050000016,0.7295348824999994,-0.2192110050000018,0.5116651829999999
ytf3__wt_pH7_lactate__1,1.1180327999125546,-0.2380572815000006,0.8289136254999985,-0.35766615500000043,0.560872303
ytf3__wt_pH7_lactate__2,1.63276621081288,-0.2325847974999995,0.7553243624999997,-0.38658874500000096,0.5532738630000011
ytf3__wt_pH55_lactate__1,0.6976647457563031,-0.21058903650000005,0.8616836694999996,0.24783653499999936,0.7780642029999996
ytf3__wt_pH55_lactate__2,0.7983972643726449,-0.13200098849999975,0.8881950214999996,0.2368487649999995,0.7423117129999994
ytf3__wt_pH55_HCl__1,1.1696007364275545,0.04848962450000016,0.7206432674999981,0.0558934750000013,0.6150495429999996
ytf3__wt_pH55_HCl__2,0.9909882125506004,-0.14478600849999967,0.7727679064999986,0.10318142499999894,0.6014201329999995
ytf3__dyieP_pH7__1,2.331155226916513,-0.1989137594999999,0.7826214074999989,-0.05610661500000092,0.4791694330000009
ytf3__dyieP_pH7__2,2.177191280783634,-0.2994704084999995,0.8336288314999987,-0.0726562150000003,0.42496669299999995
ytf3__dyieP_pH55__1,1.143664297480487,-0.24518336849999844,0.8071291484999996,-0.2465831250000008,0.4390071130000006
ytf3__dyieP_pH55__2,1.8508174761797096,-0.3512268115000001,0.9737250054999986,-0.5650174650000004,0.623551333
minicoli__aldA_f1c2__1,-3.139998337590414,-5.754560014500001,0.6158373879748461,0.28270766448018136,0.7631858827982381
minicoli__aldA_minE__1,-2.3699948288296957,-5.754560014500001,0.7713196757794929,-0.008784661921561465,0.255888508978142
minicoli__mg1655_glc__1,0.4027287562006532,-1.0498517308719435,-0.00096487844002624,-0.9619277142539032,-0.8470184669947685
minicoli__mg1655_glc__2,0.5161171114098991,-0.9472209433160864,-0.09504867232909577,-0.9262398602577572,-0.8039264138958604
minicoli__minE_cyt__1,-5.574313009827759,-5.754560014500001,0.4119181793314191,-0.8348764649604856,0.7601914841850306
minicoli__minE_cyt__2,-5.22026664331776,-5.754560014500001,0.3233373902491561,-0.5690441526455867,0.4729475383347843
minicoli__minE_fruc__1,-3.3107278075760203,-5.754560014500001,0.4661353541798903,-0.9014069452294446,0.34172110794916755
minicoli__minE_fruc__2,-3.2580600130709043,-5.754560014500001,0.5701777110150719,-0.6340809109917522,0.461542666559108
minicoli__minE_glc__1,-2.6531088217573218,-5.754560014500001,-0.16470393079583268,-1.3609775714955052,0.2938109111467888
minicoli__minE_glc__2,-2.6401646627575013,-5.754560014500001,0.4942878394615367,-1.254657547912517,0.10430003951357314
minicoli__minE_glyc__1,-4.84090713049049,-5.754560014500001,0.5789653743603758,0.6219776582896834,0.575831448418306
minicoli__minE_glyc__2,-5.37801576435017,-5.754560014500001,0.5660703046790445,1.1086080696881222,0.6844880187857836
minicoli__minE_Fe_starve__1,-4.330790903782128,-5.754560014500001,0.9663103042337796,-0.6132369015539592,0.5804469724508969
minicoli__minE_Fe_starve__2,-4.373173612925073,-5.754560014500001,0.8370035396561697,-0.8868519905749537,0.6236096478485607
minicoli__minE_LB__1,-3.77795361771548,-5.547525538606983,-1.1621537805124884,-0.7813128982775428,-0.5768918406871162
minicoli__minE_LB__2,-3.604071115025872,-5.754560014500001,-1.1527109308678094,-0.9184217345720658,-0.8092098841975535
minicoli__minE_N_starve__1,-4.449084846879926,-5.754560014500001,0.7471005485813933,-0.8020966808586749,0.3528053698058322
minicoli__minE_N_starve__2,-4.099976318942526,-5.754560014500001,0.6119741182201109,-0.8117468867828155,0.4807614269391625
minicoli__minE_osm__1,-4.633660122405049,-5.501646001475284,0.4801547211225774,-1.1461673975041418,0.3547041686708319
minicoli__minE_osm__2,-4.792045210165417,-5.754560014500001,0.5501889668826738,-1.1128756583828086,0.5658446295801518
minicoli__minE_ph5__1,-4.5132635557420135,-5.754560014500001,1.1458432708964637,-0.7895866085281948,0.6501761031624761
minicoli__minE_ph5__2,-4.282195375863974,-5.754560014500001,0.9223301635455474,-0.8929756734900813,0.6347492200625684
minicoli__minE-pyr__1,-4.533118895797887,-5.754560014500001,0.4146875218963988,-0.1310536942801015,0.9884421842001724
minicoli__minE-pyr__2,-5.211392892828468,-5.754560014500001,0.3908642076957527,0.7822558293564157,0.5805078277861995
minicoli__minE_sorb__1,-3.478285982649492,-5.754560014500001,0.6142746836385733,-1.2061753638400765,0.6284983244472482
minicoli__minE_sorb__2,-3.5568134766093387,-5.754560014500001,0.4414255104651428,-1.1577428459842365,0.6064916202251851
minicoli__minE_urid__1,-3.149184085755344,-5.754560014500001,0.4719925647193399,-0.8441129461127481,0.4108001218596762
minicoli__minE_urid__2,-2.9747025206474507,-5.608701588165847,0.4500481835183887,-0.7522654153567885,0.34830946039232913
minicoli__W3110_cyt__1,1.7429786690707283,-0.38218446791032257,-0.17099281055817886,-1.015278390370714,-0.2741512513245965
minicoli__W3110_cyt__2,1.5715072010737077,-0.4960514479907561,0.4052764740967572,-0.909107817675249,-0.2471138346472994
minicoli__W3110_glc__1,3.670255654989953,-1.5132044068721546,0.3187575370837923,-1.7788439589977398,-0.3286400323548726
minicoli__W3110_glc__2,2.0655679750596536,-1.8734135590316063,0.5454871535598311,-1.5532957022247889,-0.4080395046534289
minicoli__W3110_glyc__1,4.61468354773621,-0.5943808347552126,0.33287230736900497,-1.1881258435469348,0.1888029313895725
minicoli__W3110_glyc__2,4.55121476766257,-0.4685945679878714,0.3717045923945239,-0.9549192926912228,0.16079573130215685
minicoli__W3110_Fe_starve__1,-1.7191219201702284,-0.6783266259243117,0.8081002702261824,-1.018293050645175,-0.39335282894219503
minicoli__W3110_Fe_starve__2,-1.688513420626905,-0.6256699864592434,0.7408130290368984,-0.8084117025892805,-0.3767980913136952
minicoli__W3110_LB__1,5.213269682874109,-1.2318983048667551,-0.3308553094038498,-1.397175263328622,0.4782054662101167
minicoli__W3110_LB__2,5.190757688047423,-1.4344210537113389,-0.3734191055397336,-1.3807607601221523,0.4998332578699021
minicoli__W3110_N_starve__1,-0.7911135911103421,-1.432291115415416,0.6981810639124184,-1.278023396695554,-0.3672969470778735
minicoli__W3110_N_starve__2,-0.7385149944620275,-1.3096940545012945,0.7377086629259022,-1.1301093306704164,-0.17080551194691118
minicoli__W3110_osm__1,1.3699454787034109,-0.5796447579416135,0.9319359334117864,-0.9083155287438966,0.18475333822734186
minicoli__W3110_osm__2,1.4051646370999824,-1.0763899984865164,1.0292752488437422,-0.8072059360448574,0.21075048409365135
minicoli__W3110_ph5__1,-0.9650252230629742,-1.195663472916756,0.3540159183460165,-0.8223204336513152,-0.0020982938586069366
minicoli__W3110_ph5__2,-1.596074771921152,-1.185173596289033,0.4926594061565322,-0.9698354462931764,0.06374104599613695
minicoli__W3110_pyr__1,2.132776273478732,-0.967241933360568,0.5379720277486529,-1.0895345223732402,0.6437353797175921
minicoli__W3110_pyr__2,2.056401544017115,-0.8274175370386203,1.0644298441296025,-0.9500493523620576,0.8084862253725884
minicoli__W3110_sorb__1,5.344783535140127,-0.4617003692746273,0.1224104430641777,-1.8177527339802992,-0.3697472429572191
minicoli__W3110_sorb__2,6.068122981600327,-0.4582702889381984,0.25079209175034123,-1.923440254837608,-0.2282472383218792
minicoli__W3110_urid__1,2.3962085590498514,-0.28430674418498114,0.2697462126941321,-1.4523310384677988,-0.14597371871249898
minicoli__W3110_urid__2,1.4292982262161738,-0.2944330932754404,0.35385584848032003,-1.2823063915635249,0.0011588474703554395
minicoli__W3110_WT_glc__1,1.1660072051580956,-1.0713860623816114,0.3680583572845055,-1.0582137052570122,-0.05853650097271945
minicoli__W3110_WT_glc__2,0.9305078837195956,-1.1221956488136406,0.0906060482959674,-1.1937874045379484,-0.2736059720925805
minicoli__W3110_WT_osm__1,1.8582371567370557,-0.9366537538289696,0.3293614431063521,-1.1715619238634165,-0.4068572548991813
minicoli__W3110_WT_osm__2,2.0948485724007733,-0.826195477260546,0.656255731067386,-1.0884327680568866,-0.26682409365055193
eep__BOP27__1,0.6265389861494366,-0.6767603771436237,0.08476590970682985,-0.4855698303518246,0.09382866102208354
eep__BOP27__2,1.3951823159116694,-0.6357412705968395,0.21906444907501488,-0.4629946758289218,0.13043922998821067
eep__BOP1000__1,0.6671783577043422,-0.2062225122394388,0.4256761506975924,0.5308955705103298,0.7723290743721964
eep__BOP1000__2,1.3655204261691956,-0.3579329856191391,0.3772154366310154,0.2399631087707679,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,0.62528710330815,-0.10855618545320668,1.076999629639726,0.7668592068424882,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,1.29816608405602,0.2879012811443884,0.7335811794619786,0.8362626103316586,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.6320169495797225,0.05235278744000205,1.6424176323489266,0.008977674154612814,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.0457589225652884,0.34216091068360305,1.5412667924528982,0.3678086443212951,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.8983628249554827,0.8408561154400997,2.0826170259606087,1.369564724942233,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.903513374586473,1.0350965547548503,1.877217325758357,1.5565114648951963,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.641985952121933,0.6593194065959079,1.8363968630918488,0.3757118873628969,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.659908423570229,0.7535276030446072,2.0779576995692235,0.991764205576798,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,2.459120941564496,-0.3553455069810356,1.0659902372940753,-0.09288607623148692,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,3.083032335496276,-0.6899775509741302,0.8574364456647849,-0.15917727227525624,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,2.451566017179453,1.089613213992182,1.0338908024828992,1.0123882048836492,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,-0.2247779004297609,1.4150556730897277,1.1992277467752022,1.2305292226965463,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.7973910647043745,0.6759738900059693,1.286540207827862,1.0924475487942915,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,2.400613191739947,0.7110451623065606,1.3315482389098072,0.8776706958845306,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,2.349429334360978,0.9012741464302234,1.0431102602983309,0.7131489698564231,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,2.528963938353935,0.8141837858018022,0.9167593983753228,0.6039562211561318,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.4752741869467247,0.3190431245237484,1.1369690318611632,0.7188794966945355,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.6578860855726463,0.2464025557577223,1.1939757822944357,0.7208563207542262,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.1827235122682996,0.7489359808693523,1.1504452926211926,0.4787633633725133,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.6131352974181936,0.37603449681481305,1.2761723917948853,0.31002016076639016,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,1.2556284679752168,-0.3242813315767963,0.5233438765212419,0.04652207908748629,0.3901020806678357
eep__BOP27_ndh-cyoB__2,0.903091559799105,-0.0612993978856915,0.6756143863681352,0.1525466758699423,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.6283103854911887,-0.5437078704451528,1.5837918887936018,-0.6031043621320347,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.0150836903371189,-0.21551550328841174,1.5863600144583252,-0.2755688068719486,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-1.942389524053324,0.2848751907982248,1.4858997703513026,0.8613449595017233,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-1.7793371443501014,0.4735478968723692,1.6514713375154724,1.1339170154208436,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.8481559772563386,0.14543028107557546,1.4459379931368093,0.38458114878599936,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-1.5569635257792325,0.3110304991224053,1.4159796473207749,1.19025642213405,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-1.4748132017210356,0.0813352367590765,1.1004590758009345,0.7002781761861172,0.22911237248339056
