,A,Nac
minicoli__minE_urid__2,-0.5911171840658155,0.6667882324615659
minicoli__W3110_cyt__1,4.284122465866339,-1.0788902893709371
minicoli__W3110_cyt__2,3.89716112922231,-0.8493131141331851
minicoli__W3110_glc__1,4.069205872417594,-1.0575971750009765
minicoli__W3110_glc__2,1.846894670232497,-0.4939543483235998
minicoli__W3110_glyc__1,5.695887268927721,1.283064769697388
minicoli__W3110_glyc__2,4.063959994805425,-0.66357471996551
minicoli__W3110_Fe_starve__1,0.6104861208849345,-0.14011158503886367
minicoli__W3110_Fe_starve__2,-0.2759501939232591,-0.6275432708366582
minicoli__W3110_LB__1,-0.5504247945076943,-2.802059245590139
minicoli__W3110_LB__2,-0.4012057639015431,-2.358615266020488
minicoli__W3110_N_starve__1,15.942116358722462,7.517585171581941
minicoli__W3110_N_starve__2,15.620742705702272,7.603086727156332
minicoli__W3110_osm__1,0.9302820215968348,-0.5848349540167259
minicoli__W3110_osm__2,0.5801304716347482,-0.9218614901246868
minicoli__W3110_ph5__1,0.889897035446941,1.995998361088668
minicoli__W3110_ph5__2,0.7704380790655947,1.7341007903382044
minicoli__W3110_pyr__1,3.108508803124355,-1.7137304910901956
minicoli__W3110_pyr__2,2.488146744990205,-1.7583992885039956
minicoli__W3110_sorb__1,6.304629792170862,-1.368214733669919
minicoli__W3110_sorb__2,6.7657646344905,-1.0248846561761082
minicoli__W3110_urid__1,8.94558950861441,-0.7254016927607516
minicoli__W3110_urid__2,9.14782468402668,-0.4032506793303687
minicoli__W3110_WT_glc__1,0.4937950958853915,0.8571022568942537
minicoli__W3110_WT_glc__2,0.7705064162506992,0.7845338445367256
minicoli__W3110_WT_osm__1,1.8637913203785053,0.3510512204741607
minicoli__W3110_WT_osm__2,1.135389772763161,0.3819580027936311
eep__BOP27__1,-1.618646189487479,-1.4175155997119269
eep__BOP27__2,-1.52208777794261,-1.5348472909442576
eep__BOP1000__1,-2.9597058051883884,-2.024386200718061
eep__BOP1000__2,-2.498739180061048,-1.9700963069207933
eep__BOP27_ndh-cydB-appC__1,-1.2320153759410963,-1.3170499945836145
eep__BOP27_ndh-cydB-appC__2,-1.1238693174502052,-1.5860248833666841
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.1146765569504251,-1.447633029448744
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,0.6450015500440412,-1.3572626533278145
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,1.1721395004603397,-0.5860024000498862
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,1.441024547374134,-0.6085872164334765
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.7669727095170304,0.02048574033913741
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.3084526927173817,-0.17917277517695585
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.1435611934442065,-1.6933676876505268
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.9908234334532509,-2.2503477353588703
eep__BOP27_nuoB-cydB-appC__1,-2.1595627619826097,-0.8061215865729361
eep__BOP27_nuoB-cydB-appC__2,-1.722281949962282,-1.3955286619068286
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.3606434690451812,-0.32288002735793864
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-1.0850781049678826,-0.18458795081370735
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-1.1452511224802948,-0.18092918570152072
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.3665407548485695,-0.6197259978204706
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.104357163693135,-0.39888344296761336
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.6411649769667231,-0.11380572007948153
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.0628549974454735,-0.38194897450089016
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,1.1918793711649525,0.16056225641913802
eep__BOP27_ndh-cyoB__1,-1.020746485813784,-1.4821240374078628
eep__BOP27_ndh-cyoB__2,-0.5668726115952426,-1.605721840635939
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.5906117996663884,0.2532824965565004
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.1763004012928636,0.17423615216036034
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,1.7720006882668091,0.6048751912085617
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.3298550984730977,0.6433121926815017
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.2000669610430629,-0.3038554858118214
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.0450505469068714,-0.0595882804532577
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-0.5073560287754918,-1.1488907305156908
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-0.1481475805784876,-0.9280143613567712
eep__BOP27_nuoB-cyoB__1,-0.8833492163892527,-1.9396177337706255
eep__BOP27_nuoB-cyoB__2,-1.1416869030540742,-1.5761397171050286
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.7847946647908122,-1.5808834844085669
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.7903915486051372,-1.6141783411790769
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.076597756600479,-1.5622466466040312
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.9835904985537909,-1.4687720252162668
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.872218662260721,-1.4306381711552114
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-1.1045079987616102,-1.3934181348057435
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-2.4969887264847355,-1.8432093108927938
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-2.52824057591165,-1.834262058505964
eep__BOP27_ndh-cydB__1,0.5802176969291457,-0.5591766063253321
eep__BOP27_ndh-cydB__2,0.186799216627274,-0.2686668395246468
eep__BOP27_nuoB-cydB__1,-0.1154888142909153,-1.1250768284911492
eep__BOP27_nuoB-cydB__2,-1.9752794509268796,-1.7508868942831841
DDB2__PD-005_BW25113_Batch_6h__1,1.4355858218697777,-0.29702597970731404
DDB2__PD-005_BW25113_Batch_6h__2,0.9450995733518158,-0.3339738365657876
DDB2__PD-003_BW25113_Batch_9h__1,0.4454019364934953,-0.5012284644645186
DDB2__PD-003_BW25113_Batch_9h__2,0.6536707385253263,-0.2889977043346992
DDB2__PD-003_BW25113_Fed-batch_6h__1,6.722394902256148,-1.2542498583795716
DDB2__PD-003_BW25113_Fed-batch_6h__2,5.914242013290193,-2.0892742418407595
DDB2__PD-005_BW25113_Fed-batch_6h__1,6.288714958835897,-1.2099797186250831
DDB2__PD-005_BW25113_Fed-batch_6h__2,7.017254194420794,-0.7785673179738728
DDB2__PD-005_BW25113_Fed-batch_6h__3,6.64930105149065,-1.3400147812400336
DDB2__PD-005_BW25113_Fed-batch_15h__1,5.653817846675919,-1.3984534988295545
DDB2__PD-005_BW25113_Fed-batch_15h__2,5.267115630767854,-1.1199396467201113
DDB2__PD-003_BW25113_Fed-batch_21h__1,6.774874942999875,-1.3066534666478486
DDB2__PD-003_BW25113_Fed-batch_21h__2,6.172952823383517,-1.282195007723927
DDB2__PD-004_del-basS_Batch_6h__1,1.2950264018263402,-0.7528712550916081
DDB2__PD-004_del-basS_Batch_6h__2,0.9744051703027558,-0.6431863823450117
DDB2__PD-004_del-basS_Fed-batch_6h__1,7.857680507607643,-1.3745803563245498
DDB2__PD-004_del-basS_Fed-batch_6h__2,6.62823672891363,-1.3004449743211133
DDB2__PD-004_del-basS_Fed-batch_15h__1,5.874540205097685,-1.4159156976645249
DDB2__PD-004_del-basS_Fed-batch_15h__2,6.207688390939728,-1.2687083379879374
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.5154420324870856,-1.1054242822454785
DDB2__PD-004_del-kdpE_Batch_6h__2,0.6351485012050465,-0.5970291003233736
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,7.701057907419578,-2.0178032177584844
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,8.02172551270714,-2.1770795532435283
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,5.964778394600403,-1.8116053437116701
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,6.195328371333279,-1.536916598815922
DDB2__PD-005_del-phoB_Batch_6h__1,0.8581369106907846,0.22375542678562432
DDB2__PD-005_del-phoB_Batch_6h__2,0.7871010630613544,-0.19916229594157464
DDB2__PD-005_del-phoB_Batch_6h__3,1.2091553269021196,0.09758126501995877
DDB2__PD-003_del-phoB_Batch_9h__1,0.064727688726397,-0.09076895849720312
DDB2__PD-003_del-phoB_Batch_9h__2,0.1753287933107346,-0.5455464577382303
DDB2__PD-003_del-phoB_Fed-batch_6h__1,7.577927192914115,-1.951563924671332
DDB2__PD-003_del-phoB_Fed-batch_6h__2,5.879713675912004,-1.605238566798736
DDB2__PD-005_del-phoB_Fed-batch_6h__1,5.827435227205871,-2.006016198509086
DDB2__PD-005_del-phoB_Fed-batch_6h__2,6.535195141296118,-1.4630166908770716
DDB2__PD-005_del-phoB_Fed-batch_15h__1,5.367537357592624,-1.0985543093013879
DDB2__PD-005_del-phoB_Fed-batch_15h__2,5.199651724462132,-1.4107646312397357
DDB2__PD-003_del-phoB_Fed-batch_21h__1,6.785988993098483,-1.2726032264803468
DDB2__PD-003_del-phoB_Fed-batch_21h__2,6.270149475881998,-1.5584923520229337
DDB2__PD-004_del-qseB_Batch_6h__1,1.0468142338465891,-0.6308488018856364
DDB2__PD-004_del-qseB_Fed-batch_6h__1,8.655012167097995,-1.5660265420150217
DDB2__PD-004_del-qseB_Fed-batch_6h__2,7.659015881454104,-2.0085724389046637
DDB2__PD-004_del-qseB_Fed-batch_15h__1,7.096941828055362,-1.607771570733116
DDB2__PD-004_del-qseB_Fed-batch_15h__2,4.809383826097215,-2.1976789159605303
DDB2__PD-004_del-qseC_Batch_6h__1,0.7617097616289056,-0.7223694729016454
DDB2__PD-004_del-qseC_Batch_6h__2,0.8171567078139187,-0.6006573399511437
DDB2__PD-004_del-qseC_Fed-batch_6h__1,8.36273513755965,-1.9682971223110783
DDB2__PD-004_del-qseC_Fed-batch_6h__2,6.708729189007269,-2.1407823224387683
DDB2__PD-004_del-qseC_Fed-batch_15h__1,6.40820279629623,-1.8682351446743095
DDB2__PD-004_del-qseC_Fed-batch_15h__2,5.911312297407701,-1.8140615204442536
DDB2__PD-005_del-qseF_Batch_6h__1,1.0305432301657478,-0.6046254924189247
DDB2__PD-005_del-qseF_Batch_6h__2,0.1411096201146127,-0.6488608786340713
DDB2__PD-003_del-qseF_Batch_6h__1,0.4896546780894085,-0.1447552171174209
DDB2__PD-003_del-qseF_Batch_6h__2,0.9881038122153608,-0.4917893212335036
DDB2__PD-003_del-qseF_Fed-batch_6h__1,6.649193917324966,-1.2524007333514184
DDB2__PD-003_del-qseF_Fed-batch_6h__2,6.552627891871993,-1.4912313672635082
DDB2__PD-005_del-qseF_Fed-batch_6h__1,5.711692262152122,-1.2811128784397825
DDB2__PD-005_del-qseF_Fed-batch_6h__2,5.922713925936375,-2.0450248235876933
DDB2__PD-005_del-qseF_Fed-batch_6h__3,6.199739265561142,-1.4089665498801116
DDB2__PD-005_del-qseF_Fed-batch_15h__1,5.522339388305341,-1.7708930294315297
DDB2__PD-005_del-qseF_Fed-batch_15h__2,5.738890531909349,-1.796784237727982
DDB2__PD-003_del-qseF_Fed-batch_21h__1,6.663345038092145,-1.4668377958311158
DDB2__PD-003_del-qseF_Fed-batch_21h__2,6.123130076993119,-1.6502285427717864
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.3801661414940728,-1.3417370639737225
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,1.2421762634137814,-0.17000134775745046
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.9155113503278588,-0.34028776513604075
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,6.104693133772539,-1.6692566501653168
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,6.475073860815391,-1.5346734467407437
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,5.550722671536757,-1.1420618741967457
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,5.30443475847556,-1.8243900161201387
DDB3__PD-009_del-arcA_Batch_6h__1,-0.4941644630876862,-1.3260722221511756
DDB3__PD-009_del-arcA_Batch_6h__2,-0.3217602324104467,-1.0398073766379938
DDB3__PD-009_del-arcA_Fed-batch_6h__1,4.820489326660866,-1.4703100101405178
DDB3__PD-009_del-arcA_Fed-batch_6h__2,5.240730096887161,-2.5112708552848977
DDB3__PD-009_del-arcA_Fed-batch_15h__1,4.664175926480883,-1.6271321165991257
DDB3__PD-009_del-arcA_Fed-batch_15h__2,4.252117687332611,-2.0498852478839407
DDB3__PD-006_del-baeR_Batch_12h__1,1.2512306022743935,1.5548523447055214
DDB3__PD-006_del-baeR_Batch_12h__2,0.5874659037069955,0.7643234206109746
DDB3__PD-009_del-baeR_Batch_12h__1,0.938541434279976,1.5498068702607493
DDB3__PD-009_del-baeR_Batch_12h__2,1.8298705281524883,0.9522590886232524
DDB3__PD-006_del-baeR_Fed-batch_12h__1,0.5886834155254449,-0.7251329758753275
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.4169895132492905,-1.5297811297908166
DDB3__PD-009_del-baeR_Fed-batch_12h__1,6.712364130077628,-0.18059517743483688
DDB3__PD-009_del-baeR_Fed-batch_12h__2,5.975816803341131,0.48652748817293207
DDB3__PD-009_del-baeR_Fed-batch_18h__1,4.979433601140205,-0.22001974188954154
DDB3__PD-006_del-lsrB_Batch_6h__1,0.3312157437124099,-0.6121619710625215
DDB3__PD-006_del-lsrB_Batch_6h__2,0.7350733148058576,-0.4339828208063281
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,4.937163891058576,-1.9267840012482016
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,6.820392220906246,-1.4917291847593694
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,7.278471117369751,-1.2173021319091455
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,4.980542224023481,-1.657302300962289
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,6.316526915192063,-1.3670331343429631
DDB3__PD-009_del-lsrK_Batch_6h__1,0.4661666806690727,-0.7846910452071882
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.0019534045987464,-0.7828319043304992
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,6.913761360998937,-1.1904635537166068
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,4.648478953584676,-1.7480653054434554
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,6.166732462324211,-1.2819294906293068
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,4.435288810973793,-1.1018498877579033
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,5.712412286449725,-1.1660940660857508
DDB3__PD-006_del-lsrR_Batch_6h__1,0.5593052210713048,-0.5252077453624677
DDB3__PD-006_del-lsrR_Batch_6h__2,0.2827712243522933,-0.3467456503769037
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,6.255933927729801,-1.7919331774843783
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,5.652474756251653,-2.5060845913552474
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,5.842144158328256,-1.000681055272938
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,5.602294835224837,-1.6444258431797685
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,5.666143124566719,-1.5498269252725143
DDB3__PD-009_del-luxS_Batch_6h__1,-0.1040496377130429,-0.6705291785392733
DDB3__PD-009_del-luxS_Batch_6h__2,-0.2314875474193752,-0.8671884639773255
DDB3__PD-009_del-luxS_Fed-batch_6h__1,3.9718041193322726,-2.6572166300934
DDB3__PD-009_del-luxS_Fed-batch_6h__2,6.437396354695729,-1.504995032682675
DDB3__PD-009_del-luxS_Fed-batch_15h__1,6.008127517898832,-1.6396790981593794
DDB3__PD-009_del-luxS_Fed-batch_15h__2,6.097324193443063,-1.7937736684139731
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.058883633795551,-1.7767690717372748
DDB3__PD-006_del-rpoS_Batch_9h__2,-1.0608907110953978,-1.8371160593237343
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,0.5170289076240802,-1.521222178328784
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,0.3998956579151136,-1.926363103612412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,1.9240369571741036,-1.566219436567648
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.674539112463645,-1.6225313746269814
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-0.8119633823617805,-1.6473408840113717
DDB3__PD-009_del-tnaA_Batch_6h__1,1.1088666114745993,-0.4595697536830618
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,5.742542668857786,-1.7991240380779685
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,5.928966847793933,-1.1202655170891664
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,5.36732103445775,-1.5788828801354382
