,A,BirA
minicoli__minE_sorb__2,5.913779856150922,1.0049958891666568
minicoli__minE_urid__1,7.172907507237129,0.9250452314496648
minicoli__minE_urid__2,7.021226297683781,1.1475080081071771
minicoli__W3110_cyt__1,0.611516271644892,0.5349873032576165
minicoli__W3110_cyt__2,0.3944169409771587,0.9795750164822756
minicoli__W3110_glc__1,-0.9848771326811828,0.3470408390990469
minicoli__W3110_glc__2,-3.7885465016982094,0.43573730417155776
minicoli__W3110_glyc__1,-1.0586484236430749,0.5830076289369597
minicoli__W3110_glyc__2,-0.4270896514269122,0.848676770284535
minicoli__W3110_Fe_starve__1,5.014752600755091,0.6808273106975093
minicoli__W3110_Fe_starve__2,5.029820415724785,0.6615456598049967
minicoli__W3110_LB__1,-12.114790361768572,0.4759083578644372
minicoli__W3110_LB__2,-11.751415988472314,0.6289234306324278
minicoli__W3110_N_starve__1,0.6747855087692234,0.7084785921239432
minicoli__W3110_N_starve__2,0.9007686269406612,0.6706267028167563
minicoli__W3110_osm__1,-0.9279912941813,0.6837885859893121
minicoli__W3110_osm__2,-0.9979850797628892,0.6270189356470803
minicoli__W3110_ph5__1,0.0160345492100388,0.972904177349914
minicoli__W3110_ph5__2,0.0274154678983663,1.0237097599656018
minicoli__W3110_pyr__1,-1.0454747948994296,0.5474397838301872
minicoli__W3110_pyr__2,-0.46714419733814,0.7789536635701912
minicoli__W3110_sorb__1,-3.62144812033949,0.05933639669929657
minicoli__W3110_sorb__2,-3.778563367103351,0.1614805600486049
minicoli__W3110_urid__1,-2.736274902311538,0.1814558505310453
minicoli__W3110_urid__2,-2.6130135123793674,0.4520927759803923
minicoli__W3110_WT_glc__1,-0.1911405857408984,0.7895716468668788
minicoli__W3110_WT_glc__2,-0.878540652954422,0.5706450208038749
minicoli__W3110_WT_osm__1,-0.0308305202053064,0.4295711474784234
minicoli__W3110_WT_osm__2,0.2162773774721024,0.5455706327740923
eep__BOP27__1,-3.067544419201638,0.3724874677505943
eep__BOP27__2,-3.650669831249172,0.4272400012282551
eep__BOP1000__1,-8.478862110583025,0.8063258737602261
eep__BOP1000__2,-10.015149256231826,0.7755246032765815
eep__BOP27_ndh-cydB-appC__1,3.674093648689391,0.5744001216304051
eep__BOP27_ndh-cydB-appC__2,4.491471257920151,0.6182290546998823
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-9.245978880922957,0.5977938390830904
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-8.42549082334657,0.4426209021078265
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-7.087959988007308,0.23224460245207634
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-9.00749199916747,-0.10982159393657563
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-2.15566366960275,0.16911353088645864
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-4.455384331019039,-0.14727876015612207
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.565378250151582,0.5151666915022926
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.7628863701410789,0.31071051284942275
eep__BOP27_nuoB-cydB-appC__1,2.847235277603329,-0.043930557337612974
eep__BOP27_nuoB-cydB-appC__2,1.9382963462258065,0.27511218917094826
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-6.873589424502145,0.4864107232534876
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-4.566253820010574,0.7082186615181083
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-4.98929332689079,0.4003512032706249
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-2.3082958506407487,0.4075036384130764
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-7.0841320935548575,0.6091313720074609
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-4.881957252071737,0.9085299563107014
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-8.830968131816874,0.5519019709496221
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-5.981079838617371,0.7090830767962641
eep__BOP27_ndh-cyoB__1,-1.5936913797353298,0.4703679325491201
eep__BOP27_ndh-cyoB__2,-1.6161919729011516,0.4654092555887814
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-5.716061368736775,0.610466802011187
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-5.542904206986975,0.3979378985173821
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-9.331828790063328,0.5023199116484012
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-9.66243674149284,0.4624207400928828
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-8.061183380388515,-0.1731294500207765
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-10.01478540191913,0.2596826330310762
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-7.771482313155992,-0.3169793342758673
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-7.914152615886559,-0.16781948559228346
eep__BOP27_nuoB-cyoB__1,-3.257083571754039,0.3994246283448213
eep__BOP27_nuoB-cyoB__2,-2.86869886327806,0.4848442920120482
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-6.83329928955352,0.14378347663245614
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-5.847608083921357,0.06788628176716482
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-6.348031477218684,-0.08841651909729809
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-7.054830107466911,-0.0064988748609353655
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-6.471733031929615,0.1030803028400804
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-6.64720737026924,0.23778903158852585
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-7.283950859629822,0.07846766549074767
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-7.10172441487446,0.23044584168352245
eep__BOP27_ndh-cydB__1,1.7329812790982646,0.410106585294348
eep__BOP27_ndh-cydB__2,1.4185706473997977,0.3387634896660883
eep__BOP27_nuoB-cydB__1,3.042645401474883,0.5141649433057802
eep__BOP27_nuoB-cydB__2,3.44574188372686,0.2842659017478475
DDB2__PD-005_BW25113_Batch_6h__1,0.0057546746022963,-0.7313249171708991
DDB2__PD-005_BW25113_Batch_6h__2,-0.2642842318762332,-0.6069902093361232
DDB2__PD-003_BW25113_Batch_9h__1,0.279199809837262,-0.6536884585110476
DDB2__PD-003_BW25113_Batch_9h__2,0.93545823797085,-0.7043139213567242
DDB2__PD-003_BW25113_Fed-batch_6h__1,-0.99677297989872,-1.3372255830267459
DDB2__PD-003_BW25113_Fed-batch_6h__2,-0.8230311482858209,-1.2555796233548433
DDB2__PD-005_BW25113_Fed-batch_6h__1,-1.6880525321233537,-0.750910045557414
DDB2__PD-005_BW25113_Fed-batch_6h__2,-0.7759288731371617,-0.4554502833094203
DDB2__PD-005_BW25113_Fed-batch_6h__3,-1.1704402247861316,-0.9043001449675794
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.6050368150078976,-0.6110925325232728
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.8599057053642422,-0.9155107000817022
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.6071011122584933,-0.6770759530863426
DDB2__PD-003_BW25113_Fed-batch_21h__2,-0.5861536631978288,-0.4609641756233796
DDB2__PD-004_del-basS_Batch_6h__1,-1.167046081579056,-0.2439016276669097
DDB2__PD-004_del-basS_Batch_6h__2,-1.02011463273125,-0.1290238851061387
DDB2__PD-004_del-basS_Fed-batch_6h__1,-2.318817488742438,-1.2138986368400744
DDB2__PD-004_del-basS_Fed-batch_6h__2,-0.8412559430614128,-0.7914466518449172
DDB2__PD-004_del-basS_Fed-batch_15h__1,-0.874576500252604,-0.8391789948863737
DDB2__PD-004_del-basS_Fed-batch_15h__2,-0.7699635554311465,-1.1691162379711528
DDB2__PD-004_del-kdpE_Batch_6h__1,0.2382647419101598,-0.2039313125513882
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.4340258845463337,-0.2108997614708139
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-2.7446022543125377,-1.0555136425308156
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-0.1407163264014578,-1.1090986667469158
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-0.312917734455463,-0.8250902811012617
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.5057686270104288,-0.4337964994571637
DDB2__PD-005_del-phoB_Batch_6h__1,0.4754271202042764,-0.1805268626929335
DDB2__PD-005_del-phoB_Batch_6h__2,0.3039623405599803,0.14567596904546498
DDB2__PD-005_del-phoB_Batch_6h__3,0.5490895442127796,-0.37513105304042493
DDB2__PD-003_del-phoB_Batch_9h__1,-0.3251801513123717,-0.9269330821650116
DDB2__PD-003_del-phoB_Batch_9h__2,0.8978186752524908,-0.480966373375229
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-0.0853175033610424,-1.1867988309821371
DDB2__PD-003_del-phoB_Fed-batch_6h__2,0.0313847875070238,-1.1310355335020086
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-0.1373760771600907,-1.1310251428127804
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-0.7321062931798673,-0.9545402495747224
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-0.6098055213664868,-0.2403035776475475
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.4243824786961923,-0.2853502881809451
DDB2__PD-003_del-phoB_Fed-batch_21h__1,0.788589879103061,-0.5951323384132685
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.900773539218537,-0.6186137381327672
DDB2__PD-004_del-qseB_Batch_6h__1,-0.0927368754490696,-0.018611337388713345
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-2.3139477498897407,-1.4179458371909732
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-6.167603835233349,-1.0451134189196702
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-0.2684097755272489,-0.908617561373588
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.3484042612693134,-0.4632737911298204
DDB2__PD-004_del-qseC_Batch_6h__1,-0.4227020856103992,-0.4763167261417482
DDB2__PD-004_del-qseC_Batch_6h__2,-0.7248100624403806,-0.3680506195857021
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-7.669351800716369,-1.4082561246528282
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-1.2309221133447577,-0.7872130750526365
DDB2__PD-004_del-qseC_Fed-batch_15h__1,0.4054365263542155,-0.8879931802599277
DDB2__PD-004_del-qseC_Fed-batch_15h__2,0.3780761207184311,-0.8278129050226708
DDB2__PD-005_del-qseF_Batch_6h__1,-0.3117006227490508,-0.5665241829893608
DDB2__PD-005_del-qseF_Batch_6h__2,0.4258898081229105,-0.13529610660020366
DDB2__PD-003_del-qseF_Batch_6h__1,0.6743911261490994,-0.6275796011279065
DDB2__PD-003_del-qseF_Batch_6h__2,0.4093383651076708,-0.5096354744136233
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-1.07031443742446,-0.9181568604578364
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-0.9554351301006326,-0.6820583675031262
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-0.9485202907911991,-0.35131591893402536
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-0.2254290978224026,-1.0485141659987782
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-0.5257688002131993,-0.7907579086264116
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.275212988221718,-0.6445810386788535
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-0.6532695292062836,-0.2422228669396427
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.4812728660372258,-0.824138413073447
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.7169617180120609,-0.503984093264144
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.7237914937041117,-0.27773207179610626
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.2902788485145008,-0.25312693733108915
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.2218277582447665,-0.6621447835927201
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-1.281771159092984,-0.7309113623070118
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-0.7086113282792769,-0.9892230772803244
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-0.4384757356190273,-0.7389720634969691
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.1680815660581109,-0.3021719904080893
DDB3__PD-009_del-arcA_Batch_6h__1,-0.2684653500541314,-0.02228571922469857
DDB3__PD-009_del-arcA_Batch_6h__2,-0.1265992479081441,-0.13566406706913092
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-1.2473691987272806,-0.6291002075431997
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-2.1815400117529333,-0.9751038224797934
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.4590229521366434,-0.5963802720651783
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.1298072802508572,-0.4902190783559357
DDB3__PD-006_del-baeR_Batch_12h__1,1.2688483060551168,-0.3907038783925234
DDB3__PD-006_del-baeR_Batch_12h__2,0.3885661231407449,-0.8291742016675494
DDB3__PD-009_del-baeR_Batch_12h__1,0.9912769574060312,-0.16081377683389686
DDB3__PD-009_del-baeR_Batch_12h__2,-0.5355818705598461,-0.3723555231304285
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-4.348192995147949,-0.8066150491665729
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-4.875566969843647,-0.7785446191228722
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-2.4079710789401627,-0.6751235726842353
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-0.1138737989631469,-1.2456733976757128
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.2277539194123716,-0.7880768476925715
DDB3__PD-006_del-lsrB_Batch_6h__1,0.5674136684257411,-0.2548760994760668
DDB3__PD-006_del-lsrB_Batch_6h__2,0.0805647740709567,-0.3169250116135061
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-1.035756999991073,-0.6346850617688321
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-1.579010626817933,-1.126495091085726
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-0.3125494181375709,-1.1437061699630868
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-0.7495134418168719,-0.7760418953453465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,0.0390876249827806,-1.1288951212166891
DDB3__PD-009_del-lsrK_Batch_6h__1,0.4202056392232096,-0.18855698233290408
DDB3__PD-009_del-lsrK_Batch_6h__2,0.4419358624567234,-0.12514123199432348
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-1.3576075622086758,-0.5009552714700503
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-2.0470391817900024,-0.4873013455048492
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-0.4932669943550033,-0.7126523070796821
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-0.6770775320793683,0.024165049115471682
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-0.5388897647284923,-0.7381022545369076
DDB3__PD-006_del-lsrR_Batch_6h__1,0.032572268137041,-0.31057342673701704
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.6682246191991442,-0.15870915102603966
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-0.7357081744989611,-0.9602182478333036
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-1.216901681222611,-1.2119983423124197
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-0.1961855177211873,-0.30372085545141925
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.2178545209274431,-0.6409032117113682
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-0.769654352215035,-0.7437278344309526
DDB3__PD-009_del-luxS_Batch_6h__1,0.8395470047578112,-0.3954080218156131
DDB3__PD-009_del-luxS_Batch_6h__2,0.5359702599504069,-0.4824665460206292
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-1.996408796994508,-0.2479616461432617
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-1.8177677077085417,-0.24121234278214665
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.0624975267418798,-0.6692765006493477
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.5642276761045136,-0.7788976802491359
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.3574585617819568,0.00989041972508442
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.7810639328025804,-0.3294346168311737
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-1.5462705698484998,-0.2540081201425286
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.4162515577703825,-0.365191717182614
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-0.9513151977375722,-0.060271433005476986
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,0.4604576573749995,-0.6169375185786237
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-0.1725776104530805,-0.8297251038379398
DDB3__PD-009_del-tnaA_Batch_6h__1,0.5621014512123965,-0.03553130926343684
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,0.1819506037998925,-0.2302816845516089
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,0.0479264683923917,-0.6297270827838162
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-0.3061026842201699,-0.2684692813983949
