,USA300_TCH1516,link,Locus_tag
261,USA300HOU_0256,https://aureowiki.med.uni-greifswald.de/SAUPAN001116000,USA300HOU_RS01275
262,USA300HOU_0257,https://aureowiki.med.uni-greifswald.de/SAUPAN001117000,USA300HOU_RS01280
263,USA300HOU_0258,https://aureowiki.med.uni-greifswald.de/SAUPAN001119000,USA300HOU_RS01285
264,USA300HOU_0259,https://aureowiki.med.uni-greifswald.de/SAUPAN001120000,USA300HOU_RS01290
265,USA300HOU_0260,https://aureowiki.med.uni-greifswald.de/SAUPAN001121000,USA300HOU_RS01295
266,USA300HOU_0261,https://aureowiki.med.uni-greifswald.de/SAUPAN001122000,USA300HOU_RS01300
267,USA300HOU_0262,https://aureowiki.med.uni-greifswald.de/SAUPAN001123000,USA300HOU_RS01305
268,USA300HOU_0263,https://aureowiki.med.uni-greifswald.de/SAUPAN001124000,USA300HOU_RS01310
269,USA300HOU_0264,https://aureowiki.med.uni-greifswald.de/SAUPAN001126000,USA300HOU_RS01315
270,USA300HOU_0265,https://aureowiki.med.uni-greifswald.de/SAUPAN001132000,USA300HOU_RS01320
271,USA300HOU_0266,https://aureowiki.med.uni-greifswald.de/SAUPAN001133000,USA300HOU_RS01325
272,USA300HOU_0267,https://aureowiki.med.uni-greifswald.de/SAUPAN001134000,USA300HOU_RS01330
273,USA300HOU_0268,https://aureowiki.med.uni-greifswald.de/SAUPAN001135000,USA300HOU_RS01335
274,USA300HOU_0269,https://aureowiki.med.uni-greifswald.de/SAUPAN001136000,USA300HOU_RS01340
275,USA300HOU_0270,https://aureowiki.med.uni-greifswald.de/SAUPAN001138000,USA300HOU_RS01345
276,USA300HOU_0271,https://aureowiki.med.uni-greifswald.de/SAUPAN001139000,USA300HOU_RS01350
277,USA300HOU_0272,https://aureowiki.med.uni-greifswald.de/SAUPAN001140000,USA300HOU_RS01355
278,USA300HOU_0273,https://aureowiki.med.uni-greifswald.de/SAUPAN001141000,USA300HOU_RS01360
279,USA300HOU_0274,https://aureowiki.med.uni-greifswald.de/SAUPAN001142000,USA300HOU_RS01365
280,USA300HOU_0275,https://aureowiki.med.uni-greifswald.de/SAUPAN001143000,USA300HOU_RS01370
281,USA300HOU_0276,https://aureowiki.med.uni-greifswald.de/SAUPAN001145000,USA300HOU_RS01375
282,USA300HOU_0277,https://aureowiki.med.uni-greifswald.de/SAUPAN001146000,USA300HOU_RS01380
283,USA300HOU_0278,https://aureowiki.med.uni-greifswald.de/SAUPAN001149000,
284,USA300HOU_0279,https://aureowiki.med.uni-greifswald.de/SAUPAN001152000,USA300HOU_RS01390
285,USA300HOU_0280,https://aureowiki.med.uni-greifswald.de/SAUPAN001154000,USA300HOU_RS01400
286,USA300HOU_0281,https://aureowiki.med.uni-greifswald.de/SAUPAN001155000,USA300HOU_RS01405
287,USA300HOU_0282,https://aureowiki.med.uni-greifswald.de/SAUPAN001156000,USA300HOU_RS01410
288,USA300HOU_0283,https://aureowiki.med.uni-greifswald.de/SAUPAN001157000,USA300HOU_RS01415
289,USA300HOU_0284,https://aureowiki.med.uni-greifswald.de/SAUPAN001158000,USA300HOU_RS15000
290,USA300HOU_0285,https://aureowiki.med.uni-greifswald.de/SAUPAN001159000,USA300HOU_RS01425
291,USA300HOU_0286,https://aureowiki.med.uni-greifswald.de/SAUPAN001160000,USA300HOU_RS01430
292,USA300HOU_0287,https://aureowiki.med.uni-greifswald.de/SAUPAN001161000,USA300HOU_RS01435
293,USA300HOU_0288,https://aureowiki.med.uni-greifswald.de/SAUPAN001162000,USA300HOU_RS01440
294,USA300HOU_0289,https://aureowiki.med.uni-greifswald.de/SAUPAN001163000,USA300HOU_RS01445
295,USA300HOU_0290,https://aureowiki.med.uni-greifswald.de/SAUPAN001164000,USA300HOU_RS01450
296,USA300HOU_0291,https://aureowiki.med.uni-greifswald.de/SAUPAN001165000,USA300HOU_RS01455
297,USA300HOU_0292,https://aureowiki.med.uni-greifswald.de/SAUPAN001166000,USA300HOU_RS01460
298,USA300HOU_0293,https://aureowiki.med.uni-greifswald.de/SAUPAN001168000,USA300HOU_RS01465
299,USA300HOU_0294,https://aureowiki.med.uni-greifswald.de/SAUPAN001171000,USA300HOU_RS01470
300,USA300HOU_0295,https://aureowiki.med.uni-greifswald.de/SAUPAN001173000,USA300HOU_RS01475
301,USA300HOU_0296,https://aureowiki.med.uni-greifswald.de/SAUPAN001174000,USA300HOU_RS01480
302,USA300HOU_0297,https://aureowiki.med.uni-greifswald.de/SAUPAN001175000,USA300HOU_RS01485
303,USA300HOU_0298,https://aureowiki.med.uni-greifswald.de/SAUPAN001176000,USA300HOU_RS01490
304,USA300HOU_0299,https://aureowiki.med.uni-greifswald.de/SAUPAN001177000,USA300HOU_RS01495
305,USA300HOU_0300,https://aureowiki.med.uni-greifswald.de/SAUPAN001178000,USA300HOU_RS01500
306,USA300HOU_0301,https://aureowiki.med.uni-greifswald.de/SAUPAN001179000,USA300HOU_RS01505
307,USA300HOU_0302,https://aureowiki.med.uni-greifswald.de/SAUPAN001181000,USA300HOU_RS01510
308,USA300HOU_0303,https://aureowiki.med.uni-greifswald.de/SAUPAN001185000,USA300HOU_RS01515
309,USA300HOU_0304,https://aureowiki.med.uni-greifswald.de/SAUPAN001186000,USA300HOU_RS01520
310,USA300HOU_0305,https://aureowiki.med.uni-greifswald.de/SAUPAN001187000,USA300HOU_RS01525
311,USA300HOU_0306,https://aureowiki.med.uni-greifswald.de/SAUPAN001188000,USA300HOU_RS01530
312,USA300HOU_0307,https://aureowiki.med.uni-greifswald.de/SAUPAN001190000,USA300HOU_RS01535
313,USA300HOU_0311,https://aureowiki.med.uni-greifswald.de/SAUPAN001197000,USA300HOU_RS01555
314,USA300HOU_0313,https://aureowiki.med.uni-greifswald.de/SAUPAN001198000,USA300HOU_RS01565
315,USA300HOU_0308,https://aureowiki.med.uni-greifswald.de/SAUPAN001199000,USA300HOU_RS01540
316,USA300HOU_0312,https://aureowiki.med.uni-greifswald.de/SAUPAN001200000,USA300HOU_RS01560
317,USA300HOU_0320,https://aureowiki.med.uni-greifswald.de/SAUPAN001201000,USA300HOU_RS01605
318,USA300HOU_0316,https://aureowiki.med.uni-greifswald.de/SAUPAN001206000,USA300HOU_RS01580
319,USA300HOU_0314,https://aureowiki.med.uni-greifswald.de/SAUPAN001207000,USA300HOU_RS01570
320,USA300HOU_0309,https://aureowiki.med.uni-greifswald.de/SAUPAN001210000,USA300HOU_RS01545
321,USA300HOU_0310,https://aureowiki.med.uni-greifswald.de/SAUPAN001211000,USA300HOU_RS01550
322,USA300HOU_0317,https://aureowiki.med.uni-greifswald.de/SAUPAN001215000,USA300HOU_RS01585
323,USA300HOU_0321,https://aureowiki.med.uni-greifswald.de/SAUPAN001220000,
324,USA300HOU_0322,https://aureowiki.med.uni-greifswald.de/SAUPAN001221000,USA300HOU_RS01610
325,USA300HOU_0323,https://aureowiki.med.uni-greifswald.de/SAUPAN001222000,USA300HOU_RS01615
326,USA300HOU_0324,https://aureowiki.med.uni-greifswald.de/SAUPAN001223000,USA300HOU_RS01620
327,USA300HOU_0325,https://aureowiki.med.uni-greifswald.de/SAUPAN001224000,USA300HOU_RS01625
328,USA300HOU_0326,https://aureowiki.med.uni-greifswald.de/SAUPAN001225000,USA300HOU_RS15005
329,USA300HOU_0327,https://aureowiki.med.uni-greifswald.de/SAUPAN001228000,USA300HOU_RS01630
330,USA300HOU_0328,https://aureowiki.med.uni-greifswald.de/SAUPAN001230000,USA300HOU_RS01640
331,USA300HOU_0329,https://aureowiki.med.uni-greifswald.de/SAUPAN001231000,USA300HOU_RS01645
332,USA300HOU_0330,https://aureowiki.med.uni-greifswald.de/SAUPAN001233000,USA300HOU_RS01650
333,USA300HOU_0331,https://aureowiki.med.uni-greifswald.de/SAUPAN001234000,USA300HOU_RS01655
334,USA300HOU_0332,https://aureowiki.med.uni-greifswald.de/SAUPAN001236000,USA300HOU_RS01660
335,USA300HOU_0333,https://aureowiki.med.uni-greifswald.de/SAUPAN001237000,USA300HOU_RS01665
336,USA300HOU_0334,https://aureowiki.med.uni-greifswald.de/SAUPAN001238000,USA300HOU_RS01670
337,USA300HOU_0335,https://aureowiki.med.uni-greifswald.de/SAUPAN001239000,USA300HOU_RS01675
338,USA300HOU_0336,https://aureowiki.med.uni-greifswald.de/SAUPAN001240000,USA300HOU_RS01680
339,USA300HOU_0337,https://aureowiki.med.uni-greifswald.de/SAUPAN001241000,USA300HOU_RS01685
340,USA300HOU_0338,https://aureowiki.med.uni-greifswald.de/SAUPAN001242000,USA300HOU_RS01690
341,USA300HOU_0339,https://aureowiki.med.uni-greifswald.de/SAUPAN001243000,USA300HOU_RS01695
342,USA300HOU_0340,https://aureowiki.med.uni-greifswald.de/SAUPAN001245000,USA300HOU_RS01700
343,USA300HOU_1490,https://aureowiki.med.uni-greifswald.de/SAUPAN001246000,USA300HOU_RS07960
344,USA300HOU_1478,https://aureowiki.med.uni-greifswald.de/SAUPAN001306000,USA300HOU_RS07895
345,USA300HOU_1479,https://aureowiki.med.uni-greifswald.de/SAUPAN001307000,USA300HOU_RS07900
346,USA300HOU_1480,https://aureowiki.med.uni-greifswald.de/SAUPAN001308000,USA300HOU_RS07905
347,USA300HOU_1481,https://aureowiki.med.uni-greifswald.de/SAUPAN001309000,USA300HOU_RS07910
348,USA300HOU_1482,https://aureowiki.med.uni-greifswald.de/SAUPAN001310000,USA300HOU_RS07915
349,USA300HOU_1998,https://aureowiki.med.uni-greifswald.de/SAUPAN001311000,USA300HOU_RS10805
350,USA300HOU_1484,https://aureowiki.med.uni-greifswald.de/SAUPAN001312000,
351,USA300HOU_1485,https://aureowiki.med.uni-greifswald.de/SAUPAN001313000,USA300HOU_RS07925
352,USA300HOU_1486,https://aureowiki.med.uni-greifswald.de/SAUPAN001314000,USA300HOU_RS07930
353,USA300HOU_1487,https://aureowiki.med.uni-greifswald.de/SAUPAN001315000,USA300HOU_RS07935
354,USA300HOU_1488,https://aureowiki.med.uni-greifswald.de/SAUPAN001316000,USA300HOU_RS07940
355,USA300HOU_1489,https://aureowiki.med.uni-greifswald.de/SAUPAN001319000,USA300HOU_RS07955
356,USA300HOU_1972,https://aureowiki.med.uni-greifswald.de/SAUPAN001377000,USA300HOU_RS10680
357,USA300HOU_1973,https://aureowiki.med.uni-greifswald.de/SAUPAN001379000,USA300HOU_RS10685
358,USA300HOU_1974,https://aureowiki.med.uni-greifswald.de/SAUPAN001380000,USA300HOU_RS10690
359,USA300HOU_1975,https://aureowiki.med.uni-greifswald.de/SAUPAN001381000,USA300HOU_RS10695
360,USA300HOU_1976,https://aureowiki.med.uni-greifswald.de/SAUPAN001382000,USA300HOU_RS10700
361,USA300HOU_1977,https://aureowiki.med.uni-greifswald.de/SAUPAN001383000,USA300HOU_RS10705
362,USA300HOU_1978,https://aureowiki.med.uni-greifswald.de/SAUPAN001384000,USA300HOU_RS10710
363,USA300HOU_1983,https://aureowiki.med.uni-greifswald.de/SAUPAN001386000,USA300HOU_RS10735
364,USA300HOU_1985,https://aureowiki.med.uni-greifswald.de/SAUPAN001391000,USA300HOU_RS10745
365,USA300HOU_1987,https://aureowiki.med.uni-greifswald.de/SAUPAN001393000,USA300HOU_RS10755
366,USA300HOU_1988,https://aureowiki.med.uni-greifswald.de/SAUPAN001394000,USA300HOU_RS10760
367,USA300HOU_1989,https://aureowiki.med.uni-greifswald.de/SAUPAN001395000,USA300HOU_RS10765
368,USA300HOU_1990,https://aureowiki.med.uni-greifswald.de/SAUPAN001396000,USA300HOU_RS10770
369,USA300HOU_1991,https://aureowiki.med.uni-greifswald.de/SAUPAN001397000,USA300HOU_RS10775
370,USA300HOU_1992,https://aureowiki.med.uni-greifswald.de/SAUPAN001398000,USA300HOU_RS10780
371,USA300HOU_1984,https://aureowiki.med.uni-greifswald.de/SAUPAN001402000,USA300HOU_RS10740
372,USA300HOU_1982,https://aureowiki.med.uni-greifswald.de/SAUPAN001403000,USA300HOU_RS10730
373,USA300HOU_1979,https://aureowiki.med.uni-greifswald.de/SAUPAN001407000,USA300HOU_RS10715
374,USA300HOU_1980,https://aureowiki.med.uni-greifswald.de/SAUPAN001416000,USA300HOU_RS10720
375,USA300HOU_1483,https://aureowiki.med.uni-greifswald.de/SAUPAN001432000,USA300HOU_RS07920
376,USA300HOU_1996,https://aureowiki.med.uni-greifswald.de/SAUPAN001434000,USA300HOU_RS10795
377,USA300HOU_1477,https://aureowiki.med.uni-greifswald.de/SAUPAN001435000,USA300HOU_RS07890
378,USA300HOU_1476,https://aureowiki.med.uni-greifswald.de/SAUPAN001436000,USA300HOU_RS07885
379,USA300HOU_1475,https://aureowiki.med.uni-greifswald.de/SAUPAN001437000,USA300HOU_RS07880
380,USA300HOU_1474,https://aureowiki.med.uni-greifswald.de/SAUPAN001438000,USA300HOU_RS07875
381,USA300HOU_1473,https://aureowiki.med.uni-greifswald.de/SAUPAN001439000,USA300HOU_RS07870
382,USA300HOU_1472,https://aureowiki.med.uni-greifswald.de/SAUPAN001451000,USA300HOU_RS07865
383,USA300HOU_1471,https://aureowiki.med.uni-greifswald.de/SAUPAN001452000,USA300HOU_RS07860
384,USA300HOU_1470,https://aureowiki.med.uni-greifswald.de/SAUPAN001454000,USA300HOU_RS07855
385,USA300HOU_1993,https://aureowiki.med.uni-greifswald.de/SAUPAN001467000,USA300HOU_RS15460
386,USA300HOU_1466,https://aureowiki.med.uni-greifswald.de/SAUPAN001473000,USA300HOU_RS07835
387,USA300HOU_1465,https://aureowiki.med.uni-greifswald.de/SAUPAN001475000,USA300HOU_RS07830
388,USA300HOU_1463,https://aureowiki.med.uni-greifswald.de/SAUPAN001477000,USA300HOU_RS07820
389,USA300HOU_1462,https://aureowiki.med.uni-greifswald.de/SAUPAN001478000,USA300HOU_RS07815
390,USA300HOU_1995,https://aureowiki.med.uni-greifswald.de/SAUPAN001497000,USA300HOU_RS10790
391,USA300HOU_1997,https://aureowiki.med.uni-greifswald.de/SAUPAN001498000,USA300HOU_RS10800
392,USA300HOU_1468,https://aureowiki.med.uni-greifswald.de/SAUPAN001511000,USA300HOU_RS07845
393,USA300HOU_1460,https://aureowiki.med.uni-greifswald.de/SAUPAN001577000,USA300HOU_RS07805
394,USA300HOU_1461,https://aureowiki.med.uni-greifswald.de/SAUPAN001578000,USA300HOU_RS07810
395,USA300HOU_1464,https://aureowiki.med.uni-greifswald.de/SAUPAN001581000,USA300HOU_RS07825
396,USA300HOU_1981,https://aureowiki.med.uni-greifswald.de/SAUPAN001583000,USA300HOU_RS10725
397,USA300HOU_1433,https://aureowiki.med.uni-greifswald.de/SAUPAN001627000,USA300HOU_RS07660
398,USA300HOU_1994,https://aureowiki.med.uni-greifswald.de/SAUPAN001669000,USA300HOU_RS10785
399,USA300HOU_1434,https://aureowiki.med.uni-greifswald.de/SAUPAN001710000,USA300HOU_RS07665
400,USA300HOU_1986,https://aureowiki.med.uni-greifswald.de/SAUPAN001765000,USA300HOU_RS10750
401,USA300HOU_1456,https://aureowiki.med.uni-greifswald.de/SAUPAN001768000,USA300HOU_RS07785
402,USA300HOU_1457,https://aureowiki.med.uni-greifswald.de/SAUPAN001769000,USA300HOU_RS07790
403,USA300HOU_1999,https://aureowiki.med.uni-greifswald.de/SAUPAN001771000,
404,USA300HOU_1435,https://aureowiki.med.uni-greifswald.de/SAUPAN001814000,USA300HOU_RS07675
405,USA300HOU_1436,https://aureowiki.med.uni-greifswald.de/SAUPAN001815000,USA300HOU_RS07680
406,USA300HOU_1437,https://aureowiki.med.uni-greifswald.de/SAUPAN001816000,USA300HOU_RS07685
407,USA300HOU_1438,https://aureowiki.med.uni-greifswald.de/SAUPAN001817000,USA300HOU_RS07690
408,USA300HOU_1439,https://aureowiki.med.uni-greifswald.de/SAUPAN001818000,USA300HOU_RS07695
409,USA300HOU_1440,https://aureowiki.med.uni-greifswald.de/SAUPAN001819000,USA300HOU_RS07700
410,USA300HOU_1442,https://aureowiki.med.uni-greifswald.de/SAUPAN001823000,USA300HOU_RS07710
411,USA300HOU_1443,https://aureowiki.med.uni-greifswald.de/SAUPAN001824000,USA300HOU_RS07715
412,USA300HOU_1444,https://aureowiki.med.uni-greifswald.de/SAUPAN001825000,USA300HOU_RS07720
413,USA300HOU_1445,https://aureowiki.med.uni-greifswald.de/SAUPAN001826000,USA300HOU_RS07725
414,USA300HOU_1446,https://aureowiki.med.uni-greifswald.de/SAUPAN001827000,USA300HOU_RS07730
415,USA300HOU_1447,https://aureowiki.med.uni-greifswald.de/SAUPAN001828000,USA300HOU_RS07735
416,USA300HOU_1448,https://aureowiki.med.uni-greifswald.de/SAUPAN001829000,USA300HOU_RS07740
417,USA300HOU_1449,https://aureowiki.med.uni-greifswald.de/SAUPAN001830000,USA300HOU_RS07745
418,USA300HOU_1450,https://aureowiki.med.uni-greifswald.de/SAUPAN001831000,USA300HOU_RS07750
419,USA300HOU_1451,https://aureowiki.med.uni-greifswald.de/SAUPAN001832000,USA300HOU_RS07755
420,USA300HOU_1452,https://aureowiki.med.uni-greifswald.de/SAUPAN001833000,USA300HOU_RS07760
421,USA300HOU_1453,https://aureowiki.med.uni-greifswald.de/SAUPAN001834000,USA300HOU_RS07765
422,USA300HOU_1454,https://aureowiki.med.uni-greifswald.de/SAUPAN001835000,USA300HOU_RS07770
423,USA300HOU_1458,https://aureowiki.med.uni-greifswald.de/SAUPAN001838000,
424,USA300HOU_0341,https://aureowiki.med.uni-greifswald.de/SAUPAN001851000,USA300HOU_RS01705
425,USA300HOU_0342,https://aureowiki.med.uni-greifswald.de/SAUPAN001852000,USA300HOU_RS01710
426,USA300HOU_0343,https://aureowiki.med.uni-greifswald.de/SAUPAN001854000,USA300HOU_RS01715
427,USA300HOU_0344,https://aureowiki.med.uni-greifswald.de/SAUPAN001855000,USA300HOU_RS01720
428,USA300HOU_0345,https://aureowiki.med.uni-greifswald.de/SAUPAN001856000,USA300HOU_RS01725
429,USA300HOU_0346,https://aureowiki.med.uni-greifswald.de/SAUPAN001857000,USA300HOU_RS01730
430,USA300HOU_0347,https://aureowiki.med.uni-greifswald.de/SAUPAN001858000,USA300HOU_RS01735
431,USA300HOU_0348,https://aureowiki.med.uni-greifswald.de/SAUPAN001861000,USA300HOU_RS01740
432,USA300HOU_0349,https://aureowiki.med.uni-greifswald.de/SAUPAN001862000,USA300HOU_RS01745
433,USA300HOU_0350,https://aureowiki.med.uni-greifswald.de/SAUPAN001863000,USA300HOU_RS01750
434,USA300HOU_0351,https://aureowiki.med.uni-greifswald.de/SAUPAN001864000,USA300HOU_RS01755
435,USA300HOU_0352,https://aureowiki.med.uni-greifswald.de/SAUPAN001865000,USA300HOU_RS01760
436,USA300HOU_0353,https://aureowiki.med.uni-greifswald.de/SAUPAN001866000,USA300HOU_RS01765
437,USA300HOU_0354,https://aureowiki.med.uni-greifswald.de/SAUPAN001868000,USA300HOU_RS01770
438,USA300HOU_0355,https://aureowiki.med.uni-greifswald.de/SAUPAN001869000,USA300HOU_RS01775
439,USA300HOU_0356,https://aureowiki.med.uni-greifswald.de/SAUPAN001870000,USA300HOU_RS01780
440,USA300HOU_0357,https://aureowiki.med.uni-greifswald.de/SAUPAN001872000,USA300HOU_RS01785
441,USA300HOU_0358,https://aureowiki.med.uni-greifswald.de/SAUPAN001874000,USA300HOU_RS01790
442,USA300HOU_0359,https://aureowiki.med.uni-greifswald.de/SAUPAN001875000,USA300HOU_RS01795
443,USA300HOU_0360,https://aureowiki.med.uni-greifswald.de/SAUPAN001876000,USA300HOU_RS01800
444,USA300HOU_0361,https://aureowiki.med.uni-greifswald.de/SAUPAN001878000,USA300HOU_RS01805
445,USA300HOU_0362,https://aureowiki.med.uni-greifswald.de/SAUPAN001879000,USA300HOU_RS01810
446,USA300HOU_0363,https://aureowiki.med.uni-greifswald.de/SAUPAN001881000,USA300HOU_RS01815
447,USA300HOU_0364,https://aureowiki.med.uni-greifswald.de/SAUPAN001882000,USA300HOU_RS01820
448,USA300HOU_0365,https://aureowiki.med.uni-greifswald.de/SAUPAN001883000,USA300HOU_RS01825
449,USA300HOU_0366,https://aureowiki.med.uni-greifswald.de/SAUPAN001884000,USA300HOU_RS01830
450,USA300HOU_0367,https://aureowiki.med.uni-greifswald.de/SAUPAN001888000,USA300HOU_RS01835
451,USA300HOU_0368,https://aureowiki.med.uni-greifswald.de/SAUPAN001890000,USA300HOU_RS01840
452,USA300HOU_0369,https://aureowiki.med.uni-greifswald.de/SAUPAN001891000,USA300HOU_RS01845
453,USA300HOU_0370,https://aureowiki.med.uni-greifswald.de/SAUPAN001892000,USA300HOU_RS01850
454,USA300HOU_0371,https://aureowiki.med.uni-greifswald.de/SAUPAN001893000,USA300HOU_RS01855
455,USA300HOU_0372,https://aureowiki.med.uni-greifswald.de/SAUPAN001894000,USA300HOU_RS01860
456,USA300HOU_0373,https://aureowiki.med.uni-greifswald.de/SAUPAN001895000,USA300HOU_RS01865
457,USA300HOU_0374,https://aureowiki.med.uni-greifswald.de/SAUPAN001896000,USA300HOU_RS01870
458,USA300HOU_0375,https://aureowiki.med.uni-greifswald.de/SAUPAN001898000,USA300HOU_RS01880
459,USA300HOU_0376,https://aureowiki.med.uni-greifswald.de/SAUPAN001899000,USA300HOU_RS01885
460,USA300HOU_0377,https://aureowiki.med.uni-greifswald.de/SAUPAN001900000,USA300HOU_RS01890
461,USA300HOU_0378,https://aureowiki.med.uni-greifswald.de/SAUPAN001901000,USA300HOU_RS01895
462,USA300HOU_0379,https://aureowiki.med.uni-greifswald.de/SAUPAN001902000,USA300HOU_RS01900
463,USA300HOU_0380,https://aureowiki.med.uni-greifswald.de/SAUPAN001903000,USA300HOU_RS01905
464,USA300HOU_0381,https://aureowiki.med.uni-greifswald.de/SAUPAN001906000,USA300HOU_RS01910
465,USA300HOU_0382,https://aureowiki.med.uni-greifswald.de/SAUPAN001907000,USA300HOU_RS01915
466,USA300HOU_0383,https://aureowiki.med.uni-greifswald.de/SAUPAN001908000,USA300HOU_RS01920
467,USA300HOU_0384,https://aureowiki.med.uni-greifswald.de/SAUPAN001909000,USA300HOU_RS01925
468,USA300HOU_0385,https://aureowiki.med.uni-greifswald.de/SAUPAN001910000,USA300HOU_RS01930
469,USA300HOU_0386,https://aureowiki.med.uni-greifswald.de/SAUPAN001913000,USA300HOU_RS15025
470,USA300HOU_0387,https://aureowiki.med.uni-greifswald.de/SAUPAN001914000,USA300HOU_RS01935
471,USA300HOU_0388,https://aureowiki.med.uni-greifswald.de/SAUPAN001915000,USA300HOU_RS01940
472,USA300HOU_0389,https://aureowiki.med.uni-greifswald.de/SAUPAN001916000,USA300HOU_RS01945
473,USA300HOU_0390,https://aureowiki.med.uni-greifswald.de/SAUPAN001957000,USA300HOU_RS01950
474,USA300HOU_0391,https://aureowiki.med.uni-greifswald.de/SAUPAN001960000,
475,USA300HOU_0392,https://aureowiki.med.uni-greifswald.de/SAUPAN001967000,USA300HOU_RS01965
476,USA300HOU_0393,https://aureowiki.med.uni-greifswald.de/SAUPAN001969000,
477,USA300HOU_0394,https://aureowiki.med.uni-greifswald.de/SAUPAN001970000,USA300HOU_RS01970
478,USA300HOU_0395,https://aureowiki.med.uni-greifswald.de/SAUPAN001971000,USA300HOU_RS01975
479,USA300HOU_0396,https://aureowiki.med.uni-greifswald.de/SAUPAN001972000,USA300HOU_RS01980
480,USA300HOU_0397,https://aureowiki.med.uni-greifswald.de/SAUPAN001973000,USA300HOU_RS01985
481,USA300HOU_0398,https://aureowiki.med.uni-greifswald.de/SAUPAN001974000,USA300HOU_RS01990
482,USA300HOU_0399,https://aureowiki.med.uni-greifswald.de/SAUPAN001975000,USA300HOU_RS01995
483,USA300HOU_0400,https://aureowiki.med.uni-greifswald.de/SAUPAN001976000,USA300HOU_RS02000
484,USA300HOU_0401,https://aureowiki.med.uni-greifswald.de/SAUPAN001978000,USA300HOU_RS02005
485,USA300HOU_0402,https://aureowiki.med.uni-greifswald.de/SAUPAN001979000,USA300HOU_RS02010
486,USA300HOU_0403,https://aureowiki.med.uni-greifswald.de/SAUPAN001981000,USA300HOU_RS02015
487,USA300HOU_0404,https://aureowiki.med.uni-greifswald.de/SAUPAN001982000,USA300HOU_RS02020
488,USA300HOU_0405,https://aureowiki.med.uni-greifswald.de/SAUPAN001984000,USA300HOU_RS02025
