,A,UhpA,Crp,YeiE,UvrY
SRX5694537,0.1303534141,0.7401496378,0.0455558508,-0.0651740668,-0.9414764991000001
SRX5694538,0.006686610700000001,0.7068527672,0.22416250880000002,0.2945583553,-0.4834617879
SRX5694539,0.0771863463,-0.20092595370000002,-0.4554145486,-0.7140783391000001,0.1564567258
SRX5694540,3.0332455492,-1.4140282207000001,-0.9496879326000001,-0.6901674665,-1.0558814527
SRX5694541,-0.6245208558,0.172170698,-0.14394191280000002,0.0387211755,-0.3256580544
SRX5694543,-1.2022472285,-3.4426197974,0.257330798,-2.7206978279,-2.2620242356
SRX5694544,-0.0356985588,0.0069157865,-0.3373228733,0.1059054485,-0.5284500664
SRX5694545,0.948485439,0.2435387044,0.035948117,-0.1693104034,0.1347913486
SRX5694546,0.4993946509,-1.4052643768,-0.3182627866,-0.8364646767,-0.21292618430000002
SRX5694547,1.1940033013,0.1749226852,-0.1118469182,-0.0788505555,-0.33663016700000004
SRX5694548,-0.3150450027,0.3093125827,-0.0372321217,0.1375758889,0.036568112
SRX5694550,1.4360421781000001,0.1362483476,-0.4922607946,-0.0176240735,-0.4327401611
SRX5694551,0.9752144207000001,-0.0540310608,-0.4416388787,-0.8079539052,0.8066979786
SRX5694552,0.2615049931,-0.3031167761,0.0105278607,-0.1295486694,-0.14373029510000002
SRX5694553,0.8058701185,0.0836400571,0.2876777482,0.6163808386,-0.15220960420000001
SRX5694554,0.4300636067,-1.0282777813,-0.1645882529,0.11574337850000001,-0.2032627254
SRX5694555,0.8492466727,-0.184893738,-0.8421746734000001,-0.16220313590000002,-0.34849014170000003
SRX6072760,1.683195473,0.5138908073,-0.7797289048,-0.14269764100000001,-0.5415553969
SRX6072761,3.2016005172,0.0280018497,-0.9412126322000001,-0.7096767093,-0.2851715181
SRX6072762,2.4877608779,0.5559638481,-0.555678611,-0.01895532,-0.2721387749
SRX6072763,3.6161385605,0.3519003674,-0.38526479500000005,0.1526020156,-0.2565280672
SRX6072764,2.5032592644,-0.1704700887,-1.0984957077,-0.8599115584,-0.5109208478
SRX6072765,3.4278642359,0.31376878350000004,-0.4458656036,0.0862857543,-0.2177411787
SRX6376491,0.4078274154,-0.231284432,-0.23661516940000002,-0.4440207902,0.0224413833
SRX6376492,1.0574253297,-0.142088757,-1.8181327083,-0.9712838192000001,-0.8304794963000001
SRX6376493,1.1438256122000001,-0.0662610914,-2.037821897,-0.9601401909,-0.7782917144
SRX6376494,-0.0100419422,0.22252801500000002,-2.2059426753,-0.758007096,-0.7944922638
SRX6376495,0.0727185845,0.0872751342,-0.4792645071,-0.0856258627,-0.0436439288
SRX6376496,1.2547947055,-0.4121876815,-0.054275376300000004,-0.4665596455,0.2111033113
SRX2723951,0.8459133079000001,0.40953355420000004,1.2971935035,0.0935078227,0.5636592881
SRX2723952,1.1827443086,0.7545257196,2.020927993,0.4502697324,0.6715246553
SRX2723953,0.8226811474,0.9490195214,0.5760517667,-0.1717579529,0.2362288655
SRX2723954,0.2736019713,0.216418421,2.383091682,1.1304529019,0.9606035099
SRX2723955,0.6418190978,0.237591615,1.2512872247,0.1449486005,0.3351007288
SRX2723956,0.8584740988,0.0769617948,1.4331106707,0.4732161398,0.5919250913
SRX2723957,0.1981884982,0.040175249600000004,0.1517886605,0.0841232762,0.040940969800000004
SRX2723958,0.1644426789,0.2447050118,-0.2646015759,0.044227808800000004,-0.138087059
SRX2723959,0.6437051792,0.2736557182,0.256464884,-0.0869156897,-0.2113436112
SRX2723960,1.4399009417,0.8787625759000001,0.9591927252,-0.0736616389,0.7073757695
SRX2723961,1.0199709483,0.6759522594,2.5388323397,1.0836560584,1.1316096741
SRX2723962,1.1935431687,0.4730385888,0.9744724369000001,-0.0631785904,0.3524142179
SRX2723963,0.6846746672,-0.2097945963,-0.30103145470000003,-0.7115598626,0.2131355474
SRX2723964,0.2923176669,0.5502148383000001,1.2020478367,-0.22319457250000002,0.27206399200000003
SRX2723965,0.4336691144,0.5030133666000001,0.7380002376,-0.151364636,0.3411853003
SRX2723966,-0.7057917021,0.0341420519,0.0829169912,0.13102580560000002,0.0477384061
SRX2723967,0.5682864783,0.0525931049,-0.075921268,-0.0592326922,-0.0652463925
SRX2723968,0.1375052238,-0.0867351568,-0.006995723200000001,-0.0717931134,0.0175079864
SRX6977206,-1.6627501448,-0.21490883230000002,-0.2546401567,-0.4317210763,-0.6553948379
SRX6977207,-1.128655494,-0.6507511353000001,-0.30518404320000003,-0.5739506564,-0.6550293905
SRX6977208,3.0793283877,0.6323322939,-0.5181824078,-0.0700385991,0.1292127056
SRX6977209,2.8087606625,0.5825064401,-0.675081557,-0.20375896000000002,0.197837659
SRX6977210,2.5375660764,0.5430118971,-0.7835359689,-0.2482138002,0.30281892050000003
SRX6977211,0.1730979427,-0.24631810070000001,0.2440588662,-0.1602367797,0.2086312789
SRX6977212,-0.0065195269,-0.2853881645,-0.0309117965,0.15410951250000002,-0.0610109308
SRX6977213,-0.16657841580000002,0.5317062652,-0.21314706960000002,0.0061272672000000005,-0.1476203481
SRX6977214,-1.5615591519,-0.2139539566,-0.39514538390000004,-0.8646307393,-0.8767946565
SRX1153733,-0.1850901194,-0.0660681991,0.1831441383,0.0294321757,0.0471635168
SRX1153734,0.1850901194,0.0660681991,-0.1831441383,-0.0294321757,-0.0471635168
SRX1153735,-0.7953866541,0.2266279944,-0.1003374077,1.7983434807,-0.09752901230000001
SRX1153736,-1.2508298439,0.1694808974,-0.0489066405,1.7367530050000002,0.061127552700000004
SRX5204053,-0.7441348912,0.7665449871000001,-0.1152614403,-0.773029798,-0.0669407731
SRX5204054,-1.0614530724,0.4368335581,0.33069778580000003,-0.2305963633,0.2733881379
SRX5204055,-0.7223352695,0.5457265555,0.0395780566,-0.48249640990000003,-0.139487255
SRX5204056,0.6007833117,0.8174891714,0.0799160108,-0.6073926145,0.6246647422
SRX5204057,1.1927891436,0.7600538153,0.13476163600000002,-0.5765950044,0.4614557361
SRX5204058,0.4837912166,0.9490250661,0.1271931801,-0.44604297610000004,0.4557370965
SRX5204059,1.1323805019,0.2204082648,0.3101981754,-0.0981783145,0.0986562556
SRX5204060,0.5793523988,0.2692176697,0.16749059400000002,-0.1500040839,0.10026490490000001
SRX5204061,0.8603394661,-0.0129490956,0.2033144985,-0.110248754,0.1446022139
SRX5204062,0.4045201901,0.0035407419000000003,0.0350800225,-0.4233323369,-0.14220358830000002
SRX5204063,0.6975930105,0.1954724044,-0.018607714600000002,-0.4211734013,-0.0080644453
SRX5204064,0.6155341884000001,0.6448720723,0.0177745832,-0.9217394240000001,0.0861697039
SRX5204065,-1.4199193662,0.8832911032,0.1296212176,-0.5803299223,0.6218566608
SRX5204066,-1.2933302778,0.7142138189,0.0410003929,-0.7411997458,0.5676796422
SRX5204067,-1.7126953971,0.9110493049,0.1329939336,-0.6645581152000001,0.5654009903
SRX5204068,-0.033024081000000004,0.2535923446,-0.0046637408,-0.5212304825,-0.0666969268
SRX5204069,0.25754272500000003,0.10641578060000001,-0.0345939636,-0.6647894921,0.124577907
SRX5204070,-1.4107025562,0.19247621110000002,-0.0639964626,-0.6146993201000001,0.0212399485
SRX5204071,0.4241225544,0.6062345195000001,0.2637505564,-0.9046269398000001,0.33897103230000003
SRX5204072,0.508172449,0.6493901045,0.1366857256,-0.4963136463,0.1658160994
SRX5204073,-0.9147446075000001,0.5796757034000001,0.12908140170000001,-0.7250017275,0.1935870433
SRX5204074,-2.3928492066000002,0.6778754851000001,-0.0130459532,-0.34004535750000003,-0.0501381422
SRX5204075,-0.0572002392,0.4824348271,-0.051017588700000005,-0.19835371540000002,0.0554977699
SRX5204076,-1.5233742446,0.4368226484,-0.0771750924,-0.0979418816,-0.0193608839
SRX5204077,0.1060380305,0.5566315439,0.0070308263,-0.6714042154000001,-0.1504515715
SRX5204078,-0.32612863870000003,0.34233588330000003,-0.0562055273,-1.0291938466,-0.09822451060000001
SRX5204079,-0.2209249063,0.5668604926,-0.019864096300000002,-0.7326115507000001,-0.15727453
SRX5204080,-0.7318133317000001,1.1195661671,0.1456210242,-0.5262674398,0.4139678889
SRX5204081,-1.9341755819,0.7411355002000001,0.0296414633,-0.8388749476,0.2669310093
SRX5204082,-2.1974182716,0.6979042139,0.1012229557,-0.6090367492000001,0.19668708310000002
SRX5204083,-0.6301468175,0.21005537970000002,0.0599384649,0.5793390579000001,0.2856483392
SRX5204084,-0.0065914426000000005,0.3496814862,0.1659899168,0.4626839473,0.1525679437
SRX5204085,0.5284400287000001,0.3004330765,0.13117654180000002,0.3545779253,0.2253230324
SRX5204086,-0.9098327305,0.9292094209,-0.45115989980000004,-0.1560839203,-0.34966437180000004
SRX5204087,0.3958007905,0.6458130416,-0.042227577700000005,0.5145106455,-0.0019308612000000001
SRX5204088,1.3649325298,0.9117691951,-0.3036384238,0.1984651916,-0.038589798
SRX5204089,0.9027470084,0.8535706858000001,0.0831416516,0.3157577911,0.1142072273
SRX5204090,1.2365630523,0.4589308815,0.1639234027,0.2640738003,0.0433721305
SRX5204091,0.5195997493,0.574857437,-0.0031211273,0.1645140334,0.0257621601
SRX5204092,0.2771296514,0.4268839976,-0.0810982225,-0.2240812077,0.0475800959
SRX5204093,0.7034350664,0.49570154310000003,-0.1099524013,0.17540288880000002,-0.007974840300000001
SRX5204094,0.9447917885,0.35568761060000004,0.0403956206,-0.158650331,0.21046663300000001
SRX5204095,-0.710245738,-0.0083978647,0.2016413779,0.0354969361,0.0883009133
SRX5204096,0.411629886,0.0829932678,-0.2203103585,-0.1164300347,-0.08243559830000001
SRX5204097,0.298615852,-0.0745954031,0.0186689805,0.0809330986,-0.005865315
SRX683459,0.0984763273,-0.0967717672,-0.0666339028,0.0785565671,-0.12212623510000001
SRX683460,0.6651235591,-2.2082551824,0.503766096,1.9394796799,0.7845619159
SRX683461,-0.0735359597,-0.0679083367,-0.1321270107,-0.2267097607,0.0181819616
SRX683462,0.9993750089000001,-2.3630633210000003,0.4881845549,2.0344801862,0.8801609522
SRX683463,-0.024940367600000003,0.1646801039,0.1987609135,0.14815319370000002,0.1039442735
SRX683464,0.27129715660000003,-1.6282971654,0.5070739993,1.5312884254,1.0435940866
SRX683465,0.3931281558,-0.45779183710000004,-0.8734644257,0.10477120220000001,-0.634244794
SRX683466,0.9381979809000001,-2.9023397566,0.0105121308,2.3183613862,0.7828189418
SRX683467,0.8301861646,-0.6297599554000001,-0.3758395962,-0.1603704823,-0.4797402361
SRX683468,1.1107392938,-2.0352689058,-0.080117849,2.0562100244,0.3708782315
SRX683469,0.6481133039,-0.2181551662,-0.5751663553,-0.0656073115,-0.820170579
SRX683470,1.0479200969,-2.3786442619,-0.1688967908,1.9689585141000001,-0.179835575
SRX322077,0.2251146105,0.032195931000000004,-0.0693545751,-0.0794500185,0.023955763
SRX322078,0.0500689901,-0.1441389905,-0.33321683020000004,0.2339557499,0.0455339704
SRX322079,0.3618960411,-0.2650219234,-0.0393089613,0.7384984277000001,-0.08803930880000001
SRX322080,0.30402927360000004,-0.7493563156,-0.099687806,-0.0664817689,-0.0573706534
SRX322081,-0.162531793,0.1885896815,0.25691065290000004,0.0175075857,0.2800109814
SRX322082,0.4338210068,0.0248443296,0.162327729,0.0196565124,0.1488044033
SRX322083,0.5335601058,-0.6700381783,0.2204930321,-0.4266908043,0.22220364180000002
SRX322084,0.2912640838,0.10627772740000001,-0.4360373755,0.0381544716,-0.2884456725
SRX322085,-0.8248241896,0.5637604509,0.2155443434,0.3885363327,0.0662420307
SRX2708592,4.6273070252,-0.30056248750000003,-1.2995977401,-1.1074464572,-0.1302957041
SRX2708593,1.6936949827999999,-0.9292757119,-1.3858488461,-0.2476945889,-0.2773600278
SRX2708594,1.9648545907,-0.24841311770000002,-1.1551255076,-0.2122930412,-0.3457555348
SRX2708595,-1.2240608078,-0.3508227673,-0.0264047357,0.7453067748000001,0.1409313052
SRX2708596,0.4853216771,0.34813505710000003,0.1464903964,-0.1482252124,-0.020164801700000002
SRX2708597,0.7387391307000001,0.0026877101000000003,-0.1200856607,-0.5970815624,-0.12076650350000001
SRX2708598,-0.4219617344,-0.3215390496,-0.2522707463,-0.3795278647,-0.0870893565
SRX2708600,0.6613868864,-1.2856317939,-0.2711134562,-1.3725750875,-0.2798802427
SRX2708601,-0.1894591779,-0.7343121376,-0.0595239595,-0.35021696620000003,0.2867330504
SRX2708602,0.3316698455,-0.2254900122,0.5050291552,1.4643490073,-0.8238132922
SRX2708603,-1.0123685534,-1.2600334083,0.0660056332,-0.6616754234000001,0.149092478
SRX3073814,0.1096529794,0.08890814720000001,-0.13018558560000001,-0.3057662412,-0.22436064420000001
SRX3073815,1.8993871750000002,-1.5380890580000002,-1.1339696385,-1.2539049984,-2.6082119479
SRX3073816,4.4015655426,-3.1533665647999998,-2.4550083112,-2.0700859029,-4.5579772436
SRX3073817,6.4901644064,-2.7435668797,-4.1870252178,-2.4255674344,-4.5912652198
SRX3073818,5.9975715916,-2.1556736102,-3.2111292318,-2.6534646893,-3.7295899745
SRX3073819,-0.0796354611,0.7130086611,0.3613869819,0.056470669200000004,-0.8457223795000001
SRX3073820,1.8645766964,-1.7062783181999999,-0.6674396287000001,-1.9211684681,-4.9194164128
SRX3073821,2.4536403493,-2.3318600589000003,-2.2221447579,-2.7030876394,-5.4821553092
SRX3073822,1.4729623373,-2.2683364035,-3.4198734015,-2.9054009214,-5.0508813769
SRX3073823,2.4085407022,-2.1844110479,-3.2339359789,-2.9194950839000002,-2.9999679564
SRX3073824,-0.1096529794,-0.08890814720000001,0.13018558560000001,0.3057662412,0.22436064420000001
SRX3073825,1.7222040963,-1.3855644098,-1.2511893155,-0.9077862625,-2.5394721042
SRX3073826,4.1831542852,-3.1360541961,-2.3292575708,-1.7750866837000001,-4.4772782701
SRX3073827,6.8825221133,-3.6997788905,-4.1135135934000004,-2.1426025415,-3.9693766096000003
SRX3073828,5.4309934997,-1.6601059880000002,-3.434645459,-2.5582348909,-3.1777204447
SRX3073829,-0.3307555636,0.7986745305,0.1876233269,-0.0695970354,-1.1113552169
SRX3073830,1.3673145319,-1.4228552704,-1.1638283926,-2.2021571614,-4.837446752
SRX3073831,2.3771989467,-2.0388541052,-2.0312934097,-3.2825363554,-5.5714946015999995
SRX3073832,2.1753991037000002,-2.3361207211,-3.5341055024,-3.0168616469,-3.9622526839
SRX3073833,0.8145707223,-2.4566112792,-3.0369515843,-2.9904436422,-3.1872333127
SRX2391456,0.3885481302,-0.0786721911,0.1036371583,0.2718578425,-0.0069698479
SRX2391457,0.4013441365,-0.0383351299,-0.2296760947,-0.07247921090000001,-0.0814497363
SRX2391458,-0.2482313402,-0.09625612380000001,0.0383571309,0.0717978636,0.13603318550000001
SRX2391459,-0.0757091975,-0.0874378023,0.0360981407,0.057667609800000005,0.0992867966
SRX2391460,0.057004884000000006,-0.0113493933,0.0112518975,0.2010620204,0.1121126687
SRX2391461,0.3927417807,-0.0827402643,0.0065400067,0.0583052269,0.0378370839
SRX2391462,0.2656821905,-0.029576586300000002,0.0613117897,0.1779382963,0.1406098861
SRX2391463,-0.3807736044,-0.0139226641,0.0752505852,0.1969416886,0.10900161080000001
SRX2391464,-0.896082554,-0.0317166,0.0646232551,0.2887888803,0.1205399759
SRX2391465,0.2444322962,0.0883691233,0.0745769649,0.29090703290000003,0.0799874193
SRX2391466,0.3434855518,-0.0247836204,0.0132959954,0.15502286710000002,0.1808884048
SRX2391467,0.0814447777,0.0405313391,0.0309166155,-0.10113212540000001,0.0343399688
SRX2391468,0.08780691040000001,-0.1398924718,0.050854043200000004,-0.0475933492,-0.0093025255
SRX2391469,-0.1939721061,-0.0869883161,0.0781229599,0.10097107870000001,-0.0323428014
SRX2391470,-0.2086130592,-0.4067488061,0.269221989,0.6608396049,-0.3132763061
SRX2391471,0.3756717881,-0.6768520993,0.0489485095,0.37317858460000003,-0.33073828180000003
SRX2391472,-0.36373460890000003,-0.5700397145,0.2725286431,0.4966075661,-0.0390094785
SRX2391473,-0.1964148577,-0.30040191590000004,0.079938994,0.1056407163,0.0927806041
SRX2391474,-0.30626678100000004,-0.0096616312,-0.0319597258,-0.19504093960000002,0.2421061092
SRX2391475,-0.1984042909,-0.5792548092,0.2169729199,0.4368306356,0.0290736208
SRX2391476,-0.18421732940000002,-0.6741470301,0.3349589161,0.4386737673,-0.126739889
SRX2391477,0.3382973701,-0.2748166727,0.1103821889,-0.0793414105,-0.0573299717
SRX2391478,0.9912133129,-0.1998197895,0.3563764866,0.1612703343,0.1469688781
SRX2391479,-0.4775220274,-0.6739031668000001,0.3086663712,0.4174514971,-0.0269827305
SRX2391480,0.3999255761,-0.6736289398,0.48358926430000004,0.1705261285,-0.0369731856
SRX2391481,0.10172253120000001,-0.2611637693,0.3481544716,0.1143126831,0.0101749486
SRX2391482,-0.1512145813,-0.7006566955,0.48077671120000004,0.18931411950000002,-0.057773654300000005
SRX2391483,0.1646984569,-0.1133612362,0.2107291755,0.0788730872,0.0536353443
SRX2391484,0.8408443042,0.0171091023,-0.0935369191,0.2391064612,0.0378416603
SRX2391485,0.7322957286,-0.046343581200000004,-0.24873146470000002,0.0200619679,0.0353557394
SRX2391486,0.0704893776,-0.031430014400000005,-0.2016487162,-0.0082428571,0.0969259068
SRX2391487,-0.06806688400000001,-0.08771475790000001,-0.14117476780000002,0.1708123121,0.1829513282
SRX2391488,0.35168718120000003,0.014793888600000001,-0.126103141,0.156154863,0.1996834897
SRX2391489,0.5755175272,-0.042134796700000005,-0.1334760396,0.1115158952,0.2291172083
SRX2391490,0.6483096008,0.0367771779,-0.0672349899,0.1758802078,0.1294526243
SRX2391491,0.5102125307,-0.09967139230000001,0.0576004129,0.1350593182,0.1199914957
SRX2391492,0.2665679191,-0.0450868428,0.2009926933,0.2880430358,0.24151697830000002
SRX2391493,0.4817437885,-0.0601604873,0.1707298308,-0.0047134228,0.041425389300000004
SRX2391494,0.1137816705,-0.044967041400000005,0.0692396961,0.2324688452,0.1685825574
SRX2391495,-0.0814447777,-0.0405313391,-0.0309166155,0.10113212540000001,-0.0343399688
SRX2391496,0.1004856741,0.062149034000000006,-0.0359995768,-0.0614503943,0.0465781423
SRX2391497,-0.0287061342,-0.0730741325,0.058544858000000005,-0.2282622595,0.021987067000000002
SRX2391498,-0.19532076410000002,-0.43747492920000003,-0.048752147,0.46375193070000004,-0.2471122811
SRX2391499,0.3263383861,-1.0135388811,0.0814724538,0.2936382543,-0.0961608178
SRX2391500,-0.4548486329,-0.7079943739,0.14086945920000002,0.3337915173,-0.0141971057
SRX2391501,-0.0675335473,-0.4985087573,-0.0582763844,-0.2475856529,0.0024808452000000003
SRX2391502,0.0901977098,-0.12468428320000001,-0.2331385879,-0.1291064847,0.022388256500000002
SRX2391503,0.6341062772,-0.5255560669,0.0354719414,0.4912980851,0.1751433212
SRX2391505,0.5712107642,-0.7556668825,0.305318221,0.2744933653,-0.0431454599
SRX2391506,0.09548453080000001,-0.3612742661,0.0945138693,0.0651625675,0.0713635177
SRX2391507,0.7157882577,-0.1818794117,-0.0124149267,0.0149894489,0.0454285674
SRX2391508,0.5708450270000001,-0.4750556596,0.3356911857,0.5624565461000001,0.3032735764
SRX2391510,-0.0617412528,-0.6506330665000001,0.41076687230000003,0.3779255931,-0.057142447900000004
SRX2391512,0.3583032782,-0.6376011807,0.3983587121,0.224360047,-0.0126342764
SRX2391513,0.2733744429,-0.4280068938,0.2226821065,0.020373238300000002,-0.0271257425
SRX2391514,0.0773555072,-0.0675908196,0.03072544,0.17923811150000002,0.0854740757
SRX5632598,-0.5923939380000001,0.8551783167,0.9297661229,1.2021317563,0.1419999082
SRX5632599,0.0299026703,0.9868938123000001,0.5458194559,0.8732621469,0.221933767
SRX5632600,0.5713156589,2.7441854147,0.8896791535,1.8080439099,0.2770710222
SRX5632601,0.2853241043,2.118638178,0.7544298497,1.3502746592000001,0.2733007393
SRX5632602,-0.785459884,1.2110945707,0.9083268103000001,0.5445661302,0.1690628563
SRX5632603,0.986280087,2.9669151148,0.8378540299,2.0141426164,0.033081501400000005
SRX5632604,-0.5429514287,1.5039503445,1.2087494064,0.910779259,0.1547225686
SRX5632605,-0.0500695028,1.6270989558,1.1494446188,1.1935135661,0.0377261049
SRX5632606,-0.46993668520000004,1.5521362784,0.7221774194,1.0041565705,0.2731900001
SRX5632607,0.7326218676,1.1284832554,0.3322589038,1.0964868975,0.0202546275
SRX5632608,0.1440984277,-0.1483163959,-0.0405799602,-0.0774294348,-0.09952949100000001
SRX5632609,-0.43619000950000003,0.2443709282,0.0211711041,0.1797878297,0.1860476734
SRX5632610,-1.2532982462,0.0079019483,0.32684287360000003,-0.1083751278,-0.1225511013
SRX5632611,0.2920915818,-0.09605453230000001,0.019408856000000002,-0.102358395,-0.0865181824
SRX5632612,-0.39049344150000004,-0.0358634001,0.3689308805,-0.2579383335,0.0014740322
