,A,TrpR
hot_tale__hot_ale10_37c__2,-0.44881864250000003,0.146767469
hot_tale__hot_ale10_44c__1,-0.1736005616,1.192037487
hot_tale__hot_ale10_44c__2,-0.6424429436,1.128163218
hot_tale__hot_ale16_30c__1,-1.4922881076,-0.34039957400000004
hot_tale__hot_ale16_30c__2,-0.9925131957000001,-0.261796963
hot_tale__hot_ale16_37c__1,-0.8870104492,0.032885095
hot_tale__hot_ale16_37c__2,-0.8077701599,0.104225229
hot_tale__hot_ale16_44c__1,-1.4823510678,1.154240548
hot_tale__hot_ale16_44c__2,-2.1877943014,1.137836863
pdhr_ale__pdhR-13_51__1,-1.5275391539,-0.25031749400000003
pdhr_ale__pdhR-13_51__2,-1.4315872297,-0.23835412600000003
pdhr_ale__pdhR-14_46__1,-2.5882321916,-0.19213264900000002
pdhr_ale__pdhR-14_46__2,-2.2337913072,-0.060454306000000006
pdhr_ale__pdhR-15_51__1,-2.1709893503,-0.33231244200000004
pdhr_ale__pdhR-15_51__2,-2.5983143479,-0.32548207
pdhr_ale__pdhR-16_49__1,-2.7493147144,-0.300549842
pdhr_ale__pdhR-16_49__2,-2.7046167581000002,0.114358498
tcs__del_atoC_LiAcet__1,-0.4118837359,-0.572593184
tcs__del_atoC_LiAcet__2,0.1894436058,-0.47724442400000006
tcs__del_atoC_LiCl__1,-0.0377616717,-0.536033659
tcs__del_atoC_LiCl__2,-0.19255823860000001,-0.631774739
tcs__del_atoC_m9__1,-0.1707703365,-0.521037575
tcs__del_atoC_m9__2,0.0159496246,-0.5512964340000001
tcs__del_baeR_etoh__1,-12.1538627085,-1.317404102
tcs__del_baeR_etoh__2,-11.8909386577,-1.6473649730000002
tcs__del_baeR_lb__1,-12.2568234907,-1.500707701
tcs__del_baeR_lb__2,-12.0627416262,-1.566391124
tcs__del_btsR_01xlb__1,-8.9774328265,-1.434546144
tcs__del_btsR_01xlb__2,-8.9717682929,-1.775079468
tcs__del_btsR_lb__1,-12.368683631,-1.155498365
tcs__del_btsR_lb__2,-12.4520031985,-1.26080233
tcs__del_btsR_pyruvate__1,-8.6885275003,-1.477906452
tcs__del_btsR_pyruvate__2,-8.5553254049,-1.6356506190000002
tcs__del_cpxR_etoh__1,-11.9489678376,-1.65737708
tcs__del_cpxR_etoh__2,-11.9682200839,-1.519137929
tcs__del_cpxR_lb__1,-12.2304786118,-1.16306404
tcs__del_cpxR_lb__2,-12.121671477,-1.4872548270000001
tcs__del_cusR_CuSO4__1,-11.1707503012,-0.615907108
tcs__del_cusR_CuSO4__2,-10.9188892133,-0.24054856300000002
tcs__del_cusR_lb__1,-11.4933098271,-1.583825513
tcs__del_cusR_lb__2,-11.5069784348,-1.46374508
tcs__del_kdpE_01-kcl__1,-3.8020522557,0.102053947
tcs__del_kdpE_01-kcl__2,-3.9477450421,-0.03942554
tcs__del_kdpE_115-kcl__1,4.2920196327,0.588420489
tcs__del_kdpE_115-kcl__2,4.3100439658,0.49272513700000004
tcs__del_phoB_m9__1,-0.9114852206,-0.694514041
tcs__del_phoB_m9__2,-1.0389584226,-0.64982666
tcs__del_phoB_m9p__1,-3.1822237604,-1.775349434
tcs__del_phoB_m9p__2,-3.319848368,-1.700899194
tcs__del_rcsB_etoh__1,-11.8416306458,-1.518044294
tcs__del_rcsB_etoh__2,-11.5973302261,-1.392984622
tcs__del_rcsB_lb__1,-12.9851967452,-0.891295456
tcs__del_rcsB_lb__2,-13.127854142,-0.974985074
tcs__del_zraR_lb__1,-10.4580282183,-1.547270669
tcs__del_zraR_lb__2,-10.4871581538,-1.560862653
tcs__del_zraR_zncl2__1,-12.2016791472,-0.83638007
tcs__del_zraR_zncl2__2,-12.0633112934,-0.967175816
tcs__wt_01-kcl__1,-3.4484295779,-0.237161015
tcs__wt_01-kcl__2,-4.0121761423,-0.902759912
tcs__wt_01xlb__1,-8.017655704,-1.564684486
tcs__wt_01xlb__2,-7.7879395993,-1.5607226170000001
tcs__wt_115-kcl__1,5.6385966132,0.5670515460000001
tcs__wt_115-kcl__2,5.9128676686,0.7611231930000001
tcs__wt_CuSO4__1,-10.5991877754,-1.078979349
tcs__wt_CuSO4__2,-10.6926921372,-1.141733521
tcs__wt_etoh__1,-11.3599852718,-1.469507994
tcs__wt_etoh__2,-11.4965551855,-1.022617913
tcs__wt_lb__1,-12.9435004278,-1.322262972
tcs__wt_lb__2,-13.2877397808,-1.222182338
tcs__wt_LiAcet__1,-0.9238537299,-0.750400504
tcs__wt_LiAcet__2,-1.1825654983,-0.368047803
tcs__wt_LiCl__1,-0.4994597504,-0.425489057
tcs__wt_LiCl__2,-0.4614283964,-0.281123626
tcs__wt_m9p__1,-2.8746433566,-1.531961902
tcs__wt_m9p__2,-2.8490654904,-1.693791818
tcs__wt_pyr__1,-6.1653340795,-1.04638712
tcs__wt_pyr__2,-6.3245001327,-1.151577427
tcs__wt_zncl2__1,-11.8694536577,-1.353536084
tcs__wt_zncl2__2,-11.8483597445,-1.276684999
ros_tale__1_112_0pq__1,-3.3123996269,-1.094299032
ros_tale__1_112_0pq__2,-2.3845133879000002,-1.029403306
ros_tale__1_112_250pq__1,-0.0933236964,-1.389371747
ros_tale__1_112_250pq__2,-2.0056831129,-1.61557414
ros_tale__1_112_750pq__1,-2.7217104123,-0.8110842450000001
ros_tale__1_112_750pq__2,-3.0126243004,-0.7870844520000001
ros_tale__1_112_750pq__3,-2.4432896941,-0.6734533770000001
ros_tale__3_76_0pq__1,-2.1378129701,0.21645080400000002
ros_tale__3_76_0pq__2,-2.1804720691,-0.005920476
ros_tale__3_76_0pq__3,-2.0640612838,0.252691078
ros_tale__3_76_0pq__4,-2.4584611653,0.39507496200000003
ros_tale__3_76_250pq__1,1.2958870069000001,-0.8297123270000001
ros_tale__3_76_250pq__2,0.7383146848000001,-0.749781805
ros_tale__3_76_750pq__1,1.9246213733,-1.4196802640000001
ros_tale__3_76_750pq__2,2.1257617234,-1.719929482
ros_tale__7_103_0pq__1,-3.4838067843,-1.006994204
ros_tale__7_103_0pq__2,-2.8503473543,-0.643963276
ros_tale__7_103_0pq__3,-3.2283742901,-0.653638218
ros_tale__7_103_0pq__4,-2.7411981043,-0.36372868
ros_tale__7_103_250pq__1,0.352055312,-0.795932378
ros_tale__7_103_250pq__2,0.328558179,-0.573328228
ros_tale__7_103_750pq__1,0.4058138041,-0.646374485
ros_tale__7_103_750pq__2,0.1625248387,-0.886759076
ros_tale__9_77_0pq__1,-2.1449025722,-1.273186961
ros_tale__9_77_0pq__2,-2.1810628331,-1.332214861
ros_tale__9_77_250pq__1,-1.9080865779,-1.234390252
ros_tale__9_77_250pq__2,-1.9475804256,-0.9635953540000001
ros_tale__9_77_750pq__1,0.7484080329,-0.7134931630000001
ros_tale__9_77_750pq__2,0.668588854,-0.325941821
ros_tale__11_83_0pq__1,-1.4449724784,-1.137221821
ros_tale__11_83_0pq__2,-1.2891978227,-0.757210256
ros_tale__11_83_250pq__1,-1.1250554082,-1.037866944
ros_tale__11_83_250pq__2,-1.122444715,-1.091199546
ros_tale__11_83_750pq__1,-1.3274204799,-0.6523740990000001
ros_tale__11_83_750pq__2,-1.7679835700000002,-0.866398396
ros_tale__13_87_0pq__1,-1.4912026274,-0.592322878
ros_tale__13_87_0pq__2,-2.3409300198,-0.16756473700000002
ros_tale__13_87_250pq__1,-2.2600314205,-0.7150798610000001
ros_tale__13_87_250pq__2,-1.3499314394,-0.402036484
ros_tale__13_87_750pq__1,-2.4248101369,-0.826823607
ros_tale__13_87_750pq__2,-2.4193840769,-0.444235048
ros_tale__14_27_0pq__1,-1.4475105851,-1.200716983
ros_tale__14_27_0pq__2,-1.4591457408,-0.80812151
ros_tale__14_27_250pq__1,0.3984739916,-0.5745576020000001
ros_tale__14_27_250pq__2,0.0746872471,-0.594199239
ros_tale__14_27_750pq__1,1.5401893653,0.5127236820000001
ros_tale__14_27_750pq__2,1.4564232026,0.574128219
ros_tale__16_28_250pq__1,1.2323914556,0.045257936000000006
ros_tale__16_28_250pq__2,1.7302874993000001,0.24631291700000002
ros_tale__16_32_0pq__1,-0.36283842590000004,-1.242633847
ros_tale__16_32_0pq__2,-0.7740858319,-0.888815153
ros_tale__16_32_0pq__3,-1.8626350253,0.31153900300000004
ros_tale__16_32_0pq__4,-2.3000964952,0.285750115
ros_tale__16_32_250pq__1,-0.4344299573,0.23981643400000002
ros_tale__16_32_250pq__2,-0.8899480838,0.390637999
ros_tale__16_32_750pq__1,-0.1559857586,-0.9035644650000001
ros_tale__16_32_750pq__2,-1.0110068469,-1.119900675
ros_tale__17_104_0pq__1,-0.575003381,-0.490120396
ros_tale__17_104_0pq__2,-1.053224932,-0.541524537
ros_tale__17_104_250pq__1,-0.4951990639,-1.065745394
ros_tale__17_104_250pq__2,-1.1222756421,-0.688915307
ros_tale__17_104_250pq__3,-1.1158452808,-0.318027887
ros_tale__17_104_250pq__4,-0.2050889732,-0.514668688
ros_tale__17_104_750pq__1,-0.7789519781,-0.610981043
ros_tale__17_104_750pq__2,-0.9653853854000001,-0.9509816080000001
ros_tale__18_24_250pq__1,1.872440249,0.127709484
ros_tale__18_24_250pq__2,2.9301509585,0.109919371
ros_tale__18_36_0pq__1,-3.4657908267,-0.9318976
ros_tale__18_36_0pq__2,-3.0569874443,-0.9105501850000001
ros_tale__18_36_0pq__3,-1.7923152819000001,0.35232241000000003
ros_tale__18_36_0pq__4,-0.617317171,-0.09020876900000001
ros_tale__18_36_250pq__1,-0.45541783,0.22946254700000002
ros_tale__18_36_250pq__2,-0.778528548,0.260093465
ros_tale__18_36_750pq__1,3.9968684285,0.021415693000000003
ros_tale__18_36_750pq__2,4.8094628248,0.184130602
ros_tale__19_91_0pq__1,-0.2383456421,-0.374499059
ros_tale__19_91_0pq__2,1.5237358872,-0.24292596
ros_tale__19_91_250pq__1,1.9865984609,-0.66546333
ros_tale__19_91_250pq__2,1.5831508254000002,-0.311184338
ros_tale__19_91_750pq__1,3.2644600512,-0.863150776
ros_tale__19_91_750pq__2,2.0108613631,-0.10352797400000001
ros_tale__19_91_750pq__3,3.9542330144,-0.8454973560000001
ros_tale__19_91_750pq__4,2.8081950912,-0.5273411330000001
ros_tale__21_97_0pq__1,-1.5818063800000002,-0.970177296
ros_tale__21_97_0pq__2,0.1261418709,-1.358198744
ros_tale__21_97_250pq__1,-1.1917638121,-0.8655991710000001
ros_tale__21_97_250pq__2,0.3589278381,-1.079970451
ros_tale__21_97_750pq__1,-3.3877413438,-0.884206314
ros_tale__21_97_750pq__2,-0.5354451196000001,-1.031428897
ros_tale__25_111_0pq__1,-2.0648182872,-1.158267535
ros_tale__25_111_0pq__2,0.8877894432000001,-0.956236912
ros_tale__25_111_250pq__1,0.0889047131,-0.41297468400000004
ros_tale__25_111_250pq__2,2.08594925,-0.48094553300000004
ros_tale__25_111_750pq__1,2.0285815228,-0.35102923700000005
ros_tale__25_111_750pq__2,2.4890789845,0.001448932
ros_tale__29_119_0pq__1,1.0779499445,-0.34278033700000005
ros_tale__29_119_0pq__2,1.1892187829,-0.408172342
ros_tale__29_119_250pq__1,3.0773651133,0.28866885800000003
ros_tale__29_119_250pq__2,1.4974352883,0.006750493000000001
ros_tale__29_119_750pq__1,2.0105064406,0.11700212800000001
ros_tale__29_119_750pq__2,2.5438554368,-0.053992619000000006
ros_tale__ALE4_0pq__1,-0.8046875529,0.17958958700000002
ros_tale__ALE4_0pq__2,-0.3948876814,0.18282114
ros_tale__ALE4_250pq__1,-3.3343619208,0.514822973
ros_tale__ALE4_250pq__2,-3.4895274916,0.48704933100000003
pcoli__atASMT_325G__1,0.9977512344,0.753040126
pcoli__atASMT_325G__2,1.3415953479,0.7662113260000001
pcoli__bpTDC__1,-1.1750545989,0.636027632
pcoli__bpTDC__2,-0.9391295418000001,0.6614257610000001
pcoli__BRCA__1,-0.3558534635,0.57171772
pcoli__BRCA__2,0.051122938300000004,0.6134434860000001
pcoli__BRCActrl__1,0.5573823364,0.993768415
pcoli__BRCActrl__2,0.47142920530000004,0.783357917
pcoli__BRCAswap__1,-1.0550953336,0.537082931
pcoli__BRCAswap__2,-1.2076333067,0.5470867540000001
pcoli__btAANAT__1,-1.3311646568,0.5664229540000001
pcoli__btAANAT__2,-1.34752164,0.423317855
pcoli__btASMT__1,-1.5465274022000002,0.581008855
pcoli__btASMT__2,-1.5128809707,0.584109541
pcoli__CC1__1,0.2410100141,0.8693639390000001
pcoli__CC1__2,0.23466838610000001,1.002423432
pcoli__ccCOMT__1,1.2963454252,0.878490019
pcoli__ccCOMT__2,1.3217635839000001,0.804919978
pcoli__ckDDC__1,0.7117090297,0.626801585
pcoli__ckDDC__2,1.0391254499,0.519097228
pcoli__CNTF_belt__1,1.0551644722,0.920959567
pcoli__CNTF_belt__2,0.5100498197000001,0.806322222
pcoli__cobPNMT__1,1.2831725971,0.83026997
pcoli__cobPNMT__2,1.3092232432,0.796500608
pcoli__cvPhhB__1,1.9837160016,0.75918034
pcoli__cvPhhB__2,1.4423904872,0.7649568330000001
pcoli__ggAANAT__1,0.17544218620000002,0.667274896
pcoli__ggAANAT__2,0.101971696,0.625115237
pcoli__ggTPH__1,-0.9914867709,0.56976781
pcoli__ggTPH__2,-0.4846891836,0.32545491200000004
pcoli__hsAANAT__1,-0.6200981214,0.512614794
pcoli__hsAANAT__2,0.0334894654,0.7525994730000001
pcoli__hsASMT__1,-1.1047070732,0.511521142
pcoli__hsASMT__2,-1.1203969592,0.42451798100000004
pcoli__hsPNMT_mb__1,1.893889286,0.783116146
pcoli__hsPNMT_mb__2,1.5688929011,0.755447339
pcoli__hsTPH__1,-0.3451985406,0.7502073680000001
pcoli__hsTPH__2,-0.7699646928,0.613321071
pcoli__hsTPH_E2K__1,-1.7778343090000002,0.64998132
pcoli__hsTPH_E2K__2,-1.7098061466,0.6860735440000001
pcoli__hsTPH_E2K_N91I_P99C__1,-0.7701040507,0.5617743590000001
pcoli__hsTPH_E2K_N91I_P99C__2,-0.6304910344,0.531665673
pcoli__hsTPH_N158trunc__1,-1.5432739868,0.447839959
pcoli__hsTPH_N158trunc__2,-1.4394949215000001,0.580546128
pcoli__hsTPH_N174trunc__1,-1.3358678748,0.663260831
pcoli__hsTPH_N174trunc__2,-1.7956875453999999,0.5577090880000001
pcoli__hsTPH_Ntermtrunc__1,-2.2778460413,0.573345991
pcoli__hsTPH_Ntermtrunc__2,-1.9890083368,0.6467439890000001
pcoli__hsTPH1__1,-1.2559353686999999,0.629915506
pcoli__hsTPH1__2,-1.3989215786,0.7399492860000001
pcoli__MBP__1,2.2657608046,0.5831854310000001
pcoli__MBP__2,0.24221557300000002,0.345366999
pcoli__msCOMT__1,-1.2887990093,0.6021709150000001
pcoli__msCOMT__2,-1.2061146046,0.5897984740000001
pcoli__ocAANAT__1,-0.0719571412,0.7225903090000001
pcoli__ocAANAT__2,-0.0052098646,0.694833598
pcoli__osTDC_K374H__1,-0.6223674210000001,0.701856938
pcoli__osTDC_K374H__2,-1.4099458847,0.670810863
pcoli__osTDC_K374L__1,4.0620188284,1.242534645
pcoli__osTDC_K374L__2,3.9880747599,1.2435569690000001
pcoli__osTDC_K374Q__1,-0.8445848131,0.595468239
pcoli__osTDC_K374Q__2,-1.0274602252,0.745585178
pcoli__osTDC_L360V__1,0.7820575737000001,0.626372724
pcoli__osTDC_L360V__2,1.1089852107,0.8474862110000001
pcoli__pmTPH__1,-0.8423338447000001,0.686260969
pcoli__pmTPH__2,-0.6314643933,0.701503341
pcoli__RFC__1,-1.0680808987,0.43099502
pcoli__RFC__2,-1.3120500275,0.45780556800000005
pcoli__RFCctrl__1,-0.30751809750000003,0.7894759440000001
pcoli__RFCctrl__2,-0.0124212561,0.7538879810000001
pcoli__RFCnopause__1,-0.11155268310000001,0.500942031
pcoli__RFCnopause__2,0.1754565062,0.31955371800000004
pcoli__RFCpluspause__1,-0.031644796100000004,0.6378529740000001
pcoli__RFCpluspause__2,-0.5669700548000001,0.45703995300000005
pcoli__rnCOMT_sol__1,-0.8157099390000001,0.609429792
pcoli__rnCOMT_sol__2,-0.8934150036,0.631935962
pcoli__rnPNMT__1,-0.9581318565,0.506185597
pcoli__rnPNMT__2,-0.7516737706000001,0.705423576
pcoli__rnTDC__1,-0.42581173120000004,0.622510926
pcoli__rnTDC__2,-0.5260458471,0.683210092
pcoli__rnTDC_trunc__1,-0.8301109515,1.020353944
pcoli__rnTDC_trunc__2,-0.966259929,0.8196426050000001
pcoli__saCOMT_T2A__1,2.4666374691,0.8662529790000001
pcoli__saCOMT_T2A__2,2.4785309806,1.018526641
pcoli__sfCOMT__1,-1.7464976446,0.551222542
pcoli__sfCOMT__2,-1.5077469419,0.523259934
pcoli__sgAANAT_D63G__1,0.6776923132,0.78532542
pcoli__sgAANAT_D63G__2,0.5638027024,0.807392493
pcoli__ssDDC__1,-1.3729918822,0.5723091760000001
pcoli__ssDDC__2,-1.5155617518,0.372658037
pcoli__TP53B__1,0.5946566797,0.9333175610000001
pcoli__TP53B__2,0.7416462238,0.943450191
pcoli__WT__1,-3.0605473437,0.5367964110000001
pcoli__WT__2,-2.5718638397999998,0.46352007500000003
cck__glu_ale4__1,0.58651003,0.198104163
cck__glu_ale4__2,-0.25279342850000003,0.110901711
cck__cck_ale1__1,-0.3001676025,0.054389196
cck__cck_ale1__2,-0.0208558558,0.125482433
cck__cck_ale2__1,-0.1973093403,-0.056133434
cck__cck_ale2__2,-0.3050610214,0.081833768
cck_pgi__gmos_delpgi__1,8.0536949767,0.8596774530000001
cck_pgi__gmos_delpgi__2,8.0059261678,0.72041411
cck_pgi__pgi_ale1__1,0.9601626652,0.524988125
cck_pgi__pgi_ale1__2,-0.4417792689,0.45007962
cck_pgi__pgi_ale2__1,0.5588916967,0.6865200180000001
cck_pgi__pgi_ale3__1,0.9262987182,0.36883201400000004
cck_pgi__pgi_ale3__2,-0.3776770372,0.416113027
cck_pgi__pgi_ale4__1,0.7611638516,-0.00026794700000000004
cck_pgi__pgi_ale4__2,-0.1927722087,-0.010634409000000001
cck_pgi__pgi_ale4__3,-0.3622129556,0.063969407
cck_pgi__pgi_ale5__1,1.378092836,0.522482964
cck_pgi__pgi_ale5__2,0.2232687971,0.551594123
cck_pgi__pgi_ale6__1,0.6329734981,0.583100269
cck_pgi__pgi_ale6__2,-0.5231317369,0.336474048
cck_pgi__pgi_ale7__1,0.9769982237,0.453221743
cck_pgi__pgi_ale7__2,-0.5108450409,0.11334498700000001
cck_pgi__pgi_ale8__1,1.2937326259,0.167269893
cck_pgi__pgi_ale8__2,-0.082435675,0.213150569
cck_sdh__gmos_delsdhCB__1,-0.10003481210000001,0.500870553
cck_sdh__gmos_delsdhCB__2,0.4541628368,0.475677603
cck_sdh__sdh_ale1__1,-1.097045877,0.415536083
cck_sdh__sdh_ale1__2,-0.5494246582,0.078723213
cck_sdh__sdh_ale2__1,-0.6694593455,0.29201359800000004
cck_sdh__sdh_ale3__1,-0.42813394330000004,0.02526505
cck_sdh__sdh_ale3__2,-0.9235419803,0.15554409800000002
cck_sdh__sdh_ale3__3,-0.9034657744000001,0.214866135
cck_pts__gmos_delptsHIcrr__1,-2.5850947288,0.094682504
cck_pts__gmos_delptsHIcrr__2,-1.8349889558,-0.38797634000000003
cck_pts__pts_ale1__1,2.2507033093,0.46274306400000004
cck_pts__pts_ale1__2,1.8081489321,0.384737133
cck_pts__pts_ale2__1,0.041362813000000005,0.059729548
cck_pts__pts_ale2__2,-0.0426614639,-0.01411136
cck_pts__pts_ale3__1,-2.2896573683,-0.13143712300000002
cck_pts__pts_ale3__2,-1.0267748366,0.020556193
cck_pts__pts_ale4__1,0.1608046728,0.198480331
cck_pts__pts_ale4__2,-0.2690778386,0.160666047
cck_gnd__gmos_delgnd__1,-0.061369033,0.21833695900000002
cck_gnd__gmos_delgnd__2,1.9104111314,0.45024212500000005
cck_gnd__gnd_ale1__1,0.0160840469,0.22635797200000002
cck_gnd__gnd_ale1__2,-0.45488867850000003,0.157239779
cck_gnd__gnd_ale2__1,-0.1381771303,0.048522987000000004
cck_gnd__gnd_ale2__2,-0.8861097204,0.302121582
cck_gnd__gnd_ale3__1,-0.0581900307,0.33977849800000004
cck_gnd__gnd_ale3__2,-0.138016528,0.25833594200000004
cck_tpiA__gmos_deltpiA__1,0.20874755690000002,0.138765769
cck_tpiA__gmos_deltpiA__2,0.0853504246,0.853255749
cck_tpiA__tpiA_ale1__1,0.5215758986,0.578272734
cck_tpiA__tpiA_ale1__2,0.3663424798,0.683757622
cck_tpiA__tpiA_ale2__1,0.38069050520000003,0.298177163
cck_tpiA__tpiA_ale2__2,0.0529638107,0.160996788
cck_tpiA__tpiA_ale3__1,-1.0126500418,0.670845423
cck_tpiA__tpiA_ale3__2,-0.8460329132000001,0.779109593
cck_tpiA__tpiA_ale4__1,-0.3844673279,0.327952356
cck_tpiA__tpiA_ale4__2,-0.2559031592,0.314696122
acid_tale__acid_ale1_pH7__1,-1.0769940848,-0.37506426
acid_tale__acid_ale1_pH7__2,-1.1508315212,-0.189240765
acid_tale__acid_ale1_pH5__1,-0.6896607183,0.135800381
acid_tale__acid_ale1_pH5__2,0.1611805834,0.174018045
acid_tale__acid_ale2_pH7__1,-0.0047374751,-0.024040904000000002
acid_tale__acid_ale2_pH7__2,0.0396145216,-0.10665730100000001
acid_tale__acid_ale2_pH5__1,-1.4416414856,0.34041554700000004
acid_tale__acid_ale2_pH5__2,-1.3390538121,-0.218190514
acid_tale__low_Mg_ale_pH7__1,0.1470989259,0.452466715
acid_tale__low_Mg_ale_pH7__2,0.38890785520000004,0.26226685
acid_tale__low_Mg_ale_pH5__1,-1.3981156599,0.44869289100000004
acid_tale__low_Mg_ale_pH5__2,-0.8337450154,0.31572261100000004
acid_tale__MES_ale_pH7__1,-0.0326164236,0.17464555
acid_tale__MES_ale_pH7__2,-0.6269079526,0.26214059300000003
acid_tale__MES_ale_pH5__1,-1.5984999278,0.256918262
acid_tale__MES_ale_pH5__2,-3.5586383323,0.6266372050000001
acid_tale__gmos_pH7__1,-0.34419814530000004,0.15136100300000002
acid_tale__gmos_pH7__2,-0.6479414784,0.090873889
acid_tale__gmos_pH5__1,-2.2993597392,0.622781157
acid_tale__gmos_pH5__2,-2.5566113892,0.661712953
adnB__wt_adn__1,-5.1771002382,0.9443139970000001
adnB__wt_adn__2,-4.7079486043,1.094857471
adnB__delydhB_adn__1,-4.7628310293,1.809756259
adnB__delydhB_adn__2,-3.7485152626,1.364074575
ytf2__wt_glc__1,0.3310797735,0.13054257
ytf2__wt_glc__2,0.15056923660000002,0.30169736
ytf2__ybcM_glc__1,0.6657864849,-0.158042386
ytf2__ybcM_glc__2,0.6775681825000001,0.036635693000000004
ytf2__ydhB_glc__1,-0.44311615670000004,-0.212380162
ytf2__ydhB_glc__2,-0.5265754528000001,0.043794988
ytf2__yfeC_glc__1,-0.2759494112,-0.18745007300000002
ytf2__yfeC_glc__2,-0.47418964700000005,-0.166676387
ytf2__yciT_glc__1,-0.26025036960000003,0.309909928
ytf2__yciT_glc__2,-0.2917087083,0.134863972
ytf2__ydiZ_glc__1,-0.169249333,0.12898941
ytf2__ydiZ_glc__2,-0.1120796066,0.18481925800000001
ytf2__ynfL_glc__1,-0.28074311150000003,0.251294732
ytf2__ynfL_glc__2,-0.3361215678,0.30164814300000004
misc2__dellon_glc__1,1.7496217185,0.16175091300000002
misc2__dellon_glc__2,2.0704769537,0.214432017
ytf3__wt_glc2__1,-0.3530137969,-0.030741777
ytf3__wt_glc2__2,-0.3799004549,0.061005002
ytf3__wt_pH7_lactate__1,-0.265824063,0.032786568
ytf3__wt_pH7_lactate__2,-0.0810460861,0.13528222
ytf3__wt_pH55_lactate__1,-1.2150667879000001,0.282473831
ytf3__wt_pH55_lactate__2,-0.8547604296,0.07900255
ytf3__wt_pH55_HCl__1,-1.3613167672,0.262286921
ytf3__wt_pH55_HCl__2,-1.3563045594,0.079257929
ytf3__dyieP_pH7__1,-0.24379016280000002,0.222435332
ytf3__dyieP_pH7__2,-0.22489853740000001,0.004354499
ytf3__dyieP_pH55__1,-0.0509818093,0.297897291
ytf3__dyieP_pH55__2,-0.048881848400000004,0.036412421
