,A,CusR,HprR,CueR
SRX7656121,-3.405787046,-0.6849243922,0.3461812117,0.020579887300000002
SRX7656122,-1.7339887027,-0.6050623007,0.3465257728,-0.1032407042
SRX7656123,-2.0043768152,0.2609302985,0.2308169655,0.0016392886
SRX7656124,-2.0960874593,-0.2137649911,0.1033132233,-0.0335402949
SRX7656125,-4.1475802362,0.2428739071,0.1052154604,0.0135575895
SRX7656126,-3.0845286483,-0.021305095700000002,0.0624902405,-0.0279669581
SRX7656127,-2.862074495,0.0737229754,-0.1848870578,-0.040531266
SRX7656128,-2.4402110967,-0.4305162857,0.1611038074,0.026195446100000002
SRX7656129,0.6767133433,0.0687834083,0.5006727479,-0.4490984501
SRX7656130,-1.7004544884000001,-0.34537297710000003,0.5724115463,-0.9302594036
SRX7656131,-0.9043679297,-0.4514419358,1.0111312665,-0.7233284163
SRX7656132,-1.7488184548999999,0.1765330716,0.3823984596,-0.6752385933
SRX7656133,-0.9028843541,0.013771639,0.3917433776,-0.5253946062
SRX7656134,-0.6763710201,0.0252561452,0.6874639137,-0.0431432161
SRX7656135,-0.9473394027,-0.8695054914,-0.1087790306,-0.3759814871
SRX7656136,-1.2600930246,-0.1515301404,0.4091996875,-0.40481956100000005
SRX7656137,-0.8587497152,-0.18836803600000002,0.2026540204,-0.2298192718
SRX7656138,-0.5506621787,-0.2794263839,0.1928126404,-0.28416761830000004
SRX7656139,-0.8832424727,-0.3794566225,0.2290342435,-0.2788715476
SRX7656140,-2.3009599616,-1.0881058412,-0.0635915206,-0.1864134177
SRX7656141,-1.5120471405,-0.3459676686,-0.6592319342,-0.2313089361
SRX7656142,-1.1082882232,-0.8226615673000001,-0.4268300856,-0.1884251542
SRX7656143,-0.7859543159,-0.2348171246,-0.0670287474,-0.6350596201
SRX7656144,0.9196474677,-0.09651170340000001,0.9967375002000001,-0.6539034775
SRX7656145,0.19711034060000002,-0.0958426166,1.0623324275,-0.3628534685
SRX7656146,1.4952817458,0.5125342112,0.7389274681,-1.1208244177
SRX5388319,0.37090971300000003,0.0457767392,-0.2124571208,-0.2912388094
SRX5388320,0.0728084772,0.1635050716,-0.25280204300000003,-0.252532876
SRX5388321,-0.44371819020000003,-0.2092818108,0.46525916380000004,0.5437716854
SRX5388322,0.5675261970000001,0.1388921958,-0.1636688895,-0.08818015550000001
SRX5388323,0.3326521657,-0.21412015010000002,-0.09536854510000001,0.6808229206
SRX5388324,-0.6890392276,-0.2310614964,0.3726642287,0.8162201527
SRX5388325,0.5645443038,0.16536108230000002,-0.2573641322,-0.27075058620000003
SRX5388326,0.0724176722,-0.6229966644,-0.0431759831,0.8322416974
SRX5388327,-0.768428251,-0.4074599725,0.11125059770000001,1.0109736957
SRX8708326,0.0496679048,0.1348548102,0.3736522728,0.421217606
SRX8708328,0.9091296385000001,0.1338936563,-1.037154881,-1.2476648032
SRX8708335,-0.0183037737,-0.0011127763,0.2975606356,0.1233727929
SRX8708336,-0.4943642286,-0.0436945812,0.2960461917,0.5303571317
SRX8708337,-0.3964616362,-0.0890862988,0.4435480536,0.5939348786
SRX8708338,0.7317046831,0.6327470957,0.3548176259,-0.1728268573
SRX8708339,-0.0260404244,0.40420484240000004,0.1120357332,-0.14599571120000002
SRX8708340,-0.048050058300000004,0.2093365529,0.0492204098,0.2259798513
SRX8708365,-0.32809152880000003,0.9050326101,0.2867307175,0.45600863420000004
SRX8708366,-0.3631137304,0.9330618678,0.1950538946,0.5108495661
SRX8708368,-0.4723044073,0.9763827251,0.2666252703,0.4532147785
SRX8708369,-0.4133400793,0.038948845,0.4416397789,0.6334833128
SRX8708370,-0.4735316422,-0.0728642583,0.6074582192,0.7934807897
SRX8708371,-0.16470564610000002,-0.0602499274,0.5949415084,0.6847775150000001
SRX4166001,2.0575685678,0.2284052336,0.0410557333,0.0163380466
SRX4166002,0.3543184284,-0.1329228379,-0.2988286599,0.0449569786
SRX4166003,-2.4118869962,-0.0954823957,0.2577729267,-0.061295025200000006
SRX4166004,-0.7232778834,0.0131913596,0.0123514448,0.4213781455
SRX4166005,-2.3004001246,0.2500565871,0.1765044741,0.5604665916
SRX4166006,1.0437878169,0.0885020648,-0.070017454,0.5511121346
SRX4166007,0.6229666808000001,0.46044869800000005,-0.2347451463,0.1249106418
SRX4166008,-1.945034261,0.0874365108,-0.1236104459,0.322595628
SRX4166009,1.3528745064,0.3153027518,-0.3969622078,0.1738519178
SRX4166010,1.4166367052,0.2281481051,-0.3097300101,0.0012760031
SRX4166011,-0.775530664,-0.2701687667,-0.11181898300000001,0.0109145726
SRX4166012,1.0856969118,-0.18439386230000002,-0.2897607755,-0.1720241918
SRX5000481,0.43604964090000004,-0.2089217343,-0.43023252370000004,-0.1696286656
SRX5000482,0.1445424532,-0.060829408800000005,-0.5373468826,-0.0226908307
SRX5000483,-0.4494750059,0.3818197458,0.2763939888,1.1393612047000001
SRX5000484,0.5290051007000001,0.2363266438,0.026303616000000002,0.1441327395
SRX5000485,-0.8588274096,0.16203881520000002,0.3227512698,0.11411104870000001
SRX5000486,-0.4103016759,0.5474465026,0.1303460987,0.5971442968
SRX5000487,0.4658901,0.16468108820000002,0.3163617838,0.1308820813
SRX5000488,0.8184601137,0.21560146200000002,0.12386102260000001,0.3756456668
SRX5000489,0.5575019121,0.086556431,-8.70082e-05,0.3425371439
SRX5000490,0.158273776,0.2319911484,0.10224763540000001,0.7255038479
SRX5000491,0.7747816183,0.4284789202,-0.0296118514,0.3962561758
SRX5000492,-1.7352885908,-0.0870938379,0.44318038190000003,1.5159655266
SRX5000493,-0.6653693105,-0.2579195366,0.3796004397,0.9582540262
SRX5000494,-1.1075402445,0.0361252036,0.3828437832,0.9551141336000001
SRX5000495,-1.3290635892,0.0863688459,0.2682736095,1.8218440594
SRX5000496,-1.563697941,-0.2683469725,0.2941002608,1.9714172382
SRX5000497,0.5010874981,0.23229884620000002,0.17246473680000002,0.1425984929
SRX5000498,-0.4772693349,-0.060683545900000004,-0.2127882825,0.1120344327
SRX5000499,-0.6953318075,-0.188833047,0.2417907866,1.5526928832
SRX5000500,-0.0238181633,-0.1716153003,0.0403235458,-0.2546329256
SRX5000501,0.9140305626,0.1188573242,0.22312358440000002,-0.2095789246
SRX5000502,0.147085512,0.0639309153,0.26114577170000003,-0.6629530315000001
SRX5000503,0.44676117540000004,-0.043760165000000004,0.30137588120000003,0.04810106
SRX5000504,0.1780406547,-0.17357979070000001,-0.23609912090000001,0.108835655
SRX5000505,0.3240157248,-0.1733996452,-0.2846023401,-0.09145257300000001
SRX5000506,0.13721173890000002,-0.1260894511,-0.18764405110000001,-0.0333657869
SRX5000507,0.8364925513,0.2717111859,0.1231012256,0.3050521531
SRX5000508,0.3488789466,-0.2132754489,-0.2115063819,-0.3228614023
SRX5000509,0.2910002692,-0.0569114753,-0.3335861274,-0.47911612950000004
SRX5000510,0.7679960666000001,-0.3938466452,-0.3402750395,-0.5597146447
SRX5000511,0.3874084961,-0.27175536840000003,-0.3391495841,-0.2307424501
SRX5000512,1.0144821534,0.054767986500000004,0.1346783494,-0.17108991540000001
SRX5000513,-0.0448903698,0.051630516300000005,0.2368975047,-0.47780829880000003
SRX5000514,0.5894732108,0.0544357477,0.2340446193,-0.0981257096
SRX5000515,0.5676218851,0.23398519610000001,0.11278711350000001,0.3305774819
SRX5000516,0.4048909023,0.1117975657,0.4404678541,0.1526205723
SRX4124772,0.716088405,0.060963851900000005,-0.3130766537,-0.7621357112
SRX4124773,0.9594721222,0.3552543113,-0.1526246253,-0.535341115
SRX4124774,0.2201151456,-0.074892921,0.2663557904,-0.045493394300000004
SRX4124775,-0.2201151456,0.074892921,-0.2663557904,0.045493394300000004
SRX5323946,0.09546148630000001,0.1998702987,-0.1022674123,0.21846914150000002
SRX5323947,-0.09546148630000001,-0.1998702987,0.1022674123,-0.21846914150000002
SRX5323948,0.5773695334,0.472221887,0.4292145962,0.8969295377000001
SRX5323949,-0.9578191832,0.047161675800000004,0.3490908889,0.553682173
SRX5323950,0.6948427282,0.3771722859,0.3877485195,0.5537243292
SRX5323951,1.4563694848,0.4456157217,0.4378691394,0.1799827062
SRX5323952,3.4487077467000002,0.6248152064,0.16378226710000002,-0.1440020034
SRX5323953,2.0063022662,0.1916023735,0.3157561099,0.0664846227
SRX5323954,-2.311056194,-0.0530949142,0.2343837323,0.28657187910000004
SRX5323955,-1.3735110626,0.21600859560000002,0.1837607876,0.47741321740000003
DRX093856,0.1241857883,0.1107161727,-0.0126762816,-0.0432692604
DRX093857,-1.1766541506000001,1.3040028127,0.31573804110000003,2.5348491822
DRX093858,-1.1679709226,1.3540678502999999,0.3147647591,2.6435895802
DRX093859,-0.6287415957,0.6917189323,0.12383407240000001,1.4977100732
DRX093860,-0.681899192,0.0722171582,0.35670257920000004,0.0991104572
DRX093861,-0.1384699413,-0.0451740566,-0.0457861524,0.1004741653
DRX093862,-0.4485017,1.3046966228,0.5488730148000001,2.8391377218000002
DRX093863,-0.99199808,1.4886501419,0.22378538220000002,2.6332824997
DRX093864,-0.8656343946,0.8169112129,0.1448913196,1.5826295114
DRX093865,-0.9659841037,-0.0827115239,-0.5994660996,-0.4446874945
DRX093866,0.014284153,-0.0655421161,0.058462434,-0.0572049049
DRX093867,-0.9390479125000001,1.1385110904,0.3717475067,2.866683404
DRX093868,-0.5205812811,1.3004239535,0.1156914041,2.603052639
DRX093869,-1.3120819921,0.6307722668,-0.2590548256,1.4640931906999999
DRX093870,-0.8430295747000001,0.3647457161,-0.428726943,-0.534668468
SRX6366242,0.9635873682,0.198690628,0.055843995300000004,-0.2035897915
SRX6366243,1.0584752821,-0.19873404790000002,-0.0587158511,-0.4896257725
SRX6366244,8.6292250627,1.051479824,0.9768119164000001,0.3624939579
SRX6366245,1.5767481185,0.3615053482,0.0033920449,0.16982948850000001
SRX6366246,1.3172673586,0.1900690196,-0.0104247152,-0.0914542628
SRX6366247,8.5191608016,1.2956234898,0.47722215560000003,0.2140305936
SRX6366248,0.2145108174,-0.2238178012,0.22498410570000002,-0.10127591200000001
SRX6366249,-0.9913210756,-0.0664924551,0.1142933175,-0.19287081020000002
SRX6366250,0.7836321042000001,-0.4292381939,-0.6132100079,-0.6152435569
SRX6366251,1.7261398907,0.3398032131,-0.44275637560000003,-0.2214935066
SRX6366252,-0.9656199374000001,-0.08693434080000001,0.22225617990000002,-0.28855784300000004
SRX6366253,0.9656199374000001,0.08693434080000001,-0.22225617990000002,0.28855784300000004
SRX254739,3.3072800581,-0.8092031817,-1.3367759651,-0.9980165853
SRX254740,-0.8740517676,-1.1456819335,-1.5879320231,-0.9928194020000001
SRX254741,-4.6213603661,-1.5578981463,-1.5697663585,-1.1203850678
SRX254742,-4.3508472991,-1.4370622373,-1.6095881727,-1.1345989328
SRX254743,-4.6729324078,-1.4361156097,-1.6397508079,-1.0964353613
SRX254744,-4.8164934666,-1.5634375268,-1.4799428768,-0.8779223673000001
SRX254745,-5.7550777909,-1.6722060686,-1.1269264566000001,-1.2556278559
SRX254746,-5.4818094208,-1.4620985825,-1.1660583858,-0.8369020665
SRX254747,-5.5999988713,-1.1173491455,-0.9853168133,-1.296015839
SRX254748,-5.8140222767,-1.3837398035000001,-1.7396216852,-0.5992529715
SRX254749,-5.1018926132,-1.4653292393,-0.8992847227,-0.9278098607
SRX254750,-6.4328899665,-1.0299094727,-0.9265915216,-0.8276642038
SRX254751,-6.6370047404,-2.1280541415,-1.7637515008,-0.4667569582
SRX254752,-5.7561919805,-1.1130348483,-1.1923082938,0.2414919741
SRX254753,-5.3010617299,-1.4252856299,-1.0675947846,-0.10690300900000001
SRX254754,-1.5721178556000002,-0.8416053008000001,-1.7251807073,0.3187444561
SRX254755,-2.2776794036,-0.2838244924,-1.1975315834,-0.611650216
SRX254756,-2.0242237645,-0.2876587519,-1.1647401209,0.1207422962
SRX254757,-1.3871495173000001,-1.6147942064,-2.4949303117,-1.6744919697
SRX254758,-1.1683509263,-0.891293674,-1.9177313977,-1.7411341746
SRX254759,-1.8566606406,-1.6953957773,-1.8706212521,-1.5207518042000001
SRX254760,-5.6837966805,-1.5511429674000001,-1.4409182354,-0.2842170794
SRX254761,-6.1670165409,-1.8668037924,-1.7004451714000002,-0.5142410037
SRX254762,-6.2225067455,-1.5664676342,-1.488080222,-0.015836710900000002
SRX254763,-1.1185742115,-0.9620066877000001,-1.4462557902,0.2476529401
SRX254764,-1.2334952857,-0.1721045621,-1.1508605792,-0.1386239443
SRX254765,-1.1630757879,-0.4669732415,-0.9756635296,-0.2738749116
SRX254766,-2.3134069643,-1.6233443762,-2.0719454563,-1.0894794493
SRX254767,-1.4828409508,-1.1846142018,-2.0677431154,-1.0159166968
SRX254768,-0.1956721642,-0.7896919131,-2.1103133489,-1.2422121506
SRX254772,0.612040291,-0.4480861619,-0.5661665081,1.2550889002
SRX254773,4.2958610643,-0.3028761679,-1.2400718271,-0.6133355256
SRX254774,4.2655174267,-0.2292770601,-0.4033106577,0.348715074
SRX254775,-1.3532390408000001,-0.5465418815,-0.6075826387000001,0.21535762930000002
SRX254776,2.0055247805,-0.2997639277,-0.276898715,0.3407192079
SRX254777,1.0353405959,1.0858023481,0.7925440535,0.0395675417
SRX254778,0.9718184569,-0.2800565591,0.1491809251,0.2922380297
SRX254779,3.3428819672,-0.7873756034,-0.1551207648,0.3927162032
SRX254780,4.2261876815,-0.629361299,-0.9945553937,-0.1503694489
SRX254781,0.45083689530000004,0.6131959948,1.0475726052,0.45652848900000004
SRX254782,1.5076703631,0.0310285704,0.6999017121000001,0.6903641715000001
SRX254783,-0.3330794696,1.0697141515,1.1621536656,0.7904084598000001
SRX254784,1.0355432404,1.205336357,1.6059274623,0.3104085632
SRX254785,0.5018887904,0.4877425268,1.1161887868,0.2689992798
SRX254786,-0.8585660759,-0.0488636483,0.7101949889,0.2352549545
SRX7136401,0.23382443890000001,0.4919959163,0.0914127772,-0.2674200088
SRX7136403,-0.207637113,-0.3915714931,0.0882711576,0.0624939402
SRX7136405,0.9670051976,1.590665581,-0.27062065900000004,-0.0936632089
SRX7136407,0.7469209922000001,1.6659976572000001,-0.09148175430000001,0.5489933279
SRX7136409,0.6003971220000001,1.6747657773,0.2111189238,0.21772091370000002
SRX7136411,-0.026187326,-0.1004244232,-0.17968393470000002,0.2049260685
SRX3754949,0.0936959262,0.1379399541,0.0278443055,-0.0690641987
SRX3754950,0.108645477,-0.027538295,-0.0670367684,-0.0510186673
SRX3754951,-0.20234140320000002,-0.11040165910000001,0.039192463000000004,0.12008286600000001
SRX3754952,-0.0022555070000000003,0.3248361175,-0.4369698916,0.0248645841
SRX3754953,-0.0423683664,0.21692733790000002,-0.4967243073,0.0085509234
SRX3754954,-0.2061744161,0.0137062376,-0.3377710001,0.0775768349
SRX3754955,1.0392134299,1.0018864749,-1.248808689,-1.6875031156
SRX3754956,1.1832969150000001,1.1392113653,-1.2064424077,-1.8319841549
SRX3754957,1.2169495611,0.9947212583,-1.2888344038000001,-1.8874853207000002
SRX3754966,-0.2035659521,-0.128002755,-0.1706106246,-0.2249682391
SRX3754967,-0.24750842450000002,-0.2484016228,-0.301605593,-0.2627683919
SRX3754969,-0.17952293630000002,-0.46081663180000004,-0.1107462485,-0.294782058
SRX1424798,-0.001107239,0.2011740262,0.21859235840000002,0.11444778530000001
SRX1424799,0.001107239,-0.2011740262,-0.21859235840000002,-0.11444778530000001
SRX1424800,0.10215704190000001,0.218761435,0.2531884672,0.0011747153
SRX1424801,0.1088554681,-0.2302699098,0.0782657533,-0.1741052458
SRX1424802,9.9113417336,1.7522821922,1.455079953,0.2370511998
SRX1424803,10.1542480525,1.5407724945,0.9958137325,0.1945249004
SRX1424804,0.7954951599000001,1.0776342928,0.8302161469,0.4456946572
SRX1424805,0.3319558462,1.3486184594,0.7534964972,0.5387951186000001
SRX1424806,0.21706549220000002,0.2660280128,0.043886556300000004,-0.1281148567
SRX1424807,-0.3340270986,-0.0697700305,0.2823674281,-0.2604768619
SRX1424808,0.5662730149,-0.2965870055,-0.2016138872,0.7806890096
SRX1424809,0.7263287544,0.038374858000000005,-0.1135788638,0.7811796536000001
SRX1424816,1.3745684696,0.1238945193,0.896586395,-0.1315060939
SRX1424817,2.1218957813,1.016746015,1.0211404483,-0.0761790878
SRX1424818,0.2527509281,-0.3177610549,-0.3137807883,0.12171898900000001
SRX1424819,-0.2159626252,-0.09128143150000001,-0.2601193804,0.6923015152
SRX1424824,0.4017510064,1.003974268,-0.1525618909,1.5288818881
SRX1424825,0.20345057860000001,0.7203279515000001,-0.1571993922,1.3770754998
SRX1424826,1.0734491494,-0.0707972278,0.9013885066,-0.4109404621
SRX1424827,1.1115431509,0.1476807186,0.6868058981,-0.1115893984
SRX1424828,-0.3669286928,-0.19713839,0.6355713516,-0.49920316340000004
SRX1424829,-0.2711502138,-0.4607418954,0.16346185900000001,-0.23416116680000001
SRX1424830,-0.1899265785,-0.0911285287,0.598907498,-0.2317671634
SRX1424831,0.3671090589,-0.11045142220000001,0.266909346,-0.1814441595
SRX1424834,0.42218723020000004,0.3350990394,0.4954774884,0.3938245945
SRX1424835,1.2231925633,0.7873662852000001,0.5290575317,0.3935089309
SRX1424840,1.4834857306,-0.408679455,0.1073606523,-0.8335649866
SRX1424841,1.8725731816,0.5744553091,0.3690442973,-1.0119333243
SRX1424842,5.2631887847,1.3528732822,0.8740176073,-0.5904884284
SRX1424843,5.6445203937,1.1986968895,0.653237952,-0.9698272188
SRX1424844,1.7858591113000002,1.6021039455000001,0.8750547199,0.5245415364
SRX1424845,1.4424559901,1.0983323043,0.6137843607,0.508544501
SRX1424846,1.2887800242,0.4350276283,1.1225818024,-1.5537829558
SRX1424847,3.7949748588,1.0400312941,0.9758989876,-0.4793637526
SRX5060277,-0.2957750732,0.6670175665,0.6479006336,0.0559541359
SRX5060279,0.5871621898,1.5156333572,0.5241092294,1.5293652235000001
SRX5060281,0.2957750732,-0.6670175665,-0.6479006336,-0.0559541359
SRX5060283,0.5635320825,0.8145256728,0.1645524687,1.3613899028
SRX5936089,0.0916723081,0.16829113950000002,0.07515802220000001,-0.0994065677
SRX5936090,0.1117194749,-0.11405695090000001,-0.11172862500000001,-0.008130994400000001
SRX5936091,0.0664914858,0.08299059810000001,0.2065416558,-0.0263370728
SRX5936092,-0.2698832688,-0.13722478670000002,-0.1699710529,0.1338746348
SRX5936093,3.4469638549,0.25255154350000003,-0.19809197380000002,0.0350895411
SRX5936094,3.4882909541,-0.2718695229,-1.1646241663,-0.3142791388
SRX5936095,-3.0092612212,-1.5684073031999999,-1.6922146008,0.3430473248
SRX5936096,-3.0111389725,-1.7132119461,-1.5661082691,0.45022167890000003
SRX5936097,-6.2125748896,-2.3799726869,-1.3770182304,0.0316745799
SRX5936098,-6.2575631133,-2.0100451551,-1.3662928843,0.1976286559
SRX5936099,-5.5829077976,-2.3414662132,-1.6408602185999999,0.1519692755
SRX5936100,-5.7134256024,-2.326357402,-1.3484575291,-0.3194046332
SRX5936101,-9.2950030317,-3.3914463644,-2.0306292081,-0.0560655538
SRX5936102,-9.4009478978,-3.1878715248,-2.7667792062,0.3684212602
SRX5936103,-10.0448784805,-3.5041910663999998,-2.379289644,0.39030110170000004
SRX5936104,-10.3262801954,-3.5796842147,-1.8495890355,0.47799032820000004
SRX5936105,-10.8591392513,-4.0282956622,-2.4468561857,0.5015548321000001
SRX5936106,-11.1080898821,-3.7257135035,-2.2772924558,0.5816813982
SRX5936107,-12.2269770976,-4.0078866482,-2.5271462607,0.6377941934
SRX5936108,-11.2011151334,-4.1586430581,-2.5897090642,0.5569813975
SRX5936109,-11.862256929800001,-4.3973020002,-2.2867500765,0.5301129428
SRX5936110,-12.0937381964,-4.8478901229,-2.9214313831,0.3670400019
SRX5936111,-12.1610276411,-4.9102940757999995,-2.7182947232,0.5119848838000001
SRX5936112,-12.291226189,-4.0476485822,-3.0040357813,0.7036435492
SRX5936113,-12.3392158826,-3.890208296,-3.0589584202,0.7002327456
SRX5936114,-12.401221423900001,-4.0805301819,-3.3695767603,0.7929622659000001
SRX5936115,-12.5305848661,-4.5039376001,-2.3022085151000002,0.2458481452
SRX5936116,-11.634414225,-4.089832925,-2.1299117515,0.4199787212
SRX5936118,-12.3612787937,-4.4345955138,-2.2691425537,0.322008587
SRX5936119,-12.8013324094,-3.8241628495,-2.455736556,0.45515714360000004
SRX5936121,-13.4396649146,-4.2165480106,-1.6777939438,-0.5715253992
SRX5936122,-12.9840175327,-4.5099956448,-2.3476874361,-0.2652140665
SRX5936123,-10.1535171743,-3.320136889,-1.8244478093,-1.1029454061
SRX5936124,-10.1889110298,-3.5640981263000002,-1.6876861258,-0.5884280121000001
SRX5936125,-11.8653651119,-3.2078923671,-1.7978964379,-1.0992365323
SRX5936126,-12.3251309475,-4.0516464561,-1.8492595756,-1.2251540291
SRX5936128,1.019444746,0.7519506044000001,0.1010800375,-0.7227303199
SRX5936129,1.2200611097,0.5539481127,-0.0505381826,-0.6129895272
SRX5936130,-0.7402673540000001,0.100405671,-1.2052836592,-0.8181737611000001
SRX5936131,-0.4430690078,-0.38401988400000003,-0.15760790260000002,-1.5220374436
SRX5936132,0.2752141375,0.798748051,0.0708572304,-0.3998803065
SRX5936133,-0.19981954870000002,0.4216859901,-0.9056087987,-0.6738928241000001
SRX5936134,4.0974622293,1.9578281939000002,0.8650077985,-0.41549682870000004
SRX5936135,4.2886842352,1.8873663395,0.8187459635000001,-0.5048031820000001
SRX5936137,3.1595525547,1.3339462742000001,0.1607881167,-0.0889453994
SRX5936138,3.0729042865,1.3336092857000001,0.34508607880000003,-0.1062352169
SRX5936139,1.8576273264,1.0980542833,0.25554812650000003,-0.2716859515
SRX5936140,1.8153813663,0.8769400156,-1.1591024556,-0.27831780640000003
SRX5936141,1.4958251009,0.7238431193,-0.09773935830000001,-0.0872197128
SRX5936142,1.2803513474,0.666836149,-0.11090699500000001,-0.3341191676
SRX5936143,1.2233365393,0.2915032544,0.0035497051000000003,0.0923204816
SRX5936144,1.3616889373,0.0205330325,-0.26684214030000003,0.0035985807000000003
SRX8557650,-0.3368352746,0.1137583629,-0.040000726,-0.041921871400000005
SRX8557651,-0.8718602585,-0.1894387704,-0.1273562363,-0.0088838615
SRX8557652,1.208695533,0.0756804075,0.1673569624,0.050805733000000006
SRX8557653,-0.12033444930000001,0.7065730530000001,-1.0131457754,0.0449984336
SRX8557654,0.10338297090000001,0.7139329425000001,-1.1590468234,0.08715475930000001
SRX8557655,-0.47954618730000004,0.8667731486,-1.1874365205,-0.0858017306
SRX8557656,-0.191124972,0.7352849326,0.5448525295000001,-0.6399538273
SRX8557657,-1.1531128726,1.0622160787,0.8851405036000001,-0.2619276678
SRX8557658,-0.6775541769,0.8550653962,0.352745903,-0.39530668820000003
SRX8557659,-0.23788260790000001,1.7671979372000002,2.2202259108,-0.0065810288
SRX8557660,-0.5310801466,1.5872021023,1.8730950369000001,-0.4080260891
SRX8557661,-0.5032863858000001,1.6687600066,2.0157095832,-0.3484571184
SRX8557662,-1.0527507307,1.7900132233,1.1507910989,-0.8018049655
SRX8557663,-0.6222574123,1.7660975204,1.1110987372,-0.5303856426
SRX8557664,-0.9615878761000001,1.5138324745,0.828667786,-0.8056135864
SRX8557665,-1.1506632682,1.6201007527,1.0264753611,-0.6138984268000001
SRX8557666,-1.2902900964000001,1.8054576251,0.9382061931000001,-0.6193468371
SRX8557667,-0.7764151977,1.7411434445,1.1159656993,-0.5853166032
SRX3405147,-0.2688708936,0.0274821934,-0.23477014170000002,-0.049898861600000004
SRX3405148,-0.1910411277,-0.187189246,-0.3119641962,-0.0850862789
SRX3405149,0.45991202130000003,0.1597070526,0.5467343379,0.1349851404
SRX3405150,-0.5500653919,0.5795179416,-0.9681860067,-0.8631359945
SRX3405151,-0.042186206000000004,-0.5842486955,-0.0265192991,-1.0242413804
SRX3405152,-1.3064324841000001,-0.36404176720000003,-0.0179319884,-0.7734048875
SRX3405153,-1.4248487311,-0.36404077760000003,-0.13132543970000002,0.0566295572
SRX3405154,-2.2022662747,-0.5855916107,-0.8181944801000001,-0.1401675187
SRX3405155,-2.5607987518,-0.6104301229,-0.8113701289,-0.18568704530000002
SRX3405156,-2.227305628,-0.9240869797000001,-1.5270545603999999,-0.35870307030000004
SRX3405157,-2.0512489622,-0.6004908942,-0.6058577383,-0.7284528631
SRX312063,-3.8812552863,-0.5522069484000001,0.4564862361,0.0813959361
SRX312064,-3.7723545145,-0.4789279454,0.3350073381,0.0370771528
SRX312065,-4.9759210029,-0.0327437531,0.3504676243,-0.4012283773
SRX312066,2.8049926296,0.3347100888,0.6497363569,-0.8609362384
SRX312067,2.6950672725,0.3557781081,0.6302806375000001,-0.5635104765
SRX312068,5.1813795116,0.6353627154,0.7649731436,-0.4670949562
SRX312069,5.1337889131,0.6356461645,0.7616966501,-0.4496420524
SRX312070,-0.0053626999,0.0261296994,0.0602983213,-0.0047173444
SRX312071,0.0053626999,-0.0261296994,-0.0602983213,0.0047173444
SRX312072,0.5866098973,-0.6975668733,0.2549972244,-0.08494815060000001
SRX312073,0.6981112293,-0.6445927204,0.1817217109,-0.12240552160000001
SRX312074,-0.8592647953,-1.0450710727,0.30814647430000003,0.35047481890000004
SRX312075,-1.2054149712,-0.7704102013,0.4112634751,0.21065508700000002
SRX312076,-1.9208258352,-1.6092097099,0.9503656174,0.9983433562
ecoli_00001,-0.07733260160000001,-0.094533211,-0.1663475805,-0.150994226
ecoli_00002,0.07733260160000001,0.094533211,0.1663475805,0.150994226
ecoli_00003,-12.9207362456,-1.912686514,-0.7380847665,1.445121559
ecoli_00004,-12.997810562,-1.716375245,-0.8331730245000001,1.3998325280000001
ecoli_00005,-9.5862705681,-1.899270948,-0.3762709125,-0.148187368
ecoli_00006,-8.4143121879,-1.7894877130000002,-0.5302086055,-0.088004092
ecoli_00007,-12.9306366266,-2.020189688,-0.7122366315,1.5572242840000001
ecoli_00008,-12.9795201393,-1.846934958,-0.6546254545,1.533295426
ecoli_00009,-3.6124798751,-0.885775273,-0.2132419895,0.08724907500000001
ecoli_00010,-3.8938386492,-1.012030832,-0.0286249285,-0.104963864
ecoli_00011,-8.3558976446,-1.599627721,-0.5324571885,0.722854949
ecoli_00012,-8.3476798365,-1.473944785,-0.5531444625,0.876165759
ecoli_00014,-7.8618724494,-1.531940421,-0.6997138015000001,0.34847572800000004
ecoli_00015,-6.4713173576,-1.2630120150000002,-0.4748669915,0.7777941970000001
ecoli_00016,-6.3307653143,-1.226717862,-0.45482882950000003,0.8136383450000001
ecoli_00017,-8.0329661992,-1.422313284,-0.4105632495,0.8402734460000001
ecoli_00018,-8.1266884066,-1.495320508,-0.5678348095,0.8108316950000001
ecoli_00019,-3.06779825,0.318540714,-0.6162869175,0.835675869
ecoli_00020,-2.8019658678,0.287879107,-0.7552680055000001,0.936435423
ecoli_00021,-0.1618419981,0.36334277800000003,-0.6789011445,0.6339035120000001
ecoli_00022,-0.0703947742,0.37690755400000003,-0.7123403445000001,0.727391764
ecoli_00023,-3.6760226781,0.12384906300000001,-0.4387824765,0.870896353
ecoli_00024,-3.8895110259,0.331211275,-0.5014988445,0.944128752
ecoli_00025,-4.1582468472,0.45053607100000004,-0.3205607625,1.237764186
ecoli_00026,-3.9886636810000002,0.47842165600000003,-0.4379327575,1.25160717
ecoli_00027,-5.5444224715,-0.692126778,-0.2423114855,0.910809206
ecoli_00028,-5.2997420119,-0.5425433540000001,-0.0037651465,0.9243399290000001
ecoli_00029,-11.9471739736,-1.996123319,-0.4654694775,0.186788106
ecoli_00030,-11.805794927600001,-1.785848974,-0.43944111550000003,0.171988375
ecoli_00031,-11.9664161491,-1.8074892990000002,-0.4703830375,0.8234752350000001
ecoli_00032,-11.7904552493,-1.394049818,-0.5477767715,0.862517603
