,A,NanR,Crp
pcoli__MBP__1,1.9805814854060784,0.31192962400000024,-0.3459770999999989
pcoli__MBP__2,2.203609059799843,0.6877446049999989,0.026489270000000783
pcoli__msCOMT__1,3.407599333370052,0.2282490819999996,-0.10757294999999978
pcoli__msCOMT__2,3.5045932874043264,0.18762995900000054,-0.09238089099999948
pcoli__ocAANAT__1,1.133909588138045,0.2634822959999994,0.3196315130000009
pcoli__ocAANAT__2,0.696804590243664,0.3760983909999993,0.2939196830000004
pcoli__osTDC_K374H__1,2.0681177248960623,0.5660749319999994,0.6863196630000008
pcoli__osTDC_K374H__2,2.5648236619585223,0.4337946619999995,0.6933763230000007
pcoli__osTDC_K374L__1,3.792361670997417,0.5101957059999993,-0.030107002999999462
pcoli__osTDC_K374L__2,4.571628181551198,0.6821961449999989,0.15281107300000052
pcoli__osTDC_K374Q__1,1.721381576293448,0.2405358469999994,0.4485571030000006
pcoli__osTDC_K374Q__2,2.2567881690050613,0.3307502150000001,0.4643148630000002
pcoli__osTDC_L360V__1,1.0987348256911076,0.2563997579999997,0.2966241729999997
pcoli__osTDC_L360V__2,1.1357652772853877,0.6924684919999997,0.3820168630000005
pcoli__pmTPH__1,1.5080364131563062,0.19309484500000007,-0.10026360400000024
pcoli__pmTPH__2,1.603659626834652,0.6047055329999997,0.08226395500000018
pcoli__RFC__1,-0.1087527693362973,0.3194481649999989,0.06813715200000026
pcoli__RFC__2,-0.0903781063985462,0.3682429659999995,0.008882815999999849
pcoli__RFCctrl__1,3.1616686862613146,0.2127039899999996,0.4522689930000006
pcoli__RFCctrl__2,2.7513781131664103,0.2701520610000001,0.5165584929999998
pcoli__RFCnopause__1,2.847509058273081,0.43166172699999983,0.6708687229999999
pcoli__RFCnopause__2,2.807398993763566,0.7943349819999996,0.6748039729999995
pcoli__RFCpluspause__1,2.325035314618155,0.767416442,0.7640610930000005
pcoli__RFCpluspause__2,2.892862379514278,0.6689985949999988,0.5214214130000006
pcoli__rnCOMT_sol__1,3.406657681881069,0.5018324830000012,0.8270174130000001
pcoli__rnCOMT_sol__2,3.186218096474988,0.2319941459999999,0.6395325229999997
pcoli__rnPNMT__1,2.742623397665143,0.32252332199999945,0.1635869329999995
pcoli__rnPNMT__2,2.472120144725292,0.6108674269999996,0.07451194300000097
pcoli__rnTDC__1,1.873463119552568,0.3632376800000001,0.08798361800000087
pcoli__rnTDC__2,1.913347489104172,0.3675013729999996,0.17114607300000095
pcoli__rnTDC_trunc__1,2.2220295761007383,0.7099663940000003,0.3075571430000004
pcoli__rnTDC_trunc__2,1.7536453665051754,0.9144351119999996,0.43504015300000104
pcoli__saCOMT_T2A__1,0.4051477128602729,0.5295408159999999,0.3335838930000001
pcoli__saCOMT_T2A__2,0.7093526730499253,0.4825218499999995,0.4038707630000005
pcoli__sfCOMT__1,0.2925074796409738,0.20966392500000008,0.1572444130000008
pcoli__sfCOMT__2,0.0007240253107636,0.10670296499999933,0.06503750799999962
pcoli__sgAANAT_D63G__1,0.2133471521152091,0.2938311159999998,0.18900217300000044
pcoli__sgAANAT_D63G__2,0.7556180875440708,0.48875975200000005,0.43052260299999995
pcoli__ssDDC__1,2.425498977387067,0.35201508599999976,0.20759201300000107
pcoli__ssDDC__2,2.4811059113524787,0.6058882840000006,0.3251403029999995
pcoli__TP53B__1,1.6268192582650434,0.5344775219999995,0.4237391030000008
pcoli__TP53B__2,1.289721350220364,0.5229133469999994,0.4437453829999996
pcoli__WT__1,2.0545752059441376,1.0272240119999996,0.5471816730000008
pcoli__WT__2,1.5742699933019393,0.9163722399999994,0.4334316830000001
cck__glu_ale4__1,-0.1850775829583063,-0.40693799900000016,0.10431546100000057
cck__glu_ale4__2,0.6915710528828584,-0.416668692,0.21222904300000067
cck__cck_ale1__1,-0.4577831439453376,-0.4697081839999999,0.14875797300000038
cck__cck_ale1__2,-0.3224824341667904,-0.7504052580000007,0.21173196300000008
cck__cck_ale2__1,0.3752624435984284,-0.6804036199999999,0.24320085299999936
cck__cck_ale2__2,0.0617774449220284,-0.4976031200000008,0.2196628030000003
cck_pgi__gmos_delpgi__1,2.3952718278795837,0.2546029369999996,0.6099491930000003
cck_pgi__gmos_delpgi__2,3.344528837406756,0.2081429419999994,0.5151660729999996
cck_pgi__pgi_ale1__1,-1.68646577602902,0.2147203339999999,0.0871969090000011
cck_pgi__pgi_ale1__2,0.3642809580610479,0.06458900900000053,0.4703615729999999
cck_pgi__pgi_ale2__2,1.9936937283032,0.029190293000000086,0.6450278430000012
cck_pgi__pgi_ale3__1,0.3769535635068126,-0.13308092000000116,0.2577020430000001
cck_pgi__pgi_ale3__2,0.5037752322825577,-0.21179147600000012,0.527121343000001
cck_pgi__pgi_ale4__1,0.8160735024483956,-0.6097167240000001,0.025670410000000032
cck_pgi__pgi_ale4__2,1.2368043655919896,-0.7963118280000003,0.14926491299999967
cck_pgi__pgi_ale4__3,1.5622981682805137,-0.6711740190000004,0.2310494330000008
cck_pgi__pgi_ale5__1,0.4553545975278804,0.09508957400000018,0.26444670300000084
cck_pgi__pgi_ale5__2,0.6687087705340873,-0.04852049700000016,0.4910110930000009
cck_pgi__pgi_ale6__1,1.5467327103327653,-0.25592666100000017,0.40659345300000105
cck_pgi__pgi_ale6__2,1.822206336428412,-0.3339201340000004,0.6293582329999996
cck_pgi__pgi_ale7__1,1.853534950353172,-0.26896375100000025,0.4198053730000009
cck_pgi__pgi_ale7__2,2.7716579927518925,-0.2762127130000005,0.7252530329999995
cck_pgi__pgi_ale8__1,1.1649232713364868,-0.4828596340000004,0.2900276829999999
cck_pgi__pgi_ale8__2,1.5251282983868903,-0.5433914609999997,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,1.675870742662394,0.543328217,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,1.9415110274049407,0.9071588709999984,0.8298960530000006
cck_sdh__sdh_ale1__1,0.7597021267301912,-0.2140081159999996,0.5440714730000007
cck_sdh__sdh_ale1__2,0.1912386443269469,-0.4598452300000009,0.5592394929999998
cck_sdh__sdh_ale2__1,0.5242078999795898,-0.3455987169999988,0.4799116730000002
cck_sdh__sdh_ale3__2,0.088279369228725,-0.2495105440000005,0.5564179130000007
cck_sdh__sdh_ale3__1,0.9939134967058156,-0.31125849799999994,0.4938992930000001
cck_sdh__sdh_ale3__3,0.9377055164163246,-0.4285644580000003,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,3.3252836762351263,0.6279603109999998,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,3.5540731917991057,0.6379414780000001,0.649161093
cck_pts__pts_ale1__2,-1.1317816102237162,-0.4236906490000001,0.3294758729999998
cck_pts__pts_ale1__1,-0.6209540832586178,-0.5389156970000002,0.2967783530000005
cck_pts__pts_ale2__2,-0.3257961394281365,-0.559053488,0.20189095299999948
cck_pts__pts_ale2__1,-0.4243057485381181,-0.6149145269999998,0.2751297130000001
cck_pts__pts_ale3__2,-4.248018998186226,-1.261409576,-0.4453421809999991
cck_pts__pts_ale3__1,-2.867643074184597,-1.1024368730000005,-0.1455219379999999
cck_pts__pts_ale4__2,0.1341809925376521,-0.5834187740000001,0.4206787429999999
cck_pts__pts_ale4__1,0.8301767860614767,-0.5628515840000006,0.3875030329999998
cck_gnd__gmos_delgnd__1,1.8965243040852735,0.3469091509999993,0.5155411030000003
cck_gnd__gmos_delgnd__2,2.2556734856030416,0.07410673499999909,0.4190796030000001
cck_gnd__gnd_ale1__1,-1.1331140751825768,-0.4069443440000001,0.11322853200000085
cck_gnd__gnd_ale1__2,-0.4349640143903249,-0.5464326110000002,0.14549259800000058
cck_gnd__gnd_ale2__1,-0.4828568967914293,-0.4393328340000009,0.057324061000000974
cck_gnd__gnd_ale2__2,0.2168763207756878,-0.4555751929999987,0.0516023170000004
cck_gnd__gnd_ale3__1,-1.1336739876835893,-0.4376017619999999,0.04701789499999976
cck_gnd__gnd_ale3__2,-0.6081165370188377,-0.44307742599999933,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,4.516953907533386,0.6206896969999995,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,4.625246893034631,0.3326934599999989,0.6484744429999996
cck_tpiA__tpiA_ale1__1,2.4227363828503514,-0.2144999159999994,0.5753141230000001
cck_tpiA__tpiA_ale1__2,2.9011334011909597,-0.03078348799999997,0.5862271529999994
cck_tpiA__tpiA_ale2__1,4.412557148262235,-0.2629644579999999,0.6931617929999998
cck_tpiA__tpiA_ale2__2,4.428058895067071,-0.3021472009999995,0.4825762030000007
cck_tpiA__tpiA_ale3__1,2.3440752267414435,-0.13146993700000031,0.44486670300000064
cck_tpiA__tpiA_ale3__2,2.074074891521394,-0.3386117620000002,0.42426745300000057
cck_tpiA__tpiA_ale4__1,3.3028779757839755,-0.19461620099999968,0.2272038629999997
cck_tpiA__tpiA_ale4__2,2.8203218407548416,-0.22449906900000016,0.19612825299999948
acid_tale__acid_ale1_pH7__1,-0.3296735750160293,-0.6432184159999998,0.15268897300000006
acid_tale__acid_ale1_pH7__2,0.0677504126034234,-0.6529116759999996,0.126066680000001
acid_tale__acid_ale1_pH5__1,-1.71681177313178,0.261934404999999,0.7941495229999997
acid_tale__acid_ale1_pH5__2,-1.6560346711955964,0.11327110999999945,0.8152700330000009
acid_tale__acid_ale2_pH7__1,0.4751335511914954,-0.5516482309999997,0.3388400730000001
acid_tale__acid_ale2_pH7__2,0.2464934921123716,-0.6816839500000009,0.3230544630000001
acid_tale__acid_ale2_pH5__1,-0.0641061323354092,-0.20507858099999954,0.432644723000001
acid_tale__acid_ale2_pH5__2,-0.2394104125000862,0.4026675580000001,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,1.0889571644639744,-0.4762660690000002,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,0.6950227974467986,-0.5930473690000007,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,-1.2198768825693125,0.12047252099999906,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,-1.213034392992775,-0.06582839799999984,0.5572315630000002
acid_tale__MES_ale_pH7__1,-0.2036513697860853,-0.4786706760000001,0.4305318729999996
acid_tale__MES_ale_pH7__2,-0.3022743400265231,-0.552341244,0.4747332229999994
acid_tale__MES_ale_pH5__1,-1.5823884848625591,0.07301546900000044,0.4750174830000002
acid_tale__MES_ale_pH5__2,-0.5212091412678147,0.17814966599999948,0.709374983
acid_tale__gmos_pH7__1,-0.065526960064966,-0.5062811170000003,0.4296040630000011
acid_tale__gmos_pH7__2,-0.1202290883510355,-0.5714125299999999,0.4446293130000001
acid_tale__gmos_pH5__1,-1.3935106662357024,0.14269735400000005,0.6502280230000004
acid_tale__gmos_pH5__2,-1.5205958138574172,0.0742279090000002,0.7174304530000004
adnB__wt_adn__1,3.265982335277536,-0.5917897430000005,-0.4159558469999993
adnB__wt_adn__2,0.7354994498184348,0.05547905599999936,0.22959581299999954
adnB__delydhB_adn__1,3.847709143036283,-0.7672966070000005,-0.5303189100000001
adnB__delydhB_adn__2,1.5680335713828453,-0.39282494199999984,-0.2645061010000003
ytf2__wt_glc__1,-0.225347579287293,0.2720425710000001,0.2079942330000009
ytf2__wt_glc__2,0.421985794978743,0.1874299740000005,0.2538454530000003
ytf2__ybcM_glc__1,1.175250978104273,0.2474649250000001,0.49687887299999994
ytf2__ybcM_glc__2,0.6909962062171863,0.3939452790000004,0.5496294230000007
ytf2__ydhB_glc__1,1.2693906442148843,-0.049898258000000695,0.3261516029999996
ytf2__ydhB_glc__2,0.6853955189411906,0.003431009999999013,0.3955030429999997
ytf2__yfeC_glc__1,0.4603338995746602,0.04904565000000005,0.2082961430000001
ytf2__yfeC_glc__2,1.191710008814485,-0.09596282700000014,0.3760682129999999
ytf2__yciT_glc__1,0.2686475868683981,-0.008227823000000356,0.4599342330000002
ytf2__yciT_glc__2,-0.0392498662948928,-0.11122732400000056,0.5174864029999995
ytf2__ydiZ_glc__1,-0.1667407881928027,-0.04163045199999882,0.2818442530000009
ytf2__ydiZ_glc__2,-0.2620096374987345,0.12113051299999975,0.28140171300000105
ytf2__ynfL_glc__1,0.6269231414297792,0.07872573499999902,0.5107562229999996
ytf2__ynfL_glc__2,0.5867800432822432,0.260659819999999,0.523190413
ytf3__wt_glc2__1,0.9048179981321022,0.05917622099999952,0.45626287299999996
ytf3__wt_glc2__2,0.3160060249271348,0.20699823699999964,0.5116651829999999
ytf3__wt_pH7_lactate__1,0.4806861766810453,0.14618529999999907,0.560872303
ytf3__wt_pH7_lactate__2,0.8094180926209325,-0.10780981800000068,0.5532738630000011
ytf3__wt_pH55_lactate__1,0.3998566911765873,0.07574503299999957,0.7780642029999996
ytf3__wt_pH55_lactate__2,0.3694413189459366,0.2030996819999995,0.7423117129999994
ytf3__wt_pH55_HCl__1,0.2886335874250181,0.17088574000000012,0.6150495429999996
ytf3__wt_pH55_HCl__2,0.6953774609989,0.19693103999999906,0.6014201329999995
ytf3__dyieP_pH7__1,0.7297196636357018,-0.09269631800000068,0.4791694330000009
ytf3__dyieP_pH7__2,0.919882850681927,0.0911092490000005,0.42496669299999995
ytf3__dyieP_pH55__1,0.3969234466072188,0.03619069099999983,0.4390071130000006
ytf3__dyieP_pH55__2,0.1358267548624081,0.16182355699999995,0.623551333
minicoli__aldA_f1c2__1,-5.254977249539864,0.8341016238487322,0.7631858827982381
minicoli__aldA_minE__1,-5.060149826131843,0.3213956420273396,0.255888508978142
minicoli__mg1655_glc__1,0.1755299961290538,-0.5954408269307754,-0.8470184669947685
minicoli__mg1655_glc__2,-0.2233930340024343,-0.6394278447717356,-0.8039264138958604
minicoli__minE_cyt__1,-4.681198419694213,0.06658504593744663,0.7601914841850306
minicoli__minE_cyt__2,-4.9844038822064105,-0.0013695719418320704,0.4729475383347843
minicoli__minE_fruc__1,-4.844176031232519,-0.2269348026875431,0.34172110794916755
minicoli__minE_fruc__2,-4.716478654723156,0.03791443704220221,0.461542666559108
minicoli__minE_glc__1,-4.316892664939999,-0.3918942443550773,0.2938109111467888
minicoli__minE_glc__2,-4.796822190975751,-0.5767079682448939,0.10430003951357314
minicoli__minE_glyc__1,-3.7225160803131416,-0.029820573984130405,0.575831448418306
minicoli__minE_glyc__2,-3.024805742974673,-0.21914311125835886,0.6844880187857836
minicoli__minE_Fe_starve__1,-3.193708664796217,0.4700775075884609,0.5804469724508969
minicoli__minE_Fe_starve__2,-2.8481447077853006,0.5094072488046617,0.6236096478485607
minicoli__minE_LB__1,-5.389891999644717,-0.3329072749595188,-0.5768918406871162
minicoli__minE_LB__2,-5.555089865176472,-0.4482401948323833,-0.8092098841975535
minicoli__minE_N_starve__1,-3.030032683827555,0.5035225098871461,0.3528053698058322
minicoli__minE_N_starve__2,-3.8585519359807257,0.15404326877792407,0.4807614269391625
minicoli__minE_osm__1,-3.086545233203942,0.6058144019633831,0.3547041686708319
minicoli__minE_osm__2,-3.333991116831952,0.6823720913539519,0.5658446295801518
minicoli__minE_ph5__1,-4.671470342455916,0.7487162215999419,0.6501761031624761
minicoli__minE_ph5__2,-4.593872342818136,0.5694623737530442,0.6347492200625684
minicoli__minE-pyr__1,-2.776077848848382,-0.3746851414029404,0.9884421842001724
minicoli__minE-pyr__2,-3.2613102444871744,-1.1077940831479394,0.5805078277861995
minicoli__minE_sorb__1,-4.193966748730575,-0.5265084133904336,0.6284983244472482
minicoli__minE_sorb__2,-4.227232596010594,-0.4451166006755933,0.6064916202251851
minicoli__minE_urid__1,-5.028410412261708,-0.3027079785381739,0.4108001218596762
minicoli__minE_urid__2,-4.766601441192607,-0.2838376776054519,0.34830946039232913
minicoli__W3110_cyt__1,2.330787557305289,-1.0943568049144003,-0.2741512513245965
minicoli__W3110_cyt__2,2.086732516557253,-0.8633480218897791,-0.2471138346472994
minicoli__W3110_glc__1,2.8199093844053205,-1.131808397693942,-0.3286400323548726
minicoli__W3110_glc__2,-0.4021470575242453,-1.138025148839188,-0.4080395046534289
minicoli__W3110_glyc__1,3.995546963901368,-0.6205258650721079,0.1888029313895725
minicoli__W3110_glyc__2,4.0300315941209615,-0.4938122289543028,0.16079573130215685
minicoli__W3110_Fe_starve__1,1.630426486714046,0.08659062644520166,-0.39335282894219503
minicoli__W3110_Fe_starve__2,1.5277375936026387,0.17557751080572806,-0.3767980913136952
minicoli__W3110_LB__1,4.528537929267795,0.2423952179035576,0.4782054662101167
minicoli__W3110_LB__2,4.713311923310005,0.35165999577634377,0.4998332578699021
minicoli__W3110_N_starve__1,0.6320481221767874,-0.17539912491513301,-0.3672969470778735
minicoli__W3110_N_starve__2,0.703390952386042,-0.08935836471928926,-0.17080551194691118
minicoli__W3110_osm__1,1.068319524613687,0.2173767383964744,0.18475333822734186
minicoli__W3110_osm__2,1.2528043210798314,-0.005064214792406929,0.21075048409365135
minicoli__W3110_ph5__1,-1.5823180082616772,-0.020196189505095496,-0.0020982938586069366
minicoli__W3110_ph5__2,-1.86170639588776,-0.15035594745547876,0.06374104599613695
minicoli__W3110_pyr__1,-0.0561757543483812,-0.07895193186884786,0.6437353797175921
minicoli__W3110_pyr__2,0.5440943831678922,0.22064696015518412,0.8084862253725884
minicoli__W3110_sorb__1,3.569436843836132,-1.5848103612230933,-0.3697472429572191
minicoli__W3110_sorb__2,3.98449402545524,-1.7528071887808352,-0.2282472383218792
minicoli__W3110_urid__1,3.758661357096228,-0.7057569463988465,-0.14597371871249898
minicoli__W3110_urid__2,3.732536154477828,-0.6262392518321311,0.0011588474703554395
minicoli__W3110_WT_glc__1,-0.13114659409312,-0.06826946086729803,-0.05853650097271945
minicoli__W3110_WT_glc__2,-0.3130836885995187,-0.4215504876742564,-0.2736059720925805
minicoli__W3110_WT_osm__1,2.03282448492818,-0.4083990472858829,-0.4068572548991813
minicoli__W3110_WT_osm__2,2.0334284865737,-0.09551145628992064,-0.26682409365055193
eep__BOP27__1,-0.2940541749988348,-0.438769735872464,0.09382866102208354
eep__BOP27__2,0.2150705836064246,-0.3763348004306168,0.13043922998821067
eep__BOP1000__1,0.4567278598675924,-0.04369940023389685,0.7723290743721964
eep__BOP1000__2,0.1087741306705129,-0.02479240421114604,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,-0.1209713660432403,0.3489347597429013,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,0.0019606863179252,0.33032482851146483,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.069127849757649,-0.2769089224521153,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,2.2911251373450536,-0.3146636495381268,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,4.42719467114297,-0.40537312284967264,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,3.623648953351279,-0.3363775926211119,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,2.9306478345879485,0.07596202658813311,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,3.2517731853809355,0.366410883528352,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.1764304354141513,0.1306728775242778,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.8647160307055799,0.4742466996669074,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,3.1968926398826705,0.8004868936174088,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,1.7905808378724286,0.6093127723202052,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.5184138537552534,0.2659004078796041,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.758918282336961,0.4743240622911245,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,4.051496525661015,0.3423235503569302,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,2.905915678471577,0.3637793089514068,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.0054538764803405,-0.2323754147227719,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.5032496999831066,0.02202115200688315,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,2.993028145223433,-0.4129888104861603,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.0654933367794786,-0.40367047086260577,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,1.1378431541324958,0.3197117669611407,0.3901020806678357
eep__BOP27_ndh-cyoB__2,1.1577325503277565,0.3348652097703999,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.9150420825338152,-0.21212234776404595,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,1.5168069813184366,-0.22494265197147456,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,1.8624815588670487,0.19126561012128815,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.9719202297497365,0.4024377819962863,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.5301454826011298,0.2644864601603913,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.6039289447310918,0.15256675066620407,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.1251907360426463,-0.0877302994589293,0.22911237248339056
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,1.738685426774622,-0.02902548916865033,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,0.3038955518101145,0.2768570527693237,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,0.2507907582034179,0.34411548936787906,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,2.953276007788272,0.4607075861276808,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,3.510436650693845,0.4810750012968423,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,2.5481292243854203,0.5875968231718582,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,3.437101514766874,0.5226491600008902,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,3.2239087682533896,0.6098802656347839,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,3.1852861567195787,0.5863542426503221,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,4.592930610490698,0.3733374154046407,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,4.642850825884564,0.332447717428928,0.6467570174864914
eep__BOP27_ndh-cydB__1,-0.6061041415741206,0.3813148294412949,0.5795424806329965
eep__BOP27_ndh-cydB__2,-0.8697596982485005,0.7451834937690283,0.5830047350587346
eep__BOP27_nuoB-cydB__1,0.0192155479764435,0.27280457611743625,0.7793213906795806
eep__BOP27_nuoB-cydB__2,0.8570317970112685,0.4734239538006797,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,2.722675886182651,0.1194174109028996,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,2.284686517973316,0.07126848943519715,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,2.483759803184469,0.019655751033432974,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,1.41760363479686,0.14256195979768993,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.652106247434281,-0.3462842406710518,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,5.062561263343253,-0.8286094367815622,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,4.580097864781127,-0.2984221627141093,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,4.513068846733007,-0.3095956179322359,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,4.8928596682122665,-0.4179915536859733,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,3.883699945663997,-0.3880466365985989,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,4.048898943995686,-0.20003072845586176,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,3.0190265898658506,-0.2209102840966075,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.7823284852739163,-0.19901131709061914,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,1.5268660159350065,0.27389145938251325,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,0.8006562583640939,0.3533366042656727,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,3.969398503605003,-0.4953095784327948,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,3.9942164416285095,-0.6778346906050148,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.973625984852636,-0.6938167828941655,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.343191024281582,-0.8022308807607637,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,1.7976932038900622,0.14476533759566124,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,1.6809813365278754,0.3611488478950804,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.952614192526944,-0.5951530808460879,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,4.283284659632064,-0.8715324976915975,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.0916634315976768,-0.4838523671327026,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,3.1484667293980686,-0.2025353552454732,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,1.5543123622362922,0.13956882444339325,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,1.6880849285474595,-0.1508307906724422,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,2.7362227493201283,0.056618188532923774,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,1.373631664114641,0.04063362374480306,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,1.3833242897960305,0.2916807601798892,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,5.420004861800087,-0.5893877247643841,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,5.53862943046926,-0.5365582647720144,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.717476034518686,-0.21976886134061768,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,5.667583406989463,-0.4804835688990279,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,3.710281456979669,-0.4096349577631502,0.24940911188163994
DDB2__PD-005_del-phoB_Fed-batch_15h__2,3.901294327558696,-0.17202161829946938,0.2134181153241954
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.644461971663251,-0.309027971986497,0.33369608246568383
DDB2__PD-003_del-phoB_Fed-batch_21h__2,3.885976756918593,-0.3823662443631824,0.2847021347030569
DDB2__PD-004_del-qseB_Batch_6h__1,1.9589329330782637,0.4370367584639121,-0.12791638658763738
DDB2__PD-004_del-qseB_Fed-batch_6h__1,5.113707584581896,-1.0331262122641869,0.0070327348853478355
DDB2__PD-004_del-qseB_Fed-batch_6h__2,4.690444177988185,-0.7977305511347428,0.14395110458813146
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.688188529097913,-0.4844770591586611,0.14349024146300948
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.907932581327025,-0.14819767390073224,0.3342680715119659
DDB2__PD-004_del-qseC_Batch_6h__1,2.3319650001064955,0.6053916515825621,-0.1054807241193494
