,A,OmpR
minicoli__W3110_glc__2,0.9549254925151311,-1.951232516821955
minicoli__W3110_glyc__1,6.095487235506883,-0.9828888811576116
minicoli__W3110_glyc__2,5.291527647839404,-0.9933258176461832
minicoli__W3110_Fe_starve__1,5.737383599643744,-0.20291233562335265
minicoli__W3110_Fe_starve__2,4.702206544842562,-0.4703690482763472
minicoli__W3110_LB__1,1.5867356328140607,-0.15744700689114044
minicoli__W3110_LB__2,0.9946291169524832,-0.0670102781009616
minicoli__W3110_N_starve__1,4.129665510187899,-1.320140044153339
minicoli__W3110_N_starve__2,4.150364520811677,-1.0192203887923863
minicoli__W3110_osm__1,1.4537258732865563,-0.8271085438162986
minicoli__W3110_osm__2,2.028284413965436,-1.0021013496141569
minicoli__W3110_ph5__1,4.735526433842344,-0.7352576157966126
minicoli__W3110_ph5__2,5.04112719827705,-0.4831715753490773
minicoli__W3110_pyr__1,4.777685892544844,-0.9865906128852328
minicoli__W3110_pyr__2,5.328670796861395,-1.008413785091694
minicoli__W3110_sorb__1,5.342723249675926,-1.6464365540393473
minicoli__W3110_sorb__2,5.660482521898689,-1.6549414387861958
minicoli__W3110_urid__1,13.36374475738112,-0.9005184375569629
minicoli__W3110_urid__2,14.316859389978148,-1.0741953597142675
minicoli__W3110_WT_glc__1,0.752688108220197,-0.9469137693115588
minicoli__W3110_WT_glc__2,0.595503941972962,-1.222025196034935
minicoli__W3110_WT_osm__1,3.860099278411462,-0.8098345397794189
minicoli__W3110_WT_osm__2,3.6283673044838873,-0.7983789957869956
eep__BOP27__1,2.3903635318291445,-0.3372085861909193
eep__BOP27__2,2.658441799460982,-0.2931919628442108
eep__BOP1000__1,3.1021220181764058,0.3204952955689224
eep__BOP1000__2,3.6152660992055994,0.137141566125762
eep__BOP27_ndh-cydB-appC__1,1.657516908976136,-0.1731380924821524
eep__BOP27_ndh-cydB-appC__2,1.255786119096005,-0.215133271783305
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.408679793584759,-1.5507668848352465
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,2.067580663340093,-0.6538102015174463
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,6.226025532547525,-0.7227018000342778
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,6.69906329969195,-0.5689253360523345
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.516804202351654,-0.9024936358681348
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.7302494333701306,-0.4377286062162531
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.3056412597964857,-1.18560791643646
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.7789006552499776,-0.9684539059746732
eep__BOP27_nuoB-cydB-appC__1,4.879205109445515,0.10128380761881672
eep__BOP27_nuoB-cydB-appC__2,4.217084307413233,-0.061241741412085375
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,3.7642287140971256,0.15886175253406254
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,3.337809646071289,0.12251429095314847
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,6.381021415981161,0.12018463984042692
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,4.684573361230189,0.20354610406924234
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,3.2411567678025053,-0.24704986354853894
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.6582467334903,-0.2562190070402117
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.94319369641394,-0.4402822502553292
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,3.240941863193788,-0.3725968312722534
eep__BOP27_ndh-cyoB__1,1.878261758320819,0.15259230273962032
eep__BOP27_ndh-cyoB__2,1.6426711687899351,0.2772419231189067
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.3951751396951648,-1.6131449894008243
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,0.8825644635920881,-1.2689820110374326
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.3347258724348627,-0.6265847138609626
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,3.2888329589053544,-0.5277706697795086
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.785049149316733,-0.6640714413865156
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,3.228365455714469,-0.4707670592372866
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.807806097718554,-0.6808520330230827
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,3.79827983777599,-0.4894454476094428
eep__BOP27_nuoB-cyoB__1,2.064349905125648,0.02219594503980193
eep__BOP27_nuoB-cyoB__2,2.1036921517676976,0.20158055592315893
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,4.474202488589555,0.4090227555770314
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,4.222785351027364,0.37481592799784735
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,4.160691942876959,0.5497734520198625
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,3.962023236928976,0.6178596210759809
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,3.4847875097583647,0.6520623680175737
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,3.5214104563860875,0.6613320727727459
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,4.048945938944438,0.7699720565762096
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,3.9171849527897775,0.6843269495410311
eep__BOP27_ndh-cydB__1,1.652277068408086,0.07033906643443187
eep__BOP27_ndh-cydB__2,1.7087694694904618,0.20669077866201932
eep__BOP27_nuoB-cydB__1,2.6223963453373926,0.461822696434111
eep__BOP27_nuoB-cydB__2,2.548734798750398,0.3894352549940763
DDB2__PD-005_BW25113_Batch_6h__1,15.458670305498735,0.15151803898833371
DDB2__PD-005_BW25113_Batch_6h__2,15.125473679689872,0.03723254966172807
DDB2__PD-003_BW25113_Batch_9h__1,14.09887016301602,-0.09919106834164282
DDB2__PD-003_BW25113_Batch_9h__2,12.29267808735992,-0.4355466957335974
DDB2__PD-003_BW25113_Fed-batch_6h__1,14.58517259970908,0.1045407491094048
DDB2__PD-003_BW25113_Fed-batch_6h__2,15.428588442514927,0.26210494579176125
DDB2__PD-005_BW25113_Fed-batch_6h__1,13.966607287701375,0.41197521054374064
DDB2__PD-005_BW25113_Fed-batch_6h__2,15.07519181381134,0.5581495287351617
DDB2__PD-005_BW25113_Fed-batch_6h__3,15.749619183502812,0.33829311746884816
DDB2__PD-005_BW25113_Fed-batch_15h__1,9.756514903480303,0.4674834491225664
DDB2__PD-005_BW25113_Fed-batch_15h__2,9.990950649917886,0.3799232804477164
DDB2__PD-003_BW25113_Fed-batch_21h__1,9.702185714396665,0.1608073289843439
DDB2__PD-003_BW25113_Fed-batch_21h__2,9.173092017305002,0.5195119658600627
DDB2__PD-004_del-basS_Batch_6h__1,12.899570224034546,0.3421382134685853
DDB2__PD-004_del-basS_Batch_6h__2,12.447425639204615,0.3153122567538009
DDB2__PD-004_del-basS_Fed-batch_6h__1,14.987686069225584,0.3737100203463548
DDB2__PD-004_del-basS_Fed-batch_6h__2,14.30921356065264,0.5099779324316387
DDB2__PD-004_del-basS_Fed-batch_15h__1,8.202896756405384,0.3778417692387164
DDB2__PD-004_del-basS_Fed-batch_15h__2,8.300982435926349,0.43132379122452136
DDB2__PD-004_del-kdpE_Batch_6h__1,12.60949049167606,0.22465677310860688
DDB2__PD-004_del-kdpE_Batch_6h__2,13.175499594556484,0.18332436242170136
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,16.031377554136704,0.3638185622883743
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,16.25526900206917,0.7070084306105127
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,10.699054950512457,0.33582643647832633
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,10.866487754098776,0.2878795457890924
DDB2__PD-005_del-phoB_Batch_6h__1,13.826121243239278,0.28953902698025397
DDB2__PD-005_del-phoB_Batch_6h__2,13.924168543306116,0.15508715234567028
DDB2__PD-005_del-phoB_Batch_6h__3,13.807551487569231,-0.09372408558844736
DDB2__PD-003_del-phoB_Batch_9h__1,11.052999013628613,-0.32505606077551263
DDB2__PD-003_del-phoB_Batch_9h__2,10.269772542897371,-0.2627493879580518
DDB2__PD-003_del-phoB_Fed-batch_6h__1,13.936366728715411,0.00655422986486176
DDB2__PD-003_del-phoB_Fed-batch_6h__2,14.429708826118697,0.17010900092147185
DDB2__PD-005_del-phoB_Fed-batch_6h__1,15.350681170395028,0.3931117994433242
DDB2__PD-005_del-phoB_Fed-batch_6h__2,15.59852245306173,0.2703917160000078
DDB2__PD-005_del-phoB_Fed-batch_15h__1,8.841367885537288,0.6102135457049139
DDB2__PD-005_del-phoB_Fed-batch_15h__2,8.751300690059292,0.4179065559731745
DDB2__PD-003_del-phoB_Fed-batch_21h__1,8.151100916561447,0.019635176794427167
DDB2__PD-003_del-phoB_Fed-batch_21h__2,7.143609931552375,0.16938477384710726
DDB2__PD-004_del-qseB_Batch_6h__1,13.77413196911027,0.21136615423163985
DDB2__PD-004_del-qseB_Fed-batch_6h__1,16.98018918688189,0.8817304530158907
DDB2__PD-004_del-qseB_Fed-batch_6h__2,16.991045752649967,0.9091135213789129
DDB2__PD-004_del-qseB_Fed-batch_15h__1,11.538973634786087,0.4019334539946682
DDB2__PD-004_del-qseB_Fed-batch_15h__2,11.593600172434458,0.4819914399393808
DDB2__PD-004_del-qseC_Batch_6h__1,14.266086587560205,0.4498122825311963
DDB2__PD-004_del-qseC_Batch_6h__2,13.87149395224016,0.4078375277920721
DDB2__PD-004_del-qseC_Fed-batch_6h__1,17.518421987332804,1.0088081319645958
DDB2__PD-004_del-qseC_Fed-batch_6h__2,15.825710519723508,0.6558701544188033
DDB2__PD-004_del-qseC_Fed-batch_15h__1,10.847026465630286,0.32504839639922345
DDB2__PD-004_del-qseC_Fed-batch_15h__2,10.92010245115982,0.3717754196344725
DDB2__PD-005_del-qseF_Batch_6h__1,15.028373495346278,0.06816910928241171
DDB2__PD-005_del-qseF_Batch_6h__2,14.096865798946054,0.4391961188147002
DDB2__PD-003_del-qseF_Batch_6h__1,12.558193022340998,-0.2647108975597865
DDB2__PD-003_del-qseF_Batch_6h__2,13.718124888570156,-0.12831011889541075
DDB2__PD-003_del-qseF_Fed-batch_6h__1,15.028171023743354,0.3095708286512524
DDB2__PD-003_del-qseF_Fed-batch_6h__2,15.33332463623582,0.4601041755450943
DDB2__PD-005_del-qseF_Fed-batch_6h__1,13.092611929926434,0.6024609302990491
DDB2__PD-005_del-qseF_Fed-batch_6h__2,14.989434012030962,0.38722487171009495
DDB2__PD-005_del-qseF_Fed-batch_6h__3,14.01018028545064,0.3438525700059873
DDB2__PD-005_del-qseF_Fed-batch_15h__1,10.000013002033638,0.6807957903987347
DDB2__PD-005_del-qseF_Fed-batch_15h__2,10.471786647596309,0.5646939022169288
DDB2__PD-003_del-qseF_Fed-batch_21h__1,8.993557907211754,0.3640402182529634
DDB2__PD-003_del-qseF_Fed-batch_21h__2,7.418762511789671,0.004313714998643192
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,14.317104281036912,0.2854803608299674
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,14.788635656026475,0.08268527446531859
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,14.474170946063012,-0.1367216137497076
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,15.460889445553583,0.5330160054727395
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,14.982448685893228,0.2902273311688548
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,10.044837150623437,0.6585037946876753
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,10.43277002184314,0.434971376382272
DDB3__PD-009_del-arcA_Batch_6h__1,12.626738830300985,0.43870466872130187
DDB3__PD-009_del-arcA_Batch_6h__2,13.1169850836844,0.28656293764213725
DDB3__PD-009_del-arcA_Fed-batch_6h__1,14.084649549668285,0.3819852313588781
DDB3__PD-009_del-arcA_Fed-batch_6h__2,13.389489145809504,0.16268574935691935
DDB3__PD-009_del-arcA_Fed-batch_15h__1,8.473716812501316,-0.15287331585444086
DDB3__PD-009_del-arcA_Fed-batch_15h__2,9.591872818365143,0.0631278869682097
DDB3__PD-006_del-baeR_Batch_12h__1,12.857711062133422,0.2848618729882624
DDB3__PD-006_del-baeR_Batch_12h__2,13.183958579919558,0.33950254941844626
DDB3__PD-009_del-baeR_Batch_12h__1,12.737665193582902,0.433319158253954
DDB3__PD-009_del-baeR_Batch_12h__2,13.114991188898935,0.6171593224926681
DDB3__PD-006_del-baeR_Fed-batch_12h__1,9.19766054879552,-0.22277182352724267
DDB3__PD-006_del-baeR_Fed-batch_12h__2,8.708819810272297,0.03674799146588903
DDB3__PD-009_del-baeR_Fed-batch_12h__1,12.767561359141798,0.7155846419611933
DDB3__PD-009_del-baeR_Fed-batch_12h__2,11.287722269308135,0.4247813439368899
DDB3__PD-009_del-baeR_Fed-batch_18h__1,9.073515609658363,0.040209697961180346
DDB3__PD-006_del-lsrB_Batch_6h__1,14.18539449039337,0.2267979527872308
DDB3__PD-006_del-lsrB_Batch_6h__2,13.929199573758344,0.3237443399238113
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,11.350561353196657,0.3907180641497954
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,13.693772631615348,0.7425683828270486
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,15.28334805012477,0.5611359015835307
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,10.345922929410856,0.6038234866913532
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,11.1902498165748,0.6073107987015582
DDB3__PD-009_del-lsrK_Batch_6h__1,14.072753010874475,0.13121944923937434
DDB3__PD-009_del-lsrK_Batch_6h__2,13.083133046113486,0.2483940948393828
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,13.914082560941104,0.6537038445984145
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,14.947811648640023,0.05398950451144202
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,10.122314000945268,0.2365183659059333
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,9.439238513604897,0.8716131826392974
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,11.01551454072318,0.2863988200964505
DDB3__PD-006_del-lsrR_Batch_6h__1,13.376848171972345,0.3730931454404232
DDB3__PD-006_del-lsrR_Batch_6h__2,12.97499066135375,0.3657462118931445
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,15.036193400541638,0.5552753546970575
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,15.563730986202248,0.7457457708197399
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,10.11234456857512,0.4414592676902984
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,10.075637220327662,0.4753125969224224
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,10.31196226832285,0.4407911719128572
DDB3__PD-009_del-luxS_Batch_6h__1,13.260923338352622,0.3863590497545939
DDB3__PD-009_del-luxS_Batch_6h__2,13.871307834943504,0.03007242301202684
DDB3__PD-009_del-luxS_Fed-batch_6h__1,15.72238484574412,0.4007963447956273
DDB3__PD-009_del-luxS_Fed-batch_6h__2,13.660463460109805,0.6609158051163533
DDB3__PD-009_del-luxS_Fed-batch_15h__1,10.246421769893614,-0.059592878323901026
DDB3__PD-009_del-luxS_Fed-batch_15h__2,10.67536386800178,-0.18455132348603254
DDB3__PD-006_del-rpoS_Batch_9h__1,3.624444288954726,0.3128361440835574
DDB3__PD-006_del-rpoS_Batch_9h__2,3.81630666949978,0.2930774668787759
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,3.348945073759002,0.2294355238393404
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,3.427594566824869,0.15360461658135272
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.7644016464528,0.24760294504983624
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.4636176018601873,0.11099651777912012
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,1.0960102097300537,0.10961243774615513
DDB3__PD-009_del-tnaA_Batch_6h__1,14.261879017436932,0.5615500537027414
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,14.560668126008483,0.567658206833106
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,9.50393297734045,0.2688621836524554
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,10.424939261236844,0.6945020924010503
