,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
SP5448_06590,-0.23551129680000002,0.3542834777,-0.11877218090000001,0.7553769728,0.7620222933,0.17232391800000002,1.2706569175,1.329942973,1.3575550766,-0.0754654999,-0.2812373045,-0.18893232270000002,-0.36745837740000004,-0.3698235292,0.017865737200000002,0.12054021640000001,-0.3615922798,-0.2568490782,0.4721976081,-0.0108275242,0.061672523300000004,0.2717340296,-0.0388688347,0.2875251198,-0.1346101684,-0.1744756168,0.3709202209,-0.1798411962,0.737651499,0.0998747777,0.8257808064000001,1.7441273521,1.0768518924,0.9314602881,1.2464931713,0.9141075444000001,0.8662477636,1.2067076109000001,0.6627515386,0.7207419814,0.45436487470000003,1.5618460852,1.0088917191,0.8293250312,0.7504956427,1.3349851683,1.4503108958,1.4964779877,0.9768542053,0.9635334088,0.8662729952,-0.0320895094,0.0343343832,-0.0022448738,-0.3685700099,-0.29786349770000004,-0.4656827029,-0.5093968276,-0.1003665968,0.0564142751,0.1210637529,-0.0771114312,-0.3572448549,-0.2492011007,-0.32301915270000003,-0.1696062491,-0.043246168200000004,0.0035705499,-0.1860229911,-0.24040543150000002,-0.05974405,-0.08224236110000001,0.0343846988,-0.0463289089,-0.5540516862,-0.7658635638,-0.7070775799,-0.5059759465,-0.5367812891,-0.3502041789,0.020088636400000002,0.1460151701,0.5112168682,-0.0617626209,-0.3504265717,-0.2162365812,0.1630802421,-0.206090981,0.7467830625,0.0038133863000000003,1.1171295253,-0.6066478820000001,0.1005336948,-0.1832944169,0.08276072200000001,-0.2103836463,-0.21721901600000001,-0.2721161185,0.1577759475,0.0063384504,0.1392080507,-0.2296165159,-0.1006594543,-0.2269395747,0.3703566487,0.3011252914,0.2705641983,0.6736474348,0.2717706493,0.4310885318,0.0809608877,0.35193016720000003,0.1848877076,0.3672308695,0.3817472267,0.42058661480000004
SP5448_06595,-0.0848109965,0.0218953822,0.0629156142,0.7320267745,0.8839736141000001,0.2653903869,0.5086210403,0.49344232600000004,0.6946000619,0.024039736500000002,-0.43835771970000004,-0.23726202770000002,-0.2054140312,-0.4057912111,0.10501649410000001,-0.1229092985,-0.18529191690000002,-0.2298948409,0.3471214278,0.1021865229,0.08408456760000001,0.2084678768,-0.0059699406,0.1308336407,-0.14773465900000002,-0.19483287600000002,0.36997581830000004,-0.1113196598,0.7138649087000001,0.19918718800000002,0.9172347915,1.1677611902,0.9242617509000001,0.8575918084,1.1693876185,0.8549780794,0.7210126311,1.0508140377,0.5615545991,0.4719966102,0.4088015318,1.2864685741,0.8747828407,0.45809025140000004,0.4805604315,1.0575661881,1.0770803838,1.1611201416,0.6644713779,0.6771874962000001,0.6799248941,-0.0243460516,0.0555481815,-0.0312021299,-1.0137406656,-0.6602768152,-0.6925764522,-0.5588528617,0.006320886800000001,0.0532726925,-0.0007043382000000001,-0.0588892411,-0.2543400698,-0.058692959,-0.17834301230000002,-0.14578261750000002,-0.1371364641,0.0128283784,-0.1844002243,-0.1658111613,0.044554497000000005,0.0286849233,0.0988990773,-0.0050879842,0.6982245913,0.42492415440000003,0.4701635394,0.5536980286000001,0.5015283798,0.48898764510000003,-0.7008050895,-0.2366960333,-0.4157625733,0.036307271700000004,-0.5736651286000001,0.030337010900000003,-0.5313420672,-0.1767027195,-0.4553726897,-0.36013205270000004,-0.6065975283,-0.5414832757,-0.0879930065,-0.1015722097,0.1895652162,-0.14399532380000002,-0.0554727356,-0.0604600671,0.24908913,-0.0113932545,0.0626793186,-0.26942527510000003,-0.2261800002,-0.2924716257,0.25516791440000003,0.38843307060000004,0.4188487302,0.6901525911,0.5656561213,0.5489743668,0.3296610298,0.458799161,0.3361289027,0.6080806262,0.5097933588,0.6987006633
SP5448_06600,-0.37049792530000003,0.27965126,0.0908466653,-0.3924917604,-0.5489761554,-0.0619018797,-0.9702763653,-0.9172716237,-0.6690480753,0.422419876,0.003576655,-0.0579965505,-0.0362165239,-0.0484925038,0.0273468039,-0.0861556757,-0.7229917516000001,-0.2955699886,0.3102188475,0.3475181886,-0.015544053300000001,-0.047366793000000004,-0.1473642177,-0.0198999756,0.239559609,0.0554571051,0.0584124428,0.13880897250000002,-0.1202693786,-0.005451088000000001,-0.4072472468,-0.4893095692,-0.5544045692,-0.4192932102,-0.5736099526,-0.3885810396,-0.7632498655000001,-0.7031082049,-0.3968602511,-0.460267998,-0.3585441764,-0.4055164411,-0.3210390891,-0.6747434265000001,-0.50619045,-0.8923694531,-1.5836300585,-0.6415033549,-0.7770243141000001,-0.5986974557,-0.1612963202,-0.0348081899,-0.013799944900000001,0.0486081348,-0.7974255998,-0.4560888241,-0.5791555608,-0.6443640176000001,-0.2107831778,0.1056354531,0.0670519249,0.0380957997,-0.5194909768,-0.1281437037,-0.2623377502,-0.2500562108,-0.1350312542,-0.16101764270000002,0.0222832627,-0.2131797886,-0.1266371707,-0.0769214672,-0.0032842034,-0.012559261200000001,0.0694601724,-0.07761734470000001,-0.0942073444,-0.17951000420000002,-0.1756833563,-0.0816578532,-0.3795933207,-1.340445252,0.12062016490000001,-1.1451668945,-1.0079558682,-1.3527803251,-0.4068868316,-1.0800157199,0.24971420260000002,-1.1585612535,0.2595371457,-1.3716941582,0.043937641900000005,0.0660567875,-0.10999442940000001,-0.1389792847,-0.3283827785,-0.174933883,0.2161062119,0.1520661646,0.1274987755,-0.0769317789,0.0038133716,-0.23803469200000002,-0.7580549836,-0.694357557,-0.7568887059,-0.5499410316000001,-0.7243278083,-0.40354742130000004,-0.6203005744,-0.6289112798000001,-0.41966945720000004,-0.4115897834,-0.5007964748,-0.7458828366
SP5448_06605,0.3828990551,-0.5167023579,0.1338033028,0.1284681294,-0.07812134,0.1381551665,-0.6412838342,-0.7747395446,-0.3626841846,-0.0456505558,-0.042139575400000004,-0.0499427483,-0.23932521580000002,0.1834677698,0.2684018103,0.14788396680000002,-0.3854359022,-0.189526241,0.32140202370000004,0.4691317471,-0.11223439360000001,-0.0803550172,-0.3060523535,-0.0440847175,0.038243021,-0.055234451100000005,0.1356531613,0.0947094145,-0.1298592207,0.020947477500000002,-0.17235188140000002,-0.3365638314,-0.4370271377,-0.3326103542,-0.0994103284,-0.24622909410000002,-0.3406161613,-0.2240639621,-0.1334219455,-0.642928237,-0.48078859030000004,-0.6242664153,-0.48594903970000003,-0.8605064337,-0.6163841716,-0.7194375886000001,-1.6828476418,-0.5612276897,-0.2679923416,-0.34490622060000004,-0.2629075754,-0.0130352599,-0.0156756223,0.0287108823,-1.0496151127,-0.5927932634,-0.4539866562,-0.5930646701,-0.038835921600000003,0.030708652200000002,0.07985868700000001,-0.07173141770000001,-0.2457309332,-0.1163909236,-0.2576602334,-0.31191569880000003,-0.1424510491,-0.33276200910000003,-0.12159731680000001,-0.2372214306,-0.0224947877,0.0652319267,0.0143693933,0.0060442105,-0.2641546719,-0.2071064091,-0.1981761782,-0.5965190837000001,-0.5231597828,-0.46808144370000004,0.1405652929,-0.29686968750000003,-0.0327582669,-0.0755772649,0.1480696788,-0.09251389700000001,0.5660553396,0.10928814240000001,0.1623930174,-0.016099189700000002,-0.0590110977,-0.3768371817,0.0401432123,0.0065526445000000004,-0.0466958567,-0.1085092743,-0.2456910797,-0.2725272809,0.13975028990000002,-0.015355691500000001,0.0058366041,-0.1062934128,-0.3383227214,-0.1428088385,-0.7919182072000001,-1.0009914453,-1.2190291057,-0.9401130765000001,-0.8475672871000001,-0.9337774678,-0.4644378208,-0.584229287,-0.4459132437,-1.0620777524,-0.7014109884,-1.1302144961
SP5448_06610,-0.1907339958,0.2497169612,-0.058982965400000004,-1.5157575943000001,-1.4587576744000001,-0.40436798630000004,-1.8109106652,-1.706142935,-1.5154207312999999,0.1518930999,-0.09928667070000001,-0.2305382882,-0.11286755300000001,0.0092079176,-0.036440432200000004,-0.0768778156,-0.2568632122,-0.2700776888,-0.2130034637,-0.14830324790000002,-0.0166977329,0.0528585515,0.055771496500000003,0.24581581500000002,0.4137366624,0.2255611714,0.2971024635,0.1328022389,-0.1846361957,0.060842884400000005,-1.7334234703,-1.7392100139000002,-1.6039674829,-1.678448107,-0.9153250333,-1.5420725679,-1.272830535,-1.7259118299,-1.7443542953,-1.7186354262,-1.8338095556,-2.039724262,-1.6222405472,-2.0640466886,-1.9331819034,-1.7281057208,-2.6028349711,-1.9310442721,-0.8494505802000001,-0.6636182068,-1.0305521915,-0.0706351986,0.031745433600000005,0.038889765,-0.4091981281,-0.261477976,-0.2134613508,-0.1781612263,0.0115286034,-0.0249630121,-0.0017747485,0.0152091571,-0.0287338005,-0.0065393337,-0.0168992803,-0.0714849709,-0.13579567550000002,-0.0936071701,-0.0368933084,-0.029944831600000003,-0.0088958738,-0.0192116558,-0.0639160902,-0.0614548901,0.2460042574,0.2554535001,0.2516333824,0.11995643830000001,0.12336828300000001,0.2933550897,-0.2491344315,-1.4476449646,-0.1448293258,-1.4354982349,-0.2758794853,-1.7191122153,-0.4072392408,-0.866868356,-0.11710969500000001,-0.8632104551,-0.2287422041,-1.2270251077,-0.1008652213,0.0689569591,0.0319082622,-0.09693347640000001,0.0655811233,0.044461918100000004,0.0936301129,0.27264553080000004,0.13362673020000002,0.1039359388,-0.0355943229,0.0561744062,-1.0627166794,-1.1671900444,-1.0430213134,-0.3887645249,-0.3597140125,-0.1355847809,-0.7313597823,-0.7531253457,-0.6154304952,-0.5618453309,-0.9355558098000001,-0.7718956347
SP5448_06615,-0.0110279234,0.0900134891,-0.0789855657,-1.6849463992,-1.6965403142,-0.43120638170000003,-1.9426928539000001,-1.9024431201,-1.5939766923,0.15815980570000002,0.0042939274000000005,-0.3755835863,-0.0496790999,0.0777901424,-0.059691291900000006,-0.1070417778,-0.1465883432,-0.21037440810000002,-0.1742532371,-0.25259485260000003,-0.0598318906,-0.008566643300000001,0.1204820756,0.1753375053,0.41997760710000004,0.1947318168,0.2374314445,0.09035982690000001,-0.1602259323,0.1258669113,-1.6877345843,-1.8967222455,-1.8379923746,-1.7598389847,-0.9641202491,-1.5192532304,-1.3907576752,-1.703084287,-1.8955340558,-1.7712227992,-1.844108727,-2.1216261672,-1.9039236491,-2.2480214503,-2.2390474149,-1.7698239,-3.3577684054,-2.0158831222,-1.0529080875,-0.9541127345,-1.1482525269,0.0223540185,-0.025529417800000002,0.0031753993000000003,-0.4547958378,-0.6609529721,-0.4694768366,-0.4251284135,0.0209306125,-0.0459335686,0.051855534700000004,-0.0268525786,-0.0711631419,-0.0153267161,-0.0334529111,-0.1192525237,-0.0836102559,-0.1429738927,0.026633486100000003,0.0132910291,0.0789490068,-0.0145018883,-0.0586085272,-0.11256178480000001,0.271076427,0.3451646359,0.33824875520000003,-0.4363071706,-0.4012294316,-0.3276543294,-0.339855448,-2.1766221524000002,0.0121259282,-2.0425607074,-0.21031743690000002,-2.1952936338,-0.39507238840000003,-0.7528509947,-0.2469894092,-0.6885070717,-0.3124280204,-0.8872791599000001,-0.0432161815,-0.0397756929,0.0829918743,-0.110155151,-0.051185493400000004,-0.0575226546,-0.0407397991,0.0142270256,0.0524988921,-0.1139996072,-0.15221721570000002,-0.1979009589,-1.4952459951,-1.5808591434,-1.5493190056000001,-1.1008011224,-1.0533780119,-1.0489163112,-1.0952233171,-1.1599552089,-0.9833618071,-1.8149231402,-1.9423307181,-1.8585889955
SP5448_06625,-0.42401593270000004,0.6100142708,-0.1859983381,-1.9738010459000002,-1.8650205255,-0.6564291195,-2.2194433847,-2.2155482451,-2.0355720202,0.21333874690000001,-0.0037838205,0.12084405890000001,0.0841208006,-0.1936812664,0.24369150220000002,0.08084670170000001,-0.0062539092,0.1308398551,-0.0783393854,0.2297988239,0.14582365320000001,-0.0476940478,-0.0267056856,-0.12528871700000002,-0.1579703527,-0.1035098104,0.0398932434,-0.17071609610000002,-0.2926981748,-0.08255612,-0.3069050614,-1.0620409721,-1.1734361765,-1.120889311,-0.7274986423,-0.9258783410000001,-0.6259394183,-0.9046844866,-0.7189323278,-0.8822558138000001,-0.7907219329,-0.9776021424,-1.7172633140000002,-1.1661237547,-1.5442164286,-0.7338438207,-2.2693301975,-0.8274672062,-0.3998838102,-0.3240626025,-0.6947282391,0.050673136,-0.011137889500000001,-0.0395352465,-1.3651523803,-0.6600892164000001,-0.6295835733,-0.6439011078,-0.0848464253,0.0634806126,0.0190119449,0.0023538678,-0.045377205500000004,-0.0244029369,-0.0719437842,-0.031379105000000004,-0.031753772,-0.0204643474,-0.1091430676,-0.010119591800000001,-0.1160221163,-0.09199275330000001,-0.0248088706,-0.08163062880000001,-0.2633198734,-0.36836237590000004,-0.3747365555,-1.2838894073,-1.2321016727,-1.303496905,-0.1539732608,-3.048015749,0.7130553764,-3.0360156052,-0.2867742968,-3.2342932992,-0.3342374374,-1.0720220829,0.36227553700000004,-1.4660582467,0.9783807051000001,-1.3153667802,-0.0797319153,-0.06730685310000001,0.1470387685,0.1571910068,-0.1645738746,-0.1590248076,0.2411523374,0.3393596129,0.2695714702,0.19097713300000002,-0.0141226454,0.16851852820000002,-1.1788554267,-1.2608670672,-1.0285970357,-1.0095503982,-0.8525675166000001,-0.8372983643,-0.6172885831,-0.7934775782,-0.3321052578,-0.1973871033,-0.23876135080000002,-0.46305834970000004
SP5448_06630,-0.0962613538,0.14125920050000002,-0.044997846700000003,-1.3538680404,-1.3858120211,-0.24901107260000002,-1.7695586983,-1.9041453452,-1.6421145286,0.1438503929,-0.1343543099,-0.0813525088,-0.024297493200000003,-0.107536585,0.1492869166,0.05382151,-0.09235341720000001,-0.0186739026,0.0870173499,0.1036777576,-0.1348899628,-0.0289196525,-0.0120456716,0.0664298088,0.16050978130000002,0.1159891831,0.2645649543,-0.1363628702,-0.22010788010000001,-0.1542534006,-0.5218817465,-0.8404835358,-0.7593199326000001,-0.7567264241,-0.3524859709,-0.6820794589,-0.5317125639,-0.6559503028,-0.7769652618,-0.8191812368,-0.6818807407,-0.7919583308,-0.6805369477000001,-1.0443983504,-1.1308196893,-0.7825689533,-1.639149291,-0.8355981593,-0.5345288331,-0.40363330740000003,-0.6043112657,-0.047698088900000005,0.0428981634,0.0047999255,-0.9187914954,-0.6954226337,-0.7366470004,-0.5863671823000001,0.034567221100000003,-0.0182192298,0.0206021176,-0.036950109,0.0464182711,0.0147169373,0.019385395700000002,-0.049118950800000005,-0.034670473300000004,0.035156649400000003,-0.0232601394,0.0540371513,-0.061323457000000005,-0.0761079794,-0.059020529,-0.0529295235,0.1484900797,0.1795473455,0.17917958280000001,-0.7646714383000001,-0.7232251792000001,-0.7292209939000001,-0.1092667586,-2.2931531009,-0.08768385790000001,-2.0722747289,-0.16113034480000002,-2.1683244363,-0.0933546594,-0.48986253300000004,-0.11241168300000001,-0.463380991,-0.3014506656,-0.8545498647,0.0266963506,0.0038656395000000003,-0.030561990100000002,-0.0671310202,-0.0002386682,0.0492282475,0.15048073480000002,0.2160175025,0.1801477985,0.1711028051,0.0824240653,0.1174289322,-0.8374168931,-0.8334610329000001,-0.6989065952,-0.5730221670000001,-0.4892657671,-0.3041748398,-0.42280286840000003,-0.5241094907,-0.3185366948,0.0457303178,-0.0639147464,-0.060871954900000004
SP5448_06635,-0.0848334356,-0.1581895898,0.2430230253,-0.9422086197,-1.0538541287,-0.2926516353,-1.4663723995,-1.3580035806000001,-1.1851036496,-0.2953314467,-0.21719865160000001,-0.1498144335,-0.35256783010000003,-0.25830249980000003,-0.0134557978,-0.028714451800000002,-0.10906185630000001,0.003107541,0.2385113338,0.0801683737,-0.2839510777,0.1700405213,0.1549988264,0.3299161986,0.3700034794,0.2740086189,0.3473091421,0.057243571300000004,-0.2073430367,-0.1095665246,-0.7571572883000001,-0.5270721094,-0.7223696951,-0.8108390275,-0.0924024211,-0.5151971853,-0.6047943564,-0.4632796048,-0.5956429072,-0.6043693869,-0.4997460617,-0.6909864708,-0.6512660764,-0.7572415124,-0.9472438518,-0.3361800247,-1.5819158373,-0.6042773677000001,-0.3090720219,-0.2629716146,-0.7402896703,-0.0115458001,0.0149870644,-0.0034412643,0.5602806884,-1.1236699222,-0.9284257472,-0.7116843957,0.0411370794,-0.017958917300000002,0.0499581361,-0.0731362983,0.0931013484,0.0500769737,0.0136189087,0.056580347100000004,0.0712110744,0.0008322216000000001,0.0743569015,0.0735617527,-0.2408966476,-0.2551818025,-0.1218769366,-0.1750877539,-1.5832632260000001,-1.5517489338,-1.6078843119,-2.2289241603,-2.2612186977,-2.4787632426,1.6230844935,-0.3481016724,1.5078585294,-0.3093772059,1.1785645152,-0.6424445544,1.0271805245,0.20422878600000002,1.6466638258000001,0.4026494262,2.0690521214,-0.2421533438,0.0799505284,0.0012421704,-0.0811926988,-0.1654648095,-0.3104549046,-0.1845449386,0.0456450268,0.2082969505,0.2808642161,0.1863590581,0.057486552100000005,0.0354119768,-0.9981923843,-1.0759442669000001,-1.1151572243,-0.7455030548,-0.8701237139,-0.40137080740000003,-0.8690226710000001,-0.9082552891000001,-0.5844278408,-0.1351423189,-0.0025212354000000003,-0.3725509838
SP5448_06640,-0.0652991125,0.3477041261,-0.28240501360000003,-1.766235622,-1.6920055596,-0.596925146,-2.3859486329,-2.1131319522,-2.3026114482,-0.0672338854,-0.08790114930000001,-0.0071506471,-0.0892230702,0.033302169300000004,0.2867822574,0.2125142036,-0.0343086666,-0.0466834422,-0.2003805454,0.1554632206,-0.07774983170000001,0.0857311464,0.0595651263,0.2138225966,0.18783102200000001,0.1115572935,0.2099592281,-0.1559710914,-0.4835396964,-0.30638623800000003,-2.6676847873,-2.3903895104,-2.3618437734,-2.440829637,-0.9669779785,-2.2585209449,-1.9426592171000001,-2.5741348545,-2.5572459916,-2.7794598804,-2.7370979221000002,-2.6341053556,-2.4847490098,-2.8621926038,-3.5982755895,-2.269343905,-3.865380085,-2.4332995575,-1.6572749537,-2.014870283,-2.1639605592,-0.0950115606,0.042836275800000004,0.0521752848,-1.5618514338,-1.5727758395,-1.5599590494000002,-1.1286159527,-0.0515600894,0.0185901857,0.061162437900000005,-0.028192534300000002,0.1461991018,0.0700578344,0.0893203994,-0.0042858158,0.0609569722,0.0745914595,0.0199266965,0.0786016415,-0.23173574900000002,-0.22244228570000002,-0.1513449114,-0.0658927315,0.2685912892,0.3722323622,0.2916533579,0.4935004022,0.45158395160000003,0.582518729,-0.5028414503,-1.1068197367,-0.0432377356,-0.9736883157,-0.5863685548,-1.2185725761,-0.6315768017,-0.5296631874000001,-0.11659587830000001,-0.8265871237,-0.1843043293,-1.2971636032,0.049842951,0.025042496600000002,-0.0748854476,-0.0883383425,-0.3060773129,-0.2289402966,0.3499204623,-0.1519178988,0.3261334709,-0.0595409189,-0.2886135809,-0.1756726624,-1.3683398689000001,-1.5257528402,-1.4541546944000001,-0.35458757690000003,-0.2608213804,-0.2490939902,-1.1816785572,-1.2087867429,-1.0977048465,0.1844668144,-0.0178783008,-0.229429664
SP5448_06645,-0.0435798253,0.3410510887,-0.2974712635,-1.7218468789,-1.6153481477,-0.5692810598,-2.1802846583,-2.0478569561,-2.2867609432,0.15646342200000002,-0.0313444798,-0.0784425705,0.003004492,0.043256573300000004,0.2257073862,0.0376514414,-0.297270115,-0.2972195811,-0.2585432198,0.1318326371,-0.2027973767,0.0546323972,0.0398825972,0.2535448139,0.3651915032,0.25050674770000003,0.3006946954,-0.0699221347,-0.37286654680000003,-0.25396268240000003,-2.7207383956,-2.2443685972,-2.2489678627,-2.3718599517,-1.0248021268,-2.1225927973,-1.8485296412,-2.5066481152,-2.6416051457,-2.5815644344,-2.5140664874,-2.4757772354,-2.1892798779,-2.5765439368000003,-2.8489774076,-2.06105884,-3.6056456514,-2.4593874145,-1.8844912787,-2.1537427967,-1.9160904279,-0.1450270085,0.0433374461,0.1016895624,-1.3010849056,-1.5976192879000002,-1.5825382162000001,-1.2249838251,-0.0064793313,0.0104963622,0.036170371800000004,-0.0401874026,0.140850109,0.0782202172,0.1058938494,0.0236945551,0.0388848891,0.0942782572,0.0256878702,0.07765696250000001,-0.2034541939,-0.2056984009,-0.1206687463,-0.07534846590000001,0.0320944337,0.19232315020000001,0.1082654022,0.5129689249,0.5249759768,0.684592017,-0.1302017552,-0.7142256395000001,-0.10298885020000001,-0.7076980475,-0.3955240963,-0.9963911058,-0.43363644560000003,-0.4695886208,0.0519649016,-0.4568908063,0.0489885579,-1.2464321554,0.040476635500000004,0.0760304837,-0.11650711920000001,-0.1589391718,-0.0955514462,-0.0121097849,0.4039704893,-0.0672718481,0.367720804,0.005127306000000001,-0.2150759994,-0.1155488098,-1.2984300614,-1.3355966901,-1.1931496866,-0.0332993497,0.043277494400000005,0.0450833132,-0.9182461988,-1.0408984881,-0.9644231715,0.2711806826,0.0668413098,0.0059463233
SP5448_06650,0.2193917655,-0.1060154968,-0.1133762687,-1.4668002844,-1.4115294701,-0.2364780247,-2.0800478065,-2.010437375,-2.177480671,0.1707368086,-0.108035501,-0.0465313832,-0.0978904669,0.051735152000000006,0.23001306270000002,0.026113754000000003,-0.35071045640000004,-0.2826096862,-0.43567144550000003,-0.057225734900000005,-0.35778350480000004,0.0373911341,0.1458519022,0.3816442732,0.40929785020000004,0.2924565078,0.2461220938,0.1178521855,-0.2158043712,-0.15695217390000002,-2.7406556526,-2.1671249334000002,-2.35487288,-2.3654169855,-0.9567517386000001,-2.1266288574,-1.7690373684,-2.5970287788,-2.5879910403,-2.5138458354,-2.5443647704,-2.5249813362999998,-2.2915004517,-2.4988333641000002,-3.055799655,-2.0123732015,-3.8886496573000002,-2.4987505774,-1.9443134353,-2.0667341346,-1.8821343386,-0.184559413,0.0912463201,0.0933130929,-1.3949576143,-1.6840543566,-1.6672961755,-1.2626055345,0.0174910279,0.0299381433,0.0325441261,-0.0799732972,0.138038569,0.11657298760000001,0.1084854858,0.026725564400000002,-0.0042468788,0.1255693078,0.0381281827,0.137740052,-0.1904018894,-0.2197910213,-0.1481222378,-0.06250942920000001,0.49307338800000006,0.5821376664,0.4952879208,0.8190128838,0.8592766979,0.848407067,-0.4331675493,-0.6509728387,-0.6656352457,-0.6996188211000001,-0.2917133578,-0.9866351887,-0.37661006610000003,-0.5754883555,-0.5521691227000001,-0.5835278361,-0.6417197864,-1.4038570807,0.1623424798,0.1913172445,-0.3536597242,-0.24902026830000001,0.026838630800000002,0.061274932500000004,0.45876974400000003,-0.030915002100000002,0.3789510028,0.147894735,-0.1177713949,-0.07254766480000001,-1.3903634263,-1.4851107092,-1.4095551829000001,-0.1973182004,-0.1573619453,0.0118668396,-1.1845688867,-1.2909256087,-1.2465184636,-0.1711499242,-0.3370152422,-0.3776246553
SP5448_06655,0.011802742100000001,0.2383594558,-0.2501621979,-1.7031467334000001,-1.5925309887,-0.5099855071,-2.1463297063,-2.0838952969,-2.2917957917000003,0.414816864,0.015355773100000001,-0.1419961499,0.0186389791,0.1117441975,0.2376696222,-0.0059618279,-0.3826472937,-0.35547912930000003,-0.46974564080000003,-0.013725252600000001,-0.5138829084000001,0.06679186100000001,0.1733709319,0.3950549658,0.36970054220000004,0.2239986293,0.27243461690000004,0.056440387200000004,-0.2425889465,-0.2299902212,-2.6358234783,-2.0844340696,-2.4919515868,-2.318888322,-0.9839983233,-2.13688296,-1.8186543712,-2.558211074,-2.6001484419,-2.4497166603,-2.5614861635,-2.5513776496,-2.1088805841,-2.5870259931,-2.7314620376,-2.126430977,-3.6227499749,-2.5697659485,-1.9857609428,-2.2023687661,-2.1265794866,-0.1472155329,0.0683287244,0.0788868085,-2.042032975,-1.7390417599,-1.7323811408,-1.4201411357,0.0129538301,0.031972604200000004,0.0319994085,-0.0769258428,0.16712015090000001,0.1166413528,0.1274319955,0.0393728812,-0.0120369267,0.1145961062,0.0286933631,0.10572727280000001,-0.1833383338,-0.17414749170000002,-0.14396973030000002,-0.0722540192,0.329595042,0.4679908685,0.40287878260000004,0.7244869297000001,0.7275579878,0.781538807,-0.4771241116,-1.1777105862,-0.2602881111,-1.231534267,-0.6685366329,-1.3810046652999999,-0.6929588161,-0.6888980576,-0.3436905696,-0.7684390058,-0.16381530730000002,-1.4319142738,-0.0046457711,0.0726890282,-0.0680432571,-0.09168233960000001,-0.061636832200000005,-0.11689942440000001,0.3325442374,-0.2082082144,0.220323278,-0.08250785990000001,-0.3171339442,-0.21201271700000002,-1.5030107785,-1.5376589158,-1.3850202356,-0.1981941545,-0.08202094950000001,-0.23500071360000002,-1.1258827875,-1.2474331554,-1.0917981864,-0.039464353,-0.2311987873,-0.3864292319
