,A,PurR
minicoli__mg1655_glc__1,0.4141215372607171,-0.8519734279644293
minicoli__mg1655_glc__2,0.6125056120451672,-0.8069354228902839
minicoli__minE_cyt__1,0.2950994269882528,0.027642189040602002
minicoli__minE_cyt__2,1.1439121677045674,-0.018284502296962657
minicoli__minE_fruc__1,-2.165249302423638,-0.8499238266382552
minicoli__minE_fruc__2,-2.1971556183894,-0.7727176418542188
minicoli__minE_glc__1,1.2264400163668838,-0.4786056264834606
minicoli__minE_glc__2,0.7812234452836768,-0.6131290311513506
minicoli__minE_glyc__1,-5.2365373787179,-1.154491805799606
minicoli__minE_glyc__2,-9.224583219372276,-2.121730321400822
minicoli__minE_Fe_starve__1,0.879594299083583,0.2325568812534389
minicoli__minE_Fe_starve__2,1.3434892172951185,0.11069480569914524
minicoli__minE_LB__1,-14.091854448705694,-1.579669086940639
minicoli__minE_LB__2,-14.389026282317818,-1.6297231197819275
minicoli__minE_N_starve__1,-0.5269182976849806,-0.2589739328787779
minicoli__minE_N_starve__2,-1.4282421145521191,-0.310367052878739
minicoli__minE_osm__1,2.111874958402728,-0.4795452575991561
minicoli__minE_osm__2,2.2299717042216143,-0.26151289767927466
minicoli__minE_ph5__1,-0.4965023305016502,-0.1189620125110782
minicoli__minE_ph5__2,-0.3335893096582941,0.019601686067526103
minicoli__minE-pyr__1,-6.568161035736629,-1.4004117429950875
minicoli__minE-pyr__2,-11.151644825520911,-2.4248255492549937
minicoli__minE_sorb__1,-1.1024586771403078,-0.8404631419691597
minicoli__minE_sorb__2,-1.2069247970094394,-0.8184910838714456
minicoli__minE_urid__1,-1.5800826203226626,-0.4327392034564284
minicoli__minE_urid__2,-1.5662685125354607,-0.4459553444359763
minicoli__W3110_cyt__1,-0.1072153472567852,-0.7102110970974822
minicoli__W3110_cyt__2,-0.6346256892588387,-0.6322446640298374
minicoli__W3110_glc__1,-2.7839400162893124,-1.4817507306321458
minicoli__W3110_glc__2,-1.595490959181941,-1.4304923328666217
minicoli__W3110_glyc__1,-0.8937917596715106,-0.8548804260962317
minicoli__W3110_glyc__2,0.2341957580746125,-0.6277492013224961
minicoli__W3110_Fe_starve__1,-8.560229768352153,-1.1650670811635164
minicoli__W3110_Fe_starve__2,-5.434441508237707,-0.7935048177006996
minicoli__W3110_LB__1,-18.43407542508585,-2.3911568631392823
minicoli__W3110_LB__2,-18.180374023854338,-2.3693176156233084
minicoli__W3110_N_starve__1,-1.9454079921998595,-0.961679877982374
minicoli__W3110_N_starve__2,-1.5561055676992144,-0.8487726483907121
minicoli__W3110_osm__1,0.1473988053965051,-0.5468919511472023
minicoli__W3110_osm__2,-0.2112258753509669,-0.5643663425351857
minicoli__W3110_ph5__1,2.2264426946998284,-0.4551245827095691
minicoli__W3110_ph5__2,2.430109730370797,-0.4535755338329182
minicoli__W3110_pyr__1,1.4338288599188964,-0.8579308888584292
minicoli__W3110_pyr__2,1.585256861066015,-0.905374350756424
minicoli__W3110_sorb__1,-2.64696570540012,-1.6939301740810615
minicoli__W3110_sorb__2,-2.8834176425585825,-1.661090369227895
minicoli__W3110_urid__1,-6.765113831970422,-1.6178351426234618
minicoli__W3110_urid__2,-6.078489290200455,-1.535963294125006
minicoli__W3110_WT_glc__1,2.048754335139056,-0.3619114035514048
minicoli__W3110_WT_glc__2,1.1218416642105582,-0.5019310856072979
minicoli__W3110_WT_osm__1,-0.4651827840810532,-0.853552592487933
minicoli__W3110_WT_osm__2,0.1934252228460109,-0.8216303144414541
eep__BOP27__1,0.2308301634415834,-0.4418571593631864
eep__BOP27__2,0.2995096234366241,-0.4405018788102808
eep__BOP1000__1,-0.3993843627359467,-0.2212483519278248
eep__BOP1000__2,-0.0920148235554569,-0.3976172192581213
eep__BOP27_ndh-cydB-appC__1,-0.4334191352374255,-0.377658685546816
eep__BOP27_ndh-cydB-appC__2,0.7217369140193738,-0.3108513023117592
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.538084023023547,-1.1513918187317609
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-3.184091259660009,-1.2320757785012066
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-5.847086362336309,-1.313974697329109
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-11.23785227122418,-1.9414466730515807
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.1234101125838391,-1.0813286409209155
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-5.824119642635756,-1.972945097189287
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.2672533653477968,-0.2577605283388724
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.2473998073629528,-0.2004111541132332
eep__BOP27_nuoB-cydB-appC__1,-3.955911827022789,-1.6577197842655087
eep__BOP27_nuoB-cydB-appC__2,-5.173077237607756,-1.6209704643126042
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-4.297919400700933,-0.9984493784637998
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-4.379682014380274,-1.210952311520856
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-7.789955207036457,-1.1702137138380089
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-5.285706796050581,-0.8298704185993966
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-9.262956271335028,-1.6535952026460048
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-8.789592579294295,-1.7282543345160075
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-11.861469633169042,-1.6961168740467152
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-10.46361331298439,-1.6378732193529624
eep__BOP27_ndh-cyoB__1,-1.9345515675748175,-0.10084122449675803
eep__BOP27_ndh-cyoB__2,-2.88352731382255,-0.03926272601484726
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-4.834540230768035,-1.4159230062627506
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-6.848344471495929,-2.057437662057165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-19.06423589492892,-3.355506987091664
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-20.268383564806257,-3.09096374978425
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-15.988234624367951,-3.3938723299348617
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-19.19704728309676,-3.2031732817239984
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-16.79225744676728,-3.169452159289487
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-17.040309161362043,-3.0728610848399294
eep__BOP27_nuoB-cyoB__1,-1.7831018358056594,-0.2511361100358709
eep__BOP27_nuoB-cyoB__2,-2.641738157348409,-0.1638817897338729
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-7.927670616014927,-1.9488744967968392
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-7.908268156525298,-2.044447823820768
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-9.65439701887773,-2.4383414142008166
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-12.32121961242144,-2.3574352078062626
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-5.502157437335903,-0.3402522369248828
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-5.316726410774403,-0.3712864781336105
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-12.1445101245262,-2.2381861377511285
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-10.557336312543086,-1.7069277895221877
eep__BOP27_ndh-cydB__1,-3.527889913450683,-0.24205877545061585
eep__BOP27_ndh-cydB__2,-3.702342953378583,-0.20045730883251345
eep__BOP27_nuoB-cydB__1,-4.345167899891678,-0.3547412817087938
eep__BOP27_nuoB-cydB__2,-3.1383745007844364,-0.37090555002801295
DDB2__PD-005_BW25113_Batch_6h__1,0.0517114630915553,-1.639950102865123
DDB2__PD-005_BW25113_Batch_6h__2,-0.2842162317285727,-1.6514183704052003
DDB2__PD-003_BW25113_Batch_9h__1,0.4204432322525571,-1.5214992524278148
DDB2__PD-003_BW25113_Batch_9h__2,-0.278769169151926,-1.704830035289115
DDB2__PD-003_BW25113_Fed-batch_6h__1,-6.969289359705681,-1.873061850997603
DDB2__PD-003_BW25113_Fed-batch_6h__2,-8.382153146558704,-2.247080516628875
DDB2__PD-005_BW25113_Fed-batch_6h__1,-7.411821880836899,-1.179562428272286
DDB2__PD-005_BW25113_Fed-batch_6h__2,-7.070102410099708,-1.1359964437123296
DDB2__PD-005_BW25113_Fed-batch_6h__3,-7.902787260366975,-1.9877419580493016
DDB2__PD-005_BW25113_Fed-batch_15h__1,-5.691761111115251,-1.4078416710778736
DDB2__PD-005_BW25113_Fed-batch_15h__2,-5.521933356631021,-1.368945030905473
DDB2__PD-003_BW25113_Fed-batch_21h__1,-5.912933267267542,-1.1704217489777653
DDB2__PD-003_BW25113_Fed-batch_21h__2,-7.875618490792188,-1.2607462299059948
DDB2__PD-004_del-basS_Batch_6h__1,-0.4163603396126225,-1.0138040705297469
DDB2__PD-004_del-basS_Batch_6h__2,-0.4074501662983379,-0.9836069588728922
DDB2__PD-004_del-basS_Fed-batch_6h__1,-9.041479568211017,-1.3529267047128668
DDB2__PD-004_del-basS_Fed-batch_6h__2,-8.278961518212524,-1.583520776127182
DDB2__PD-004_del-basS_Fed-batch_15h__1,-5.433042251087832,-1.1408634035974554
DDB2__PD-004_del-basS_Fed-batch_15h__2,-5.982403422781402,-1.1836509540593079
DDB2__PD-004_del-kdpE_Batch_6h__1,0.462507839709087,-1.1572295942456827
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.0614866604593716,-1.3650961261205756
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-7.340598532450818,-1.5505902619467309
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-6.256384367150394,-1.4238193142276323
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-5.715137434441146,-1.5165245277834316
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-6.036395811766099,-1.4493632961173448
DDB2__PD-005_del-phoB_Batch_6h__1,0.4095911019289935,-1.200329514956132
DDB2__PD-005_del-phoB_Batch_6h__2,-0.0569277850233165,-1.358619448225152
DDB2__PD-005_del-phoB_Batch_6h__3,0.1112379403137866,-1.7028430023257624
DDB2__PD-003_del-phoB_Batch_9h__1,1.1871679036885596,-1.831496647186488
DDB2__PD-003_del-phoB_Batch_9h__2,1.4799941135416663,-1.5924870049691986
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-8.468746659035965,-1.6812972089962264
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-8.515989840005735,-1.807964176463752
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-5.718618908153386,-1.676795613758011
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-8.617874010622616,-1.833310805111732
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-5.572883782318813,-1.3824427177213785
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-5.781482342525731,-1.4022839962953562
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-6.209980060600672,-1.3547926130642411
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-5.982492428219576,-1.7886923326988589
DDB2__PD-004_del-qseB_Batch_6h__1,-0.2814975225715709,-1.3638763034652346
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-6.750893114631358,-1.685377198892119
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-7.082407534259836,-1.5769826009369714
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-5.02224180492673,-1.4698638214978301
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-5.138719526178829,-1.1325735256567926
DDB2__PD-004_del-qseC_Batch_6h__1,-0.5894039854849028,-1.3246077976562187
DDB2__PD-004_del-qseC_Batch_6h__2,-1.3171899987846971,-1.1703467185903609
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-6.865900363895562,-1.718684848606567
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-6.061574249402285,-1.4099872618741554
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-5.2605451317791365,-1.650767384529117
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-5.473377282412722,-1.562110149955907
DDB2__PD-005_del-qseF_Batch_6h__1,-0.2718307101287215,-1.747966693409894
DDB2__PD-005_del-qseF_Batch_6h__2,-0.5071299139257733,-1.3282774023221178
DDB2__PD-003_del-qseF_Batch_6h__1,-0.6215123781128239,-1.5887157318617309
DDB2__PD-003_del-qseF_Batch_6h__2,0.3383988006829524,-1.6072214613727098
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-7.450311144796745,-1.5957821253811852
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-7.365092379231061,-1.7863273217088882
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-7.876800057111984,-1.1607347545825215
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-7.194346617838192,-1.5578442727285582
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-8.858244329859355,-1.7561202463504255
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-6.121002467325808,-1.3518666935188222
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-6.39537902855303,-1.4553259960454508
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-6.182388690568736,-1.3957500844518922
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-6.567875387343259,-1.3185677640164275
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.2152438126307283,-1.3311397428035532
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.6889702920052457,-1.759374077215191
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-1.305139352515888,-1.8615594486328648
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-6.552365445570323,-1.4191892611985164
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-7.574471854462391,-1.6883833618999242
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-5.505051101026263,-1.41058606690357
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-5.45132926995191,-1.1900402775407688
DDB3__PD-009_del-arcA_Batch_6h__1,1.4350901972761871,-0.9804019982440852
DDB3__PD-009_del-arcA_Batch_6h__2,1.0216563181161071,-1.2378975957544514
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-6.367065972509121,-1.4769800412895115
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-6.8291084838808,-1.7752294375619
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-4.657053508971921,-1.4777247424513078
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-4.751777962369261,-1.6105033626945362
DDB3__PD-006_del-baeR_Batch_12h__1,-1.5158991639936614,-1.3450566783664355
DDB3__PD-006_del-baeR_Batch_12h__2,-1.5032818065055011,-1.3922640926412138
DDB3__PD-009_del-baeR_Batch_12h__1,-1.085399805430426,-1.1828810671201246
DDB3__PD-009_del-baeR_Batch_12h__2,-2.3419480664809846,-1.3028868269071898
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-4.307158681646477,-1.1896617588245446
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-4.843574932574936,-1.2417084774059957
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-6.225159286185134,-1.744026509687992
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-3.5409823041209387,-1.811516288899532
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-3.915493809205374,-1.4215193933070331
DDB3__PD-006_del-lsrB_Batch_6h__1,0.4297485473462297,-1.2252088281490998
DDB3__PD-006_del-lsrB_Batch_6h__2,0.0499637946421098,-1.4609419447475904
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-5.572743994549814,-1.3811108755931425
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-7.773962291309482,-1.721560992390108
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-6.499820918299897,-1.5400027951218975
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-5.655444739201908,-1.2997810285530518
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-5.627144753184439,-1.4193409651319513
DDB3__PD-009_del-lsrK_Batch_6h__1,0.2395336710910918,-1.3036549677372902
DDB3__PD-009_del-lsrK_Batch_6h__2,0.319904613197531,-1.0577495461182007
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-8.354745834755185,-1.4351363606032894
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-5.454684816372332,-1.3360142306545848
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-6.00930045760332,-1.5613348319642313
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-5.208007053277721,-0.8802218775312722
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-5.918500505881233,-1.712954684345088
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.6210461607492581,-1.5565824541076072
DDB3__PD-006_del-lsrR_Batch_6h__2,-1.2400745242813571,-1.676401651226726
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-7.346704551339312,-1.5068891086347715
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-7.077970603592205,-1.4904585910383659
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-5.9082825618806085,-1.1294287339944535
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-5.553770636319979,-1.4577531227209377
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-5.546861904286188,-1.3396378352179372
DDB3__PD-009_del-luxS_Batch_6h__1,0.9400500447177206,-1.3107233541165444
DDB3__PD-009_del-luxS_Batch_6h__2,0.6922358474738336,-1.5407767029714188
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-5.222992259721286,-1.1426965051664988
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-8.221398204178335,-1.2312443457295288
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-4.872330774345191,-1.253195805990294
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-4.565210911737236,-1.2571725167015906
DDB3__PD-006_del-rpoS_Batch_9h__1,0.2119848792923011,-0.8967000506152445
DDB3__PD-006_del-rpoS_Batch_9h__2,0.4267682799219351,-1.097437016914343
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-4.168105891035189,-1.1083643404819623
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-4.031081095311995,-1.215451670510692
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-4.117712758212396,-1.0816318878156521
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-4.570592231611679,-1.2233368609904938
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-4.7710026704106765,-1.448008492978902
DDB3__PD-009_del-tnaA_Batch_6h__1,1.0588599547998203,-1.2052329348840878
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-7.176467051634172,-1.4515024445185576
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-5.29843919254373,-1.4740427519650667
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-5.333571450467036,-1.1135232599642988
