,A,Crp,Nac,TorR
ecoli_00408,-0.3479513427,0.396319383,-2.294426896,0.077858517
ecoli_00409,-0.5849074422,0.286434483,-2.029498701,0.959969787
ecoli_00410,-1.0386627329,0.302318703,-1.954691399,1.06184166
ecoli_00411,-0.7227552180000001,-0.059878781000000006,-0.6733416720000001,-0.5100586770000001
ecoli_00412,-0.5235224766000001,0.027680622000000002,-0.912971324,-0.276947206
ecoli_00413,0.2651357281,-0.154360834,-1.892369649,0.12280149900000001
ecoli_00414,0.3629778353,-0.04945323,-2.035568196,0.167868119
ecoli_00415,-0.8585238114,0.164713793,-1.413967031,1.288141734
ecoli_00416,-0.5814002468,0.075804102,-1.579513499,1.282415385
ecoli_00417,0.1949942983,-0.056768665,-0.687195074,-0.251257536
ecoli_00418,0.1766148136,-0.10699186200000001,-0.885523421,-0.550088372
ecoli_00419,1.5319138534999999,-0.007091699000000001,-1.654664217,0.209689325
ecoli_00420,1.4441641344,-0.044047578000000004,-2.060972838,0.32694991900000003
ecoli_00421,0.559234421,0.07381628,-1.308829771,1.473374495
ecoli_00422,0.7690036367,0.140506256,-1.5180469250000002,1.3361178580000002
ecoli_00423,-1.5191958565,0.119931675,-1.27700576,-0.25829328700000004
ecoli_00424,-0.9461060178,0.10594186400000001,-1.252157314,-0.610901824
ecoli_00425,-0.2619906185,0.057352916000000004,-0.55070544,-0.6585983230000001
ecoli_00426,-0.3123786256,0.174084083,-0.384642574,-0.437417887
ecoli_00427,-0.3544091871,-0.07088768,-2.35547837,0.17334390400000002
ecoli_00428,-0.41537358150000003,0.028525377,-1.8039827540000002,0.085095667
ecoli_00429,-0.9091264239,0.032825572000000004,-1.910014387,0.19740659200000002
ecoli_00430,-0.30466968250000004,0.037217243000000004,-2.113326044,-0.080480045
ecoli_00431,-0.7757572890000001,0.286125693,-1.023491716,0.8827280940000001
ecoli_00432,-1.1538892866000001,0.30561196300000004,-1.097068381,1.473004209
ecoli_00433,-1.2399349165,-0.027297961000000003,-1.637316272,1.161320968
ecoli_00434,-1.7697881642,-0.086313521,-1.381040606,1.288833998
ecoli_00435,-1.406768594,0.23749544300000003,-1.76550753,-0.845665836
ecoli_00436,-1.4859945911,0.42203483300000005,-1.815522196,-0.48152610100000004
ecoli_00437,-0.48563553200000004,0.06875389400000001,-2.111548014,-0.140367466
ecoli_00438,-0.8189355309,0.12083432100000001,-2.443076326,-0.130602831
ecoli_00439,0.9380017038,-0.035753444,-1.8271947050000001,1.131110609
ecoli_00440,0.7821319562,0.110043497,-1.100789567,1.4665923730000001
ecoli_00441,-1.4834298885,0.129309161,-1.231223393,-0.6503513
ecoli_00442,-1.4895094036,0.251086443,-1.126071997,-0.47931540400000006
ecoli_00443,-0.7032877940000001,-0.022647861000000002,-1.798436566,0.06295342300000001
ecoli_00444,-1.1035205461,-0.007290675000000001,-1.592151321,0.104449044
ecoli_00445,-0.3435217546,0.039920518,-1.658235355,1.099641091
ecoli_00446,-0.6045790622,0.206041613,-1.692520814,1.135403052
ecoli_00447,-1.2076616839,0.426042593,-1.672688863,-0.27088105300000004
ecoli_00448,-0.7074070319,0.345369843,-2.027346403,-0.39772821500000005
ecoli_00449,-0.5515343853,0.413744223,-1.395280759,-0.264370953
ecoli_00450,-0.6782619324,0.374689043,-1.121476283,-0.360729909
ecoli_00451,-0.5673911006,0.208151253,-1.319357023,-0.17323422100000002
ecoli_00452,-0.4039903006,0.291227723,-1.393745158,-0.307718608
ecoli_00453,-0.2782266418,0.35863981300000003,-1.22078488,-0.074451125
ecoli_00454,-0.7647001048000001,0.29102474300000003,-1.7786178330000002,-0.229769633
ecoli_00455,1.9206427351,0.372321163,-0.46204253700000003,-0.853893816
ecoli_00456,1.9305061028,0.554500683,-0.32297814,-0.9570844660000001
ecoli_00457,2.2412857253,0.729717593,-0.283921315,-0.7312698830000001
ecoli_00458,2.362238093,0.8032040530000001,-0.40103777900000004,-0.7324344660000001
ecoli_00459,2.1152683272,0.699493633,-0.5717027250000001,-1.028392492
ecoli_00460,2.1847723245,0.8078232030000001,-0.673670584,-0.911314818
ecoli_00461,20.5618992891,0.7253874130000001,-3.8835224200000003,1.504241227
ecoli_00462,20.456971965,0.8432000030000001,-4.227978653,1.567793986
ecoli_00463,20.2620441819,0.45295403300000003,-1.637793598,-0.62550181
ecoli_00464,20.5739731162,0.513648663,-1.678988861,-0.234659426
ecoli_00465,6.672250146,-1.00432669,-0.576923072,-1.699370049
ecoli_00466,5.2511618074,-1.132510871,-0.611984073,-1.8210077980000001
ecoli_00467,16.1715839667,0.905930643,-2.304031132,-0.34555566200000004
ecoli_00468,16.0450252937,0.882795573,-2.408722687,-0.37309468100000004
ecoli_00469,3.8781394189,-1.207481932,-0.543397361,-1.671177718
ecoli_00470,4.0250040103,-1.260247428,-0.533732948,-1.564015259
ecoli_00471,19.4588034776,1.209290043,-3.377578252,1.270236903
ecoli_00472,19.1068788842,1.196778413,-2.6196977869999998,1.367462276
ecoli_00473,20.0697578632,0.560846033,-1.326580982,-0.31729611300000005
ecoli_00474,20.1268787017,0.640789563,-1.248043741,-0.07973203300000001
ecoli_00475,14.7969983948,1.046254113,-3.031573906,-0.163810549
ecoli_00476,14.1784375611,1.048489943,-2.8734514410000003,-0.040115457
ecoli_00477,17.0990253072,0.995224693,-3.286662655,-0.5010859590000001
ecoli_00478,17.0591688923,1.040602243,-2.530835291,-0.7393925920000001
ecoli_00479,-1.9491325590000002,0.088105161,-1.138090408,-0.43949752000000003
ecoli_00480,-1.8935129023,0.12273579200000001,-1.153471241,-0.8005046840000001
ecoli_00481,-2.4008338952,0.04519701,-1.4168517600000001,-0.42180862700000005
ecoli_00482,-2.0213422643,-0.003365355,-1.6201095840000002,-0.389781142
ecoli_00483,0.577866781,0.731063943,-0.200650132,-0.576811242
ecoli_00484,0.5920192136,0.757859213,-0.176142724,-0.5095070380000001
ecoli_00485,-0.3458524682,-0.51730162,-0.504796463,-0.663412836
ecoli_00486,-0.20641616270000002,-0.48681598000000004,-0.628441113,-0.687076675
ecoli_00487,19.3032339712,0.858421713,-3.246007265,2.320157899
ecoli_00488,19.5593348854,0.9214160130000001,-3.095630934,2.252134505
ecoli_00489,19.2713314525,0.6655188230000001,-1.743259519,0.023329027000000002
ecoli_00490,19.4303607875,0.700550933,-1.694758291,0.309290324
ecoli_00491,16.3135048438,0.536767573,-2.955538505,-0.5920982290000001
ecoli_00492,16.3525970085,0.5696375730000001,-3.0253386,-0.39352144
ecoli_00493,15.1034263289,0.833890483,-2.15854104,-0.007026541000000001
ecoli_00494,15.2408816497,0.8158754130000001,-2.417276404,0.181648833
ecoli_00495,-2.1793808414,-0.04219238,-1.163697798,-0.49937123800000005
ecoli_00496,-2.2101044982,-0.041591509000000006,-1.092688602,-0.607325208
ecoli_00497,5.4763157287,-1.18682151,-0.41130444600000005,-1.464069694
ecoli_00498,5.5741520162,-1.187464975,-0.674457886,-1.730624858
ecoli_00499,-1.7023689205,-0.09970663,-1.794511795,-0.332493178
ecoli_00500,-1.9135573808,-0.12142913200000001,-1.503999945,-0.355477892
ecoli_00501,15.2682987758,0.733850203,-2.892442958,-0.005287923
ecoli_00502,15.9206916687,0.730520613,-3.048381668,-0.000290826
ecoli_00503,19.8244225044,0.575463063,-2.657182674,1.588852259
ecoli_00504,19.7529223051,0.539484413,-3.156967104,1.552642788
ecoli_00505,16.9571334511,0.9893765630000001,-2.097714854,-0.074949423
ecoli_00506,16.8735220616,1.092255943,-2.062252024,0.15431365700000002
ecoli_00507,1.8978525651,0.649175273,-0.407214988,-0.48977836900000005
ecoli_00508,1.6949401719,0.406217943,-0.631341039,-0.832455032
ecoli_00509,0.7679527176000001,0.574315623,-0.6726240870000001,-0.967778592
ecoli_00510,0.9798888807,0.6016396030000001,-0.666731186,-0.760260915
ecoli_00511,-0.8207396335,-0.395497808,-1.413026462,-0.42784681300000005
ecoli_00512,-1.3002276442,-0.420119436,-1.607455923,-0.44497657500000004
ecoli_00513,4.7683002182,-1.287916309,-0.579271164,-1.197507778
ecoli_00514,4.5359127874,-1.163147485,-0.407988915,-1.675328104
ecoli_00515,15.3286778346,0.665530193,-2.850527354,-0.073950893
ecoli_00516,15.1859621304,0.6831118230000001,-2.89553779,-0.134899077
ecoli_00517,-1.5057458915000002,0.040594261,-0.88086487,-1.194816791
ecoli_00518,-2.0466606548,0.219280403,-0.986913982,-1.828309601
ecoli_00519,-2.4755978059,1.110700303,-0.41410755200000005,-0.977562291
ecoli_00520,-2.0688566404,0.843117993,-0.9453101020000001,-1.4444888900000001
ecoli_00521,-2.2710766993,0.9049245530000001,-0.803822451,-1.158764634
ecoli_00522,-2.8537480979,1.048487963,-0.590449126,-1.077976075
ecoli_00523,-2.3407534139,0.7018120830000001,-0.35181083300000004,-1.4056802369999999
ecoli_00524,0.8717809041000001,0.40668794300000005,-2.1304158380000002,-0.241115769
ecoli_00525,1.3795866308,0.36532405300000004,-2.254619933,-0.144744213
ecoli_00526,0.9928929984,0.389190503,-2.262120418,0.056991722
ecoli_00527,1.4183875728,0.43728822300000003,-1.987662254,0.122717878
ecoli_00528,-1.1029206787,-0.610562742,0.033017963000000004,-1.7616260650000002
ecoli_00529,-0.6227446958,-0.773419076,-0.48847541800000005,-2.451423217
ecoli_00530,-2.1221222318,0.051653856000000005,0.42702512400000003,-2.055091572
ecoli_00531,-1.7556978571,-0.9425002680000001,-1.211360483,-2.2686957850000002
ecoli_00532,-0.7540346756,0.7026568830000001,-1.347370294,-1.252080403
ecoli_00533,-0.0852755515,0.947477173,-1.161415486,-1.230467477
ecoli_00534,-0.39982419960000004,0.7939082030000001,-1.570713954,-1.5314108050000002
ecoli_00535,-0.1423062218,1.056964733,-1.45773742,-0.9684927780000001
ecoli_00536,-1.1625484123,-0.24247490100000002,-1.321018496,-2.2880380430000002
ecoli_00537,-1.4570975535000001,-0.20438087800000002,-1.18124423,-1.667548174
ecoli_00538,-1.5417168011,0.088597729,-1.900338767,-2.044793978
ecoli_00539,-1.8447416156,0.14973729300000002,-1.471879588,-1.795492808
ecoli_00540,-1.0772530566,-0.7757600000000001,0.5565902070000001,-2.297156712
ecoli_00541,-1.2259414775,-0.573824628,0.375603208,-2.343875038
ecoli_00542,-1.5045850942999999,-0.910153037,1.489965852,-1.7533463500000002
ecoli_00543,-0.7618487275,-0.9544832510000001,1.239299718,-2.063652589
ecoli_00544,-1.2352329545,-0.588176502,1.236972437,-1.880633205
ecoli_00545,-1.6615013415000002,-0.8824148350000001,1.572649995,-2.203741444
ecoli_00546,-2.4351101893,0.767703793,0.339475144,-2.157550436
ecoli_00547,-2.4307467068,0.727341753,0.555228442,-2.104212773
ecoli_00548,-2.2064403655,0.616797033,0.6386945930000001,-2.44152807
ecoli_00549,-2.434707861,0.8796841830000001,0.055939241,-2.6528034700000003
ecoli_00550,-2.7162409707,0.9722065830000001,0.227576309,-2.480033785
ecoli_00551,-2.7524429999,1.096863553,0.5489627890000001,-2.157714579
ecoli_00552,-1.5403616937,0.40261139300000004,-0.739357931,-2.437842857
ecoli_00553,-1.5188448125,0.201186783,-1.081946777,-2.135322691
ecoli_00554,-1.2062977445,0.613315693,-0.493559768,-2.03478214
ecoli_00555,-1.3923012567,0.806008833,-0.88594467,-2.163371894
ecoli_00556,-1.2619336019,1.099164733,-0.7901707750000001,-1.844560004
ecoli_00557,-1.5383718066,1.124829123,-0.8785097420000001,-1.543144923
ecoli_00558,-0.9928402782,-0.037079376000000004,-1.177376764,-1.936964121
ecoli_00559,-0.9052595929,-0.11367244900000001,-0.973242479,-1.898710651
ecoli_00560,-0.3731460352,0.407816973,-1.395038712,-1.374969552
ecoli_00561,-0.5013122237000001,0.321498873,-1.7653635250000002,-1.137252391
ecoli_00562,-1.9443099572,0.963881143,-0.208430932,-0.049621909000000006
ecoli_00563,-1.4665881215,1.226371643,-0.30289857800000003,0.130346588
ecoli_00564,-2.1653415891,0.654686623,-0.5950899070000001,-0.10134488300000001
ecoli_00565,-1.8368711335999999,0.625724853,-0.5714855910000001,-0.066748813
ecoli_00566,-1.3542042227,1.494979073,-1.280633568,-1.689199049
ecoli_00567,-1.0898513188,1.442336843,-1.40680385,-1.650201665
ecoli_00568,-0.6521203459,0.607936503,-2.363363002,-0.35778237100000004
ecoli_00569,-1.0741112847,0.622877623,-2.136956238,-0.612560175
ecoli_00570,-1.4905494257,0.496195963,-2.401117138,-0.45164014100000005
ecoli_00571,-1.1240102642,0.602191523,-2.6495171920000002,-0.08443384100000001
ecoli_00572,-1.2134270365,0.625901413,-1.4485956070000001,-1.704274377
ecoli_00573,-1.754576882,1.045357503,-1.7846304,-1.971264597
ecoli_00574,-1.3142820036,1.6003325529999999,-0.22633572700000001,-2.363624915
ecoli_00575,-1.3875560443000001,1.598090103,-0.110132274,-2.178211873
ecoli_00576,-0.718195479,0.982030343,-0.28739696,-2.009735251
ecoli_00577,-0.8501160852,1.277154773,-0.681259354,-1.7358514600000001
ecoli_00578,-0.7909018710000001,1.232406513,-0.545770983,-1.824680403
ecoli_00579,-1.176619579,0.6953416530000001,-0.10358573600000001,-1.711620968
ecoli_00580,-1.2340216977,1.004531303,-0.273764979,-2.053573378
ecoli_00581,-1.4149251881,0.830057743,-0.509339247,-2.085304119
ecoli_00582,-2.3924721277,0.46653734300000005,-1.6771193370000002,0.022415325
ecoli_00583,-2.0462461015,0.224964563,-1.6437144840000002,-0.099598263
ecoli_00584,-2.2491913378,1.323272493,-0.32299555500000005,-1.423923191
ecoli_00585,-2.3053915308,1.432955703,-0.50295945,-1.5304932999999998
ecoli_00586,-1.1282203556,0.225153443,-1.6627085140000002,-0.438454718
ecoli_00587,-1.6782409066000001,0.48006017300000003,-1.5678575160000001,-0.14813804900000002
ecoli_00588,-2.0206463032,0.43674846300000003,-1.8336249750000002,0.045365375
ecoli_00589,-2.4101410556,0.46680216300000005,-1.855846255,0.03531042
ecoli_00590,-1.5435493333,0.390658013,0.11376462,-1.636025847
ecoli_00591,-1.7970220655,0.545242793,0.27864587900000004,-1.538424357
ecoli_00592,-1.5119928537,0.982287223,-1.166184645,-1.8188976220000002
ecoli_00593,-1.679703866,0.887445543,-1.240487423,-1.8357455210000002
ecoli_00594,-1.9491429712000001,0.5704754430000001,-0.6437002820000001,-2.324582237
ecoli_00595,-1.8691546137000001,0.592155203,0.439519926,-1.834595952
ecoli_00596,-1.530248091,0.307201803,-0.160907978,-1.727665789
ecoli_00597,-1.1199957749,0.42239436300000005,-0.896852631,-1.5746542159999999
ecoli_00598,-1.3832899764,0.6522730330000001,0.43149137,-1.473643131
ecoli_00599,-0.2171953844,0.25258847300000004,-0.529542014,-1.6501959940000002
ecoli_00600,-1.9195759122,-0.387833971,-1.54117735,-1.6912342690000002
ecoli_00601,-1.1561818526,-0.184451325,-0.834071062,-1.710086304
ecoli_00602,-1.6850999106,0.006036631000000001,-1.050288607,-1.9971503140000002
ecoli_00603,-0.7016360883,0.018638846,-1.315107398,-2.079529945
ecoli_00604,-2.274572745,0.231216303,-1.165852851,-1.2811471349999999
ecoli_00605,-1.2477587838,-0.144563632,-0.803344672,-1.683913863
ecoli_00606,-1.8032863476,0.079864026,0.639583019,-1.587426059
ecoli_00607,-1.5953416285,0.7592634930000001,2.449850752,-1.50795992
ecoli_00608,-1.9475238044,0.17330999300000002,2.110240714,-1.966648541
ecoli_00609,-1.1966264125000001,0.429255013,2.400477129,-2.074100688
ecoli_00610,-1.4935781613999999,0.557660793,2.475779696,-1.690145145
ecoli_00611,-0.7954156195000001,0.305956793,3.382650958,-1.635860864
ecoli_00612,-1.3244296172,0.860010453,2.682382643,-2.177223242
ecoli_00613,-1.9886090905,0.9657211630000001,1.2790701740000001,-2.085973021
ecoli_00614,-1.8825497668,0.8571940530000001,1.156132613,-1.939427614
ecoli_00615,-2.1116929915,0.8164901330000001,0.17699374,-2.611291404
ecoli_00616,-1.9495880065,1.026877023,1.563159006,-1.926050217
ecoli_00617,-2.1504163117,0.8530044830000001,0.255840483,-2.332227899
ecoli_00618,-0.7071534264,0.329227253,-2.207937476,0.067045201
ecoli_00619,-0.7124525446000001,0.307710333,-2.459445656,0.11838598
ecoli_00620,-2.3658160429,1.452259763,-1.215457913,0.558579649
ecoli_00621,-2.2709123508,1.438498573,-1.21326124,0.38361803600000005
ecoli_00622,0.5041538982,0.39244801300000004,-1.042666826,0.12805085800000002
ecoli_00623,0.3546402779,0.38625268300000004,-1.169446055,0.278188537
ecoli_00624,0.7188535625,0.406975843,-1.2758140820000001,0.682548602
ecoli_00625,0.5721610757,0.42339976300000004,-1.731034935,0.6116894940000001
ecoli_00626,0.6517227175,0.19224848300000003,-1.207661011,0.6197741800000001
ecoli_00627,0.5752423987,0.130605479,-1.346114219,0.618741627
ecoli_00628,1.0539383993,0.529755863,-0.829841102,0.8450227950000001
ecoli_00629,1.3918332723,0.603931893,-1.338259144,0.9473050820000001
ecoli_00630,0.1221298787,0.502758963,-1.023506257,0.384154101
ecoli_00631,-0.1228781587,0.5975511530000001,-0.970452693,0.323166386
ecoli_00632,0.9378577631,0.44156927300000004,-1.276783846,0.15619482
ecoli_00633,0.7424315258,0.593116823,-1.561457903,0.215923564
ecoli_00634,0.6047927011,0.526768513,-1.5314850039999999,0.28815635
ecoli_00635,0.6731092537000001,0.43985790300000005,-1.452338003,0.12171195600000001
ecoli_00636,0.0891592606,0.525016043,-0.9229275870000001,0.015140077000000002
ecoli_00637,-0.1075099528,0.7535511330000001,-0.9728307780000001,0.065044245
ecoli_00638,0.46083367480000004,0.324298403,-1.324211181,0.302990323
ecoli_00639,0.489905701,0.324672993,-1.17924864,0.274978173
ecoli_00640,0.0410722015,0.44124815300000003,-0.837304197,0.30013762600000005
ecoli_00641,0.5350190578,0.327799773,-0.8880493770000001,0.392970992
ecoli_00642,-0.23771547040000002,0.45389948300000005,-1.20239437,0.25232327
ecoli_00643,-0.4735422878,0.769870103,-1.52778412,0.221332556
ecoli_00644,0.2613869298,0.319938133,-1.030208354,0.12845093700000002
ecoli_00645,0.1497913395,0.31512674300000004,-1.286106043,0.000660041
ecoli_00646,0.16163665430000002,0.310797363,-1.038832827,0.250034232
ecoli_00647,0.1861054305,0.447846893,-1.229589593,0.318646376
ecoli_00648,0.3301485306,0.307534513,-1.51116356,0.010913755
ecoli_00649,0.5728336227,0.222644383,-1.325156519,0.26323308500000003
ecoli_00650,1.0718162594,0.341263333,-1.268360357,0.23608931200000002
ecoli_00651,1.4373160905,0.27857460300000003,-1.23048175,0.067547364
ecoli_00652,-1.4792461707,0.729185823,-0.739345433,0.083569088
ecoli_00653,-1.2218283401,0.851554463,-0.7757633230000001,0.135184108
ecoli_00654,1.0262040953,0.358384973,-1.2952102810000001,0.456872999
ecoli_00655,0.8548972968,0.436830013,-1.383618735,0.514568491
ecoli_00656,0.2919529926,0.303904393,-1.405140846,0.234795211
ecoli_00657,0.2244614902,0.315796993,-1.201739273,0.313186726
ecoli_00658,1.5764110312000001,0.05462642,-1.59813556,0.330758431
ecoli_00659,0.9609160596,0.23617991300000002,-1.445020886,0.38390644
ecoli_00660,0.513943547,0.708976563,-1.333643857,0.393369605
ecoli_00661,-0.051260816300000005,0.661218473,-1.3614494270000002,0.745801039
ecoli_00662,1.0907921893,0.188410083,-1.092296466,0.309453395
ecoli_00663,1.1662310787,0.048706611000000004,-1.363106466,0.190407978
ecoli_00664,0.8869952073,0.450496543,-1.521282083,0.75313825
ecoli_00665,0.9447396678000001,0.38589769300000004,-1.287705518,0.8232256870000001
ecoli_00666,0.3511040603,0.383639033,-1.039902738,0.062750385
ecoli_00667,0.8957365930000001,0.653379393,-1.1428056770000001,0.38954311900000005
ecoli_00668,0.3366632377,0.507616873,-0.49733259,0.555168004
ecoli_00669,-0.502938681,0.580596903,-0.7659946350000001,0.46585189400000004
ecoli_00670,0.4750697773,0.525567793,-0.9050159630000001,0.24459116300000003
ecoli_00671,0.41084145110000003,0.541530923,-1.035461399,0.10117861
ecoli_00672,0.21560826290000001,-0.3459771,-1.190524439,0.07105939700000001
ecoli_00673,0.7443076822,0.026489270000000002,-0.91360235,0.5195164950000001
ecoli_00674,1.1884842933,-0.10757295,-1.192025318,0.5595052460000001
ecoli_00675,1.3629750672,-0.092380891,-1.283777267,0.538310441
ecoli_00676,0.6011169591000001,0.31963151300000003,-1.5211258220000001,0.033783409
ecoli_00677,0.7943139023,0.29391968300000004,-1.270347412,0.10297568
ecoli_00678,-0.3956604145,0.686319663,-1.13009271,0.29654739999999996
ecoli_00679,-0.9141650719000001,0.6933763230000001,-0.5899309420000001,0.29948451200000004
ecoli_00680,1.2718111945000001,-0.030107003,-1.655980284,1.082751955
ecoli_00681,0.6824576367,0.15281107300000002,-1.6526594810000002,1.1190221870000001
ecoli_00682,0.43122987830000004,0.448557103,-1.292057265,0.360564106
ecoli_00683,0.1798054455,0.464314863,-1.31740981,0.32505985800000003
ecoli_00684,0.7161555417000001,0.296624173,-1.849390804,0.45844324300000006
ecoli_00685,0.6270445461,0.38201686300000004,-1.530475676,0.588671532
ecoli_00686,2.509451121,-0.100263604,-1.719718722,0.255175747
ecoli_00687,2.1127244578,0.082263955,-1.634599287,0.648524165
ecoli_00688,0.8529918621,0.068137152,-1.693674271,-0.020087331
ecoli_00689,1.0022190614,0.008882816,-1.542079615,-0.034011494
ecoli_00690,-1.4822994998,0.452268993,-0.610437499,-0.033515259
ecoli_00691,-1.6055965657,0.516558493,-0.612343749,0.10097832200000001
ecoli_00692,-1.3014291689,0.670868723,-0.580532045,-0.08740199300000001
ecoli_00693,-1.7092661631000001,0.6748039730000001,-1.131892136,0.06118606100000001
ecoli_00694,-0.3879247993,0.764061093,-0.627051612,0.319664012
ecoli_00695,0.7541124364,0.521421413,-0.40947478,0.262519112
ecoli_00696,-1.1951332715,0.8270174130000001,-0.5507263210000001,0.042203677
ecoli_00697,-1.2490856742,0.6395325230000001,-0.744989863,0.016326668000000003
ecoli_00698,2.0853513823,0.16358693300000002,-1.432416415,0.638327576
ecoli_00699,1.7839303587000002,0.07451194300000001,-1.506838936,0.8912727840000001
ecoli_00700,0.9379629829,0.087983618,-1.500240696,0.564223471
ecoli_00701,0.46926235590000004,0.171146073,-1.483567907,0.588929016
ecoli_00702,1.2495513427,0.30755714300000003,-1.102482653,0.646122875
ecoli_00703,1.1289466065,0.43504015300000004,-1.394823686,0.7313117250000001
ecoli_00704,0.3958511676,0.333583893,-1.49290434,0.5763036570000001
ecoli_00705,0.2843777987,0.403870763,-1.3194745220000001,0.399612846
ecoli_00706,1.5646166091,0.157244413,-1.570656693,0.130201744
ecoli_00707,1.6682714064000002,0.06503750800000001,-1.699116584,-0.121078641
ecoli_00708,0.6088078735,0.18900217300000002,-1.410227063,0.114735421
ecoli_00709,0.6073166957,0.430522603,-1.5425496760000001,0.13905630300000002
ecoli_00710,0.838636703,0.20759201300000002,-0.920831257,0.315438806
ecoli_00711,0.6513205945,0.325140303,-1.252352416,0.49185725500000005
ecoli_00712,0.5700453914,0.423739103,-1.205114776,0.47793023300000004
ecoli_00713,0.44867707710000004,0.44374538300000005,-1.080325978,0.37342169999999997
ecoli_00714,-1.0954844642000001,0.547181673,-0.056893521,0.586628137
ecoli_00715,-0.7960471073000001,0.433431683,0.09450949600000001,0.31913823900000005
ecoli_00716,-1.3540774369,0.10431546100000001,-1.164661216,-0.21571632100000002
ecoli_00717,-0.8617597886,0.212229043,-2.042026931,-0.379025785
ecoli_00718,-1.2748100790999999,0.14875797300000002,-1.335518649,-0.492517592
ecoli_00719,-1.2543599426,0.21173196300000002,-1.5692657890000001,-0.343944748
ecoli_00720,-1.2439636793,0.24320085300000002,-1.4356235800000001,-0.285148956
ecoli_00721,-1.4048487490000001,0.21966280300000002,-1.5795896850000002,-0.5019905570000001
ecoli_00722,1.2001807144,0.6099491930000001,-1.506648588,-0.255081706
ecoli_00723,2.5541877579,0.5151660730000001,-1.542321078,0.113974216
ecoli_00724,1.3466012423,0.087196909,-2.119495088,-0.14708908
ecoli_00725,0.8181950879000001,0.47036157300000003,-2.230544519,-0.21557774500000002
ecoli_00727,0.51132973,0.645027843,-1.569131332,0.140864036
ecoli_00728,1.3047606999,0.257702043,-2.025124185,-0.057384439
ecoli_00729,0.6326933635,0.527121343,-1.980871988,-0.49425526700000005
ecoli_00730,0.0447857433,0.02567041,-1.6819331260000001,-0.41420908300000003
ecoli_00731,-0.1478630819,0.149264913,-2.207824748,-0.605692183
ecoli_00732,0.372013182,0.23104943300000003,-2.151444893,-0.4621686
ecoli_00733,1.8674067037,0.264446703,-1.889073806,-0.27848773800000004
ecoli_00734,1.9878109189000002,0.491011093,-2.514778248,-0.272022414
ecoli_00735,1.5505173023,0.40659345300000005,-1.555765285,-0.126268281
ecoli_00736,1.0814581145,0.629358233,-1.488518894,-0.19814477300000002
ecoli_00737,1.0732133481,0.41980537300000004,-1.502505079,0.100178445
ecoli_00738,1.0868200516,0.725253033,-2.068751252,-0.421596576
ecoli_00739,1.2431222837,0.29002768300000004,-1.828525723,-0.229557431
ecoli_00740,0.7772234351,0.6440838830000001,-1.985562973,-0.14506348400000002
ecoli_00741,0.6183288828,0.8479485130000001,-0.6264603310000001,-0.295287471
ecoli_00742,-0.5871201195,0.829896053,-1.656125026,-0.02635316
ecoli_00743,-1.6515635701,0.544071473,-2.007587649,-0.235443539
ecoli_00744,-1.6408292247,0.5592394930000001,-2.013885977,-0.155993025
ecoli_00745,-1.7728057723,0.47991167300000004,-1.278459261,-0.144510922
ecoli_00746,-1.8607367063,0.556417913,-1.016796117,-0.16416687400000002
ecoli_00747,-1.5164107634000001,0.493899293,1.57260452,-0.16055018100000001
ecoli_00748,-1.6150310775999999,0.485328093,1.613395873,-0.045609897
ecoli_00749,3.8999771003,0.464496883,-2.155799645,-0.259477522
ecoli_00750,4.1876194423,0.649161093,-2.199626004,-0.23383851800000002
ecoli_00751,-1.6228576925,0.32947587300000003,-1.848527625,-0.123897926
ecoli_00752,-1.2923059221,0.296778353,-1.802100995,0.004674015
ecoli_00753,-0.5492170471,0.201890953,-2.329764753,-0.470380306
ecoli_00754,-0.27658866600000004,0.275129713,-2.036054154,-0.6156759660000001
ecoli_00755,-0.9160622986,-0.445342181,-2.706974694,-0.15649469200000002
ecoli_00756,-0.6454236882000001,-0.14552193800000002,-2.3963191200000002,-0.24182043600000003
ecoli_00757,-0.5597479363,0.420678743,-2.01107063,-0.382560585
ecoli_00758,0.4173224686,0.387503033,-2.362275261,-0.59814413
ecoli_00759,-0.35214635800000005,0.515541103,-1.559830502,-0.20644728
ecoli_00760,-0.357873106,0.419079603,1.563248242,-0.225537742
ecoli_00761,-1.4258841084,0.113228532,-1.293315583,-0.213715376
ecoli_00762,-1.0756788389,0.145492598,-1.160517994,-0.391854923
ecoli_00763,-1.7073629624,0.057324061,-1.907754527,-0.455705338
ecoli_00764,-0.9221314112000001,0.051602317,-1.7477447810000002,-0.26483042900000003
ecoli_00765,-0.9110732118,0.047017895000000004,-1.417112733,-0.32474874400000003
ecoli_00766,-1.2598946967,0.07806117700000001,-1.9385186330000002,-0.323753891
ecoli_00767,7.3969609489,0.554945433,-1.9112451799999999,0.45524100700000003
ecoli_00768,5.9034939929,0.648474443,-1.029558428,0.295352891
ecoli_00769,0.5740156008,0.5753141230000001,-1.549522644,0.077289012
ecoli_00770,0.2149613531,0.5862271530000001,-1.938427998,-0.066189832
ecoli_00771,3.3654644074,0.693161793,-1.986227236,0.012545415
ecoli_00772,3.2350162554,0.48257620300000004,-1.755744059,0.030603799999999997
ecoli_00773,-0.5518656080000001,0.44486670300000003,-1.6295124790000002,-0.021471429
ecoli_00774,-0.010324858400000001,0.424267453,-1.591203162,-0.068278267
ecoli_00775,0.8744346,0.227203863,-1.136032118,-0.046620325000000004
