,A,CsgD,RpoS,CpxR,FliZ,BtsR
adnB__delydhB_adn__2,-2.7482238737158364,-0.3212723650000013,0.6125115220000001,-0.5732517270000006,-1.1939817865,0.14762948449999946
ytf2__wt_glc__1,-2.3373547675050115,1.0425467779999993,1.3332109919999997,-0.1656981540000002,0.19314944349999985,0.1721272264999998
ytf2__wt_glc__2,-2.332343207929229,0.7837643780000008,1.2802751820000005,-0.12609281100000036,0.4733218835000002,0.2261481724999994
ytf2__ybcM_glc__1,-3.157703776984913,-0.2649766230000008,1.7565638220000004,-0.07755298400000044,-0.047025783500000085,-0.3877529175000003
ytf2__ybcM_glc__2,-2.787692143098391,-0.4344728270000005,1.7895618819999992,0.04657955100000066,-0.32200521949999983,-0.6263563285000009
ytf2__ydhB_glc__1,-1.4805232126863188,0.8228674639999998,1.7383771919999995,-0.17791384100000052,0.18171663949999986,-0.41882121750000056
ytf2__ydhB_glc__2,-2.17099986690111,0.4655934779999997,1.6562779719999998,-0.12174398500000015,0.07131881350000002,-0.6316725075000003
ytf2__yfeC_glc__1,-2.448428529413086,1.0465494929999997,1.6077512919999997,-0.16168137200000032,0.028615099500000074,-0.6365914315000021
ytf2__yfeC_glc__2,-2.653583036404564,1.0012211519999994,1.6530608620000002,-0.14631524600000034,-0.17907556450000015,-0.6213197205000007
ytf2__yciT_glc__1,-2.695191554390476,0.6903900909999994,1.281409302,-0.13640398100000173,-0.25242574549999963,0.1622189384999988
ytf2__yciT_glc__2,-2.461362215826618,0.8990151590000002,1.2810683120000004,-0.16270835999999989,-0.14054918449999976,0.21385967749999946
ytf2__ydiZ_glc__1,-2.8978078409907457,-0.269476645000001,1.0339006019999992,-0.30059193700000103,-0.1827567215000001,0.2576617814999995
ytf2__ydiZ_glc__2,-2.7892995436369628,-0.15328459100000116,1.0135920919999997,-0.3475449379999995,-0.42133937749999983,0.1918900284999996
ytf2__ynfL_glc__1,-2.5525627422253363,0.7991716899999997,1.5426357819999996,-0.02739688600000001,0.5065483854999999,0.2893279224999992
ytf2__ynfL_glc__2,-2.551799417526545,0.9461921979999994,1.5525323619999989,-0.0324771410000011,0.08994845050000011,0.2716083034999999
ytf3__wt_glc2__1,-2.225205469339631,0.6044602730000008,1.4151565020000003,-0.0558162160000002,0.25053646649999983,0.11994968549999994
ytf3__wt_glc2__2,-2.291246287484599,0.543019919999999,1.353187801999999,0.06386984899999959,0.046651271500000036,0.22379657849999912
ytf3__wt_pH7_lactate__1,-1.5153390777474511,-0.12977970200000044,1.4987172619999996,0.20764949199999985,-0.10161940749999987,0.14321167949999936
ytf3__wt_pH7_lactate__2,-1.7073042692055256,-0.04865111800000044,1.5601916419999995,0.07324340699999965,-0.12325822549999987,0.08993423749999963
ytf3__wt_pH55_lactate__1,-1.6133438279274293,1.3732355309999982,1.5214776820000004,-0.02808332700000093,-0.1515281074999999,0.002615456499999169
ytf3__wt_pH55_lactate__2,-1.748467235215546,1.235958436999999,1.6003266620000005,0.05224965600000076,0.30126338350000026,0.3003739044999998
ytf3__wt_pH55_HCl__1,-2.023058264015756,1.318546494999998,1.514438651999999,0.08018574799999989,0.06918700850000015,0.19549745249999967
ytf3__wt_pH55_HCl__2,-1.8752994306480308,1.4431363509999982,1.4329907019999997,-0.042223852999999416,0.19329178550000006,0.15728126149999966
ytf3__dyieP_pH7__1,-2.0645570424381874,-0.2061879659999999,1.3707091919999996,0.01997884799999916,0.04112254549999994,0.09650283249999968
ytf3__dyieP_pH7__2,-1.8223690401788772,-0.38225664700000017,1.3007693519999997,0.06154537900000001,0.04964081050000013,0.2388305794999992
ytf3__dyieP_pH55__1,-1.8939456892820183,-0.8604577300000003,1.3132433520000006,0.10182000000000002,-0.1967469024999997,0.2721169605
ytf3__dyieP_pH55__2,-1.2225176535513365,-1.0417358390000009,1.4402016619999998,0.26849150700000024,-0.4813328394999998,0.5351181714999997
minicoli__aldA_f1c2__1,2.0491202091874228,-6.009046678000001,0.7688311096778992,0.6672339728582735,-3.0662954585000004,-4.8343927655000005
minicoli__aldA_minE__1,1.7093788872250195,-6.009046678000001,0.7483718890554911,0.1943346044632417,-3.0662954585000004,-4.8343927655000005
minicoli__mg1655_glc__1,-1.1880459356187278,-1.6471758050396543,-0.3227251143518082,-0.9498255416371872,4.641390477198601,0.4958997548336858
minicoli__mg1655_glc__2,-0.6694888080345536,-1.8023199495523377,-0.2963984367424679,-0.8354283223952965,4.710679300873879,0.4521481268545724
minicoli__minE_cyt__1,1.9264677117842672,-6.009046678000001,1.4455381397399378,-0.3730502324607494,-2.482497170830732,-4.8343927655000005
minicoli__minE_cyt__2,1.8686054783158876,-6.009046678000001,1.0731992692747203,-0.4263593139334976,-3.0662954585000004,-4.8343927655000005
minicoli__minE_fruc__1,1.239574844105532,-6.009046678000001,1.4527535388752977,-0.14549374635762113,-3.0662954585000004,-4.8343927655000005
minicoli__minE_fruc__2,1.3332329830253442,-6.009046678000001,1.4423836801743397,-0.3123729198819332,-3.0662954585000004,-4.8343927655000005
minicoli__minE_glc__1,1.412123662043935,-6.009046678000001,1.1216125711717595,-0.4137921835300773,-3.0662954585000004,-4.8343927655000005
minicoli__minE_glc__2,1.155115194174678,-6.009046678000001,1.1419895751547564,-0.3652917270613747,-3.0662954585000004,-4.8343927655000005
minicoli__minE_glyc__1,2.083557338247462,-6.009046678000001,2.546209385730039,0.2539347893228783,-3.0662954585000004,-4.8343927655000005
minicoli__minE_glyc__2,2.1920493185861862,-6.009046678000001,2.8689304753646034,0.3409599966866921,-3.0662954585000004,-4.8343927655000005
minicoli__minE_Fe_starve__1,1.8218270475476055,-6.009046678000001,1.0841167551667166,-0.13151892034017987,-3.0662954585000004,-4.8343927655000005
minicoli__minE_Fe_starve__2,2.004942982468571,-6.009046678000001,1.1298283206668458,-0.1799151118363982,-3.0662954585000004,-4.8343927655000005
minicoli__minE_LB__1,1.364393373487961,-6.009046678000001,-0.20407967978364994,-0.7806898872463881,-3.0662954585000004,-4.8343927655000005
minicoli__minE_LB__2,1.1480574266336243,-6.009046678000001,-0.4281662033338449,-0.6027498118073407,-3.0662954585000004,-4.8343927655000005
minicoli__minE_N_starve__1,2.419174995329872,-6.009046678000001,1.7391201935892244,0.14732975306704787,-2.567761085935558,-4.8343927655000005
minicoli__minE_N_starve__2,1.842444812324209,-6.009046678000001,1.7793586345873016,0.028988845289847017,-3.0662954585000004,-4.8343927655000005
minicoli__minE_osm__1,3.9574404830047816,-6.009046678000001,2.2612312305545714,-0.20795997290441906,-1.4906538309211046,-4.8343927655000005
minicoli__minE_osm__2,3.6215091332692255,-6.009046678000001,2.3386456436416143,-0.07088281228867999,-3.0662954585000004,-4.8343927655000005
minicoli__minE_ph5__1,2.339087355335318,-6.009046678000001,1.884152701106245,-0.11175910174420167,-3.0662954585000004,-4.8343927655000005
minicoli__minE_ph5__2,2.4179255833948727,-6.009046678000001,1.9680507416540536,-0.15789695314782648,-3.0662954585000004,-4.8343927655000005
minicoli__minE-pyr__1,2.558951299570258,-5.774414458115285,2.931808820724409,-0.0282515292756802,-2.2763719747351696,-4.8343927655000005
minicoli__minE-pyr__2,2.3426383657428427,-6.009046678000001,2.8972282210097404,0.4478681346276741,-3.0662954585000004,-4.8343927655000005
minicoli__minE_sorb__1,1.5490931812716529,-6.009046678000001,1.6773541227665802,-0.5485918126180627,-3.0662954585000004,-4.8343927655000005
minicoli__minE_sorb__2,1.6701252732438223,-6.009046678000001,1.7518142709873885,-0.6600397778411526,-3.0662954585000004,-4.8343927655000005
minicoli__minE_urid__1,1.83918624248804,-6.009046678000001,1.5703155981964176,-0.4927387034299544,-3.0662954585000004,-4.8343927655000005
minicoli__minE_urid__2,2.0245084828905413,-6.009046678000001,1.6154266407361284,-0.5930897761411087,-3.0662954585000004,-4.644698689665443
minicoli__W3110_cyt__1,-1.7402341561293333,-3.542085158174914,0.12325819946760852,-1.4869948284249601,6.984958474152357,0.7830677067322309
minicoli__W3110_cyt__2,-2.1105846440286604,-3.2921487623067764,0.0059711742870032225,-1.4050198969400505,6.778763730032178,0.7749682493657746
minicoli__W3110_glc__1,-0.4106131855284319,-0.981076863336514,0.2700132570264753,-1.3620073853888457,6.774160840484576,0.5577675722277622
minicoli__W3110_glc__2,-0.9263122709715408,-2.7549387986776943,-0.5812186602736737,-1.4337459152593723,6.8584611953633665,0.5303530471989449
minicoli__W3110_glyc__1,-2.0777190894977844,-0.8365646694749502,0.8090376430280166,-1.1038550246128969,7.08910917959208,0.7657677037273203
minicoli__W3110_glyc__2,-2.1121172766326204,-1.5453894138558215,0.7910440460921961,-0.8584575967833157,6.930597753243653,0.6964860494886409
minicoli__W3110_Fe_starve__1,-0.9048156933353572,0.3651398208548367,1.6989394492472325,-0.2166999850784581,3.291187152989319,-0.5792134945393439
minicoli__W3110_Fe_starve__2,-1.0483143347973154,0.3112908324187842,1.3963751613322106,-0.5773885920711033,4.5969460272282925,-0.6340239130233973
minicoli__W3110_LB__1,-0.3063301030339506,-3.6612649572060056,-0.9371382301335772,-0.7969519746140898,6.035702360015644,1.512674269320808
minicoli__W3110_LB__2,-0.5295944071062554,-3.6127374980577684,-0.8302557413004763,-0.7869838497129038,6.012710501371815,1.49124192816942
minicoli__W3110_N_starve__1,-1.4093632684170403,-0.7020178792961032,0.3899165046438391,-1.0644809915012914,6.655140594651541,-0.4311799364888573
minicoli__W3110_N_starve__2,-2.2870017288151683,-0.6211922596907469,0.4936849359911442,-0.9721326857998118,6.6778816684201825,-0.5763488438007585
minicoli__W3110_osm__1,-3.163558741097071,-1.848411003398791,0.262185513399519,-0.4972278175482279,6.672472339118077,0.744257841403261
minicoli__W3110_osm__2,-2.339209020098463,-1.739932434900588,0.21488083625218835,-0.7704213629001478,6.516065499965586,0.4900179443670121
minicoli__W3110_ph5__1,-3.188044867138797,-1.8809463335165448,0.2209019410416193,-0.8232756946676787,6.034484853920804,0.20632060811996575
minicoli__W3110_ph5__2,-2.914767008157276,-1.7237227468678888,0.32030156481283,-0.5709991534132985,5.904941478715433,0.3418901415345248
minicoli__W3110_pyr__1,-1.2781853595875474,2.231101184868578e-05,0.7432817959826554,-0.7564492914308047,6.667641227293216,0.9647340209967448
minicoli__W3110_pyr__2,-0.917189635201054,-0.033473660629337765,0.8999659399959103,-0.6114797622222721,6.7356945197874865,0.91944917098754
minicoli__W3110_sorb__1,-0.665809371366888,-2.0055831194044633,0.2079504262772538,-1.6904153791517633,6.486945752575813,0.4283598293439237
minicoli__W3110_sorb__2,-1.1197161217386624,-1.9737654935939049,0.31686818839891195,-1.8186208219809208,6.757224644735207,0.4486553051951976
minicoli__W3110_urid__1,-0.1870867809982099,1.9641734520316727,1.4819174580875174,-1.1347463148892,5.1869933471549245,-0.42198392840959104
minicoli__W3110_urid__2,-0.0279012890657234,1.9179887419203532,1.4275684727315134,-1.0959718478208529,4.891841719037839,-0.19664043969281675
minicoli__W3110_WT_glc__1,-2.86067950254637,-3.539559168119648,0.06349504959406715,-0.8333558858589125,6.620217818060838,0.3436843042960085
minicoli__W3110_WT_glc__2,-2.439655405970387,-2.882330868737411,-0.018571397773699868,-1.04801242749709,6.669144541264684,0.3341742851997678
minicoli__W3110_WT_osm__1,-2.412066939961956,-2.5794454703603207,0.7008213280280398,-0.8275382139519873,6.601561692884218,0.3121886846757631
minicoli__W3110_WT_osm__2,-1.828200761018524,-2.347800035526416,0.6649093091669993,-0.5479832561449474,6.955655445379514,0.2682974323543883
eep__BOP27__1,0.5434612784630816,-1.2083295059095267,0.3785155052329952,-0.4571385945786917,5.8051035817856445,0.2618885862616942
eep__BOP27__2,1.0622723445516045,-0.9502639543381236,0.4468185138055922,-0.3968088099801301,5.8930156015428174,0.25155022133097305
eep__BOP1000__1,-1.3996807608972253,-0.1533745583343169,1.4713367957262875,-0.09051403803706748,2.865424760720588,-0.4069427711390175
eep__BOP1000__2,-1.0774543822137068,-0.4737701757145931,0.989478177813707,-0.18833464421588172,2.9555479242569724,-0.3106369887326652
eep__BOP27_ndh-cydB-appC__1,-1.4252731739028008,1.8539116328289824,2.317421372868964,0.2377948983307689,-0.21191049108539767,0.056393211947758815
eep__BOP27_ndh-cydB-appC__2,-1.920433765479049,0.8692007772808505,2.2978148291494165,0.1887520986986111,-0.34288758697470634,-0.3065033231720369
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.4709933881762982,-1.528687403181897,1.7404413409646615,0.04645101664508111,-0.7063547402125487,0.92265541654636
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.325855348436912,-1.9198318016083489,1.9351072452060036,0.25953911817093633,-0.9340519172806658,0.9929025970589721
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.3730711958764016,1.5298699006861636,2.5253682010992518,1.028792757306519,-0.11336555235203828,0.4509329514801657
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.3242549589839102,1.8369409747045518,2.647597469113588,1.2997420016159893,0.4966508219169605,-0.07935462209567222
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.0035844731962174,-0.129439778765426,2.1382915243849805,0.7729716903252868,-1.1510373298953351,0.5729125111213671
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.2001498039348422,-0.16616752657059752,2.302840250647522,0.6158799703463753,-1.1263383216763192,0.4577685031260437
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.9705738895219005,-0.16276027800412418,1.2291766273749314,0.1915140831070925,-0.4872559479991989,0.4279640887305485
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.749359511298766,0.2695261907168707,1.1154304360841178,0.09773424810794397,-0.9040933738098204,0.5970329907800078
eep__BOP27_nuoB-cydB-appC__1,-0.1819588792258541,-1.4093190245184894,2.6120280480094142,0.5252941615617406,-1.5015282759100388,-0.631521137287292
eep__BOP27_nuoB-cydB-appC__2,-0.8937111953825488,-0.6675508444615676,2.8389862002440442,0.3662780763597908,0.21833228010528405,-0.2438707844938293
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.1736814664570943,-1.0165765840358922,2.5713677903114256,0.4986720447604736,-0.8756706012552421,-0.12590993142214213
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.9725211726870648,-1.0948942712897691,2.629641368887663,0.6129511631164952,-0.949322768175782,-0.1438465670763307
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.6617424891805084,-0.2312808249044647,2.8441061490184403,0.3851744339829235,-0.7196786925073906,0.8890048540386539
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.6235763539765506,-0.3217474590518643,2.7650993114923565,0.4208131615829398,-1.1306769033826158,1.21825203390104
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-1.407668817338438,0.15867824319877144,2.7681233846049533,0.18479802408518609,-0.4798319582250441,1.6825627390054958
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-1.2496295147233405,0.3528058168914958,2.696933587596904,0.3134560913180042,-0.06499721711284501,1.521983238450327
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.0428596641669941,0.5734401844380619,3.139938211880993,0.1965138292115185,0.22432414619189836,1.808868758327252
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-0.510121461205301,0.5950400286636208,3.0489188019087496,0.3798489686590809,0.29281451198978115,1.7861296932468582
eep__BOP27_ndh-cyoB__1,-1.6268175522386068,0.7881066765793072,0.4713222993156485,-0.2276951110351586,3.909319246987194,0.1987514559334569
eep__BOP27_ndh-cyoB__2,-1.0523324794865567,0.7568893529340395,0.6414976083950954,-0.19474527781236528,3.7705150209196328,0.07043108901586237
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.1490501175586363,-1.4317188646595511,1.3064189212051218,0.01315365589511508,4.768549632935874,1.4751330821666873
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.7069460236640989,-1.4630061769639928,1.4710138735412404,0.2448869186390201,4.587272411617673,1.2702644536651428
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-0.5490746645194913,1.5787242593567619,1.9440938880222396,0.30103869751923185,4.433725320835825,1.4969975662409274
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-0.5875533174278236,1.2467693445789907,1.9537762827496543,0.33893953873707083,3.9322186161854624,1.96847422132716
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.725154685910113,-1.0032361633936402,1.8482258720267242,0.5793043203224233,4.994223985810879,1.4249694401599866
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-0.1419357394115086,-0.10721686078737848,2.161721485284525,0.4690811272268842,4.586889718365875,1.5155665825508509
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,1.6498065376679958,-1.802717230974096,2.088803788076463,0.4506619574890252,5.024076466951049,1.5236932264234362
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,1.0355437476673428,-1.7324686087371504,2.0948225168571035,0.37180382669540535,4.855483653629934,1.8221554911267743
eep__BOP27_nuoB-cyoB__1,-0.6427732618803694,0.29491998727644386,0.06446336749440462,-0.2334078907966877,5.316890775463269,0.19740176544765475
eep__BOP27_nuoB-cyoB__2,-0.8112852196618998,0.7421772599325518,0.32339708438465564,-0.17905581790816605,4.973440184663741,-0.031211559010039025
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.3337534948505361,-0.4669068590223322,2.185858189263829,0.9526654406383912,3.7666546938521948,0.12461426191950142
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.4329441525932238,-1.0743863447050002,2.0285166076762007,0.9941802700457956,3.3274891815729686,0.3215554020266831
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.2341690812671289,-1.5622232427627791,1.7344872690172206,0.8849904116272267,4.820113260722101,0.5437167403035179
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.1115831455236173,-1.002737277512974,1.9433374502320573,1.021497349829552,4.099417043275893,0.9204811159087374
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.7505155695145629,-1.5372841312979697,1.649611684883595,0.8364562839279799,3.959096480588526,1.2069325642400672
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,0.4808202555409756,-1.0843915326162294,1.5503142048203349,0.6026017810272073,4.056978253299222,1.258341657189442
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.9523487246805472,-1.7553303386958508,1.727164699102751,0.9014770661807764,3.070695175669368,1.3740485878691375
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.3195971141908862,-1.8439529106974837,1.6671703330956458,0.7211188531803554,2.494680080340069,1.4235577886064419
eep__BOP27_ndh-cydB__1,-2.6409577300382745,1.6528744674955425,0.7279547550972261,-0.26945755080687217,0.7844286442708639,-0.2707898399025357
eep__BOP27_ndh-cydB__2,-1.878411685958646,1.208048206133758,0.7631658944745716,0.0016214709012665196,0.3878133913660777,-0.1802190360706719
eep__BOP27_nuoB-cydB__1,-0.5666607914986571,2.0893746018014188,1.2756696004360926,-0.057906630935715235,1.3365479662777506,-0.4955972627139831
eep__BOP27_nuoB-cydB__2,-0.9028072427929226,1.9601687088938569,1.3052449489533036,-0.03143876099196419,0.5129953623853973,-0.3302261992631683
DDB2__PD-005_BW25113_Batch_6h__1,1.844116213281026,-0.4886142074950843,1.1857462433990893,-0.034824896480628816,2.6873385169006467,-0.7524209758945455
DDB2__PD-005_BW25113_Batch_6h__2,1.6983487175822234,-0.4696971632446312,1.1333922684479898,-0.0856237377004323,2.5383692873982358,-0.7497526227174651
DDB2__PD-003_BW25113_Batch_9h__1,1.060931493937864,-0.883390291781307,1.099372092479328,-0.1512685728750185,2.8256663286048616,-0.7893581055573051
DDB2__PD-003_BW25113_Batch_9h__2,1.4880699047939832,-0.3443222877501322,0.9390896503562658,0.289332656798722,3.212405973919938,-0.2111229037368334
DDB2__PD-003_BW25113_Fed-batch_6h__1,10.018996318993104,3.659993793802059,2.0819111638148198,0.025048230339312028,1.993895592706583,0.0019735455665523816
DDB2__PD-003_BW25113_Fed-batch_6h__2,10.483848329122374,3.521832138892135,2.155536098848927,0.11454224828791125,2.4288868573954856,-0.3349823123823583
DDB2__PD-005_BW25113_Fed-batch_6h__1,8.48258619967842,2.6250053259356956,2.2089944118804112,-0.30018451620622777,0.9225104728691216,-0.26087407967709897
DDB2__PD-005_BW25113_Fed-batch_6h__2,8.661147764072721,2.5678629335158263,2.338532091049068,-0.10639771289112863,1.4449410866698278,-0.32776166667564155
DDB2__PD-005_BW25113_Fed-batch_6h__3,10.050196986047087,3.4035380976424245,2.12824113720454,0.2047582858057453,1.7430730700185588,0.04208309946311672
DDB2__PD-005_BW25113_Fed-batch_15h__1,14.085208401319264,2.7897715449915967,2.3785215299797446,-0.11165994054002226,1.8609856193982808,0.15297234127479076
DDB2__PD-005_BW25113_Fed-batch_15h__2,14.0273965805459,2.863781589046523,2.3328594444979487,0.0042622875900697466,1.5107309240995166,0.38130772971925975
DDB2__PD-003_BW25113_Fed-batch_21h__1,13.379520985561731,2.811605537704814,2.4193768749679805,-0.09635206483946136,2.4575860728386556,0.6831554562207192
DDB2__PD-003_BW25113_Fed-batch_21h__2,13.270169240719492,2.9537405996793336,2.230834590090227,0.1106062267827177,2.2927053932334074,0.8486471754074234
DDB2__PD-004_del-basS_Batch_6h__1,-0.506625239144986,-1.3130336353739835,1.1788390388339014,-0.04784423288251816,3.6530910598685074,-0.3038859768362725
DDB2__PD-004_del-basS_Batch_6h__2,-0.4775291693916826,-1.3707410592080391,1.158464906520459,-0.019948233771724944,3.3669130622613075,-0.5335416596249924
DDB2__PD-004_del-basS_Fed-batch_6h__1,4.842792401267099,2.1424415580849505,2.0569406429957957,0.10389999019754548,1.776423074357666,0.29835129911173563
DDB2__PD-004_del-basS_Fed-batch_6h__2,5.961000687185986,2.1851895053145634,2.126960825052356,0.4970727031061024,1.715520417009376,0.8168271042324626
DDB2__PD-004_del-basS_Fed-batch_15h__1,4.476643700010739,-0.07790364327199306,2.071667089785782,0.22428658275932634,2.5290535947267605,0.7037014470257379
DDB2__PD-004_del-basS_Fed-batch_15h__2,3.272441694207514,0.1242017150287218,2.1677248116381107,0.42113219639364985,2.477259805784474,0.9067561912093643
DDB2__PD-004_del-kdpE_Batch_6h__1,1.5934741702405089,-0.6324350412106039,1.2103773361834025,-0.09317503064410282,5.490994486039378,-0.6041348285103858
DDB2__PD-004_del-kdpE_Batch_6h__2,1.4091835848974892,-0.5473378187178843,1.2374754989534562,-0.15507441510121645,5.455411320491186,-0.6067936830256802
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,12.15427438826186,3.9771308103547596,2.156461938143704,-0.20814898729003065,1.7718435901199907,-0.031278351276178284
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,9.066980999314612,3.7011590394448657,2.0937534242666143,-0.16513152362407355,1.3372602444550583,-0.0555284534691074
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,14.088850781718088,3.1362113608377062,2.0026744419723617,-0.13536467854317102,2.668378605038531,0.6517134779951705
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,14.643796142211258,3.124341488053576,2.24026799430173,0.05954471365415515,2.8178869285140946,0.554447525264032
DDB2__PD-005_del-phoB_Batch_6h__1,-2.6584863013741487,-1.1236421819052185,1.2283335574245964,-0.1612133827554656,1.0243188507326906,-0.8567280056235074
DDB2__PD-005_del-phoB_Batch_6h__2,-1.1875655884500416,-1.1126299633228722,1.2893682396435295,-0.29387784114340665,1.3510233688470326,-0.8733448239879191
DDB2__PD-005_del-phoB_Batch_6h__3,1.6852577807448563,-0.4401318924870443,1.049127395368444,-0.056501574974692666,2.0574997475799317,-0.2485741627230205
DDB2__PD-003_del-phoB_Batch_9h__1,0.8680296756846291,-0.7449851440352173,0.6838257918683635,-0.19602859488305316,2.1101176059464697,-0.5598178001474423
DDB2__PD-003_del-phoB_Batch_9h__2,-0.68367716758966,-1.2358460491469678,0.7296881903352563,0.061232401394807574,2.2958885032698597,0.062011501346597164
DDB2__PD-003_del-phoB_Fed-batch_6h__1,9.840473153622687,3.679901549999784,2.026828809300428,0.34111935985537833,1.3601416704615303,0.4530664382365064
DDB2__PD-003_del-phoB_Fed-batch_6h__2,10.146760049832764,3.776241307132043,2.138215827353436,-0.006007818390548536,1.9464445200623803,0.2636781812740283
DDB2__PD-005_del-phoB_Fed-batch_6h__1,9.914750629244176,2.5760957708415493,2.5585986488338754,-0.10003607999752796,1.1368695792789314,0.17287538484617926
DDB2__PD-005_del-phoB_Fed-batch_6h__2,11.311954937129594,3.701183556147216,2.1591140093624634,0.20492708206781352,1.467206530112965,0.2894204323459899
DDB2__PD-005_del-phoB_Fed-batch_15h__1,13.294240065032657,2.524950992093133,2.3587947245007097,-0.19499684882047408,1.5706906803605032,0.243951802313938
DDB2__PD-005_del-phoB_Fed-batch_15h__2,13.448171321818808,2.4042857980221117,2.446731491740211,-0.20587912668784725,1.2450634668385607,0.6735730842936292
DDB2__PD-003_del-phoB_Fed-batch_21h__1,13.393017823425923,2.7166377282338185,2.228090991969159,-0.07500333943934656,1.4263384106778831,0.8110531245279731
DDB2__PD-003_del-phoB_Fed-batch_21h__2,12.370887590859835,2.803836457740079,2.2319069674927885,-0.16277393148390562,1.7175980489868694,0.4879432447715466
DDB2__PD-004_del-qseB_Batch_6h__1,2.0151966393764478,-0.3817539078791681,1.3734503562619322,-0.16972146897243778,3.1988456846491347,-0.5371461119053533
DDB2__PD-004_del-qseB_Fed-batch_6h__1,7.2966663656505855,3.976302789127212,2.1231285793141232,0.2973154481731193,1.867270660222012,-0.4538197912002913
DDB2__PD-004_del-qseB_Fed-batch_6h__2,5.421289148844993,3.9545612061173485,2.137606036323751,0.26024663979968743,1.7298337566532034,-0.5157790430826523
DDB2__PD-004_del-qseB_Fed-batch_15h__1,14.588697487295974,3.333968162527885,1.9636231830695736,-0.02200798909158941,1.3688399594889882,0.5725845900182582
DDB2__PD-004_del-qseB_Fed-batch_15h__2,14.558642441300742,2.881335875265357,2.2084547742833043,0.017397168901121418,0.6705345727074392,0.25692974991551765
DDB2__PD-004_del-qseC_Batch_6h__1,1.1207309982266676,-0.5785270083552341,1.3503318173190806,-0.17027695061858414,1.7717148537346512,-0.7526268328480406
DDB2__PD-004_del-qseC_Batch_6h__2,0.9649718128016544,-0.6624933496659215,1.3510645570398123,-0.3625958801385973,1.7590268428227622,-1.030078243460367
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.205747747588514,3.0871768889048266,2.038442346495682,0.13212862105663706,1.6423888012058088,-0.6473302211524361
DDB2__PD-004_del-qseC_Fed-batch_6h__2,7.874509634290383,2.9094476873911983,2.403975530810856,-0.05950412677799655,0.9242178088338152,-0.3762601392039233
DDB2__PD-004_del-qseC_Fed-batch_15h__1,13.283624651662372,3.187914471841088,2.00620879873315,-0.04760501139709916,0.91046948863516,0.4613131950627452
DDB2__PD-004_del-qseC_Fed-batch_15h__2,13.698152836373222,3.0281211514727016,2.2472344628291445,0.17596457642162022,0.5004237761535784,0.009880614260185716
DDB2__PD-005_del-qseF_Batch_6h__1,0.3126614035515994,-0.3556676182371881,1.2084570098198473,-0.06280402164926358,2.738636173756796,-0.456378478079329
DDB2__PD-005_del-qseF_Batch_6h__2,0.8807232988902229,-0.7826287716877722,1.445530740856551,-0.11516412493960893,2.1033098774716072,-0.4581423830845157
DDB2__PD-003_del-qseF_Batch_6h__1,0.934496726177717,-0.07713170148649784,1.2186360057499996,0.3444446782349857,3.032810747957992,0.0017926413007849362
