,A,PspF,RpoN,ihfB
ros_tale__1_3_750pq__1,7.309278203834892,-0.05854836000000053,0.4538583304999992,-0.5423704530000002
ros_tale__1_3_750pq__2,6.093194451877499,-0.4970437910000003,0.356907323499998,-0.4106519150000008
ros_tale__1_4_0pq__1,7.26162207145703,0.2555488329999997,-0.149815321500002,0.7322895249999988
ros_tale__1_4_0pq__2,5.723307353380956,0.08861842299999978,-0.18374484550000147,0.4307701549999994
ros_tale__1_4_250pq__1,5.158046139360291,0.11494767399999972,-0.0036341635000010095,0.39407791499999867
ros_tale__1_4_250pq__2,5.125436261548932,0.14359700099999986,0.16582839049999976,-0.033236975000001216
ros_tale__1_4_750pq__1,5.524103427007596,0.08688636399999973,0.020543328499998736,-0.0832875650000009
ros_tale__1_4_750pq__2,7.162159904349752,0.07459407799999962,0.21667420849999885,-0.4445194470000011
ros_tale__1_4_750pq__3,2.339064380451712,0.1972893469999999,0.011228089499999427,0.36094371499999933
ros_tale__1_4_750pq__4,3.664219915049423,0.19432359199999996,-0.3640552485000006,-0.0008650550000002255
ros_tale__2_mid_250pq__1,5.602635577148472,0.4919787929999994,-0.08914684050000155,0.5566811749999996
ros_tale__2_mid_250pq__2,5.852808209455756,-0.0900818189999999,-0.2798599834999997,0.044054444999998665
ros_tale__2_0_0pq__1,3.278364315534866,0.20512408799999984,0.15788087049999966,0.15041881499999832
ros_tale__2_0_0pq__2,3.03314641806196,0.5814065499999996,0.10576513449999858,0.2961731849999989
ros_tale__2_0_250pq__1,1.3964126882293406,-0.20463661800000035,-0.02643839849999985,-0.5350269250000004
ros_tale__2_0_250pq__2,2.044443042679807,0.07279951299999965,-0.05465272250000197,-0.4748101150000004
ros_tale__2_0_750pq__1,4.395689469139228,-0.1444703650000001,0.5829297554999986,0.6769577349999985
ros_tale__2_0_750pq__2,5.428706619623527,-0.3069409160000003,0.5613484904999986,0.7600181149999994
ros_tale__2_1_0pq__1,2.804079572161465,-0.13041142600000022,-0.03943915750000215,-0.8659966050000012
ros_tale__2_1_0pq__2,2.496179074210965,-0.14434948300000006,0.13776600549999962,-0.9510845130000014
ros_tale__2_1_250pq__1,1.51635863422953,0.354433405,0.6510062554999987,-0.8926500670000017
ros_tale__2_1_250pq__2,1.0214214814363398,-0.11123826200000053,0.3599432514999989,-0.6502119170000018
ros_tale__2_1_750pq__1,0.7986679061375553,0.1398755249999999,0.4836252524999978,-0.4490783360000013
ros_tale__2_1_750pq__2,2.1106596225200653,0.15443756799999964,0.3568816364999989,-0.7560188510000003
ros_tale__2_1_750pq__3,1.9035742493481145,-0.115808747,0.5070291984999981,-0.9738206110000008
ros_tale__2_2_0pq__1,3.964181403680404,-0.6405399820000004,-0.0012772825000020305,-0.8101516240000013
ros_tale__2_2_0pq__2,3.6595331481264335,-0.1595253750000003,0.5333985944999995,-0.8215792280000009
ros_tale__2_2_250pq__1,2.6024631798861826,-1.1727815650000002,0.437522582499998,-0.6815045200000007
ros_tale__2_2_250pq__2,3.7885893463494096,-0.5221596370000001,0.6292353134999988,-1.0306508920000006
ros_tale__2_2_750pq__1,3.454052029193277,-0.4392873850000005,0.6935646274999989,-0.9141063800000016
ros_tale__2_2_750pq__2,2.8416839545019856,-0.9016425250000002,0.7096221444999989,-0.3966197850000004
ros_tale__2_3_0pq__1,5.887759760066607,0.03460749899999982,0.5490633514999992,-1.1432706060000015
ros_tale__2_3_0pq__2,7.0403434740426105,0.1604781329999998,0.3827037824999984,-0.5396704520000011
ros_tale__2_3_250pq__1,7.128754191856792,0.12144374099999933,0.5317026174999988,-0.4605642280000009
ros_tale__2_3_250pq__2,6.245735501135214,-0.16292519100000025,0.32177281749999764,-1.3851055860000017
ros_tale__2_3_750pq__1,6.87612609401557,0.05495433900000002,1.0387586394999992,-0.6647747530000014
ros_tale__2_3_750pq__2,6.910126205839295,0.03921894899999945,0.7807106994999984,-0.6939882440000016
ros_tale__3_0_0pq__1,5.836224933386211,-0.05003694699999883,0.003290138499998818,-0.8597776440000011
ros_tale__3_0_0pq__2,5.2549067063637205,0.05634350299999991,0.04103666550000007,-0.8969574320000007
ros_tale__3_0_250pq__1,4.0963538477042265,-0.13435433099999994,0.9526409744999996,-0.7157152090000007
ros_tale__3_0_250pq__2,4.169171287638244,0.08807964399999957,1.0586750144999986,-0.8278185830000009
ros_tale__3_0_750pq__1,5.90922050990504,0.2749444299999997,0.8617293014999987,1.0848845849999993
ros_tale__3_0_750pq__2,6.790225290473822,0.6546275319999992,0.6138417665000002,1.1105349249999996
ros_tale__3_1_0pq__1,5.207021045939431,-0.6631173150000005,0.3111515254999997,-1.2394694250000011
ros_tale__3_1_0pq__2,4.429665300705116,-0.5867898990000002,-0.1095378275000023,-0.9061142330000004
ros_tale__3_1_250pq__1,3.725265889733339,-0.8423081219999999,0.2006035734999987,-0.664380941000001
ros_tale__3_1_250pq__2,4.6910275739054645,-0.9883387710000004,0.20446261349999872,-0.7515438030000006
ros_tale__3_1_750pq__1,3.117619096942972,-0.21117208200000004,0.7214413064999992,-0.5822830690000007
ros_tale__3_1_750pq__2,3.4469819741595766,-0.8981185910000002,0.4750900244999983,-0.6685993090000011
ros_tale__3_2_0pq__1,6.904430849118919,-0.07846159200000002,-0.5664110875000024,0.6099334249999995
ros_tale__3_2_0pq__2,7.782787708236201,-0.3071811770000004,-0.5829658875000012,0.5490627649999986
ros_tale__3_2_0pq__3,8.087213374517756,-0.22073289199999999,-0.4466793015000024,0.2003355649999996
ros_tale__3_2_0pq__4,8.197760697517936,-0.5071432140000005,-0.4972754544999996,0.21333680499999907
ros_tale__3_2_250pq__1,6.702035852394984,-1.0860256390000005,0.17192682049999952,-0.1016371550000006
ros_tale__3_2_250pq__2,6.11096796605754,-1.2382129290000008,-0.28744078150000085,-0.4974436600000018
ros_tale__3_2_750pq__1,5.5763378533971455,-0.6553832590000002,-0.11913751050000165,-1.2498803800000005
ros_tale__3_2_750pq__2,4.783635762269441,-1.4078872610000004,-0.6057514295000006,-1.0981923300000016
ros_tale__3_3_0pq__1,3.3779201361933167,0.5398601510000001,-0.16750983550000065,-0.10574536500000063
ros_tale__3_3_0pq__2,2.9890653171026176,0.7067713909999993,-0.1861682405000007,-0.10138283500000078
ros_tale__3_3_0pq__3,3.4409987197973653,0.5016493209999995,-0.10884733950000047,-0.14054390500000125
ros_tale__3_3_0pq__4,2.8823992762428468,0.6496963289999993,-0.1782246505000007,-0.15111671500000054
ros_tale__3_3_250pq__1,6.467958932823454,-0.6158846090000005,0.25389542249999764,-0.2845421150000007
ros_tale__3_3_250pq__2,6.116998607660603,-0.6337692020000003,0.3837116364999993,-0.2187099750000012
ros_tale__3_3_750pq__1,6.994905851519404,-0.8094681550000002,0.2843778504999985,0.05928978499999892
ros_tale__3_3_750pq__2,6.981462731673615,-0.6246951430000003,0.3035489374999987,0.08908384499999933
ros_tale__3_4_0pq__1,8.690487877067195,-1.1494169010000004,0.1608315214999987,-0.5184502370000015
ros_tale__3_4_0pq__2,9.256554175217389,-1.3370872820000002,0.07633420449999839,-0.4754345670000006
ros_tale__3_4_250pq__1,9.325703464456542,-1.0733173320000002,0.3966464374999994,-0.8697443310000015
ros_tale__3_4_250pq__2,9.321908042275757,-1.0116664460000004,0.5321519474999992,-1.050985093000001
ros_tale__3_4_750pq__1,8.644703615453343,-1.1254873230000002,0.4522509105000001,-0.7252045100000011
ros_tale__3_4_750pq__2,9.038207149021805,-1.1562758860000004,0.29810119249999895,-0.7641835720000003
pcoli__atASMT_325G__1,4.642339532052417,0.3582605359999995,-0.3027139525000013,0.2294886849999997
pcoli__atASMT_325G__2,4.165365953772318,0.40277791199999946,-0.2294121175000008,0.2382061749999984
pcoli__bpTDC__1,3.288956603964581,0.5326594999999994,-0.6752084325000016,0.5143308249999983
pcoli__bpTDC__2,3.338436934455381,0.4195523830000001,-0.7001562895000006,0.3707379249999985
pcoli__BRCA__1,4.516508453969011,0.5056109909999993,-0.6758072755000013,0.08331476499999901
pcoli__BRCA__2,4.307658016984692,0.22269822599999944,-0.6667562165000014,0.06908284499999873
pcoli__BRCActrl__1,2.1987935426508227,0.7886205809999991,-0.22445492850000012,0.1894734949999997
pcoli__BRCActrl__2,1.817170734907254,0.885203785999999,-0.2303831635000009,0.13358924499999958
pcoli__BRCAswap__1,4.292446308503093,0.15608391699999924,-0.4698841735000015,0.9174961749999984
pcoli__BRCAswap__2,4.177367882643678,0.3000699989999997,-0.34259508050000065,1.0355499849999994
pcoli__btAANAT__1,3.3370111284099755,0.16466811699999973,-0.3460908195000014,0.5520848149999988
pcoli__btAANAT__2,3.6213171883244777,0.27749696899999954,-0.2931544395000003,0.5551159849999987
pcoli__btASMT__1,3.0959643063691424,0.16341217799999974,-0.4103532495000009,0.6867043349999982
pcoli__btASMT__2,3.4412829842049013,0.1956415809999994,-0.4097902645000007,0.7940552549999982
pcoli__CC1__1,4.321580125500744,0.07060589299999975,-0.010625480500001672,1.1382838349999993
pcoli__CC1__2,4.096890896366353,0.1150458969999999,0.10269440449999934,1.028434794999999
pcoli__ccCOMT__1,4.069622024693311,0.2826159609999994,-0.3790837845000006,0.4107827149999999
pcoli__ccCOMT__2,3.96177536736826,0.3003493930000003,-0.3653819715000024,0.35958486499999864
pcoli__ckDDC__1,3.904924098105375,0.2936622989999993,-0.039029808500000485,1.0989126649999983
pcoli__ckDDC__2,3.401874625886445,0.35424879799999953,-0.07084712450000019,0.8824161149999998
pcoli__CNTF_belt__1,4.119413019609794,0.4411741649999996,-0.1678207175000015,0.4792530549999992
pcoli__CNTF_belt__2,3.55986022734749,0.4894545639999999,-0.1215239884999999,0.672856444999999
pcoli__cobPNMT__1,4.392929741701041,0.20636289800000007,-0.28345464050000224,0.2845649749999985
pcoli__cobPNMT__2,4.363396398197857,0.051844473000000064,-0.2936915055000018,0.28185787499999826
pcoli__cvPhhB__1,4.18983244707369,0.5586027619999996,-0.15544303450000108,0.2542827749999983
pcoli__cvPhhB__2,4.213552772482324,0.3920442309999999,-0.19092065450000106,0.4859822649999988
pcoli__ggAANAT__1,3.5860757219337644,0.357268951,-0.43812727750000136,0.2609595349999996
pcoli__ggAANAT__2,3.670349422308279,0.2389965389999995,-0.5072351155000012,0.2951621049999993
pcoli__ggTPH__1,3.818024675458656,0.16338379699999986,-0.3236103265000025,0.22412060499999956
pcoli__ggTPH__2,4.126657332003507,0.16088807099999958,-0.31522817750000165,0.1132577649999984
pcoli__hsAANAT__1,4.038756778085545,0.14818111599999906,0.37722753449999935,1.2467476249999994
pcoli__hsAANAT__2,3.9261630744334752,0.14891862999999986,0.4713452044999986,1.2629522249999994
pcoli__hsASMT__1,3.4306810547558206,0.04773756499999937,-0.4991464315000025,0.4648737349999994
pcoli__hsASMT__2,3.0193866223028074,0.1614400939999996,-0.5765470325000024,0.37343606499999815
pcoli__hsPNMT_mb__1,4.126207665637174,0.2022196919999999,-0.22182578050000146,0.2914652749999984
pcoli__hsPNMT_mb__2,4.221725613892314,0.22260734400000004,-0.2626056555000016,0.2760435249999986
pcoli__hsTPH__1,4.62761282483596,0.19083019300000004,-0.5524234145000007,0.06470883499999935
pcoli__hsTPH__2,3.452016261821249,0.19812848899999924,-0.6181498235000014,0.09849440499999852
pcoli__hsTPH_E2K__1,2.8727506496622524,0.6741160800000001,-0.2863432065000016,0.901946924999999
pcoli__hsTPH_E2K__2,2.710105527974063,0.755246509,-0.22348367750000087,0.8548870149999992
pcoli__hsTPH_E2K_N91I_P99C__1,4.273614069387615,0.2084393019999995,-0.5789815825000018,0.2488908549999991
pcoli__hsTPH_E2K_N91I_P99C__2,4.462533622934609,0.06724603699999943,-0.6365236015000013,0.16713879499999962
pcoli__hsTPH_N158trunc__1,2.1746712224590765,0.9858278809999996,-0.3627711165000012,0.30525573499999936
pcoli__hsTPH_N158trunc__2,2.4948064829534,0.9492160519999996,-0.35569791950000074,0.3628533449999996
pcoli__hsTPH_N174trunc__1,4.169299564175147,0.3678736330000003,-0.3680545135000006,0.9229170049999986
pcoli__hsTPH_N174trunc__2,3.276872844526335,0.6142499369999994,-0.2477449405000005,0.6854901049999995
pcoli__hsTPH_Ntermtrunc__1,3.853364106164208,0.9249234669999992,0.18574491449999894,1.0945708049999985
pcoli__hsTPH_Ntermtrunc__2,4.641984632731904,0.5449126829999997,-0.139755656500002,1.3859715649999984
pcoli__hsTPH1__1,3.728087804252093,0.2394900809999996,-0.20500056150000207,0.8930052949999983
pcoli__hsTPH1__2,3.835979402731572,0.17209729599999954,-0.24037411750000184,0.8963619449999989
pcoli__MBP__1,4.906779863275775,0.7610233769999999,-0.562568594500001,0.10761562499999933
pcoli__MBP__2,4.681359216905366,1.207229259,-0.2058761545000003,0.8126329749999996
pcoli__msCOMT__1,3.946356749657991,0.413729955,-0.6013450635000002,0.14669211499999868
pcoli__msCOMT__2,3.878066930734375,0.3911220069999999,-0.5111193215000025,0.008338234999998306
pcoli__ocAANAT__1,3.5029797067207853,0.1940235750000001,-0.4546311475000024,0.3438339049999985
pcoli__ocAANAT__2,3.4957597955027144,0.16976192300000026,-0.4754433755000012,0.3139215049999997
pcoli__osTDC_K374H__1,4.578661685336788,0.6352923639999997,0.09903660650000036,1.2839606549999996
pcoli__osTDC_K374H__2,4.955638515826669,0.513209399,-0.04136086849999998,1.6466498449999991
pcoli__osTDC_K374L__1,3.0300894888976444,0.68848982,-0.3635768115000024,-0.002575395000000924
pcoli__osTDC_K374L__2,3.11248826456208,0.753682186999999,-0.38040332450000136,0.044617884999999184
pcoli__osTDC_K374Q__1,4.115295423169241,0.2792952309999999,-0.3731952155000009,0.7409232449999994
pcoli__osTDC_K374Q__2,3.9974110260400657,0.19565927599999974,-0.2867861905000009,0.7893113849999995
pcoli__osTDC_L360V__1,4.018366817242708,0.4370815280000002,-0.5622381075000016,0.21303473499999906
pcoli__osTDC_L360V__2,2.8229386873529507,0.5838208250000001,-0.5448340115000025,0.28664729499999986
pcoli__pmTPH__1,3.131658663476467,0.3707134539999997,-0.5518908805000011,-0.5422877960000019
pcoli__pmTPH__2,2.0364942503783245,0.36094573699999977,-0.6164907045000012,-0.4181322750000014
pcoli__RFC__1,4.506570648148935,0.18613758299999986,-0.4496087445000008,-0.04249276500000043
pcoli__RFC__2,4.241273223592263,0.2143075659999996,-0.497404780500001,-0.05563172500000135
pcoli__RFCctrl__1,3.923127057204924,0.013688729000000066,0.3518467965000003,1.2445997549999994
pcoli__RFCctrl__2,3.996303034368427,-0.3620867610000005,0.4238499324999978,1.1952123949999989
pcoli__RFCnopause__1,4.7409696400250265,0.06974032699999988,0.350596423499999,1.277978395
pcoli__RFCnopause__2,4.090012295484542,0.2679718099999997,0.3138272544999996,1.2688223649999983
pcoli__RFCpluspause__1,3.9407219344357753,0.430688344,0.35021773649999943,0.7064890449999996
pcoli__RFCpluspause__2,4.04284079998595,0.5813490039999998,0.4558035454999985,0.7123646449999992
pcoli__rnCOMT_sol__1,4.40488236566399,0.24454688999999966,0.3690663844999982,1.3218476649999982
pcoli__rnCOMT_sol__2,4.6361824495428445,-0.08290244199999998,0.3895514204999984,1.3586548249999986
pcoli__rnPNMT__1,2.497041607661965,0.289989276,-0.6220706795000011,-0.13856641500000144
pcoli__rnPNMT__2,1.9095454423011275,0.4991355799999999,-0.6767325694999995,-0.2609108650000014
pcoli__rnTDC__1,4.421109275449714,0.1868542419999999,-0.4946090875000024,0.15724927499999986
pcoli__rnTDC__2,4.066428762321319,0.2942620319999998,-0.4172348825000016,0.24430457499999925
pcoli__rnTDC_trunc__1,4.813877909131649,0.6182446999999999,-0.1512001095000013,0.3536355549999985
pcoli__rnTDC_trunc__2,4.386941416488251,0.7751475039999995,-0.018151414500000133,0.3590969349999984
pcoli__saCOMT_T2A__1,4.046083230489511,0.5011495889999997,-0.29725888650000165,0.20285039499999868
pcoli__saCOMT_T2A__2,4.17777497256621,0.5952636550000001,-0.22480344650000106,0.17900243499999924
pcoli__sfCOMT__1,4.219844543732608,0.17274179899999975,-0.8157619265000013,0.018296924999999572
pcoli__sfCOMT__2,4.187844852819622,0.17315961399999935,-0.7753620785000006,-0.12660359500000062
pcoli__sgAANAT_D63G__1,4.453261170667312,0.1227682200000002,-0.3326699055000013,0.21465630499999835
pcoli__sgAANAT_D63G__2,3.8074694620855793,0.19143035699999975,-0.3247562515000011,0.05664864499999923
pcoli__ssDDC__1,4.170084786113719,0.197175305,-0.45473696150000104,0.5796203449999986
pcoli__ssDDC__2,3.4590670124285854,0.4316403829999995,-0.4467050085000004,0.5482194249999992
pcoli__TP53B__1,4.376716288737439,0.2899282039999997,-0.1882296565000008,0.4796024049999996
pcoli__TP53B__2,4.588110995448624,0.2230404419999994,-0.062310198500000524,0.5183036949999984
pcoli__WT__1,4.105081129809632,0.8038126859999997,0.25196471849999824,1.5188225649999991
pcoli__WT__2,4.407373251640371,0.7963128639999999,0.2920224274999992,1.5982937549999985
cck__glu_ale4__1,3.2865163544224965,0.3781026839999999,-0.2818450385000002,0.8424839949999985
cck__glu_ale4__2,3.2575913764401583,-0.0013029160000002096,-0.8375191875000016,0.38870244499999984
cck__cck_ale1__1,3.333076432259352,-0.12586998100000013,-0.875542244500001,0.12837771499999914
cck__cck_ale1__2,2.871808491475859,-0.3159411300000001,-0.8478276895000008,0.1574656749999992
cck__cck_ale2__1,3.319538361117247,0.062221689999999434,-0.9475169255000012,0.01310426499999906
cck__cck_ale2__2,3.4369007039607355,0.04580717399999923,-0.8894887965000011,-0.029159615000001082
cck_pgi__gmos_delpgi__1,3.6417301407324327,0.1688875439999995,0.006571553499998828,0.2770646749999983
cck_pgi__gmos_delpgi__2,3.204459003705345,0.1931968919999996,0.2952120124999986,0.050797044999999486
cck_pgi__pgi_ale1__1,2.755063283026895,0.3882322799999995,0.03354484549999981,0.19052278499999886
cck_pgi__pgi_ale1__2,2.6462031022745403,0.1851066640000001,-0.3289632545000014,0.026093084999999402
cck_pgi__pgi_ale2__2,3.653713535704529,0.3401558289999995,-0.1639050735000005,0.4468949549999994
cck_pgi__pgi_ale3__1,2.576619046700681,0.303328295,0.007994069499998702,0.3102447349999995
cck_pgi__pgi_ale3__2,2.763746162735842,0.02842695799999984,-0.4017349225000011,-0.08744309500000114
cck_pgi__pgi_ale4__1,2.789312929172723,-0.01819064699999995,-0.31763742050000143,0.5186149949999983
cck_pgi__pgi_ale4__2,2.729063936852131,-0.4966459310000002,-0.9078056795000008,0.03510399499999828
cck_pgi__pgi_ale4__3,2.9879839989303214,-0.4603620370000003,-0.8691407145000012,0.07492192499999817
cck_pgi__pgi_ale5__1,3.385328851850624,0.4642553219999997,-0.04482604250000222,0.3879215049999996
cck_pgi__pgi_ale5__2,3.097576672081035,0.11206795499999966,-0.5316725625000016,0.08957866499999945
cck_pgi__pgi_ale6__1,3.168741538214938,0.2731538369999997,-0.13411185050000185,0.6129683849999985
cck_pgi__pgi_ale6__2,3.56164816894792,0.19513826399999967,-0.4775874075000024,0.15115166499999866
cck_pgi__pgi_ale7__1,2.9230630472006824,0.3256563759999995,-0.1441814945000015,0.7453702049999986
cck_pgi__pgi_ale7__2,2.911718752097922,-0.04180725500000016,-0.5893052335000002,0.29578562499999883
cck_pgi__pgi_ale8__1,3.3331011369952384,0.2658073329999997,-0.2548413645000007,0.7035608149999995
cck_pgi__pgi_ale8__2,2.7853391006353685,-0.026406944000000543,-0.5838333585000006,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,2.084147491162766,0.3609642529999997,0.062360231499999585,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,1.5785225071647315,0.7410266569999999,0.056222137499998937,0.951439774999999
cck_sdh__sdh_ale1__1,3.047633714583859,0.4100827229999995,-0.3702040085000009,0.8348676649999991
cck_sdh__sdh_ale1__2,3.335505643524838,0.29267913399999923,-0.5853429765000024,0.8373050949999996
cck_sdh__sdh_ale2__1,3.1936055159205226,0.18967661699999994,-0.6505461315000014,0.6675422049999984
cck_sdh__sdh_ale3__2,3.359654693825407,0.09949366199999954,-0.5475108445000014,0.7336265849999997
cck_sdh__sdh_ale3__1,3.6137667364679857,0.0532419639999997,-0.5961471685000008,0.5688070749999987
cck_sdh__sdh_ale3__3,3.611302156914792,0.18893557399999936,-0.6008778045000014,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,3.6318640713320858,-0.02767007899999996,-0.1563252765000005,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,3.1882221788544363,0.17057272,-0.20221303250000133,-0.2471183550000013
cck_pts__pts_ale1__2,6.583840421058808,-0.01221249900000032,-0.2654163194999999,0.4467236949999993
cck_pts__pts_ale1__1,6.941888449774097,0.04395864099999969,-0.2265341555000013,0.4733588449999981
cck_pts__pts_ale2__2,2.944675323368596,-0.39186090100000026,-0.8789651625000019,0.051775694999998116
cck_pts__pts_ale2__1,2.5933227782574746,-0.21520238300000027,-0.910187896500001,0.0058354849999986405
cck_pts__pts_ale3__2,6.296041158397761,-0.6337230970000003,-0.9609956225000014,-0.6512647580000017
cck_pts__pts_ale3__1,6.477184042676634,-0.5106946600000004,-0.7625850225000024,-0.32246742500000103
cck_pts__pts_ale4__2,2.543316150982313,-0.009158847000000137,-0.9130500165000024,0.08030092499999952
cck_pts__pts_ale4__1,2.897081207877236,-0.045424563000000084,-0.9932835145000009,0.09726459499999862
cck_gnd__gmos_delgnd__1,2.4163507435145037,0.3167227269999993,-0.1830543285000008,1.0484440649999982
cck_gnd__gmos_delgnd__2,2.683560992911474,0.3316929789999996,-0.12040567050000027,1.2076734449999993
cck_gnd__gnd_ale1__1,2.991998702927744,-0.35080842000000034,-0.8071900495000008,0.1668909249999988
cck_gnd__gnd_ale1__2,2.8698653798610003,-0.2593091330000004,-0.8075885545000014,0.2006588349999987
cck_gnd__gnd_ale2__1,3.2343052252738174,-0.2782957710000007,-0.8632410745000012,0.1865642749999985
cck_gnd__gnd_ale2__2,3.339156819654188,-0.08073729200000024,-0.7118772435000009,0.14256685499999833
cck_gnd__gnd_ale3__1,3.3270215606505467,-0.06861120800000009,-0.7625813295000006,0.2590754949999994
cck_gnd__gnd_ale3__2,3.021811019442959,-0.14862780800000053,-0.7222617405000014,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,4.508264221048678,0.5218434890000001,-0.5274534285000003,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,3.520499737504017,0.5947498139999999,-0.7828259425000024,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,3.1036285217206148,0.4517916719999997,-0.3317151295000009,0.5069752049999998
cck_tpiA__tpiA_ale1__2,3.1502964598028167,0.5240305969999994,-0.2405007045000005,0.5042706349999992
cck_tpiA__tpiA_ale2__1,4.0619718886419385,0.41366249299999946,-0.4291254845000011,0.5628485749999985
cck_tpiA__tpiA_ale2__2,3.617520649040897,0.1156037630000002,-0.5798692935000007,0.4463669249999995
cck_tpiA__tpiA_ale3__1,4.246164375750977,0.30151008899999976,-0.4509718735000003,0.5218393849999998
cck_tpiA__tpiA_ale3__2,4.616453229484035,0.21656486300000036,-0.4706106745000014,0.6213471449999997
cck_tpiA__tpiA_ale4__1,2.712111367208105,0.4541355019999998,-0.28283903250000186,0.3713619849999983
cck_tpiA__tpiA_ale4__2,3.201688442922116,0.3615239459999993,-0.26158748050000113,0.4160043349999985
acid_tale__acid_ale1_pH7__1,4.279817251571002,-0.029333639000000744,-1.1434939765000012,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,4.289457925938875,-0.1076788620000002,-1.095479462500001,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,1.837675591967963,0.7156780459999998,-0.22479323449999988,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,1.7162793029433658,0.6641066899999997,-0.3639794045000011,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,4.010004374115823,0.22586521199999954,-0.8097514835000004,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,3.7223775330330415,0.1804301119999998,-0.7847996785000007,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,5.960432545467323,0.3469572689999998,-0.609081594500001,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,4.178722134481601,0.4744715039999994,-0.6521726465000013,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,4.466370694170793,0.13920242900000002,-0.8886906245000006,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,4.251538369289476,0.2277977239999993,-0.8849519425000016,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,5.549811871366473,0.5182849669999996,-0.5974948625000014,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,5.849944118742402,0.378118465,-0.5990323295000008,0.35293616499999914
acid_tale__MES_ale_pH7__1,4.037982031962286,-0.0717813249999999,-0.847920310500001,-0.17984521500000028
acid_tale__MES_ale_pH7__2,3.95875171902347,-0.07521900299999995,-0.8574053305000007,-0.13392727500000134
acid_tale__MES_ale_pH5__1,4.306675065587846,0.4135371589999997,-0.6288421885000002,0.1780527249999988
acid_tale__MES_ale_pH5__2,4.073726231090103,0.632917591,-0.35688139950000064,0.5808612549999985
acid_tale__gmos_pH7__1,4.369327209782247,0.12078117200000005,-0.8300912035000003,-0.12245240500000065
acid_tale__gmos_pH7__2,4.342657655126336,0.002810329999999972,-0.787877366500001,-0.1101632150000018
acid_tale__gmos_pH5__1,4.926551545715277,0.4238487299999996,-0.498235170500001,0.25805079499999906
acid_tale__gmos_pH5__2,4.525722000466836,0.4198888519999997,-0.4469137485000001,0.21472440499999834
adnB__wt_adn__1,13.629083780878291,-0.8365651970000005,-0.08017981850000133,0.5251568249999998
adnB__wt_adn__2,8.476142943052093,-0.5547013310000004,-0.5635753085000008,-0.23070153500000146
adnB__delydhB_adn__1,14.508865735607666,-0.2273700769999989,-0.3352252125000019,0.7912719849999998
adnB__delydhB_adn__2,12.269691365614255,-0.5854839270000003,-0.02026079850000073,0.2631915649999996
ytf2__wt_glc__1,3.779215485648733,-0.07213748900000018,0.026521316500000225,0.04946460499999894
ytf2__wt_glc__2,3.9330972610663326,-0.2477442690000009,-0.1403242235000004,0.2280839549999989
ytf2__ybcM_glc__1,4.290372033344679,0.03161716400000003,-0.35754535949999955,0.6497454849999986
ytf2__ybcM_glc__2,3.752048170472912,0.14284298099999934,-0.234434266500001,0.5978502849999998
ytf2__ydhB_glc__1,3.079923172690994,-0.14042665300000046,-0.28766580050000107,0.7921500049999999
ytf2__ydhB_glc__2,3.7296418653628742,0.02743424300000008,-0.1944035625000016,0.6870991049999997
ytf2__yfeC_glc__1,3.173937685179893,-0.3042505510000004,-0.2966178795000012,0.4592277549999988
ytf2__yfeC_glc__2,3.669930488832388,-0.07816118400000073,-0.2533718325000009,0.594893944999999
ytf2__yciT_glc__1,3.141994184864094,-0.04135545799999996,-0.3762057725000014,-0.04849385500000025
ytf2__yciT_glc__2,3.9002985747274312,-0.1855188210000005,-0.41714471050000057,-0.07781319500000095
ytf2__ydiZ_glc__1,4.4249436626539,-0.12616914500000045,-0.4454550105000008,-0.2587898850000005
ytf2__ydiZ_glc__2,4.068319537470858,-0.03487066100000025,-0.4394860775000016,-0.3127929250000019
ytf2__ynfL_glc__1,4.18650861327944,-0.07107944800000078,-0.2071152765000015,0.4299068449999997
ytf2__ynfL_glc__2,3.83780733404789,0.19683605399999934,-0.1979544145000016,0.34708826499999823
ytf3__wt_glc2__1,3.4670821514108288,-0.0847077030000003,-0.2973758145000005,-0.2153050750000016
ytf3__wt_glc2__2,3.357252497595594,-0.03526425,-0.2686383705000015,-0.2192110050000018
ytf3__wt_pH7_lactate__1,3.205965742159123,0.020766916999999552,-0.3025577295000001,-0.35766615500000043
ytf3__wt_pH7_lactate__2,3.570459436058389,-0.002097943000000768,-0.3075298135000004,-0.38658874500000096
