,A,MarA,BluR,RpoS
ros_tale__1_3_250pq__3,-3.698744774493976,-1.8515889630000009,-1.2493237189999995,0.9828902520000008
ros_tale__1_3_250pq__4,-3.595535089306521,-3.4855412760000015,-0.7037431189999994,0.8411365120000003
ros_tale__1_3_750pq__1,-0.2327450489390945,-1.2844382210000005,-0.9213899779999988,0.6866499319999999
ros_tale__1_3_750pq__2,0.962714016165573,-1.4162789790000003,-1.2202794519999989,0.7047887020000001
ros_tale__1_4_0pq__1,-2.4560378112060137,-3.0932408560000013,-0.8052393769999986,0.7022076819999992
ros_tale__1_4_0pq__2,-1.690393725637267,-2.5008202280000007,-1.1538672699999992,0.6370417919999998
ros_tale__1_4_250pq__1,0.5895477827827588,-2.3843717710000005,-0.8648171749999998,0.586811162
ros_tale__1_4_250pq__2,1.2267441124943257,-2.3037621290000008,-0.7008938949999992,0.7414351719999992
ros_tale__1_4_750pq__1,1.2169150705247462,-1.956801103000001,-0.3747293839999992,0.9147585819999992
ros_tale__1_4_750pq__2,3.645207314132042,-1.4703878650000008,-0.09853175199999864,0.7827507520000001
ros_tale__1_4_750pq__3,-3.0887473079092653,-2.265647828000001,0.12717265600000086,1.2547179019999994
ros_tale__1_4_750pq__4,0.4291816128476869,-2.3347971380000008,0.7125500300000011,1.3894021720000005
ros_tale__2_mid_250pq__1,11.508758157164744,1.3443610739999992,-0.2617489269999984,0.5977345920000001
ros_tale__2_mid_250pq__2,10.586631689785865,1.481836048999999,-0.7065262919999986,0.22391677599999935
ros_tale__2_0_0pq__1,-0.3436674141600807,-1.102035970000001,1.0393811420000016,0.7582373720000001
ros_tale__2_0_0pq__2,-0.7103491029670657,-1.766034255000001,0.8455637370000009,0.7543898319999993
ros_tale__2_0_250pq__1,7.308117937566245,2.618247169,-0.5177424399999992,-0.008456470000000493
ros_tale__2_0_250pq__2,7.987837538823416,2.73034537,-0.7499324499999993,0.0017487369999997784
ros_tale__2_0_750pq__1,10.121711322922303,0.3290601409999985,1.2390899020000017,1.072355732
ros_tale__2_0_750pq__2,10.614246943034455,0.020333177999999563,1.3414629849999995,1.1242296520000004
ros_tale__2_1_0pq__1,1.264012028126036,-0.2675926480000008,1.038161693000001,0.385690382
ros_tale__2_1_0pq__2,-1.2880010055760502,-0.4976920060000003,0.8167140449999994,0.3954835419999991
ros_tale__2_1_250pq__1,-3.8892636853262808,-1.1295890450000012,0.6743484080000011,0.821033152
ros_tale__2_1_250pq__2,-4.298145480587563,-0.470308353000001,0.6844591699999993,0.4874058219999995
ros_tale__2_1_750pq__1,-4.336334353373733,-1.069021707000001,0.715702653000001,0.6522788819999992
ros_tale__2_1_750pq__2,-2.454197664751976,-0.5208208180000007,0.905416898000002,0.6989125719999993
ros_tale__2_1_750pq__3,-2.2614860800223,-0.7093633710000002,0.9995850170000012,0.6330313319999998
ros_tale__2_2_0pq__1,1.3044142965876393,-0.29881778900000106,1.5582130360000015,0.197083490999999
ros_tale__2_2_0pq__2,-3.209249617353912,-1.1004428660000007,1.4589271170000018,0.2026273159999992
ros_tale__2_2_250pq__1,3.815633584198392,1.2163718249999995,1.6466949310000008,0.07535655399999898
ros_tale__2_2_250pq__2,-1.2584315215839084,0.12636102000000005,1.6583270220000017,-0.13739720699999936
ros_tale__2_2_750pq__1,-1.2003507863784506,0.6121366549999996,1.5545743430000003,0.11647995499999908
ros_tale__2_2_750pq__2,-0.7233338172533824,0.4211911489999993,1.4096781970000016,-0.05991092400000043
ros_tale__2_3_0pq__1,-2.1881731752886533,-1.4161656000000011,2.090273946,0.04083961099999911
ros_tale__2_3_0pq__2,-2.7974683315597293,-1.8994110660000008,1.700130176,0.486767261999999
ros_tale__2_3_250pq__1,-2.297254702662279,-0.6147998920000006,1.4443898010000016,0.3818305219999996
ros_tale__2_3_250pq__2,-3.280329712678091,-0.8618296760000009,1.6456127710000017,0.2366674539999991
ros_tale__2_3_750pq__1,-2.161816145772944,-0.2142786250000004,1.8498730970000012,0.7325937820000004
ros_tale__2_3_750pq__2,-1.269657532619142,-0.4146994040000012,1.6787830889999995,0.5610367820000004
ros_tale__3_0_0pq__1,2.59675693389526,-1.901545608000001,-0.4663659109999996,0.11628375399999945
ros_tale__3_0_0pq__2,1.781293376641053,-2.258632163000001,-0.6556844439999994,0.15466231799999974
ros_tale__3_0_250pq__1,-1.2830305200236742,-1.3810061290000009,-0.7460939049999995,0.7528424820000001
ros_tale__3_0_250pq__2,-1.3240874724288048,-0.7045164860000009,-0.4741548789999994,0.7440650519999998
ros_tale__3_0_750pq__1,7.737706424848819,-0.5332786650000011,-0.3961969479999992,2.6784122220000004
ros_tale__3_0_750pq__2,8.5812283246901,0.07950756899999956,-0.4406383209999998,2.6702761420000005
ros_tale__3_1_0pq__1,2.962645110889204,-1.0634662620000013,0.4378167380000004,0.9820542220000004
ros_tale__3_1_0pq__2,3.2092838476093823,-1.2824287400000012,0.4667768460000011,0.8129473819999989
ros_tale__3_1_250pq__1,6.015425954393092,-0.2668457250000005,0.8015337649999994,0.6386402120000003
ros_tale__3_1_250pq__2,3.996424236864516,-0.7363093170000008,0.6822631020000012,0.6721256219999994
ros_tale__3_1_750pq__1,6.338223981329414,-0.05492414800000045,1.0739806440000006,0.9753889220000004
ros_tale__3_1_750pq__2,3.3672509330470075,-0.2527984990000016,0.8296841470000009,0.6514548920000003
ros_tale__3_2_0pq__1,5.356258828445821,0.3539552279999993,-1.2358839899999996,1.7305693620000009
ros_tale__3_2_0pq__2,5.709639882673753,0.5227278899999996,-1.2437914209999998,1.731126741999999
ros_tale__3_2_0pq__3,6.338032338718604,0.8788637669999986,-1.0031743229999988,1.6821786619999999
ros_tale__3_2_0pq__4,6.143399252348541,0.6255320899999992,-0.9936074089999992,1.7177405419999996
ros_tale__3_2_250pq__1,8.284404250318923,0.9867184879999992,1.0038592260000012,1.5247512620000006
ros_tale__3_2_250pq__2,6.867996670020437,0.9480556829999988,0.7783123350000007,0.8561164619999992
ros_tale__3_2_750pq__1,5.178086068937586,0.8578005929999994,0.4207839999999994,0.6550514320000005
ros_tale__3_2_750pq__2,5.48602915189176,0.6995105879999991,0.40895945300000136,0.4859585119999998
ros_tale__3_3_0pq__1,-4.026855156125709,-2.3156657910000007,0.06631496600000109,0.6347091319999993
ros_tale__3_3_0pq__2,-3.501701275198152,-2.1451917510000005,0.2882704139999994,0.5246565420000007
ros_tale__3_3_0pq__3,-4.028522607814999,-2.6136652370000006,0.18091482900000067,0.7737204719999989
ros_tale__3_3_0pq__4,-3.542590883392773,-2.3031363010000008,0.3250506830000015,0.6472917020000004
ros_tale__3_3_250pq__1,-2.7871705898417787,-0.17097408700000116,0.3552728930000004,0.6055081419999979
ros_tale__3_3_250pq__2,-2.46726460786207,-0.3756119630000008,0.34096208400000005,0.9901390019999994
ros_tale__3_3_750pq__1,-4.072141335606617,0.3265545419999993,-0.03263936699999892,0.4085914820000003
ros_tale__3_3_750pq__2,-3.443317028491318,-0.09630542900000094,0.07286795100000099,0.5977885819999997
ros_tale__3_4_0pq__1,3.848415085925021,-0.4499360800000005,1.2679208520000014,1.7308574720000005
ros_tale__3_4_0pq__2,3.873505122645907,-0.5969812040000004,1.20569433,1.706954282
ros_tale__3_4_250pq__1,5.297550717294831,1.6771008499999995,1.838291658000001,1.784431141999999
ros_tale__3_4_250pq__2,5.7167139717841735,1.125753970999999,2.060278651000001,1.995847652
ros_tale__3_4_750pq__1,3.947649598504733,1.34317682,0.9816430589999996,1.5428749519999998
ros_tale__3_4_750pq__2,4.035125157150311,1.8546625919999975,1.2649801650000008,1.5345330419999996
pcoli__atASMT_325G__1,3.632241276946671,-0.27622525400000164,0.07358040800000154,0.6281784320000003
pcoli__atASMT_325G__2,3.0206049579224823,-0.32334885100000044,0.14408767999999927,0.5740271620000001
pcoli__bpTDC__1,5.209904769046525,0.13156839299999934,0.4445676300000008,0.8950668820000001
pcoli__bpTDC__2,4.845158621727394,0.2482249099999993,0.3879377560000013,0.9553809320000006
pcoli__BRCA__1,7.382398354879589,0.7694054359999996,0.20978732900000008,0.481077462
pcoli__BRCA__2,7.170804688971982,0.7227214749999993,0.2640763330000011,0.4143720319999993
pcoli__BRCActrl__1,4.94857595176361,0.23458082399999916,0.7669984860000012,0.7899581419999979
pcoli__BRCActrl__2,3.8332956647219385,-0.1447460860000005,0.7280331290000001,0.8070710620000003
pcoli__BRCAswap__1,7.982795618152064,0.09292709399999932,0.4998909370000009,1.1808608019999998
pcoli__BRCAswap__2,8.1878879283753,0.07600139000000006,0.4026095200000004,1.3161034320000002
pcoli__btAANAT__1,5.007313218339446,-0.4152688130000009,0.24662507500000075,0.867514882
pcoli__btAANAT__2,4.920529094096268,-0.19293607,0.1771659930000009,0.9655816920000008
pcoli__btASMT__1,6.711201545184299,-0.12728829900000171,0.41671096600000107,0.9390730719999992
pcoli__btASMT__2,7.207974997094584,-0.2478258840000009,0.3412621930000004,0.9392079120000004
pcoli__CC1__1,6.162476829004088,-0.3097645920000005,0.2684373880000015,1.2990818720000004
pcoli__CC1__2,3.995266015611425,-0.18730103400000164,0.4608660389999999,1.276132951999999
pcoli__ccCOMT__1,4.613022050026682,-0.33085128700000066,0.3013934550000004,0.6767255619999997
pcoli__ccCOMT__2,5.053136871506869,-0.272764769000001,0.3135329730000009,0.6239913220000002
pcoli__ckDDC__1,5.341442390707606,-0.5872258140000008,0.3829638560000008,0.919595372
pcoli__ckDDC__2,3.1137539059225645,-0.6132934930000005,0.2898484630000011,1.0708286220000005
pcoli__CNTF_belt__1,3.836185974505924,-0.5233154660000006,0.42343706700000094,0.9072813019999996
pcoli__CNTF_belt__2,5.286971051512438,-0.6029626630000005,0.4968374240000006,1.014560852000001
pcoli__cobPNMT__1,4.050783661295474,-0.26268029100000057,0.2612144520000008,0.6487286619999999
pcoli__cobPNMT__2,3.949402942727652,-0.19150477800000146,0.05964556300000101,0.6310093719999994
pcoli__cvPhhB__1,4.026365526138125,-0.12780054600000046,0.2831846730000009,0.2603592789999993
pcoli__cvPhhB__2,3.701360339307991,-0.4950103520000004,0.2418699360000005,0.3379257019999997
pcoli__ggAANAT__1,5.4402788795416805,-0.222505807000001,0.1854902900000006,0.5832992719999996
pcoli__ggAANAT__2,5.827546392066299,-0.4831815530000014,0.14367142300000155,0.5366100120000006
pcoli__ggTPH__1,3.952808734451832,-0.2635194110000008,0.2300997530000011,0.7844718420000003
pcoli__ggTPH__2,4.445910135158522,-0.3058773840000004,0.17783881800000145,0.5880848120000001
pcoli__hsAANAT__1,7.989539226380361,-0.7522865140000006,0.8643382930000012,1.6502528119999995
pcoli__hsAANAT__2,7.17363402680778,-0.2938350200000004,0.8795404490000003,1.6054207720000004
pcoli__hsASMT__1,8.063321011365817,0.550622473999999,0.2355942310000012,0.7383942819999998
pcoli__hsASMT__2,7.597734708604097,0.17433705899999907,0.4457430360000005,0.7587715819999996
pcoli__hsPNMT_mb__1,2.8944158623296152,-0.13962559000000052,-0.021185302999999326,0.8179856619999999
pcoli__hsPNMT_mb__2,3.3393821232287157,-0.3340623900000006,-0.02281709299999868,0.7961451820000001
pcoli__hsTPH__1,4.289131088291862,-0.1040676670000007,0.18884917800000167,0.14390910000000012
pcoli__hsTPH__2,3.3195555009496776,-0.34736776100000105,0.2908627260000012,0.2689019730000002
pcoli__hsTPH_E2K__1,3.858464577277183,-0.2400548830000009,0.6250445480000009,1.2867703420000005
pcoli__hsTPH_E2K__2,2.717084251463267,-0.17204034300000082,0.8150567299999993,1.3961646820000002
pcoli__hsTPH_E2K_N91I_P99C__1,4.817214018587219,0.1863705049999993,0.314367689,0.4343915519999992
pcoli__hsTPH_E2K_N91I_P99C__2,5.889892395945903,-0.159160764000001,0.147499508000001,0.3692427719999998
pcoli__hsTPH_N158trunc__1,3.102756584335128,-0.4192604190000005,0.5298074630000009,1.2810372319999992
pcoli__hsTPH_N158trunc__2,2.489407891139769,-0.7990558460000008,0.5642334420000008,1.2743906519999992
pcoli__hsTPH_N174trunc__1,5.959757171227575,-0.7802525180000011,0.2031837760000004,1.0387569419999991
pcoli__hsTPH_N174trunc__2,3.071624639900162,-0.5617040350000009,0.5307882190000006,1.0399305420000005
pcoli__hsTPH_Ntermtrunc__1,7.463616973163271,-0.048048622000000485,0.8752519620000019,1.6472503019999998
pcoli__hsTPH_Ntermtrunc__2,9.984319640366005,-0.10589118200000057,0.6398683239999999,1.6992366719999996
pcoli__hsTPH1__1,6.244524039115222,0.0230875940000006,0.24247063700000115,1.3210808420000006
pcoli__hsTPH1__2,6.588774578673735,0.09237451199999924,0.2487848790000005,1.3379151619999998
pcoli__MBP__1,0.4217671754684959,-0.5604385300000008,0.02254111800000036,0.5851225919999994
pcoli__MBP__2,-0.791215271115273,-0.5800961650000005,0.6402213180000009,0.9447356019999996
pcoli__msCOMT__1,5.713976952752494,1.0070199119999987,0.1027161010000004,0.4017288719999996
pcoli__msCOMT__2,5.145251072049113,1.0839182779999987,0.16234255800000152,0.3470431519999995
pcoli__ocAANAT__1,5.532535110483174,-0.4471985020000009,-0.000898101999998957,0.5440581320000001
pcoli__ocAANAT__2,5.36874946235117,-0.5961880930000012,0.1637798849999994,0.567509231999999
pcoli__osTDC_K374H__1,3.872683526500421,-0.12374192300000075,0.33382761100000113,1.8341525920000008
pcoli__osTDC_K374H__2,6.908356979131469,-0.08554524500000049,0.30570546000000043,1.939742772000001
pcoli__osTDC_K374L__1,4.012054151460983,0.5988380699999993,0.21391527800000087,0.6613088420000004
pcoli__osTDC_K374L__2,3.777201748499465,0.7023726040000007,0.17331639400000046,0.7178447620000004
pcoli__osTDC_K374Q__1,5.801518462388473,0.1734947569999985,0.2507655430000009,1.1642765520000005
pcoli__osTDC_K374Q__2,5.73187407439679,0.09475607799999873,0.226056034,1.2446066919999996
pcoli__osTDC_L360V__1,5.076097726544485,0.1613487839999994,0.2462429370000008,0.6133362019999993
pcoli__osTDC_L360V__2,4.940649658690902,0.2164115140000007,0.4793105970000005,0.7643849320000005
pcoli__pmTPH__1,1.6117338205427316,0.14128368499999944,0.21703249300000135,-0.046391768999999534
pcoli__pmTPH__2,-0.5721788458608017,0.4466323799999996,0.20825996100000044,0.10538008600000026
pcoli__RFC__1,2.4157710938505077,0.0026610159999984613,-0.050821196999998534,0.34221664200000035
pcoli__RFC__2,3.389108078034952,0.02091107099999956,-0.2467399749999988,0.3633112220000001
pcoli__RFCctrl__1,10.421525020943829,-0.1851109660000008,0.6150514499999993,1.538991511999999
pcoli__RFCctrl__2,9.298700189799735,-0.2024552980000012,0.6881900150000009,1.6585061420000002
pcoli__RFCnopause__1,8.85860878805933,-0.5881876000000013,0.6728758360000011,1.4859490619999995
pcoli__RFCnopause__2,7.513225486017452,-0.5034034630000015,0.8009304340000005,1.5850494119999998
pcoli__RFCpluspause__1,5.162831596806917,-0.18577455900000128,0.7457377820000008,1.462841341999999
pcoli__RFCpluspause__2,4.647833109743005,-0.5012638960000002,0.6185163210000004,1.192064091999999
pcoli__rnCOMT_sol__1,8.35075304100518,-0.5848541910000007,0.7417922470000011,1.7196807419999995
pcoli__rnCOMT_sol__2,9.869401740922337,-0.4528547160000009,0.6451917530000015,1.6104270419999995
pcoli__rnPNMT__1,5.070550972757345,0.8695311109999988,0.20930543399999998,0.4822988519999996
pcoli__rnPNMT__2,3.728701071480224,1.0380143849999994,0.36969489900000063,0.38756987200000026
pcoli__rnTDC__1,6.20416498250509,0.3488559519999992,0.3972777180000016,0.5698088319999997
pcoli__rnTDC__2,6.178228742288479,0.20001249299999915,0.43571196900000064,0.5878713320000006
pcoli__rnTDC_trunc__1,3.196466039198733,-0.08816756900000122,0.32732943800000136,0.7482152620000004
pcoli__rnTDC_trunc__2,2.273959393553394,-0.04021607400000171,0.4833213500000007,0.7727454320000007
pcoli__saCOMT_T2A__1,3.611646875397748,-0.005637869000000961,0.14481268600000075,0.5505182019999992
pcoli__saCOMT_T2A__2,3.447399116681892,-0.2702697350000003,0.2489867720000012,0.5639958319999998
pcoli__sfCOMT__1,5.299632259594051,0.03551513199999956,-0.03798695599999924,0.4017111619999998
pcoli__sfCOMT__2,4.985979152528415,-0.11112154500000047,-0.06087192299999877,0.2275852700000005
pcoli__sgAANAT_D63G__1,4.551446675800048,-0.3546257420000005,-0.04155493999999926,0.6717522519999992
pcoli__sgAANAT_D63G__2,3.908333092955585,-0.24825561000000015,0.026383100000001214,0.614882871999999
pcoli__ssDDC__1,7.333629318827668,0.17311871799999956,0.33782876300000103,0.838315712
pcoli__ssDDC__2,6.820311773656361,0.07219135599999849,0.583003164,0.9534874020000004
pcoli__TP53B__1,4.855932729834686,-0.11163019200000067,0.3641903690000001,0.9640903519999996
pcoli__TP53B__2,5.614142638288356,0.020678410999999564,0.4894734170000011,0.9013773119999992
pcoli__WT__1,6.027884298789478,-0.454479473000001,0.7988241270000023,1.7189037319999994
pcoli__WT__2,6.581185958747882,-0.3116274320000008,0.8116874390000001,1.3513130519999998
cck__glu_ale4__1,2.055026839869434,0.9157933259999984,-0.8112668399999992,0.10669530799999903
cck__glu_ale4__2,3.3404867340820115,0.3721290329999993,-1.7492191009999996,0.14106030299999972
cck__cck_ale1__1,1.356197080555532,0.5391447669999989,-1.8227686229999989,-0.23074535499999985
cck__cck_ale1__2,1.4185415976075697,0.15649323299999907,-1.6342503169999985,-0.14620863700000086
cck__cck_ale2__1,2.8656131640774625,0.3942893949999995,-1.821288535999999,-0.15332945199999948
cck__cck_ale2__2,3.4555680125981056,0.3471285169999989,-1.8978837209999997,-0.15757164799999934
cck_pgi__gmos_delpgi__1,1.685986008328325,-0.30813826800000044,-0.4528143329999992,1.6356120319999992
cck_pgi__gmos_delpgi__2,0.4403603967956088,-0.4288285200000006,-0.5699744179999993,1.622138851999999
cck_pgi__pgi_ale1__1,-1.1064193611879327,0.6514242299999999,-0.3750824449999994,0.10610744899999958
cck_pgi__pgi_ale1__2,0.9123339654343844,0.08036480999999984,-1.1531592519999991,0.5244865720000007
cck_pgi__pgi_ale2__2,2.9925938741935947,-0.1788657450000013,-0.8732978089999994,1.2533454319999997
cck_pgi__pgi_ale3__1,-0.6195898774425038,1.4051775679999992,-0.7008481039999994,0.14398431699999925
cck_pgi__pgi_ale3__2,-0.1487323201842733,0.7653105539999991,-1.3615698249999992,0.5259398520000005
cck_pgi__pgi_ale4__1,-4.593673548481066,1.5836459749999987,-0.4839962239999993,-0.058230769999999765
cck_pgi__pgi_ale4__2,-3.415617645811862,0.9018653599999996,-1.2111662329999993,0.11443068900000065
cck_pgi__pgi_ale4__3,-3.5118677037253696,0.8475329979999993,-1.3159898949999995,0.0733928370000001
cck_pgi__pgi_ale5__1,0.951954470514394,0.6543211729999987,-0.8879688799999998,0.4203963420000001
cck_pgi__pgi_ale5__2,2.085720628881562,0.3939061009999989,-1.4383890889999993,0.5483220220000007
cck_pgi__pgi_ale6__1,1.7351101416735473,0.7189391559999985,-0.7769856049999992,0.6224923419999993
cck_pgi__pgi_ale6__2,1.645927094261303,0.2885571329999994,-1.402626786,0.2018413609999996
cck_pgi__pgi_ale7__1,2.1825053469824702,0.8629556590000007,-0.6451083089999994,0.8692270319999995
cck_pgi__pgi_ale7__2,2.9260849275048657,0.2899723479999992,-1.3624109629999976,0.6974166620000002
cck_pgi__pgi_ale8__1,1.055886752431738,0.9910649719999992,-0.9466374219999985,0.07791659099999926
cck_pgi__pgi_ale8__2,0.9286590169489612,0.5099005099999996,-1.7929739879999989,0.15846592900000012
cck_sdh__gmos_delsdhCB__1,-4.574968913973228,-1.8419082830000009,-1.7873815919999991,0.9537564219999995
cck_sdh__gmos_delsdhCB__2,-4.4766734400734585,-1.0283214020000004,-1.6694595939999992,0.9814993819999992
cck_sdh__sdh_ale1__1,5.017509710659157,0.37593629599999895,-1.107531871,0.8518150819999999
cck_sdh__sdh_ale1__2,4.945899749876058,0.22481484399999907,-1.197368716999999,0.8056884219999993
cck_sdh__sdh_ale2__1,4.448502204230504,0.15929901599999852,-1.3771990119999984,0.4924126920000002
cck_sdh__sdh_ale3__2,4.236972234787562,0.32049317299999913,-1.400144171,0.5170621420000003
cck_sdh__sdh_ale3__1,5.63146649920351,0.209166465,-1.5231584529999989,0.5283039519999999
cck_sdh__sdh_ale3__3,5.030084570902314,0.4234875959999984,-1.4271505909999993,0.573257302
cck_pts__gmos_delptsHIcrr__2,-4.904747309991453,-1.0441920390000003,-1.068407657999999,1.5288345519999993
cck_pts__gmos_delptsHIcrr__1,-6.389052297734772,-0.6610099430000007,-0.9124960039999994,1.247999062
cck_pts__pts_ale1__2,-1.6350186714405863,1.0118144589999991,-0.3346650829999991,0.9376607319999994
cck_pts__pts_ale1__1,-2.8923915992960145,1.0446077759999983,-0.39637877799999893,0.8732817419999996
cck_pts__pts_ale2__2,0.2051139296233416,0.4144267019999992,-1.4627710799999996,0.2704186669999995
cck_pts__pts_ale2__1,0.3107057434746756,0.448272265,-1.266709497999999,0.20961539600000026
cck_pts__pts_ale3__2,-4.391155342459805,1.917558752999999,-0.5820819119999987,0.6750284420000003
cck_pts__pts_ale3__1,-4.250022246868576,1.9525614419999977,-0.4575740709999998,0.8017702020000002
cck_pts__pts_ale4__2,-0.2937083141744516,0.6218481859999985,-1.6162152149999995,-0.5571700909999997
cck_pts__pts_ale4__1,0.8232785027188351,0.3167481789999993,-1.6696415809999996,-0.4163912330000006
cck_gnd__gmos_delgnd__1,-3.3299753433359127,-1.4818275720000011,-1.821754517,0.6628492319999992
cck_gnd__gmos_delgnd__2,-4.374151156825028,-1.1580866730000017,-1.340162391999999,0.8956378919999999
cck_gnd__gnd_ale1__1,0.891414672980569,0.4567775529999994,-1.9260736719999996,-0.16321665599999946
cck_gnd__gnd_ale1__2,0.8474404092153017,0.3662307149999995,-1.5875694729999994,-0.2997447330000007
cck_gnd__gnd_ale2__1,1.1589352041966277,0.4026766559999988,-1.6569790179999977,-0.1869059859999993
cck_gnd__gnd_ale2__2,1.105274954471973,0.2443525829999995,-1.5310827819999986,-0.02774727399999932
cck_gnd__gnd_ale3__1,0.2348938233651673,0.5441863849999997,-1.6916401519999988,0.03465974499999902
cck_gnd__gnd_ale3__2,0.3387405684116388,0.4685326949999995,-1.781895841,-0.031113968999999738
cck_tpiA__gmos_deltpiA__1,-2.087040452017788,-0.540291153000001,-0.8315176429999989,2.7853527219999994
cck_tpiA__gmos_deltpiA__2,0.4701271575088521,-0.2607525610000003,-0.2989337259999996,3.0090755520000005
cck_tpiA__tpiA_ale1__1,-0.8266132174551696,0.969774125999999,-0.7187526889999996,0.9025170320000004
cck_tpiA__tpiA_ale1__2,-0.7486577148748075,1.132596090999999,-0.8818217479999992,0.8611552119999999
cck_tpiA__tpiA_ale2__1,-0.2798854387327636,0.6403357819999993,-1.027696421,1.0433209320000003
cck_tpiA__tpiA_ale2__2,1.4307241430169415,0.3241756459999987,-1.1909626179999977,1.034550672
cck_tpiA__tpiA_ale3__1,1.6994507812702593,0.85063844,-0.8473544279999992,1.1604423619999995
cck_tpiA__tpiA_ale3__2,2.269123287277637,0.5499417049999993,-0.8991851209999995,1.357744682
cck_tpiA__tpiA_ale4__1,0.0693284384872521,0.7488742359999989,-0.8922857629999994,0.8815165420000001
cck_tpiA__tpiA_ale4__2,0.1123942448044186,0.7714447119999992,-0.9374880289999991,0.8068994620000005
acid_tale__acid_ale1_pH7__1,3.3133175879497787,0.7213675009999996,-2.0954339799999997,-0.4681832349999997
acid_tale__acid_ale1_pH7__2,3.322658993566677,0.7168465369999986,-2.341834864999999,-0.5047331320000001
acid_tale__acid_ale1_pH5__1,-1.833109979333566,-0.839114813000001,-1.1831976789999992,-0.5684596680000009
acid_tale__acid_ale1_pH5__2,-1.955378069608404,-0.8393386360000008,-1.1971768839999992,-0.406458756000001
acid_tale__acid_ale2_pH7__1,-0.7916735026660665,0.44855900899999934,-1.8250238319999996,-0.5666004250000007
acid_tale__acid_ale2_pH7__2,-1.1248495898142352,0.34834357599999954,-2.029409823999999,-0.6181329929999997
acid_tale__acid_ale2_pH5__1,-0.4685389102202984,0.5845582719999989,-1.1381918019999988,-0.2617397560000008
acid_tale__acid_ale2_pH5__2,-3.180548403364027,0.654160501999999,-1.6599558799999992,-0.1296652809999994
acid_tale__low_Mg_ale_pH7__1,-0.2417415276214586,0.24970265199999894,-1.7333791119999988,-0.5249405940000003
acid_tale__low_Mg_ale_pH7__2,-0.2273600735633219,0.2874466769999993,-2.199882257,-0.7528981960000003
acid_tale__low_Mg_ale_pH5__1,1.4307752958998678,1.051730823999999,-1.3568675509999988,0.32852511199999945
acid_tale__low_Mg_ale_pH5__2,1.3818368151994695,1.061321895999999,-1.5700208839999992,0.21652976400000054
acid_tale__MES_ale_pH7__1,1.59590437015517,0.501744647999999,-1.7525284249999995,-0.4506071550000002
acid_tale__MES_ale_pH7__2,1.1248290443501556,0.4150582949999997,-1.6448666629999993,-0.3406365480000009
acid_tale__MES_ale_pH5__1,2.62297040562801,0.650380457999999,-1.1338592889999992,0.08479708099999961
acid_tale__MES_ale_pH5__2,2.887097147379717,0.5677948139999991,-0.8002622869999989,0.4753930020000006
acid_tale__gmos_pH7__1,1.4252776720042848,0.5841346419999995,-1.7140823179999989,-0.3532614810000005
acid_tale__gmos_pH7__2,1.1327214578913702,0.5778026019999993,-1.6667370179999992,-0.38065372500000016
acid_tale__gmos_pH5__1,1.603334066364146,0.5397708839999993,-0.9107953579999988,0.360442621999999
acid_tale__gmos_pH5__2,1.1093980842614324,0.6221208249999997,-0.7882780969999983,0.33170271200000023
adnB__wt_adn__1,7.64174827825687,1.4191380489999992,-0.4595170389999996,0.19266828199999966
adnB__wt_adn__2,5.906035399848817,1.0416683279999992,-0.5875392889999995,0.5997283719999995
adnB__delydhB_adn__1,7.240302435003111,2.036984582999999,-0.4668324509999993,0.2273077420000007
adnB__delydhB_adn__2,5.833646938757827,1.9806246440000008,-0.35708732199999904,0.6125115220000001
ytf2__wt_glc__1,3.9647819464291336,0.7590805759999988,0.0692017060000012,1.3332109919999997
ytf2__wt_glc__2,3.182326206178291,0.7664628889999987,0.0829565170000004,1.2802751820000005
ytf2__ybcM_glc__1,-0.9457726638481992,0.2445946299999999,-0.2945999559999999,1.7565638220000004
ytf2__ybcM_glc__2,-1.508382984256894,-0.1414549910000007,-0.32295660499999895,1.7895618819999992
ytf2__ydhB_glc__1,2.53849057894709,0.1020803129999992,-0.2868003229999987,1.7383771919999995
ytf2__ydhB_glc__2,1.7652202254792877,0.4301149199999994,-0.1733820229999994,1.6562779719999998
ytf2__yfeC_glc__1,1.296307043089883,-0.2245110980000007,-0.2008123709999996,1.6077512919999997
ytf2__yfeC_glc__2,1.7287165242074354,0.18767233699999952,-0.3167417999999991,1.6530608620000002
ytf2__yciT_glc__1,2.988811157645755,0.08336460499999987,-0.0949935609999999,1.281409302
ytf2__yciT_glc__2,3.7439221454570655,0.3366772529999995,-0.2529652139999996,1.2810683120000004
ytf2__ydiZ_glc__1,1.953610160975276,0.5497785339999997,-0.3619098739999993,1.0339006019999992
ytf2__ydiZ_glc__2,1.4062305104812554,0.5803209319999993,-0.17089626699999896,1.0135920919999997
ytf2__ynfL_glc__1,3.4034241060111494,0.4522157579999994,-0.15784972799999775,1.5426357819999996
ytf2__ynfL_glc__2,2.728864010478442,0.3811572969999988,0.05835127800000084,1.5525323619999989
ytf3__wt_glc2__1,3.0388890634171664,0.4094524749999993,-0.6584536019999989,1.4151565020000003
ytf3__wt_glc2__2,2.312741512805712,0.4197431269999985,-0.5711565669999983,1.353187801999999
ytf3__wt_pH7_lactate__1,3.095243733487893,0.4167690790000007,-0.979736632999999,1.4987172619999996
ytf3__wt_pH7_lactate__2,3.1255203230716653,0.3963327299999992,-0.8245625579999993,1.5601916419999995
