,A,Lrp,hns,QseB,ihfB
pcoli__RFCnopause__1,-0.254612011948754,-1.098924585000001,-0.0755286599999998,0.44607317650000144,1.277978395
pcoli__RFCnopause__2,-0.5179738101580779,-1.2110802640000011,-0.045247750000001474,0.4495648455000012,1.2688223649999983
pcoli__RFCpluspause__1,-0.31412742828358,-1.2057207220000006,-0.3539165300000011,0.08539998150000105,0.7064890449999996
pcoli__RFCpluspause__2,-0.1321044751486174,-1.6362279470000018,-0.4520617500000004,-0.02035890849999911,0.7123646449999992
pcoli__rnCOMT_sol__1,-0.098886184249607,-0.8681744480000013,0.0807588999999993,0.4224986585000012,1.3218476649999982
pcoli__rnCOMT_sol__2,-0.2302571493110622,-0.9357282760000007,0.08679231999999892,0.5376649175000008,1.3586548249999986
pcoli__rnPNMT__1,1.1411718542769298,-0.6529795800000021,-0.3409638700000013,0.23615702950000014,-0.13856641500000144
pcoli__rnPNMT__2,1.2108351608230064,-0.6409626020000019,-0.4654764900000004,0.3642778355000012,-0.2609108650000014
pcoli__rnTDC__1,1.6282387985408224,-0.4878796380000008,-0.2069661200000006,0.37073846550000056,0.15724927499999986
pcoli__rnTDC__2,1.4409261035056466,-0.5394647230000018,-0.17118503000000018,0.4983570585000008,0.24430457499999925
pcoli__rnTDC_trunc__1,0.3498304801911482,-0.5936338480000014,-0.25815406000000074,0.9780934965000014,0.3536355549999985
pcoli__rnTDC_trunc__2,0.4629332992240041,-0.6303624420000009,-0.3138141000000001,1.0230627745000005,0.3590969349999984
pcoli__saCOMT_T2A__1,1.50649513828024,-0.27597319000000203,0.0526219999999995,0.5727278125000009,0.20285039499999868
pcoli__saCOMT_T2A__2,1.3648462374830483,-0.34418337000000143,0.023014049999998683,0.4691638825000011,0.17900243499999924
pcoli__sfCOMT__1,0.948063280921106,-0.6943444600000017,0.2947333499999996,0.25346306150000064,0.018296924999999572
pcoli__sfCOMT__2,0.903587582447077,-0.7511864660000018,0.2390090799999989,0.2543787075000008,-0.12660359500000062
pcoli__sgAANAT_D63G__1,0.2308219080087305,-0.4276650400000008,-0.04198711000000088,0.02033380650000094,0.21465630499999835
pcoli__sgAANAT_D63G__2,0.2918466634505363,-0.390694240000002,0.011270549999998993,0.32084598750000115,0.05664864499999923
pcoli__ssDDC__1,2.059599750992352,-0.5710924020000014,-0.029858560000000974,0.4902399025000008,0.5796203449999986
pcoli__ssDDC__2,1.892624908075952,-0.4939765990000016,-0.09669539000000073,0.5147234575000006,0.5482194249999992
pcoli__TP53B__1,2.628223055295953,-0.5758819170000002,-0.0402397600000004,0.4562746155000008,0.4796024049999996
pcoli__TP53B__2,2.7471578974835364,-0.6455162510000019,-0.021122880000000063,0.2892831495000001,0.5183036949999984
pcoli__WT__1,-0.6220976606853453,-0.9487412170000002,0.3575589899999993,0.4305615105000005,1.5188225649999991
pcoli__WT__2,-0.5931822077799452,-1.0026018750000016,0.4386955099999987,0.4864142865000014,1.5982937549999985
cck__glu_ale4__1,2.2700314856889747,-0.13762756000000032,0.8581716799999999,0.5535709785000007,0.8424839949999985
cck__glu_ale4__2,1.5240707426849571,-0.12454776000000045,0.8192584299999996,-0.44570827549999903,0.38870244499999984
cck__cck_ale1__1,0.8978285330971609,-0.1355154700000014,0.8451780399999986,-0.3232737034999991,0.12837771499999914
cck__cck_ale1__2,0.9634769588856796,-0.10928189000000188,0.8136276000000002,-0.4926294744999993,0.1574656749999992
cck__cck_ale2__1,-0.0499948419593374,-0.22347198000000112,0.9004827999999989,-0.3014861254999994,0.01310426499999906
cck__cck_ale2__2,-0.250069167000241,-0.18750564000000125,0.8655489499999991,-0.12739612149999902,-0.029159615000001082
cck_pgi__gmos_delpgi__1,-2.163433021196295,-0.13166879000000087,0.3567333899999987,-0.01613451349999906,0.2770646749999983
cck_pgi__gmos_delpgi__2,-1.947145052814178,-0.07485542000000045,0.3662870499999986,-0.2518340554999994,0.050797044999999486
cck_pgi__pgi_ale1__1,5.866238406271146,-0.18782103000000028,0.5072627599999997,0.6145608035000008,0.19052278499999886
cck_pgi__pgi_ale1__2,5.340214165351832,-0.028420090000000894,0.63888313,0.3015037495000001,0.026093084999999402
cck_pgi__pgi_ale2__2,2.329353812472439,0.07952111999999902,1.0121010399999992,0.4259955845000008,0.4468949549999994
cck_pgi__pgi_ale3__1,4.235048040570255,-0.22036707000000175,0.5743882799999991,0.5847528225000005,0.3102447349999995
cck_pgi__pgi_ale3__2,3.812447050887753,-0.12285809000000115,0.7134793099999985,0.02563040550000117,-0.08744309500000114
cck_pgi__pgi_ale4__1,1.1251682146735569,-0.5055014840000016,0.8612274399999986,0.3864940205000007,0.5186149949999983
cck_pgi__pgi_ale4__2,-0.2711031203576433,-0.6164624580000009,0.7251403399999994,-0.4770830964999989,0.03510399499999828
cck_pgi__pgi_ale4__3,-0.2744844391314422,-0.6158048400000009,0.7737478399999986,-0.19669405649999927,0.07492192499999817
cck_pgi__pgi_ale5__1,1.4679386271879613,0.15524606999999868,0.6109835199999996,0.5900497295000005,0.3879215049999996
cck_pgi__pgi_ale5__2,0.9819101491499146,0.14542258999999902,0.8174651099999988,-0.15884416449999916,0.08957866499999945
cck_pgi__pgi_ale6__1,-1.3827345813229197,-0.13805556000000152,0.6684640799999997,0.3616744055000005,0.6129683849999985
cck_pgi__pgi_ale6__2,-3.503959523281404,-0.12451112000000107,0.9493131399999992,-0.08832687149999917,0.15115166499999866
cck_pgi__pgi_ale7__1,0.3131798443438723,0.060721789999998776,0.7514261199999996,0.4030193095000012,0.7453702049999986
cck_pgi__pgi_ale7__2,-0.3926726562553649,0.1161327899999982,0.9891752799999995,-0.06728566449999906,0.29578562499999883
cck_pgi__pgi_ale8__1,3.4790521033349937,-0.31948313000000184,0.7144931099999994,-0.3170796724999993,0.7035608149999995
cck_pgi__pgi_ale8__2,2.45463644613034,-0.3819028400000004,0.8154456799999998,-0.22324821749999926,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,1.3310016639101547,-0.224828340000002,0.9421633099999998,0.01787624150000067,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,0.3226121659369354,-0.2633921100000016,0.99963535,0.01362498150000091,0.951439774999999
cck_sdh__sdh_ale1__1,-0.8406792358615381,-0.09003722000000103,1.1479638100000005,0.09993085350000096,0.8348676649999991
cck_sdh__sdh_ale1__2,-0.8569181505200943,-0.1210781100000009,1.1057971899999988,-0.14585299649999905,0.8373050949999996
cck_sdh__sdh_ale2__1,0.1367720303651935,-0.04652623000000133,1.1236042599999987,0.1881775765000011,0.6675422049999984
cck_sdh__sdh_ale3__2,0.5339082856188615,-0.06018581000000189,1.115068319999999,-0.3247257774999994,0.7336265849999997
cck_sdh__sdh_ale3__1,-0.3684042412098204,-0.10775732000000103,1.0366316399999995,0.2279188115000013,0.5688070749999987
cck_sdh__sdh_ale3__3,-0.1816464219579299,-0.1350173500000018,1.04451478,-0.13586660249999927,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,-3.0885651743409546,-0.6717337180000005,0.93460829,0.3840609595000002,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,-3.120229112383656,-0.5891714290000003,0.9764679199999992,0.3970319445000001,-0.2471183550000013
cck_pts__pts_ale1__2,-4.36439882937286,-0.9268589250000012,1.3679800999999987,0.1173038575000005,0.4467236949999993
cck_pts__pts_ale1__1,-4.342253955497425,-0.9451954930000016,1.4163604799999998,-0.14709355749999942,0.4733588449999981
cck_pts__pts_ale2__2,-2.543477457408799,-0.4695574400000009,0.9393746300000014,0.17746888350000045,0.051775694999998116
cck_pts__pts_ale2__1,-1.8886937282396543,-0.3514653900000013,0.8526118499999988,-0.002786332499999045,0.0058354849999986405
cck_pts__pts_ale3__2,-2.5507793281458917,-2.176999619,1.3562636799999996,-0.9269624794999992,-0.6512647580000017
cck_pts__pts_ale3__1,-2.900152926024244,-1.8324292900000003,1.5022903699999992,-1.122155855499999,-0.32246742500000103
cck_pts__pts_ale4__2,-5.029249088194522,-0.3046174600000011,0.93642599,-0.3293926914999994,0.08030092499999952
cck_pts__pts_ale4__1,-4.876764111443025,-0.3405844300000016,0.8256683799999998,-0.2686904844999991,0.09726459499999862
cck_gnd__gmos_delgnd__1,0.8869870595355569,-0.2697349000000013,0.98675364,0.4041921105000004,1.0484440649999982
cck_gnd__gmos_delgnd__2,1.240617164173275,-0.08336518000000126,0.9974323999999992,-0.07651828049999931,1.2076734449999993
cck_gnd__gnd_ale1__1,-0.397958524948342,-0.3310219200000013,0.7108900899999995,-0.4366745284999989,0.1668909249999988
cck_gnd__gnd_ale1__2,-0.5279287802174505,-0.3171900500000007,0.7467852199999996,-0.10115499749999923,0.2006588349999987
cck_gnd__gnd_ale2__1,-0.7999026701575612,-0.3958238900000008,0.7900703199999999,-0.18934480049999936,0.1865642749999985
cck_gnd__gnd_ale2__2,-1.0019263055104752,-0.3957810200000012,0.7768140299999988,-0.43817003649999897,0.14256685499999833
cck_gnd__gnd_ale3__1,-0.4209333017688607,-0.411304610000002,0.76811425,-0.31669337049999896,0.2590754949999994
cck_gnd__gnd_ale3__2,-0.5405625018341815,-0.4521462800000009,0.70677667,-0.4139593524999992,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,-0.6659338458059649,-0.6854790040000012,0.36250291999999895,-0.014135303499999363,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,-0.5338089125417589,-0.5731788120000019,0.27298706000000017,1.0013067225000007,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,0.5926184442549469,-0.3962577400000011,1.076911879999999,-0.551143528499999,0.5069752049999998
cck_tpiA__tpiA_ale1__2,0.3527963574041173,-0.439900650000002,1.09762849,-0.646182862499999,0.5042706349999992
cck_tpiA__tpiA_ale2__1,-3.7715400306520426,-0.4566735500000014,1.1530540299999998,-0.4045023784999988,0.5628485749999985
cck_tpiA__tpiA_ale2__2,-4.518757289169182,-0.3669802200000003,1.1640597499999998,-0.32128250949999915,0.4463669249999995
cck_tpiA__tpiA_ale3__1,-2.451624929349469,-0.4468295500000004,1.0044787299999989,-0.5784672094999994,0.5218393849999998
cck_tpiA__tpiA_ale3__2,-2.4317333268663264,-0.5426676830000012,0.7936986599999987,-0.4615459654999992,0.6213471449999997
cck_tpiA__tpiA_ale4__1,-2.650961873786219,-0.4403943700000017,0.90717042,-0.11308784649999915,0.3713619849999983
cck_tpiA__tpiA_ale4__2,-2.722602569394185,-0.5111945230000003,0.8840563499999998,-0.3389299694999992,0.4160043349999985
acid_tale__acid_ale1_pH7__1,1.707927022015609,0.2279241399999989,1.051887429999999,-0.7126306954999992,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,1.729946396522714,0.2287771999999997,1.0205191799999989,-0.4155270024999993,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,3.0401360454403847,-0.02556688000000129,0.9934797099999989,-1.1799884454999994,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,2.6948306718495747,0.13502294999999975,1.01798932,-1.2650558524999993,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,2.32893093707746,0.2876753599999997,0.8886568999999991,-0.6387027014999993,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,2.3503024977085336,0.2553765399999985,0.8845695199999994,-0.7711556324999993,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,4.3864449359722055,0.2556445899999993,0.8293305399999991,-1.000761919499999,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,4.096053577759618,0.2747879599999994,0.8412162799999994,-1.0175287094999992,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,-1.4311634779803424,0.4289681199999986,0.9908158899999986,-0.3421720164999993,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,-1.5489995295370864,0.3774406399999997,1.01168588,-0.3306284284999994,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,0.1221367018718102,0.5270734099999981,1.21707593,-0.9492515434999992,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,0.2052866241009905,0.3818670799999993,1.0757582199999989,-0.25352333249999903,0.35293616499999914
acid_tale__MES_ale_pH7__1,1.2046499426652673,0.3759698799999995,0.9146347600000002,-1.0645920254999992,-0.17984521500000028
acid_tale__MES_ale_pH7__2,1.1260730833202763,0.4399850599999997,1.0004258099999994,-1.3286578744999993,-0.13392727500000134
acid_tale__MES_ale_pH5__1,3.273714175675284,0.4957011099999988,1.0087904899999989,-1.397436869499999,0.1780527249999988
acid_tale__MES_ale_pH5__2,2.8003176057946813,0.5431033599999981,1.2357749699999996,-1.455362110499999,0.5808612549999985
acid_tale__gmos_pH7__1,2.259059874512306,0.30102385999999903,0.9568040799999996,-1.1253802884999988,-0.12245240500000065
acid_tale__gmos_pH7__2,2.4155690646345134,0.28572658999999945,0.9996362399999992,-0.9128156334999988,-0.1101632150000018
acid_tale__gmos_pH5__1,5.030902998514524,0.4501162399999981,1.0419617799999994,-1.899027763499999,0.25805079499999906
acid_tale__gmos_pH5__2,3.7979568587553696,0.5643281299999979,1.1657304199999992,-1.5916863794999991,0.21472440499999834
adnB__wt_adn__1,7.225019365505289,0.5139510599999983,-0.4289645900000014,-0.0563370764999993,0.5251568249999998
adnB__wt_adn__2,7.705972588840041,0.09895834000000114,-1.20448178,-0.13263133949999914,-0.23070153500000146
adnB__delydhB_adn__1,7.293251557175975,0.29930732999999954,-0.7933153400000013,0.015261898500001259,0.7912719849999998
adnB__delydhB_adn__2,7.21552239651847,0.43498445999999896,-0.2879352200000014,0.2475373765000013,0.2631915649999996
ytf2__wt_glc__1,3.8132707841744153,-0.15138647000000027,0.5985635999999985,0.2034520165000009,0.04946460499999894
ytf2__wt_glc__2,3.74160255846056,-0.19853085000000087,0.4287842799999986,0.3361176205000005,0.2280839549999989
ytf2__ybcM_glc__1,5.334097255064791,-0.055043350000001816,0.30258216000000004,0.026239482500001188,0.6497454849999986
ytf2__ybcM_glc__2,5.456599168494924,-0.12573631000000066,0.21211500999999974,0.2332157035000009,0.5978502849999998
ytf2__ydhB_glc__1,5.551552306347273,-0.27574757000000183,0.2346227799999987,0.1685942425000002,0.7921500049999999
ytf2__ydhB_glc__2,5.605460506338488,-0.1622195700000013,0.16222579999999984,0.12800754850000118,0.6870991049999997
ytf2__yfeC_glc__1,6.946456278569145,-0.1864649700000012,0.1906441799999996,0.0496363035000007,0.4592277549999988
ytf2__yfeC_glc__2,6.78922706680968,-0.09139962000000068,0.27641195,0.1745086665000013,0.594893944999999
ytf2__yciT_glc__1,7.139056251180341,-0.005936700000001238,0.4443647999999989,0.30737941250000045,-0.04849385500000025
ytf2__yciT_glc__2,6.803738885275614,0.0052782099999983964,0.4527779299999999,0.3867085085000008,-0.07781319500000095
ytf2__ydiZ_glc__1,6.936890499522686,-0.09012503000000116,0.3175279799999995,0.09083138650000233,-0.2587898850000005
ytf2__ydiZ_glc__2,6.619588490944087,-0.03360522000000188,0.3118534400000001,-0.03293838349999945,-0.3127929250000019
ytf2__ynfL_glc__1,7.709846492849837,0.009869239999998669,0.5659516899999986,0.501835035500001,0.4299068449999997
ytf2__ynfL_glc__2,7.762100323649889,0.07053866999999947,0.6203599699999991,0.3066217495000005,0.34708826499999823
ytf3__wt_glc2__1,4.564153364849447,-0.04267874000000127,-0.039054080000001434,0.11448996550000068,-0.2153050750000016
ytf3__wt_glc2__2,4.768620184545632,0.03544958999999892,0.2695756399999993,0.2382918285000013,-0.2192110050000018
ytf3__wt_pH7_lactate__1,5.333622388272945,-0.032255770000000794,-0.18431774999999995,0.06914660750000046,-0.35766615500000043
ytf3__wt_pH7_lactate__2,5.5152294203564445,-0.036939150000000254,-0.26928468000000017,0.2227909625000004,-0.38658874500000096
ytf3__wt_pH55_lactate__1,5.4143631227188855,-0.053428640000001686,-0.18958330000000068,-0.018940696499999188,0.24783653499999936
ytf3__wt_pH55_lactate__2,5.343969335952809,-0.026971280000001485,0.030880129999999895,0.27419759550000045,0.2368487649999995
ytf3__wt_pH55_HCl__1,4.4966681449043095,0.10975180999999877,0.20516999999999894,0.32419208650000103,0.0558934750000013
ytf3__wt_pH55_HCl__2,4.519174084504612,0.03182563999999921,0.17560638999999867,0.03155908350000125,0.10318142499999894
ytf3__dyieP_pH7__1,6.917168253190132,0.07208302999999816,0.1544905399999994,0.1438119965000011,-0.05610661500000092
ytf3__dyieP_pH7__2,7.185787268750152,0.03155093999999892,0.05821306999999897,0.2665617955000004,-0.0726562150000003
ytf3__dyieP_pH55__1,6.5721679659929,-0.025016800000001282,-0.28052734999999984,-0.07200244949999934,-0.2465831250000008
ytf3__dyieP_pH55__2,6.919120944896394,0.07205029999999901,-0.011047340000001071,0.12954876350000075,-0.5650174650000004
minicoli__aldA_f1c2__1,-9.007649931390343,-0.6600875551759628,-0.03437726374472128,-3.9855682294999992,0.28270766448018136
minicoli__aldA_minE__1,-8.734093505852004,0.12042706565894255,0.11522848307627598,-3.9855682294999992,-0.008784661921561465
minicoli__mg1655_glc__1,6.364894601737989,-0.602970901999015,-0.6208907106474708,-1.4220728526513415,-0.9619277142539032
minicoli__mg1655_glc__2,6.444512924669467,-0.5528523797726148,-0.5938766752439602,-1.4295171724335605,-0.9262398602577572
minicoli__minE_cyt__1,-8.63697952657673,-0.4115372200454299,-0.5864068068666661,-3.9855682294999992,-0.8348764649604856
minicoli__minE_cyt__2,-8.858016163297085,-0.5321474055681605,-0.7813223462068333,-3.9855682294999992,-0.5690441526455867
minicoli__minE_fruc__1,-8.463699537565065,-0.01420506291019663,-0.31690424501800685,-3.9855682294999992,-0.9014069452294446
minicoli__minE_fruc__2,-8.401625074355714,0.08020524982757493,-0.2406989476168242,-3.9855682294999992,-0.6340809109917522
minicoli__minE_glc__1,-8.011120234402805,-0.4717650782509253,-1.5989632855838547,-3.9855682294999992,-1.3609775714955052
minicoli__minE_glc__2,-8.354986572042783,-0.3044199179162099,-0.7873338984673932,-3.9855682294999992,-1.254657547912517
minicoli__minE_glyc__1,-8.943501302201502,-0.7627532156408048,0.09581245462766397,-3.9855682294999992,0.6219776582896834
minicoli__minE_glyc__2,-8.480043637672132,-1.2318665369039363,0.1127196989087178,-3.9855682294999992,1.1086080696881222
minicoli__minE_Fe_starve__1,-8.754244936832709,0.04556743002837038,-0.4095582088976961,-3.9855682294999992,-0.6132369015539592
minicoli__minE_Fe_starve__2,-8.604864428024587,0.019934211436879682,-0.6991651954374198,-3.9855682294999992,-0.8868519905749537
minicoli__minE_LB__1,-7.884585466499766,-0.8595801750173635,-0.9956033777556944,-3.9855682294999992,-0.7813128982775428
minicoli__minE_LB__2,-7.676431661363425,-1.0724765385838015,-0.9915483057330512,-3.9855682294999992,-0.9184217345720658
minicoli__minE_N_starve__1,-7.836893896880746,0.025535077954437213,-0.5985733871832277,-3.9855682294999992,-0.8020966808586749
minicoli__minE_N_starve__2,-8.827769282159345,0.11550474612821834,-0.5575727107046902,-3.9855682294999992,-0.8117468867828155
minicoli__minE_osm__1,-6.735595040317085,0.043938689480663484,-1.8659016511587243,-3.9855682294999992,-1.1461673975041418
minicoli__minE_osm__2,-9.15100581605747,0.07638288739115673,-1.5860603746142488,-3.9855682294999992,-1.1128756583828086
minicoli__minE_ph5__1,-8.664642731792414,0.26562572589941524,0.05082307992947222,-3.9855682294999992,-0.7895866085281948
minicoli__minE_ph5__2,-8.72896363852863,0.3182747417475582,-0.2054080490152028,-3.9855682294999992,-0.8929756734900813
minicoli__minE-pyr__1,-5.665503705947617,-0.1322725820922752,-0.8100621021541201,-3.9855682294999992,-0.1310536942801015
minicoli__minE-pyr__2,-7.927081518002715,-0.8644442471002131,-0.31615627560701576,-3.9855682294999992,0.7822558293564157
minicoli__minE_sorb__1,-8.313967183463525,-0.1068962784674614,-0.3802113705848989,-3.9855682294999992,-1.2061753638400765
minicoli__minE_sorb__2,-8.465095297667604,-0.07275720256887652,-0.4332981835702228,-3.9855682294999992,-1.1577428459842365
minicoli__minE_urid__1,-8.214794761634966,0.13926016057798662,-0.36713168696169696,-3.9855682294999992,-0.8441129461127481
minicoli__minE_urid__2,-8.294422378503095,0.13920778929379907,-0.5099852542142518,-3.9855682294999992,-0.7522654153567885
minicoli__W3110_cyt__1,12.777900038886813,-0.9707121104657136,-0.6104848107003225,-2.2730574111986224,-1.015278390370714
minicoli__W3110_cyt__2,12.374651069201295,-0.8375660771119781,-0.11629864887864373,-2.2825476389347408,-0.909107817675249
minicoli__W3110_glc__1,12.450307355800769,-0.7747082378928187,-0.14737288375128266,-1.5480699517684182,-1.7788439589977398
minicoli__W3110_glc__2,12.830656236027014,-0.9998829802557516,-0.261005628791704,-2.3350289958357715,-1.5532957022247889
minicoli__W3110_glyc__1,12.177264048601108,-0.5283661412302525,-0.2144965787816986,-2.1513804184266494,-1.1881258435469348
minicoli__W3110_glyc__2,11.376487638215304,-0.4905965647492483,-0.18365645575665826,-1.7653509454426728,-0.9549192926912228
minicoli__W3110_Fe_starve__1,10.435655150630431,0.4652096206542673,0.40234173164478015,-0.7034966310813591,-1.018293050645175
minicoli__W3110_Fe_starve__2,13.061106575280997,0.1848525351766757,0.09887062051769924,-0.9989634450943004,-0.8084117025892805
minicoli__W3110_LB__1,5.576523219860722,-1.8325997360646116,0.2239666515914216,-0.6259474529365892,-1.397175263328622
minicoli__W3110_LB__2,5.715078927431028,-1.7962948193882742,0.2410004074162497,-0.6473075389836644,-1.3807607601221523
minicoli__W3110_N_starve__1,12.302024132950706,-0.2086972968579968,-0.2205496432754206,-1.514018682298528,-1.278023396695554
minicoli__W3110_N_starve__2,12.326225549488218,-0.10173835846423528,-0.1363710150139852,-1.707728482418443,-1.1301093306704164
minicoli__W3110_osm__1,11.262147937873731,-0.3273283243033696,-0.1347531371560322,-1.9754895781131008,-0.9083155287438966
minicoli__W3110_osm__2,11.309814363183044,-0.32698787207145763,0.039802556751062916,-2.7020331440870358,-0.8072059360448574
minicoli__W3110_ph5__1,12.790754146980229,-0.5060890577873867,-0.33819411507306896,-1.6586317697044612,-0.8223204336513152
minicoli__W3110_ph5__2,11.091440426191491,-0.3252696099139918,-0.09492793669287458,-1.0401733975409062,-0.9698354462931764
minicoli__W3110_pyr__1,12.28506880117243,-0.507003064339294,-0.3240492352189328,-1.5902591631584366,-1.0895345223732402
minicoli__W3110_pyr__2,11.865436382635409,-0.5342220426422539,0.006127121125055979,-1.2619908370014723,-0.9500493523620576
minicoli__W3110_sorb__1,14.22103726796298,-0.9269974151828126,-0.15210610529417326,-2.47249517079958,-1.8177527339802992
minicoli__W3110_sorb__2,14.79425237401174,-0.8141226864336844,0.0055536824791087005,-2.1576081608085707,-1.923440254837608
minicoli__W3110_urid__1,8.668581856817381,-0.7417419358942468,0.028613013005962532,-1.536734428118374,-1.4523310384677988
minicoli__W3110_urid__2,8.555429379498639,-0.7922757302370176,0.2036327941791427,-1.547410140243877,-1.2823063915635249
minicoli__W3110_WT_glc__1,7.673683618879872,-0.4680425492666202,-0.4868965213560568,-2.238784367999413,-1.0582137052570122
minicoli__W3110_WT_glc__2,7.901620918769689,-0.4890278864338456,-0.700319219455519,-2.5428967816507075,-1.1937874045379484
minicoli__W3110_WT_osm__1,6.948665072606446,-0.5850614437216528,-1.0060293738120052,-2.4480502222514797,-1.1715619238634165
minicoli__W3110_WT_osm__2,6.536729678664987,-0.4770994495754817,-0.6235237303795511,-2.3029341477149043,-1.0884327680568866
eep__BOP27__1,5.311188346461645,0.1244221984629661,0.10557820431949773,-1.8245589883957645,-0.4855698303518246
eep__BOP27__2,5.535708927111464,0.10579558886358242,0.15047999390302813,-1.6758199248347951,-0.4629946758289218
eep__BOP1000__1,1.8775591954488255,0.4439153623312837,1.726570980358728,-0.13227687284308146,0.5308955705103298
eep__BOP1000__2,1.3795563898129397,0.2652885824649207,1.6569929740886682,-0.3271701654972623,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,4.462660642176073,-0.3294681858015256,0.2377431094486031,0.2936326578264028,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,4.215874163829487,-0.3088338127582695,-0.2932997040635445,0.30248820774379936,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,8.934268975611342,0.4233730294265943,1.02403516591618,0.2296138495659505,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,8.136838031768274,0.4346173529238849,0.8889910070417013,0.2016702845558882,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,7.635914419572953,0.049531992280885014,1.7270521668309635,1.0774454689897812,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,6.65299433457884,-0.05102146955808173,1.82017499210056,0.4434726968312237,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,6.454405481516431,0.05563410582643158,0.437189327286827,0.72652668083777,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,5.654478534807904,0.1685200063611756,0.8650714892643679,0.04042027573631035,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.0093775391052116,0.09824187076805124,0.38779606695904256,0.3662865745956374,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,1.1564399031143184,0.013189030893059341,0.410671036238055,0.2602053480368314,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,6.517049748332766,0.06997925570871111,-0.2561579127871543,0.4715312723650804,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,7.527940886179508,-0.023225084519674862,-0.31843687235474505,0.656730671702916,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.2122362164557763,-0.1365802737837054,0.4409933816814959,0.6147592162564788,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.0971240967007536,0.02836561792031844,0.5721390481138506,0.811430248978894,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,5.719093533892111,0.3751803655115111,0.2764191377471352,0.6893907072472539,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,5.662946463656945,0.4372633312593664,0.1953901671004505,0.4773275664719971,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.9603408070473648,0.4083276161938301,0.43290878284151896,1.0262514633064599,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.588698034421088,0.4509022689768436,0.5181342930959403,0.9418660194969392,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,6.452657392629974,0.3106263290844691,0.7082942824916749,0.21451207213725088,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,7.200809992764177,0.4963898490164862,0.8368916406473197,0.6035058455451692,0.31002016076639016
eep__BOP27_ndh-cyoB__1,7.963872732982212,0.2751271323851263,-0.018523279499872203,-0.7821933343424297,0.04652207908748629
eep__BOP27_ndh-cyoB__2,8.047124008016123,0.3033256896122971,0.05910411960140394,0.1589999843206673,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,11.472884950025689,0.5771557405370764,0.9194320080625058,-0.5322393307657536,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,11.013383794353926,0.4584635106173476,0.8695593037268665,-0.3789732310483842,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,11.694747667788889,0.2453868950352529,1.0242688516770428,0.31824986688420603,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,11.15083576134693,0.15863428065941854,0.9328022420924906,0.19148307363295025,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,8.924993342547564,0.4241703517293782,0.9607124364596196,-0.3685917888378881,0.38458114878599936
