,A,PrpR,Crp,RpoN,Cra
tcs__del_cpxR_etoh__1,2.75396120236194,-2.735729802,1.209290043000001,-1.3940491065000016,1.7925485945000013
tcs__del_cpxR_etoh__2,2.5460519762140565,-2.28419258,1.1967784130000003,-1.3759399465000008,1.8005069615
tcs__del_cpxR_lb__1,1.4665773807725015,-1.9697357080000002,0.5608460330000007,-0.1651914605000009,0.7477895285000002
tcs__del_cpxR_lb__2,1.583701684907105,-1.4246347769999999,0.6407895630000002,-0.03692296050000188,0.7776630565000016
tcs__del_cusR_CuSO4__1,2.512069264942148,-2.167021268,1.0462541129999998,0.2530436344999991,0.08592574750000104
tcs__del_cusR_CuSO4__2,4.622364509204021,-2.044777059,1.048489943,0.2711247094999987,0.1434982334999999
tcs__del_cusR_lb__1,0.8391818860480426,-2.144924849,0.9952246930000008,0.061099416499999386,0.9697545555000016
tcs__del_cusR_lb__2,0.7530818581301092,-2.5050911940000002,1.0406022430000004,-0.028130071500001463,0.8775237925000017
tcs__del_kdpE_01-kcl__1,0.6075178714484762,0.6992165670000001,0.08810516099999965,-0.003697230500000259,-0.4134206024999987
tcs__del_kdpE_01-kcl__2,-0.1156460212355232,0.785405302,0.12273579200000027,0.015772499499998816,-0.4331493274999989
tcs__del_kdpE_115-kcl__1,-0.2713013590363951,0.4702462340000002,0.04519701000000076,0.01581621549999923,-0.6108375714999994
tcs__del_kdpE_115-kcl__2,-0.7355040286450613,-0.03314139699999963,-0.003365354999999681,0.028188571499999426,-0.6956772724999984
tcs__del_phoB_m9__1,0.1377428854392419,-1.696385646,0.7310639430000005,-0.30045145750000124,-0.3885892615
tcs__del_phoB_m9__2,-0.3082772470183121,-2.090534875,0.7578592129999997,-0.2269969835000012,-0.42160588849999936
tcs__del_phoB_m9p__1,-0.6969834799528636,-2.447118797,-0.5173016199999996,-2.3662006385000005,-1.5807294664999991
tcs__del_phoB_m9p__2,-0.4129871237555477,-2.3053562380000003,-0.4868159799999994,-2.3873792415000006,-1.5887457204999995
tcs__del_rcsB_etoh__1,2.6074393418919346,-1.6347243429999998,0.8584217130000003,-1.1646445325000014,1.1254918015000008
tcs__del_rcsB_etoh__2,2.9328842149272134,-1.7177915430000001,0.921416013,-1.0726627075000021,1.184914859500001
tcs__del_rcsB_lb__1,1.450339743324867,-1.128818347,0.6655188230000011,-0.1668512565000011,0.9924813634999996
tcs__del_rcsB_lb__2,1.1596346981450614,-1.163001654,0.7005509330000006,-0.15283639750000155,1.0469467445000014
tcs__del_zraR_lb__1,0.4398862374744802,-0.23926405199999976,0.5367675730000006,-0.23083657050000106,0.8747017505000017
tcs__del_zraR_lb__2,0.259521951046191,-0.2822906229999997,0.5696375729999996,-0.23192235050000146,0.8928557565000013
tcs__del_zraR_zncl2__1,0.4569227857744501,-1.0578460809999999,0.8338904830000011,0.012596932499999271,0.3764783115000023
tcs__del_zraR_zncl2__2,0.4098106504184533,-1.134889275,0.8158754130000005,0.060915250499999025,0.34399240050000124
tcs__wt_01-kcl__1,0.6615060224510578,-1.2218711740000001,-0.042192379999999474,0.12284508449999974,-0.9376892864999996
tcs__wt_01-kcl__2,0.6732772864870493,-1.224404564,-0.04159150899999986,0.06872521549999888,-0.7406080244999993
tcs__wt_01xlb__1,24.458703262580364,1.0936262930000016,-1.1868215099999997,-0.3972351395000011,-1.3288956044999995
tcs__wt_01xlb__2,24.17566474397581,1.0453609130000006,-1.1874649749999993,-0.4348531185000004,-1.3977506644999984
tcs__wt_115-kcl__1,-0.2291349285156451,0.517493156,-0.09970663000000002,-1.140350000028434e-05,-0.5887920294999995
tcs__wt_115-kcl__2,-0.2023030006771804,0.5147907250000001,-0.12142913199999937,-0.0027724815000009784,-0.6511352484999993
tcs__wt_CuSO4__1,1.5515320318992898,-1.699226057,0.7338502030000011,-0.18430975450000095,0.43107181550000107
tcs__wt_CuSO4__2,1.284141228130248,-1.000937984,0.7305206129999995,-0.12013272350000115,0.4800872685000002
tcs__wt_etoh__1,2.6046234254437,-0.7796580039999998,0.5754630630000008,-0.8242077115000024,1.0921585605000017
tcs__wt_etoh__2,3.3576495860751505,-0.956754551,0.5394844130000003,-0.8636889035000008,0.9909839125000008
tcs__wt_lb__1,1.806031350276036,-1.597749125,0.9893765630000004,-0.2947850685000013,0.0047461995000004364
tcs__wt_lb__2,1.6677107498678925,-1.383962449,1.0922559429999996,-0.3596543125000018,0.14923798450000092
tcs__wt_LiAcet__1,1.3956315556588623,-2.308624188,0.6491752730000009,0.09347013949999904,-0.16590414349999882
tcs__wt_LiAcet__2,1.2771434167448514,-2.340500252,0.4062179429999997,-0.20856981250000214,-0.07366788749999831
tcs__wt_LiCl__1,0.1175272912815085,-2.367389723,0.5743156230000004,-0.17667284350000045,-0.08155337150000007
tcs__wt_LiCl__2,0.1569448701453234,-2.232435835,0.6016396030000006,-0.223818801500002,-0.101538764499999
tcs__wt_m9p__1,-0.9881964977709516,-2.5239019380000003,-0.39549780799999995,-2.049604297500001,-1.0628917864999998
tcs__wt_m9p__2,-0.5213777493991991,-2.453517791,-0.4201194360000001,-2.0621163545000005,-0.9667578474999984
tcs__wt_pyr__1,25.40410306704343,1.376301829,-1.287916309,-0.4415652435000004,-1.580794713499999
tcs__wt_pyr__2,24.931294276547863,1.3309245030000003,-1.1631474849999996,-0.4725023485000008,-1.6930221544999997
tcs__wt_zncl2__1,-0.1076386595306758,-1.7920716339999998,0.6655301930000004,-0.1539710705000008,0.19240774550000064
tcs__wt_zncl2__2,0.3570993453412988,-1.606119848,0.6831118230000008,-0.08348361150000194,0.21218892550000049
ros_tale__0_0_0pq__1,0.3268154472144908,-1.668951092,0.3292272530000009,-0.6619373594999995,-0.3913418294999991
ros_tale__0_0_0pq__2,0.5324266726190222,-1.935121435,0.30771033300000106,-0.6886624015000011,-0.3913551324999984
ros_tale__0_0_250pq__1,1.8843861182077035,0.6613472630000001,1.4522597630000007,0.3639911734999988,-0.4698383084999991
ros_tale__0_0_250pq__2,2.040172781557123,0.7104082900000002,1.4384985730000004,0.41815267449999816,-0.4925657764999993
ros_tale__1_mid_250pq__1,-0.0454494992850572,-1.269247182,0.6546866229999999,-0.4896045615000011,-0.5235758024999989
ros_tale__1_mid_250pq__2,0.5527721628201747,-1.139744592,0.6257248529999995,-0.5285945645000014,-0.5220146554999996
ros_tale__1_0_0pq__3,-0.0496279989633723,-1.3596194749999997,0.6079365029999995,-0.5482217625000017,-0.17702200549999958
ros_tale__1_0_0pq__4,0.2475317515375835,-1.4033156329999998,0.6228776230000008,-0.4986963175000012,-0.2878558854999991
ros_tale__1_0_250pq__1,0.7210531276980611,-1.4434742949999997,0.4961959629999999,-0.22059296550000165,-0.2467602624999987
ros_tale__1_0_250pq__2,0.4570163299321779,-1.3578102649999997,0.6021915230000001,-0.20320184050000198,-0.2626083104999992
ros_tale__1_0_750pq__1,1.250879895519746,-2.46805691,0.6259014130000011,0.26064417449999944,-0.6754330604999996
ros_tale__1_0_750pq__2,1.0680325923238327,-2.68852246,1.045357503,0.4255295594999993,-0.6373685924999988
ros_tale__1_1_0pq__1,1.7257881733179017,-2.159045603,0.7677037930000008,0.2163305804999993,-0.2327642074999989
ros_tale__1_1_0pq__2,1.5891489320517531,-1.98169499,0.727341753000001,0.31488359649999964,-0.07903025749999859
ros_tale__1_1_250pq__1,1.9976412588224983,-1.969509065,0.616797033000001,0.3723993674999981,-0.2821213064999988
ros_tale__1_1_250pq__2,1.9196800666820957,-2.216048905,0.8796841830000002,0.4228114234999989,-0.34933329249999895
ros_tale__1_1_750pq__1,1.7885090930144587,-2.0788109230000003,0.9722065830000002,0.4767311184999983,-0.3047517494999994
ros_tale__1_1_750pq__2,2.2515778819884997,-2.0000260130000003,1.0968635530000004,0.5364249264999987,-0.2476662154999998
ros_tale__1_2_0pq__1,0.9783119915230511,-2.615684212,0.4026113930000008,-0.09251059250000182,-0.6445179134999988
ros_tale__1_2_0pq__2,1.010267579950055,-2.638636028,0.2011867830000007,-0.07681935450000132,-0.6439962484999988
ros_tale__1_2_250pq__1,1.2134228818109605,-2.739400009,0.6133156930000006,0.5406316014999994,-0.41141077749999866
ros_tale__1_2_250pq__2,1.5379730882079483,-2.74373595,0.8060088329999999,0.6297644365000004,-0.42328810249999904
ros_tale__1_2_750pq__1,1.5615553153753348,-2.542528864,1.0991647330000005,0.7798303664999988,-0.4530964674999991
ros_tale__1_2_750pq__2,1.4205182044429316,-2.711567785,1.1248291229999996,0.7378888004999986,-0.4707800524999986
ros_tale__1_3_0pq__1,2.193498802919874,-2.456341136,1.6003325529999994,-0.027075578499999864,-0.5634520924999986
ros_tale__1_3_0pq__2,1.638410575641286,-2.386619707,1.5980901030000003,0.06265064049999935,-0.593683015499999
ros_tale__1_3_250pq__1,1.8642541318214847,-2.407247422,0.982030343,0.3335942694999989,0.08125092350000074
ros_tale__1_3_250pq__2,1.7854136498202104,-2.575466698,1.2771547729999997,0.637131974499999,0.13406627150000094
ros_tale__1_3_250pq__3,1.8353290292452635,-2.671275906,1.2324065130000008,0.6821483244999982,0.13120154350000046
ros_tale__1_3_250pq__4,2.3783831314866024,-2.522399773,0.6953416529999998,0.9801124234999996,0.4465692575000011
ros_tale__1_3_750pq__1,1.8617300956914875,-2.473217486,1.0045313030000005,0.4538583304999992,-0.07393772349999939
ros_tale__1_3_750pq__2,1.4663229538889329,-2.602613294,0.8300577430000011,0.356907323499998,-0.2845179284999988
ros_tale__1_4_0pq__1,1.7448865636836923,-1.808813943,0.9822872229999984,-0.149815321500002,0.0729017255000004
ros_tale__1_4_0pq__2,1.2407395252283822,-2.482671581,0.8874455430000001,-0.18374484550000147,0.030195128499999942
ros_tale__1_4_250pq__1,1.4405201049338865,-2.23515196,0.5704754429999994,-0.0036341635000010095,0.006823428500000618
ros_tale__1_4_250pq__2,1.0638735900662029,-2.540607371,0.5921552030000008,0.16582839049999976,0.008452494499999297
ros_tale__1_4_750pq__1,1.61168153825581,-2.465432388,0.3072018029999999,0.020543328499998736,0.06527302850000005
ros_tale__1_4_750pq__2,1.2132276743590265,-2.611614454,0.4223943630000005,0.21667420849999885,-0.07703132949999958
ros_tale__1_4_750pq__3,1.9354078231623928,-2.007514547,0.6522730330000002,0.011228089499999427,0.2977637655000009
ros_tale__1_4_750pq__4,2.192774358596993,-2.5393169230000003,0.2525884729999994,-0.3640552485000006,-0.2856802854999998
ros_tale__2_mid_250pq__1,0.1139850785790024,-0.4744103630000001,0.4665373430000006,-0.08914684050000155,-0.6032428494999991
ros_tale__2_mid_250pq__2,0.5398135457471694,-0.5778810839999999,0.22496456300000034,-0.2798599834999997,-0.4670128324999992
ros_tale__2_0_0pq__1,0.4628791820236697,-2.172153322,1.323272493000001,0.15788087049999966,-1.4705291444999995
ros_tale__2_0_0pq__2,0.7799455550855947,-2.666201978,1.432955703000001,0.10576513449999858,-1.5110344754999998
ros_tale__2_0_250pq__1,0.3471362080876156,-1.4683490739999998,0.4367484630000007,-0.02643839849999985,-0.4738400554999993
ros_tale__2_0_250pq__2,0.6540407869711558,-1.4182841699999995,0.4668021630000006,-0.05465272250000197,-0.4607863194999995
ros_tale__2_0_750pq__1,3.058207664869707,-0.395762881,0.39065801299999947,0.5829297554999986,-1.6813225134999987
ros_tale__2_0_750pq__2,3.2074039566440344,-0.800187357,0.5452427929999999,0.5613484904999986,-1.9262534624999992
ros_tale__2_1_0pq__1,1.8346007666274848,-1.283141256,0.040594261000000735,-0.03943915750000215,-0.3911114744999988
ros_tale__2_1_0pq__2,0.094951606515074,-2.229767878,0.21928040300000085,0.13776600549999962,-0.43659707549999904
ros_tale__2_1_250pq__1,0.6403057453016433,-2.87732921,1.1107003029999998,0.6510062554999987,-0.9780583064999996
ros_tale__2_1_250pq__2,0.3277310993356515,-2.88555428,0.8431179929999999,0.3599432514999989,-1.2340217544999996
ros_tale__2_1_750pq__1,0.604132559782532,-2.130519109,0.9049245530000009,0.4836252524999978,-1.3495966115
ros_tale__2_1_750pq__2,0.8033698742121659,-2.65191285,1.0484879629999997,0.3568816364999989,-1.4567954404999988
ros_tale__2_1_750pq__3,1.0174171288745526,-2.4825722690000003,0.7018120830000001,0.5070291984999981,-1.205213314499999
ros_tale__2_2_0pq__1,0.2299933489085766,-2.169031301,0.07986402600000098,-0.0012772825000020305,-0.5937339484999988
ros_tale__2_2_0pq__2,0.7610512943173272,-2.569495718,0.7592634930000006,0.5333985944999995,-0.5820296404999992
ros_tale__2_2_250pq__1,-0.2036263023581041,-1.783407898,0.17330999300000016,0.437522582499998,-0.8990815384999991
ros_tale__2_2_250pq__2,0.6570431991353098,-2.530930156,0.4292550130000006,0.6292353134999988,-1.127685605499999
ros_tale__2_2_750pq__1,0.0765202358114271,-2.5527629519999997,0.5576607930000002,0.6935646274999989,-0.8359586504999994
ros_tale__2_2_750pq__2,1.2075689639574985,-2.42978598,0.305956793,0.7096221444999989,-0.6881410184999988
ros_tale__2_3_0pq__1,0.6913246042611294,-2.248735408,0.860010453000001,0.5490633514999992,-1.1326019404999998
ros_tale__2_3_0pq__2,0.93016673144993,-2.4709145980000002,0.9657211629999995,0.3827037824999984,-1.5382685364999995
ros_tale__2_3_250pq__1,0.864880313069734,-2.36871368,0.8571940530000006,0.5317026174999988,-1.604149039499999
ros_tale__2_3_250pq__2,0.3830090788686563,-2.764849645,0.8164901330000003,0.32177281749999764,-1.6278803794999988
ros_tale__2_3_750pq__1,1.038849112912861,-2.340761934,1.0268770230000008,1.0387586394999992,-1.5524263974999988
ros_tale__2_3_750pq__2,0.8365925969682,-2.290292557,0.8530044829999994,0.7807106994999984,-1.7091536334999988
ros_tale__3_0_0pq__1,0.1561245179768265,-2.212995194,-0.037079375999999435,0.003290138499998818,-0.3357135054999993
ros_tale__3_0_0pq__2,0.3451752209637501,-2.677550755,-0.11367244899999918,0.04103666550000007,-0.26462607549999984
ros_tale__3_0_250pq__1,0.7351308086220568,-2.3370272180000002,0.40781697300000097,0.9526409744999996,-0.4714697264999996
ros_tale__3_0_250pq__2,0.8202349328249605,-2.13863605,0.32149887299999946,1.0586750144999986,-0.4657785015
ros_tale__3_0_750pq__1,3.1940260611118187,-0.5182346789999999,0.9638811429999999,0.8617293014999987,-1.4504610814999994
ros_tale__3_0_750pq__2,3.3373874039206406,-0.7302478830000001,1.2263716430000002,0.6138417665000002,-1.6301569774999989
ros_tale__3_1_0pq__1,0.4484308477441938,-1.934669889,-0.3878339709999992,0.3111515254999997,-0.5243826454999994
ros_tale__3_1_0pq__2,0.0395416121837519,-1.673543526,-0.1844513249999995,-0.1095378275000023,-0.6817049614999995
ros_tale__3_1_250pq__1,0.5593037201784193,-1.720217696,0.006036631000000625,0.2006035734999987,-0.7486143144999993
ros_tale__3_1_250pq__2,0.6007838857703957,-1.6995188249999995,0.018638845999999987,0.20446261349999872,-0.8642061934999994
ros_tale__3_1_750pq__1,0.729222807213796,-1.3586007080000002,0.2312163030000001,0.7214413064999992,-0.4865923954999998
ros_tale__3_1_750pq__2,0.3797289591002672,-1.748215686,-0.14456363200000055,0.4750900244999983,-0.7176516724999988
ros_tale__3_2_0pq__1,0.6339946223256213,0.5478466010000003,0.4066879429999997,-0.5664110875000024,-0.4323602814999994
ros_tale__3_2_0pq__2,0.3636191893623876,0.493922907,0.36532405300000015,-0.5829658875000012,-0.3449293644999987
ros_tale__3_2_0pq__3,0.1931108411208192,0.4218054930000004,0.38919050299999997,-0.4466793015000024,-0.3980580624999988
ros_tale__3_2_0pq__4,0.5491283699227933,0.7250686480000001,0.4372882229999995,-0.4972754544999996,-0.5212387594999992
ros_tale__3_2_250pq__1,2.344653120048734,-0.5876518179999999,-0.6105627419999989,0.17192682049999952,-1.9343372024999992
ros_tale__3_2_250pq__2,1.3124426642080202,-1.289891809,-0.7734190759999997,-0.28744078150000085,-1.5541468724999987
ros_tale__3_2_750pq__1,1.4948358773033137,-2.440560621,0.05165385599999972,-0.11913751050000165,-0.8570549474999991
ros_tale__3_2_750pq__2,1.2400097826139065,-2.4525734040000002,-0.942500268,-0.6057514295000006,-1.4953728024999986
ros_tale__3_3_0pq__1,-0.1886977014998375,-2.559897507,0.7026568829999995,-0.16750983550000065,-1.095250308499999
ros_tale__3_3_0pq__2,0.2166866994169486,-2.754660149,0.9474771730000012,-0.1861682405000007,-1.176749975499999
ros_tale__3_3_0pq__3,-0.192666441310879,-2.136555895,0.7939082030000009,-0.10884733950000047,-0.9968852114999996
ros_tale__3_3_0pq__4,-0.0487157821310788,-2.272568927,1.056964733000001,-0.1782246505000007,-1.1407109544999994
ros_tale__3_3_250pq__1,0.7005016120661616,-2.206543906,-0.2424749009999996,0.25389542249999764,-1.2742185334999991
ros_tale__3_3_250pq__2,1.1775208630988598,-1.623560261,-0.20438087800000027,0.3837116364999993,-1.018874149499999
ros_tale__3_3_750pq__1,0.6266421428032478,-2.0088038740000003,0.08859772899999996,0.2843778504999985,-1.2752378374999989
ros_tale__3_3_750pq__2,1.022960476720593,-2.000818052,0.14973729299999938,0.3035489374999987,-1.3016613505000008
ros_tale__3_4_0pq__1,3.307388025675827,0.10428711300000026,-0.77576,0.1608315214999987,-2.2001054904999995
ros_tale__3_4_0pq__2,2.636440322970766,0.2023198630000005,-0.5738246280000006,0.07633420449999839,-1.8967164115000001
ros_tale__3_4_250pq__1,2.62725523549319,-0.8151461449999999,-0.9101530370000006,0.3966464374999994,-1.7169205224999988
ros_tale__3_4_250pq__2,2.2937119411894176,-0.7618951820000001,-0.9544832509999992,0.5321519474999992,-2.047557179499999
ros_tale__3_4_750pq__1,2.893342066415138,-0.5030494999999999,-0.5881765019999996,0.4522509105000001,-1.8932122594999996
ros_tale__3_4_750pq__2,2.502150070694968,-1.047972029,-0.8824148349999987,0.29810119249999895,-2.032203793499999
pcoli__atASMT_325G__1,0.33078522775378,-0.4155743269999999,0.39244801300000104,-0.3027139525000013,-0.053541653499999065
pcoli__atASMT_325G__2,-0.2342367161117854,-0.4694707069999997,0.3862526830000004,-0.2294121175000008,-0.0019762774999989574
pcoli__bpTDC__1,0.1375777607480461,-0.8042571439999997,0.4069758429999997,-0.6752084325000016,-0.2329445874999987
pcoli__bpTDC__2,0.3817514372191409,-0.9732273229999996,0.4233997630000008,-0.7001562895000006,-0.3589759354999993
pcoli__BRCA__1,0.6283811534690706,-0.6370519909999999,0.1922484830000002,-0.6758072755000013,-0.23367239249999905
pcoli__BRCA__2,0.3485545915753718,-0.7437053539999998,0.13060547899999975,-0.6667562165000014,-0.1479608714999996
pcoli__BRCActrl__1,0.2143132545555087,-0.824593208,0.5297558630000001,-0.22445492850000012,0.4316906485000001
pcoli__BRCActrl__2,0.3684069901918991,-1.082954581,0.6039318930000004,-0.2303831635000009,0.44187926949999934
pcoli__BRCAswap__1,0.3181275762558587,-0.149195148,0.5027589629999998,-0.4698841735000015,-0.3947829965
pcoli__BRCAswap__2,0.6000847797065372,0.2951294600000001,0.5975511529999995,-0.34259508050000065,-0.4391806894999988
pcoli__btAANAT__1,-0.0581720182701317,-0.5998419130000001,0.4415692730000007,-0.3460908195000014,-0.29187313849999885
pcoli__btAANAT__2,-0.116036243652997,-1.0115786989999995,0.5931168230000008,-0.2931544395000003,-0.4243901334999993
pcoli__btASMT__1,0.1453245018995902,-0.668756439,0.5267685130000004,-0.4103532495000009,-0.3907064274999987
pcoli__btASMT__2,-0.0888508466484511,-0.6436476459999998,0.4398579030000001,-0.4097902645000007,-0.39393555249999856
pcoli__CC1__1,0.3615739996118959,0.5880933800000001,0.5250160430000008,-0.010625480500001672,-0.5075404344999992
pcoli__CC1__2,-0.0751786929804259,0.28080792,0.7535511330000002,0.10269440449999934,-0.415552729499999
pcoli__ccCOMT__1,0.3556787247835808,-0.536277514,0.32429840300000023,-0.3790837845000006,-0.005953311499999892
pcoli__ccCOMT__2,0.7312641559128897,-0.7199255559999997,0.3246729930000001,-0.3653819715000024,-0.09028703050000077
pcoli__ckDDC__1,0.3721795634651165,0.3903183750000001,0.4412481530000001,-0.039029808500000485,-0.44826330749999865
pcoli__ckDDC__2,0.5481121520389739,0.28200567600000026,0.3277997730000006,-0.07084712450000019,-0.3031650214999999
pcoli__CNTF_belt__1,0.3482555275217034,-0.06707929099999976,0.4538994830000007,-0.1678207175000015,-0.39592991949999945
pcoli__CNTF_belt__2,0.4691362046447511,-0.19892879899999996,0.7698701030000006,-0.1215239884999999,-0.5517080184999994
pcoli__cobPNMT__1,0.3844445221639457,-0.01806854499999977,0.31993813300000085,-0.28345464050000224,-0.4505728424999989
pcoli__cobPNMT__2,0.621150394373412,-0.14985958900000007,0.31512674300000043,-0.2936915055000018,-0.3180246334999977
pcoli__cvPhhB__1,0.0037667737798047,-0.3280808269999995,0.3107973630000007,-0.15544303450000108,-0.02987743549999955
pcoli__cvPhhB__2,0.0674502128330387,-0.9038342939999996,0.44784689299999947,-0.19092065450000106,-0.07731417549999886
pcoli__ggAANAT__1,0.0199540508107672,-0.5302441689999999,0.30753451300000023,-0.43812727750000136,-0.07804393249999908
pcoli__ggAANAT__2,0.4283354279184289,-0.5565506719999997,0.22264438300000045,-0.5072351155000012,-0.1007848134999989
pcoli__ggTPH__1,-0.0507753623720984,-0.6784177589999998,0.34126333300000056,-0.3236103265000025,-0.23930687849999902
pcoli__ggTPH__2,-0.0589812533450066,-1.014295948,0.2785746030000009,-0.31522817750000165,-0.12989387749999892
pcoli__hsAANAT__1,1.0368047297843357,0.5587261890000002,0.7291858229999999,0.37722753449999935,-1.2549768924999984
pcoli__hsAANAT__2,0.7970445756943146,0.7414876220000002,0.8515544630000011,0.4713452044999986,-1.0062410224999985
pcoli__hsASMT__1,0.0342963188880842,-0.4242229960000001,0.3583849729999997,-0.4991464315000025,-0.11826748749999895
pcoli__hsASMT__2,0.2096238739709671,-0.7114333349999997,0.4368300129999998,-0.5765470325000024,-0.1310490314999999
pcoli__hsPNMT_mb__1,0.4683975248624069,-0.505415905,0.30390439299999983,-0.22182578050000146,-0.24581995549999916
pcoli__hsPNMT_mb__2,0.0760442615038017,-0.506334238,0.3157969930000011,-0.2626056555000016,-0.26727297749999845
pcoli__hsTPH__1,0.0543559233375,-1.0187148659999998,0.05462641999999995,-0.5524234145000007,-0.4479507994999992
pcoli__hsTPH__2,0.0403856122454673,-1.5397444349999998,0.23617991300000085,-0.6181498235000014,-0.33296157549999883
pcoli__hsTPH_E2K__1,0.1410384676951486,-0.7641209010000001,0.7089765630000002,-0.2863432065000016,-0.4795134934999989
pcoli__hsTPH_E2K__2,0.1824597655749196,-0.7031144220000001,0.6612184729999999,-0.22348367750000087,-0.6385117714999993
pcoli__hsTPH_E2K_N91I_P99C__1,0.1033668058827733,-1.2526424520000001,0.18841008300000084,-0.5789815825000018,-0.3112332624999983
pcoli__hsTPH_E2K_N91I_P99C__2,-0.0694559620158914,-0.940686432,0.04870661100000007,-0.6365236015000013,-0.2891093465000001
pcoli__hsTPH_N158trunc__1,0.0765329838768955,-1.205766776,0.4504965429999999,-0.3627711165000012,-0.5380165844999993
pcoli__hsTPH_N158trunc__2,0.4659944206668802,-1.137997744,0.3858976930000004,-0.35569791950000074,-0.3179384204999991
pcoli__hsTPH_N174trunc__1,-0.3141820926682285,-0.719814634,0.3836390329999997,-0.3680545135000006,-0.42690148849999865
pcoli__hsTPH_N174trunc__2,-0.4925744320305017,-1.041495212,0.6533793929999998,-0.2477449405000005,-0.3229992044999994
pcoli__hsTPH_Ntermtrunc__1,0.3938139231965767,0.3718918900000001,0.5076168729999999,0.18574491449999894,-0.6174020624999983
pcoli__hsTPH_Ntermtrunc__2,0.490174840328549,0.1158010960000002,0.580596903,-0.139755656500002,-0.6844888674999989
pcoli__hsTPH1__1,0.0048118222944849,-0.18082526900000007,0.5255677930000004,-0.20500056150000207,-0.31323234449999937
pcoli__hsTPH1__2,0.0929940645686826,-0.010387353000000044,0.5415309229999998,-0.24037411750000184,-0.37356655349999895
pcoli__MBP__1,0.8143096912930484,-1.831285422,-0.3459770999999989,-0.562568594500001,-0.22030237449999926
pcoli__MBP__2,0.3646811502147432,-1.599908378,0.026489270000000783,-0.2058761545000003,-0.6244880494999991
pcoli__msCOMT__1,0.3130319677851016,-1.0852619799999998,-0.10757294999999978,-0.6013450635000002,-0.03227008049999913
pcoli__msCOMT__2,-0.0542601776464517,-1.3402184999999998,-0.09238089099999948,-0.5111193215000025,-0.09055434349999912
pcoli__ocAANAT__1,-0.0020474092261744,-0.4939169419999998,0.3196315130000009,-0.4546311475000024,-0.14643693349999864
pcoli__ocAANAT__2,0.1832239231713188,-0.9330089659999999,0.2939196830000004,-0.4754433755000012,-0.12132427349999908
pcoli__osTDC_K374H__1,1.0726869082691517,0.143667137,0.6863196630000008,0.09903660650000036,-0.4576946124999983
pcoli__osTDC_K374H__2,0.7414749484798782,0.2635166850000004,0.6933763230000007,-0.04136086849999998,-0.5149108414999999
pcoli__osTDC_K374L__1,0.2480825005985459,-1.5089205439999998,-0.030107002999999462,-0.3635768115000024,0.11737051449999925
pcoli__osTDC_K374L__2,0.1163132183398485,-2.119013964,0.15281107300000052,-0.38040332450000136,-0.019350599499999174
pcoli__osTDC_K374Q__1,0.0996928645013199,-0.2058325700000001,0.4485571030000006,-0.3731952155000009,-0.38961668349999895
pcoli__osTDC_K374Q__2,0.4111805228122769,-0.2391338460000001,0.4643148630000002,-0.2867861905000009,-0.3990095054999996
pcoli__osTDC_L360V__1,0.2705324915617415,-0.9354348440000001,0.2966241729999997,-0.5622381075000016,-0.21113180949999946
pcoli__osTDC_L360V__2,0.1368079182065478,-1.1676321859999998,0.3820168630000005,-0.5448340115000025,-0.2326166024999985
pcoli__pmTPH__1,-0.1923569485553116,-1.761563131,-0.10026360400000024,-0.5518908805000011,-0.07996098649999883
pcoli__pmTPH__2,0.1691058010703834,-1.822216125,0.08226395500000018,-0.6164907045000012,-0.10096788649999944
pcoli__RFC__1,0.1219459544941775,-1.387852286,0.06813715200000026,-0.4496087445000008,-0.4363782804999996
pcoli__RFC__2,0.0818456880544201,-1.2629838919999998,0.008882815999999849,-0.497404780500001,-0.3421102534999987
pcoli__RFCctrl__1,0.9348957244604048,1.2977996450000004,0.4522689930000006,0.3518467965000003,-1.069286868499999
pcoli__RFCctrl__2,1.2812019848583955,1.2079056050000003,0.5165584929999998,0.4238499324999978,-1.3051590584999992
pcoli__RFCnopause__1,0.5548377186594796,0.643001049,0.6708687229999999,0.350596423499999,-1.1486698065
pcoli__RFCnopause__2,1.0352617512424434,0.3870456350000002,0.6748039729999995,0.3138272544999996,-1.3585629914999997
pcoli__RFCpluspause__1,0.3065240010803576,0.569360536,0.7640610930000005,0.35021773649999943,-0.9141675614999992
pcoli__RFCpluspause__2,0.458500948977545,0.4949492690000002,0.5214214130000006,0.4558035454999985,-0.788340612499999
pcoli__rnCOMT_sol__1,0.4725712893266128,0.985163795,0.8270174130000001,0.3690663844999982,-1.0786107554999989
pcoli__rnCOMT_sol__2,0.8918274095060617,1.2096192219999995,0.6395325229999997,0.3895514204999984,-1.1564564394999994
pcoli__rnPNMT__1,-0.1334979360266654,-1.7890342780000001,0.1635869329999995,-0.6220706795000011,0.002142931500000777
pcoli__rnPNMT__2,0.1878708798288816,-1.4396532679999998,0.07451194300000097,-0.6767325694999995,0.07630186950000084
pcoli__rnTDC__1,0.2139405961957609,-0.9863895929999996,0.08798361800000087,-0.4946090875000024,-0.16780077449999894
pcoli__rnTDC__2,-0.1585606177499688,-1.144074293,0.17114607300000095,-0.4172348825000016,-0.17603646049999974
pcoli__rnTDC_trunc__1,0.5951367296663816,-1.3063326089999998,0.3075571430000004,-0.1512001095000013,0.029013492500001625
pcoli__rnTDC_trunc__2,0.2094246331601034,-1.403055282,0.43504015300000104,-0.018151414500000133,0.0370463145000004
