,A,CsqR
minicoli__minE-pyr__1,-1.1964892683731072,-5.513572120526715
minicoli__minE-pyr__2,-0.8364260188019621,-5.615406072000001
minicoli__minE_sorb__1,-0.9671593889105786,-5.615406072000001
minicoli__minE_sorb__2,-0.7587000287517324,-5.615406072000001
minicoli__minE_urid__1,-0.8512959679370217,-5.615406072000001
minicoli__minE_urid__2,-0.7090570641716677,-5.615406072000001
minicoli__W3110_cyt__1,-0.9230394802790436,-1.5629787666006043
minicoli__W3110_cyt__2,-1.0815793359585837,-1.2064051988233784
minicoli__W3110_glc__1,0.8510961436335337,-1.4058293532263706
minicoli__W3110_glc__2,-0.1045147536513783,-1.395966645261577
minicoli__W3110_glyc__1,-0.2696886295822299,-0.7786515448005344
minicoli__W3110_glyc__2,-0.1451634775561084,-0.6366836234794668
minicoli__W3110_Fe_starve__1,-1.4906883195626874,-0.8983823130474766
minicoli__W3110_Fe_starve__2,-1.9792012528351453,-0.9191467780837071
minicoli__W3110_LB__1,0.0321881241932505,0.1548508272293887
minicoli__W3110_LB__2,0.0995623502482965,0.29890993969378776
minicoli__W3110_N_starve__1,-1.1333023245318667,-1.1649520356259986
minicoli__W3110_N_starve__2,-1.3392595950258508,-1.0751463495555464
minicoli__W3110_osm__1,-1.1873377431567724,-0.749954769777835
minicoli__W3110_osm__2,-1.3801536232621567,-0.8800566812945636
minicoli__W3110_ph5__1,-1.961474236451306,-0.9386040561054196
minicoli__W3110_ph5__2,-1.7908886609715144,-0.5218130206685343
minicoli__W3110_pyr__1,-0.2252680786380983,-1.081867193215496
minicoli__W3110_pyr__2,-0.9522936148968344,-0.8314345104536152
minicoli__W3110_sorb__1,0.6073609632623254,-1.5649569486420294
minicoli__W3110_sorb__2,0.3701657799400098,-1.337604133574259
minicoli__W3110_urid__1,0.0733648694713565,-1.3135167573500155
minicoli__W3110_urid__2,-0.7216401641760338,-1.3394249309714723
minicoli__W3110_WT_glc__1,-0.6184616712452532,-0.9189752658486691
minicoli__W3110_WT_glc__2,-0.9357940082149816,-1.0962114164614922
minicoli__W3110_WT_osm__1,-0.8374927424440609,-1.0556959011751532
minicoli__W3110_WT_osm__2,-1.2780139922078264,-1.0149075984939175
eep__BOP27__1,0.7721241601933678,0.08569668397482211
eep__BOP27__2,0.6343329321739559,0.18407060037302525
eep__BOP1000__1,1.5885286396291318,0.4301128221717674
eep__BOP1000__2,1.706264324019499,0.45584644590012496
eep__BOP27_ndh-cydB-appC__1,0.1067505763046724,0.06225562523245288
eep__BOP27_ndh-cydB-appC__2,0.1085206200252559,-0.339341499927615
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.707568119149426,0.3322418275818793
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.6444691079361475,0.5325090985633381
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.8953811027963721,0.0012802874903830028
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,2.2132097650785614,0.3384601848724369
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.7295448341610478,0.11447286667292556
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,1.0914259810544402,0.4969368574582891
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.0274599857301781,-0.13017885824929645
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.1676212017503415,-0.08333520945585704
eep__BOP27_nuoB-cydB-appC__1,-0.1063950881117749,-0.012962960932879852
eep__BOP27_nuoB-cydB-appC__2,0.6329361113529893,0.3084015114193006
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.900773545897059,0.8785491597646207
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,2.259199404280593,0.9861277597007678
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,2.132894413387312,0.5949954873473091
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,2.8506995362209024,0.7099483071798973
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,3.1786178355088044,0.8794104405670939
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.510972839303089,0.6303582567967325
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.837421991886804,0.3873474872463376
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.473772807475674,0.19197172361506354
eep__BOP27_ndh-cyoB__1,1.6702613715277277,0.20370952864423675
eep__BOP27_ndh-cyoB__2,1.5864494611996218,0.3280028773071777
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.4482994805541878,0.20326856117254355
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,0.3588899836746734,0.3198569518975898
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.493652255292196,0.4051583305715365
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,3.150687128944158,0.9710444113147751
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.4130497209832036,0.4587634062528938
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,2.1900912304675937,0.7941927044537129
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.1671737830043973,0.6307007180416253
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,2.100195359263292,0.77641307848738
eep__BOP27_nuoB-cyoB__1,1.5293429695620655,0.20722032538639468
eep__BOP27_nuoB-cyoB__2,1.3425031676694894,0.22813858607093795
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.8296645819358184,0.3825667433753175
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.6818232666695518,0.5874813652017412
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.7244836798121497,0.4638559795181205
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,2.123825179166596,0.5624282396904752
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,2.9133494248960856,0.9201401900488432
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,2.703108437222769,0.8099873668834014
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,2.901968607786099,0.5521688009089285
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,2.6392754352179177,0.7014580709260079
eep__BOP27_ndh-cydB__1,3.339401555553788,-0.08361459080579348
eep__BOP27_ndh-cydB__2,2.487457710311104,0.2163600201663618
eep__BOP27_nuoB-cydB__1,3.430388871471296,-0.027949784401748445
eep__BOP27_nuoB-cydB__2,1.5210797830290028,-0.2332866544678245
DDB2__PD-005_BW25113_Batch_6h__1,-0.2540830187495148,-0.14147515463513205
DDB2__PD-005_BW25113_Batch_6h__2,0.1232200357760618,0.05888774170168265
DDB2__PD-003_BW25113_Batch_9h__1,-0.0133496543557573,-0.07559083053914595
DDB2__PD-003_BW25113_Batch_9h__2,0.07239931970863,0.4534683444664429
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.234240250914214,1.1040849547694602
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.2440314354376603,0.961186029789732
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.4419618306648438,0.2540029545825
DDB2__PD-005_BW25113_Fed-batch_6h__2,0.9162078647600932,0.0720132160893856
DDB2__PD-005_BW25113_Fed-batch_6h__3,2.6942573311682487,0.8690156226934747
DDB2__PD-005_BW25113_Fed-batch_15h__1,2.5449030894636784,0.8011642737208788
DDB2__PD-005_BW25113_Fed-batch_15h__2,2.2280636515248173,0.8897988020060259
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.6844561795790325,0.8331370595914986
DDB2__PD-003_BW25113_Fed-batch_21h__2,1.0810590312879933,1.1643387600719828
DDB2__PD-004_del-basS_Batch_6h__1,-0.527679704156791,-0.034225926946898085
DDB2__PD-004_del-basS_Batch_6h__2,-0.0363729793633595,0.06364112115210663
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.3428465499416387,0.6658381903573698
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.4819313245135373,0.9872819806685252
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.542021456712135,1.0002844247827491
DDB2__PD-004_del-basS_Fed-batch_15h__2,1.695058485949107,1.348582235489611
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.7984748592145716,-0.10071409107361262
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.009020230485977,-0.07460168294984904
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,2.38272455828822,0.44658907850995977
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.567785009592176,0.3760859337092999
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.194112201561025,0.8589845991084246
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.6251966174983794,0.8595250448582981
DDB2__PD-005_del-phoB_Batch_6h__1,-0.9014171634680996,-0.021348818046718062
DDB2__PD-005_del-phoB_Batch_6h__2,-0.6681849982146639,-0.32472529341845835
DDB2__PD-005_del-phoB_Batch_6h__3,0.3552756271072285,0.1503170897455366
DDB2__PD-003_del-phoB_Batch_9h__1,-0.3340099216859842,0.30037632738686515
DDB2__PD-003_del-phoB_Batch_9h__2,-1.130175585169658,-0.04957887192429755
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.9017308556524597,1.0540637435774007
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.529675501827209,0.960095884619582
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.488701177079147,-0.14860676248458926
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.446803600634517,0.7791681055470319
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.5650346082878936,0.8815399459600224
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.9781194106495532,0.8053564693675739
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.106055380629877,1.271825652583697
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.9263646496696545,1.3856560493369416
DDB2__PD-004_del-qseB_Batch_6h__1,-0.6989409229743757,-0.07016823226711555
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.7836200163037264,0.594618389287648
DDB2__PD-004_del-qseB_Fed-batch_6h__2,0.864432772387008,0.4931869692023252
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.703202688851482,0.6408569621320286
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.099113630440024,0.8066774351276678
DDB2__PD-004_del-qseC_Batch_6h__1,-0.7326015692073922,-0.16013947164125586
DDB2__PD-004_del-qseC_Batch_6h__2,-0.5248755410442287,0.06542237710288479
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.987534101053149,0.3624898193174628
DDB2__PD-004_del-qseC_Fed-batch_6h__2,2.113640924020272,0.5306609879533681
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.6668826321277868,0.7619369990346136
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.9066788549751883,0.6862934457775864
DDB2__PD-005_del-qseF_Batch_6h__1,-0.1266099743847984,0.11507730541445405
DDB2__PD-005_del-qseF_Batch_6h__2,-0.0953030739284058,-0.004950931542277104
DDB2__PD-003_del-qseF_Batch_6h__1,0.423209205656202,0.4952065601835889
DDB2__PD-003_del-qseF_Batch_6h__2,0.4149388113499857,-0.13960241424726672
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.9150500009577964,0.9892189629955476
DDB2__PD-003_del-qseF_Fed-batch_6h__2,2.8614631763797367,0.6398747219244072
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.1034029705000115,0.7096508082153923
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.8098747087577237,0.7000323240167816
DDB2__PD-005_del-qseF_Fed-batch_6h__3,2.391432472634207,0.8995182456324926
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.3150811723450024,0.7233283553036074
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.4118471519635545,0.7493642092277941
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.169616575934044,1.3542922383915217
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.675807906461201,1.3803421043971786
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.4299927605312566,-0.7796124940123352
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.1039527501128417,0.1874523631272229
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.3678167780515716,0.3227700983643702
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.2169432540143106,0.5921235774099722
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.9303493923681088,0.8126572640225902
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.6662544680347096,0.6027173983006735
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.216103754971256,0.7306077284848396
DDB3__PD-009_del-arcA_Batch_6h__1,1.0187602177415684,-0.15497452850242333
DDB3__PD-009_del-arcA_Batch_6h__2,-0.5383285837566372,-0.3075204446802005
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.930035111330777,0.2499367030120485
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.886541052183843,0.5517480257490774
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.5991243879162176,0.8817385298467952
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.373699133690805,0.6823878848014909
DDB3__PD-006_del-baeR_Batch_12h__1,-1.0902661766881407,-0.03591227622854909
DDB3__PD-006_del-baeR_Batch_12h__2,-1.3279507107119377,-0.4360251388453653
DDB3__PD-009_del-baeR_Batch_12h__1,-0.6892420377350499,-0.4971212468991153
DDB3__PD-009_del-baeR_Batch_12h__2,-0.8900773670444484,-0.5848360906856378
DDB3__PD-006_del-baeR_Fed-batch_12h__1,0.1324764282056074,-0.7592326388158464
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-0.6541348336391107,-0.3925537240480548
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.6652521406278586,0.41373358680100303
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.1029246652481342,0.6107123999903701
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.4519176022629212,0.2980531449842045
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.8116830743028932,-0.6757090264279286
DDB3__PD-006_del-lsrB_Batch_6h__2,-1.5691756477177807,-0.05712754683019305
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.344848358203425,0.3711237189632373
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.192477088598389,0.7566145102954565
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,3.327492508091298,1.0600069592238237
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.357032900220285,0.7919858123136381
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.7959268393733465,0.8591935391636518
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.507485300834005,0.11315990592725368
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.794666699528824,0.1709151025286193
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.7219568277365431,0.6889286152828156
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.268213764425374,0.10951832388913374
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,2.620148747294279,0.7731201898966678
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.3339676191281236,0.5543567181324178
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.267108017224234,0.9791996468377137
DDB3__PD-006_del-lsrR_Batch_6h__1,0.4043690324842314,-0.0386604788370839
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.8657423626665082,-0.017581333381762043
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.390482905872542,0.7832088291961066
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.3801612740497284,0.2483952302898782
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.894570520807461,0.6729005289354495
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.0584387720990445,0.8300475016212863
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,2.6678059748811567,0.8639515046334605
DDB3__PD-009_del-luxS_Batch_6h__1,-0.6250613484729296,0.1316474618170016
DDB3__PD-009_del-luxS_Batch_6h__2,-0.535265211601745,0.3348633504016121
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.8809130370098248,-0.05585090109558522
DDB3__PD-009_del-luxS_Fed-batch_6h__2,2.024985320710077,0.667504584084929
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.9789974339439973,0.5757861092065886
DDB3__PD-009_del-luxS_Fed-batch_15h__2,2.940078201723765,0.5158945295964017
DDB3__PD-006_del-rpoS_Batch_9h__1,0.7198656444411701,-0.3383427579548064
DDB3__PD-006_del-rpoS_Batch_9h__2,0.4377936257149204,-0.1958693602384347
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.8520137595203905,-0.046493424972366526
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,2.960024381047053,0.0604334347297737
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,3.327028938398356,0.243153773527836
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,2.808090475073911,-0.2613472353814146
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,2.329529999903337,-0.39692104545116796
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.6530112796529806,-0.5181936351976555
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.6388906013011564,0.4920929090484734
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,2.375993195278921,0.8580375803995759
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,1.0148353975861415,0.5257366201585132
