,locus_id,go_id,go_name
0,USA300HOU_RS06755,GO:0003674,
1,USA300HOU_RS06755,GO:0003824,
2,USA300HOU_RS06755,GO:0004795,
3,USA300HOU_RS06755,GO:0005488,
4,USA300HOU_RS06755,GO:0005575,
5,USA300HOU_RS06755,GO:0005622,
6,USA300HOU_RS06755,GO:0005623,
7,USA300HOU_RS06755,GO:0005737,
8,USA300HOU_RS06755,GO:0005829,
9,USA300HOU_RS06755,GO:0005886,
10,USA300HOU_RS06755,GO:0006082,
11,USA300HOU_RS06755,GO:0006520,
12,USA300HOU_RS06755,GO:0006566,
13,USA300HOU_RS06755,GO:0006807,
14,USA300HOU_RS06755,GO:0008150,
15,USA300HOU_RS06755,GO:0008152,
16,USA300HOU_RS06755,GO:0008652,
17,USA300HOU_RS06755,GO:0009058,
18,USA300HOU_RS06755,GO:0009066,
19,USA300HOU_RS06755,GO:0009067,
20,USA300HOU_RS06755,GO:0009088,
21,USA300HOU_RS06755,GO:0009987,
22,USA300HOU_RS06755,GO:0016020,
23,USA300HOU_RS06755,GO:0016053,
24,USA300HOU_RS06755,GO:0016829,
25,USA300HOU_RS06755,GO:0016835,
26,USA300HOU_RS06755,GO:0016838,
27,USA300HOU_RS06755,GO:0019752,
28,USA300HOU_RS06755,GO:0030170,
29,USA300HOU_RS06755,GO:0040007,
30,USA300HOU_RS06755,GO:0043167,
31,USA300HOU_RS06755,GO:0043168,
32,USA300HOU_RS06755,GO:0043436,
33,USA300HOU_RS06755,GO:0044237,
34,USA300HOU_RS06755,GO:0044238,
35,USA300HOU_RS06755,GO:0044249,
36,USA300HOU_RS06755,GO:0044281,
37,USA300HOU_RS06755,GO:0044283,
38,USA300HOU_RS06755,GO:0044424,
39,USA300HOU_RS06755,GO:0044444,
40,USA300HOU_RS06755,GO:0044464,
41,USA300HOU_RS06755,GO:0044710,
42,USA300HOU_RS06755,GO:0044711,
43,USA300HOU_RS06755,GO:0046394,
44,USA300HOU_RS06755,GO:0048037,
45,USA300HOU_RS06755,GO:0071704,
46,USA300HOU_RS06755,GO:0071944,
47,USA300HOU_RS06755,GO:1901564,
48,USA300HOU_RS06755,GO:1901566,
49,USA300HOU_RS06755,GO:1901576,
50,USA300HOU_RS06755,GO:1901605,
51,USA300HOU_RS06755,GO:1901607,
0,USA300HOU_RS06760,GO:0003674,
1,USA300HOU_RS06760,GO:0003824,
2,USA300HOU_RS06760,GO:0004413,
3,USA300HOU_RS06760,GO:0005575,
4,USA300HOU_RS06760,GO:0005622,
5,USA300HOU_RS06760,GO:0005623,
6,USA300HOU_RS06760,GO:0005737,
7,USA300HOU_RS06760,GO:0006082,
8,USA300HOU_RS06760,GO:0006520,
9,USA300HOU_RS06760,GO:0006566,
10,USA300HOU_RS06760,GO:0006793,
11,USA300HOU_RS06760,GO:0006796,
12,USA300HOU_RS06760,GO:0006807,
13,USA300HOU_RS06760,GO:0008150,
14,USA300HOU_RS06760,GO:0008152,
15,USA300HOU_RS06760,GO:0008652,
16,USA300HOU_RS06760,GO:0009058,
17,USA300HOU_RS06760,GO:0009066,
18,USA300HOU_RS06760,GO:0009067,
19,USA300HOU_RS06760,GO:0009088,
20,USA300HOU_RS06760,GO:0009987,
21,USA300HOU_RS06760,GO:0016053,
22,USA300HOU_RS06760,GO:0016301,
23,USA300HOU_RS06760,GO:0016310,
24,USA300HOU_RS06760,GO:0016740,
25,USA300HOU_RS06760,GO:0016772,
26,USA300HOU_RS06760,GO:0016773,
27,USA300HOU_RS06760,GO:0019202,
28,USA300HOU_RS06760,GO:0019752,
29,USA300HOU_RS06760,GO:0040007,
30,USA300HOU_RS06760,GO:0043436,
31,USA300HOU_RS06760,GO:0044237,
32,USA300HOU_RS06760,GO:0044238,
33,USA300HOU_RS06760,GO:0044249,
34,USA300HOU_RS06760,GO:0044281,
35,USA300HOU_RS06760,GO:0044283,
36,USA300HOU_RS06760,GO:0044424,
37,USA300HOU_RS06760,GO:0044464,
38,USA300HOU_RS06760,GO:0044710,
39,USA300HOU_RS06760,GO:0044711,
40,USA300HOU_RS06760,GO:0046394,
41,USA300HOU_RS06760,GO:0071704,
42,USA300HOU_RS06760,GO:1901564,
43,USA300HOU_RS06760,GO:1901566,
44,USA300HOU_RS06760,GO:1901576,
45,USA300HOU_RS06760,GO:1901605,
46,USA300HOU_RS06760,GO:1901607,
0,USA300HOU_RS06785,GO:0005575,
1,USA300HOU_RS06785,GO:0005622,
2,USA300HOU_RS06785,GO:0005623,
3,USA300HOU_RS06785,GO:0005737,
4,USA300HOU_RS06785,GO:0042597,
5,USA300HOU_RS06785,GO:0044424,
6,USA300HOU_RS06785,GO:0044464,
0,USA300HOU_RS06795,GO:0003674,
1,USA300HOU_RS06795,GO:0003735,
2,USA300HOU_RS06795,GO:0005198,
3,USA300HOU_RS06795,GO:0006412,
4,USA300HOU_RS06795,GO:0008150,
5,USA300HOU_RS06795,GO:0008152,
6,USA300HOU_RS06795,GO:0009058,
7,USA300HOU_RS06795,GO:0009059,
8,USA300HOU_RS06795,GO:0009987,
9,USA300HOU_RS06795,GO:0010467,
10,USA300HOU_RS06795,GO:0019538,
11,USA300HOU_RS06795,GO:0034645,
12,USA300HOU_RS06795,GO:0043170,
13,USA300HOU_RS06795,GO:0044237,
14,USA300HOU_RS06795,GO:0044238,
15,USA300HOU_RS06795,GO:0044249,
16,USA300HOU_RS06795,GO:0044260,
17,USA300HOU_RS06795,GO:0044267,
18,USA300HOU_RS06795,GO:0071704,
19,USA300HOU_RS06795,GO:1901576,
0,USA300HOU_RS06815,GO:0001071,
1,USA300HOU_RS06815,GO:0003674,
2,USA300HOU_RS06815,GO:0003676,
3,USA300HOU_RS06815,GO:0003677,
4,USA300HOU_RS06815,GO:0003700,
5,USA300HOU_RS06815,GO:0005488,
6,USA300HOU_RS06815,GO:0006139,
7,USA300HOU_RS06815,GO:0006282,
8,USA300HOU_RS06815,GO:0006351,
9,USA300HOU_RS06815,GO:0006355,
10,USA300HOU_RS06815,GO:0006725,
11,USA300HOU_RS06815,GO:0006807,
12,USA300HOU_RS06815,GO:0006950,
13,USA300HOU_RS06815,GO:0006974,
14,USA300HOU_RS06815,GO:0007154,
15,USA300HOU_RS06815,GO:0008150,
16,USA300HOU_RS06815,GO:0008152,
17,USA300HOU_RS06815,GO:0009058,
18,USA300HOU_RS06815,GO:0009059,
19,USA300HOU_RS06815,GO:0009432,
20,USA300HOU_RS06815,GO:0009605,
21,USA300HOU_RS06815,GO:0009889,
22,USA300HOU_RS06815,GO:0009890,
23,USA300HOU_RS06815,GO:0009892,
24,USA300HOU_RS06815,GO:0009987,
25,USA300HOU_RS06815,GO:0009991,
26,USA300HOU_RS06815,GO:0010467,
27,USA300HOU_RS06815,GO:0010468,
28,USA300HOU_RS06815,GO:0010556,
29,USA300HOU_RS06815,GO:0010558,
30,USA300HOU_RS06815,GO:0010605,
31,USA300HOU_RS06815,GO:0010629,
32,USA300HOU_RS06815,GO:0016070,
33,USA300HOU_RS06815,GO:0018130,
34,USA300HOU_RS06815,GO:0019219,
35,USA300HOU_RS06815,GO:0019222,
36,USA300HOU_RS06815,GO:0019438,
37,USA300HOU_RS06815,GO:0031323,
38,USA300HOU_RS06815,GO:0031324,
39,USA300HOU_RS06815,GO:0031326,
40,USA300HOU_RS06815,GO:0031327,
41,USA300HOU_RS06815,GO:0031668,
42,USA300HOU_RS06815,GO:0032774,
43,USA300HOU_RS06815,GO:0033554,
44,USA300HOU_RS06815,GO:0034641,
45,USA300HOU_RS06815,GO:0034645,
46,USA300HOU_RS06815,GO:0034654,
47,USA300HOU_RS06815,GO:0043170,
48,USA300HOU_RS06815,GO:0044237,
49,USA300HOU_RS06815,GO:0044238,
50,USA300HOU_RS06815,GO:0044249,
51,USA300HOU_RS06815,GO:0044260,
52,USA300HOU_RS06815,GO:0044271,
53,USA300HOU_RS06815,GO:0044699,
54,USA300HOU_RS06815,GO:0044763,
55,USA300HOU_RS06815,GO:0045892,
56,USA300HOU_RS06815,GO:0045934,
57,USA300HOU_RS06815,GO:0046483,
58,USA300HOU_RS06815,GO:0048519,
59,USA300HOU_RS06815,GO:0048523,
60,USA300HOU_RS06815,GO:0048583,
61,USA300HOU_RS06815,GO:0050789,
62,USA300HOU_RS06815,GO:0050794,
63,USA300HOU_RS06815,GO:0050896,
64,USA300HOU_RS06815,GO:0051052,
65,USA300HOU_RS06815,GO:0051171,
66,USA300HOU_RS06815,GO:0051172,
67,USA300HOU_RS06815,GO:0051252,
68,USA300HOU_RS06815,GO:0051253,
69,USA300HOU_RS06815,GO:0051716,
70,USA300HOU_RS06815,GO:0060255,
71,USA300HOU_RS06815,GO:0065007,
72,USA300HOU_RS06815,GO:0071496,
73,USA300HOU_RS06815,GO:0071704,
74,USA300HOU_RS06815,GO:0080090,
75,USA300HOU_RS06815,GO:0080134,
76,USA300HOU_RS06815,GO:0080135,
77,USA300HOU_RS06815,GO:0090304,
78,USA300HOU_RS06815,GO:0097159,
79,USA300HOU_RS06815,GO:1901360,
80,USA300HOU_RS06815,GO:1901362,
81,USA300HOU_RS06815,GO:1901363,
82,USA300HOU_RS06815,GO:1901576,
83,USA300HOU_RS06815,GO:2000112,
84,USA300HOU_RS06815,GO:2000113,
85,USA300HOU_RS06815,GO:2001020,
86,USA300HOU_RS06815,GO:2001141,
0,USA300HOU_RS06825,GO:0005575,
1,USA300HOU_RS06825,GO:0005622,
2,USA300HOU_RS06825,GO:0005623,
3,USA300HOU_RS06825,GO:0005737,
4,USA300HOU_RS06825,GO:0044424,
5,USA300HOU_RS06825,GO:0044464,
0,USA300HOU_RS06835,GO:0005575,
1,USA300HOU_RS06835,GO:0005623,
2,USA300HOU_RS06835,GO:0005886,
3,USA300HOU_RS06835,GO:0016020,
4,USA300HOU_RS06835,GO:0044464,
5,USA300HOU_RS06835,GO:0071944,
0,USA300HOU_RS06855,GO:0000725,
1,USA300HOU_RS06855,GO:0003674,
2,USA300HOU_RS06855,GO:0003824,
3,USA300HOU_RS06855,GO:0004518,
4,USA300HOU_RS06855,GO:0004527,
5,USA300HOU_RS06855,GO:0004529,
6,USA300HOU_RS06855,GO:0004536,
7,USA300HOU_RS06855,GO:0006139,
8,USA300HOU_RS06855,GO:0006259,
9,USA300HOU_RS06855,GO:0006260,
10,USA300HOU_RS06855,GO:0006281,
11,USA300HOU_RS06855,GO:0006310,
12,USA300HOU_RS06855,GO:0006725,
13,USA300HOU_RS06855,GO:0006807,
14,USA300HOU_RS06855,GO:0006950,
15,USA300HOU_RS06855,GO:0006974,
16,USA300HOU_RS06855,GO:0008150,
17,USA300HOU_RS06855,GO:0008152,
18,USA300HOU_RS06855,GO:0008296,
19,USA300HOU_RS06855,GO:0008408,
20,USA300HOU_RS06855,GO:0009058,
21,USA300HOU_RS06855,GO:0009059,
22,USA300HOU_RS06855,GO:0009987,
23,USA300HOU_RS06855,GO:0016787,
24,USA300HOU_RS06855,GO:0016788,
25,USA300HOU_RS06855,GO:0016796,
26,USA300HOU_RS06855,GO:0016895,
27,USA300HOU_RS06855,GO:0033554,
28,USA300HOU_RS06855,GO:0034641,
29,USA300HOU_RS06855,GO:0034645,
30,USA300HOU_RS06855,GO:0043170,
31,USA300HOU_RS06855,GO:0044237,
32,USA300HOU_RS06855,GO:0044238,
33,USA300HOU_RS06855,GO:0044249,
34,USA300HOU_RS06855,GO:0044260,
35,USA300HOU_RS06855,GO:0044699,
36,USA300HOU_RS06855,GO:0044763,
37,USA300HOU_RS06855,GO:0046483,
38,USA300HOU_RS06855,GO:0050896,
39,USA300HOU_RS06855,GO:0051716,
40,USA300HOU_RS06855,GO:0071704,
41,USA300HOU_RS06855,GO:0090304,
42,USA300HOU_RS06855,GO:0090305,
43,USA300HOU_RS06855,GO:1901360,
44,USA300HOU_RS06855,GO:1901576,
0,USA300HOU_RS06860,GO:0003674,
1,USA300HOU_RS06860,GO:0005215,
2,USA300HOU_RS06860,GO:0005216,
3,USA300HOU_RS06860,GO:0005575,
4,USA300HOU_RS06860,GO:0005623,
5,USA300HOU_RS06860,GO:0005886,
6,USA300HOU_RS06860,GO:0006810,
7,USA300HOU_RS06860,GO:0006811,
8,USA300HOU_RS06860,GO:0006884,
9,USA300HOU_RS06860,GO:0008150,
10,USA300HOU_RS06860,GO:0008381,
11,USA300HOU_RS06860,GO:0009987,
12,USA300HOU_RS06860,GO:0009992,
13,USA300HOU_RS06860,GO:0015075,
14,USA300HOU_RS06860,GO:0015267,
15,USA300HOU_RS06860,GO:0016020,
16,USA300HOU_RS06860,GO:0019725,
17,USA300HOU_RS06860,GO:0022803,
18,USA300HOU_RS06860,GO:0022833,
19,USA300HOU_RS06860,GO:0022836,
20,USA300HOU_RS06860,GO:0022838,
21,USA300HOU_RS06860,GO:0022839,
22,USA300HOU_RS06860,GO:0022857,
23,USA300HOU_RS06860,GO:0022891,
24,USA300HOU_RS06860,GO:0022892,
25,USA300HOU_RS06860,GO:0030104,
26,USA300HOU_RS06860,GO:0034220,
27,USA300HOU_RS06860,GO:0042592,
28,USA300HOU_RS06860,GO:0044464,
29,USA300HOU_RS06860,GO:0044699,
30,USA300HOU_RS06860,GO:0044763,
31,USA300HOU_RS06860,GO:0044765,
32,USA300HOU_RS06860,GO:0048878,
33,USA300HOU_RS06860,GO:0051179,
34,USA300HOU_RS06860,GO:0051234,
35,USA300HOU_RS06860,GO:0055082,
36,USA300HOU_RS06860,GO:0055085,
37,USA300HOU_RS06860,GO:0065007,
38,USA300HOU_RS06860,GO:0065008,
39,USA300HOU_RS06860,GO:0071944,
0,USA300HOU_RS06865,GO:0003333,
1,USA300HOU_RS06865,GO:0003674,
2,USA300HOU_RS06865,GO:0005215,
3,USA300HOU_RS06865,GO:0005342,
4,USA300HOU_RS06865,GO:0005575,
5,USA300HOU_RS06865,GO:0005623,
6,USA300HOU_RS06865,GO:0005886,
7,USA300HOU_RS06865,GO:0006810,
8,USA300HOU_RS06865,GO:0006811,
9,USA300HOU_RS06865,GO:0006812,
10,USA300HOU_RS06865,GO:0006820,
11,USA300HOU_RS06865,GO:0006865,
12,USA300HOU_RS06865,GO:0006950,
13,USA300HOU_RS06865,GO:0006970,
14,USA300HOU_RS06865,GO:0008150,
15,USA300HOU_RS06865,GO:0008324,
16,USA300HOU_RS06865,GO:0008509,
17,USA300HOU_RS06865,GO:0008514,
18,USA300HOU_RS06865,GO:0009266,
19,USA300HOU_RS06865,GO:0009409,
20,USA300HOU_RS06865,GO:0009628,
21,USA300HOU_RS06865,GO:0009987,
22,USA300HOU_RS06865,GO:0015075,
23,USA300HOU_RS06865,GO:0015101,
24,USA300HOU_RS06865,GO:0015171,
25,USA300HOU_RS06865,GO:0015199,
26,USA300HOU_RS06865,GO:0015651,
27,USA300HOU_RS06865,GO:0015695,
28,USA300HOU_RS06865,GO:0015697,
29,USA300HOU_RS06865,GO:0015711,
30,USA300HOU_RS06865,GO:0015838,
31,USA300HOU_RS06865,GO:0015849,
32,USA300HOU_RS06865,GO:0016020,
33,USA300HOU_RS06865,GO:0022857,
34,USA300HOU_RS06865,GO:0022891,
35,USA300HOU_RS06865,GO:0022892,
36,USA300HOU_RS06865,GO:0031460,
37,USA300HOU_RS06865,GO:0034220,
38,USA300HOU_RS06865,GO:0044464,
39,USA300HOU_RS06865,GO:0044699,
40,USA300HOU_RS06865,GO:0044763,
41,USA300HOU_RS06865,GO:0044765,
42,USA300HOU_RS06865,GO:0046942,
43,USA300HOU_RS06865,GO:0046943,
44,USA300HOU_RS06865,GO:0050896,
45,USA300HOU_RS06865,GO:0051179,
46,USA300HOU_RS06865,GO:0051234,
47,USA300HOU_RS06865,GO:0055085,
48,USA300HOU_RS06865,GO:0071702,
49,USA300HOU_RS06865,GO:0071705,
50,USA300HOU_RS06865,GO:0071944,
51,USA300HOU_RS06865,GO:0072337,
0,USA300HOU_RS06885,GO:0005575,
1,USA300HOU_RS06885,GO:0005623,
2,USA300HOU_RS06885,GO:0005886,
3,USA300HOU_RS06885,GO:0016020,
4,USA300HOU_RS06885,GO:0044464,
5,USA300HOU_RS06885,GO:0071944,
0,USA300HOU_RS06890,GO:0003674,
1,USA300HOU_RS06890,GO:0003824,
2,USA300HOU_RS06890,GO:0003916,
3,USA300HOU_RS06890,GO:0003918,
4,USA300HOU_RS06890,GO:0005575,
5,USA300HOU_RS06890,GO:0005622,
6,USA300HOU_RS06890,GO:0005623,
7,USA300HOU_RS06890,GO:0005737,
8,USA300HOU_RS06890,GO:0006139,
9,USA300HOU_RS06890,GO:0006152,
10,USA300HOU_RS06890,GO:0006163,
11,USA300HOU_RS06890,GO:0006195,
12,USA300HOU_RS06890,GO:0006200,
13,USA300HOU_RS06890,GO:0006259,
14,USA300HOU_RS06890,GO:0006260,
15,USA300HOU_RS06890,GO:0006261,
16,USA300HOU_RS06890,GO:0006265,
17,USA300HOU_RS06890,GO:0006276,
18,USA300HOU_RS06890,GO:0006725,
19,USA300HOU_RS06890,GO:0006753,
20,USA300HOU_RS06890,GO:0006793,
21,USA300HOU_RS06890,GO:0006796,
22,USA300HOU_RS06890,GO:0006807,
23,USA300HOU_RS06890,GO:0006996,
24,USA300HOU_RS06890,GO:0007049,
25,USA300HOU_RS06890,GO:0007059,
26,USA300HOU_RS06890,GO:0007062,
27,USA300HOU_RS06890,GO:0008094,
28,USA300HOU_RS06890,GO:0008150,
29,USA300HOU_RS06890,GO:0008152,
30,USA300HOU_RS06890,GO:0009056,
31,USA300HOU_RS06890,GO:0009058,
32,USA300HOU_RS06890,GO:0009059,
33,USA300HOU_RS06890,GO:0009116,
34,USA300HOU_RS06890,GO:0009117,
35,USA300HOU_RS06890,GO:0009119,
36,USA300HOU_RS06890,GO:0009123,
37,USA300HOU_RS06890,GO:0009125,
38,USA300HOU_RS06890,GO:0009126,
39,USA300HOU_RS06890,GO:0009128,
40,USA300HOU_RS06890,GO:0009141,
41,USA300HOU_RS06890,GO:0009143,
42,USA300HOU_RS06890,GO:0009144,
43,USA300HOU_RS06890,GO:0009146,
44,USA300HOU_RS06890,GO:0009150,
45,USA300HOU_RS06890,GO:0009154,
46,USA300HOU_RS06890,GO:0009158,
47,USA300HOU_RS06890,GO:0009161,
48,USA300HOU_RS06890,GO:0009164,
49,USA300HOU_RS06890,GO:0009166,
50,USA300HOU_RS06890,GO:0009167,
51,USA300HOU_RS06890,GO:0009169,
52,USA300HOU_RS06890,GO:0009199,
53,USA300HOU_RS06890,GO:0009203,
54,USA300HOU_RS06890,GO:0009205,
55,USA300HOU_RS06890,GO:0009207,
56,USA300HOU_RS06890,GO:0009259,
57,USA300HOU_RS06890,GO:0009261,
58,USA300HOU_RS06890,GO:0009295,
59,USA300HOU_RS06890,GO:0009340,
60,USA300HOU_RS06890,GO:0009987,
61,USA300HOU_RS06890,GO:0016043,
62,USA300HOU_RS06890,GO:0016462,
63,USA300HOU_RS06890,GO:0016787,
64,USA300HOU_RS06890,GO:0016817,
65,USA300HOU_RS06890,GO:0016818,
66,USA300HOU_RS06890,GO:0016853,
67,USA300HOU_RS06890,GO:0016887,
68,USA300HOU_RS06890,GO:0017111,
69,USA300HOU_RS06890,GO:0019439,
70,USA300HOU_RS06890,GO:0019637,
71,USA300HOU_RS06890,GO:0019693,
72,USA300HOU_RS06890,GO:0022402,
73,USA300HOU_RS06890,GO:0030541,
74,USA300HOU_RS06890,GO:0032991,
75,USA300HOU_RS06890,GO:0034641,
76,USA300HOU_RS06890,GO:0034645,
77,USA300HOU_RS06890,GO:0034655,
78,USA300HOU_RS06890,GO:0042278,
79,USA300HOU_RS06890,GO:0042454,
80,USA300HOU_RS06890,GO:0042623,
81,USA300HOU_RS06890,GO:0043170,
82,USA300HOU_RS06890,GO:0043234,
83,USA300HOU_RS06890,GO:0044237,
84,USA300HOU_RS06890,GO:0044238,
85,USA300HOU_RS06890,GO:0044248,
86,USA300HOU_RS06890,GO:0044249,
87,USA300HOU_RS06890,GO:0044260,
88,USA300HOU_RS06890,GO:0044270,
89,USA300HOU_RS06890,GO:0044281,
90,USA300HOU_RS06890,GO:0044424,
91,USA300HOU_RS06890,GO:0044444,
92,USA300HOU_RS06890,GO:0044464,
93,USA300HOU_RS06890,GO:0044699,
94,USA300HOU_RS06890,GO:0044710,
95,USA300HOU_RS06890,GO:0044763,
96,USA300HOU_RS06890,GO:0046034,
97,USA300HOU_RS06890,GO:0046128,
98,USA300HOU_RS06890,GO:0046130,
99,USA300HOU_RS06890,GO:0046434,
100,USA300HOU_RS06890,GO:0046483,
101,USA300HOU_RS06890,GO:0046700,
102,USA300HOU_RS06890,GO:0051276,
103,USA300HOU_RS06890,GO:0055086,
104,USA300HOU_RS06890,GO:0061505,
105,USA300HOU_RS06890,GO:0071103,
106,USA300HOU_RS06890,GO:0071704,
107,USA300HOU_RS06890,GO:0071840,
108,USA300HOU_RS06890,GO:0072521,
109,USA300HOU_RS06890,GO:0072523,
110,USA300HOU_RS06890,GO:0090304,
111,USA300HOU_RS06890,GO:1901135,
112,USA300HOU_RS06890,GO:1901136,
113,USA300HOU_RS06890,GO:1901292,
114,USA300HOU_RS06890,GO:1901360,
115,USA300HOU_RS06890,GO:1901361,
116,USA300HOU_RS06890,GO:1901564,
117,USA300HOU_RS06890,GO:1901565,
118,USA300HOU_RS06890,GO:1901575,
119,USA300HOU_RS06890,GO:1901576,
120,USA300HOU_RS06890,GO:1901657,
121,USA300HOU_RS06890,GO:1901658,
0,USA300HOU_RS06895,GO:0003674,
1,USA300HOU_RS06895,GO:0003824,
2,USA300HOU_RS06895,GO:0003916,
3,USA300HOU_RS06895,GO:0003918,
4,USA300HOU_RS06895,GO:0005575,
5,USA300HOU_RS06895,GO:0005622,
6,USA300HOU_RS06895,GO:0005623,
7,USA300HOU_RS06895,GO:0005737,
8,USA300HOU_RS06895,GO:0005886,
9,USA300HOU_RS06895,GO:0006139,
10,USA300HOU_RS06895,GO:0006152,
11,USA300HOU_RS06895,GO:0006163,
12,USA300HOU_RS06895,GO:0006195,
13,USA300HOU_RS06895,GO:0006200,
14,USA300HOU_RS06895,GO:0006259,
15,USA300HOU_RS06895,GO:0006260,
16,USA300HOU_RS06895,GO:0006261,
17,USA300HOU_RS06895,GO:0006265,
18,USA300HOU_RS06895,GO:0006276,
19,USA300HOU_RS06895,GO:0006725,
20,USA300HOU_RS06895,GO:0006753,
21,USA300HOU_RS06895,GO:0006793,
22,USA300HOU_RS06895,GO:0006796,
23,USA300HOU_RS06895,GO:0006807,
24,USA300HOU_RS06895,GO:0006996,
25,USA300HOU_RS06895,GO:0007049,
26,USA300HOU_RS06895,GO:0007059,
27,USA300HOU_RS06895,GO:0007062,
28,USA300HOU_RS06895,GO:0008094,
29,USA300HOU_RS06895,GO:0008150,
30,USA300HOU_RS06895,GO:0008152,
31,USA300HOU_RS06895,GO:0009056,
32,USA300HOU_RS06895,GO:0009058,
33,USA300HOU_RS06895,GO:0009059,
34,USA300HOU_RS06895,GO:0009116,
35,USA300HOU_RS06895,GO:0009117,
36,USA300HOU_RS06895,GO:0009119,
37,USA300HOU_RS06895,GO:0009123,
38,USA300HOU_RS06895,GO:0009125,
39,USA300HOU_RS06895,GO:0009126,
40,USA300HOU_RS06895,GO:0009128,
41,USA300HOU_RS06895,GO:0009141,
42,USA300HOU_RS06895,GO:0009143,
43,USA300HOU_RS06895,GO:0009144,
44,USA300HOU_RS06895,GO:0009146,
45,USA300HOU_RS06895,GO:0009150,
46,USA300HOU_RS06895,GO:0009154,
47,USA300HOU_RS06895,GO:0009158,
48,USA300HOU_RS06895,GO:0009161,
49,USA300HOU_RS06895,GO:0009164,
50,USA300HOU_RS06895,GO:0009166,
51,USA300HOU_RS06895,GO:0009167,
52,USA300HOU_RS06895,GO:0009169,
53,USA300HOU_RS06895,GO:0009199,
54,USA300HOU_RS06895,GO:0009203,
55,USA300HOU_RS06895,GO:0009205,
56,USA300HOU_RS06895,GO:0009207,
57,USA300HOU_RS06895,GO:0009259,
58,USA300HOU_RS06895,GO:0009261,
59,USA300HOU_RS06895,GO:0009295,
60,USA300HOU_RS06895,GO:0009330,
61,USA300HOU_RS06895,GO:0009340,
62,USA300HOU_RS06895,GO:0009987,
63,USA300HOU_RS06895,GO:0016020,
64,USA300HOU_RS06895,GO:0016043,
65,USA300HOU_RS06895,GO:0016462,
66,USA300HOU_RS06895,GO:0016787,
67,USA300HOU_RS06895,GO:0016817,
68,USA300HOU_RS06895,GO:0016818,
69,USA300HOU_RS06895,GO:0016853,
70,USA300HOU_RS06895,GO:0016887,
71,USA300HOU_RS06895,GO:0017111,
72,USA300HOU_RS06895,GO:0019439,
73,USA300HOU_RS06895,GO:0019637,
74,USA300HOU_RS06895,GO:0019693,
75,USA300HOU_RS06895,GO:0019897,
76,USA300HOU_RS06895,GO:0019898,
77,USA300HOU_RS06895,GO:0022402,
78,USA300HOU_RS06895,GO:0030541,
79,USA300HOU_RS06895,GO:0032991,
80,USA300HOU_RS06895,GO:0034641,
81,USA300HOU_RS06895,GO:0034645,
82,USA300HOU_RS06895,GO:0034655,
83,USA300HOU_RS06895,GO:0042278,
84,USA300HOU_RS06895,GO:0042454,
85,USA300HOU_RS06895,GO:0042623,
86,USA300HOU_RS06895,GO:0043170,
87,USA300HOU_RS06895,GO:0043234,
88,USA300HOU_RS06895,GO:0044237,
89,USA300HOU_RS06895,GO:0044238,
90,USA300HOU_RS06895,GO:0044248,
91,USA300HOU_RS06895,GO:0044249,
92,USA300HOU_RS06895,GO:0044260,
93,USA300HOU_RS06895,GO:0044270,
94,USA300HOU_RS06895,GO:0044281,
95,USA300HOU_RS06895,GO:0044424,
96,USA300HOU_RS06895,GO:0044425,
97,USA300HOU_RS06895,GO:0044444,
98,USA300HOU_RS06895,GO:0044459,
99,USA300HOU_RS06895,GO:0044464,
100,USA300HOU_RS06895,GO:0044699,
101,USA300HOU_RS06895,GO:0044710,
102,USA300HOU_RS06895,GO:0044763,
103,USA300HOU_RS06895,GO:0046034,
104,USA300HOU_RS06895,GO:0046128,
105,USA300HOU_RS06895,GO:0046130,
106,USA300HOU_RS06895,GO:0046434,
107,USA300HOU_RS06895,GO:0046483,
108,USA300HOU_RS06895,GO:0046700,
109,USA300HOU_RS06895,GO:0051276,
110,USA300HOU_RS06895,GO:0055086,
111,USA300HOU_RS06895,GO:0061505,
112,USA300HOU_RS06895,GO:0071103,
113,USA300HOU_RS06895,GO:0071704,
114,USA300HOU_RS06895,GO:0071840,
115,USA300HOU_RS06895,GO:0071944,
116,USA300HOU_RS06895,GO:0072521,
117,USA300HOU_RS06895,GO:0072523,
118,USA300HOU_RS06895,GO:0090304,
119,USA300HOU_RS06895,GO:1901135,
120,USA300HOU_RS06895,GO:1901136,
121,USA300HOU_RS06895,GO:1901292,
122,USA300HOU_RS06895,GO:1901360,
123,USA300HOU_RS06895,GO:1901361,
124,USA300HOU_RS06895,GO:1901564,
125,USA300HOU_RS06895,GO:1901565,
126,USA300HOU_RS06895,GO:1901575,
127,USA300HOU_RS06895,GO:1901576,
128,USA300HOU_RS06895,GO:1901657,
129,USA300HOU_RS06895,GO:1901658,
0,USA300HOU_RS06925,GO:0005575,
1,USA300HOU_RS06925,GO:0005623,
2,USA300HOU_RS06925,GO:0005886,
3,USA300HOU_RS06925,GO:0006629,
4,USA300HOU_RS06925,GO:0008150,
5,USA300HOU_RS06925,GO:0008152,
6,USA300HOU_RS06925,GO:0009405,
7,USA300HOU_RS06925,GO:0009636,
8,USA300HOU_RS06925,GO:0009987,
9,USA300HOU_RS06925,GO:0016020,
10,USA300HOU_RS06925,GO:0030258,
11,USA300HOU_RS06925,GO:0042221,
12,USA300HOU_RS06925,GO:0044237,
13,USA300HOU_RS06925,GO:0044238,
14,USA300HOU_RS06925,GO:0044255,
