,A,Zur,ZntR,CueR
SRX7656123,-1.0203653686,-0.3435041103,0.6805570661,0.0016392886
SRX7656124,-0.19522721810000002,-0.1910414963,0.7647761615,-0.0335402949
SRX7656125,-0.3860493049,-0.0796838084,0.46036801390000004,0.0135575895
SRX7656126,-0.274189846,-0.1602506923,0.3359703328,-0.0279669581
SRX7656127,-0.1858868625,-0.1491871959,0.36197860730000003,-0.040531266
SRX7656128,-0.09316958210000001,-0.1712722862,0.3391536517,0.026195446100000002
SRX7656129,-6.0971884238,-1.0049456639,1.5891752189,-0.4490984501
SRX7656130,-6.2252235152,-0.5770811066,1.7867211002999999,-0.9302594036
SRX7656131,-6.5495957365,-0.7355293191000001,1.7513533219,-0.7233284163
SRX7656132,-7.1057939018,-0.8025973814,1.3208537839,-0.6752385933
SRX7656133,-6.7603787444,-0.6477720079,1.3542623122,-0.5253946062
SRX7656134,-6.3748309034,-0.5514414648,2.1479404516,-0.0431432161
SRX7656135,-12.1496892852,0.2340965218,0.41876173920000004,-0.3759814871
SRX7656136,-0.414976226,0.1718368414,0.4421016326,-0.40481956100000005
SRX7656137,0.028427213000000003,-0.1467939272,0.5300023756,-0.2298192718
SRX7656138,-0.42102202520000004,-0.0797245731,0.8356863080000001,-0.28416761830000004
SRX7656139,-0.0928054646,-0.0730796154,0.6469818139,-0.2788715476
SRX7656140,0.11311296870000001,-0.22378818420000002,0.8722433064,-0.1864134177
SRX7656141,-0.4627886097,-0.0669390861,0.1252176875,-0.2313089361
SRX7656142,-0.1226522319,-0.2777862859,0.1837989043,-0.1884251542
SRX7656143,0.041006818300000004,0.0743173343,0.1981990882,-0.6350596201
SRX7656144,-6.81169121,-0.0133883492,1.3490412743,-0.6539034775
SRX7656145,-7.3612296671,-0.5382981188,1.1832821104,-0.3628534685
SRX7656146,-6.8143354788,-0.610839086,1.0588299131,-1.1208244177
SRX5388319,0.0341289345,-0.2774615314,-0.1642898056,-0.2912388094
SRX5388320,0.0669364752,-0.38511041890000003,-0.2067162383,-0.252532876
SRX5388321,-0.1010654097,0.6625719503,0.3710060439,0.5437716854
SRX5388322,0.4419199165,-0.2115740557,-0.343620519,-0.08818015550000001
SRX5388323,0.2319807999,0.4951764729,0.156134713,0.6808229206
SRX5388324,0.2600771897,0.954435329,0.5343712688,0.8162201527
SRX5388325,0.49448618240000003,-0.23795337330000002,-0.1704389588,-0.27075058620000003
SRX5388326,0.2539844746,0.7985404119,0.5199583515,0.8322416974
SRX5388327,-0.21805483420000002,1.0631112547,0.4548411419,1.0109736957
SRX8708326,-2.8243617944,-0.7030027497,1.8714037357,0.421217606
SRX8708328,-0.0008081054000000001,-1.3234014581,-0.8744390998,-1.2476648032
SRX8708335,0.6160380054,0.1687906627,0.17753456650000002,0.1233727929
SRX8708336,-0.2193972847,0.5882377599,0.3695718153,0.5303571317
SRX8708337,-0.39583261540000003,0.5663730354000001,0.327332718,0.5939348786
SRX8708338,-0.2850042272,-0.4681823874,0.7059224465,-0.1728268573
SRX8708339,-0.2479024327,-0.5108193964000001,0.7753412895,-0.14599571120000002
SRX8708340,-0.3773848804,-0.2200169768,0.9780369545,0.2259798513
SRX8708365,2.4267990095,-0.929722405,0.8257503981000001,0.45600863420000004
SRX8708366,2.6553588269,-0.8728584006000001,1.0656018696,0.5108495661
SRX8708368,2.4448437478000002,-0.8073307847000001,1.0853026547,0.4532147785
SRX8708369,-0.09492652730000001,0.6970456163000001,0.32865369720000004,0.6334833128
SRX8708370,-0.05837246,0.7217593799,0.7421720559,0.7934807897
SRX8708371,-0.6042330157,0.775540819,0.4867455122,0.6847775150000001
SRX4166001,0.09686712950000001,-0.0082389242,-0.4025488445,0.0163380466
SRX4166002,-0.2637571755,0.08798686480000001,0.5626176128,0.0449569786
SRX4166003,0.16689004600000001,-0.0797479407,-0.1600687683,-0.061295025200000006
SRX4166004,1.7898112603,0.19242257740000002,-0.3613456292,0.4213781455
SRX4166005,1.9147454133,0.3621126718,-0.2241988594,0.5604665916
SRX4166006,2.8976690474,0.3949275045,0.1372042383,0.5511121346
SRX4166007,1.5012996968999999,0.2870522786,-0.3234904619,0.1249106418
SRX4166008,1.4508344486,0.3051579061,-0.3629062531,0.322595628
SRX4166009,2.4235659212,-0.0315482886,-0.5014494689,0.1738519178
SRX4166010,2.3473889624,0.1015459451,0.0460943735,0.0012760031
SRX4166011,1.6423342642,0.0916658925,-0.41328063660000003,0.0109145726
SRX4166012,1.9508273084,-0.1378927607,0.0376310349,-0.1720241918
SRX5000481,-0.3919340724,0.0328530078,-0.16403270150000002,-0.1696286656
SRX5000482,-0.4296253471,-0.138726707,-0.1053921781,-0.0226908307
SRX5000483,-2.9947237393,0.9673590192,1.2115233267,1.1393612047000001
SRX5000484,-2.5422175581,0.6526115709,0.5734825907000001,0.1441327395
SRX5000485,-2.813676268,0.7873592987,1.1265708089,0.11411104870000001
SRX5000486,-2.7452805194,0.8257159105,1.021289894,0.5971442968
SRX5000487,-3.2143534989,0.3333158332,0.43297314000000003,0.1308820813
SRX5000488,-3.5402998836,0.44444491020000004,0.399878846,0.3756456668
SRX5000489,-3.8996364242,0.39871182180000003,0.5474193382,0.3425371439
SRX5000490,-3.3674719251000003,0.6955056418000001,0.5761049559,0.7255038479
SRX5000491,-3.5711498095,0.4474861882,0.5004583228,0.3962561758
SRX5000492,-0.49136818,1.162277015,2.2363865885,1.5159655266
SRX5000493,0.4196480775,0.5809915988000001,1.3664614644,0.9582540262
SRX5000494,0.6416436934,0.6729242704,1.1493282701,0.9551141336000001
SRX5000495,-0.8444260029,1.0887543978,2.2040124207,1.8218440594
SRX5000496,-0.7076566698,1.092559622,2.1585392386,1.9714172382
SRX5000497,0.2944444751,0.24915137780000002,-0.0743306398,0.1425984929
SRX5000498,-0.2477520654,-0.052977637300000005,0.0800823921,0.1120344327
SRX5000499,0.09812018160000001,0.7318514407000001,1.3311782678,1.5526928832
SRX5000500,-0.0466924097,-0.1961737405,-0.0057517523,-0.2546329256
SRX5000501,-3.5773443363,0.4127528273,0.8146027418,-0.2095789246
SRX5000502,-3.598195302,0.1450371852,0.5563051393,-0.6629530315000001
SRX5000503,-2.7871594258,0.3707482099,0.7186798422,0.04810106
SRX5000504,-0.3183286366,0.1007442546,-0.1381090963,0.108835655
SRX5000505,-0.36918820880000003,0.024007590500000002,-0.1452321435,-0.09145257300000001
SRX5000506,-0.37134934140000003,0.0335924547,-0.1849895876,-0.0333657869
SRX5000507,-2.7241353691,0.7720639136,0.4593965474,0.3050521531
SRX5000508,-0.2331873445,0.0546552745,-0.1346361502,-0.3228614023
SRX5000509,-0.4569330297,-0.0364292917,-0.0260667113,-0.47911612950000004
SRX5000510,-0.773595853,-0.129814906,0.004710535,-0.5597146447
SRX5000511,-0.2737274078,0.0641819969,0.13089166800000002,-0.2307424501
SRX5000512,-3.4664257598,0.2685765175,0.3378053996,-0.17108991540000001
SRX5000513,-2.3105521582,0.1352072472,0.4740795324,-0.47780829880000003
SRX5000514,-2.6465320937,0.1963355906,0.6588980264000001,-0.0981257096
SRX5000515,-3.5899686156,0.3698575703,0.6597252353,0.3305774819
SRX5000516,-3.0687776185,0.6651774687,0.7252244685,0.1526205723
SRX4124772,-0.0950797916,-0.4259190598,-0.26197129410000003,-0.7621357112
SRX4124773,-0.8088939483,-0.3528971553,-0.16896515850000002,-0.535341115
SRX4124774,0.7836536712000001,0.12269386300000001,-0.1443147307,-0.045493394300000004
SRX4124775,-0.7836536712000001,-0.12269386300000001,0.1443147307,0.045493394300000004
SRX5323946,0.37208748070000003,0.039474276100000004,0.059582201,0.21846914150000002
SRX5323947,-0.37208748070000003,-0.039474276100000004,-0.059582201,-0.21846914150000002
SRX5323948,3.842899203,0.1972962165,0.14281588010000001,0.8969295377000001
SRX5323949,2.7996812315,0.1525832474,-0.0164718308,0.553682173
SRX5323950,3.550416321,-0.0065872485,0.0485658818,0.5537243292
SRX5323951,3.3480542066,-0.054865788500000005,0.2134160273,0.1799827062
SRX5323952,3.0857649928,-0.19082189830000001,0.0052081122,-0.1440020034
SRX5323953,2.9281107871,0.015589674000000001,-0.0260288067,0.0664846227
SRX5323954,0.8843737823000001,0.0264338522,0.1040457776,0.28657187910000004
SRX5323955,0.8918578296,0.0621712044,0.1396067148,0.47741321740000003
DRX093856,-0.40530072770000003,-0.5706601273,0.1952579535,-0.0432692604
DRX093857,-1.1239370123,-0.7687118854,1.6916566271,2.5348491822
DRX093858,-1.6614189658,-0.7090829788,1.8063034560000002,2.6435895802
DRX093859,-1.1873446716,-0.34292901270000004,0.771972379,1.4977100732
DRX093860,-1.0018109833,0.21046710970000002,0.3512070511,0.0991104572
DRX093861,0.5645966418,0.1555026256,-0.1575232481,0.1004741653
DRX093862,-1.3453592357,-0.7183404437,1.7803510680999999,2.8391377218000002
DRX093863,-0.8292397706,-0.48924971310000004,1.6178659559000002,2.6332824997
DRX093864,-0.9305282412,-0.4561304102,0.7152779943,1.5826295114
DRX093865,-1.0424404236,-0.4032949058,-0.1241987502,-0.4446874945
DRX093866,-0.15929591410000002,0.41515750170000004,-0.0377347054,-0.0572049049
DRX093867,-1.6505145008,-0.5491652895,1.7159143949,2.866683404
DRX093868,-1.210560102,-0.5624740354000001,1.5521584514,2.603052639
DRX093869,-1.4281322968,-0.48552887380000004,0.7317190213,1.4640931906999999
DRX093870,-1.2713775701,-0.9996761384,-0.0929295722,-0.534668468
SRX6366242,1.0149303187,0.7160349116,-0.0677639303,-0.2035897915
SRX6366243,1.0727243835,0.5061988943,-0.11059294580000001,-0.4896257725
SRX6366244,1.3809560156,2.5226344842,2.0883807779,0.3624939579
SRX6366245,0.8037748558000001,-0.0551803555,-0.33864192,0.16982948850000001
SRX6366246,0.4110691866,0.09852249,-0.3542716105,-0.0914542628
SRX6366247,1.3245756102000001,2.1687336919,0.9779286044000001,0.2140305936
SRX6366248,0.7331076554,0.4231293404,-0.29294373690000003,-0.10127591200000001
SRX6366249,0.8758844415,0.3638451784,0.049491233100000004,-0.19287081020000002
SRX6366250,0.8629115749,0.0166424504,0.34759950440000004,-0.6152435569
SRX6366251,0.7489570524,-0.2245454151,-0.1256606974,-0.2214935066
SRX6366252,0.1011092136,-0.0148042307,-0.371805431,-0.28855784300000004
SRX6366253,-0.1011092136,0.0148042307,0.371805431,0.28855784300000004
SRX254739,2.1522062455,-1.0622563356,-1.5875587001,-0.9980165853
SRX254740,1.9153608672,-0.9670921235000001,-1.5483428987,-0.9928194020000001
SRX254741,3.2833070505,-0.8971854287000001,-1.5739382565,-1.1203850678
SRX254742,1.1528487416,-0.9637366849000001,-1.5496072623,-1.1345989328
SRX254743,11.5466203119,-1.023331666,-1.4665448816,-1.0964353613
SRX254744,1.6778651809,-0.9231085130000001,-1.5665849861,-0.8779223673000001
SRX254745,2.0334208696,-1.002842471,-2.2748450258,-1.2556278559
SRX254746,1.4894359887,-1.2431573653,-1.941797415,-0.8369020665
SRX254747,1.0892648761000001,-0.9824144524,-1.8129379548000002,-1.296015839
SRX254748,0.5274339877,-0.3379938336,-1.7784653578,-0.5992529715
SRX254749,1.0541445636,-0.4648658205,-1.7225370026,-0.9278098607
SRX254750,1.5913443221999999,-1.0086962742,-1.9754347585,-0.8276642038
SRX254751,0.6495664516,-0.8131613873,-1.1809925816,-0.4667569582
SRX254752,0.8333739050000001,-0.8171138213,-1.0279279164,0.2414919741
SRX254753,1.1026331629,-0.7921812857,-1.4557543705,-0.10690300900000001
SRX254754,-1.2835970051,0.14167157390000001,-0.3272789215,0.3187444561
SRX254755,-1.6442075481,0.840776877,-1.1608869306,-0.611650216
SRX254756,-0.2851147687,0.6647508304,-0.46245921160000003,0.1207422962
SRX254757,-0.0184430476,-1.326920092,-1.6984719946,-1.6744919697
SRX254758,1.3059682519,-1.2662139281,-1.7799034255000001,-1.7411341746
SRX254759,-0.0609356813,-0.8581975549,-1.0859071638,-1.5207518042000001
SRX254760,1.3216168448,-0.6401283181,-2.3473143058,-0.2842170794
SRX254761,1.2637674054999999,-0.6629748851,-1.1962560797,-0.5142410037
SRX254762,1.2071629769,-0.5916500293,-2.0606400263,-0.015836710900000002
SRX254763,-0.7736289964,-0.2895726114,-0.7739523572,0.2476529401
SRX254764,-0.22035858830000002,0.11949612770000001,-0.41498260670000003,-0.1386239443
SRX254765,0.3677114422,-0.2563904113,-0.9866454489,-0.2738749116
SRX254766,0.18959929350000002,-1.1149350076,-1.3084234868,-1.0894794493
SRX254767,1.2035943962,-0.9611383112,-1.7585615404000001,-1.0159166968
SRX254768,1.2143440307,-0.8776419998,-1.6340587320000002,-1.2422121506
SRX254772,-1.6941763954,-0.7811170161000001,-0.272720656,1.2550889002
SRX254773,0.1708273444,-0.8704750506000001,-0.2061958706,-0.6133355256
SRX254774,-0.0174189803,-0.6955950274,-0.4010233134,0.348715074
SRX254775,-0.8238331935000001,0.1618189771,0.12771926050000001,0.21535762930000002
SRX254776,-0.8123270291,-1.2002532353,-0.4766856955,0.3407192079
SRX254777,-0.2262811501,1.2217211235,0.5733259498000001,0.0395675417
SRX254778,0.4713653726,-0.46577715610000003,0.3792000364,0.2922380297
SRX254779,-0.5328167843,-0.8926695302000001,0.4723529327,0.3927162032
SRX254780,-0.1742801541,-1.2752104659,0.0914871469,-0.1503694489
SRX254781,-0.0013224769,0.7729698976,0.7720639734,0.45652848900000004
SRX254782,-1.2231428051,-0.1217678543,0.4967366516,0.6903641715000001
SRX254783,0.0030461492000000002,0.9921101046,0.7691486184,0.7904084598000001
SRX254784,0.37942437570000004,1.207295958,1.1266761323,0.3104085632
SRX254785,-0.0018942884,-0.019353226600000002,0.7809254863,0.2689992798
SRX254786,0.09879269780000001,-0.060826426100000004,0.5311333825,0.2352549545
SRX7136401,0.1391714786,-0.2486371625,-0.109170418,-0.2674200088
SRX7136403,-0.1489416928,0.1592809195,-0.0387365485,0.0624939402
SRX7136405,-0.0710851835,-0.1731961631,0.3649079817,-0.0936632089
SRX7136407,-0.18098173950000002,-0.1810636319,0.36064540570000003,0.5489933279
SRX7136409,0.3487726339,-0.35012264460000003,0.5636261658,0.21772091370000002
SRX7136411,0.0097702141,0.089356243,0.14790696650000001,0.2049260685
SRX3754949,-0.0194557842,0.0774301848,0.024617489500000003,-0.0690641987
SRX3754950,-0.0695010026,0.010199259300000001,-0.0045895437,-0.0510186673
SRX3754951,0.0889567868,-0.08762944410000001,-0.020027945800000002,0.12008286600000001
SRX3754952,-0.37370505470000004,-0.1052182832,0.0434131836,0.0248645841
SRX3754953,-0.3907770706,0.0261289481,-0.0533876459,0.0085509234
SRX3754954,-0.0529796104,-0.12382073460000001,0.1181229919,0.0775768349
SRX3754955,2.2154123401,-1.5871233654,-2.3177250461,-1.6875031156
SRX3754956,2.0072453133,-1.6555774794,-2.206459998,-1.8319841549
SRX3754957,1.8819087613,-1.7463573539000001,-2.2560073225,-1.8874853207000002
SRX3754966,-0.1705424546,-0.035110280300000005,-0.1771684802,-0.2249682391
SRX3754967,-0.1207198458,0.0298704532,-0.1507101912,-0.2627683919
SRX3754969,-0.15948735220000002,0.016826686,-0.21075402540000002,-0.294782058
SRX1424798,0.4506266581,-0.0597772408,-0.024029914000000003,0.11444778530000001
SRX1424799,-0.4506266581,0.0597772408,0.024029914000000003,-0.11444778530000001
SRX1424800,-0.6397108389,-0.070086568,0.0332118054,0.0011747153
SRX1424801,-0.46417771150000003,-0.1798612394,0.1028045265,-0.1741052458
SRX1424802,-1.582954325,0.8681848984,0.3722297215,0.2370511998
SRX1424803,-1.745938621,0.365924048,0.3294978771,0.1945249004
SRX1424804,-0.6727956411,0.26489695480000003,0.09810494880000001,0.4456946572
SRX1424805,-0.8249169162000001,-0.0162079988,-0.0387821065,0.5387951186000001
SRX1424806,-2.5386587866,0.3482794656,0.4589794012,-0.1281148567
SRX1424807,-2.1869767673,0.43779377420000004,0.3247734836,-0.2604768619
SRX1424808,-0.7113735280000001,0.23015430350000002,0.5913770362,0.7806890096
SRX1424809,-1.1036710179,0.23477677230000002,0.5230396373,0.7811796536000001
SRX1424816,-0.4971769319,-0.5571619976000001,0.2538183614,-0.1315060939
SRX1424817,-0.8708690506000001,-0.3166228619,0.3950352952,-0.0761790878
SRX1424818,1.0735898606,-0.153966932,2.8189949669,0.12171898900000001
SRX1424819,0.1827437797,0.3431267578,2.9096479751,0.6923015152
SRX1424824,-1.6794604948,-0.1759951836,1.9640954180999999,1.5288818881
SRX1424825,-1.9076207247,-0.25381797970000003,1.747333238,1.3770754998
SRX1424826,-0.0384747005,-0.2870291727,1.9507951466,-0.4109404621
SRX1424827,-0.5330237669,-0.3159124031,1.8174000702000002,-0.1115893984
SRX1424828,0.46106670180000003,0.16149820280000002,2.2319282938000002,-0.49920316340000004
SRX1424829,0.0909794232,0.419280238,2.5754241444,-0.23416116680000001
SRX1424830,-0.3537353909,0.4798960043,2.0547913839,-0.2317671634
SRX1424831,-0.6752786771,-0.0175625709,2.3374396885,-0.1814441595
SRX1424834,-1.4266953838,-0.5483076502,2.238610657,0.3938245945
SRX1424835,-1.7085988546,-0.5946381167,2.1674734118,0.3935089309
SRX1424840,-0.0458039644,-1.6107523519,1.5108672860999999,-0.8335649866
SRX1424841,0.1871675865,-1.1306387078,1.381350907,-1.0119333243
SRX1424842,0.4458494743,-1.3660128998,2.269292454,-0.5904884284
SRX1424843,0.7893569149,-1.768371021,2.0643914539,-0.9698272188
SRX1424844,-1.1156369216,-0.9950875385000001,1.6996744446,0.5245415364
SRX1424845,-1.5567308996,-1.1551053492,1.9163487107,0.508544501
SRX1424846,0.8008264627,-1.8225901103000002,0.0550460459,-1.5537829558
SRX1424847,0.077616746,-1.1911887557,0.37345214390000003,-0.4793637526
SRX5060277,-0.369196772,0.0262825037,0.3274034485,0.0559541359
SRX5060279,-1.3521620052,-0.7992775215,0.4798867422,1.5293652235000001
SRX5060281,0.369196772,-0.0262825037,-0.3274034485,-0.0559541359
SRX5060283,-1.521164903,-0.978796933,0.3335220956,1.3613899028
SRX5936089,0.06689040560000001,-0.07733984470000001,0.0690928817,-0.0994065677
SRX5936090,0.216233682,-0.2198672837,-0.12834821200000002,-0.008130994400000001
SRX5936091,0.31253601610000004,0.0966444043,0.0633663889,-0.0263370728
SRX5936092,-0.5956601037,0.20056272400000003,-0.004111058700000001,0.1338746348
SRX5936093,0.0994071631,-0.2772035406,0.5032171507000001,0.0350895411
SRX5936094,0.027931562,-0.6846007866,0.4644763092,-0.3142791388
SRX5936095,-1.2627105512,-0.9694814446000001,0.5857298918,0.3430473248
SRX5936096,-2.1555116129,-0.5312599873,0.6065560659,0.45022167890000003
SRX5936097,-2.4617236085,-1.7354448728,0.0563618384,0.0316745799
SRX5936098,-2.4877986404,-1.8299103969,-0.1945051019,0.1976286559
SRX5936099,-2.8483538993,-1.6417746692000001,-0.3060759501,0.1519692755
SRX5936100,-3.6186971834,-1.5428741133,-0.1850898337,-0.3194046332
SRX5936101,-1.9829369748,-2.194025423,-0.2438972668,-0.0560655538
SRX5936102,-2.6560212053,-2.3065672665,-0.1183620133,0.3684212602
SRX5936103,-1.3036276699,-3.0493482658,-0.5746544045,0.39030110170000004
SRX5936104,-1.9305584284,-2.1089507299,-0.5067818733,0.47799032820000004
SRX5936105,-1.6402189074,-3.2724660074,-0.7304970445000001,0.5015548321000001
SRX5936106,-0.5749194889,-2.9922136764,-0.3379439427,0.5816813982
SRX5936107,-0.2541076058,-2.7770166979,-0.5550838313,0.6377941934
SRX5936108,-0.7758338424,-2.9697382477,-0.3782863376,0.5569813975
SRX5936109,-1.1549773361,-3.325514444,-0.15989085190000002,0.5301129428
SRX5936110,-0.06336516560000001,-2.5602085493,-0.3187571436,0.3670400019
SRX5936111,-0.6508288622,-2.157586572,-0.43555116400000005,0.5119848838000001
SRX5936112,-1.3976144555,-2.6306403787,-0.4077714106,0.7036435492
SRX5936113,-0.5154502872,-2.4755430872,-0.20511469170000002,0.7002327456
SRX5936114,-0.9521154033,-2.4445688699,-0.24208860170000002,0.7929622659000001
SRX5936115,0.4696562789,-2.7926306182,-0.37112324480000003,0.2458481452
SRX5936116,-0.1633854956,-2.4501781687,-0.2321046839,0.4199787212
SRX5936118,0.545363445,-2.2608531788,-0.12368808090000001,0.322008587
SRX5936119,-0.0748905938,-2.1433278884,-0.09006673850000001,0.45515714360000004
SRX5936121,1.6132785054,-2.5922916946,-0.553079563,-0.5715253992
SRX5936122,0.4045915841,-2.1121525245,-0.7447352913,-0.2652140665
SRX5936123,1.9313029211,-2.7377155399,-0.1794162173,-1.1029454061
SRX5936124,1.425927936,-2.5556338497,-0.1257637321,-0.5884280121000001
SRX5936125,2.5248156738,-2.3537502363,-0.3568197655,-1.0992365323
SRX5936126,1.9561329869000001,-2.4740025762,-0.5544011994,-1.2251540291
SRX5936128,1.0292048404,-0.3525660983,0.6278508249,-0.7227303199
SRX5936129,0.5919226346,-0.6069753394,0.6314503202,-0.6129895272
SRX5936130,-0.2014684512,-1.041348128,0.3835694148,-0.8181737611000001
SRX5936131,0.8992705160000001,-0.8469406177000001,0.2924539398,-1.5220374436
SRX5936132,-0.1075862318,-0.7013760382,0.8803054243,-0.3998803065
SRX5936133,-0.9461634215,-0.9860860235000001,0.79707302,-0.6738928241000001
SRX5936134,-0.2503831414,-0.0244142563,0.2969262462,-0.41549682870000004
SRX5936135,1.0093607215,-0.2956038896,0.3743002038,-0.5048031820000001
SRX5936137,-0.6316498194,-0.1858163251,0.7415801083,-0.0889453994
SRX5936138,-1.1660114087,-0.09491619650000001,0.42017321700000004,-0.1062352169
SRX5936139,-0.7276839527000001,0.2502725025,0.28910453,-0.2716859515
SRX5936140,-0.47688943850000004,0.06053076,0.463684337,-0.27831780640000003
SRX5936141,-0.0261915217,0.4059598803,0.4094212266,-0.0872197128
SRX5936142,-0.4715056722,0.1333168635,0.2427666738,-0.3341191676
SRX5936143,-0.5595852842,0.3879292871,0.1815756724,0.0923204816
SRX5936144,-1.0582179063,0.40873799660000004,0.2307859901,0.0035985807000000003
SRX8557650,0.6262971919,-0.20420141590000002,-0.019414909100000002,-0.041921871400000005
SRX8557651,-0.0317085722,0.09113576520000001,0.021642885900000002,-0.0088838615
SRX8557652,-0.5945886196,0.1130656507,-0.0022279768000000003,0.050805733000000006
SRX8557653,-1.975451529,-1.7395236874000002,0.5890524955,0.0449984336
SRX8557654,-1.8042534621000001,-2.155324827,0.652945964,0.08715475930000001
SRX8557655,-1.6973670299,-2.0069390665,0.7046793049000001,-0.0858017306
SRX8557656,-2.2537006054,-0.9757913365,1.3788190301,-0.6399538273
SRX8557657,0.5407526499,-0.7256199148,0.9206325156,-0.2619276678
SRX8557658,-0.1919232314,-0.8183196116,1.3121082602,-0.39530668820000003
SRX8557659,-0.6187717738,1.0207140268,1.052787983,-0.0065810288
SRX8557660,-0.9725418488,-0.3371609768,0.8216231698,-0.4080260891
SRX8557661,-0.9843496813,-0.418203802,1.017760733,-0.3484571184
SRX8557662,-0.8377250899,-0.1280134734,0.4226993503,-0.8018049655
SRX8557663,-0.9630336974,-0.263315226,0.8921853422,-0.5303856426
SRX8557664,-1.1404570182,-0.30230726480000003,0.8198883097,-0.8056135864
SRX8557665,-1.515344805,-0.23937489820000002,0.8373031504,-0.6138984268000001
SRX8557666,-1.1750520295,-0.20082312530000002,0.9343823786000001,-0.6193468371
SRX8557667,-1.9129406357,-0.37905997620000004,0.9185011487,-0.5853166032
SRX3405147,0.7184547396000001,-0.1740576288,0.047640147800000004,-0.049898861600000004
SRX3405148,0.40651087300000005,0.0697612712,-0.009012775,-0.0850862789
SRX3405149,-1.1249656126,0.1042963576,-0.038627372800000004,0.1349851404
SRX3405150,-1.2805984304,-0.5304946119,-0.6050671096,-0.8631359945
SRX3405151,-4.2518930971,-0.35279123230000003,-1.4649394366,-1.0242413804
SRX3405152,-3.7794994042,-0.3822129315,-1.310890786,-0.7734048875
SRX3405153,0.0196365574,0.17230098500000002,-0.7334117979,0.0566295572
SRX3405154,-2.2867705378,-0.2175594999,-0.32071692430000004,-0.1401675187
SRX3405155,-2.3746646447,-0.1317618416,-0.18478835070000002,-0.18568704530000002
SRX3405156,-2.9492614637,-0.2674605056,-1.6193369067,-0.35870307030000004
SRX3405157,-4.0061552634,-0.7929866765,-1.0946835655,-0.7284528631
SRX312063,-2.0473378178,-1.4473595517,-0.3438071633,0.0813959361
SRX312064,-1.6624293514000001,-1.5123524997,-0.5311011803,0.0370771528
SRX312065,-1.7280580437,-1.5212960868,-0.24043337010000002,-0.4012283773
SRX312066,-0.9572083833,-3.2295802691,0.5002544295,-0.8609362384
SRX312067,-1.3478087229,-3.0499851437,0.39579022010000003,-0.5635104765
SRX312068,-1.1353220773000001,-3.1773930381,0.348999539,-0.4670949562
SRX312069,-1.1800441507000001,-3.2556266891,0.2900543412,-0.4496420524
SRX312070,0.0377512592,-0.011959393700000001,-0.0133229976,-0.0047173444
SRX312071,-0.0377512592,0.011959393700000001,0.0133229976,0.0047173444
SRX312072,-0.4086499019,-2.3895457858,-1.0025439268,-0.08494815060000001
SRX312073,-0.23891522540000001,-2.3131879652,-1.1213606907,-0.12240552160000001
SRX312074,-1.8814834062,-0.7202939409,0.0746503199,0.35047481890000004
SRX312075,-2.2681884503,-0.8068504732,-0.0099852498,0.21065508700000002
SRX312076,0.7421324517,-0.48719418080000004,-0.1501946257,0.9983433562
ecoli_00001,-0.014430961800000001,-0.0759388865,-0.20454824200000002,-0.150994226
ecoli_00002,0.014430961800000001,0.0759388865,0.20454824200000002,0.150994226
ecoli_00003,0.0413541336,-0.8500006155000001,0.939470898,1.445121559
ecoli_00004,-0.059930032,-0.3819216515,0.8788845200000001,1.3998325280000001
ecoli_00005,20.4266998133,-0.5776457515,-0.136308583,-0.148187368
ecoli_00006,20.2698742096,-0.5452247195000001,-0.45202886800000003,-0.088004092
ecoli_00007,0.44604374680000003,-0.5836634175000001,0.715350978,1.5572242840000001
ecoli_00008,4.3682024484,-0.3671582265,0.6015108720000001,1.533295426
ecoli_00009,4.1407595713,-0.34875393650000003,0.31646561300000003,0.08724907500000001
ecoli_00010,5.0235651319,-0.47505144650000003,0.42106009600000005,-0.104963864
ecoli_00011,-0.168114076,-0.34850001950000004,0.305190344,0.722854949
ecoli_00012,0.1701411206,-0.4473045195,0.237187945,0.876165759
ecoli_00014,-0.5755742474000001,-0.4051564845,0.20480751100000003,0.34847572800000004
ecoli_00015,-0.0463443465,-0.45514716850000003,0.09555861800000001,0.7777941970000001
ecoli_00016,-0.2662693132,-0.5225926795,0.466421195,0.8136383450000001
ecoli_00017,0.0164523681,-0.2461773945,0.285391526,0.8402734460000001
ecoli_00018,0.1042927468,-0.3601503535,0.22318443100000002,0.8108316950000001
ecoli_00019,18.3686189041,-0.33032075250000004,1.038457321,0.835675869
ecoli_00020,18.4254138628,-0.3312014575,1.093435235,0.936435423
ecoli_00021,0.6255987736,0.0099328305,1.227831226,0.6339035120000001
ecoli_00022,0.4262549366,0.0189848715,1.033486723,0.727391764
ecoli_00023,18.9153963366,-0.5133273905,1.116908456,0.870896353
ecoli_00024,18.7337328439,-0.4360475285,1.146181816,0.944128752
ecoli_00025,3.0214300003,-0.18318464750000002,1.484218751,1.237764186
ecoli_00026,2.6214663308,-0.1130696385,1.5596221749999999,1.25160717
ecoli_00027,-0.2269597218,-0.0554580215,0.7929221120000001,0.910809206
ecoli_00028,-0.1742576297,-0.2166431145,0.8699105810000001,0.9243399290000001
ecoli_00029,15.2499698782,-0.48706164550000003,-0.07264118500000001,0.186788106
ecoli_00030,15.2154566074,-0.3533196475,0.045852389,0.171988375
ecoli_00031,-0.40665288980000003,-0.5521471745000001,0.552389408,0.8234752350000001
ecoli_00032,-0.6896083358,-0.36234153950000003,0.837887456,0.862517603
