,A,RpoS
ecoli_00453,6.0259126268,0.892385662
ecoli_00454,7.1641942158,1.6646909220000001
ecoli_00455,-2.5397089136,0.14008757600000002
ecoli_00456,-2.7673462375,0.317528992
ecoli_00457,0.132166641,0.572097892
ecoli_00458,-0.225095176,0.664503352
ecoli_00459,1.6839686497000002,0.45651683200000004
ecoli_00460,1.1059302118,0.48580563200000004
ecoli_00461,-13.4493677556,-0.366068699
ecoli_00462,-13.6863762178,-0.18654836400000002
ecoli_00463,14.1542626588,1.7351000920000001
ecoli_00464,14.143222177,1.686986762
ecoli_00465,23.0703468594,1.4074916320000002
ecoli_00466,23.1238211787,1.352980122
ecoli_00467,-23.0080864985,-0.6825328420000001
ecoli_00468,-22.4863834043,-0.726716694
ecoli_00469,23.5694546678,1.308905382
ecoli_00470,23.0399399203,1.2243911920000001
ecoli_00471,-13.4300818441,-1.103766331
ecoli_00472,-13.288817614,-1.097200214
ecoli_00473,13.3257775042,1.589736432
ecoli_00474,13.4330054898,1.709398122
ecoli_00475,-4.6141183632,1.261222212
ecoli_00476,-4.0012783536,1.344198652
ecoli_00477,-19.8290131728,-0.045943153
ecoli_00478,-19.2334415455,-0.080519901
ecoli_00479,14.7920981925,2.143029202
ecoli_00480,14.9805332428,2.130364142
ecoli_00481,8.225991034,1.9626137520000002
ecoli_00482,8.9343001055,1.923137492
ecoli_00483,4.8489147922,1.017683462
ecoli_00484,4.4762962396,0.9924556320000001
ecoli_00485,-8.349686227,0.381978592
ecoli_00486,-8.3717563313,0.378607332
ecoli_00487,-13.0624600531,0.602795022
ecoli_00488,-13.0364883644,0.6368650020000001
ecoli_00489,6.6710855852,1.367672302
ecoli_00490,6.9010418473,1.439483182
ecoli_00491,-24.9147634403,0.325799862
ecoli_00492,-25.6923898341,0.39428292200000004
ecoli_00493,-5.1299324156,1.110020682
ecoli_00494,-4.9890177652,1.140191742
ecoli_00495,18.2578294095,1.650929632
ecoli_00496,17.5525375364,1.5050050220000002
ecoli_00497,23.0399651966,1.405993702
ecoli_00498,22.7531557962,1.369863552
ecoli_00499,8.4698803748,1.9654553520000002
ecoli_00500,8.3694789255,1.955990402
ecoli_00501,-11.8629734326,0.9521508320000001
ecoli_00502,-10.806805153700001,1.044374912
ecoli_00503,-10.4627657361,1.2274404620000001
ecoli_00504,-10.8148620501,1.175064452
ecoli_00505,8.7914236609,0.8492971020000001
ecoli_00506,8.6523508194,0.8937301820000001
ecoli_00507,2.1973984573,0.47077431200000003
ecoli_00508,1.2945665783,0.35456234200000003
ecoli_00509,2.4327726237,0.548405402
ecoli_00510,2.0650123854,0.47028348200000003
ecoli_00511,-8.9192361994,0.09293588900000001
ecoli_00512,-9.1390780066,0.06531996100000001
ecoli_00513,23.6229718669,1.6245794120000001
ecoli_00514,23.7777702918,1.586807102
ecoli_00515,-16.420442673,0.5992908720000001
ecoli_00516,-16.1157568847,0.6067851120000001
ecoli_00517,-16.1777606881,0.385690382
ecoli_00518,-18.8665835107,0.395483542
ecoli_00519,-21.1297444316,0.821033152
ecoli_00520,-21.6340956209,0.48740582200000004
ecoli_00521,-20.6213952216,0.6522788820000001
ecoli_00522,-19.7416035314,0.698912572
ecoli_00523,-20.2352078477,0.6330313320000001
ecoli_00524,-4.1261251638,1.730569362
ecoli_00525,-3.8224845456,1.731126742
ecoli_00526,-3.8770015715,1.682178662
ecoli_00527,-3.8199711555,1.717740542
ecoli_00528,6.3346294705,1.524751262
ecoli_00529,-1.5683097519,0.856116462
ecoli_00530,-17.6455553272,0.655051432
ecoli_00531,-14.7585579616,0.485958512
ecoli_00532,-17.2937151147,0.634709132
ecoli_00533,-16.158800923,0.524656542
ecoli_00534,-17.6746438521,0.773720472
ecoli_00535,-16.1471925873,0.6472917020000001
ecoli_00536,-8.6300424752,0.605508142
ecoli_00537,-2.4676700007,0.990139002
ecoli_00538,-9.7605499319,0.408591482
ecoli_00539,-7.5443229037,0.5977885820000001
ecoli_00540,4.4258957187,1.730857472
ecoli_00541,3.58305116,1.7069542819999999
ecoli_00542,3.7097039773000002,1.784431142
ecoli_00543,5.3169933458,1.9958476520000001
ecoli_00544,2.4424558711,1.542874952
ecoli_00545,3.1164935855,1.534533042
ecoli_00546,-21.6443310598,0.786947932
ecoli_00547,-21.2080635102,0.757394302
ecoli_00548,-21.4406647711,0.8782502320000001
ecoli_00549,-20.7467459773,0.9175091620000001
ecoli_00550,-15.0210001321,1.404979642
ecoli_00551,-15.4367051607,1.211564372
ecoli_00552,-20.5980158947,-0.20712402400000002
ecoli_00553,-19.9902500542,-0.193773294
ecoli_00554,-20.6444340425,0.08313350200000001
ecoli_00555,-19.4620444948,0.21432803700000003
ecoli_00556,-15.6218362988,0.299810982
ecoli_00557,-15.5597409978,0.283518739
ecoli_00558,-16.7091384808,0.116283754
ecoli_00559,-17.1824358876,0.15466231800000002
ecoli_00560,-20.9806426034,0.752842482
ecoli_00561,-23.3798226953,0.7440650520000001
ecoli_00562,10.4247760705,2.678412222
ecoli_00563,9.0372597286,2.670276142
ecoli_00564,-11.058053427800001,0.021450516000000003
ecoli_00565,-11.140296207,0.12467335300000001
ecoli_00566,-17.5514430329,0.8053895320000001
ecoli_00567,-17.464334433,0.764711982
ecoli_00568,-18.4359360048,-0.16620885100000002
ecoli_00569,-18.6207108999,-0.112423224
ecoli_00570,-17.1625832252,-0.14096666
ecoli_00571,-17.4719632862,-0.07097354800000001
ecoli_00572,-10.4438208743,0.31248612200000003
ecoli_00573,-11.4943486537,0.691914182
ecoli_00574,-8.1933707182,0.379909192
ecoli_00575,-8.3550417743,0.492821072
ecoli_00576,-14.1483838837,0.644678072
ecoli_00577,-11.8295303436,0.999514192
ecoli_00578,-11.4455688708,0.982890252
ecoli_00579,-13.5320023321,0.8411365120000001
ecoli_00580,-10.5909109787,0.686649932
ecoli_00581,-9.3355732141,0.704788702
ecoli_00582,1.8129589741,0.597734592
ecoli_00583,-0.8846517251,0.223916776
ecoli_00584,-16.5061413879,0.7582373720000001
ecoli_00585,-15.2846949463,0.7543898320000001
ecoli_00586,-18.0129971301,-0.320550728
ecoli_00587,-19.1104952059,-0.008478832
ecoli_00588,-16.2803219749,-0.00845647
ecoli_00589,-15.9192078581,0.0017487370000000002
ecoli_00590,12.6543560392,1.0723557320000001
ecoli_00591,13.5960681037,1.124229652
ecoli_00592,-15.497479505,0.702207682
ecoli_00593,-15.2576696291,0.637041792
ecoli_00594,-16.3123947235,0.586811162
ecoli_00595,-15.7953770117,0.7414351720000001
ecoli_00596,-17.594356207,0.914758582
ecoli_00597,-10.2960649916,0.782750752
ecoli_00598,-18.0779352277,1.2547179019999999
ecoli_00599,-11.4361421991,1.389402172
ecoli_00600,-14.5343394468,0.982054222
ecoli_00601,-15.9295909914,0.812947382
ecoli_00602,-17.546958618,0.638640212
ecoli_00603,-17.5122487556,0.672125622
ecoli_00604,-16.4929787967,0.975388922
ecoli_00605,-17.8709796056,0.6514548920000001
ecoli_00606,-24.1633783201,0.197083491
ecoli_00607,-22.7710529363,0.202627316
ecoli_00608,-16.329620947,0.075356554
ecoli_00609,-14.6865171608,-0.13739720700000002
ecoli_00610,-14.939908559100001,0.11647995500000001
ecoli_00611,-5.7054566385,-0.059910924000000004
ecoli_00612,-24.5702252082,0.040839611000000005
ecoli_00613,-24.177867446,0.48676726200000003
ecoli_00614,-25.0282116377,0.381830522
ecoli_00615,-27.7981202365,0.23666745400000003
ecoli_00616,-23.1040331195,0.732593782
ecoli_00617,-23.6681787015,0.5610367820000001
ecoli_00618,-20.1007456089,-0.21162116
ecoli_00619,-20.0748680812,-0.19722404600000001
ecoli_00620,11.7628803506,1.8302124320000002
ecoli_00621,11.5205433177,1.818011792
ecoli_00622,-10.0117737025,0.628178432
ecoli_00623,-10.117761323,0.574027162
ecoli_00624,-11.889393541,0.8950668820000001
ecoli_00625,-11.6909782472,0.9553809320000001
ecoli_00626,-13.6948744767,0.481077462
ecoli_00627,-13.8069234425,0.414372032
ecoli_00628,-11.1473383933,0.789958142
ecoli_00629,-9.8800097799,0.807071062
ecoli_00630,-2.2801535957,1.180860802
ecoli_00631,-1.4311974595999999,1.316103432
ecoli_00632,-7.5404450289,0.867514882
ecoli_00633,-5.1537982147,0.9655816920000001
ecoli_00634,-6.5981297889,0.939073072
ecoli_00635,-5.8034187148,0.9392079120000001
ecoli_00636,4.8719492558,1.299081872
ecoli_00637,3.139872621,1.276132952
ecoli_00638,-9.7185563648,0.676725562
ecoli_00639,-10.1453696025,0.6239913220000001
ecoli_00640,5.2189419067,0.9195953720000001
ecoli_00641,5.5348291057,1.070828622
ecoli_00642,-4.3152061593,0.907281302
ecoli_00643,-2.7257997838,1.014560852
ecoli_00644,-3.7535163345,0.648728662
ecoli_00645,-4.0687481021,0.6310093720000001
ecoli_00646,-10.4921129195,0.260359279
ecoli_00647,-10.0061992882,0.337925702
ecoli_00648,-10.6038661581,0.5832992720000001
ecoli_00649,-10.7783711698,0.536610012
ecoli_00650,-9.3024885361,0.7844718420000001
ecoli_00651,-11.6026290159,0.5880848120000001
ecoli_00652,14.9000785747,1.6502528120000002
ecoli_00653,12.7059427986,1.605420772
ecoli_00654,-9.5381210884,0.738394282
ecoli_00655,-10.297983613,0.758771582
ecoli_00656,-7.4021735123,0.817985662
ecoli_00657,-6.2674447689,0.7961451820000001
ecoli_00658,-15.3238812707,0.14390909999999998
ecoli_00659,-16.8772494164,0.268901973
ecoli_00660,-3.6074010226,1.286770342
ecoli_00661,-2.3025643605,1.396164682
ecoli_00662,-13.6615766673,0.434391552
ecoli_00663,-13.8097093422,0.369242772
ecoli_00664,-7.7178965753,1.281037232
ecoli_00665,-8.5278248714,1.2743906520000001
ecoli_00666,-6.2211860316,1.038756942
ecoli_00667,-7.292653466,1.039930542
ecoli_00668,2.2408990663,1.647250302
ecoli_00669,2.1090628582,1.699236672
ecoli_00670,-2.2402294224,1.321080842
ecoli_00671,-1.9609034412000002,1.337915162
ecoli_00672,-13.7062889573,0.585122592
ecoli_00673,-7.9198647845,0.9447356020000001
ecoli_00674,-16.5037664587,0.401728872
ecoli_00675,-17.3368141868,0.347043152
ecoli_00676,-8.611227236,0.5440581320000001
ecoli_00677,-8.961985599,0.567509232
ecoli_00678,2.3392246167,1.8341525920000001
ecoli_00679,5.5481254495,1.939742772
ecoli_00680,-20.8594355059,0.6613088420000001
ecoli_00681,-19.1130190196,0.717844762
ecoli_00682,-4.9740332342,1.164276552
ecoli_00683,-4.3759163151,1.244606692
ecoli_00684,-12.8083737307,0.613336202
ecoli_00685,-11.7070304085,0.764384932
ecoli_00686,-25.2126802992,-0.046391769000000006
ecoli_00687,-25.7031330424,0.10538008600000001
ecoli_00688,-15.805303743,0.342216642
ecoli_00689,-16.9912947846,0.36331122200000004
ecoli_00690,13.6805823613,1.538991512
ecoli_00691,13.3340012631,1.658506142
ecoli_00692,13.489651051,1.485949062
ecoli_00693,15.0248848256,1.585049412
ecoli_00694,10.8331729002,1.462841342
ecoli_00695,10.4250785798,1.192064092
ecoli_00696,12.5672250862,1.719680742
ecoli_00697,12.98971048,1.610427042
ecoli_00698,-15.8512346593,0.48229885200000006
ecoli_00699,-21.4438391142,0.38756987200000004
ecoli_00700,-14.0397233037,0.569808832
ecoli_00701,-13.5290300565,0.5878713320000001
ecoli_00702,-17.1503843534,0.748215262
ecoli_00703,-16.4941831284,0.772745432
ecoli_00704,-13.4163497874,0.550518202
ecoli_00705,-12.0967201344,0.563995832
ecoli_00706,-13.0937595671,0.401711162
ecoli_00707,-14.0648779282,0.22758527
ecoli_00708,-10.5290895784,0.671752252
ecoli_00709,-11.2341943,0.614882872
ecoli_00710,-7.7877432795,0.8383157120000001
ecoli_00711,-6.6080572176,0.953487402
ecoli_00712,-6.7349349833000005,0.964090352
ecoli_00713,-5.917584303,0.901377312
ecoli_00714,8.6604169253,1.718903732
ecoli_00715,8.452566354,1.351313052
ecoli_00716,-14.6398997692,0.106695308
ecoli_00717,-16.9484657961,0.141060303
ecoli_00718,-20.8179656453,-0.230745355
ecoli_00719,-21.0229463381,-0.146208637
ecoli_00720,-18.3458600505,-0.153329452
ecoli_00721,-18.4036845495,-0.157571648
ecoli_00722,-3.4761156773,1.635612032
ecoli_00723,-4.1767842441,1.622138852
ecoli_00724,-14.0868020332,0.106107449
ecoli_00725,-12.5225046474,0.524486572
ecoli_00727,-1.095945233,1.2533454320000001
ecoli_00728,-11.6658429432,0.143984317
ecoli_00729,-10.777035343,0.525939852
ecoli_00730,-13.9703541157,-0.05823077
ecoli_00731,-15.2019009612,0.114430689
ecoli_00732,-12.9579665699,0.073392837
ecoli_00733,-13.2359600345,0.42039634200000003
ecoli_00734,-13.264166747600001,0.548322022
ecoli_00735,-13.3654309672,0.622492342
ecoli_00736,-12.2342659543,0.20184136100000002
ecoli_00737,-12.5870011272,0.8692270320000001
ecoli_00738,-11.8044397486,0.6974166620000001
ecoli_00739,-16.0429210999,0.07791659100000001
ecoli_00740,-15.3997283736,0.158465929
ecoli_00741,-1.3302633568,0.9537564220000001
ecoli_00742,-5.2193984912,0.9814993820000001
ecoli_00743,-1.7927244990000002,0.851815082
ecoli_00744,-3.1693630827,0.805688422
ecoli_00745,-6.7198772764,0.49241269200000004
ecoli_00746,-4.5693767131000005,0.517062142
ecoli_00747,-6.1402382503,0.528303952
ecoli_00748,-6.5239148405,0.573257302
ecoli_00749,-4.7456255611,1.5288345520000002
ecoli_00750,-0.5330585344000001,1.247999062
ecoli_00751,4.1084173311,0.9376607320000001
ecoli_00752,2.3825527936,0.8732817420000001
ecoli_00753,-12.2550908732,0.270418667
ecoli_00754,-11.5713883859,0.209615396
ecoli_00755,-13.5187935159,0.675028442
ecoli_00756,-9.3998081907,0.801770202
ecoli_00757,-18.9525385588,-0.557170091
ecoli_00758,-20.3404009978,-0.416391233
ecoli_00759,-2.6367430293,0.662849232
ecoli_00760,4.0747388451,0.8956378920000001
ecoli_00761,-18.4765672542,-0.16321665600000002
ecoli_00762,-18.7183857632,-0.29974473300000004
ecoli_00763,-17.2005866143,-0.18690598600000002
ecoli_00764,-18.1833443932,-0.027747274000000002
ecoli_00765,-15.70064375,0.034659745
ecoli_00766,-17.3757355548,-0.031113969000000002
ecoli_00767,-5.9477022685000005,2.785352722
ecoli_00768,-5.8294081438,3.009075552
ecoli_00769,-8.2614928838,0.9025170320000001
ecoli_00770,-8.3669909673,0.861155212
ecoli_00771,-7.8496702432,1.043320932
ecoli_00772,-8.9864380165,1.034550672
ecoli_00773,-6.6783883805,1.160442362
ecoli_00774,-6.1198820541,1.357744682
ecoli_00775,-12.153691914,0.8815165420000001
ecoli_00776,-12.5661681476,0.8068994620000001
ecoli_00777,-25.8800829194,-0.46818323500000003
ecoli_00778,-25.6225891351,-0.504733132
ecoli_00779,-13.1362555321,-0.568459668
ecoli_00780,-12.6689920799,-0.40645875600000003
ecoli_00781,-29.046728624,-0.5666004250000001
ecoli_00782,-28.651123398,-0.618132993
ecoli_00783,-20.3063511261,-0.261739756
ecoli_00784,-18.3606388991,-0.12966528100000002
ecoli_00785,-31.5248890189,-0.524940594
ecoli_00786,-31.5515201529,-0.7528981960000001
ecoli_00787,-15.8805428806,0.328525112
ecoli_00788,-15.0184523194,0.216529764
ecoli_00789,-28.1432907814,-0.45060715500000004
ecoli_00790,-28.4640432032,-0.34063654800000004
ecoli_00791,-10.3458356836,0.08479708100000001
ecoli_00792,-3.4476856352,0.475393002
ecoli_00793,-26.5272734034,-0.35326148100000004
ecoli_00794,-26.3574837701,-0.380653725
ecoli_00795,-14.6509894772,0.36044262200000005
ecoli_00796,-16.0642852847,0.331702712
ecoli_00797,0.1431031399,0.19266828200000002
ecoli_00798,-3.1942450464,0.5997283720000001
ecoli_00799,-0.030127806000000004,0.227307742
ecoli_00800,0.9054383112000001,0.612511522
ecoli_00818,-0.9610215839,1.3332109920000002
ecoli_00819,-0.5544769847000001,1.280275182
ecoli_00820,0.4061275478,1.756563822
ecoli_00821,0.0536646634,1.789561882
ecoli_00822,3.5179899614,1.7383771920000002
ecoli_00823,3.1092945229,1.656277972
ecoli_00824,2.2865143961,1.607751292
ecoli_00825,2.4061392505,1.653060862
ecoli_00826,-1.6522584012000001,1.2814093020000001
ecoli_00827,-1.3045336866000001,1.281068312
ecoli_00828,-7.1885256117,1.0339006020000001
ecoli_00829,-7.3102770274,1.0135920920000001
ecoli_00830,0.143582345,1.542635782
ecoli_00831,0.014665007800000001,1.552532362
ecoli_00832,5.3504784828,1.851431072
ecoli_00833,4.4415197212,1.957580102
ecoli_00834,0.7927619822,1.415156502
ecoli_00835,0.8411253243,1.3531878019999999
ecoli_00836,0.013159822000000002,1.498717262
ecoli_00837,0.2480665316,1.560191642
ecoli_00838,3.0578693292,1.521477682
ecoli_00839,3.8444216192000003,1.600326662
ecoli_00840,4.2986007931,1.514438652
ecoli_00841,4.6695573815,1.4329907020000001
ecoli_00842,0.41803683490000004,1.370709192
ecoli_00843,0.1628912563,1.300769352
ecoli_00844,-1.4894506244,1.313243352
ecoli_00845,-1.2004515534,1.440201662
